mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	1.5	0	3/8	4/4	2	1	c.i{		c	i		i		i						{	m	1	1	0, -3, 1		0	0
1	0	3/2	3/2	1.0	3/8	3/4	4/4	2	1	iv	iio6	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
2	1	5/2	5/2	1.5	0	0	4/4	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
2	1	4	4	1.5	3/8	3/8	4/4	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
2	1	11/2	11/2	1.0	3/4	3/4	4/4	2	1	VI	iv6	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
3	2	13/2	13/2	1.5	0	0	4/4	2	1	V	i64	c	i		V		V							M	1	1	1, 5, 2		1	1
3	2	8	8	2.5	3/8	3/8	4/4	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
4	3	21/2	21/2	1.0	0	0	4/4	2	1	It6		c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
4	3	23/2	23/2	2.0	1/4	1/4	4/4	2	1	Ger6		c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
4	3	27/2	27/2	1.0	3/4	3/4	4/4	2	1	It6		c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
5	4	29/2	29/2	3.0	0	0	4/4	2	1	V|HC}		c	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
5	4	16	16	0.0	3/8	3/8	4/4	2	1	{		c	i										{		1	1				
5	4	35/2	35/2	1.0	3/4	3/4	4/4	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
6	5	37/2	37/2	1.5	0	0	4/4	2	1	#viio	V6	c	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
6	5	20	20	1.5	3/8	3/8	4/4	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1
6	5	43/2	43/2	1.0	3/4	3/4	4/4	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
7	6	45/2	45/2	1.5	0	0	4/4	2	1	#viio6		c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
7	6	24	24	2.5	3/8	3/8	4/4	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	7	53/2	53/2	2.0	0	0	4/4	2	1	#viio7		c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
8	7	57/2	57/2	2.0	1/2	1/2	4/4	2	1	V43		c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
9	8	61/2	61/2	2.0	0	0	4/4	2	1	i[i|PAC}{		c	i	i	i		i					PAC	}{	m	1	1	0, -3, 1		0	0
9	8	65/2	65/2	2.0	1/2	1/2	4/4	2	1	V7/iv		c	i	i	V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
10	9	69/2	69/2	2.0	0	0	4/4	2	1	iv		c	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
10	9	73/2	73/2	2.0	1/2	1/2	4/4	2	1	#viio43		c	i	i	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
