mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	5/8	6/8	2	1	C.V{	C	I		V	V						{	M	0	0	1, 5, 2		1	1
2	1	0	0	6/8	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
2	1	1/8	1/8	6/8	2	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
2	1	1/4	1/4	6/8	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	1	3/8	3/8	6/8	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
2	1	1/2	1/2	6/8	2	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
2	1	5/8	5/8	6/8	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
3	2	0	0	6/8	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	2	1/8	1/8	6/8	2	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
3	2	1/4	1/4	6/8	2	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
3	2	3/8	3/8	6/8	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	2	1/2	1/2	6/8	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
3	2	5/8	5/8	6/8	2	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
4	3	0	0	6/8	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	3	1/4	1/4	6/8	2	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
4	3	3/8	3/8	6/8	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	3	5/8	5/8	6/8	2	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
5	4	0	0	6/8	2	1	V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
5	4	5/8	5/8	6/8	2	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
6	5	0	0	6/8	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
6	5	1/8	1/8	6/8	2	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
6	5	1/4	1/4	6/8	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
6	5	3/8	3/8	6/8	2	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
6	5	1/2	1/2	6/8	2	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
6	5	5/8	5/8	6/8	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	6	0	0	6/8	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
7	6	1/8	1/8	6/8	2	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
7	6	1/4	1/4	6/8	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
7	6	3/8	3/8	6/8	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
7	6	1/2	1/2	6/8	2	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
7	6	5/8	5/8	6/8	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	7	0	0	6/8	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
8	7	1/4	1/4	6/8	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	7	3/8	3/8	6/8	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
8	7	5/8	5/8	6/8	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	0	0	6/8	2	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
