mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	26	3/8	3/8	2/4	2	1		V7		F	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	27	0	0	2/4	2	1		I		F	V	I	I		I							M	0	0	0, 4, 1		0	0
30	29	0	0	2/4	2	1		V43		F	V	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
30	29	1/4	1/4	2/4	2	1		viio		F	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
31	30	0	0	2/4	2	1		V7		F	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	30	1/4	1/4	2/4	2	1		viio		F	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
31	30	3/8	3/8	2/4	2	1		V7		F	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	31	0	0	2/4	2	1		I]		F	V	I	I		I							M	0	0	0, 4, 1		0	0
32	31	1/8	1/8	2/4	2	1		V		F	V		V		V							M	0	0	1, 5, 2		1	1
32	31	1/4	1/4	2/4	2	1		I		F	V		I		I							M	0	0	0, 4, 1		0	0
32	31	3/8	3/8	2/4	2	1		V		F	V		V		V							M	0	0	1, 5, 2		1	1
33	32	0	0	2/4	2	1		I|PAC}		F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
34	32	0	3/8	2/4	2	1		bIII.V{		F	bIII		V		V						{	M	0	0	1, 5, 2		1	1
35	33	0	0	2/4	2	1		I		F	bIII		I		I							M	0	0	0, 4, 1		0	0
36	34	0	0	2/4	2	1		I6		F	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
37	35	0	0	2/4	2	1		V		F	bIII		V		V							M	0	0	1, 5, 2		1	1
38	36	0	0	2/4	2	1		V6		F	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
38	36	1/4	1/4	2/4	2	1		V		F	bIII		V		V							M	0	0	1, 5, 2		1	1
39	37	0	0	2/4	2	1		I		F	bIII		I		I							M	0	0	0, 4, 1		0	0
41	39	0	0	2/4	2	1		V6(4)		F	bIII		V6(4)		V		6	4				M	0	0	0, 2, 1		1	0
42	40	0	0	2/4	2	1		V		F	bIII		V		V							M	0	0	1, 5, 2		1	1
43	41	0	0	2/4	2	1		I|PAC}{		F	bIII		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
43	41	3/8	3/8	2/4	2	1		I6		F	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
44	42	0	0	2/4	2	1		I		F	bIII		I		I							M	0	0	0, 4, 1		0	0
44	42	3/8	3/8	2/4	2	1		I64		F	bIII		I64		I		64					M	0	0	1, 0, 4		0	1
45	43	0	0	2/4	2	1		I6		F	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
46	44	0	0	2/4	2	1		iv.#viio		F	iv		#viio		#vii	o						o	0	1	5, 2, -1		5	5
46	44	1/8	1/8	2/4	2	1		#viio64		F	iv		#viio64		#vii	o	64					o	0	1	-1, 5, 2		5	-1
47	45	0	0	2/4	2	1		#viio6		F	iv		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
47	45	3/8	3/8	2/4	2	1		i		F	iv		i		i							m	0	1	0, -3, 1		0	0
48	46	0	0	2/4	2	1		#viio		F	iv		#viio		#vii	o						o	0	1	5, 2, -1		5	5
48	46	3/8	3/8	2/4	2	1		V		F	iv		V		V							M	0	1	1, 5, 2		1	1
49	47	0	0	2/4	2	1		i		F	iv		i		i							m	0	1	0, -3, 1		0	0
49	47	1/4	1/4	2/4	2	1		i6		F	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
51	49	0	0	2/4	2	1		i.#viio64		F	i		#viio64		#vii	o	64					o	0	1	-1, 5, 2		5	-1
51	49	3/8	3/8	2/4	2	1		i6		F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
52	50	0	0	2/4	2	1		#viio64		F	i		#viio64		#vii	o	64					o	0	1	-1, 5, 2		5	-1
52	50	1/4	1/4	2/4	2	1		#viio		F	i		#viio		#vii	o						o	0	1	5, 2, -1		5	5
52	50	3/8	3/8	2/4	2	1		V7		F	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
53	51	0	0	2/4	2	1		i|IAC}{		F	i		i		i					IAC	}{	m	0	1	0, -3, 1		0	0
54	52	0	0	2/4	2	1		V7/v		F	i		V7/v		V		7		v			Mm7	0	1	2, 6, 3, 0		2	2
55	53	0	0	2/4	2	1		v		F	i		v		v							m	0	1	1, -2, 2		1	1
56	54	0	0	2/4	2	1		V7/ii		F	i		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
57	55	0	0	2/4	2	1		ii		F	i		ii		ii							m	0	1	2, -1, 3		2	2
58	56	0	0	2/4	2	1		V7/ii		F	i		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
59	57	0	0	2/4	2	1		ii		F	i		ii		ii							m	0	1	2, -1, 3		2	2
60	58	0	0	2/4	2	1		vi.V7		F	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
61	59	0	0	2/4	2	1		i		F	vi		i		i							m	0	1	0, -3, 1		0	0
62	60	0	0	2/4	2	1		V7		F	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
63	61	0	0	2/4	2	1		i		F	vi		i		i							m	0	1	0, -3, 1		0	0
64	62	0	0	2/4	2	1		Ger6		F	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
65	63	0	0	2/4	2	1		V		F	vi		V		V							M	0	1	1, 5, 2		1	1
66	64	0	0	2/4	2	1		V(#764)		F	vi		V(#764)		V			#764				M	0	1	1, 0, -3	6	1	1
67	65	0	0	2/4	2	1		V		F	vi		V		V							M	0	1	1, 5, 2		1	1
68	66	0	0	2/4	2	1		V(#764)		F	vi		V(#764)		V			#764				M	0	1	1, 0, -3	6	1	1
69	67	0	0	2/4	2	1		V|HC}		F	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1
71	69	0	0	2/4	2	1		I[I{		F	vi	I	I		I						{	M	0	1	0, 4, 1		0	0
73	71	0	0	2/4	2	1		V43		F	vi	I	V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
73	71	1/8	1/8	2/4	2	1		IV64(+2)		F	vi	I	IV64(+2)		IV		64	+2				M	0	1	0, -1, 3	1	-1	0
73	71	1/4	1/4	2/4	2	1		V65		F	vi	I	V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
73	71	3/8	3/8	2/4	2	1		IV6(+2)		F	vi	I	IV6(+2)		IV		6	+2				M	0	1	3, 0, -1	1	-1	3
74	72	0	0	2/4	2	1		V7		F	vi	I	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
74	72	1/8	1/8	2/4	2	1		V65		F	vi	I	V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
74	72	1/4	1/4	2/4	2	1		IV6(+2)		F	vi	I	IV6(+2)		IV		6	+2				M	0	1	3, 0, -1	1	-1	3
74	72	3/8	3/8	2/4	2	1		V7		F	vi	I	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
75	73	0	0	2/4	2	1		I		F	vi	I	I		I							M	0	1	0, 4, 1		0	0
77	75	0	0	2/4	2	1		V43		F	vi	I	V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
77	75	1/8	1/8	2/4	2	1		IV64(+2)		F	vi	I	IV64(+2)		IV		64	+2				M	0	1	0, -1, 3	1	-1	0
77	75	1/4	1/4	2/4	2	1		V65		F	vi	I	V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
77	75	3/8	3/8	2/4	2	1		IV6(+2)		F	vi	I	IV6(+2)		IV		6	+2				M	0	1	3, 0, -1	1	-1	3
78	76	0	0	2/4	2	1		V7		F	vi	I	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
78	76	1/8	1/8	2/4	2	1		V65		F	vi	I	V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
78	76	1/4	1/4	2/4	2	1		IV6(+2)		F	vi	I	IV6(+2)		IV		6	+2				M	0	1	3, 0, -1	1	-1	3
78	76	3/8	3/8	2/4	2	1		V7		F	vi	I	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
79	77	0	0	2/4	2	1		I]		F	vi	I	I		I							M	0	1	0, 4, 1		0	0
79	77	1/8	1/8	2/4	2	1		I.viio64/V/V		F	I		viio64/V/V		vii	o	64		V/V			o	0	0	1, 7, 4		7	1
79	77	1/4	1/4	2/4	2	1		iii/V/V		F	I		iii/V/V		iii				V/V			m	0	0	6, 3, 7		6	6
79	77	3/8	3/8	2/4	2	1		viio6/V/V		F	I		viio6/V/V		vii	o	6		V/V			o	0	0	4, 1, 7		7	4
80	78	0	0	2/4	2	1		V7/V		F	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
80	78	1/8	1/8	2/4	2	1		viio/V		F	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
80	78	1/4	1/4	2/4	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
80	78	3/8	3/8	2/4	2	1		V7/V		F	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
81	79	0	0	2/4	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
81	79	1/8	1/8	2/4	2	1		viio64		F	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
81	79	1/4	1/4	2/4	2	1		iii		F	I		iii		iii							m	0	0	4, 1, 5		4	4
81	79	3/8	3/8	2/4	2	1		viio6		F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
82	80	0	0	2/4	2	1		V7/IV		F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
82	80	1/8	1/8	2/4	2	1		viio/IV		F	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
82	80	1/4	1/4	2/4	2	1		IV6/IV		F	I		IV6/IV		IV		6		IV			M	0	0	2, -1, -2		-2	2
82	80	3/8	3/8	2/4	2	1		V7/IV		F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
83	81	0	0	2/4	2	1		IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
83	81	1/4	1/4	2/4	2	1		viio64		F	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
83	81	3/8	3/8	2/4	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
84	82	0	0	2/4	2	1		viio6	ii	F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
84	82	1/8	1/8	2/4	2	1		viio(2)		F	I		viio(2)		vii	o		2				o	0	0	0, 2, -1		5	0
84	82	1/4	1/4	2/4	2	1		viio		F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
84	82	3/8	3/8	2/4	2	1		ii64		F	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
85	83	0	0	2/4	2	1		V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	83	1/4	1/4	2/4	2	1		ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
86	84	0	0	2/4	2	1		viio6	ii	F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
86	84	1/8	1/8	2/4	2	1		viio(42)		F	I		viio(42)		vii	o		42				o	0	0	0, 4, -1		5	0
86	84	1/4	1/4	2/4	2	1		viio		F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
86	84	3/8	3/8	2/4	2	1		IV6		F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
87	85	0	0	2/4	2	1		V7|HC}		F	I		V7		V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
88	86	0	0	2/4	2	1		V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
88	86	3/8	3/8	2/4	2	1		V7{		F	I		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
89	87	0	0	2/4	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
89	87	3/8	3/8	2/4	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
90	88	0	0	2/4	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
90	88	3/8	3/8	2/4	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
91	89	0	0	2/4	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
92	90	0	0	2/4	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
92	90	3/8	3/8	2/4	2	1		V64		F	I		V64		V		64					M	0	0	2, 1, 5		1	2
93	91	0	0	2/4	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
93	91	1/8	1/8	2/4	2	1		I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
93	91	1/4	1/4	2/4	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
93	91	3/8	3/8	2/4	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
94	92	1/8	1/8	2/4	2	1		vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
94	92	1/4	1/4	2/4	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
94	92	3/8	3/8	2/4	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
95	93	0	0	2/4	2	1		V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
95	93	1/8	1/8	2/4	2	1		V64		F	I		V64		V		64					M	0	0	2, 1, 5		1	2
95	93	1/4	1/4	2/4	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
95	93	3/8	3/8	2/4	2	1		V65		F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
96	94	0	0	2/4	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
96	94	1/8	1/8	2/4	2	1		ii.It6		F	ii		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
96	94	1/4	1/4	2/4	2	1		V		F	ii		V		V							M	0	1	1, 5, 2		1	1
96	94	3/8	3/8	2/4	2	1		#viio		F	ii		#viio		#vii	o						o	0	1	5, 2, -1		5	5
97	95	0	0	2/4	2	1		i|IAC}{		F	ii		i		i					IAC	}{	m	0	1	0, -3, 1		0	0
97	95	3/8	3/8	2/4	2	1		V		F	ii		V		V							M	0	1	1, 5, 2		1	1
98	96	0	0	2/4	2	1		i6		F	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
98	96	3/8	3/8	2/4	2	1		i		F	ii		i		i							m	0	1	0, -3, 1		0	0
99	97	0	0	2/4	2	1		V		F	ii		V		V							M	0	1	1, 5, 2		1	1
100	98	0	0	2/4	2	1		i6		F	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
100	98	3/8	3/8	2/4	2	1		V64		F	ii		V64		V		64					M	0	1	2, 1, 5		1	2
101	99	0	0	2/4	2	1		i		F	ii		i		i							m	0	1	0, -3, 1		0	0
101	99	1/8	1/8	2/4	2	1		i64		F	ii		i64		i		64					m	0	1	1, 0, -3		0	1
101	99	1/4	1/4	2/4	2	1		i6		F	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
101	99	3/8	3/8	2/4	2	1		i		F	ii		i		i							m	0	1	0, -3, 1		0	0
102	100	1/8	1/8	2/4	2	1		VI		F	ii		VI		VI							M	0	1	-4, 0, -3		-4	-4
102	100	1/4	1/4	2/4	2	1		i6		F	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
102	100	3/8	3/8	2/4	2	1		i		F	ii		i		i							m	0	1	0, -3, 1		0	0
103	101	0	0	2/4	2	1		V6		F	ii		V6		V		6					M	0	1	5, 2, 1		1	5
103	101	1/8	1/8	2/4	2	1		V64		F	ii		V64		V		64					M	0	1	2, 1, 5		1	2
103	101	1/4	1/4	2/4	2	1		V		F	ii		V		V							M	0	1	1, 5, 2		1	1
103	101	3/8	3/8	2/4	2	1		V65		F	ii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
104	102	0	0	2/4	2	1		i|IAC}{		F	ii		i		i					IAC	}{	m	0	1	0, -3, 1		0	0
104	102	1/8	1/8	2/4	2	1		IV.It6		F	IV		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
104	102	1/4	1/4	2/4	2	1		V		F	IV		V		V							M	0	0	1, 5, 2		1	1
104	102	3/8	3/8	2/4	2	1		viio		F	IV		viio		vii	o						o	0	0	5, 2, -1		5	5
105	103	0	0	2/4	2	1		I|IAC}{		F	IV		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
105	103	3/8	3/8	2/4	2	1		V		F	IV		V		V							M	0	0	1, 5, 2		1	1
106	104	0	0	2/4	2	1		I6		F	IV		I6		I		6					M	0	0	4, 1, 0		0	4
106	104	3/8	3/8	2/4	2	1		I		F	IV		I		I							M	0	0	0, 4, 1		0	0
107	105	0	0	2/4	2	1		V		F	IV		V		V							M	0	0	1, 5, 2		1	1
108	106	0	0	2/4	2	1		I6		F	IV		I6		I		6					M	0	0	4, 1, 0		0	4
108	106	3/8	3/8	2/4	2	1		V64		F	IV		V64		V		64					M	0	0	2, 1, 5		1	2
109	107	0	0	2/4	2	1		i|IAC}		F	IV		i		i					IAC	}	m	0	0	0, -3, 1		0	0
109	107	1/8	1/8	2/4	2	1		{		F	IV										{		0	0				
111	109	0	0	2/4	2	1		V		F	IV		V		V							M	0	0	1, 5, 2		1	1
111	109	1/8	1/8	2/4	2	1		V6		F	IV		V6		V		6					M	0	0	5, 2, 1		1	5
111	109	3/8	3/8	2/4	2	1		viio		F	IV		viio		vii	o						o	0	0	5, 2, -1		5	5
112	110	0	0	2/4	2	1		i		F	IV		i		i							m	0	0	0, -3, 1		0	0
113	111	0	0	2/4	2	1		V		F	IV		V		V							M	0	0	1, 5, 2		1	1
113	111	1/8	1/8	2/4	2	1		V6		F	IV		V6		V		6					M	0	0	5, 2, 1		1	5
113	111	3/8	3/8	2/4	2	1		viio		F	IV		viio		vii	o						o	0	0	5, 2, -1		5	5
114	112	0	0	2/4	2	1		i		F	IV		i		i							m	0	0	0, -3, 1		0	0
114	112	3/8	3/8	2/4	2	1		viio6		F	IV		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
115	113	0	0	2/4	2	1		i6		F	IV		i6		i		6					m	0	0	-3, 1, 0		0	-3
115	113	3/8	3/8	2/4	2	1		I.bIII6		F	I		bIII6		bIII		6					M	0	0	1, -2, -3		-3	1
116	114	0	0	2/4	2	1		bII6		F	I		bII6		bII		6					M	0	0	-1, -4, -5		-5	-1
116	114	3/8	3/8	2/4	2	1		i6		F	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
117	115	0	0	2/4	2	1		viio6		F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
118	116	0	0	2/4	2	1		i6		F	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
118	116	1/4	1/4	2/4	2	1		viio		F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
119	117	0	0	2/4	2	1		i		F	I		i		i							m	0	0	0, -3, 1		0	0
119	117	1/4	1/4	2/4	2	1		V2/iv		F	I		V2/iv		V		2		iv			Mm7	0	0	-2, 0, 4, 1		0	-2
120	118	0	0	2/4	2	1		iv6		F	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
120	118	1/4	1/4	2/4	2	1		V6/iv		F	I		V6/iv		V		6		iv			M	0	0	4, 1, 0		0	4
120	118	3/8	3/8	2/4	2	1		V65/iv		F	I		V65/iv		V		65		iv			Mm7	0	0	4, 1, -2, 0		0	4
121	119	0	0	2/4	2	1		iv		F	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
121	119	3/8	3/8	2/4	2	1		i64	I64	F	I		i64		i		64					m	0	0	1, 0, -3		0	1
122	120	0	0	2/4	2	1		It6		F	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
123	121	0	0	2/4	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
123	121	3/8	3/8	2/4	2	1		viio		F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
124	122	0	0	2/4	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
124	122	3/8	3/8	2/4	2	1		viio/IV		F	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
125	123	0	0	2/4	2	1		IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
125	123	3/8	3/8	2/4	2	1		vii%7/V		F	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
126	124	0	0	2/4	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
127	125	0	0	2/4	2	1		I[I|PAC}{		F	I	I	I		I					PAC	}{	M	0	0	0, 4, 1		0	0
129	127	0	0	2/4	2	1		V43		F	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
129	127	1/8	1/8	2/4	2	1		viio(2)		F	I	I	viio(2)		vii	o		2				o	0	0	0, 2, -1		5	0
129	127	1/4	1/4	2/4	2	1		viio		F	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
129	127	3/8	3/8	2/4	2	1		ii64		F	I	I	ii64		ii		64					m	0	0	3, 2, -1		2	3
130	128	0	0	2/4	2	1		V7		F	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
130	128	1/8	1/8	2/4	2	1		ii64		F	I	I	ii64		ii		64					m	0	0	3, 2, -1		2	3
130	128	1/4	1/4	2/4	2	1		viio		F	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
130	128	3/8	3/8	2/4	2	1		V7		F	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
131	129	0	0	2/4	2	1		I		F	I	I	I		I							M	0	0	0, 4, 1		0	0
133	131	0	0	2/4	2	1		V43		F	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
