mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
41	41	80	2.0	0	0	2/4	2	1		V43		f	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
42	42	82	2.0	0	0	2/4	2	1		i(9#74)		f	i		i(9#74)		i			9#74				m	1	1	0, -1, 1	2, 5	0	0
43	43	84	1.0	0	0	2/4	2	1		i(9#7)		f	i		i(9#7)		i			9#7				m	1	1	0, -3, 1	2, 5	0	0
43	43	85	1.0	1/4	1/4	2/4	2	1		i		f	i		i		i							m	1	1	0, -3, 1		0	0
44	44	86	2.0	0	0	2/4	2	1		V/iv		f	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
45	45	88	2.0	0	0	2/4	2	1		V43/iv		f	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
46	46	90	2.5	0	0	2/4	2	1		iv(9#74)		f	i		iv(9#74)		iv			9#74				m	1	1	-1, -2, 0	1, 4	-1	-1
47	47	185/2	0.5	1/8	1/8	2/4	2	1		iv		f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
47	47	93	0.5	1/4	1/4	2/4	2	1		i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
47	47	187/2	0.5	3/8	3/8	2/4	2	1		ii%7		f	i		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
48	48	94	2.0	0	0	2/4	2	1		V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
49	49	96	2.0	0	0	2/4	2	1		V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
50	50	98	1.0	0	0	2/4	2	1		i|IAC}{		f	i		i		i					IAC	}{	m	1	1	0, -3, 1		0	0
50	50	99	1.0	1/4	1/4	2/4	2	1		i64		f	i		i64		i		64					m	1	1	1, 0, -3		0	1
51	51	100	1.0	0	0	2/4	2	1		i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
51	51	101	1.0	1/4	1/4	2/4	2	1		i		f	i		i		i							m	1	1	0, -3, 1		0	0
52	52	102	2.0	0	0	2/4	2	1		V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
53	53	104	1.0	0	0	2/4	2	1		V		f	i		V		V							M	1	1	1, 5, 2		1	1
53	53	105	1.0	1/4	1/4	2/4	2	1		V6		f	i		V6		V		6					M	1	1	5, 2, 1		1	5
54	54	106	1.0	0	0	2/4	2	1		V		f	i		V		V							M	1	1	1, 5, 2		1	1
54	54	107	1.0	1/4	1/4	2/4	2	1		V6		f	i		V6		V		6					M	1	1	5, 2, 1		1	5
55	55	108	1.0	0	0	2/4	2	1		V43		f	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
55	55	109	1.0	1/4	1/4	2/4	2	1		V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
56	56	110	2.0	0	0	2/4	2	1		i(119)		f	i		i(119)		i			119				m	1	1	0, -3, 1	-1, 2	0	0
57	57	112	1.0	0	0	2/4	2	1		i		f	i		i		i							m	1	1	0, -3, 1		0	0
57	57	113	1.0	1/4	1/4	2/4	2	1		i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
58	58	114	1.0	0	0	2/4	2	1		V/iv		f	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
58	58	115	1.0	1/4	1/4	2/4	2	1		V6/iv		f	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
59	59	116	1.0	0	0	2/4	2	1		V43/iv		f	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
59	59	117	1.0	1/4	1/4	2/4	2	1		V7/iv		f	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
60	60	118	2.5	0	0	2/4	2	1		V65/iv		f	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
61	61	241/2	0.5	1/8	1/8	2/4	2	1		iv		f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
61	61	121	0.5	1/4	1/4	2/4	2	1		i64		f	i		i64		i		64					m	1	1	1, 0, -3		0	1
61	61	243/2	0.5	3/8	3/8	2/4	2	1		ii%43		f	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
62	62	122	2.0	0	0	2/4	2	1		V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
63	63	124	2.0	0	0	2/4	2	1		V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
64	64	126	8.0	0	0	2/4	2	1		i|PAC}{		f	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
68	68	134	8.0	0	0	2/4	2	1		v.V7		f	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
72	72	142	8.0	0	0	2/4	2	1		i		f	v		i		i							m	1	1	0, -3, 1		0	0
76	76	150	1.5	0	0	2/4	2	1		bII6		f	v		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
76	76	303/2	0.5	3/8	3/8	2/4	2	1		i6		f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
77	77	152	1.0	0	0	2/4	2	1		#viio6		f	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
77	77	153	1.0	1/4	1/4	2/4	2	1		i6		f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
78	78	154	1.5	0	0	2/4	2	1		bII6		f	v		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
78	78	311/2	0.5	3/8	3/8	2/4	2	1		i6		f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
79	79	156	1.0	0	0	2/4	2	1		#viio6		f	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
79	79	157	1.0	1/4	1/4	2/4	2	1		i6		f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
80	80	158	1.5	0	0	2/4	2	1		bII6		f	v		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
80	80	319/2	0.5	3/8	3/8	2/4	2	1		i6		f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
81	81	160	1.0	0	0	2/4	2	1		#viio6		f	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
81	81	161	1.0	1/4	1/4	2/4	2	1		VI6		f	v		VI6		VI		6					M	1	1	0, -3, -4		-4	0
82	82	162	1.0	0	0	2/4	2	1		V6		f	v		V6		V		6					M	1	1	5, 2, 1		1	5
82	82	163	1.0	1/4	1/4	2/4	2	1		viio6/V		f	v		viio6/V		vii	o	6		V			o	1	1	3, 0, 6		6	3
83	83	164	1.0	0	0	2/4	2	1		iv6		f	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
83	83	165	1.0	1/4	1/4	2/4	2	1		i64	V(64)	f	v		i64		i		64					m	1	1	1, 0, -3		0	1
84	84	166	1.0	0	0	2/4	2	1		viio7/V		f	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
84	84	167	1.0	1/4	1/4	2/4	2	1		V6/V		f	v		V6/V		V		6		V			M	1	1	6, 3, 2		2	6
85	85	168	1.0	0	0	2/4	2	1		V(64)		f	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
85	85	169	1.0	1/4	1/4	2/4	2	1		V		f	v		V		V							M	1	1	1, 5, 2		1	1
86	86	170	1.5	0	0	2/4	2	1		bII6		f	v		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
86	86	343/2	0.5	3/8	3/8	2/4	2	1		i6(+6)		f	v		i6(+6)		i		6	+6				m	1	1	-3, 1, 0	-4	0	-3
87	87	172	1.0	0	0	2/4	2	1		#viio65		f	v		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
87	87	173	1.0	1/4	1/4	2/4	2	1		i6		f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
88	88	174	1.5	0	0	2/4	2	1		bII6		f	v		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
88	88	351/2	0.5	3/8	3/8	2/4	2	1		i6(+6)		f	v		i6(+6)		i		6	+6				m	1	1	-3, 1, 0	-4	0	-3
89	89	176	1.0	0	0	2/4	2	1		#viio65		f	v		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
89	89	177	1.0	1/4	1/4	2/4	2	1		i6		f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
90	90	178	1.5	0	0	2/4	2	1		bII6		f	v		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
90	90	359/2	0.5	3/8	3/8	2/4	2	1		i6(+6)		f	v		i6(+6)		i		6	+6				m	1	1	-3, 1, 0	-4	0	-3
91	91	180	1.0	0	0	2/4	2	1		#viio65		f	v		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
91	91	181	1.0	1/4	1/4	2/4	2	1		VI6		f	v		VI6		VI		6					M	1	1	0, -3, -4		-4	0
92	92	182	1.0	0	0	2/4	2	1		V6		f	v		V6		V		6					M	1	1	5, 2, 1		1	5
92	92	183	1.0	1/4	1/4	2/4	2	1		viio65/V		f	v		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
93	93	184	1.0	0	0	2/4	2	1		#viio		f	v		#viio		#vii	o						o	1	1	5, 2, -1		5	5
93	93	185	1.0	1/4	1/4	2/4	2	1		i		f	v		i		i							m	1	1	0, -3, 1		0	0
94	94	186	1.0	0	0	2/4	2	1		viio7/V		f	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
94	94	187	1.0	1/4	1/4	2/4	2	1		V6/V		f	v		V6/V		V		6		V			M	1	1	6, 3, 2		2	6
95	95	188	1.0	0	0	2/4	2	1		V(64)		f	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
95	95	189	1.0	1/4	1/4	2/4	2	1		V		f	v		V		V							M	1	1	1, 5, 2		1	1
96	96	190	4.0	0	0	2/4	2	1		i|PAC}{		f	v		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
98	98	194	1.0	0	0	2/4	2	1		iv6		f	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
98	98	195	0.5	1/4	1/4	2/4	2	1		#viio6		f	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
98	98	391/2	0.5	3/8	3/8	2/4	2	1		V2		f	v		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
99	99	196	0.5	0	0	2/4	2	1		V43		f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
99	99	393/2	0.5	1/8	1/8	2/4	2	1		V65		f	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
99	99	197	0.5	1/4	1/4	2/4	2	1		V7		f	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
99	99	395/2	0.5	3/8	3/8	2/4	2	1		V43		f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
100	100	198	4.0	0	0	2/4	2	1		i		f	v		i		i							m	1	1	0, -3, 1		0	0
102	102	202	1.0	0	0	2/4	2	1		iv		f	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
102	102	203	0.5	1/4	1/4	2/4	2	1		#viio6		f	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
102	102	407/2	0.5	3/8	3/8	2/4	2	1		V2		f	v		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
103	103	204	0.5	0	0	2/4	2	1		V43		f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
103	103	409/2	0.5	1/8	1/8	2/4	2	1		V65		f	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
103	103	205	0.5	1/4	1/4	2/4	2	1		V7		f	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
103	103	411/2	0.5	3/8	3/8	2/4	2	1		V43		f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
104	104	206	2.0	0	0	2/4	2	1		i		f	v		i		i							m	1	1	0, -3, 1		0	0
105	105	208	0.5	0	0	2/4	2	1		V43		f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
105	105	417/2	0.5	1/8	1/8	2/4	2	1		V65		f	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
105	105	209	0.5	1/4	1/4	2/4	2	1		V7		f	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
105	105	419/2	0.5	3/8	3/8	2/4	2	1		V43		f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
106	106	210	2.0	0	0	2/4	2	1		i		f	v		i		i							m	1	1	0, -3, 1		0	0
107	107	212	0.5	0	0	2/4	2	1		V43		f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
107	107	425/2	0.5	1/8	1/8	2/4	2	1		V65		f	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
107	107	213	0.5	1/4	1/4	2/4	2	1		V7		f	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
107	107	427/2	0.5	3/8	3/8	2/4	2	1		V43		f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
108	108	214	2.0	0	0	2/4	2	1		i		f	v		i		i							m	1	1	0, -3, 1		0	0
109	109	216	0.5	0	0	2/4	2	1		iv.V2/V		f	iv		V2/V		V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
109	109	433/2	0.5	1/8	1/8	2/4	2	1		V43/V		f	iv		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
109	109	217	0.5	1/4	1/4	2/4	2	1		V65/V		f	iv		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
109	109	435/2	0.5	3/8	3/8	2/4	2	1		V7/V		f	iv		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
110	110	218	2.0	0	0	2/4	2	1		v6		f	iv		v6		v		6					m	1	1	-2, 2, 1		1	-2
111	111	220	0.5	0	0	2/4	2	1		V43/V		f	iv		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
111	111	441/2	0.5	1/8	1/8	2/4	2	1		V65/V		f	iv		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
111	111	221	0.5	1/4	1/4	2/4	2	1		V7/V		f	iv		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
111	111	443/2	0.5	3/8	3/8	2/4	2	1		V43/V		f	iv		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
112	112	222	12.0	0	0	2/4	2	1		#viio2|HC}		f	iv		#viio2		#vii	o	2			HC	}	o7	1	1	-4, 5, 2, -1		5	-4
118	118	234	16.0	0	0	2/4	2	1		V7(9){		f	iv		V7(9)		V		7	9			{	Mm7	1	1	1, 5, 2, -1	-4	1	1
126	126	250	8.0	0	0	2/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
130	130	258	4.0	0	0	2/4	2	1		bII6		f	iv		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
132	132	262	2.0	0	0	2/4	2	1		V(64)		f	iv		V(64)		V			64				M	1	1	1, 0, -3		1	1
133	133	264	2.0	0	0	2/4	2	1		V2		f	iv		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
134	134	266	1.0	0	0	2/4	2	1		i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
134	134	267	1.0	1/4	1/4	2/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
135	135	268	1.0	0	0	2/4	2	1		i(#0)		f	iv		i(#0)		i			#0				m	1	1	0, -3, 1		0	0
135	135	269	1.0	1/4	1/4	2/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
136	136	270	1.0	0	0	2/4	2	1		i6(#7)		f	iv		i6(#7)		i		6	#7				m	1	1	-3, 1, 5		0	-3
136	136	271	1.0	1/4	1/4	2/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
137	137	272	1.0	0	0	2/4	2	1		i(#0)		f	iv		i(#0)		i			#0				m	1	1	0, -3, 1		0	0
137	137	273	1.0	1/4	1/4	2/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
138	138	274	4.0	0	0	2/4	2	1		bII6		f	iv		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
140	140	278	4.0	0	0	2/4	2	1		V7		f	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
142	142	282	2.5	0	0	2/4	2	1		i|PAC}{		f	iv		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
143	143	569/2	1.5	1/8	1/8	2/4	2	1		Ger43		f	iv		Ger43	Ger	vii	o	43	b3	V			Ger	1	1	0, -3, 6, -4		6	0
144	144	286	0.5	0	0	2/4	2	1		V6(2#0)		f	iv		V6(2#0)		V		6	2#0				M	1	1	5, 2, -4		1	5
144	144	573/2	3.5	1/8	1/8	2/4	2	1		V6		f	iv		V6		V		6					M	1	1	5, 2, 1		1	5
146	146	290	2.5	0	0	2/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
147	147	585/2	1.5	1/8	1/8	2/4	2	1		Ger43		f	iv		Ger43	Ger	vii	o	43	b3	V			Ger	1	1	0, -3, 6, -4		6	0
148	148	294	0.5	0	0	2/4	2	1		V6(2#0)		f	iv		V6(2#0)		V		6	2#0				M	1	1	5, 2, -4		1	5
148	148	589/2	3.5	1/8	1/8	2/4	2	1		V6		f	iv		V6		V		6					M	1	1	5, 2, 1		1	5
150	150	298	0.5	0	0	2/4	2	1		i		f	iv		i		i							m	1	1	0, -3, 1		0	0
150	150	597/2	1.5	1/8	1/8	2/4	2	1		i.V6		f	i		V6		V		6					M	1	1	5, 2, 1		1	5
151	151	300	0.5	0	0	2/4	2	1		i		f	i		i		i							m	1	1	0, -3, 1		0	0
151	151	601/2	1.5	1/8	1/8	2/4	2	1		viio43/V		f	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
152	152	302	0.5	0	0	2/4	2	1		V6(#2#0)		f	i		V6(#2#0)		V		6	#2#0				M	1	1	3, 2, 1		1	3
152	152	605/2	3.5	1/8	1/8	2/4	2	1		V6		f	i		V6		V		6					M	1	1	5, 2, 1		1	5
154	154	306	2.5	0	0	2/4	2	1		i		f	i		i		i							m	1	1	0, -3, 1		0	0
155	155	617/2	1.5	1/8	1/8	2/4	2	1		viio43/V		f	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
156	156	310	0.5	0	0	2/4	2	1		V6(#2#0)		f	i		V6(#2#0)		V		6	#2#0				M	1	1	3, 2, 1		1	3
156	156	621/2	3.5	1/8	1/8	2/4	2	1		V6		f	i		V6		V		6					M	1	1	5, 2, 1		1	5
158	158	314	4.0	0	0	2/4	2	1		i|IAC}{		f	i		i		i					IAC	}{	m	1	1	0, -3, 1		0	0
160	160	318	4.0	0	0	2/4	2	1		bII6		f	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
162	162	322	4.0	0	0	2/4	2	1		#viio6/iv		f	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
164	164	326	6.0	0	0	2/4	2	1		iv6		f	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
167	167	332	1.5	0	0	2/4	2	1		iv		f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
167	167	667/2	0.5	3/8	3/8	2/4	2	1		viio7/V		f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
168	168	334	1.0	0	0	2/4	2	1		V		f	i		V		V							M	1	1	1, 5, 2		1	1
168	168	335	1.0	1/4	1/4	2/4	2	1		V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
169	169	336	1.0	0	0	2/4	2	1		V		f	i		V		V							M	1	1	1, 5, 2		1	1
169	169	337	1.0	1/4	1/4	2/4	2	1		V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
170	170	338	1.0	0	0	2/4	2	1		V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
170	170	339	1.0	1/4	1/4	2/4	2	1		V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
171	171	340	1.0	0	0	2/4	2	1		V		f	i		V		V							M	1	1	1, 5, 2		1	1
171	171	341	1.0	1/4	1/4	2/4	2	1		V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
172	172	342	1.0	0	0	2/4	2	1		V		f	i		V		V							M	1	1	1, 5, 2		1	1
172	172	343	1.0	1/4	1/4	2/4	2	1		V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
173	173	344	1.0	0	0	2/4	2	1		V		f	i		V		V							M	1	1	1, 5, 2		1	1
173	173	345	1.0	1/4	1/4	2/4	2	1		V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
174	174	346	1.0	0	0	2/4	2	1		V(#64)		f	i		V(#64)		V			#64				M	1	1	1, 0, 2	4	1	1
174	174	347	1.0	1/4	1/4	2/4	2	1		V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
175	175	348	1.0	0	0	2/4	2	1		V(#7)		f	i		V(#7)		V			#7				M	1	1	1, 5, 2	6	1	1
175	175	349	1.0	1/4	1/4	2/4	2	1		V		f	i		V		V							M	1	1	1, 5, 2		1	1
176	176	350	8.0	0	0	2/4	2	1		bII6		f	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
180	180	358	8.0	0	0	2/4	2	1		V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
184	184	366	4.0	0	0	2/4	2	1		#viio2		f	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
186	186	370	4.0	0	0	2/4	2	1		#viio7		f	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
188	188	374	4.0	0	0	2/4	2	1		#viio65		f	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
190	190	378	4.0	0	0	2/4	2	1		#viio43		f	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
192	192	382	28.0	0	0	2/4	2	1		#viio2		f	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
206	206	410	12.0	0	0	2/4	2	1		V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
212	212	422	8.0	0	0	2/4	2	1		i|IAC}{		f	i		i		i					IAC	}{	m	1	1	0, -3, 1		0	0
216	216	430	4.0	0	0	2/4	2	1		bII6		f	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
218	218	434	1.0	0	0	2/4	2	1		V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
218	218	435	1.0	1/4	1/4	2/4	2	1		VI		f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
219	219	436	1.0	0	0	2/4	2	1		iio6		f	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
219	219	437	1.0	1/4	1/4	2/4	2	1		V		f	i		V		V							M	1	1	1, 5, 2		1	1
220	220	438	1.5	0	0	2/4	2	1		i		f	i		i		i							m	1	1	0, -3, 1		0	0
220	220	879/2	0.5	3/8	3/8	2/4	2	1		V2		f	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
221	221	440	1.0	0	0	2/4	2	1		i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
221	221	441	1.0	1/4	1/4	2/4	2	1		i		f	i		i		i							m	1	1	0, -3, 1		0	0
222	222	442	1.5	0	0	2/4	2	1		i64		f	i		i64		i		64					m	1	1	1, 0, -3		0	1
222	222	887/2	0.5	3/8	3/8	2/4	2	1		V2		f	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
223	223	444	1.0	0	0	2/4	2	1		i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
223	223	445	1.0	1/4	1/4	2/4	2	1		i		f	i		i		i							m	1	1	0, -3, 1		0	0
224	224	446	1.5	0	0	2/4	2	1		bII64		f	i		bII64		bII		64					M	1	1	-4, -5, -1		-5	-4
224	224	895/2	0.5	3/8	3/8	2/4	2	1		VI		f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
225	225	448	1.0	0	0	2/4	2	1		bII6		f	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
225	225	449	1.0	1/4	1/4	2/4	2	1		bII		f	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
226	226	450	1.0	0	0	2/4	2	1		#viio7		f	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
226	226	451	1.0	1/4	1/4	2/4	2	1		V2		f	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
227	227	452	1.0	0	0	2/4	2	1		V6		f	i		V6		V		6					M	1	1	5, 2, 1		1	5
