mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
13	12	47	47	1.0	3/4	3/4	2/2	1	1		#viio6		c	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
14	13	48	48	1.0	0	0	2/2	1	1		i		c	i	i	i		i							m	1	1	0, -3, 1		0	0
14	13	49	49	2.0	1/4	1/4	2/2	1	1		V/iv		c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
14	13	51	51	1.0	3/4	3/4	2/2	1	1		V7/iv		c	i	i	V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
15	14	52	52	1.0	0	0	2/2	1	1		iv6		c	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
15	14	53	53	1.0	1/4	1/4	2/2	1	1		V/iv		c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
15	14	54	54	1.0	1/2	1/2	2/2	1	1		iv		c	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
15	14	55	55	1.0	3/4	3/4	2/2	1	1		#viio6		c	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
16	15	56	56	2.0	0	0	2/2	1	1		i]		c	i	i	i		i							m	1	1	0, -3, 1		0	0
16	15	58	58	2.0	1/2	1/2	2/2	1	1		V43		c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
17	16	60	60	2.0	0	0	2/2	1	1		i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
17	16	62	62	2.0	1/2	1/2	2/2	1	1		iio6		c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
18	17	64	64	2.0	0	0	2/2	1	1		V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
18	17	66	66	2.0	1/2	1/2	2/2	1	1		Ger6		c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
19	18	68	68	2.0	0	0	2/2	1	1		viio7/V		c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
19	18	70	70	2.0	1/2	1/2	2/2	1	1		V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
20	19	72	72	3.0	0	0	2/2	1	1		i[i|PAC}{		c	i	i	i		i					PAC	}{	m	1	1	0, -3, 1		0	0
20	19	75	75	1.0	3/4	3/4	2/2	1	1		V7/iv		c	i	i	V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
21	20	76	76	1.0	0	0	2/2	1	1		iv6		c	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
21	20	77	77	1.0	1/4	1/4	2/2	1	1		V/iv		c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
21	20	78	78	1.0	1/2	1/2	2/2	1	1		iv		c	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
21	20	79	79	1.0	3/4	3/4	2/2	1	1		#viio6		c	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
22	21	80	80	1.0	0	0	2/2	1	1		i		c	i	i	i		i							m	1	1	0, -3, 1		0	0
22	21	81	81	2.0	1/4	1/4	2/2	1	1		V/iv		c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
22	21	83	83	1.0	3/4	3/4	2/2	1	1		V7/iv		c	i	i	V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
23	22	84	84	1.0	0	0	2/2	1	1		iv6		c	i	i	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
23	22	85	85	1.0	1/4	1/4	2/2	1	1		V/iv		c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
23	22	86	86	1.0	1/2	1/2	2/2	1	1		iv		c	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
23	22	87	87	1.0	3/4	3/4	2/2	1	1		#viio6		c	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
24	23	88	88	2.0	0	0	2/2	1	1		i]		c	i	i	i		i							m	1	1	0, -3, 1		0	0
24	23	90	90	2.0	1/2	1/2	2/2	1	1		V43		c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
25	24	92	92	2.0	0	0	2/2	1	1		i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
25	24	94	94	2.0	1/2	1/2	2/2	1	1		iio6		c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
26	25	96	96	2.0	0	0	2/2	1	1		V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
26	25	98	98	2.0	1/2	1/2	2/2	1	1		.Ger6		c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
27	26	100	100	4.0	0	0	2/2	1	1		viio7/V		c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
28	27	104	104	4.0	0	0	2/2	1	1		V|HC}{		c	i		V		V					HC	}{	M	1	1	1, 5, 2		1	1
29	28	108	108	4.0	0	0	2/2	1	1		V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
30	29	112	112	4.0	0	0	2/2	1	1		V43		c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
31	30	116	116	2.0	0	0	2/2	1	1		i		c	i		i		i							m	1	1	0, -3, 1		0	0
31	30	118	118	2.0	1/2	1/2	2/2	1	1		It6		c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
32	31	120	120	4.0	0	0	2/2	1	1		V|HC}{		c	i		V		V					HC	}{	M	1	1	1, 5, 2		1	1
33	32	124	124	4.0	0	0	2/2	1	1		V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
34	33	128	128	4.0	0	0	2/2	1	1		V43		c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
35	34	132	132	2.0	0	0	2/2	1	1		i		c	i		i		i							m	1	1	0, -3, 1		0	0
35	34	134	134	2.0	1/2	1/2	2/2	1	1		It6		c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
36	35	136	136	1.0	0	0	2/2	1	1		V[V|HC}{		c	i	V	V		V					HC	}{	M	1	1	1, 5, 2		1	1
36	35	137	137	1.0	1/4	1/4	2/2	1	1		viio/V		c	i	V	viio/V		vii	o			V			o	1	1	6, 3, 0		6	6
36	35	138	138	1.0	1/2	1/2	2/2	1	1		V		c	i	V	V		V							M	1	1	1, 5, 2		1	1
36	35	139	139	1.0	3/4	3/4	2/2	1	1		viio/V		c	i	V	viio/V		vii	o			V			o	1	1	6, 3, 0		6	6
37	36	140	140	1.0	0	0	2/2	1	1		V		c	i	V	V		V							M	1	1	1, 5, 2		1	1
37	36	141	141	1.0	1/4	1/4	2/2	1	1		viio64/V		c	i	V	viio64/V		vii	o	64		V			o	1	1	0, 6, 3		6	0
37	36	142	142	1.0	1/2	1/2	2/2	1	1		V		c	i	V	V		V							M	1	1	1, 5, 2		1	1
37	36	143	143	1.0	3/4	3/4	2/2	1	1		viio/V		c	i	V	viio/V		vii	o			V			o	1	1	6, 3, 0		6	6
38	37	144	144	4.0	0	0	2/2	1	1		V]|HC}		c	i	V	V		V					HC	}	M	1	1	1, 5, 2		1	1
39	38	148	148	4.0	0	0	2/2	1	1		V65/VI{		c	i		V65/VI		V		65		VI		{	Mm7	1	1	1, -2, -5, -3		-3	1
40	39	152	152	1.0	0	0	2/2	1	1		VI[VI		c	i	VI	VI		VI							M	1	1	-4, 0, -3		-4	-4
40	39	153	153	1.0	1/4	1/4	2/2	1	1		viio64/VI		c	i	VI	viio64/VI		vii	o	64		VI			o	1	1	-5, 1, -2		1	-5
40	39	154	154	1.0	1/2	1/2	2/2	1	1		VI		c	i	VI	VI		VI							M	1	1	-4, 0, -3		-4	-4
40	39	155	155	1.0	3/4	3/4	2/2	1	1		viio64/VI		c	i	VI	viio64/VI		vii	o	64		VI			o	1	1	-5, 1, -2		1	-5
41	40	156	156	1.0	0	0	2/2	1	1		VI		c	i	VI	VI		VI							M	1	1	-4, 0, -3		-4	-4
41	40	157	157	1.0	1/4	1/4	2/2	1	1		viio/VI		c	i	VI	viio/VI		vii	o			VI			o	1	1	1, -2, -5		1	1
41	40	158	158	1.0	1/2	1/2	2/2	1	1		VI		c	i	VI	VI		VI							M	1	1	-4, 0, -3		-4	-4
41	40	159	159	1.0	3/4	3/4	2/2	1	1		viio/VI		c	i	VI	viio/VI		vii	o			VI			o	1	1	1, -2, -5		1	1
42	41	160	160	4.0	0	0	2/2	1	1		VI]}		c	i	VI	VI		VI						}	M	1	1	-4, 0, -3		-4	-4
43	42	164	164	4.0	0	0	2/2	1	1		III.viio7/V{		c	III		viio7/V		vii	o	7		V		{	o7	1	0	6, 3, 0, -3		6	6
44	43	168	168	1.0	0	0	2/2	1	1		V[V		c	III	V	V		V							M	1	0	1, 5, 2		1	1
44	43	169	169	1.0	1/4	1/4	2/2	1	1		viio/V		c	III	V	viio/V		vii	o			V			o	1	0	6, 3, 0		6	6
44	43	170	170	1.0	1/2	1/2	2/2	1	1		V		c	III	V	V		V							M	1	0	1, 5, 2		1	1
44	43	171	171	1.0	3/4	3/4	2/2	1	1		viio64/V		c	III	V	viio64/V		vii	o	64		V			o	1	0	0, 6, 3		6	0
45	44	172	172	1.0	0	0	2/2	1	1		V		c	III	V	V		V							M	1	0	1, 5, 2		1	1
45	44	173	173	1.0	1/4	1/4	2/2	1	1		viio/V		c	III	V	viio/V		vii	o			V			o	1	0	6, 3, 0		6	6
45	44	174	174	1.0	1/2	1/2	2/2	1	1		V		c	III	V	V		V							M	1	0	1, 5, 2		1	1
45	44	175	175	1.0	3/4	3/4	2/2	1	1		viio/V		c	III	V	viio/V		vii	o			V			o	1	0	6, 3, 0		6	6
46	45	176	176	2.0	0	0	2/2	1	1		V		c	III	V	V		V							M	1	0	1, 5, 2		1	1
46	45	178	178	2.0	1/2	1/2	2/2	1	1		viio64/V		c	III	V	viio64/V		vii	o	64		V			o	1	0	0, 6, 3		6	0
47	46	180	180	2.0	0	0	2/2	1	1		V		c	III	V	V		V							M	1	0	1, 5, 2		1	1
47	46	182	182	2.0	1/2	1/2	2/2	1	1		viio/V		c	III	V	viio/V		vii	o			V			o	1	0	6, 3, 0		6	6
48	47	184	184	2.0	0	0	2/2	1	1		V		c	III	V	V		V							M	1	0	1, 5, 2		1	1
48	47	186	186	2.0	1/2	1/2	2/2	1	1		viio64/V		c	III	V	viio64/V		vii	o	64		V			o	1	0	0, 6, 3		6	0
49	48	188	188	2.0	0	0	2/2	1	1		V		c	III	V	V		V							M	1	0	1, 5, 2		1	1
49	48	190	190	2.0	1/2	1/2	2/2	1	1		viio/V		c	III	V	viio/V		vii	o			V			o	1	0	6, 3, 0		6	6
50	49	192	192	8.0	0	0	2/2	1	1		V]|HC}		c	III	V	V		V					HC	}	M	1	0	1, 5, 2		1	1
52	51	200	200	16.0	0	0	2/2	1	1		iii.V[i{		c	iii	V	i		i						{	m	1	1	0, -3, 1		0	0
56	55	216	216	16.0	0	0	2/2	1	1		V7]		c	iii	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
60	59	232	232	16.0	0	0	2/2	1	1		i		c	iii		i		i							m	1	1	0, -3, 1		0	0
64	63	248	248	16.0	0	0	2/2	1	1		V/VII[V7/VII		c	iii	V/VII	V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
68	67	264	264	16.0	0	0	2/2	1	1		I/VII		c	iii	V/VII	I/VII		I				VII			M	1	1	-2, 2, -1		-2	-2
72	71	280	280	16.0	0	0	2/2	1	1		V7/VII]		c	iii	V/VII	V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
76	75	296	296	2.0	0	0	2/2	1	1		I/VII		c	iii		I/VII		I				VII			M	1	1	-2, 2, -1		-2	-2
76	75	298	298	2.0	1/2	1/2	2/2	1	1		iio64	V2/IV/VII	c	iii		iio64		ii	o	64					o	1	1	-4, 2, -1		2	-4
77	76	300	300	12.0	0	0	2/2	1	1		V7		c	iii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
80	79	312	312	2.0	0	0	2/2	1	1		i		c	iii		i		i							m	1	1	0, -3, 1		0	0
80	79	314	314	2.0	1/2	1/2	2/2	1	1		III.iv6/ii		c	III		iv6/ii		iv		6		ii			m	1	0	-2, 2, 1		1	-2
81	80	316	316	12.0	0	0	2/2	1	1		V7/ii		c	III		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
84	83	328	328	4.0	0	0	2/2	1	1		i/ii		c	III		i/ii		i				ii			m	1	0	2, -1, 3		2	2
85	84	332	332	2.0	0	0	2/2	1	1		V7		c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
85	84	334	334	2.0	1/2	1/2	2/2	1	1		#viio7/vi		c	III		#viio7/vi		#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
86	85	336	336	4.0	0	0	2/2	1	1		vi		c	III		vi		vi							m	1	0	3, 0, 4		3	3
87	86	340	340	4.0	0	0	2/2	1	1		ii65		c	III		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
88	87	344	344	4.0	0	0	2/2	1	1		V(64)		c	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
89	88	348	348	4.0	0	0	2/2	1	1		V		c	III		V		V							M	1	0	1, 5, 2		1	1
90	89	352	352	8.0	0	0	2/2	1	1		I|PAC}{		c	III		I		I					PAC	}{	M	1	0	0, 4, 1		0	0
92	91	360	360	8.0	0	0	2/2	1	1		V2/IV		c	III		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
94	93	368	368	2.0	0	0	2/2	1	1		IV6		c	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
94	93	370	370	2.0	1/2	1/2	2/2	1	1		V2/ii		c	III		V2/ii		V		2		ii			Mm7	1	0	1, 3, 7, 4		3	1
95	94	372	372	2.0	0	0	2/2	1	1		ii6		c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
95	94	374	374	2.0	1/2	1/2	2/2	1	1		V64/ii		c	III		V64/ii		V		64		ii			M	1	0	4, 3, 7		3	4
96	95	376	376	2.0	0	0	2/2	1	1		ii		c	III		ii		ii							m	1	0	2, -1, 3		2	2
96	95	378	378	2.0	1/2	1/2	2/2	1	1		V2/V		c	III		V2/V		V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
97	96	380	380	2.0	0	0	2/2	1	1		V6		c	III		V6		V		6					M	1	0	5, 2, 1		1	5
97	96	382	382	2.0	1/2	1/2	2/2	1	1		V64/v		c	III		V64/v		V		64		v			M	1	0	3, 2, 6		2	3
98	97	384	384	2.0	0	0	2/2	1	1		v		c	III		v		v							m	1	0	1, -2, 2		1	1
98	97	386	386	2.0	1/2	1/2	2/2	1	1		viio64	V2	c	III		viio64		vii	o	64					o	1	0	-1, 5, 2		5	-1
99	98	388	388	2.0	0	0	2/2	1	1		I6		c	III		I6		I		6					M	1	0	4, 1, 0		0	4
99	98	390	390	2.0	1/2	1/2	2/2	1	1		V+6/IV		c	III		V+6/IV		V	+	6		IV			+	1	0	4, 8, 0		0	4
100	99	392	392	4.0	0	0	2/2	1	1		IV		c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
101	100	396	396	4.0	0	0	2/2	1	1		V7		c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
102	101	400	400	8.0	0	0	2/2	1	1		I|PAC}{		c	III		I		I					PAC	}{	M	1	0	0, 4, 1		0	0
104	103	408	408	8.0	0	0	2/2	1	1		V2/IV		c	III		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
106	105	416	416	2.0	0	0	2/2	1	1		IV6		c	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
106	105	418	418	2.0	1/2	1/2	2/2	1	1		V2/ii		c	III		V2/ii		V		2		ii			Mm7	1	0	1, 3, 7, 4		3	1
107	106	420	420	2.0	0	0	2/2	1	1		ii6		c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
107	106	422	422	2.0	1/2	1/2	2/2	1	1		V64/ii		c	III		V64/ii		V		64		ii			M	1	0	4, 3, 7		3	4
108	107	424	424	2.0	0	0	2/2	1	1		ii		c	III		ii		ii							m	1	0	2, -1, 3		2	2
108	107	426	426	2.0	1/2	1/2	2/2	1	1		V2/V		c	III		V2/V		V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
109	108	428	428	2.0	0	0	2/2	1	1		V6		c	III		V6		V		6					M	1	0	5, 2, 1		1	5
109	108	430	430	2.0	1/2	1/2	2/2	1	1		V64/v		c	III		V64/v		V		64		v			M	1	0	3, 2, 6		2	3
110	109	432	432	2.0	0	0	2/2	1	1		v		c	III		v		v							m	1	0	1, -2, 2		1	1
110	109	434	434	2.0	1/2	1/2	2/2	1	1		viio64	V2	c	III		viio64		vii	o	64					o	1	0	-1, 5, 2		5	-1
111	110	436	436	2.0	0	0	2/2	1	1		I6		c	III		I6		I		6					M	1	0	4, 1, 0		0	4
111	110	438	438	2.0	1/2	1/2	2/2	1	1		#viio6/ii		c	III		#viio6/ii		#vii	o	6		ii			o	1	0	4, 1, 7		7	4
112	111	440	440	4.0	0	0	2/2	1	1		ii6		c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
113	112	444	444	4.0	0	0	2/2	1	1		V7		c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
114	113	448	448	4.0	0	0	2/2	1	1		I|IAC}{		c	III		I		I					IAC	}{	M	1	0	0, 4, 1		0	0
115	114	452	452	4.0	0	0	2/2	1	1		vi		c	III		vi		vi							m	1	0	3, 0, 4		3	3
116	115	456	456	4.0	0	0	2/2	1	1		ii65		c	III		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
117	116	460	460	4.0	0	0	2/2	1	1		V		c	III		V		V							M	1	0	1, 5, 2		1	1
118	117	464	464	4.0	0	0	2/2	1	1		I|IAC}{		c	III		I		I					IAC	}{	M	1	0	0, 4, 1		0	0
119	118	468	468	4.0	0	0	2/2	1	1		vi		c	III		vi		vi							m	1	0	3, 0, 4		3	3
120	119	472	472	4.0	0	0	2/2	1	1		ii65		c	III		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
121	120	476	476	4.0	0	0	2/2	1	1		V		c	III		V		V							M	1	0	1, 5, 2		1	1
122	121	480	480	3.0	0	0	2/2	1	1		I[I|PAC}{		c	III	I	I		I					PAC	}{	M	1	0	0, 4, 1		0	0
122	121	483	483	1.0	3/4	3/4	2/2	1	1		V7/IV		c	III	I	V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
123	122	484	484	1.0	0	0	2/2	1	1		IV6		c	III	I	IV6		IV		6					M	1	0	3, 0, -1		-1	3
123	122	485	485	1.0	1/4	1/4	2/2	1	1		V/IV		c	III	I	V/IV		V				IV			M	1	0	0, 4, 1		0	0
123	122	486	486	1.0	1/2	1/2	2/2	1	1		IV		c	III	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
123	122	487	487	1.0	3/4	3/4	2/2	1	1		viio64		c	III	I	viio64		vii	o	64					o	1	0	-1, 5, 2		5	-1
124	123	488	488	3.0	0	0	2/2	1	1		I|PAC		c	III	I	I		I					PAC		M	1	0	0, 4, 1		0	0
