mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	6.0	0	0	3/4	2	1	Bb.I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
3	3	6	6	5.0	0	0	3/4	2	1	V43	Bb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
4	4	11	11	1.0	1/2	1/2	3/4	2	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
5	5	12	12	5.0	0	0	3/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
6	6	17	17	1.0	1/2	1/2	3/4	2	1	#viio65/ii	Bb	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
7	7	18	18	1.0	0	0	3/4	2	1	ii6(11#7)	Bb	I		ii6(11#7)	ii		6	11#7				m	0	0	-1, 3, 7	1	2	-1
7	7	19	19	0.5	1/4	1/4	3/4	2	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
7	7	39/2	39/2	0.5	3/8	3/8	3/4	2	1	V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
7	7	20	20	0.5	1/2	1/2	3/4	2	1	ii43	Bb	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
7	7	41/2	41/2	0.5	5/8	5/8	3/4	2	1	V43/V	Bb	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
8	8	21	21	1.0	0	0	3/4	2	1	V(#74)|HC	Bb	I		V(#74)	V			#74		HC		M	0	0	1, 0, 2	6	1	1
8	8	22	22	1.5	1/4	1/4	3/4	2	1	V}	Bb	I		V	V						}	M	0	0	1, 5, 2		1	1
8	8	47/2	47/2	0.25	5/8	5/8	3/4	2	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	95/4	95/4	0.25	11/16	11/16	3/4	2	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
9	9	24	24	6.0	0	0	3/4	2	1	I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
11	11	30	30	1.0	0	0	3/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	31	31	4.0	1/4	1/4	3/4	2	1	V7(b9)	Bb	I		V7(b9)	V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
12	12	35	35	1.0	1/2	1/2	3/4	2	1	ii%2	Bb	I		ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
13	13	36	36	1.0	0	0	3/4	2	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
13	13	37	37	2.0	1/4	1/4	3/4	2	1	V43	Bb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
14	14	39	39	2.0	0	0	3/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	41	41	1.0	1/2	1/2	3/4	2	1	#viio7/vi	Bb	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
15	15	42	42	2.0	0	0	3/4	2	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
15	15	44	44	1.0	1/2	1/2	3/4	2	1	viio7/V	Bb	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
16	16	45	45	2.0	0	0	3/4	2	1	V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
16	16	47	47	1.0	1/2	1/2	3/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	48	48	3.0	0	0	3/4	2	1	I[I|PAC}{	Bb	I	I	I	I					PAC	}{	M	0	0	0, 4, 1		0	0
18	18	51	51	1.0	0	0	3/4	2	1	IV6	Bb	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
18	18	52	52	1.0	1/4	1/4	3/4	2	1	I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
18	18	53	53	2.0	1/2	1/2	3/4	2	1	I(#4#2)	Bb	I	I	I(#4#2)	I			#4#2				M	0	0	0, 9, 6		0	0
19	19	55	55	2.0	1/4	1/4	3/4	2	1	I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
20	20	57	57	2.0	0	0	3/4	2	1	ii6	Bb	I	I	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
20	20	59	59	2.0	1/2	1/2	3/4	2	1	viio43	Bb	I	I	viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
21	21	61	61	3.0	1/4	1/4	3/4	2	1	I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
22	22	64	64	1.0	1/4	1/4	3/4	2	1	V.ii6	Bb	V	IV	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
22	22	65	65	1.0	1/2	1/2	3/4	2	1	vi64]	Bb	V	IV	vi64	vi		64					m	0	0	4, 3, 0		3	4
23	23	66	66	2.0	0	0	3/4	2	1	V[V{	Bb	V	V	V	V						{	M	0	0	1, 5, 2		1	1
23	23	68	68	0.5	1/2	1/2	3/4	2	1	I6	Bb	V	V	I6	I		6					M	0	0	4, 1, 0		0	4
23	23	137/2	137/2	1.25	5/8	5/8	3/4	2	1	V7	Bb	V	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	279/4	279/4	0.25	3/16	3/16	3/4	2	1	V+	Bb	V	V	V+	V	+						+	0	0	1, 5, 9		1	1
24	24	70	70	1.0	1/4	1/4	3/4	2	1	I6	Bb	V	V	I6	I		6					M	0	0	4, 1, 0		0	4
24	24	71	71	0.5	1/2	1/2	3/4	2	1	V	Bb	V	V	V	V							M	0	0	1, 5, 2		1	1
24	24	143/2	143/2	1.25	5/8	5/8	3/4	2	1	V(64)	Bb	V	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
25	25	291/4	291/4	0.25	3/16	3/16	3/4	2	1	V(#4#2)	Bb	V	V	V(#4#2)	V			#4#2				M	0	0	1, 10, 7		1	1
25	25	73	73	1.0	1/4	1/4	3/4	2	1	V	Bb	V	V	V	V							M	0	0	1, 5, 2		1	1
25	25	74	74	0.5	1/2	1/2	3/4	2	1	V(64)	Bb	V	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
25	25	149/2	149/2	1.25	5/8	5/8	3/4	2	1	V7	Bb	V	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	303/4	303/4	0.25	3/16	3/16	3/4	2	1	V+	Bb	V	V	V+	V	+						+	0	0	1, 5, 9		1	1
26	26	76	76	1.0	1/4	1/4	3/4	2	1	V(64)	Bb	V	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
26	26	77	77	1.0	1/2	1/2	3/4	2	1	viio65/V	Bb	V	V	viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
27	27	78	78	2.0	0	0	3/4	2	1	V	Bb	V	V	V	V							M	0	0	1, 5, 2		1	1
27	27	80	80	0.5	1/2	1/2	3/4	2	1	viio6/V	Bb	V	V	viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
27	27	161/2	161/2	0.5	5/8	5/8	3/4	2	1	V43/V	Bb	V	V	V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
28	28	81	81	2.0	0	0	3/4	2	1	V	Bb	V	V	V	V							M	0	0	1, 5, 2		1	1
28	28	83	83	0.5	1/2	1/2	3/4	2	1	viio6/V	Bb	V	V	viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
28	28	167/2	167/2	0.5	5/8	5/8	3/4	2	1	V43/V	Bb	V	V	V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
29	29	84	84	4.5	0	0	3/4	2	1	V]|HC}	Bb	V	V	V	V					HC	}	M	0	0	1, 5, 2		1	1
30	30	177/2	177/2	0.5	3/8	3/8	3/4	2	1	V2	Bb	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
30	30	89	89	0.5	1/2	1/2	3/4	2	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
30	30	179/2	179/2	0.5	5/8	5/8	3/4	2	1	viio6	Bb	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
31	31	90	90	2.0	0	0	3/4	2	1	I{	Bb	V		I	I						{	M	0	0	0, 4, 1		0	0
31	31	92	92	1.0	1/2	1/2	3/4	2	1	I(64)	Bb	V		I(64)	I			64				M	0	0	0, -1, 3		0	0
32	32	93	93	2.0	0	0	3/4	2	1	I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
32	32	95	95	1.0	1/2	1/2	3/4	2	1	IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
33	33	96	96	2.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
33	33	98	98	1.0	1/2	1/2	3/4	2	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
34	34	99	99	1.0	0	0	3/4	2	1	I(97)	Bb	V		I(97)	I			97				M	0	0	0, 4, 1	2, 5	0	0
34	34	100	100	0.5	1/4	1/4	3/4	2	1	I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
34	34	201/2	201/2	0.5	3/8	3/8	3/4	2	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
34	34	101	101	0.5	1/2	1/2	3/4	2	1	IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
34	34	203/2	203/2	0.5	5/8	5/8	3/4	2	1	viio6	Bb	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
35	35	102	102	2.0	0	0	3/4	2	1	I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
35	35	104	104	1.0	1/2	1/2	3/4	2	1	I(64)	Bb	V		I(64)	I			64				M	0	0	0, -1, 3		0	0
36	36	105	105	2.0	0	0	3/4	2	1	I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
36	36	107	107	1.0	1/2	1/2	3/4	2	1	IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
37	37	108	108	2.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
37	37	110	110	1.0	1/2	1/2	3/4	2	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
38	38	111	111	4.0	0	0	3/4	2	1	I|IAC}{	Bb	V		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
39	39	115	115	8.0	1/4	1/4	3/4	2	1	I.V7(b9)	Bb	I		V7(b9)	V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
42	42	123	123	3.0	0	0	3/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	126	126	6.0	0	0	3/4	2	1	I|PAC}{	Bb	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
45	45	132	132	1.0	0	0	3/4	2	1	V43	Bb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
45	45	133	133	2.0	1/4	1/4	3/4	2	1	V43(b9)	Bb	I		V43(b9)	V		43	b9				Mm7	0	0	2, -1, 1, 5	-4	1	2
46	46	135	135	1.0	0	0	3/4	2	1	viio2	Bb	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
46	46	136	136	1.0	1/4	1/4	3/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	46	137	137	1.0	1/2	1/2	3/4	2	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	47	138	138	1.0	0	0	3/4	2	1	V7/IV	Bb	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
47	47	139	139	2.0	1/4	1/4	3/4	2	1	V(b9)/IV	Bb	I		V(b9)/IV	V			b9	IV			M	0	0	0, 4, 1	-5	0	0
48	48	141	141	1.0	0	0	3/4	2	1	viio2/IV	Bb	I		viio2/IV	vii	o	2		IV			o7	0	0	-5, 4, 1, -2		4	-5
48	48	142	142	1.0	1/4	1/4	3/4	2	1	V7/IV	Bb	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
48	48	143	143	1.0	1/2	1/2	3/4	2	1	V65/IV	Bb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
49	49	144	144	0.5	0	0	3/4	2	1	IV(9)	Bb	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
49	49	289/2	289/2	0.5	1/8	1/8	3/4	2	1	ii6(11#7)	Bb	I		ii6(11#7)	ii		6	11#7				m	0	0	-1, 3, 7	1	2	-1
49	49	145	145	0.5	1/4	1/4	3/4	2	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
49	49	291/2	291/2	0.5	3/8	3/8	3/4	2	1	V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
49	49	146	146	0.5	1/2	1/2	3/4	2	1	ii43	Bb	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
49	49	293/2	293/2	0.5	5/8	5/8	3/4	2	1	V43/V	Bb	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
50	50	147	147	1.0	0	0	3/4	2	1	V(#74)|HC	Bb	I		V(#74)	V			#74		HC		M	0	0	1, 0, 2	6	1	1
50	50	148	148	1.75	1/4	1/4	3/4	2	1	V}	Bb	I		V	V						}	M	0	0	1, 5, 2		1	1
