mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	7/16	7/16	2/4	2	1	IV		Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
9	9	0	0	2/4	2	1	V6(13)/IV		Eb	I		V6(13)/IV	V		6	13	IV			M	0	0	4, 1, 0	3	0	4
9	9	1/8	1/8	2/4	2	1	#viio6/ii		Eb	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
9	9	1/4	1/4	2/4	2	1	#viio65/ii		Eb	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
9	9	5/16	5/16	2/4	2	1	VI6/ii		Eb	I		VI6/ii	VI		6		ii			M	0	0	2, -1, -2		-2	2
9	9	3/8	3/8	2/4	2	1	V65/ii		Eb	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
10	10	1/8	1/8	2/4	2	1	i(11)/ii		Eb	I		i(11)/ii	i			11	ii			m	0	0	2, -1, 3	1	2	2
10	10	3/16	3/16	2/4	2	1	i/ii}		Eb	I		i/ii	i				ii		}	m	0	0	2, -1, 3		2	2
10	10	3/8	3/8	2/4	2	1	{		Eb	I									{		0	0				
11	11	0	0	2/4	2	1	V7(b94)/iii		Eb	I		V7(b94)/iii	V		7	b94	iii			Mm7	0	0	5, 4, 6, 3	-7	5	5
11	11	1/8	1/8	2/4	2	1	V7/iii		Eb	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
11	11	3/8	3/8	2/4	2	1	i6(2)/iii		Eb	I		i6(2)/iii	i		6	2	iii			m	0	0	1, 5, 6		4	1
11	11	15/32	15/32	2/4	2	1	i6/iii		Eb	I		i6/iii	i		6		iii			m	0	0	1, 5, 4		4	1
12	12	0	0	2/4	2	1	V43(4)/iii		Eb	I		V43(4)/iii	V		43	4	iii			Mm7	0	0	6, 3, 5, 4		5	6
12	12	3/32	3/32	2/4	2	1	V43/iii		Eb	I		V43/iii	V		43		iii			Mm7	0	0	6, 3, 5, 9		5	6
12	12	1/8	1/8	2/4	2	1	i(9)/iii		Eb	I		i(9)/iii	i			9	iii			m	0	0	4, 1, 5	6	4	4
12	12	7/32	7/32	2/4	2	1	i/iii		Eb	I		i/iii	i				iii			m	0	0	4, 1, 5		4	4
12	12	1/4	1/4	2/4	2	1	V6(13)/iii		Eb	I		V6(13)/iii	V		6	13	iii			M	0	0	9, 6, 5	1	5	9
12	12	11/32	11/32	2/4	2	1	V6/iii		Eb	I		V6/iii	V		6		iii			M	0	0	9, 6, 5		5	9
12	12	3/8	3/8	2/4	2	1	#viio7/iii		Eb	I		#viio7/iii	#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
13	13	1/16	1/16	2/4	2	1	#viio6/iii		Eb	I		#viio6/iii	#vii	o	6		iii			o	0	0	6, 3, 9		9	6
13	13	5/16	5/16	2/4	2	1	#viio7/iii		Eb	I		#viio7/iii	#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
14	14	0	0	2/4	2	1	V43/iii		Eb	I		V43/iii	V		43		iii			Mm7	0	0	6, 3, 5, 9		5	6
14	14	1/8	1/8	2/4	2	1	#viio/iii		Eb	I		#viio/iii	#vii	o			iii			o	0	0	9, 6, 3		9	9
14	14	3/8	3/8	2/4	2	1	V/iii		Eb	I		V/iii	V				iii			M	0	0	5, 9, 6		5	5
15	15	0	0	2/4	2	1	V6/iii		Eb	I		V6/iii	V		6		iii			M	0	0	9, 6, 5		5	9
15	15	3/8	3/8	2/4	2	1	I/III		Eb	I		I/III	I				III			M	0	0	4, 8, 5		4	4
16	16	0	0	2/4	2	1	V43(4)/III		Eb	I		V43(4)/III	V		43	4	III			Mm7	0	0	6, 3, 5, 4		5	6
16	16	1/8	1/8	2/4	2	1	V43/III		Eb	I		V43/III	V		43		III			Mm7	0	0	6, 3, 5, 9		5	6
16	16	5/16	5/16	2/4	2	1	I/III		Eb	I		I/III	I				III			M	0	0	4, 8, 5		4	4
16	16	3/8	3/8	2/4	2	1	V65/III		Eb	I		V65/III	V		65		III			Mm7	0	0	9, 6, 3, 5		5	9
16	16	7/16	7/16	2/4	2	1	V6/III		Eb	I		V6/III	V		6		III			M	0	0	9, 6, 5		5	9
17	17	3/8	3/8	2/4	2	1	I/III		Eb	I		I/III	I				III			M	0	0	4, 8, 5		4	4
18	18	0	0	2/4	2	1	V43(4)/III		Eb	I		V43(4)/III	V		43	4	III			Mm7	0	0	6, 3, 5, 4		5	6
18	18	1/8	1/8	2/4	2	1	V43/III		Eb	I		V43/III	V		43		III			Mm7	0	0	6, 3, 5, 9		5	6
18	18	5/16	5/16	2/4	2	1	i/iii		Eb	I		i/iii	i				iii			m	0	0	4, 1, 5		4	4
18	18	3/8	3/8	2/4	2	1	V65/iii		Eb	I		V65/iii	V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
18	18	7/16	7/16	2/4	2	1	V6/iii		Eb	I		V6/iii	V		6		iii			M	0	0	9, 6, 5		5	9
19	19	0	0	2/4	2	1	i/iii		Eb	I		i/iii	i				iii			m	0	0	4, 1, 5		4	4
19	19	1/4	1/4	2/4	2	1	V7/iii		Eb	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
19	19	3/8	3/8	2/4	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
20	20	1/4	1/4	2/4	2	1	V7/vi		Eb	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
20	20	3/8	3/8	2/4	2	1	i/vi}		Eb	I		i/vi	i				vi		}	m	0	0	3, 0, 4		3	3
21	21	0	0	2/4	2	1	#viio43(2)/ii{		Eb	I		#viio43(2)/ii	#vii	o	43	2	ii		{	o7	0	0	1, -2, 2, 4		7	1
21	21	1/8	1/8	2/4	2	1	#viio43/ii		Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
22	22	0	0	2/4	2	1	#viio43(2)/ii		Eb	I		#viio43(2)/ii	#vii	o	43	2	ii			o7	0	0	1, -2, 2, 4		7	1
22	22	1/8	1/8	2/4	2	1	#viio43/ii		Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
23	23	1/8	1/8	2/4	2	1	i6/ii		Eb	I		i6/ii	i		6		ii			m	0	0	-1, 3, 2		2	-1
23	23	3/8	3/8	2/4	2	1	V7/ii		Eb	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
24	24	1/8	1/8	2/4	2	1	i/ii}		Eb	I		i/ii	i				ii		}	m	0	0	2, -1, 3		2	2
24	24	5/16	5/16	2/4	2	1	bVII6{		Eb	I		bVII6	bVII		6				{	M	0	0	2, -1, -2		-2	2
24	24	3/8	3/8	2/4	2	1	V43/bVII		Eb	I		V43/bVII	V		43		bVII			Mm7	0	0	0, -3, -1, 3		-1	0
24	24	7/16	7/16	2/4	2	1	bVII		Eb	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
25	25	0	0	2/4	2	1	V6(13)/bVII		Eb	I		V6(13)/bVII	V		6	13	bVII			M	0	0	3, 0, -1	2	-1	3
25	25	1/8	1/8	2/4	2	1	#viio6/v		Eb	I		#viio6/v	#vii	o	6		v			o	0	0	3, 0, 6		6	3
25	25	1/4	1/4	2/4	2	1	#viio65/v		Eb	I		#viio65/v	#vii	o	65		v			o7	0	0	3, 0, -3, 6		6	3
25	25	5/16	5/16	2/4	2	1	VI6/v		Eb	I		VI6/v	VI		6		v			M	0	0	1, -2, -3		-3	1
25	25	3/8	3/8	2/4	2	1	V65/v		Eb	I		V65/v	V		65		v			Mm7	0	0	6, 3, 0, 2		2	6
26	26	1/8	1/8	2/4	2	1	i(11)/v		Eb	I		i(11)/v	i			11	v			m	0	0	1, -2, 2	0	1	1
26	26	3/16	3/16	2/4	2	1	i/v}		Eb	I		i/v	i				v		}	m	0	0	1, -2, 2		1	1
26	26	3/8	3/8	2/4	2	1	{		Eb	I									{		0	0				
27	27	0	0	2/4	2	1	V7(b94)/ii		Eb	I		V7(b94)/ii	V		7	b94	ii			Mm7	0	0	3, 2, 4, 1	-9	3	3
27	27	1/8	1/8	2/4	2	1	V7(b9)/ii		Eb	I		V7(b9)/ii	V		7	b9	ii			Mm7	0	0	3, 7, 4, 1	-9	3	3
27	27	3/8	3/8	2/4	2	1	i6(2)/ii		Eb	I		i6(2)/ii	i		6	2	ii			m	0	0	-1, 3, 4		2	-1
27	27	15/32	15/32	2/4	2	1	i6/ii		Eb	I		i6/ii	i		6		ii			m	0	0	-1, 3, 2		2	-1
28	28	0	0	2/4	2	1	V43(4)/ii		Eb	I		V43(4)/ii	V		43	4	ii			Mm7	0	0	4, 1, 3, 2		3	4
28	28	3/32	3/32	2/4	2	1	V43/ii		Eb	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
28	28	1/8	1/8	2/4	2	1	i(9)/ii		Eb	I		i(9)/ii	i			9	ii			m	0	0	2, -1, 3	4	2	2
28	28	7/32	7/32	2/4	2	1	i/ii		Eb	I		i/ii	i				ii			m	0	0	2, -1, 3		2	2
28	28	1/4	1/4	2/4	2	1	V6(13)/ii		Eb	I		V6(13)/ii	V		6	13	ii			M	0	0	7, 4, 3	-1	3	7
28	28	11/32	11/32	2/4	2	1	V6/ii		Eb	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
28	28	3/8	3/8	2/4	2	1	#viio7/ii		Eb	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
29	29	1/16	1/16	2/4	2	1	#viio6/ii		Eb	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
29	29	5/16	5/16	2/4	2	1	#viio7/ii		Eb	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
30	30	0	0	2/4	2	1	V43/ii		Eb	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
30	30	1/8	1/8	2/4	2	1	#viio/ii		Eb	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
30	30	3/8	3/8	2/4	2	1	V/ii		Eb	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
31	31	0	0	2/4	2	1	V6/ii		Eb	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
31	31	3/8	3/8	2/4	2	1	I/II		Eb	I		I/II	I				II			M	0	0	2, 6, 3		2	2
32	32	0	0	2/4	2	1	V43(4)/II		Eb	I		V43(4)/II	V		43	4	II			Mm7	0	0	4, 1, 3, 2		3	4
32	32	1/8	1/8	2/4	2	1	V43/II		Eb	I		V43/II	V		43		II			Mm7	0	0	4, 1, 3, 7		3	4
32	32	5/16	5/16	2/4	2	1	I/II		Eb	I		I/II	I				II			M	0	0	2, 6, 3		2	2
32	32	3/8	3/8	2/4	2	1	V65/II		Eb	I		V65/II	V		65		II			Mm7	0	0	7, 4, 1, 3		3	7
32	32	7/16	7/16	2/4	2	1	V6/II		Eb	I		V6/II	V		6		II			M	0	0	7, 4, 3		3	7
33	33	3/8	3/8	2/4	2	1	I/II		Eb	I		I/II	I				II			M	0	0	2, 6, 3		2	2
34	34	0	0	2/4	2	1	V43(4)/II		Eb	I		V43(4)/II	V		43	4	II			Mm7	0	0	4, 1, 3, 2		3	4
34	34	1/8	1/8	2/4	2	1	V43/II		Eb	I		V43/II	V		43		II			Mm7	0	0	4, 1, 3, 7		3	4
34	34	5/16	5/16	2/4	2	1	i/ii		Eb	I		i/ii	i				ii			m	0	0	2, -1, 3		2	2
34	34	3/8	3/8	2/4	2	1	V65/ii		Eb	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
34	34	7/16	7/16	2/4	2	1	V6/ii		Eb	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
35	35	0	0	2/4	2	1	i/ii		Eb	I		i/ii	i				ii			m	0	0	2, -1, 3		2	2
35	35	1/4	1/4	2/4	2	1	V7/ii		Eb	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
35	35	3/8	3/8	2/4	2	1	bVII		Eb	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
36	36	1/4	1/4	2/4	2	1	V7/v		Eb	I		V7/v	V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
36	36	3/8	3/8	2/4	2	1	i/v}		Eb	I		i/v	i				v		}	m	0	0	1, -2, 2		1	1
37	37	0	0	2/4	2	1	V7(b94)/vi{		Eb	I		V7(b94)/vi	V		7	b94	vi		{	Mm7	0	0	4, 3, 5, 2	-8	4	4
37	37	1/8	1/8	2/4	2	1	V7(b9)/vi		Eb	I		V7(b9)/vi	V		7	b9	vi			Mm7	0	0	4, 8, 5, 2	-8	4	4
38	38	0	0	2/4	2	1	i/vi		Eb	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3
38	38	1/8	1/8	2/4	2	1	#viio6/vi		Eb	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
38	38	3/8	3/8	2/4	2	1	i6/vi		Eb	I		i6/vi	i		6		vi			m	0	0	0, 4, 3		3	0
39	39	0	0	2/4	2	1	#viio7(11)/vi		Eb	I		#viio7(11)/vi	#vii	o	7	11	vi			o7	0	0	8, 5, 2, -1	0	8	8
39	39	1/8	1/8	2/4	2	1	#viio7/vi		Eb	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
40	40	0	0	2/4	2	1	i6/vi	I	Eb	I		i6/vi	i		6		vi			m	0	0	0, 4, 3		3	0
40	40	1/8	1/8	2/4	2	1	iio6/vi	viio6	Eb	I		iio6/vi	ii	o	6		vi			o	0	0	2, -1, 5		5	2
40	40	3/8	3/8	2/4	2	1	V/vi	I6	Eb	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
41	41	0	0	2/4	2	1	V7(6)		Eb	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
41	41	1/8	1/8	2/4	2	1	V7		Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	1/4	1/4	2/4	2	1	viio6		Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
42	42	0	0	2/4	2	1	viio		Eb	I		viio	vii	o						o	0	0	5, 2, -1		5	5
42	42	1/4	1/4	2/4	2	1	viio6}		Eb	I		viio6	vii	o	6				}	o	0	0	2, -1, 5		5	2
