mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	30	30	4.0	1/2	1/2	4/4	1	1		I|IAC}		C	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
9	9	32	32	0.0	0	0	4/4	1	1		{		C	I										{		0	0				
9	9	34	34	1.0	1/2	1/2	4/4	1	1		V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
9	9	35	35	1.0	3/4	3/4	4/4	1	1		V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
10	10	36	36	1.0	0	0	4/4	1	1		I64		C	I		I64		I		64					M	0	0	1, 0, 4		0	1
10	10	37	37	1.0	1/4	1/4	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
10	10	38	38	1.0	1/2	1/2	4/4	1	1		V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
10	10	39	39	1.0	3/4	3/4	4/4	1	1		V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
11	11	40	40	1.0	0	0	4/4	1	1		I64		C	I		I64		I		64					M	0	0	1, 0, 4		0	1
11	11	41	41	1.0	1/4	1/4	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
11	11	42	42	1.0	1/2	1/2	4/4	1	1		vi6	ii6/V	C	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
11	11	43	43	1.0	3/4	3/4	4/4	1	1		viio/V		C	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
12	12	44	44	1.0	0	0	4/4	1	1		V(#064)		C	I		V(#064)		V			#064				M	0	0	1, 0, 4		1	1
12	12	45	45	1.0	1/4	1/4	4/4	1	1		V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
12	12	46	46	2.0	1/2	1/2	4/4	1	1		V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	48	48	3.0	0	0	4/4	1	1		I|PAC}{		C	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
13	13	51	51	2.0	3/4	3/4	4/4	1	1		I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
14	14	53	53	2.0	1/4	1/4	4/4	1	1		I64		C	I		I64		I		64					M	0	0	1, 0, 4		0	1
14	14	55	55	1.5	3/4	3/4	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
15	15	113/2	113/2	1.0	1/8	1/8	4/4	1	1		viio	V6	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
15	15	115/2	115/2	1.0	3/8	3/8	4/4	1	1		vi	IV6	C	I		vi		vi							m	0	0	3, 0, 4		3	3
15	15	117/2	117/2	1.0	5/8	5/8	4/4	1	1		V	iii6	C	I		V		V							M	0	0	1, 5, 2		1	1
15	15	119/2	119/2	1.0	7/8	7/8	4/4	1	1		IV	ii6	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
16	16	121/2	121/2	1.0	1/8	1/8	4/4	1	1		iii	I6	C	I		iii		iii							m	0	0	4, 1, 5		4	4
16	16	123/2	123/2	1.0	3/8	3/8	4/4	1	1		ii	viio6	C	I		ii		ii							m	0	0	2, -1, 3		2	2
16	16	125/2	125/2	1.0	5/8	5/8	4/4	1	1		I	vi6	C	I		I		I							M	0	0	0, 4, 1		0	0
16	16	127/2	127/2	0.5	7/8	7/8	4/4	1	1		viio	V6	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
17	17	64	64	3.0	0	0	4/4	1	1		I|IAC}{		C	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
17	17	67	67	2.0	3/4	3/4	4/4	1	1		I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
18	18	69	69	2.0	1/4	1/4	4/4	1	1		I64		C	I		I64		I		64					M	0	0	1, 0, 4		0	1
18	18	71	71	1.5	3/4	3/4	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
19	19	145/2	145/2	0.5	1/8	1/8	4/4	1	1		viio	V6	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
19	19	73	73	0.5	1/4	1/4	4/4	1	1		#viio/vi		C	I		#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8
19	19	147/2	147/2	0.5	3/8	3/8	4/4	1	1		vi		C	I		vi		vi							m	0	0	3, 0, 4		3	3
19	19	74	74	0.5	1/2	1/2	4/4	1	1		iii		C	I		iii		iii							m	0	0	4, 1, 5		4	4
19	19	149/2	149/2	0.5	5/8	5/8	4/4	1	1		IV		C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
19	19	75	75	0.5	3/4	3/4	4/4	1	1		vii%7		C	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
19	19	151/2	151/2	0.5	7/8	7/8	4/4	1	1		#viio/ii		C	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
20	20	76	76	0.5	0	0	4/4	1	1		ii(4)		C	I		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
20	20	153/2	153/2	1.5	1/8	1/8	4/4	1	1		ii		C	I		ii		ii							m	0	0	2, -1, 3		2	2
20	20	78	78	0.5	1/2	1/2	4/4	1	1		ii6(2)		C	I		ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
20	20	157/2	157/2	0.5	5/8	5/8	4/4	1	1		ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
20	20	79	79	0.5	3/4	3/4	4/4	1	1		V6/V		C	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
20	20	159/2	159/2	0.5	7/8	7/8	4/4	1	1		viio/V	V65/V	C	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
21	21	80	80	2.0	0	0	4/4	1	1		V|HC}{		C	I		V		V					HC	}{	M	0	0	1, 5, 2		1	1
21	21	82	82	2.0	1/2	1/2	4/4	1	1		V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
22	22	84	84	2.0	0	0	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
22	22	86	86	1.0	1/2	1/2	4/4	1	1		V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
22	22	87	87	1.0	3/4	3/4	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
23	23	88	88	2.0	0	0	4/4	1	1		V|HC}		C	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
23	23	90	90	2.0	1/2	1/2	4/4	1	1		V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
24	24	92	92	2.0	0	0	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
24	24	94	94	1.0	1/2	1/2	4/4	1	1		V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
24	24	95	95	1.0	3/4	3/4	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
25	25	96	96	8.0	0	0	4/4	1	1		V|HC		C	I		V		V					HC		M	0	0	1, 5, 2		1	1
27	27	104	104	4.0	0	0	4/4	1	1		v.i{		C	v		i		i						{	m	0	1	0, -3, 1		0	0
28	28	108	108	0.5	0	0	4/4	1	1		V2(4)/V		C	v		V2(4)/V		V		2	4	V			Mm7	0	1	0, 2, 1, 3		2	0
28	28	217/2	217/2	3.5	1/8	1/8	4/4	1	1		V2/V		C	v		V2/V		V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
29	29	112	112	4.0	0	0	4/4	1	1		V65		C	v		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
30	30	116	116	4.0	0	0	4/4	1	1		V2/iv		C	v		V2/iv		V		2		iv			Mm7	0	1	-2, 0, 4, 1		0	-2
31	31	120	120	1.0	0	0	4/4	1	1		iv6(2)		C	v		iv6(2)		iv		6	2				m	0	1	-4, 0, 1		-1	-4
31	31	121	121	1.0	1/4	1/4	4/4	1	1		iv6		C	v		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
31	31	122	122	1.0	1/2	1/2	4/4	1	1		i64(4)		C	v		i64(4)		i		64	4				m	0	1	1, 0, -1		0	1
31	31	123	123	1.0	3/4	3/4	4/4	1	1		i64		C	v		i64		i		64					m	0	1	1, 0, -3		0	1
32	32	124	124	1.0	0	0	4/4	1	1		v/v.V6(2)		C	v/v		V6(2)		V		6	2				M	0	1	5, 2, -4		1	5
32	32	125	125	2.0	1/4	1/4	4/4	1	1		V6		C	v/v		V6		V		6					M	0	1	5, 2, 1		1	5
32	32	127	127	1.0	3/4	3/4	4/4	1	1		V65		C	v/v		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
33	33	128	128	4.0	0	0	4/4	1	1		i|IAC}{		C	v/v		i		i					IAC	}{	m	0	1	0, -3, 1		0	0
34	34	132	132	4.0	0	0	4/4	1	1		V2/V		C	v/v		V2/V		V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
35	35	136	136	4.0	0	0	4/4	1	1		V65		C	v/v		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
36	36	140	140	4.0	0	0	4/4	1	1		V2/iv		C	v/v		V2/iv		V		2		iv			Mm7	0	1	-2, 0, 4, 1		0	-2
37	37	144	144	1.0	0	0	4/4	1	1		iv6(2)		C	v/v		iv6(2)		iv		6	2				m	0	1	-4, 0, 1		-1	-4
37	37	145	145	1.0	1/4	1/4	4/4	1	1		iv6		C	v/v		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
37	37	146	146	1.0	1/2	1/2	4/4	1	1		i64(4)		C	v/v		i64(4)		i		64	4				m	0	1	1, 0, -1		0	1
37	37	147	147	1.0	3/4	3/4	4/4	1	1		i64		C	v/v		i64		i		64					m	0	1	1, 0, -3		0	1
38	38	148	148	1.0	0	0	4/4	1	1		v/v/v.V6(2)		C	v/v/v		V6(2)		V		6	2				M	0	1	5, 2, -4		1	5
38	38	149	149	2.0	1/4	1/4	4/4	1	1		V		C	v/v/v		V		V							M	0	1	1, 5, 2		1	1
38	38	151	151	1.0	3/4	3/4	4/4	1	1		V7		C	v/v/v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
39	39	152	152	3.0	0	0	4/4	1	1		i|IAC}{		C	v/v/v		i		i					IAC	}{	m	0	1	0, -3, 1		0	0
39	39	155	155	1.0	3/4	3/4	4/4	1	1		V2		C	v/v/v		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
40	40	156	156	2.0	0	0	4/4	1	1		i		C	v/v/v		i		i							m	0	1	0, -3, 1		0	0
40	40	158	158	2.0	1/2	1/2	4/4	1	1		v.V7		C	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
41	41	160	160	3.0	0	0	4/4	1	1		i		C	v		i		i							m	0	1	0, -3, 1		0	0
41	41	163	163	1.0	3/4	3/4	4/4	1	1		V2		C	v		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
42	42	164	164	2.0	0	0	4/4	1	1		i		C	v		i		i							m	0	1	0, -3, 1		0	0
42	42	166	166	2.0	1/2	1/2	4/4	1	1		It6		C	v		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
43	43	168	168	3.0	0	0	4/4	1	1		V.V[V|HC}		C	V	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
43	43	169	169	0.0	1/4	1/4	4/4	1	1		{		C	V	V									{		0	0				
43	43	171	171	1.0	3/4	3/4	4/4	1	1		V2/V		C	V	V	V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
44	44	172	172	3.0	0	0	4/4	1	1		V|HC		C	V	V	V		V					HC		M	0	0	1, 5, 2		1	1
44	44	175	175	1.0	3/4	3/4	4/4	1	1		V2/V		C	V	V	V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
45	45	176	176	8.0	0	0	4/4	1	1		V]|HC}		C	V	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
47	47	184	184	4.0	0	0	4/4	1	1		I{		C	V		I		I						{	M	0	0	0, 4, 1		0	0
48	48	188	188	4.0	0	0	4/4	1	1		I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
49	49	192	192	4.0	0	0	4/4	1	1		V2		C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
50	50	196	196	4.0	0	0	4/4	1	1		V43		C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
51	51	200	200	4.0	0	0	4/4	1	1		I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
52	52	204	204	4.0	0	0	4/4	1	1		ii65/V		C	V		ii65/V		ii		65		V			mm7	0	0	0, 4, 1, 3		3	0
53	53	208	208	4.0	0	0	4/4	1	1		V7/V		C	V		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
54	54	212	212	4.0	0	0	4/4	1	1		V|HC}		C	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
55	55	216	216	4.0	0	0	4/4	1	1		I{		C	V		I		I						{	M	0	0	0, 4, 1		0	0
56	56	220	220	4.0	0	0	4/4	1	1		I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
57	57	224	224	4.0	0	0	4/4	1	1		V43		C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
58	58	228	228	4.0	0	0	4/4	1	1		V2		C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
59	59	232	232	4.0	0	0	4/4	1	1		I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
60	60	236	236	4.0	0	0	4/4	1	1		V7/IV		C	V		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
61	61	240	240	3.0	0	0	4/4	1	1		IV}{		C	V		IV		IV						}{	M	0	0	-1, 3, 0		-1	-1
61	61	243	243	2.0	3/4	3/4	4/4	1	1		IV6		C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
62	62	245	245	3.0	1/4	1/4	4/4	1	1		IV64		C	V		IV64		IV		64					M	0	0	0, -1, 3		-1	0
63	63	248	248	3.0	0	0	4/4	1	1		V2		C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
63	63	251	251	2.0	3/4	3/4	4/4	1	1		V65		C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
64	64	253	253	3.0	1/4	1/4	4/4	1	1		V2		C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
65	65	256	256	1.0	0	0	4/4	1	1		I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
65	65	257	257	2.0	1/4	1/4	4/4	1	1		I		C	V		I		I							M	0	0	0, 4, 1		0	0
65	65	259	259	2.0	3/4	3/4	4/4	1	1		I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
66	66	261	261	2.0	1/4	1/4	4/4	1	1		I64		C	V		I64		I		64					M	0	0	1, 0, 4		0	1
66	66	263	263	9.0	3/4	3/4	4/4	1	1		I		C	V		I		I							M	0	0	0, 4, 1		0	0
69	69	272	272	1.0	0	0	4/4	1	1		I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
69	69	273	273	1.0	1/4	1/4	4/4	1	1		viio6		C	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
69	69	274	274	1.0	1/2	1/2	4/4	1	1		I		C	V		I		I							M	0	0	0, 4, 1		0	0
69	69	275	275	1.0	3/4	3/4	4/4	1	1		V6		C	V		V6		V		6					M	0	0	5, 2, 1		1	5
70	70	276	276	1.0	0	0	4/4	1	1		vi		C	V		vi		vi							m	0	0	3, 0, 4		3	3
70	70	277	277	1.0	1/4	1/4	4/4	1	1		iii6		C	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
70	70	278	278	1.0	1/2	1/2	4/4	1	1		IV		C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
70	70	279	279	1.0	3/4	3/4	4/4	1	1		I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
71	71	280	280	1.0	0	0	4/4	1	1		ii		C	V		ii		ii							m	0	0	2, -1, 3		2	2
71	71	281	281	1.0	1/4	1/4	4/4	1	1		vi6		C	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
71	71	282	282	1.0	1/2	1/2	4/4	1	1		viio		C	V		viio		vii	o						o	0	0	5, 2, -1		5	5
71	71	283	283	1.0	3/4	3/4	4/4	1	1		viio6/V		C	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
72	72	284	284	1.0	0	0	4/4	1	1		V		C	V		V		V							M	0	0	1, 5, 2		1	1
72	72	285	285	1.0	1/4	1/4	4/4	1	1		V2		C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
72	72	286	286	1.0	1/2	1/2	4/4	1	1		vi43	I6(+6)	C	V		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
72	72	287	287	1.0	3/4	3/4	4/4	1	1		V64		C	V		V64		V		64					M	0	0	2, 1, 5		1	2
73	73	288	288	4.0	0	0	4/4	1	1		I|IAC}{		C	V		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
74	74	292	292	4.0	0	0	4/4	1	1		I64(#5)	V6(6)/vi	C	V		I64(#5)		I		64	#5				M	0	0	8, 0, 4		0	8
75	75	296	296	4.0	0	0	4/4	1	1		vi		C	V		vi		vi							m	0	0	3, 0, 4		3	3
76	76	300	300	2.0	0	0	4/4	1	1		IV		C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
76	76	302	302	2.0	1/2	1/2	4/4	1	1		V		C	V		V		V							M	0	0	1, 5, 2		1	1
77	77	304	304	2.0	0	0	4/4	1	1		I|PAC}		C	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
77	77	306	306	3.0	1/2	1/2	4/4	1	1		IV{		C	V		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
78	78	309	309	1.0	1/4	1/4	4/4	1	1		ii		C	V		ii		ii							m	0	0	2, -1, 3		2	2
78	78	310	310	2.0	1/2	1/2	4/4	1	1		V7		C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	312	312	2.0	0	0	4/4	1	1		I|PAC}		C	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
79	79	314	314	3.0	1/2	1/2	4/4	1	1		IV{		C	V		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
80	80	317	317	1.0	1/4	1/4	4/4	1	1		ii		C	V		ii		ii							m	0	0	2, -1, 3		2	2
80	80	318	318	2.0	1/2	1/2	4/4	1	1		V7		C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	81	320	320	2.0	0	0	4/4	1	1		I|IAC}		C	V		I		I					IAC	}	M	0	0	0, 4, 1		0	0
81	81	322	322	3.0	1/2	1/2	4/4	1	1		IV{		C	V		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
82	82	325	325	1.0	1/4	1/4	4/4	1	1		ii		C	V		ii		ii							m	0	0	2, -1, 3		2	2
82	82	326	326	1.0	1/2	1/2	4/4	1	1		V6		C	V		V6		V		6					M	0	0	5, 2, 1		1	5
82	82	327	327	1.0	3/4	3/4	4/4	1	1		V		C	V		V		V							M	0	0	1, 5, 2		1	1
83	83	328	328	1.0	0	0	4/4	1	1		I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
83	83	329	329	1.0	1/4	1/4	4/4	1	1		I		C	V		I		I							M	0	0	0, 4, 1		0	0
83	83	330	330	1.0	1/2	1/2	4/4	1	1		viio6/V		C	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
83	83	331	331	1.0	3/4	3/4	4/4	1	1		viio/V		C	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
84	84	332	332	2.0	0	0	4/4	1	1		V		C	V		V		V							M	0	0	1, 5, 2		1	1
84	84	334	334	2.0	1/2	1/2	4/4	1	1		V7		C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	85	336	336	3.0	0	0	4/4	1	1		I|PAC}{		C	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
85	85	339	339	0.5	3/4	3/4	4/4	1	1		viio/V		C	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
85	85	679/2	679/2	0.5	7/8	7/8	4/4	1	1		V		C	V		V		V							M	0	0	1, 5, 2		1	1
86	86	340	340	2.0	0	0	4/4	1	1		vi		C	V		vi		vi							m	0	0	3, 0, 4		3	3
86	86	342	342	1.0	1/2	1/2	4/4	1	1		ii		C	V		ii		ii							m	0	0	2, -1, 3		2	2
86	86	343	343	1.0	3/4	3/4	4/4	1	1		viio6	V43	C	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
87	87	344	344	4.0	0	0	4/4	1	1		I		C	V		I		I							M	0	0	0, 4, 1		0	0
88	88	348	348	2.5	0	0	4/4	1	1		V		C	V		V		V							M	0	0	1, 5, 2		1	1
88	88	701/2	701/2	0.5	5/8	5/8	4/4	1	1		V2		C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
88	88	351	351	0.5	3/4	3/4	4/4	1	1		I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
88	88	703/2	703/2	0.5	7/8	7/8	4/4	1	1		V43	viio6	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
89	89	352	352	2.0	0	0	4/4	1	1		I		C	V		I		I							M	0	0	0, 4, 1		0	0
89	89	354	354	2.0	1/2	1/2	4/4	1	1		V7		C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	90		356		0	0	4/4	1	1	1	I|PAC}		C	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
91	90	356	360	2.0	0	0	4/4	1	1	2	I|PAC}		C	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
91	90	358	362	3.0	1/2	1/2	4/4	1	1	2	V{		C	V		V		V						{	M	0	0	1, 5, 2		1	1
92	91	361	365	1.0	1/4	1/4	4/4	1	1		I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
92	91	362	366	2.0	1/2	1/2	4/4	1	1		i.V2		C	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
93	92	364	368	2.0	0	0	4/4	1	1		i6		C	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
93	92	366	370	3.0	1/2	1/2	4/4	1	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
94	93	369	373	1.0	1/4	1/4	4/4	1	1		I6		C	i		I6		I		6					M	0	1	4, 1, 0		0	4
94	93	370	374	2.0	1/2	1/2	4/4	1	1		iv.V2		C	iv		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
95	94	372	376	5.0	0	0	4/4	1	1		i6		C	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
96	95	377	381	1.0	1/4	1/4	4/4	1	1		i		C	iv		i		i							m	0	1	0, -3, 1		0	0
96	95	378	382	1.0	1/2	1/2	4/4	1	1		V6/VII		C	iv		V6/VII		V		6		VII			M	0	1	3, 0, -1		-1	3
96	95	379	383	1.0	3/4	3/4	4/4	1	1		V/VII		C	iv		V/VII		V				VII			M	0	1	-1, 3, 0		-1	-1
97	96	380	384	1.0	0	0	4/4	1	1		V64/VII		C	iv		V64/VII		V		64		VII			M	0	1	0, -1, 3		-1	0
97	96	381	385	1.0	1/4	1/4	4/4	1	1		V6/VII		C	iv		V6/VII		V		6		VII			M	0	1	3, 0, -1		-1	3
97	96	382	386	1.0	1/2	1/2	4/4	1	1		V2/VII		C	iv		V2/VII		V		2		VII			Mm7	0	1	-3, -1, 3, 0		-1	-3
97	96	383	387	1.0	3/4	3/4	4/4	1	1		V43/VII		C	iv		V43/VII		V		43		VII			Mm7	0	1	0, -3, -1, 3		-1	0
98	97	384	388	8.0	0	0	4/4	1	1		V7/VII		C	iv		V7/VII		V		7		VII			Mm7	0	1	-1, 3, 0, -3		-1	-1
100	99	392	396	8.0	0	0	4/4	1	1		viio7/V		C	iv		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
102	101	400	404	8.0	0	0	4/4	1	1		V(64)		C	iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
104	103	408	412	8.0	0	0	4/4	1	1		V/V.V7/iii		C	V/V		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
106	105	416	420	8.0	0	0	4/4	1	1		iii64		C	V/V		iii64		iii		64					m	0	0	5, 4, 1		4	5
108	107	424	428	1.0	0	0	4/4	1	1		V65		C	V/V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
108	107	425	429	1.0	1/4	1/4	4/4	1	1		V65(#6#4)		C	V/V		V65(#6#4)		V		65	#6#4				Mm7	0	0	5, 7, 11, 1		1	5
108	107	426	430	1.0	1/2	1/2	4/4	1	1		V65		C	V/V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
108	107	427	431	1.0	3/4	3/4	4/4	1	1		V65(#6#4)		C	V/V		V65(#6#4)		V		65	#6#4				Mm7	0	0	5, 7, 11, 1		1	5
109	108	428	432	1.0	0	0	4/4	1	1		V65		C	V/V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
109	108	429	433	1.0	1/4	1/4	4/4	1	1		V65(#6#4)		C	V/V		V65(#6#4)		V		65	#6#4				Mm7	0	0	5, 7, 11, 1		1	5
109	108	430	434	2.0	1/2	1/2	4/4	1	1		V65		C	V/V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
110	109	432	436	4.0	0	0	4/4	1	1		I|PAC}{		C	V/V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
111	110	436	440	4.0	0	0	4/4	1	1		V		C	V/V		V		V							M	0	0	1, 5, 2		1	1
