mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	1.0	0	1/2	3/4	2	1	G.I{	G	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	1	1	3.0	0	0	3/4	2	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
3	2	4	4	3.0	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
4	3	7	7	3.0	0	0	3/4	2	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
5	4	10	10	3.0	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
6	5	13	13	3.0	0	0	3/4	2	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
7	6	16	16	3.0	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
8	7	19	19	3.0	0	0	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	22	22	3.0	0	0	3/4	2	1	I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	8	24	24	0.0	1/2	1/2	3/4	2	1	{	G	I									{		0	0				
10	9	25	25	1.0	0	0	3/4	2	1	V6/vi	G	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
10	9	26	26	3.0	1/4	1/4	3/4	2	1	IV6	G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
11	10	29	29	3.0	1/4	1/4	3/4	2	1	iii6	G	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
12	11	32	32	2.0	1/4	1/4	3/4	2	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
13	12	34	34	1.0	0	0	3/4	2	1	V(64)}	G	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
13	12	35	35	1.0	1/4	1/4	3/4	2	1	V|HC	G	I		V	V					HC		M	0	0	1, 5, 2		1	1
13	12	36	36	1.0	1/2	1/2	3/4	2	1	I{	G	I		I	I						{	M	0	0	0, 4, 1		0	0
14	13	37	37	3.0	0	0	3/4	2	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
