mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	9	17	0.875	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
9	9	143/8	0.125	15/32	15/32	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
10	10	18	0.75	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
10	10	75/4	0.25	3/16	3/16	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
10	10	19	0.5	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
10	10	39/2	0.5	3/8	3/8	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
11	11	20	1.0	0	0	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
11	11	21	0.875	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
11	11	175/8	0.125	15/32	15/32	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
12	12	22	0.75	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
12	12	91/4	0.25	3/16	3/16	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
12	12	23	0.25	1/4	1/4	2/4	2	1		V65(6)	Db	I		V65(6)		V		65	6				Mm7	0	0	5, 4, -1, 1		1	5
12	12	93/4	0.25	5/16	5/16	2/4	2	1		V65	Db	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
12	12	47/2	0.5	3/8	3/8	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
13	13	24	1.0	0	0	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
13	13	25	0.875	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
13	13	207/8	0.125	15/32	15/32	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
14	14	26	0.75	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
14	14	107/4	0.25	3/16	3/16	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
14	14	27	0.5	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
14	14	55/2	0.5	3/8	3/8	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	28	1.0	0	0	2/4	2	1		ii6	Db	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
15	15	29	1.0	1/4	1/4	2/4	2	1		V	Db	I		V		V							M	0	0	1, 5, 2		1	1
16	16	30	1.0	0	0	2/4	2	1		I64}	Db	I		I64		I		64				}	M	0	0	1, 0, 4		0	1
16	16	31	2.0	1/4	1/4	2/4	2	1		I|PAC	Db	I		I		I					PAC		M	0	0	0, 4, 1		0	0
17	17	32	0.0	0	0	2/4	2	1		{	Db	I										{		0	0				
17	17	33	1.0	1/4	1/4	2/4	2	1		IV	Db	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
18	18	34	1.0	0	0	2/4	2	1		V(64)	Db	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
18	18	35	1.0	1/4	1/4	2/4	2	1		V65/V	Db	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
19	19	36	1.0	0	0	2/4	2	1		V(4)	Db	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
19	19	37	1.25	1/4	1/4	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
20	20	153/4	0.5	1/16	1/16	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
20	20	155/4	0.5	3/16	3/16	2/4	2	1		viio6	Db	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
20	20	157/4	1.75	5/16	5/16	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
21	21	41	1.0	1/4	1/4	2/4	2	1		IV	Db	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
22	22	42	1.0	0	0	2/4	2	1		V(64)	Db	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
22	22	43	1.0	1/4	1/4	2/4	2	1		Ger6	Db	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
23	23	44	1.0	0	0	2/4	2	1		V7(4)	Db	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
23	23	45	1.0	1/4	1/4	2/4	2	1		V7	Db	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24			0	0	2/4	2	1	1	I|PAC}	Db	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
25	24		0.0	0	0	2/4	2	1	1	{	Db	I										{		0	0				
25	24			1/4	1/4	2/4	2	1	1	IV	Db	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
26	24	46	2.0	0	0	2/4	2	1	2	I|PAC}	Db	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
27	25	48	1.0	0	0	2/4	2	1		V2{	Db	I		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
27	25	49	1.0	1/4	1/4	2/4	2	1		V65	Db	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	26	50	1.0	0	0	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
28	26	51	0.5	1/4	1/4	2/4	2	1		viio6	Db	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
28	26	103/2	0.5	3/8	3/8	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
29	27	52	1.0	0	0	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
29	27	53	1.0	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
30	28	54	0.5	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
30	28	109/2	0.5	1/8	1/8	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
30	28	55	0.5	1/4	1/4	2/4	2	1		viio6	Db	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
30	28	111/2	0.5	3/8	3/8	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
31	29	56	1.0	0	0	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
31	29	57	1.0	1/4	1/4	2/4	2	1		viio64	Db	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
32	30	58	0.5	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
32	30	117/2	0.5	1/8	1/8	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
32	30	59	0.5	1/4	1/4	2/4	2	1		viio6	Db	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
32	30	119/2	0.5	3/8	3/8	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
33	31	60	1.0	0	0	2/4	2	1		IV	Db	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
33	31	61	2.0	1/4	1/4	2/4	2	1		V	Db	I		V		V							M	0	0	1, 5, 2		1	1
34	32			3/8	3/8	2/4	2	1	1	I|PAC}	Db	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
35	32	63	2.0	1/4	1/4	2/4	2	1	2	I|PAC}	Db	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
36	33	64	0.0	0	0	2/4	2	1		{	Db	I										{		0	0				
36	33	65	1.0	1/4	1/4	2/4	2	1		IV	Db	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
37	34	66	1.5	0	0	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
37	34	135/2	0.5	3/8	3/8	2/4	2	1		ii65	Db	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
38	35	68	1.0	0	0	2/4	2	1		V(4)	Db	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
38	35	69	1.0	1/4	1/4	2/4	2	1		V	Db	I		V		V							M	0	0	1, 5, 2		1	1
39	36	70	1.5	0	0	2/4	2	1		I64	Db	I		I64		I		64					M	0	0	1, 0, 4		0	1
39	36	143/2	1.5	3/8	3/8	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
40	37	73	1.0	1/4	1/4	2/4	2	1		IV	Db	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
41	38	74	1.5	0	0	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
41	38	151/2	0.5	3/8	3/8	2/4	2	1		Ger6	Db	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
42	39	76	1.0	0	0	2/4	2	1		V7(4)	Db	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
42	39	77	1.0	1/4	1/4	2/4	2	1		V7	Db	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	40			0	0	2/4	2	1	1	I64}	Db	I		I64		I		64				}	M	0	0	1, 0, 4		0	1
43	40			1/8	1/8	2/4	2	1	1	I|PAC	Db	I		I		I					PAC		M	0	0	0, 4, 1		0	0
44	40	78	0.5	0	0	2/4	2	1	2	I64}	Db	I		I64		I		64				}	M	0	0	1, 0, 4		0	1
44	40	157/2	1.5	1/8	1/8	2/4	2	1	2	I|PAC	Db	I		I		I					PAC		M	0	0	0, 4, 1		0	0
45	41	80	1.0	0	0	2/4	2	1		V2{	Db	I		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
45	41	81	1.0	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
46	42	82	1.0	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
46	42	83	0.5	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
46	42	167/2	0.5	3/8	3/8	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
47	43	84	1.0	0	0	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
47	43	85	1.0	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
48	44	86	1.0	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
48	44	87	0.5	1/4	1/4	2/4	2	1		V65	Db	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
48	44	175/2	0.5	3/8	3/8	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
49	45	88	1.0	0	0	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
49	45	89	1.0	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
50	46	90	1.0	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
50	46	91	0.5	1/4	1/4	2/4	2	1		V65	Db	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
50	46	183/2	0.5	3/8	3/8	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
51	47	92	1.0	0	0	2/4	2	1		ii6	Db	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
51	47	93	1.0	1/4	1/4	2/4	2	1		V7	Db	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	48			0	0	2/4	2	1	1	I64}	Db	I		I64		I		64				}	M	0	0	1, 0, 4		0	1
52	48			1/8	1/8	2/4	2	1	1	I|PAC	Db	I		I		I					PAC		M	0	0	0, 4, 1		0	0
53	48	94	0.5	0	0	2/4	2	1	2	I64}	Db	I		I64		I		64				}	M	0	0	1, 0, 4		0	1
53	48	189/2	2.5	1/8	1/8	2/4	2	1	2	I|PAC	Db	I		I		I					PAC		M	0	0	0, 4, 1		0	0
53	48	761/8	0.0	9/32	9/32	2/4	2	1	2	{	Db	I										{		0	0				
54	49	97	1.0	1/4	1/4	2/4	2	1		IV64	Db	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
55	50	98	1.5	0	0	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
55	50	199/2	0.5	3/8	3/8	2/4	2	1		ii65	Db	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
56	51	100	1.0	0	0	2/4	2	1		V7(4)	Db	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
56	51	101	1.0	1/4	1/4	2/4	2	1		V7	Db	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	52	102	2.0	0	0	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
58	53	104	1.0	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
58	53	105	1.0	1/4	1/4	2/4	2	1		IV	Db	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
59	54	106	1.5	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
59	54	215/2	0.5	3/8	3/8	2/4	2	1		viio2/V	Db	I		viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
60	55	108	1.0	0	0	2/4	2	1		ii%7	Db	I		ii%7		ii	%	7					%7	0	0	2, -1, -4, 0		2	2
60	55	109	1.0	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
61	56	110	3.5	0	0	2/4	2	1		I|PAC}	Db	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
62	57	112	0.0	0	0	2/4	2	1		{	Db	I										{		0	0				
62	57	227/2	1.0	3/8	3/8	2/4	2	1		IV64	Db	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
63	58	229/2	1.0	1/8	1/8	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
63	58	231/2	0.5	3/8	3/8	2/4	2	1		ii65	Db	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
64	59	116	1.0	0	0	2/4	2	1		V7(4)	Db	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
64	59	117	1.0	1/4	1/4	2/4	2	1		V7	Db	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	60	118	2.5	0	0	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
66	61	241/2	1.0	1/8	1/8	2/4	2	1		I64	Db	I		I64		I		64					M	0	0	1, 0, 4		0	1
66	61	243/2	1.0	3/8	3/8	2/4	2	1		IV6	Db	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
67	62	245/2	1.0	1/8	1/8	2/4	2	1		I64	Db	I		I64		I		64					M	0	0	1, 0, 4		0	1
67	62	247/2	0.5	3/8	3/8	2/4	2	1		Ger6	Db	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
68	63	124	1.0	0	0	2/4	2	1		V7(4)	Db	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
68	63	125	1.0	1/4	1/4	2/4	2	1		V7	Db	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	64	126	0.5	0	0	2/4	2	1		I64}	Db	I		I64		I		64				}	M	0	0	1, 0, 4		0	1
69	64	253/2	1.5	1/8	1/8	2/4	2	1		I|PAC	Db	I		I		I					PAC		M	0	0	0, 4, 1		0	0
70	65	128	2.0	0	0	2/4	2	1		V2{	Db	I		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
71	66	130	1.0	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
71	66	131	0.5	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
71	66	263/2	0.5	3/8	3/8	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
72	67	132	2.0	0	0	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
73	68	134	1.0	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
73	68	135	0.5	1/4	1/4	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
73	68	271/2	0.5	3/8	3/8	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
74	69	136	1.0	0	0	2/4	2	1		V65	Db	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
74	69	137	1.0	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
75	70	138	1.0	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
75	70	139	0.5	1/4	1/4	2/4	2	1		viio64	Db	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
75	70	279/2	0.5	3/8	3/8	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
76	71	140	1.0	0	0	2/4	2	1		IV	Db	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
76	71	141	1.0	1/4	1/4	2/4	2	1		V65	Db	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
77	72	142	2.0	0	0	2/4	2	1		I|IAC}	Db	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
78	73	144	2.5	0	0	2/4	2	1		V2{	Db	I		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
79	74	293/2	0.5	1/8	1/8	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
79	74	147	0.5	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
79	74	295/2	0.5	3/8	3/8	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
80	75	148	1.5	0	0	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
80	75	299/2	1.0	3/8	3/8	2/4	2	1		V65	Db	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
81	76	301/2	0.5	1/8	1/8	2/4	2	1		I64	Db	I		I64		I		64					M	0	0	1, 0, 4		0	1
81	76	151	0.5	1/4	1/4	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
81	76	303/2	0.5	3/8	3/8	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
82	77	152	1.0	0	0	2/4	2	1		viio64	Db	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
82	77	153	0.5	1/4	1/4	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
82	77	307/2	1.0	3/8	3/8	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
83	78	309/2	0.5	1/8	1/8	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
83	78	155	0.5	1/4	1/4	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
83	78	311/2	0.5	3/8	3/8	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
84	79	156	1.0	0	0	2/4	2	1		ii7	Db	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
84	79	157	1.0	1/4	1/4	2/4	2	1		V7	Db	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	80	158	3.0	0	0	2/4	2	1		I|PAC}	Db	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
86	81	160	0.0	0	0	2/4	2	1		{	Db	I										{		0	0				
86	81	161	1.0	1/4	1/4	2/4	2	1		IV	Db	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
87	82	162	1.5	0	0	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
87	82	327/2	0.5	3/8	3/8	2/4	2	1		ii65	Db	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
88	83	164	1.0	0	0	2/4	2	1		V(4)	Db	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
88	83	165	1.0	1/4	1/4	2/4	2	1		V	Db	I		V		V							M	0	0	1, 5, 2		1	1
89	84	166	3.0	0	0	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
90	85	169	1.0	1/4	1/4	2/4	2	1		IV	Db	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
91	86	170	1.5	0	0	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
91	86	343/2	0.5	3/8	3/8	2/4	2	1		Ger6	Db	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
92	87	172	1.0	0	0	2/4	2	1		V7(4)	Db	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
92	87	173	1.0	1/4	1/4	2/4	2	1		V7	Db	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
93	88	174	1.0	0	0	2/4	2	1		I64}	Db	I		I64		I		64				}	M	0	0	1, 0, 4		0	1
93	88	175	1.0	1/4	1/4	2/4	2	1		I|PAC	Db	I		I		I					PAC		M	0	0	0, 4, 1		0	0
94	89	176	1.0	0	0	2/4	2	1		V2{	Db	I		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
94	89	177	0.875	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
94	89	1423/8	0.125	15/32	15/32	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
95	90	178	0.75	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
95	90	715/4	0.25	3/16	3/16	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
95	90	179	0.5	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
95	90	359/2	0.5	3/8	3/8	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
96	91	180	1.0	0	0	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
96	91	181	0.875	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
96	91	1455/8	0.125	15/32	15/32	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
97	92	182	0.75	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
97	92	731/4	0.25	3/16	3/16	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
97	92	183	0.25	1/4	1/4	2/4	2	1		V65(6)	Db	I		V65(6)		V		65	6				Mm7	0	0	5, 4, -1, 1		1	5
97	92	733/4	0.25	5/16	5/16	2/4	2	1		V65	Db	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
97	92	367/2	0.5	3/8	3/8	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
98	93	184	1.0	0	0	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
98	93	185	0.875	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
98	93	1487/8	0.125	15/32	15/32	2/4	2	1		V2	Db	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
99	94	186	0.75	0	0	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
99	94	747/4	0.25	3/16	3/16	2/4	2	1		I	Db	I		I		I							M	0	0	0, 4, 1		0	0
99	94	187	0.5	1/4	1/4	2/4	2	1		V43	Db	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
99	94	375/2	0.5	3/8	3/8	2/4	2	1		I6	Db	I		I6		I		6					M	0	0	4, 1, 0		0	4
100	95	188	1.0	0	0	2/4	2	1		ii6	Db	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
100	95	189	1.0	1/4	1/4	2/4	2	1		V	Db	I		V		V							M	0	0	1, 5, 2		1	1
101	96	190	4.0	0	0	2/4	2	1		iii.#viio43|EC}	Db	iii		#viio43		#vii	o	43			EC	}	o7	0	1	-1, -4, 5, 2		5	-1
