mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
65	62	5/8	5/8	3/4	1	1	iii		f	VI		iii		iii						m	1	0	4, 1, 5		4	4
66	63	0	0	3/4	1	1	#viio7/iii		f	VI		#viio7/iii		#vii	o	7		iii		o7	1	0	9, 6, 3, 0		9	9
68	65	0	0	3/4	1	1	V6/iii		f	VI		V6/iii		V		6		iii		M	1	0	9, 6, 5		5	9
69	66	0	0	3/4	1	1	i6/iii		f	VI		i6/iii		i		6		iii		m	1	0	1, 5, 4		4	1
69	66	1/4	1/4	3/4	1	1	iii		f	VI		iii		iii						m	1	0	4, 1, 5		4	4
69	66	1/2	1/2	3/4	1	1	I6/V		f	VI		I6/V		I		6		V		M	1	0	5, 2, 1		1	5
70	67	0	0	3/4	1	1	ii65/V		f	VI		ii65/V		ii		65		V		mm7	1	0	0, 4, 1, 3		3	0
71	68	0	0	3/4	1	1	V/V		f	VI		V/V		V				V		M	1	0	2, 6, 3		2	2
72	69	0	0	3/4	1	1	I/V}		f	VI		I/V		I				V	}	M	1	0	1, 5, 2		1	1
73	70	1/2	1/2	3/4	1	1	iio/ii{		f	VI		iio/ii		ii	o			ii	{	o	1	0	4, 1, -2		4	4
75	72	0	0	3/4	1	1	ii%2/ii		f	VI		ii%2/ii		ii	%	2		ii		%7	1	0	2, 4, 1, -2		4	2
76	73	0	0	3/4	1	1	#viio7/ii		f	VI		#viio7/ii		#vii	o	7		ii		o7	1	0	7, 4, 1, -2		7	7
77	74	0	0	3/4	1	1	V65/ii		f	VI		V65/ii		V		65		ii		Mm7	1	0	7, 4, 1, 3		3	7
78	75	0	0	3/4	1	1	ii		f	VI		ii		ii						m	1	0	2, -1, 3		2	2
79	76	0	0	3/4	1	1	ii%2		f	VI		ii%2		ii	%	2				%7	1	0	0, 2, -1, -4		2	0
80	77	0	0	3/4	1	1	viio7		f	VI		viio7		vii	o	7				o7	1	0	5, 2, -1, -4		5	5
81	78	0	0	3/4	1	1	V65		f	VI		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
82	79	0	0	3/4	1	1	I		f	VI		I		I						M	1	0	0, 4, 1		0	0
84	81	0	0	3/4	1	1	ii2(2)		f	VI		ii2(2)		ii		2	2			mm7	1	0	0, 4, -1, 3		2	0
85	82	0	0	3/4	1	1	ii6		f	VI		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
85	82	1/4	1/4	3/4	1	1	ii		f	VI		ii		ii						m	1	0	2, -1, 3		2	2
85	82	1/2	1/2	3/4	1	1	#viio6/vi		f	VI		#viio6/vi		#vii	o	6		vi		o	1	0	5, 2, 8		8	5
85	82	5/8	5/8	3/4	1	1	vi		f	VI		vi		vi						m	1	0	3, 0, 4		3	3
86	83	0	0	3/4	1	1	#viio7/vi		f	VI		#viio7/vi		#vii	o	7		vi		o7	1	0	8, 5, 2, -1		8	8
88	85	0	0	3/4	1	1	vi(964)		f	VI		vi(964)		vi			964			m	1	0	3, 2, -1	5	3	3
89	86	0	0	3/4	1	1	vi}		f	VI		vi		vi					}	m	1	0	3, 0, 4		3	3
90	87	0	0	3/4	1	1	viio7/V{	#viio65/iii{	f	VI		viio7/V		vii	o	7		V	{	o7	1	0	6, 3, 0, -3		6	6
92	89	0	0	3/4	1	1	V(9#54)		f	VI		V(9#54)		V			9#54			M	1	0	1, 0, 9	3	1	1
93	90	0	0	3/4	1	1	V(64)		f	VI		V(64)		V			64			M	1	0	1, 0, 4		1	1
94	91	0	0	3/4	1	1	V7		f	VI		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
96	93	0	0	3/4	1	1	I}		f	VI		I		I					}	M	1	0	0, 4, 1		0	0
97	94	1/2	1/2	3/4	1	1	iio/ii{		f	VI		iio/ii		ii	o			ii	{	o	1	0	4, 1, -2		4	4
99	96	0	0	3/4	1	1	ii%2/ii		f	VI		ii%2/ii		ii	%	2		ii		%7	1	0	2, 4, 1, -2		4	2
100	97	0	0	3/4	1	1	#viio7/ii		f	VI		#viio7/ii		#vii	o	7		ii		o7	1	0	7, 4, 1, -2		7	7
101	98	0	0	3/4	1	1	V65/ii		f	VI		V65/ii		V		65		ii		Mm7	1	0	7, 4, 1, 3		3	7
102	99	0	0	3/4	1	1	ii		f	VI		ii		ii						m	1	0	2, -1, 3		2	2
103	100	0	0	3/4	1	1	ii%2		f	VI		ii%2		ii	%	2				%7	1	0	0, 2, -1, -4		2	0
104	101	0	0	3/4	1	1	viio7		f	VI		viio7		vii	o	7				o7	1	0	5, 2, -1, -4		5	5
105	102	0	0	3/4	1	1	V65		f	VI		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
106	103	0	0	3/4	1	1	I		f	VI		I		I						M	1	0	0, 4, 1		0	0
108	105	0	0	3/4	1	1	ii2(2)		f	VI		ii2(2)		ii		2	2			mm7	1	0	0, 4, -1, 3		2	0
109	106	0	0	3/4	1	1	ii6		f	VI		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
109	106	1/4	1/4	3/4	1	1	ii		f	VI		ii		ii						m	1	0	2, -1, 3		2	2
109	106	1/2	1/2	3/4	1	1	#viio6/vi		f	VI		#viio6/vi		#vii	o	6		vi		o	1	0	5, 2, 8		8	5
109	106	5/8	5/8	3/4	1	1	vi		f	VI		vi		vi						m	1	0	3, 0, 4		3	3
110	107	0	0	3/4	1	1	#viio7/vi		f	VI		#viio7/vi		#vii	o	7		vi		o7	1	0	8, 5, 2, -1		8	8
112	109	0	0	3/4	1	1	vi(964)		f	VI		vi(964)		vi			964			m	1	0	3, 2, -1	5	3	3
113	110	0	0	3/4	1	1	vi}		f	VI		vi		vi					}	m	1	0	3, 0, 4		3	3
114	111	0	0	3/4	1	1	viio7/V{	#viio65/iii{	f	VI		viio7/V		vii	o	7		V	{	o7	1	0	6, 3, 0, -3		6	6
116	113	0	0	3/4	1	1	V(9#54)		f	VI		V(9#54)		V			9#54			M	1	0	1, 0, 9	3	1	1
117	114	0	0	3/4	1	1	V(b964)		f	VI		V(b964)		V			b964			M	1	0	1, 0, 4	-4	1	1
118	115	0	0	3/4	1	1	V7		f	VI		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
120	117	0	0	3/4	1	1	I}		f	VI		I		I					}	M	1	0	0, 4, 1		0	0
122	119	0	0	3/4	1	1	i.VI{		f	i		VI		VI					{	M	1	1	-4, 0, -3		-4	-4
124	121	0	0	3/4	1	1	V		f	i		V		V						M	1	1	1, 5, 2		1	1
126	123	0	0	3/4	1	1	V7		f	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
128	125	0	0	3/4	1	1	i}{		f	i		i		i					}{	m	1	1	0, -3, 1		0	0
128	125	1/2	1/2	3/4	1	1	V6		f	i		V6		V		6				M	1	1	5, 2, 1		1	5
129	126	0	0	3/4	1	1	i		f	i		i		i						m	1	1	0, -3, 1		0	0
130	127	0	0	3/4	1	1	vi		f	i		vi		vi						m	1	1	-4, -7, -3		-4	-4
130	127	1/2	1/2	3/4	1	1	#viio		f	i		#viio		#vii	o					o	1	1	5, 2, -1		5	5
131	128	0	0	3/4	1	1	i		f	i		i		i						m	1	1	0, -3, 1		0	0
131	128	1/2	1/2	3/4	1	1	III.viio		f	III		viio		vii	o					o	1	0	5, 2, -1		5	5
132	129	0	0	3/4	1	1	I		f	III		I		I						M	1	0	0, 4, 1		0	0
132	129	1/4	1/4	3/4	1	1	vi		f	III		vi		vi						m	1	0	3, 0, 4		3	3
132	129	1/2	1/2	3/4	1	1	V6		f	III		V6		V		6				M	1	0	5, 2, 1		1	5
133	130	0	0	3/4	1	1	I		f	III		I		I						M	1	0	0, 4, 1		0	0
133	130	1/4	1/4	3/4	1	1	vi		f	III		vi		vi						m	1	0	3, 0, 4		3	3
133	130	1/2	1/2	3/4	1	1	ii6		f	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
134	131	0	0	3/4	1	1	V(64)		f	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
134	131	1/2	1/2	3/4	1	1	V7		f	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
135	132	0	0	3/4	1	1	I}		f	III		I		I					}	M	1	0	0, 4, 1		0	0
135	132	1/2	1/2	3/4	1	1	i.V{		f	i		V		V					{	M	1	1	1, 5, 2		1	1
136	133	0	0	3/4	1	1	i		f	i		i		i						m	1	1	0, -3, 1		0	0
136	133	1/2	1/2	3/4	1	1	V6		f	i		V6		V		6				M	1	1	5, 2, 1		1	5
137	134	0	0	3/4	1	1	i		f	i		i		i						m	1	1	0, -3, 1		0	0
138	135	0	0	3/4	1	1	iv		f	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
138	135	1/2	1/2	3/4	1	1	#viio		f	i		#viio		#vii	o					o	1	1	5, 2, -1		5	5
139	136	0	0	3/4	1	1	i		f	i		i		i						m	1	1	0, -3, 1		0	0
139	136	1/2	1/2	3/4	1	1	III.viio		f	III		viio		vii	o					o	1	0	5, 2, -1		5	5
140	137	0	0	3/4	1	1	I		f	III		I		I						M	1	0	0, 4, 1		0	0
140	137	3/8	3/8	3/4	1	1	vi		f	III		vi		vi						m	1	0	3, 0, 4		3	3
140	137	1/2	1/2	3/4	1	1	V6		f	III		V6		V		6				M	1	0	5, 2, 1		1	5
141	138	0	0	3/4	1	1	I		f	III		I		I						M	1	0	0, 4, 1		0	0
141	138	1/4	1/4	3/4	1	1	vi		f	III		vi		vi						m	1	0	3, 0, 4		3	3
141	138	1/2	1/2	3/4	1	1	ii6		f	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
142	139	0	0	3/4	1	1	V(64)		f	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
142	139	1/2	1/2	3/4	1	1	V7		f	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
143	140	0	0	3/4	1	1	I}		f	III		I		I					}	M	1	0	0, 4, 1		0	0
143	140	1/2	1/2	3/4	1	1	i.V{		f	i		V		V					{	M	1	1	1, 5, 2		1	1
144	141	0	0	3/4	1	1	i6		f	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
144	141	1/2	1/2	3/4	1	1	VIM43		f	i		VIM43		VI	M	43				MM7	1	1	-3, 1, -4, 0		-4	-3
145	142	0	0	3/4	1	1	iv		f	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
145	142	1/2	1/2	3/4	1	1	iio6		f	i		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
146	143	1/2	1/2	3/4	1	1	VII43		f	i		VII43		VII		43				Mm7	1	1	-1, -4, -2, 2		-2	-1
147	144	0	0	3/4	1	1	v		f	i		v		v						m	1	1	1, -2, 2		1	1
147	144	1/2	1/2	3/4	1	1	#viio6/iv		f	i		#viio6/iv		#vii	o	6		iv		o	1	1	1, -2, 4		4	1
148	145	1/2	1/2	3/4	1	1	V43/iv		f	i		V43/iv		V		43		iv		Mm7	1	1	1, -2, 0, 4		0	1
149	146	0	0	3/4	1	1	iv6(#7)		f	i		iv6(#7)		iv		6	#7			m	1	1	-4, 0, 4		-1	-4
149	146	1/2	1/2	3/4	1	1	iv6		f	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
150	147	0	0	3/4	1	1	viio6/V		f	i		viio6/V		vii	o	6		V		o	1	1	3, 0, 6		6	3
150	147	1/2	1/2	3/4	1	1	V43/V		f	i		V43/V		V		43		V		Mm7	1	1	3, 0, 2, 6		2	3
151	148	0	0	3/4	1	1	V}		f	i		V		V					}	M	1	1	1, 5, 2		1	1
151	148	1/2	1/2	3/4	1	1	{		f	i									{		1	1				
152	149	0	0	3/4	1	1	i		f	i		i		i						m	1	1	0, -3, 1		0	0
152	149	1/2	1/2	3/4	1	1	V		f	i		V		V						M	1	1	1, 5, 2		1	1
153	150	0	0	3/4	1	1	i		f	i		i		i						m	1	1	0, -3, 1		0	0
154	151	0	0	3/4	1	1	iv		f	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
154	151	1/2	1/2	3/4	1	1	V2		f	i		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
155	152	0	0	3/4	1	1	i6		f	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
155	152	1/4	1/4	3/4	1	1	i		f	i		i		i						m	1	1	0, -3, 1		0	0
156	153	0	0	3/4	1	1	iv		f	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
156	153	1/2	1/2	3/4	1	1	#viio		f	i		#viio		#vii	o					o	1	1	5, 2, -1		5	5
157	154	0	0	3/4	1	1	i		f	i		i		i						m	1	1	0, -3, 1		0	0
158	155	0	0	3/4	1	1	#viio43(4)		f	i		#viio43(4)		#vii	o	43	4			o7	1	1	-1, -4, 5, -3		5	-1
158	155	1/2	1/2	3/4	1	1	#viio7		f	i		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
159	156	0	0	3/4	1	1	#viio43(4)		f	i		#viio43(4)		#vii	o	43	4			o7	1	1	-1, -4, 5, -3		5	-1
159	156	1/2	1/2	3/4	1	1	#viio7		f	i		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
160	157	0	0	3/4	1	1	V(64)		f	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
160	157	1/4	1/4	3/4	1	1	V7		f	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
161	158	0	0	3/4	1	1	i		f	i		i		i						m	1	1	0, -3, 1		0	0
162	159	0	0	3/4	1	1	#viio43(4)		f	i		#viio43(4)		#vii	o	43	4			o7	1	1	-1, -4, 5, -3		5	-1
162	159	1/2	1/2	3/4	1	1	#viio7		f	i		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
163	160	0	0	3/4	1	1	#viio43(4)		f	i		#viio43(4)		#vii	o	43	4			o7	1	1	-1, -4, 5, -3		5	-1
163	160	1/2	1/2	3/4	1	1	#viio7		f	i		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
164	161	0	0	3/4	1	1	V(64)		f	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
164	161	1/4	1/4	3/4	1	1	V7		f	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
165	162	0	0	3/4	1	1	i}		f	i		i		i					}	m	1	1	0, -3, 1		0	0
165	162	1/2	1/2	3/4	1	1	V{		f	i		V		V					{	M	1	1	1, 5, 2		1	1
166	163	1/4	1/4	3/4	1	1	V7		f	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
166	163	1/2	1/2	3/4	1	1	V(64)		f	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
167	164	0	0	3/4	1	1	V		f	i		V		V						M	1	1	1, 5, 2		1	1
167	164	1/4	1/4	3/4	1	1	V7		f	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
167	164	1/2	1/2	3/4	1	1	V(64)		f	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
168	165	0	0	3/4	1	1	V7		f	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
169	166	0	0	3/4	1	1	i		f	i		i		i						m	1	1	0, -3, 1		0	0
170	167	0	0	3/4	1	1	V		f	i		V		V						M	1	1	1, 5, 2		1	1
170	167	1/4	1/4	3/4	1	1	V7		f	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
170	167	1/2	1/2	3/4	1	1	V(64)		f	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
171	168	0	0	3/4	1	1	V7		f	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
171	168	1/2	1/2	3/4	1	1	V		f	i		V		V						M	1	1	1, 5, 2		1	1
172	169	0	0	3/4	1	1	i}		f	i		i		i					}	m	1	1	0, -3, 1		0	0
