mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	5.0	0	0	2/2	2	1	G.I{		G	I		I		I						{	M	0	0	0, 4, 1		0	0
2	2	5	5	1.0	1/4	1/4	2/2	2	1	I6		G	I		I6		I		6					M	0	0	4, 1, 0		0	4
2	2	6	6	1.0	1/2	1/2	2/2	2	1	viio6		G	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
2	2	7	7	1.0	3/4	3/4	2/2	2	1	I		G	I		I		I							M	0	0	0, 4, 1		0	0
3	3	8	8	1.0	0	0	2/2	2	1	V6		G	I		V6		V		6					M	0	0	5, 2, 1		1	5
3	3	9	9	1.0	1/4	1/4	2/2	2	1	V		G	I		V		V							M	0	0	1, 5, 2		1	1
3	3	10	10	1.0	1/2	1/2	2/2	2	1	I		G	I		I		I							M	0	0	0, 4, 1		0	0
3	3	11	11	1.0	3/4	3/4	2/2	2	1	V2/IV		G	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
4	4	12	12	1.0	0	0	2/2	2	1	IV6(2)		G	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
4	4	13	13	1.0	1/4	1/4	2/2	2	1	viio	V65	G	I		viio		vii	o						o	0	0	5, 2, -1		5	5
4	4	14	14	7.0	1/2	1/2	2/2	2	1	I|IAC}		G	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
5	5	16	16	0.0	0	0	2/2	2	1	{		G	I										{		0	0				
6	6	21	21	1.0	1/4	1/4	2/2	2	1	I6		G	I		I6		I		6					M	0	0	4, 1, 0		0	4
6	6	22	22	1.0	1/2	1/2	2/2	2	1	V64		G	I		V64		V		64					M	0	0	2, 1, 5		1	2
6	6	23	23	1.0	3/4	3/4	2/2	2	1	I		G	I		I		I							M	0	0	0, 4, 1		0	0
7	7	24	24	1.0	0	0	2/2	2	1	V6		G	I		V6		V		6					M	0	0	5, 2, 1		1	5
7	7	25	25	1.0	1/4	1/4	2/2	2	1	V		G	I		V		V							M	0	0	1, 5, 2		1	1
7	7	26	26	1.0	1/2	1/2	2/2	2	1	I		G	I		I		I							M	0	0	0, 4, 1		0	0
7	7	27	27	1.0	3/4	3/4	2/2	2	1	V2/IV		G	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
8	8	28	28	1.0	0	0	2/2	2	1	IV6(2)		G	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
8	8	29	29	1.0	1/4	1/4	2/2	2	1	viio	V65	G	I		viio		vii	o						o	0	0	5, 2, -1		5	5
8	8	30	30	2.0	1/2	1/2	2/2	2	1	I|IAC}{		G	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
9	9	32	32	1.0	0	0	2/2	2	1	V/ii	vi	G	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
9	9	33	33	3.0	1/4	1/4	2/2	2	1	ii6		G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
10	10	36	36	1.0	0	0	2/2	2	1	V		G	I		V		V							M	0	0	1, 5, 2		1	1
10	10	37	37	3.0	1/4	1/4	2/2	2	1	I6		G	I		I6		I		6					M	0	0	4, 1, 0		0	4
11	11	40	40	2.0	0	0	2/2	2	1	IV		G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
11	11	42	42	1.0	1/2	1/2	2/2	2	1	V(64)		G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
11	11	43	43	1.0	3/4	3/4	2/2	2	1	V		G	I		V		V							M	0	0	1, 5, 2		1	1
12	12	44	44	4.0	0	0	2/2	2	1	I|PAC}		G	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
12	12	91/2	91/2	0.0	3/8	3/8	2/2	2	1	{		G	I										{		0	0				
13	13	48	48	1.0	0	0	2/2	2	1	V/ii	vi	G	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
13	13	49	49	4.0	1/4	1/4	2/2	2	1	ii6		G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
14	14	53	53	3.0	1/4	1/4	2/2	2	1	V6/V		G	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
15	15	56	56	2.0	0	0	2/2	2	1	V|HC}{		G	I		V		V					HC	}{	M	0	0	1, 5, 2		1	1
15	15	58	58	2.0	1/2	1/2	2/2	2	1	V7		G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	60	60	4.0	0	0	2/2	2	1	V(64)		G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
17	17	64	64	2.0	0	0	2/2	2	1	V		G	I		V		V							M	0	0	1, 5, 2		1	1
17	17	66	66	2.0	1/2	1/2	2/2	2	1	V7		G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	68	68	4.0	0	0	2/2	2	1	V(64)		G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
19	19	72	72	1.0	0	0	2/2	2	1	V		G	I		V		V							M	0	0	1, 5, 2		1	1
19	19	73	73	1.0	1/4	1/4	2/2	2	1	V(64)		G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
19	19	74	74	1.0	1/2	1/2	2/2	2	1	V		G	I		V		V							M	0	0	1, 5, 2		1	1
19	19	75	75	1.0	3/4	3/4	2/2	2	1	V(64)		G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
20	20	76	76	4.0	0	0	2/2	2	1	V|HC}		G	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
20	20	157/2	157/2	0.0	5/8	5/8	2/2	2	1	{		G	I										{		0	0				
21	21	80	80	1.0	0	0	2/2	2	1	V.I6		G	V		I6		I		6					M	0	0	4, 1, 0		0	4
21	21	81	81	1.0	1/4	1/4	2/2	2	1	V2		G	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
