mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
113	110	328	1.5	0	0	6/8	2	1		I/bVI	Eb	VI		I/bVI	I				bVI			M	0	0	-4, 0, -3		-4	-4
113	110	659/2	1.5	3/8	3/8	6/8	2	1		I6/bVI	Eb	VI		I6/bVI	I		6		bVI			M	0	0	0, -3, -4		-4	0
114	111	331	3.0	0	0	6/8	2	1		I/bVI	Eb	VI		I/bVI	I				bVI			M	0	0	-4, 0, -3		-4	-4
115	112	334	1.5	0	0	6/8	2	1		I6/bII	Eb	VI		I6/bII	I		6		bII			M	0	0	-1, -4, -5		-5	-1
115	112	671/2	1.5	3/8	3/8	6/8	2	1		I64/bII	Eb	VI		I64/bII	I		64		bII			M	0	0	-4, -5, -1		-5	-4
116	113	337	1.5	0	0	6/8	2	1		I6/bII	Eb	VI		I6/bII	I		6		bII			M	0	0	-1, -4, -5		-5	-1
116	113	677/2	1.5	3/8	3/8	6/8	2	1		I64/bII	Eb	VI		I64/bII	I		64		bII			M	0	0	-4, -5, -1		-5	-4
117	114	340	1.5	0	0	6/8	2	1		I6/bII	Eb	VI		I6/bII	I		6		bII			M	0	0	-1, -4, -5		-5	-1
117	114	683/2	1.5	3/8	3/8	6/8	2	1		I64/bII	Eb	VI		I64/bII	I		64		bII			M	0	0	-4, -5, -1		-5	-4
118	115	343	1.5	0	0	6/8	2	1		I6/bII	Eb	VI		I6/bII	I		6		bII			M	0	0	-1, -4, -5		-5	-1
118	115	689/2	1.5	3/8	3/8	6/8	2	1		I64/bII	Eb	VI		I64/bII	I		64		bII			M	0	0	-4, -5, -1		-5	-4
119	116	346	1.5	0	0	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
119	116	695/2	1.5	3/8	3/8	6/8	2	1		V6	Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5
120	117	349	1.5	0	0	6/8	2	1		V7	Eb	VI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
120	117	701/2	1.5	3/8	3/8	6/8	2	1		V6	Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5
121	118	352	1.5	0	0	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
121	118	707/2	1.5	3/8	3/8	6/8	2	1		V65	Eb	VI		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
122	119	355	1.5	0	0	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
122	119	713/2	1.5	3/8	3/8	6/8	2	1		V43	Eb	VI		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
123	120	358	1.5	0	0	6/8	2	1		I	Eb	VI		I	I							M	0	0	0, 4, 1		0	0
123	120	719/2	1.5	3/8	3/8	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
124	121	361	1.5	0	0	6/8	2	1		I6	Eb	VI		I6	I		6					M	0	0	4, 1, 0		0	4
124	121	725/2	1.5	3/8	3/8	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
125	122	364	1.5	0	0	6/8	2	1		I6	Eb	VI		I6	I		6					M	0	0	4, 1, 0		0	4
125	122	731/2	1.5	3/8	3/8	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
126	123	367	1.5	0	0	6/8	2	1		V6	Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5
126	123	737/2	4.5	3/8	3/8	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
128	125	373	1.5	0	0	6/8	2	1		V6	Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5
128	125	749/2	1.5	3/8	3/8	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
129	126	376	1.5	0	0	6/8	2	1		V6	Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5
129	126	755/2	1.5	3/8	3/8	6/8	2	1		V	Eb	VI		V	V							M	0	0	1, 5, 2		1	1
130	127	379	1.5	0	0	6/8	2	1		I|IAC}	Eb	VI		I	I					IAC	}	M	0	0	0, 4, 1		0	0
130	127	761/2	1.5	3/8	3/8	6/8	2	1		I.#viio43/ii{	Eb	I		#viio43/ii	#vii	o	43		ii		{	o7	0	0	1, -2, 7, 4		7	1
131	128	382	1.5	0	0	6/8	2	1		#viio2/ii	Eb	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
131	128	767/2	1.5	3/8	3/8	6/8	2	1		#viio43/ii	Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
132	129	385	1.5	0	0	6/8	2	1		#viio2/ii	Eb	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
132	129	773/2	1.5	3/8	3/8	6/8	2	1		#viio43/ii	Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
133	130	388	1.5	0	0	6/8	2	1		#viio2/ii	Eb	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
133	130	779/2	3.0	3/8	3/8	6/8	2	1		#viio43/ii	Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
134	131	785/2	1.5	3/8	3/8	6/8	2	1		V43/IV	Eb	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
135	132	394	1.5	0	0	6/8	2	1		viio7/V	Eb	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
135	132	791/2	1.5	3/8	3/8	6/8	2	1		V7/V	Eb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
136	133	397	1.5	0	0	6/8	2	1		V64(b9)/V	Eb	I		V64(b9)/V	V		64	b9	V			M	0	0	3, 2, 6	-3	2	3
136	133	797/2	1.5	3/8	3/8	6/8	2	1		V65/V	Eb	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
137	134	400	1.5	0	0	6/8	2	1		V(b9)/V	Eb	I		V(b9)/V	V			b9	V			M	0	0	2, 6, 3	-3	2	2
137	134	803/2	1.5	3/8	3/8	6/8	2	1		V43/V	Eb	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
138	135	403	1.5	0	0	6/8	2	1		V2(b9)/V	Eb	I		V2(b9)/V	V		2	b9	V			Mm7	0	0	0, 2, 6, 3	-3	2	0
138	135	809/2	1.5	3/8	3/8	6/8	2	1		V7/bVII	Eb	I		V7/bVII	V		7		bVII			Mm7	0	0	-1, 3, 0, -3		-1	-1
139	136	406	1.5	0	0	6/8	2	1		viio2	Eb	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
139	136	815/2	1.5	3/8	3/8	6/8	2	1		viio43	Eb	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
140	137	409	1.5	0	0	6/8	2	1		viio2	Eb	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
140	137	821/2	1.5	3/8	3/8	6/8	2	1		viio43	Eb	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
141	138	412	1.5	0	0	6/8	2	1		viio2	Eb	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
141	138	827/2	3.0	3/8	3/8	6/8	2	1		viio43	Eb	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
142	139	833/2	1.5	3/8	3/8	6/8	2	1		V43/bIII	Eb	I		V43/bIII	V		43		bIII			Mm7	0	0	-1, -4, -2, 2		-2	-1
143	140	418	1.5	0	0	6/8	2	1		viio7/IV	Eb	I		viio7/IV	vii	o	7		IV			o7	0	0	4, 1, -2, -5		4	4
143	140	839/2	1.5	3/8	3/8	6/8	2	1		V7/IV	Eb	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
144	141	421	1.5	0	0	6/8	2	1		V64(b9)/IV	Eb	I		V64(b9)/IV	V		64	b9	IV			M	0	0	1, 0, 4	-5	0	1
144	141	845/2	1.5	3/8	3/8	6/8	2	1		V65/IV	Eb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
145	142	424	1.5	0	0	6/8	2	1		V(b9)/IV	Eb	I		V(b9)/IV	V			b9	IV			M	0	0	0, 4, 1	-5	0	0
145	142	851/2	1.5	3/8	3/8	6/8	2	1		V43/IV	Eb	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
146	143	427	1.5	0	0	6/8	2	1		V2(b9)/IV	Eb	I		V2(b9)/IV	V		2	b9	IV			Mm7	0	0	-2, 0, 4, 1	-5	0	-2
146	143	857/2	1.5	3/8	3/8	6/8	2	1		V65/IV	Eb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
147	144	430	4.5	0	0	6/8	2	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
148	145	869/2	1.5	3/8	3/8	6/8	2	1		IV6	Eb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
149	146	436	1.5	0	0	6/8	2	1		IV64	Eb	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
149	146	875/2	1.5	3/8	3/8	6/8	2	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
150	147	439	1.5	0	0	6/8	2	1		IV6	Eb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
150	147	881/2	1.5	3/8	3/8	6/8	2	1		IV64	Eb	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
151	148	442	4.5	0	0	6/8	2	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
152	149	893/2	6.0	3/8	3/8	6/8	2	1		IV64	Eb	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
154	151	905/2	1.5	3/8	3/8	6/8	2	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
155	152	454	4.5	0	0	6/8	2	1		ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
156	153	917/2	1.5	3/8	3/8	6/8	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
157	154	460	1.5	0	0	6/8	2	1		ii64	Eb	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
157	154	923/2	1.5	3/8	3/8	6/8	2	1		ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
158	155	463	1.5	0	0	6/8	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
158	155	929/2	1.5	3/8	3/8	6/8	2	1		ii64	Eb	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
159	156	466	4.5	0	0	6/8	2	1		ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
160	157	941/2	6.0	3/8	3/8	6/8	2	1		ii64	Eb	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
