mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	10	3/32	3/32	2/4	1	1	#viio/vi	E	I		#viio/vi		#vii	o			vi		o	0	0	8, 5, 2		8	8
10	10	1/8	1/8	2/4	1	1	vi	E	I		vi		vi						m	0	0	3, 0, 4		3	3
10	10	3/16	3/16	2/4	1	1	ii	E	I		ii		ii						m	0	0	2, -1, 3		2	2
10	10	1/4	1/4	2/4	1	1	V7	E	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
11	11	0	0	2/4	1	1	i}{	E	I		i		i					}{	m	0	0	0, -3, 1		0	0
11	11	1/4	1/4	2/4	1	1	i6	E	I		i6		i		6				m	0	0	-3, 1, 0		0	-3
12	12	0	0	2/4	1	1	V43	E	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
12	12	1/4	1/4	2/4	1	1	V2	E	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
13	13	0	0	2/4	1	1	i6	E	I		i6		i		6				m	0	0	-3, 1, 0		0	-3
13	13	1/4	1/4	2/4	1	1	.bIII.viio	E	bIII		viio		vii	o					o	0	0	5, 2, -1		5	5
13	13	3/8	3/8	2/4	1	1	I	E	bIII		I		I						M	0	0	0, 4, 1		0	0
13	13	7/16	7/16	2/4	1	1	viio6	E	bIII		viio6		vii	o	6				o	0	0	2, -1, 5		5	2
14	14	0	0	2/4	1	1	I	E	bIII		I		I						M	0	0	0, 4, 1		0	0
14	14	1/4	1/4	2/4	1	1	I6	E	bIII		I6		I		6				M	0	0	4, 1, 0		0	4
15	15	0	0	2/4	1	1	viio6	E	bIII		viio6		vii	o	6				o	0	0	2, -1, 5		5	2
15	15	1/4	1/4	2/4	1	1	viio43	E	bIII		viio43		vii	o	43				o7	0	0	-1, -4, 5, 2		5	-1
16	16	0	0	2/4	1	1	I6	E	bIII		I6		I		6				M	0	0	4, 1, 0		0	4
16	16	1/4	1/4	2/4	1	1	viio	E	bIII		viio		vii	o					o	0	0	5, 2, -1		5	5
16	16	5/16	5/16	2/4	1	1	I	E	bIII		I		I						M	0	0	0, 4, 1		0	0
16	16	3/8	3/8	2/4	1	1	viio6	E	bIII		viio6		vii	o	6				o	0	0	2, -1, 5		5	2
16	16	7/16	7/16	2/4	1	1	I6	E	bIII		I6		I		6				M	0	0	4, 1, 0		0	4
17	17	0	0	2/4	1	1	ii6	E	bIII		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
17	17	1/4	1/4	2/4	1	1	#viio/ii	E	bIII		#viio/ii		#vii	o			ii		o	0	0	7, 4, 1		7	7
17	17	5/16	5/16	2/4	1	1	ii	E	bIII		ii		ii						m	0	0	2, -1, 3		2	2
17	17	3/8	3/8	2/4	1	1	#viio6/ii	E	bIII		#viio6/ii		#vii	o	6		ii		o	0	0	4, 1, 7		7	4
17	17	7/16	7/16	2/4	1	1	ii6	E	bIII		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
18	18	0	0	2/4	1	1	V(64)	E	bIII		V(64)		V			64			M	0	0	1, 0, 4		1	1
18	18	1/4	1/4	2/4	1	1	V7	E	bIII		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
19	19	0	0	2/4	1	1	I}{	E	bIII		I		I					}{	M	0	0	0, 4, 1		0	0
19	19	1/4	1/4	2/4	1	1	I6	E	bIII		I6		I		6				M	0	0	4, 1, 0		0	4
20	20	0	0	2/4	1	1	ii65	E	bIII		ii65		ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
20	20	1/4	1/4	2/4	1	1	V65/V	E	bIII		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
21	21	0	0	2/4	1	1	V(64)	E	bIII		V(64)		V			64			M	0	0	1, 0, 4		1	1
21	21	1/4	1/4	2/4	1	1	V7	E	bIII		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
22	22	0	0	2/4	1	1	I6	E	bIII		I6		I		6				M	0	0	4, 1, 0		0	4
23	23	0	0	2/4	1	1	ii65	E	bIII		ii65		ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
23	23	1/4	1/4	2/4	1	1	V65/V	E	bIII		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
24	24	0	0	2/4	1	1	V(64)	E	bIII		V(64)		V			64			M	0	0	1, 0, 4		1	1
24	24	1/4	1/4	2/4	1	1	V7	E	bIII		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
25	25	0	0	2/4	1	1	I}{	E	bIII		I		I					}{	M	0	0	0, 4, 1		0	0
25	25	1/4	1/4	2/4	1	1	i.V43	E	i		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
26	26	0	0	2/4	1	1	i	E	i		i		i						m	0	1	0, -3, 1		0	0
26	26	1/4	1/4	2/4	1	1	i6	E	i		i6		i		6				m	0	1	-3, 1, 0		0	-3
27	27	0	0	2/4	1	1	#viio65	E	i		#viio65		#vii	o	65				o7	0	1	2, -1, -4, 5		5	2
27	27	1/4	1/4	2/4	1	1	#viio43	E	i		#viio43		#vii	o	43				o7	0	1	-1, -4, 5, 2		5	-1
28	28	0	0	2/4	1	1	#viio7/iv	E	i		#viio7/iv		#vii	o	7		iv		o7	0	1	4, 1, -2, -5		4	4
28	28	3/8	3/8	2/4	1	1	i/iv	E	i		i/iv		i				iv		m	0	1	-1, -4, 0		-1	-1
28	28	7/16	7/16	2/4	1	1	#viio64/iv	E	i		#viio64/iv		#vii	o	64		iv		o	0	1	-2, 4, 1		4	-2
29	29	0	0	2/4	1	1	i/iv}{	E	i		i/iv		i				iv	}{	m	0	1	-1, -4, 0		-1	-1
29	29	1/4	1/4	2/4	1	1	iv6	E	i		iv6		iv		6				m	0	1	-4, 0, -1		-1	-4
30	30	0	0	2/4	1	1	V43/iv	E	i		V43/iv		V		43		iv		Mm7	0	1	1, -2, 0, 4		0	1
30	30	1/4	1/4	2/4	1	1	V2/iv	E	i		V2/iv		V		2		iv		Mm7	0	1	-2, 0, 4, 1		0	-2
31	31	0	0	2/4	1	1	viio65/V	E	i		viio65/V		vii	o	65		V		o7	0	1	3, 0, -3, 6		6	3
31	31	5/16	5/16	2/4	1	1	viio7/V	E	i		viio7/V		vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
31	31	3/8	3/8	2/4	1	1	v	E	i		v		v						m	0	1	1, -2, 2		1	1
31	31	7/16	7/16	2/4	1	1	#viio64/v	E	i		#viio64/v		#vii	o	64		v		o	0	1	0, 6, 3		6	0
32	32	0	0	2/4	1	1	v6}{	E	i		v6		v		6			}{	m	0	1	-2, 2, 1		1	-2
32	32	1/4	1/4	2/4	1	1	v64	E	i		v64		v		64				m	0	1	2, 1, -2		1	2
33	33	0	0	2/4	1	1	VIM65	E	i		VIM65		VI	M	65				MM7	0	1	0, -3, 1, -4		-4	0
33	33	1/4	1/4	2/4	1	1	VIM43	E	i		VIM43		VI	M	43				MM7	0	1	-3, 1, -4, 0		-4	-3
34	34	0	0	2/4	1	1	#viio65	E	i		#viio65		#vii	o	65				o7	0	1	2, -1, -4, 5		5	2
34	34	1/4	1/4	2/4	1	1	#viio7	E	i		#viio7		#vii	o	7				o7	0	1	5, 2, -1, -4		5	5
34	34	3/8	3/8	2/4	1	1	i	E	i		i		i						m	0	1	0, -3, 1		0	0
34	34	7/16	7/16	2/4	1	1	#viio64	E	i		#viio64		#vii	o	64				o	0	1	-1, 5, 2		5	-1
35	35	0	0	2/4	1	1	i	E	i		i		i						m	0	1	0, -3, 1		0	0
35	35	3/16	3/16	2/4	1	1	i64	E	i		i64		i		64				m	0	1	1, 0, -3		0	1
35	35	1/4	1/4	2/4	1	1	i6	E	i		i6		i		6				m	0	1	-3, 1, 0		0	-3
35	35	3/8	3/8	2/4	1	1	#viio6	E	i		#viio6		#vii	o	6				o	0	1	2, -1, 5		5	2
35	35	7/16	7/16	2/4	1	1	i	E	i		i		i						m	0	1	0, -3, 1		0	0
36	36	0	0	2/4	1	1	viio7/V	E	i		viio7/V		vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
37	37	0	0	2/4	1	1	V[V}{	E	i	V	V		V					}{	M	0	1	1, 5, 2		1	1
37	37	1/4	1/4	2/4	1	1	V7	E	i	V	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
38	38	0	0	2/4	1	1	i	E	i	V	i		i						m	0	1	0, -3, 1		0	0
38	38	9/32	9/32	2/4	1	1	#vio6	E	i	V	#vio6		#vi	o	6				o	0	1	0, -3, 3		3	0
39	39	0	0	2/4	1	1	V7	E	i	V	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
40	40	0	0	2/4	1	1	i64	E	i	V	i64		i		64				m	0	1	1, 0, -3		0	1
40	40	9/32	9/32	2/4	1	1	viio65/V	E	i	V	viio65/V		vii	o	65		V		o7	0	1	3, 0, -3, 6		6	3
41	41	0	0	2/4	1	1	V]	E	i	V	V		V						M	0	1	1, 5, 2		1	1
42	42	1/4	1/4	2/4	1	1	V43	E	i		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
42	42	7/16	7/16	2/4	1	1	V65	E	i		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
43	43	0	0	2/4	1	1	I.I}{	E	I		I		I					}{	M	0	0	0, 4, 1		0	0
43	43	1/4	1/4	2/4	1	1	V2	E	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
44	44	0	0	2/4	1	1	I6	E	I		I6		I		6				M	0	0	4, 1, 0		0	4
44	44	1/4	1/4	2/4	1	1	V43	E	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
44	44	7/16	7/16	2/4	1	1	V	E	I		V		V						M	0	0	1, 5, 2		1	1
45	45	0	0	2/4	1	1	I6	E	I		I6		I		6				M	0	0	4, 1, 0		0	4
45	45	1/16	1/16	2/4	1	1	V6	E	I		V6		V		6				M	0	0	5, 2, 1		1	5
45	45	1/8	1/8	2/4	1	1	I	E	I		I		I						M	0	0	0, 4, 1		0	0
45	45	3/16	3/16	2/4	1	1	ii6	E	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
45	45	1/4	1/4	2/4	1	1	V	E	I		V		V						M	0	0	1, 5, 2		1	1
45	45	7/16	7/16	2/4	1	1	V2	E	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
46	46	0	0	2/4	1	1	I6	E	I		I6		I		6				M	0	0	4, 1, 0		0	4
46	46	1/16	1/16	2/4	1	1	V43	E	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
46	46	1/8	1/8	2/4	1	1	I	E	I		I		I						M	0	0	0, 4, 1		0	0
46	46	3/16	3/16	2/4	1	1	ii6	E	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
46	46	1/4	1/4	2/4	1	1	V}	E	I		V		V					}	M	0	0	1, 5, 2		1	1
47	47	0	0	2/4	1	1	ii{	E	I		ii		ii					{	m	0	0	2, -1, 3		2	2
47	47	1/4	1/4	2/4	1	1	V2/ii	E	I		V2/ii		V		2		ii		Mm7	0	0	1, 3, 7, 4		3	1
48	48	0	0	2/4	1	1	ii6	E	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
48	48	1/4	1/4	2/4	1	1	V43/ii	E	I		V43/ii		V		43		ii		Mm7	0	0	4, 1, 3, 7		3	4
48	48	7/16	7/16	2/4	1	1	V7/V	E	I		V7/V		V		7		V		Mm7	0	0	2, 6, 3, 0		2	2
49	49	1/16	1/16	2/4	1	1	V	E	I		V		V						M	0	0	1, 5, 2		1	1
49	49	3/16	3/16	2/4	1	1	V7/IV	E	I		V7/IV		V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
49	49	5/16	5/16	2/4	1	1	IV	E	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
49	49	7/16	7/16	2/4	1	1	ii6	E	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
50	50	0	0	2/4	1	1	V(64)	E	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
50	50	1/8	1/8	2/4	1	1	V7	E	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
50	50	1/4	1/4	2/4	1	1	I}	E	I		I		I					}	M	0	0	0, 4, 1		0	0
50	50	7/16	7/16	2/4	1	1	V2/V{	E	I		V2/V		V		2		V	{	Mm7	0	0	0, 2, 6, 3		2	0
51	51	1/16	1/16	2/4	1	1	V6	E	I		V6		V		6				M	0	0	5, 2, 1		1	5
51	51	3/16	3/16	2/4	1	1	V2/IV	E	I		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
51	51	5/16	5/16	2/4	1	1	IV6	E	I		IV6		IV		6				M	0	0	3, 0, -1		-1	3
52	52	3/32	3/32	2/4	1	1	#viio/vi	E	I		#viio/vi		#vii	o			vi		o	0	0	8, 5, 2		8	8
52	52	1/8	1/8	2/4	1	1	vi	E	I		vi		vi						m	0	0	3, 0, 4		3	3
52	52	3/16	3/16	2/4	1	1	ii	E	I		ii		ii						m	0	0	2, -1, 3		2	2
52	52	1/4	1/4	2/4	1	1	V7	E	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
53	53	0	0	2/4	1	1	I/bVI}{	E	I		I/bVI		I				bVI	}{	M	0	0	-4, 0, -3		-4	-4
53	53	3/32	3/32	2/4	1	1	V6/bVI	E	I		V6/bVI		V		6		bVI		M	0	0	1, -2, -3		-3	1
53	53	1/8	1/8	2/4	1	1	I/bVI	E	I		I/bVI		I				bVI		M	0	0	-4, 0, -3		-4	-4
53	53	3/16	3/16	2/4	1	1	V43/bVI	E	I		V43/bVI		V		43		bVI		Mm7	0	0	-2, -5, -3, 1		-3	-2
53	53	1/4	1/4	2/4	1	1	V6/bVI	E	I		V6/bVI		V		6		bVI		M	0	0	1, -2, -3		-3	1
54	54	0	0	2/4	1	1	V43/bVI	E	I		V43/bVI		V		43		bVI		Mm7	0	0	-2, -5, -3, 1		-3	-2
54	54	3/32	3/32	2/4	1	1	I/bVI	E	I		I/bVI		I				bVI		M	0	0	-4, 0, -3		-4	-4
54	54	1/8	1/8	2/4	1	1	V43/bVI	E	I		V43/bVI		V		43		bVI		Mm7	0	0	-2, -5, -3, 1		-3	-2
54	54	3/16	3/16	2/4	1	1	I6/bVI	E	I		I6/bVI		I		6		bVI		M	0	0	0, -3, -4		-4	0
54	54	1/4	1/4	2/4	1	1	I/bVI}	E	I		I/bVI		I				bVI	}	M	0	0	-4, 0, -3		-4	-4
55	55	0	0	2/4	1	1	{	E	I									{		0	0				
55	55	1/4	1/4	2/4	1	1	I6/bVI	E	I		I6/bVI		I		6		bVI		M	0	0	0, -3, -4		-4	0
56	56	0	0	2/4	1	1	#viio43/iv	E	I		#viio43/iv		#vii	o	43		iv		o7	0	0	-2, -5, 4, 1		4	-2
56	56	1/4	1/4	2/4	1	1	#viio7/iv	E	I		#viio7/iv		#vii	o	7		iv		o7	0	0	4, 1, -2, -5		4	4
57	57	0	0	2/4	1	1	iv	E	I		iv		iv						m	0	0	-1, -4, 0		-1	-1
57	57	1/4	1/4	2/4	1	1	viio7/V	E	I		viio7/V		vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
58	58	0	0	2/4	1	1	V(64)	E	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
58	58	1/4	1/4	2/4	1	1	V7	E	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
59	59	0	0	2/4	1	1	I}{	E	I		I		I					}{	M	0	0	0, 4, 1		0	0
59	59	1/4	1/4	2/4	1	1	V2/IV	E	I		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
60	60	0	0	2/4	1	1	IV6	E	I		IV6		IV		6				M	0	0	3, 0, -1		-1	3
60	60	1/4	1/4	2/4	1	1	V43/V	E	I		V43/V		V		43		V		Mm7	0	0	3, 0, 2, 6		2	3
61	61	0	0	2/4	1	1	V(64)	E	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
61	61	1/4	1/4	2/4	1	1	V7	E	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
62	62	0	0	2/4	1	1	I}{	E	I		I		I					}{	M	0	0	0, 4, 1		0	0
62	62	1/4	1/4	2/4	1	1	V2/IV	E	I		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
63	63	0	0	2/4	1	1	IV6	E	I		IV6		IV		6				M	0	0	3, 0, -1		-1	3
63	63	1/4	1/4	2/4	1	1	viio65/V	E	I		viio65/V		vii	o	65		V		o7	0	0	3, 0, -3, 6		6	3
64	64	0	0	2/4	1	1	V(64)	E	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
64	64	1/4	1/4	2/4	1	1	V7	E	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
65	65	0	0	2/4	1	1	V(64)	E	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
65	65	1/4	1/4	2/4	1	1	V7	E	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
66	66	0	0	2/4	1	1	I}	E	I		I		I					}	M	0	0	0, 4, 1		0	0
66	66	3/8	3/8	2/4	1	1	V43	E	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
67	67	0	0	2/4	1	1	I{	E	I		I		I					{	M	0	0	0, 4, 1		0	0
67	67	1/4	1/4	2/4	1	1	V2	E	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
68	68	0	0	2/4	1	1	I6	E	I		I6		I		6				M	0	0	4, 1, 0		0	4
68	68	1/4	1/4	2/4	1	1	viio6	E	I		viio6		vii	o	6				o	0	0	2, -1, 5		5	2
69	69	0	0	2/4	1	1	I6	E	I		I6		I		6				M	0	0	4, 1, 0		0	4
69	69	1/16	1/16	2/4	1	1	V6	E	I		V6		V		6				M	0	0	5, 2, 1		1	5
69	69	1/8	1/8	2/4	1	1	I	E	I		I		I						M	0	0	0, 4, 1		0	0
69	69	3/16	3/16	2/4	1	1	ii6	E	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
69	69	1/4	1/4	2/4	1	1	V	E	I		V		V						M	0	0	1, 5, 2		1	1
69	69	7/16	7/16	2/4	1	1	V2	E	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
70	70	0	0	2/4	1	1	I6	E	I		I6		I		6				M	0	0	4, 1, 0		0	4
70	70	1/16	1/16	2/4	1	1	V43	E	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
70	70	1/8	1/8	2/4	1	1	I	E	I		I		I						M	0	0	0, 4, 1		0	0
70	70	3/16	3/16	2/4	1	1	ii6	E	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
70	70	1/4	1/4	2/4	1	1	V}	E	I		V		V					}	M	0	0	1, 5, 2		1	1
71	71	0	0	2/4	1	1	ii{	E	I		ii		ii					{	m	0	0	2, -1, 3		2	2
71	71	1/4	1/4	2/4	1	1	V(64)/vi	E	I		V(64)/vi		V			64	vi		M	0	0	4, 3, 0		4	4
71	71	15/32	15/32	2/4	1	1	.It6/vi	E	I		It6/vi	It	vii	o	6	b3	V/vi		It	0	0	-1, 3, 9		9	-1
72	72	1/4	1/4	2/4	1	1	V/vi	E	I		V/vi		V				vi		M	0	0	4, 8, 5		4	4
72	72	7/16	7/16	2/4	1	1	V7/V	E	I		V7/V		V		7		V		Mm7	0	0	2, 6, 3, 0		2	2
73	73	1/16	1/16	2/4	1	1	V	E	I		V		V						M	0	0	1, 5, 2		1	1
73	73	3/16	3/16	2/4	1	1	V7/IV	E	I		V7/IV		V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
73	73	5/16	5/16	2/4	1	1	IV	E	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
73	73	7/16	7/16	2/4	1	1	ii	E	I		ii		ii						m	0	0	2, -1, 3		2	2
74	74	0	0	2/4	1	1	V7	E	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
74	74	1/4	1/4	2/4	1	1	vi	E	I		vi		vi						m	0	0	3, 0, 4		3	3
74	74	7/16	7/16	2/4	1	1	viio/V	E	I		viio/V		vii	o			V		o	0	0	6, 3, 0		6	6
75	75	1/16	1/16	2/4	1	1	V	E	I		V		V						M	0	0	1, 5, 2		1	1
75	75	3/16	3/16	2/4	1	1	viio/IV	E	I		viio/IV		vii	o			IV		o	0	0	4, 1, -2		4	4
75	75	5/16	5/16	2/4	1	1	IV	E	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
75	75	7/16	7/16	2/4	1	1	#viio/vi	E	I		#viio/vi		#vii	o			vi		o	0	0	8, 5, 2		8	8
76	76	0	0	2/4	1	1	vi	E	I		vi		vi						m	0	0	3, 0, 4		3	3
76	76	1/8	1/8	2/4	1	1	ii	E	I		ii		ii						m	0	0	2, -1, 3		2	2
76	76	1/4	1/4	2/4	1	1	V7	E	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
77	77	0	0	2/4	1	1	I}	E	I		I		I					}	M	0	0	0, 4, 1		0	0
77	77	1/4	1/4	2/4	1	1	I6{	E	I		I6		I		6			{	M	0	0	4, 1, 0		0	4
77	77	11/32	11/32	2/4	1	1	V64	E	I		V64		V		64				M	0	0	2, 1, 5		1	2
77	77	3/8	3/8	2/4	1	1	I6	E	I		I6		I		6				M	0	0	4, 1, 0		0	4
77	77	7/16	7/16	2/4	1	1	V2	E	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
78	78	0	0	2/4	1	1	V64	E	I		V64		V		64				M	0	0	2, 1, 5		1	2
78	78	1/4	1/4	2/4	1	1	I	E	I		I		I						M	0	0	0, 4, 1		0	0
78	78	11/32	11/32	2/4	1	1	V6	E	I		V6		V		6				M	0	0	5, 2, 1		1	5
78	78	3/8	3/8	2/4	1	1	I	E	I		I		I						M	0	0	0, 4, 1		0	0
78	78	7/16	7/16	2/4	1	1	V43	E	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
79	79	0	0	2/4	1	1	V6	E	I		V6		V		6				M	0	0	5, 2, 1		1	5
79	79	1/4	1/4	2/4	1	1	I6	E	I		I6		I		6				M	0	0	4, 1, 0		0	4
80	80	0	0	2/4	1	1	IV	E	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
81	81	0	0	2/4	1	1	V	E	I		V		V						M	0	0	1, 5, 2		1	1
81	81	1/4	1/4	2/4	1	1	V7	E	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
82	82	0	0	2/4	1	1	I(974)}	E	I		I(974)		I			974		}	M	0	0	0, -1, 1	2, 5	0	0
82	82	1/4	1/4	2/4	1	1	I	E	I		I		I						M	0	0	0, 4, 1		0	0
