mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	25	0	0	3/4	2	1	I}{	D	I		I		I						}{	M	0	0	0, 4, 1		0	0
28	26	0	0	3/4	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
29	27	0	0	3/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
30	28	1/2	1/2	3/4	2	1	V6/ii	D	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
31	29	0	0	3/4	2	1	ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
31	29	1/2	1/2	3/4	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
32	30	0	0	3/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
32	30	1/2	1/2	3/4	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
33	31	0	0	3/4	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
33	31	1/2	1/2	3/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
35	33	0	0	3/4	2	1	ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
36	34	0	0	3/4	2	1	V43/ii	D	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
37	35	0	0	3/4	2	1	IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
38	36	0	0	3/4	2	1	V43/IV	D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
39	37	0	0	3/4	2	1	IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
40	38	0	0	3/4	2	1	Fr6	D	I		Fr6	Fr	V		7	b5	V			Fr	0	0	2, 6, -4, 0		2	2
41	39	0	0	3/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
41	39	1/2	1/2	3/4	2	1	IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
42	40	0	0	3/4	2	1	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	40	1/2	1/2	3/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
43	41	0	0	3/4	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
43	41	1/2	1/2	3/4	2	1	viio7/V	D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
44	42	0	0	3/4	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
44	42	1/2	1/2	3/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	43	0	0	3/4	2	1	I}	D	I		I		I						}	M	0	0	0, 4, 1		0	0
45	43	1/2	1/2	3/4	2	1	{	D	I										{		0	0				
47	45	0	0	3/4	2	1	V43(4)	D	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
48	46	0	0	3/4	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
49	47	0	0	3/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
51	49	0	0	3/4	2	1	V43(4)	D	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
52	50	0	0	3/4	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
53	51	0	0	3/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
54	52	0	0	3/4	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
55	53	0	0	3/4	2	1	I(74)}	D	I		I(74)		I			74			}	M	0	0	0, -1, 1	5	0	0
56	54	0	0	3/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
57	54	0	1/2	3/4	2	1	IV.I64{	D	IV		I64		I		64				{	M	0	0	1, 0, 4		0	1
58	55	0	0	3/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
60	57	0	0	3/4	2	1	V65(4)	D	IV		V65(4)		V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
60	57	1/4	1/4	3/4	2	1	V65	D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
60	57	1/2	1/2	3/4	2	1	V43	D	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
61	58	0	0	3/4	2	1	V7	D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	59	0	0	3/4	2	1	V2	D	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
64	61	0	0	3/4	2	1	I6(4)	D	IV		I6(4)		I		6	4				M	0	0	-1, 1, 0		0	-1
64	61	1/4	1/4	3/4	2	1	I6	D	IV		I6		I		6					M	0	0	4, 1, 0		0	4
64	61	1/2	1/2	3/4	2	1	I64	D	IV		I64		I		64					M	0	0	1, 0, 4		0	1
65	62	0	0	3/4	2	1	I}	D	IV		I		I						}	M	0	0	0, 4, 1		0	0
65	62	1/2	1/2	3/4	2	1	V/vi{	D	IV		V/vi		V				vi		{	M	0	0	4, 8, 5		4	4
67	64	1/2	1/2	3/4	2	1	vi	D	IV		vi		vi							m	0	0	3, 0, 4		3	3
69	66	1/2	1/2	3/4	2	1	V7/V	D	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
72	69	0	0	3/4	2	1	V}	D	IV		V		V						}	M	0	0	1, 5, 2		1	1
73	70	0	0	3/4	2	1	V7	D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	70	1/2	1/2	3/4	2	1	{	D	IV										{		0	0				
74	71	0	0	3/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
76	73	0	0	3/4	2	1	V65(4)	D	IV		V65(4)		V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
76	73	1/4	1/4	3/4	2	1	V65	D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
76	73	1/2	1/2	3/4	2	1	V43	D	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
77	74	0	0	3/4	2	1	V7	D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	75	0	0	3/4	2	1	V2	D	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
80	77	0	0	3/4	2	1	I6(4)	D	IV		I6(4)		I		6	4				M	0	0	-1, 1, 0		0	-1
80	77	1/4	1/4	3/4	2	1	I6	D	IV		I6		I		6					M	0	0	4, 1, 0		0	4
80	77	1/2	1/2	3/4	2	1	I64	D	IV		I64		I		64					M	0	0	1, 0, 4		0	1
81	78	0	0	3/4	2	1	I}	D	IV		I		I						}	M	0	0	0, 4, 1		0	0
81	78	1/2	1/2	3/4	2	1	V/vi{	D	IV		V/vi		V				vi		{	M	0	0	4, 8, 5		4	4
83	80	1/2	1/2	3/4	2	1	vi	D	IV		vi		vi							m	0	0	3, 0, 4		3	3
85	82	1/2	1/2	3/4	2	1	V7/V	D	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
87	84	1/2	1/2	3/4	2	1	V65}	D	IV		V65		V		65				}	Mm7	0	0	5, 2, -1, 1		1	5
