mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	9/8	12/8	1	1	.f.i{	f	i		i	i						{	m	1	1	0, -3, 1		0	0
4	3	0	0	12/8	1	1	V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
4	3	3/4	3/4	12/8	1	1	viio43/V	f	i		viio43/V	vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
5	4	0	0	12/8	1	1	V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
5	4	9/8	9/8	12/8	1	1	.bII	f	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
8	7	0	0	12/8	1	1	VI6	f	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
8	7	3/4	3/4	12/8	1	1	viio43/VI	f	i		viio43/VI	vii	o	43		VI			o7	1	1	-5, -8, 1, -2		1	-5
9	8	0	0	12/8	1	1	VI6	f	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
10	9	0	0	12/8	1	1	V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
10	9	3/4	3/4	12/8	1	1	viio43/V	f	i		viio43/V	vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
11	10	0	0	12/8	1	1	V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
11	10	3/4	3/4	12/8	1	1	V	f	i		V	V							M	1	1	1, 5, 2		1	1
12	11	0	0	12/8	1	1	#viio65	f	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
12	11	3/4	3/4	12/8	1	1	iv2	f	i		iv2	iv		2					mm7	1	1	-3, -1, -4, 0		-1	-3
13	12	0	0	12/8	1	1	#viio65	f	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
13	12	3/4	3/4	12/8	1	1	V	f	i		V	V							M	1	1	1, 5, 2		1	1
14	13	0	0	12/8	1	1	V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
15	14	0	0	12/8	1	1	#viio	f	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
16	15	1/4	1/4	12/8	1	1	#viio65	f	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
16	15	9/8	9/8	12/8	1	1	VI6	f	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
17	16	0	0	12/8	1	1	V6}	f	i		V6	V		6				}	M	1	1	5, 2, 1		1	5
17	16	9/8	9/8	12/8	1	1	i{	f	i		i	i						{	m	1	1	0, -3, 1		0	0
21	20	0	0	12/8	1	1	V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
22	21	3/4	3/4	12/8	1	1	viio43/V	f	i		viio43/V	vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
23	22	0	0	12/8	1	1	V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
24	23	3/4	3/4	12/8	1	1	III.V7	f	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
25	24	0	0	12/8	1	1	V}{	f	III		V	V						}{	M	1	0	1, 5, 2		1	1
26	25	0	0	12/8	1	1	i	f	III		i	i							m	1	0	0, -3, 1		0	0
27	26	0	0	12/8	1	1	.bVIM65	f	III		bVIM65	bVI	M	65					MM7	1	0	0, -3, 1, -4		-4	0
28	27	0	0	12/8	1	1	V	f	III		V	V							M	1	0	1, 5, 2		1	1
29	28	0	0	12/8	1	1	V(b64)	f	III		V(b64)	V			b64				M	1	0	1, 0, -3		1	1
29	28	1/4	1/4	12/8	1	1	V	f	III		V	V							M	1	0	1, 5, 2		1	1
29	28	9/8	9/8	12/8	1	1	V43	f	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
30	29	0	0	12/8	1	1	V7	f	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
30	29	1/4	1/4	12/8	1	1	i64	f	III		i64	i		64					m	1	0	1, 0, -3		0	1
30	29	1	1	12/8	1	1	i	f	III		i	i							m	1	0	0, -3, 1		0	0
31	30	0	0	12/8	1	1	.bVIM65	f	III		bVIM65	bVI	M	65					MM7	1	0	0, -3, 1, -4		-4	0
32	31	0	0	12/8	1	1	V6	f	III		V6	V		6					M	1	0	5, 2, 1		1	5
32	31	3/4	3/4	12/8	1	1	#viio2/ii	f	III		#viio2/ii	#vii	o	2		ii			o7	1	0	-2, 7, 4, 1		7	-2
33	32	0	0	12/8	1	1	viio6(+2)/V	f	III		viio6(+2)/V	vii	o	6	+2	V			o	1	0	3, 0, 6	1	6	3
33	32	3/4	3/4	12/8	1	1	#viio7(+b8)/vi	f	III		#viio7(+b8)/vi	#vii	o	7	+b8	vi			o7	1	0	8, 5, 2, -1	-6	8	8
34	33	0	0	12/8	1	1	V7	f	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
36	35	0	0	12/8	1	1	I}{	f	III		I	I						}{	M	1	0	0, 4, 1		0	0
37	36	3/4	3/4	12/8	1	1	V43	f	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
38	37	0	0	12/8	1	1	I6	f	III		I6	I		6					M	1	0	4, 1, 0		0	4
38	37	9/8	9/8	12/8	1	1	IV	f	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
39	38	0	0	12/8	1	1	V(64)	f	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
39	38	3/4	3/4	12/8	1	1	V	f	III		V	V							M	1	0	1, 5, 2		1	1
40	39	0	0	12/8	1	1	I	f	III		I	I							M	1	0	0, 4, 1		0	0
41	40	3/4	3/4	12/8	1	1	V43	f	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
42	41	0	0	12/8	1	1	I6	f	III		I6	I		6					M	1	0	4, 1, 0		0	4
43	42	0	0	12/8	1	1	iii.iv	f	iii		iv	iv							m	1	1	-1, -4, 0		-1	-1
43	42	3/8	3/8	12/8	1	1	.bII6	f	iii		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
44	43	0	0	12/8	1	1	V(64)	f	iii		V(64)	V			64				M	1	1	1, 0, -3		1	1
45	44	0	0	12/8	1	1	V7}	f	iii		V7	V		7				}	Mm7	1	1	1, 5, 2, -1		1	1
52	51	0	0	12/8	1	1	i{	f	iii		i	i						{	m	1	1	0, -3, 1		0	0
53	52	0	0	12/8	1	1	VI6	f	iii		VI6	VI		6					M	1	1	0, -3, -4		-4	0
54	53	0	0	12/8	1	1	.bII	f	iii		bII	bII							M	1	1	-5, -1, -4		-5	-5
54	53	9/8	9/8	12/8	1	1	#viio65	f	iii		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
55	54	3/4	3/4	12/8	1	1	ii%43	f	iii		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
55	54	9/8	9/8	12/8	1	1	V7	f	iii		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
56	55	0	0	12/8	1	1	i	f	iii		i	i							m	1	1	0, -3, 1		0	0
57	56	0	0	12/8	1	1	VI6	f	iii		VI6	VI		6					M	1	1	0, -3, -4		-4	0
58	57	0	0	12/8	1	1	.bII	f	iii		bII	bII							M	1	1	-5, -1, -4		-5	-5
58	57	9/8	9/8	12/8	1	1	#viio65	f	iii		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
59	58	3/8	3/8	12/8	1	1	ii%43	f	iii		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
59	58	9/8	9/8	12/8	1	1	V7	f	iii		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
