mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	0.5	0	5/8	6/8	2	1	C.V{	C	I		V	V						{	M	0	0	1, 5, 2		1	1
2	1	1/2	1/2	0.5	0	0	6/8	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
2	1	1	1	0.5	1/8	1/8	6/8	2	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
2	1	3/2	3/2	0.5	1/4	1/4	6/8	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	1	2	2	0.5	3/8	3/8	6/8	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
2	1	5/2	5/2	0.5	1/2	1/2	6/8	2	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
2	1	3	3	0.5	5/8	5/8	6/8	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
3	2	7/2	7/2	0.5	0	0	6/8	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	2	4	4	0.5	1/8	1/8	6/8	2	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
3	2	9/2	9/2	0.5	1/4	1/4	6/8	2	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
3	2	5	5	0.5	3/8	3/8	6/8	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	2	11/2	11/2	0.5	1/2	1/2	6/8	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
3	2	6	6	0.5	5/8	5/8	6/8	2	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
4	3	13/2	13/2	1.0	0	0	6/8	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	3	15/2	15/2	0.5	1/4	1/4	6/8	2	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
4	3	8	8	1.0	3/8	3/8	6/8	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	3	9	9	0.5	5/8	5/8	6/8	2	1	I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
5	4	19/2	19/2	2.5	0	0	6/8	2	1	V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
5	4	12	12	0.5	5/8	5/8	6/8	2	1	V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
6	5	25/2	25/2	0.5	0	0	6/8	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
6	5	13	13	0.5	1/8	1/8	6/8	2	1	viio6/V	C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
6	5	27/2	27/2	0.5	1/4	1/4	6/8	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
6	5	14	14	0.5	3/8	3/8	6/8	2	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
6	5	29/2	29/2	0.5	1/2	1/2	6/8	2	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
6	5	15	15	0.5	5/8	5/8	6/8	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	6	31/2	31/2	0.5	0	0	6/8	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
7	6	16	16	0.5	1/8	1/8	6/8	2	1	iii6	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
7	6	33/2	33/2	0.5	1/4	1/4	6/8	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
7	6	17	17	0.5	3/8	3/8	6/8	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
7	6	35/2	35/2	0.5	1/2	1/2	6/8	2	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
7	6	18	18	0.5	5/8	5/8	6/8	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	7	37/2	37/2	1.0	0	0	6/8	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
8	7	39/2	39/2	0.5	1/4	1/4	6/8	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	7	20	20	1.0	3/8	3/8	6/8	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
8	7	21	21	0.5	5/8	5/8	6/8	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	43/2	43/2	1.5	0	0	6/8	2	1	I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	8	23	23	1.5	3/8	3/8	6/8	2	1	vi{	C	I		vi	vi						{	m	0	0	3, 0, 4		3	3
10	9	49/2	49/2	1.5	0	0	6/8	2	1	V[V7	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	9	26	26	1.5	3/8	3/8	6/8	2	1	I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
11	10	55/2	55/2	3.0	0	0	6/8	2	1	V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
12	11	61/2	61/2	1.5	0	0	6/8	2	1	I6	C	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
12	11	32	32	1.5	3/8	3/8	6/8	2	1	V7	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	12	67/2	67/2	1.5	0	0	6/8	2	1	I}	C	I	V	I	I						}	M	0	0	0, 4, 1		0	0
13	12	35	35	1.5	3/8	3/8	6/8	2	1	vi{	C	I	V	vi	vi						{	m	0	0	3, 0, 4		3	3
14	13	73/2	73/2	1.5	0	0	6/8	2	1	V2/V	C	I	V	V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
