mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
48	47	1/4	1/4	2/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
48	47	3/8	3/8	2/4	2	1	I64	F	V		I64		I		64					M	0	0	1, 0, 4		0	1
49	48	0	0	2/4	2	1	V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
49	48	1/8	1/8	2/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	48	1/4	1/4	2/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
49	48	3/8	3/8	2/4	2	1	I64	F	V		I64		I		64					M	0	0	1, 0, 4		0	1
50	49	0	0	2/4	2	1	V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
50	49	1/8	1/8	2/4	2	1	V2	F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
50	49	1/4	1/4	2/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
50	49	3/8	3/8	2/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
51	50	0	0	2/4	2	1	V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
51	50	1/8	1/8	2/4	2	1	V2	F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
51	50	1/4	1/4	2/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
51	50	3/8	3/8	2/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
52	51	0	0	2/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
54	53	0	0	2/4	2	1	ii	F	V		ii		ii							m	0	0	2, -1, 3		2	2
55	54	0	0	2/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
55	54	1/4	1/4	2/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	55	0	0	2/4	2	1	I|PAC}{	F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
58	57	0	0	2/4	2	1	ii65	F	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
58	57	1/4	1/4	2/4	2	1	V65/V	F	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
59	58	0	0	2/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
59	58	1/4	1/4	2/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
60	59	0	0	2/4	2	1	I|PAC}{	F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
61	60	1/4	1/4	2/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
62	61	0	0	2/4	2	1	ii65	F	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
62	61	1/4	1/4	2/4	2	1	V65/V	F	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
63	62	0	0	2/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
63	62	1/4	1/4	2/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
64	63	0	0	2/4	2	1	I|PAC}{	F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
64	63	1/4	1/4	2/4	2	1	i(#11)	F	V		i(#11)		i			#11				m	0	0	0, -3, 1	6	0	0
65	64	0	0	2/4	2	1	V(4)	F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
65	64	1/4	1/4	2/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
66	65	0	0	2/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
66	65	1/4	1/4	2/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1
68	66	0	0	2/4	2	1	I|PAC}	F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
69	67	0	0	2/4	2	1	I.iii{	F	I		iii		iii						{	m	0	0	4, 1, 5		4	4
69	67	1/4	1/4	2/4	2	1	V/iii	F	I		V/iii		V				iii			M	0	0	5, 9, 6		5	5
70	68	0	0	2/4	2	1	iii	F	I		iii		iii							m	0	0	4, 1, 5		4	4
71	69	0	0	2/4	2	1	vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
71	69	1/4	1/4	2/4	2	1	V/vi	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
72	70	0	0	2/4	2	1	vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
73	71	0	0	2/4	2	1	V/vi	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
73	71	1/4	1/4	2/4	2	1	V64/vi	F	I		V64/vi		V		64		vi			M	0	0	5, 4, 8		4	5
74	72	0	0	2/4	2	1	V/vi	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
75	73	0	0	2/4	2	1	vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
75	73	1/4	1/4	2/4	2	1	V/vi	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
76	74	0	0	2/4	2	1	vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
77	75	0	0	2/4	2	1	V/vi	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
77	75	1/4	1/4	2/4	2	1	V/iii	F	I		V/iii		V				iii			M	0	0	5, 9, 6		5	5
78	76	0	0	2/4	2	1	V/vi|HC}	F	I		V/vi		V				vi	HC	}	M	0	0	4, 8, 5		4	4
79	77	0	0	2/4	2	1	vi{	F	I		vi		vi						{	m	0	0	3, 0, 4		3	3
80	78	0	0	2/4	2	1	V43(4)/vi	F	I		V43(4)/vi		V		43	4	vi			Mm7	0	0	5, 2, 4, 3		4	5
80	78	1/8	1/8	2/4	2	1	V43/vi	F	I		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
81	79	0	0	2/4	2	1	vi6(2)	F	I		vi6(2)		vi		6	2				m	0	0	0, 4, 5		3	0
81	79	1/8	1/8	2/4	2	1	vi6	F	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
82	80	0	0	2/4	2	1	V6(6)/vi	F	I		V6(6)/vi		V		6	6	vi			M	0	0	8, 0, 4		4	8
82	80	1/8	1/8	2/4	2	1	V6/vi	F	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
82	80	3/8	3/8	2/4	2	1	V65/vi	F	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
83	81	0	0	2/4	2	1	vi(4)	F	I		vi(4)		vi			4				m	0	0	3, 2, 4		3	3
83	81	1/8	1/8	2/4	2	1	vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
83	81	1/4	1/4	2/4	2	1	iv/ii	F	I		iv/ii		iv				ii			m	0	0	1, -2, 2		1	1
83	81	3/8	3/8	2/4	2	1	#viio64/ii	F	I		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
84	82	0	0	2/4	2	1	ii6(2)	F	I		ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
84	82	1/8	1/8	2/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
84	82	1/4	1/4	2/4	2	1	V6(6)/ii	F	I		V6(6)/ii		V		6	6	ii			M	0	0	7, -1, 3		3	7
84	82	3/8	3/8	2/4	2	1	V6/ii	F	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
85	83	0	0	2/4	2	1	ii(4)	F	I		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
85	83	1/8	1/8	2/4	2	1	ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
86	84	0	0	2/4	2	1	V43(4)/ii	F	I		V43(4)/ii		V		43	4	ii			Mm7	0	0	4, 1, 3, 2		3	4
86	84	1/8	1/8	2/4	2	1	V43(9)/ii	F	I		V43(9)/ii		V		43	9	ii			Mm7	0	0	4, 1, 3, 7	-2	3	4
86	84	1/4	1/4	2/4	2	1	V43/ii	F	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
87	85	0	0	2/4	2	1	ii6(2)	F	I		ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
87	85	1/8	1/8	2/4	2	1	ii6(#7)	F	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
87	85	1/4	1/4	2/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
88	86	0	0	2/4	2	1	V6(6)/ii	F	I		V6(6)/ii		V		6	6	ii			M	0	0	7, -1, 3		3	7
88	86	1/8	1/8	2/4	2	1	V2(#4)/ii	F	I		V2(#4)/ii		V		2	#4	ii			Mm7	0	0	1, 3, 7, 9		3	1
88	86	1/4	1/4	2/4	2	1	V2/ii	F	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
89	87	0	0	2/4	2	1	ii(4)	F	I		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
89	87	1/8	1/8	2/4	2	1	ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
89	87	1/4	1/4	2/4	2	1	iv/v	F	I		iv/v		iv				v			m	0	0	0, -3, 1		0	0
89	87	3/8	3/8	2/4	2	1	#viio64/v	F	I		#viio64/v		#vii	o	64		v			o	0	0	0, 6, 3		6	0
90	88	0	0	2/4	2	1	v6(2)	F	I		v6(2)		v		6	2				m	0	0	-2, 2, 3		1	-2
90	88	1/8	1/8	2/4	2	1	v6	F	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
90	88	1/4	1/4	2/4	2	1	V6(6)/v	F	I		V6(6)/v		V		6	6	v			M	0	0	6, -2, 2		2	6
90	88	3/8	3/8	2/4	2	1	V6/v	F	I		V6/v		V		6		v			M	0	0	6, 3, 2		2	6
91	89	0	0	2/4	2	1	v(4)	F	I		v(4)		v			4				m	0	0	1, 0, 2		1	1
91	89	1/8	1/8	2/4	2	1	v	F	I		v		v							m	0	0	1, -2, 2		1	1
91	89	1/4	1/4	2/4	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
91	89	3/8	3/8	2/4	2	1	viio64	F	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
92	90	0	0	2/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
92	90	1/4	1/4	2/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
92	90	3/8	3/8	2/4	2	1	V7/IV	F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
93	91	0	0	2/4	2	1	IV(b4)	F	I		IV(b4)		IV			b4				M	0	0	-1, -2, 0		-1	-1
93	91	1/8	1/8	2/4	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
94	92	0	0	2/4	2	1	V43(4)/IV	F	I		V43(4)/IV		V		43	4	IV			Mm7	0	0	1, -2, 0, -1		0	1
94	92	1/8	1/8	2/4	2	1	V43(#2)/IV	F	I		V43(#2)/IV		V		43	#2	IV			Mm7	0	0	1, -2, 0, 9		0	1
94	92	1/4	1/4	2/4	2	1	V43/IV	F	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
95	93	0	0	2/4	2	1	IV6(2)	F	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
95	93	1/8	1/8	2/4	2	1	IV6(7)	F	I		IV6(7)		IV		6	7				M	0	0	3, 0, 4		-1	3
95	93	1/4	1/4	2/4	2	1	IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
96	94	0	0	2/4	2	1	V6(6)/IV	F	I		V6(6)/IV		V		6	6	IV			M	0	0	4, 3, 0		0	4
96	94	1/8	1/8	2/4	2	1	V43(#11)/IV	F	I		V43(#11)/IV		V		43	#11	IV			Mm7	0	0	1, -2, 0, 4	6	0	1
96	94	1/4	1/4	2/4	2	1	V43/IV	F	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
97	95	0	0	2/4	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
97	95	1/4	1/4	2/4	2	1	IV64	F	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
98	96	0	0	2/4	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
99	97	0	0	2/4	2	1	V/IV	F	I		V/IV		V				IV			M	0	0	0, 4, 1		0	0
99	97	1/4	1/4	2/4	2	1	V64/IV	F	I		V64/IV		V		64		IV			M	0	0	1, 0, 4		0	1
100	98	0	0	2/4	2	1	V7/IV	F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
101	99	0	0	2/4	2	1	iv	F	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
103	101	0	0	2/4	2	1	V7/iv	F	I		V7/iv		V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
103	101	1/4	1/4	2/4	2	1	V65/iv	F	I		V65/iv		V		65		iv			Mm7	0	0	4, 1, -2, 0		0	4
104	102	0	0	2/4	2	1	V43/iv	F	I		V43/iv		V		43		iv			Mm7	0	0	1, -2, 0, 4		0	1
105	103	0	0	2/4	2	1	iv	F	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
105	103	1/4	1/4	2/4	2	1	iv64	F	I		iv64		iv		64					m	0	0	0, -1, -4		-1	0
106	104	0	0	2/4	2	1	iv	F	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
107	105	0	0	2/4	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
107	105	1/4	1/4	2/4	2	1	V64	F	I		V64		V		64					M	0	0	2, 1, 5		1	2
108	106	0	0	2/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	107	0	0	2/4	2	1	i	F	I		i		i							m	0	0	0, -3, 1		0	0
109	107	1/4	1/4	2/4	2	1	i64	F	I		i64		i		64					m	0	0	1, 0, -3		0	1
110	108	0	0	2/4	2	1	i	F	I		i		i							m	0	0	0, -3, 1		0	0
111	109	0	0	2/4	2	1	bVI	F	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
111	109	1/4	1/4	2/4	2	1	bVI64	F	I		bVI64		bVI		64					M	0	0	-3, -4, 0		-4	-3
112	110	0	0	2/4	2	1	bVI	F	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
112	110	1/4	1/4	2/4	2	1	i64	F	I		i64		i		64					m	0	0	1, 0, -3		0	1
113	111	0	0	2/4	2	1	viio7/V	F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
114	112	0	0	2/4	2	1	V7/bVII	F	I		V7/bVII		V		7		bVII			Mm7	0	0	-1, 3, 0, -3		-1	-1
115	113	0	0	2/4	2	1	V(64)/vi	F	I		V(64)/vi		V			64	vi			M	0	0	4, 3, 0		4	4
117	115	0	0	2/4	2	1	V(4)/vi	F	I		V(4)/vi		V			4	vi			M	0	0	4, 3, 5		4	4
118	116	0	0	2/4	2	1	V/vi|HC}	F	I		V/vi		V				vi	HC	}	M	0	0	4, 8, 5		4	4
120	117	0	3/8	2/4	2	1	I/VI{	F	I		I/VI		I				VI		{	M	0	0	3, 7, 4		3	3
123	120	0	0	2/4	2	1	V65/VI	F	I		V65/VI		V		65		VI			Mm7	0	0	8, 5, 2, 4		4	8
125	122	0	0	2/4	2	1	I/VI	F	I		I/VI		I				VI			M	0	0	3, 7, 4		3	3
125	122	1/4	1/4	2/4	2	1	V43/VI	F	I		V43/VI		V		43		VI			Mm7	0	0	5, 2, 4, 8		4	5
126	123	0	0	2/4	2	1	I6/VI	F	I		I6/VI		I		6		VI			M	0	0	7, 4, 3		3	7
126	123	1/4	1/4	2/4	2	1	ii65/VI	F	I		ii65/VI		ii		65		VI			mm7	0	0	2, 6, 3, 5		5	2
127	124	0	0	2/4	2	1	V43/IV/VI	F	I		V43/IV/VI		V		43		IV/VI			Mm7	0	0	4, 1, 3, 7		3	4
127	124	1/4	1/4	2/4	2	1	V2/IV/VI	F	I		V2/IV/VI		V		2		IV/VI			Mm7	0	0	1, 3, 7, 4		3	1
128	125	0	0	2/4	2	1	IV6/VI	F	I		IV6/VI		IV		6		VI			M	0	0	6, 3, 2		2	6
129	126	1/4	1/4	2/4	2	1	V65/VI	F	I		V65/VI		V		65		VI			Mm7	0	0	8, 5, 2, 4		4	8
130	127	0	0	2/4	2	1	I/VI	F	I		I/VI		I				VI			M	0	0	3, 7, 4		3	3
130	127	1/4	1/4	2/4	2	1	ii6/VI	F	I		ii6/VI		ii		6		VI			m	0	0	2, 6, 5		5	2
131	128	0	0	2/4	2	1	V(64)/VI	F	I		V(64)/VI		V			64	VI			M	0	0	4, 3, 7		4	4
131	128	1/4	1/4	2/4	2	1	V7/VI	F	I		V7/VI		V		7		VI			Mm7	0	0	4, 8, 5, 2		4	4
132	129	0	0	2/4	2	1	I/VI|PAC}	F	I		I/VI		I				VI	PAC	}	M	0	0	3, 7, 4		3	3
133	130	3/8	3/8	2/4	2	1	V/ii{	F	I		V/ii		V				ii		{	M	0	0	3, 7, 4		3	3
134	131	0	0	2/4	2	1	ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
136	133	0	0	2/4	2	1	V7|HC}	F	I		V7		V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
140	136	0	3/8	2/4	2	1	{	F	I										{		0	0				
141	137	0	0	2/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
141	137	1/4	1/4	2/4	2	1	V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
142	138	0	0	2/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
142	138	1/4	1/4	2/4	2	1	ii65	F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
143	139	0	0	2/4	2	1	I64	F	I		I64		I		64					M	0	0	1, 0, 4		0	1
143	139	1/4	1/4	2/4	2	1	V2/IV	F	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
144	140	0	0	2/4	2	1	IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
145	141	1/4	1/4	2/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
146	142	0	0	2/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
146	142	1/4	1/4	2/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
147	143	0	0	2/4	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
147	143	1/4	1/4	2/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
148	144	0	0	2/4	2	1	I|PAC}	F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
148	144	1/8	1/8	2/4	2	1	V[I	F	I	V	I		I							M	0	0	0, 4, 1		0	0
148	144	3/8	3/8	2/4	2	1	{	F	I	V									{		0	0				
152	148	0	0	2/4	2	1	V7(4)	F	I	V	V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
