mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
59	58	231/2	231/2	1.0	1/4	1/4	2/4	2	1		V	F	V		V		V							M	0	0	1, 5, 2		1	1
60	59	233/2	233/2	3.0	0	0	2/4	2	1		I|PAC}{	F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
61	60	239/2	239/2	1.0	1/4	1/4	2/4	2	1		I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
62	61	241/2	241/2	1.0	0	0	2/4	2	1		ii65	F	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
62	61	243/2	243/2	1.0	1/4	1/4	2/4	2	1		V65/V	F	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
63	62	245/2	245/2	1.0	0	0	2/4	2	1		V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
63	62	247/2	247/2	1.0	1/4	1/4	2/4	2	1		V	F	V		V		V							M	0	0	1, 5, 2		1	1
64	63	249/2	249/2	1.0	0	0	2/4	2	1		I|PAC}{	F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
64	63	251/2	251/2	1.0	1/4	1/4	2/4	2	1		i(#11)	F	V		i(#11)		i			#11				m	0	0	0, -3, 1	6	0	0
65	64	253/2	253/2	1.0	0	0	2/4	2	1		V(4)	F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
65	64	255/2	255/2	1.0	1/4	1/4	2/4	2	1		V	F	V		V		V							M	0	0	1, 5, 2		1	1
66	65	257/2	257/2	1.0	0	0	2/4	2	1		I	F	V		I		I							M	0	0	0, 4, 1		0	0
66	65	259/2	259/2	1.0	1/4	1/4	2/4	2	1		V	F	V		V		V							M	0	0	1, 5, 2		1	1
67	66		261/2		0	0	2/4	2	1	1	I|PAC}	F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
68	66	261/2	132	2.0	0	0	2/4	2	1	2	I|PAC}	F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
69	67	265/2	134	1.0	0	0	2/4	2	1		I.iii{	F	I		iii		iii						{	m	0	0	4, 1, 5		4	4
69	67	267/2	135	1.0	1/4	1/4	2/4	2	1		V/iii	F	I		V/iii		V				iii			M	0	0	5, 9, 6		5	5
70	68	269/2	136	2.0	0	0	2/4	2	1		iii	F	I		iii		iii							m	0	0	4, 1, 5		4	4
71	69	273/2	138	1.0	0	0	2/4	2	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
71	69	275/2	139	1.0	1/4	1/4	2/4	2	1		V/vi	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
72	70	277/2	140	2.0	0	0	2/4	2	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
73	71	281/2	142	1.0	0	0	2/4	2	1		V/vi	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
73	71	283/2	143	1.0	1/4	1/4	2/4	2	1		V64/vi	F	I		V64/vi		V		64		vi			M	0	0	5, 4, 8		4	5
74	72	285/2	144	2.0	0	0	2/4	2	1		V/vi	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
75	73	289/2	146	1.0	0	0	2/4	2	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
75	73	291/2	147	1.0	1/4	1/4	2/4	2	1		V/vi	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
76	74	293/2	148	2.0	0	0	2/4	2	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
77	75	297/2	150	1.0	0	0	2/4	2	1		V/vi	F	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
77	75	299/2	151	1.0	1/4	1/4	2/4	2	1		V/iii	F	I		V/iii		V				iii			M	0	0	5, 9, 6		5	5
78	76	301/2	152	2.0	0	0	2/4	2	1		V/vi|HC}	F	I		V/vi		V				vi	HC	}	M	0	0	4, 8, 5		4	4
79	77	305/2	154	2.0	0	0	2/4	2	1		vi{	F	I		vi		vi						{	m	0	0	3, 0, 4		3	3
80	78	309/2	156	0.5	0	0	2/4	2	1		V43(4)/vi	F	I		V43(4)/vi		V		43	4	vi			Mm7	0	0	5, 2, 4, 3		4	5
80	78	155	313/2	1.5	1/8	1/8	2/4	2	1		V43/vi	F	I		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
81	79	313/2	158	0.5	0	0	2/4	2	1		vi6(2)	F	I		vi6(2)		vi		6	2				m	0	0	0, 4, 5		3	0
81	79	157	317/2	1.5	1/8	1/8	2/4	2	1		vi6	F	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
82	80	317/2	160	0.5	0	0	2/4	2	1		V6(6)/vi	F	I		V6(6)/vi		V		6	6	vi			M	0	0	8, 0, 4		4	8
82	80	159	321/2	1.0	1/8	1/8	2/4	2	1		V6/vi	F	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
82	80	160	323/2	0.5	3/8	3/8	2/4	2	1		V65/vi	F	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
83	81	321/2	162	0.5	0	0	2/4	2	1		vi(4)	F	I		vi(4)		vi			4				m	0	0	3, 2, 4		3	3
83	81	161	325/2	0.5	1/8	1/8	2/4	2	1		vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
83	81	323/2	163	0.5	1/4	1/4	2/4	2	1		iv/ii	F	I		iv/ii		iv				ii			m	0	0	1, -2, 2		1	1
83	81	162	327/2	0.5	3/8	3/8	2/4	2	1		#viio64/ii	F	I		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
84	82	325/2	164	0.5	0	0	2/4	2	1		ii6(2)	F	I		ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
84	82	163	329/2	0.5	1/8	1/8	2/4	2	1		ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
84	82	327/2	165	0.5	1/4	1/4	2/4	2	1		V6(6)/ii	F	I		V6(6)/ii		V		6	6	ii			M	0	0	7, -1, 3		3	7
84	82	164	331/2	0.5	3/8	3/8	2/4	2	1		V6/ii	F	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
85	83	329/2	166	0.5	0	0	2/4	2	1		ii(4)	F	I		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
85	83	165	333/2	1.5	1/8	1/8	2/4	2	1		ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
86	84	333/2	168	0.5	0	0	2/4	2	1		V43(4)/ii	F	I		V43(4)/ii		V		43	4	ii			Mm7	0	0	4, 1, 3, 2		3	4
86	84	167	337/2	0.5	1/8	1/8	2/4	2	1		V43(9)/ii	F	I		V43(9)/ii		V		43	9	ii			Mm7	0	0	4, 1, 3, 7	-2	3	4
86	84	335/2	169	1.0	1/4	1/4	2/4	2	1		V43/ii	F	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
87	85	337/2	170	0.5	0	0	2/4	2	1		ii6(2)	F	I		ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
87	85	169	341/2	0.5	1/8	1/8	2/4	2	1		ii6(#7)	F	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
87	85	339/2	171	1.0	1/4	1/4	2/4	2	1		ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
88	86	341/2	172	0.5	0	0	2/4	2	1		V6(6)/ii	F	I		V6(6)/ii		V		6	6	ii			M	0	0	7, -1, 3		3	7
88	86	171	345/2	0.5	1/8	1/8	2/4	2	1		V2(#4)/ii	F	I		V2(#4)/ii		V		2	#4	ii			Mm7	0	0	1, 3, 7, 9		3	1
88	86	343/2	173	1.0	1/4	1/4	2/4	2	1		V2/ii	F	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
89	87	345/2	174	0.5	0	0	2/4	2	1		ii(4)	F	I		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
89	87	173	349/2	0.5	1/8	1/8	2/4	2	1		ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
89	87	347/2	175	0.5	1/4	1/4	2/4	2	1		iv/v	F	I		iv/v		iv				v			m	0	0	0, -3, 1		0	0
89	87	174	351/2	0.5	3/8	3/8	2/4	2	1		#viio64/v	F	I		#viio64/v		#vii	o	64		v			o	0	0	0, 6, 3		6	0
90	88	349/2	176	0.5	0	0	2/4	2	1		v6(2)	F	I		v6(2)		v		6	2				m	0	0	-2, 2, 3		1	-2
90	88	175	353/2	0.5	1/8	1/8	2/4	2	1		v6	F	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
90	88	351/2	177	0.5	1/4	1/4	2/4	2	1		V6(6)/v	F	I		V6(6)/v		V		6	6	v			M	0	0	6, -2, 2		2	6
90	88	176	355/2	0.5	3/8	3/8	2/4	2	1		V6/v	F	I		V6/v		V		6		v			M	0	0	6, 3, 2		2	6
91	89	353/2	178	0.5	0	0	2/4	2	1		v(4)	F	I		v(4)		v			4				m	0	0	1, 0, 2		1	1
91	89	177	357/2	0.5	1/8	1/8	2/4	2	1		v	F	I		v		v							m	0	0	1, -2, 2		1	1
91	89	355/2	179	0.5	1/4	1/4	2/4	2	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
91	89	178	359/2	0.5	3/8	3/8	2/4	2	1		viio64	F	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
92	90	357/2	180	1.0	0	0	2/4	2	1		I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
92	90	359/2	181	0.5	1/4	1/4	2/4	2	1		I	F	I		I		I							M	0	0	0, 4, 1		0	0
92	90	180	363/2	0.5	3/8	3/8	2/4	2	1		V7/IV	F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
93	91	361/2	182	0.5	0	0	2/4	2	1		IV(b4)	F	I		IV(b4)		IV			b4				M	0	0	-1, -2, 0		-1	-1
93	91	181	365/2	1.5	1/8	1/8	2/4	2	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
94	92	365/2	184	0.5	0	0	2/4	2	1		V43(4)/IV	F	I		V43(4)/IV		V		43	4	IV			Mm7	0	0	1, -2, 0, -1		0	1
94	92	183	369/2	0.5	1/8	1/8	2/4	2	1		V43(#2)/IV	F	I		V43(#2)/IV		V		43	#2	IV			Mm7	0	0	1, -2, 0, 9		0	1
94	92	367/2	185	1.0	1/4	1/4	2/4	2	1		V43/IV	F	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
95	93	369/2	186	0.5	0	0	2/4	2	1		IV6(2)	F	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
95	93	185	373/2	0.5	1/8	1/8	2/4	2	1		IV6(7)	F	I		IV6(7)		IV		6	7				M	0	0	3, 0, 4		-1	3
95	93	371/2	187	1.0	1/4	1/4	2/4	2	1		IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
96	94	373/2	188	0.5	0	0	2/4	2	1		V6(6)/IV	F	I		V6(6)/IV		V		6	6	IV			M	0	0	4, 3, 0		0	4
96	94	187	377/2	0.5	1/8	1/8	2/4	2	1		V43(#11)/IV	F	I		V43(#11)/IV		V		43	#11	IV			Mm7	0	0	1, -2, 0, 4	6	0	1
96	94	375/2	189	1.0	1/4	1/4	2/4	2	1		V43/IV	F	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
97	95	377/2	190	1.0	0	0	2/4	2	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
97	95	379/2	191	1.0	1/4	1/4	2/4	2	1		IV64	F	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
98	96	381/2	192	2.0	0	0	2/4	2	1		IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
99	97	385/2	194	1.0	0	0	2/4	2	1		V/IV	F	I		V/IV		V				IV			M	0	0	0, 4, 1		0	0
99	97	387/2	195	1.0	1/4	1/4	2/4	2	1		V64/IV	F	I		V64/IV		V		64		IV			M	0	0	1, 0, 4		0	1
100	98	389/2	196	2.0	0	0	2/4	2	1		V7/IV	F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
101	99	393/2	198	4.0	0	0	2/4	2	1		iv	F	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
103	101	401/2	202	1.0	0	0	2/4	2	1		V7/iv	F	I		V7/iv		V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
103	101	403/2	203	1.0	1/4	1/4	2/4	2	1		V65/iv	F	I		V65/iv		V		65		iv			Mm7	0	0	4, 1, -2, 0		0	4
104	102	405/2	204	2.0	0	0	2/4	2	1		V43/iv	F	I		V43/iv		V		43		iv			Mm7	0	0	1, -2, 0, 4		0	1
105	103	409/2	206	1.0	0	0	2/4	2	1		iv	F	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
105	103	411/2	207	1.0	1/4	1/4	2/4	2	1		iv64	F	I		iv64		iv		64					m	0	0	0, -1, -4		-1	0
106	104	413/2	208	2.0	0	0	2/4	2	1		iv	F	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
107	105	417/2	210	1.0	0	0	2/4	2	1		V	F	I		V		V							M	0	0	1, 5, 2		1	1
107	105	419/2	211	1.0	1/4	1/4	2/4	2	1		V64	F	I		V64		V		64					M	0	0	2, 1, 5		1	2
108	106	421/2	212	2.0	0	0	2/4	2	1		V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	107	425/2	214	1.0	0	0	2/4	2	1		i	F	I		i		i							m	0	0	0, -3, 1		0	0
109	107	427/2	215	1.0	1/4	1/4	2/4	2	1		i64	F	I		i64		i		64					m	0	0	1, 0, -3		0	1
110	108	429/2	216	2.0	0	0	2/4	2	1		i	F	I		i		i							m	0	0	0, -3, 1		0	0
111	109	433/2	218	1.0	0	0	2/4	2	1		bVI	F	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
111	109	435/2	219	1.0	1/4	1/4	2/4	2	1		bVI64	F	I		bVI64		bVI		64					M	0	0	-3, -4, 0		-4	-3
112	110	437/2	220	1.0	0	0	2/4	2	1		bVI	F	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
112	110	439/2	221	1.0	1/4	1/4	2/4	2	1		i64	F	I		i64		i		64					m	0	0	1, 0, -3		0	1
113	111	441/2	222	2.0	0	0	2/4	2	1		viio7/V	F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
