mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
33	31	91	91	2.0	0	0	3/4	2	1	V(64)|HC	D	I		V(64)		V			64		HC		M	0	0	1, 0, 4		1	1
33	31	93	93	4.0	1/2	1/2	3/4	2	1	V}	D	I		V		V						}	M	0	0	1, 5, 2		1	1
34	32	96	96	0.0	1/2	1/2	3/4	2	1	{	D	I										{		0	0				
35	33	97	97	3.0	0	0	3/4	2	1	ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
36	34	100	100	3.0	0	0	3/4	2	1	V43/ii	D	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
37	35	103	103	3.0	0	0	3/4	2	1	IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
38	36	106	106	3.0	0	0	3/4	2	1	V43/IV	D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
39	37	109	109	3.0	0	0	3/4	2	1	IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
40	38	112	112	3.0	0	0	3/4	2	1	Fr6	D	I		Fr6	Fr	V		43	b5	V			Fr	0	0	-4, 0, 2, 6		2	-4
41	39	115	115	2.0	0	0	3/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
41	39	117	117	1.0	1/2	1/2	3/4	2	1	IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
42	40	118	118	2.0	0	0	3/4	2	1	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	40	120	120	1.0	1/2	1/2	3/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
43	41	121	121	2.0	0	0	3/4	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
43	41	123	123	1.0	1/2	1/2	3/4	2	1	viio7/V	D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
44	42	124	124	2.0	0	0	3/4	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
44	42	126	126	1.0	1/2	1/2	3/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	43	127	127	6.0	0	0	3/4	2	1	I|IAC}	D	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
45	43	129	129	0.0	1/2	1/2	3/4	2	1	{	D	I										{		0	0				
47	45	133	133	3.0	0	0	3/4	2	1	V43(4)	D	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
48	46	136	136	3.0	0	0	3/4	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
49	47	139	139	6.0	0	0	3/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
51	49	145	145	3.0	0	0	3/4	2	1	V43(4)	D	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
52	50	148	148	3.0	0	0	3/4	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
53	51	151	151	3.0	0	0	3/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
54	52	154	154	3.0	0	0	3/4	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
55	53	157	157	3.0	0	0	3/4	2	1	I(74)|IAC	D	I		I(74)		I			74		IAC		M	0	0	0, -1, 1	5	0	0
56	54	160	160	2.0	0	0	3/4	2	1	I}	D	I		I		I						}	M	0	0	0, 4, 1		0	0
57	54	162	162	1.0	0	1/2	3/4	2	1	IV.I64{	D	IV		I64		I		64				{	M	0	0	1, 0, 4		0	1
58	55	163	163	6.0	0	0	3/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
60	57	169	169	1.0	0	0	3/4	2	1	V65(4)	D	IV		V65(4)		V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
60	57	170	170	1.0	1/4	1/4	3/4	2	1	V65	D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
60	57	171	171	1.0	1/2	1/2	3/4	2	1	V43	D	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
61	58	172	172	3.0	0	0	3/4	2	1	V7	D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	59	175	175	6.0	0	0	3/4	2	1	V2	D	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
64	61	181	181	1.0	0	0	3/4	2	1	I6(4)	D	IV		I6(4)		I		6	4				M	0	0	-1, 1, 0		0	-1
64	61	182	182	1.0	1/4	1/4	3/4	2	1	I6	D	IV		I6		I		6					M	0	0	4, 1, 0		0	4
64	61	183	183	1.0	1/2	1/2	3/4	2	1	I64	D	IV		I64		I		64					M	0	0	1, 0, 4		0	1
65	62	184	184	2.0	0	0	3/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
65	62	186	186	6.0	1/2	1/2	3/4	2	1	V/vi	D	IV		V/vi		V				vi			M	0	0	4, 8, 5		4	4
67	64	192	192	6.0	1/2	1/2	3/4	2	1	vi	D	IV		vi		vi							m	0	0	3, 0, 4		3	3
69	66	198	198	7.0	1/2	1/2	3/4	2	1	V7/V	D	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
72	69	205	205	3.0	0	0	3/4	2	1	V|HC}	D	IV		V		V					HC	}	M	0	0	1, 5, 2		1	1
73	70	208	208	3.0	0	0	3/4	2	1	V7	D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	70	210	210	0.0	1/2	1/2	3/4	2	1	{	D	IV										{		0	0				
74	71	211	211	6.0	0	0	3/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
76	73	217	217	1.0	0	0	3/4	2	1	V65(4)	D	IV		V65(4)		V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
76	73	218	218	1.0	1/4	1/4	3/4	2	1	V65	D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
76	73	219	219	1.0	1/2	1/2	3/4	2	1	V43	D	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
77	74	220	220	3.0	0	0	3/4	2	1	V7	D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	75	223	223	6.0	0	0	3/4	2	1	V2	D	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
80	77	229	229	1.0	0	0	3/4	2	1	I6(4)	D	IV		I6(4)		I		6	4				M	0	0	-1, 1, 0		0	-1
80	77	230	230	1.0	1/4	1/4	3/4	2	1	I6	D	IV		I6		I		6					M	0	0	4, 1, 0		0	4
80	77	231	231	1.0	1/2	1/2	3/4	2	1	I64	D	IV		I64		I		64					M	0	0	1, 0, 4		0	1
81	78	232	232	2.0	0	0	3/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
81	78	234	234	6.0	1/2	1/2	3/4	2	1	V/vi{	D	IV		V/vi		V				vi		{	M	0	0	4, 8, 5		4	4
83	80	240	240	6.0	1/2	1/2	3/4	2	1	vi	D	IV		vi		vi							m	0	0	3, 0, 4		3	3
85	82	246	246	6.0	1/2	1/2	3/4	2	1	V7/V	D	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
87	84	252	252	6.0	1/2	1/2	3/4	2	1	V65|HC}	D	IV		V65		V		65			HC	}	Mm7	0	0	5, 2, -1, 1		1	5
