mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	24	373/4	373/4	1.0	1/4	1/4	4/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
27	24	377/4	377/4	2.0	1/2	1/2	4/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
28	25	385/4	385/4	1.0	0	0	4/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
28	25	389/4	389/4	1.0	1/4	1/4	4/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
28	25	393/4	393/4	1.0	1/2	1/2	4/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
28	25	397/4	397/4	1.0	3/4	3/4	4/4	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
29	26	401/4	401/4	1.0	0	0	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
29	26	405/4	405/4	1.0	1/4	1/4	4/4	2	1		V.viio6	C	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
29	26	409/4	409/4	2.0	1/2	1/2	4/4	2	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
30	27	417/4	417/4	1.0	0	0	4/4	2	1		ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
30	27	421/4	421/4	1.0	1/4	1/4	4/4	2	1		viio7/V	C	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
30	27	425/4	425/4	2.0	1/2	1/2	4/4	2	1		V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
31	28	433/4	433/4	1.0	0	0	4/4	2	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	28	437/4	437/4	1.0	1/4	1/4	4/4	2	1		V	C	V		V	V							M	0	0	1, 5, 2		1	1
31	28	441/4	441/4	2.0	1/2	1/2	4/4	2	1		I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
32	29	449/4	449/4	1.0	0	0	4/4	2	1		I.I6{	C	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
32	29	453/4	453/4	1.0	1/4	1/4	4/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
32	29	457/4	457/4	1.0	1/2	1/2	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
32	29	461/4	461/4	1.0	3/4	3/4	4/4	2	1		viio64/IV	C	I		viio64/IV	vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
33	30	465/4	465/4	1.0	0	0	4/4	2	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
33	30	469/4	469/4	1.0	1/4	1/4	4/4	2	1		V43/IV	C	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
33	30	473/4	473/4	3.0	1/2	1/2	4/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
34	31	485/4	485/4	1.0	1/4	1/4	4/4	2	1		V65/ii	C	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
34	31	489/4	489/4	1.0	1/2	1/2	4/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
34	31	493/4	493/4	1.0	3/4	3/4	4/4	2	1		V2/ii	C	I		V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
35	32	497/4	497/4	1.0	0	0	4/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
35	32	501/4	501/4	1.0	1/4	1/4	4/4	2	1		V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
35	32	505/4	505/4	1.0	1/2	1/2	4/4	2	1		V(4)}	C	I		V(4)	V			4			}	M	0	0	1, 0, 2		1	1
35	32	509/4	509/4	1.0	3/4	3/4	4/4	2	1		V|HC	C	I		V	V					HC		M	0	0	1, 5, 2		1	1
36	33	513/4	513/4	1.0	0	0	4/4	2	1		I6{	C	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
36	33	517/4	517/4	1.0	1/4	1/4	4/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
36	33	521/4	521/4	1.0	1/2	1/2	4/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
36	33	525/4	525/4	1.0	3/4	3/4	4/4	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
37	34	529/4	529/4	1.0	0	0	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
37	34	533/4	533/4	1.0	1/4	1/4	4/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
37	34	537/4	537/4	1.0	1/2	1/2	4/4	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
37	34	541/4	541/4	1.0	3/4	3/4	4/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
38	35	545/4	545/4	1.0	0	0	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
38	35	549/4	549/4	1.0	1/4	1/4	4/4	2	1		#viio2/ii	C	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
38	35	553/4	553/4	1.0	1/2	1/2	4/4	2	1		ii64(4)	C	I		ii64(4)	ii		64	4				m	0	0	3, 2, 1		2	3
38	35	557/4	557/4	1.0	3/4	3/4	4/4	2	1		ii64	C	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
39	36	561/4	561/4	1.0	0	0	4/4	2	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
39	36	565/4	565/4	1.0	1/4	1/4	4/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
39	36	569/4	569/4	2.0	1/2	1/2	4/4	2	1		I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
40	37	577/4	577/4	1.0	0	0	4/4	2	1		V7{	C	I		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
40	37	581/4	581/4	1.0	1/4	1/4	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
40	37	585/4	585/4	1.0	1/2	1/2	4/4	2	1		V7/ii	C	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
40	37	589/4	589/4	1.0	3/4	3/4	4/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
41	38	593/4	593/4	1.0	0	0	4/4	2	1		V7/iii	C	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
41	38	597/4	597/4	1.0	1/4	1/4	4/4	2	1		iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
41	38	601/4	601/4	2.0	1/2	1/2	4/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
42	39	609/4	609/4	1.0	0	0	4/4	2	1		I(74)	C	I		I(74)	I			74				M	0	0	0, -1, 1	5	0	0
42	39	613/4	613/4	1.0	1/4	1/4	4/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
42	39	617/4	617/4	1.0	1/2	1/2	4/4	2	1		ii43	C	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
42	39	621/4	621/4	1.0	3/4	3/4	4/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
43	40		625/4		0	0	4/4	2	1	1	V(974)	C	I		V(974)	V			974				M	0	0	1, 0, 2	3, -1	1	1
43	40		627/4		1/8	1/8	4/4	2	1	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
43	40		629/4		1/4	1/4	4/4	2	1	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	40		633/4		1/2	1/2	4/4	2	1	1	I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
43	40		639/4		7/8	7/8	4/4	2	1	1	V{	C	I		V	V						{	M	0	0	1, 5, 2		1	1
44	40		641/4		0	0	4/4	2	1	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
44	40		645/4		1/4	1/4	4/4	2	1	1	V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
44	40		649/4		1/2	1/2	4/4	2	1	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
44	40		653/4		3/4	3/4	4/4	2	1	1	viio64/IV	C	I		viio64/IV	vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
45	40	625/4	657/4	0.5	0	0	4/4	2	1	2	V(974)	C	I		V(974)	V			974				M	0	0	1, 0, 2	3, -1	1	1
45	40	627/4	659/4	0.5	1/8	1/8	4/4	2	1	2	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
45	40	629/4	661/4	1.0	1/4	1/4	4/4	2	1	2	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	40	633/4	665/4	1.5	1/2	1/2	4/4	2	1	2	I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
45	40	639/4	671/4	0.5	7/8	7/8	4/4	2	1	2	V{	C	I		V	V						{	M	0	0	1, 5, 2		1	1
46	41	641/4	673/4	1.0	0	0	4/4	2	1		I[I6	C	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
46	41	645/4	677/4	1.0	1/4	1/4	4/4	2	1		V43	C	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
46	41	649/4	681/4	1.0	1/2	1/2	4/4	2	1		I	C	I	I	I	I							M	0	0	0, 4, 1		0	0
46	41	653/4	685/4	1.0	3/4	3/4	4/4	2	1		V65	C	I	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	42	657/4	689/4	1.0	0	0	4/4	2	1		V2/IV	C	I	I	V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
47	42	661/4	693/4	1.0	1/4	1/4	4/4	2	1		IV6	C	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
47	42	665/4	697/4	1.0	1/2	1/2	4/4	2	1		ii%43	C	I	I	ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
47	42	669/4	701/4	1.0	3/4	3/4	4/4	2	1		V7	C	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	43	673/4	705/4	1.0	0	0	4/4	2	1		V2	C	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
48	43	677/4	709/4	1.0	1/4	1/4	4/4	2	1		I6	C	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
48	43	681/4	713/4	1.0	1/2	1/2	4/4	2	1		V43	C	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
48	43	685/4	717/4	1.0	3/4	3/4	4/4	2	1		V+7/IV]	C	I	I	V+7/IV	V	+	7		IV			+7	0	0	0, 4, 8, -2		0	0
49	44	689/4	721/4	1.0	0	0	4/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
49	44	693/4	725/4	1.0	1/4	1/4	4/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
49	44	697/4	729/4	1.5	1/2	1/2	4/4	2	1		V(b9)	C	I		V(b9)	V			b9				M	0	0	1, 5, 2	-4	1	1
49	44	703/4	735/4	0.5	7/8	7/8	4/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
50	45	705/4	737/4	1.0	0	0	4/4	2	1		I[I6	C	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
50	45	709/4	741/4	1.0	1/4	1/4	4/4	2	1		V43	C	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
50	45	713/4	745/4	1.0	1/2	1/2	4/4	2	1		I	C	I	I	I	I							M	0	0	0, 4, 1		0	0
50	45	717/4	749/4	1.0	3/4	3/4	4/4	2	1		V6	C	I	I	V6	V		6					M	0	0	5, 2, 1		1	5
51	46	721/4	753/4	1.0	0	0	4/4	2	1		I]	C	I	I	I	I							M	0	0	0, 4, 1		0	0
51	46	725/4	757/4	1.0	1/4	1/4	4/4	2	1		V.viio65	C	V		viio65	vii	o	65					o7	0	0	2, -1, -4, 5		5	2
51	46	729/4	761/4	2.0	1/2	1/2	4/4	2	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
52	47	737/4	769/4	1.0	0	0	4/4	2	1		ii65	C	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
52	47	741/4	773/4	1.0	1/4	1/4	4/4	2	1		viio7/V	C	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
52	47	745/4	777/4	2.0	1/2	1/2	4/4	2	1		V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
53	48	753/4	785/4	2.0	0	0	4/4	2	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	48	761/4	793/4	2.0	1/2	1/2	4/4	2	1		I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
54	49	769/4	801/4	3.0	0	0	4/4	2	1		I.#viio43/ii{	C	I		#viio43/ii	#vii	o	43		ii		{	o7	0	0	1, -2, 7, 4		7	1
54	49	781/4	813/4	1.0	3/4	3/4	4/4	2	1		V43/IV	C	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
55	50	785/4	817/4	1.0	0	0	4/4	2	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
55	50	789/4	821/4	1.0	1/4	1/4	4/4	2	1		V43/IV	C	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
55	50	793/4	825/4	1.0	1/2	1/2	4/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
55	50	797/4	829/4	1.0	3/4	3/4	4/4	2	1		IV+	C	I		IV+	IV	+						+	0	0	-1, 3, 7		-1	-1
56	51	801/4	833/4	1.0	0	0	4/4	2	1		IV[ii	C	I	IV	ii	ii							m	0	0	2, -1, 3		2	2
56	51	805/4	837/4	1.0	1/4	1/4	4/4	2	1		#viio2/ii	C	I	IV	#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
56	51	809/4	841/4	1.0	1/2	1/2	4/4	2	1		ii6	C	I	IV	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
56	51	813/4	845/4	1.0	3/4	3/4	4/4	2	1		#viio43/ii	C	I	IV	#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
57	52	817/4	849/4	1.0	0	0	4/4	2	1		ii6]	C	I	IV	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
57	52	821/4	853/4	1.0	1/4	1/4	4/4	2	1		viio7/V	C	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
57	52	825/4	857/4	2.0	1/2	1/2	4/4	2	1		V|HC}	C	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
58	53	833/4	865/4	1.0	0	0	4/4	2	1		I[I{	C	I	I	I	I						{	M	0	0	0, 4, 1		0	0
58	53	837/4	869/4	1.0	1/4	1/4	4/4	2	1		V43	C	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
58	53	841/4	873/4	1.0	1/2	1/2	4/4	2	1		I	C	I	I	I	I							M	0	0	0, 4, 1		0	0
58	53	845/4	877/4	1.0	3/4	3/4	4/4	2	1		V65	C	I	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
59	54	849/4	881/4	1.0	0	0	4/4	2	1		V2/IV	C	I	I	V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
59	54	853/4	885/4	1.0	1/4	1/4	4/4	2	1		IV6	C	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
59	54	857/4	889/4	1.0	1/2	1/2	4/4	2	1		ii%43	C	I	I	ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
59	54	861/4	893/4	1.0	3/4	3/4	4/4	2	1		V7]	C	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
