mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
61	51	153	168	1.0	1/2	1/2	3/4	2	1		ii7	Eb	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
62	52	154	169	1.5	0	0	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
62	52	311/2	341/2	0.5	3/8	3/8	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
62	52	156	171	0.5	1/2	1/2	3/4	2	1		IV6	Eb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
62	52	313/2	343/2	0.5	5/8	5/8	3/4	2	1		V6	Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
63	53	157	172	0.5	0	0	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
63	53	315/2	345/2	0.5	1/8	1/8	3/4	2	1		vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
63	53	158	173	1.0	1/4	1/4	3/4	2	1		ii	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
63	53	159	174	1.0	1/2	1/2	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	53		175		0	0	3/4	2	1	1	I(94)|PAC	Eb	I		I(94)	I			94		PAC		M	0	0	0, -1, 1	2	0	0
64	53		176		1/4	1/4	3/4	2	1	1	I}	Eb	I		I	I						}	M	0	0	0, 4, 1		0	0
65	53	160	177	3.0	0	0	3/4	2	1	2	I[I|PAC}	Eb	I	I	I	I					PAC	}	M	0	0	0, 4, 1		0	0
65	53	162	179	0.0	1/2	1/2	3/4	2	1	2	{	Eb	I	I								{		0	0				
66	54	163	180	2.0	0	0	3/4	2	1		bII6	Eb	I	I	bII6	bII		6					M	0	0	-1, -4, -5		-5	-1
66	54	165	182	4.0	1/2	1/2	3/4	2	1		I	Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
68	56	169	186	2.0	0	0	3/4	2	1		bII6	Eb	I	I	bII6	bII		6					M	0	0	-1, -4, -5		-5	-1
68	56	171	188	3.0	1/2	1/2	3/4	2	1		I	Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
69	57	174	191	1.0	1/2	1/2	3/4	2	1		I(b64)	Eb	I	I	I(b64)	I			b64				M	0	0	0, -1, -4		0	0
70	58	175	192	2.0	0	0	3/4	2	1		I	Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
70	58	177	194	1.0	1/2	1/2	3/4	2	1		I(b64)	Eb	I	I	I(b64)	I			b64				M	0	0	0, -1, -4		0	0
71	59	178	195	8.0	0	0	3/4	2	1		I]}	Eb	I	I	I	I						}	M	0	0	0, 4, 1		0	0
