mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
12	12	1/8	1/8	3/4	2	2		I	D	V		I	I							M	0	0	0, 4, 1		0	0
12	12	1/4	1/4	3/4	2	2		viio6(+2)	D	V		viio6(+2)	vii	o	6	+2				o	0	0	2, -1, 5	0	5	2
12	12	1/2	1/2	3/4	2	2		I.V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
13	13	0	0	3/4	2	2		I|IAC}{	D	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
13	13	1/4	1/4	3/4	2	2		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	1/2	1/2	3/4	2	2		I	D	I		I	I							M	0	0	0, 4, 1		0	0
14	14	0	0	3/4	2	2		V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
14	14	1/4	1/4	3/4	2	2		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	1/2	1/2	3/4	2	2		I	D	I		I	I							M	0	0	0, 4, 1		0	0
15	15	0	0	3/4	2	2		V2/ii	D	I		V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
15	15	1/4	1/4	3/4	2	2		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
15	15	1/2	1/2	3/4	2	2		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
16	16	0	0	3/4	2	2		V2/IV	D	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
16	16	1/4	1/4	3/4	2	2		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
16	16	1/2	1/2	3/4	2	2		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
16	16	5/8	5/8	3/4	2	2		IVM2	D	I		IVM2	IV	M	2					MM7	0	0	4, -1, 3, 0		-1	4
17	17	0	0	3/4	2	2		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
17	17	1/8	1/8	3/4	2	2		ii2	D	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
17	17	1/4	1/4	3/4	2	2		viio	D	I		viio	vii	o						o	0	0	5, 2, -1		5	5
17	17	3/8	3/8	3/4	2	2		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
17	17	1/2	1/2	3/4	2	2		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	5/8	5/8	3/4	2	2		V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
18	18	0	0	3/4	2	2		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
18	18	1/8	1/8	3/4	2	2		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
18	18	1/4	1/4	3/4	2	2		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
18	18	1/2	1/2	3/4	2	2		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	0	0	3/4	2	2		I(94)}	D	I		I(94)	I			94			}	M	0	0	0, -1, 1	2	0	0
19	19	1/4	1/4	3/4	2	2		I|PAC	D	I		I	I					PAC		M	0	0	0, 4, 1		0	0
19	19	3/8	3/8	3/4	2	1		vi{	D	I		vi	vi						{	m	0	0	3, 0, 4		3	3
20	20	0	0	3/4	2	2		V43/vi	D	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
20	20	1/4	1/4	3/4	2	2		vi6	D	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
20	20	5/8	5/8	3/4	2	2		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
21	21	0	0	3/4	2	2		#viio6/vi	D	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
21	21	1/4	1/4	3/4	2	2		vi6	D	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
22	22	0	0	3/4	2	2		V(64)/iii	D	I		V(64)/iii	V			64	iii			M	0	0	5, 4, 1		5	5
22	22	1/2	1/2	3/4	2	2		V/iii	D	I		V/iii	V				iii			M	0	0	5, 9, 6		5	5
23	23	0	0	3/4	2	2		i/iii|PAC}	D	I		i/iii	i				iii	PAC	}	m	0	0	4, 1, 5		4	4
23	23	1/8	1/8	3/4	2	2		{	D	I									{		0	0				
23	23	5/8	5/8	3/4	2	2		iii6	D	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
24	24	0	0	3/4	2	1		V43/iii	D	I		V43/iii	V		43		iii			Mm7	0	0	6, 3, 5, 9		5	6
24	24	1/8	1/8	3/4	2	1		V2/iii	D	I		V2/iii	V		2		iii			Mm7	0	0	3, 5, 9, 6		5	3
24	24	1/4	1/4	3/4	2	1		iii6	D	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
25	25	0	0	3/4	2	1		V43/iii	D	I		V43/iii	V		43		iii			Mm7	0	0	6, 3, 5, 9		5	6
25	25	1/8	1/8	3/4	2	1		V2/iii	D	I		V2/iii	V		2		iii			Mm7	0	0	3, 5, 9, 6		5	3
25	25	1/4	1/4	3/4	2	1		iii6	D	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
26	26	0	0	3/4	2	1		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
26	26	1/8	1/8	3/4	2	1		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
27	27	0	0	3/4	2	1		V2(4)/IV	D	I		V2(4)/IV	V		2	4	IV			Mm7	0	0	-2, 0, -1, 1		0	-2
27	27	1/8	1/8	3/4	2	1		V2/IV	D	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
28	28	0	0	3/4	2	1		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
29	29	0	0	3/4	2	1		V2(4)/IV	D	I		V2(4)/IV	V		2	4	IV			Mm7	0	0	-2, 0, -1, 1		0	-2
29	29	1/8	1/8	3/4	2	1		V2/IV	D	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
29	29	1/4	1/4	3/4	2	1		#viio2/ii	D	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7	-2
29	29	1/2	1/2	3/4	2	1		V7/ii	D	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
30	30	1/8	1/8	3/4	2	1		V7(13)/ii	D	I		V7(13)/ii	V		7	13	ii			Mm7	0	0	3, 7, 4, 1	-1	3	3
30	30	1/4	1/4	3/4	2	1		ii64	D	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
30	30	1/2	1/2	3/4	2	1		ii%43	D	I		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
31	31	0	0	3/4	2	1		V7|HC}	D	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
32	32	0	0	3/4	2	1		I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
32	32	1/4	1/4	3/4	2	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
32	32	1/2	1/2	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
33	33	0	0	3/4	2	1		V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
33	33	1/4	1/4	3/4	2	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
33	33	1/2	1/2	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
34	34	0	0	3/4	2	1		V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
34	34	1/2	1/2	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
34	34	5/8	5/8	3/4	2	1		vii%7(+2)/V	D	I		vii%7(+2)/V	vii	%	7	+2	V			%7	0	0	6, 3, 0, 4	1	6	6
35	35	0	0	3/4	2	1		V|HC}	D	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
36	36	0	0	3/4	2	2		I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
36	36	1/4	1/4	3/4	2	2		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
36	36	1/2	1/2	3/4	2	2		I	D	I		I	I							M	0	0	0, 4, 1		0	0
36	36	11/16	11/16	3/4	2	2		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
37	37	1/8	1/8	3/4	2	2		V7(9)	D	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
37	37	1/4	1/4	3/4	2	2		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
37	37	3/8	3/8	3/4	2	2		viio7	D	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
37	37	1/2	1/2	3/4	2	2		I	D	I		I	I							M	0	0	0, 4, 1		0	0
37	37	5/8	5/8	3/4	2	2		viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
38	38	0	0	3/4	2	2		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
38	38	1/8	1/8	3/4	2	2		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
38	38	1/4	1/4	3/4	2	2		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
38	38	1/2	1/2	3/4	2	2		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	39	0	0	3/4	2	2		I(94)}	D	I		I(94)	I			94			}	M	0	0	0, -1, 1	2	0	0
39	39	1/4	1/4	3/4	2	2		I|PAC	D	I		I	I					PAC		M	0	0	0, 4, 1		0	0
39	39	3/8	3/8	3/4	2	1		V.V{	D	V		V	V						{	M	0	0	1, 5, 2		1	1
40	40	0	0	3/4	2	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
40	40	1/2	1/2	3/4	2	1		V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
41	41	0	0	3/4	2	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
41	41	1/4	1/4	3/4	2	1		I64	D	V		I64	I		64					M	0	0	1, 0, 4		0	1
41	41	1/2	1/2	3/4	2	1		V2	D	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
42	42	0	0	3/4	2	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
42	42	1/2	1/2	3/4	2	1		V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
43	43	0	0	3/4	2	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
43	43	1/4	1/4	3/4	2	1		viio6(+2)/V	D	V		viio6(+2)/V	vii	o	6	+2	V			o	0	0	3, 0, 6	1	6	3
43	43	1/2	1/2	3/4	2	1		I.V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
44	44	0	0	3/4	2	2		I|IAC}{	D	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
44	44	1/4	1/4	3/4	2	2		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
44	44	1/2	1/2	3/4	2	2		I	D	I		I	I							M	0	0	0, 4, 1		0	0
45	45	0	0	3/4	2	2		V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
45	45	1/4	1/4	3/4	2	2		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
45	45	1/2	1/2	3/4	2	2		I	D	I		I	I							M	0	0	0, 4, 1		0	0
46	46	0	0	3/4	2	2		V2/ii	D	I		V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
46	46	1/4	1/4	3/4	2	2		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
46	46	1/2	1/2	3/4	2	2		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
47	47	0	0	3/4	2	2		V2/IV	D	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
47	47	1/4	1/4	3/4	2	2		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
47	47	1/2	1/2	3/4	2	2		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
47	47	5/8	5/8	3/4	2	1		IVM2	D	I		IVM2	IV	M	2					MM7	0	0	4, -1, 3, 0		-1	4
48	48	0	0	3/4	2	1		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
48	48	1/8	1/8	3/4	2	1		ii2	D	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
48	48	1/4	1/4	3/4	2	1		viio	D	I		viio	vii	o						o	0	0	5, 2, -1		5	5
48	48	3/8	3/8	3/4	2	1		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
48	48	1/2	1/2	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	5/8	5/8	3/4	2	1		V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
49	49	0	0	3/4	2	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
49	49	1/8	1/8	3/4	2	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
49	49	1/4	1/4	3/4	2	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
49	49	1/2	1/2	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	0	0	3/4	2	1		I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
50	50	1/8	1/8	3/4	2	1		{	D	I									{		0	0				
50	50	1/2	1/2	3/4	2	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
51	51	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
51	51	1/2	1/2	3/4	2	1		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
51	51	5/8	5/8	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
52	52	1/4	1/4	3/4	2	2		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
52	52	3/8	3/8	3/4	2	2		I	D	I		I	I							M	0	0	0, 4, 1		0	0
52	52	1/2	1/2	3/4	2	2		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
52	52	5/8	5/8	3/4	2	2		I	D	I		I	I							M	0	0	0, 4, 1		0	0
53	53	0	0	3/4	2	2		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
53	53	1/8	1/8	3/4	2	2		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
53	53	1/4	1/4	3/4	2	2		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	3/8	3/8	3/4	2	2		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
53	53	1/2	1/2	3/4	2	1		V7(4)	D	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
53	53	5/8	5/8	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	54	0	0	3/4	2	1		I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
54	54	1/16	1/16	3/4	2	1		{	D	I									{		0	0				
54	54	3/8	3/8	3/4	2	2		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
54	54	1/2	1/2	3/4	2	2		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
54	54	5/8	5/8	3/4	2	1		#viio7/iii	D	I		#viio7/iii	#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
55	55	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
55	55	3/8	3/8	3/4	2	1		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
55	55	1/2	1/2	3/4	2	1		I64	D	I		I64	I		64					M	0	0	1, 0, 4		0	1
55	55	5/8	5/8	3/4	2	1		#viio65/iii	D	I		#viio65/iii	#vii	o	65		iii			o7	0	0	6, 3, 0, 9		9	6
56	56	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
56	56	3/8	3/8	3/4	2	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
56	56	1/2	1/2	3/4	2	1		I64	D	I		I64	I		64					M	0	0	1, 0, 4		0	1
56	56	5/8	5/8	3/4	2	1		ii65	D	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
57	57	0	0	3/4	2	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
57	57	1/8	1/8	3/4	2	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
57	57	1/4	1/4	3/4	2	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
57	57	1/2	1/2	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	58	0	0	3/4	2	1		i.i|IAC}{	D	i		i	i					IAC	}{	m	0	1	0, -3, 1		0	0
58	58	1/4	1/4	3/4	2	1		i6	D	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
58	58	1/2	1/2	3/4	2	1		i	D	i		i	i							m	0	1	0, -3, 1		0	0
59	59	0	0	3/4	2	1		V2	D	i		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
59	59	1/4	1/4	3/4	2	1		i6	D	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
59	59	1/2	1/2	3/4	2	1		i	D	i		i	i							m	0	1	0, -3, 1		0	0
60	60	0	0	3/4	2	1		V7/VI	D	i		V7/VI	V		7		VI			Mm7	0	1	-3, 1, -2, -5		-3	-3
61	61	0	0	3/4	2	1		VI	D	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
61	61	1/2	1/2	3/4	2	1		VI64	D	i		VI64	VI		64					M	0	1	-3, -4, 0		-4	-3
62	62	0	0	3/4	2	1		VI	D	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
62	62	1/2	1/2	3/4	2	1		VI64	D	i		VI64	VI		64					M	0	1	-3, -4, 0		-4	-3
63	63	0	0	3/4	2	1		VI	D	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
63	63	1/2	1/2	3/4	2	1		viio7/V	D	i		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
64	64	0	0	3/4	2	1		I.V(#7)	D	I		V(#7)	V			#7				M	0	0	1, 5, 2	6	1	1
64	64	1/4	1/4	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	0	0	3/4	2	1		V(#0)	D	I		V(#0)	V			#0				M	0	0	1, 5, 2		1	1
65	65	1/4	1/4	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	0	0	3/4	2	1		V(#0)	D	I		V(#0)	V			#0				M	0	0	1, 5, 2		1	1
66	66	1/4	1/4	3/4	2	1		V[V	D	I	V	V	V							M	0	0	1, 5, 2		1	1
66	66	3/8	3/8	3/4	2	1		ii6	D	I	V	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
66	66	1/2	1/2	3/4	2	1		viio6	D	I	V	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
66	66	5/8	5/8	3/4	2	1		vi6	D	I	V	vi6	vi		6					m	0	0	0, 4, 3		3	0
67	67	0	0	3/4	2	1		V6	D	I	V	V6	V		6					M	0	0	5, 2, 1		1	5
67	67	1/8	1/8	3/4	2	1		IV6	D	I	V	IV6	IV		6					M	0	0	3, 0, -1		-1	3
67	67	1/4	1/4	3/4	2	1		iii6]	D	I	V	iii6	iii		6					m	0	0	1, 5, 4		4	1
67	67	3/8	3/8	3/4	2	1		V7(9)	D	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
67	67	1/2	1/2	3/4	2	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
67	67	5/8	5/8	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	68	0	0	3/4	2	2		I|IAC}{	D	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
68	68	1/4	1/4	3/4	2	2		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
68	68	1/2	1/2	3/4	2	2		I	D	I		I	I							M	0	0	0, 4, 1		0	0
69	69	0	0	3/4	2	2		V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
69	69	1/4	1/4	3/4	2	2		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
69	69	1/2	1/2	3/4	2	2		I	D	I		I	I							M	0	0	0, 4, 1		0	0
70	70	0	0	3/4	2	2		V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
70	70	1/2	1/2	3/4	2	2		I	D	I		I	I							M	0	0	0, 4, 1		0	0
70	70	5/8	5/8	3/4	2	2		viio7(+2)/V	D	I		viio7(+2)/V	vii	o	7	+2	V			o7	0	0	6, 3, 0, -3	1	6	6
71	71	0	0	3/4	2	2		V|HC}	D	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
72	72	0	0	3/4	2	2		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
72	72	1/2	1/2	3/4	2	2		I+	D	I		I+	I	+						+	0	0	0, 4, 8		0	0
73	73	0	0	3/4	2	2		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
73	73	1/4	1/4	3/4	2	2		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
73	73	3/8	3/8	3/4	2	2		vii%7	D	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
73	73	1/2	1/2	3/4	2	2		I	D	I		I	I							M	0	0	0, 4, 1		0	0
73	73	5/8	5/8	3/4	2	2		V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
74	74	0	0	3/4	2	2		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
74	74	1/8	1/8	3/4	2	2		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
74	74	1/4	1/4	3/4	2	2		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
74	74	1/2	1/2	3/4	2	2		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	0	0	3/4	2	2		I[I|PAC}	D	I	I	I	I					PAC	}	M	0	0	0, 4, 1		0	0
75	75	1/8	1/8	3/4	2	2		{	D	I	I								{		0	0				
75	75	1/2	1/2	3/4	2	2		V7	D	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	76	0	0	3/4	2	2		I]	D	I	I	I	I							M	0	0	0, 4, 1		0	0
76	76	1/2	1/2	3/4	2	2		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
77	77	0	0	3/4	2	2		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
77	77	1/2	1/2	3/4	2	2		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	0	0	3/4	2	2		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
78	78	1/2	1/2	3/4	2	2		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	0	0	3/4	2	2		I64}	D	I		I64	I		64				}	M	0	0	1, 0, 4		0	1
79	79	1/4	1/4	3/4	2	2		I|PAC	D	I		I	I					PAC		M	0	0	0, 4, 1		0	0
