mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
28	27	107/2	0.5	1/4	1/4	2/4	2	1		ii7/V		A	I		ii7/V	ii		7		V			mm7	0	0	3, 0, 4, 1		3	3
28	27	54	0.5	3/8	3/8	2/4	2	1		viio		A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
29	28	109/2	0.5	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
29	28	55	1.5	1/8	1/8	2/4	2	1		V(64)		A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
30	29	113/2	1.0	0	0	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
30	29	115/2	0.5	1/4	1/4	2/4	2	1		ii2/V		A	I		ii2/V	ii		2		V			mm7	0	0	1, 3, 0, 4		3	1
30	29	58	0.5	3/8	3/8	2/4	2	1		viio64		A	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
31	30	117/2	0.5	0	0	2/4	2	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
31	30	59	0.5	1/8	1/8	2/4	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
31	30	119/2	0.5	1/4	1/4	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
31	30	60	0.5	3/8	3/8	2/4	2	1		IV6		A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
32	31	121/2	1.0	0	0	2/4	2	1		V(64)		A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
32	31	123/2	1.0	1/4	1/4	2/4	2	1		V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	32	125/2	0.5	0	0	2/4	2	1		I|PAC}{		A	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
33	32	63	0.5	1/8	1/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
33	32	127/2	0.5	1/4	1/4	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
33	32	64	0.5	3/8	3/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
34	33	129/2	1.5	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
34	33	66	0.5	3/8	3/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
35	34	133/2	0.5	0	0	2/4	2	1		V2		A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
35	34	67	0.5	1/8	1/8	2/4	2	1		I6	iii	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
35	34	135/2	0.5	1/4	1/4	2/4	2	1		V64		A	I		V64	V		64					M	0	0	2, 1, 5		1	2
35	34	68	0.5	3/8	3/8	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
36	35	137/2	0.5	0	0	2/4	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
36	35	69	0.5	1/8	1/8	2/4	2	1		IV6		A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
36	35	139/2	0.5	1/4	1/4	2/4	2	1		iii6		A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
36	35	70	0.5	3/8	3/8	2/4	2	1		ii6	V2	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
37	36	141/2	0.5	0	0	2/4	2	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
37	36	71	0.5	1/8	1/8	2/4	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
37	36	143/2	0.5	1/4	1/4	2/4	2	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
37	36	72	0.5	3/8	3/8	2/4	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
38	37	145/2	1.5	0	0	2/4	2	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
38	37	74	0.5	3/8	3/8	2/4	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
39	38	149/2	0.5	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
39	38	75	0.5	1/8	1/8	2/4	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
39	38	151/2	0.5	1/4	1/4	2/4	2	1		viio65/V	ii7/V	A	I		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
39	38	76	0.5	3/8	3/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
40	39	153/2	0.5	0	0	2/4	2	1		V.V6		A	V		V6	V		6					M	0	0	5, 2, 1		1	5
40	39	77	0.5	1/8	1/8	2/4	2	1		IV6		A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
40	39	155/2	0.5	1/4	1/4	2/4	2	1		iii6		A	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
40	39	78	0.5	3/8	3/8	2/4	2	1		ii6	V2	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
41	40	157/2	0.5	0	0	2/4	2	1		I6		A	V		I6	I		6					M	0	0	4, 1, 0		0	4
41	40	79	0.5	1/8	1/8	2/4	2	1		viio6		A	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
41	40	159/2	0.5	1/4	1/4	2/4	2	1		vi6		A	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
41	40	80	0.5	3/8	3/8	2/4	2	1		V6		A	V		V6	V		6					M	0	0	5, 2, 1		1	5
42	41	161/2	0.5	0	0	2/4	2	1		V43/V		A	V		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
42	41	81	0.5	1/8	1/8	2/4	2	1		iii6		A	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
42	41	163/2	0.5	1/4	1/4	2/4	2	1		V6/V		A	V		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
42	41	82	0.5	3/8	3/8	2/4	2	1		V7/V		A	V		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
43	42	165/2	1.0	0	0	2/4	2	1		V[V6		A	V	V	V6	V		6					M	0	0	5, 2, 1		1	5
43	42	167/2	1.0	1/4	1/4	2/4	2	1		V2		A	V	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
44	43	169/2	1.0	0	0	2/4	2	1		I6		A	V	V	I6	I		6					M	0	0	4, 1, 0		0	4
44	43	171/2	1.0	1/4	1/4	2/4	2	1		V2/V		A	V	V	V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
45	44	173/2	1.0	0	0	2/4	2	1		V6		A	V	V	V6	V		6					M	0	0	5, 2, 1		1	5
45	44	175/2	1.0	1/4	1/4	2/4	2	1		V2		A	V	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
46	45	177/2	1.0	0	0	2/4	2	1		I6		A	V	V	I6	I		6					M	0	0	4, 1, 0		0	4
46	45	179/2	1.0	1/4	1/4	2/4	2	1		V2/V		A	V	V	V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
47	46	181/2	8.0	0	0	2/4	2	1		V]|HC}{		A	V	V	V	V					HC	}{	M	0	0	1, 5, 2		1	1
51	50	197/2	4.0	0	0	2/4	2	1		V2		A	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
53	52	205/2	4.0	0	0	2/4	2	1		i6		A	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
55	54	213/2	2.0	0	0	2/4	2	1		V65		A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
56	55	217/2	4.0	0	0	2/4	2	1		V65(+b9)		A	V		V65(+b9)	V		65	+b9				Mm7	0	0	5, 2, -1, 1	-4	1	5
58	57	225/2	2.0	0	0	2/4	2	1		V65		A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
59	58	229/2	4.0	0	0	2/4	2	1		v.i|PAC}		A	v		i	i					PAC	}	m	0	1	0, -3, 1		0	0
59	58	116	0.0	3/8	3/8	2/4	2	1		{		A	v									{		0	1				
61	60	237/2	0.5	0	0	2/4	2	1		ii%7(4)		A	v		ii%7(4)	ii	%	7	4				%7	0	1	2, 1, -4, 0		2	2
61	60	119	0.5	1/8	1/8	2/4	2	1		ii%7		A	v		ii%7	ii	%	7					%7	0	1	2, -1, -4, 0		2	2
61	60	239/2	2.0	1/4	1/4	2/4	2	1		#viio65		A	v		#viio65	#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
62	61	243/2	1.0	1/4	1/4	2/4	2	1		V65/III		A	v		V65/III	V		65		III			Mm7	0	1	2, -1, -4, -2		-2	2
63	62	245/2	0.5	0	0	2/4	2	1		III(4)		A	v		III(4)	III			4				M	0	1	-3, -4, -2		-3	-3
63	62	123	3.5	1/8	1/8	2/4	2	1		III		A	v		III	III							M	0	1	-3, 1, -2		-3	-3
65	64	253/2	0.5	0	0	2/4	2	1		vii%7(4)/bV		A	v		vii%7(4)/bV	vii	%	7	4	bV			%7	0	1	-1, -2, -7, -3		-1	-1
65	64	127	0.5	1/8	1/8	2/4	2	1		vii%7/bV		A	v		vii%7/bV	vii	%	7		bV			%7	0	1	-1, -4, -7, -3		-1	-1
65	64	255/2	2.0	1/4	1/4	2/4	2	1		iio65		A	v		iio65	ii	o	65					o7	0	1	-1, -4, -7, 2		2	-1
66	65	259/2	1.0	1/4	1/4	2/4	2	1		V65/bV		A	v		V65/bV	V		65		bV			Mm7	0	1	-1, -4, -7, -5		-5	-1
67	66	261/2	0.5	0	0	2/4	2	1		bV(b4)		A	v		bV(b4)	bV			b4				M	0	1	-6, -7, -5		-6	-6
67	66	131	3.5	1/8	1/8	2/4	2	1		bV		A	v		bV	bV							M	0	1	-6, -2, -5		-6	-6
69	68	269/2	0.5	0	0	2/4	2	1		V43/bV		A	v		V43/bV	V		43		bV			Mm7	0	1	-4, -7, -5, -1		-5	-4
69	68	135	1.5	1/8	1/8	2/4	2	1		iio43		A	v		iio43	ii	o	43					o7	0	1	-4, -7, 2, -1		2	-4
70	69	273/2	0.5	0	0	2/4	2	1		V65(6)/VII		A	v		V65(6)/VII	V		65	6	VII			Mm7	0	1	3, 2, -3, -1		-1	3
70	69	137	1.5	1/8	1/8	2/4	2	1		V65/VII		A	v		V65/VII	V		65		VII			Mm7	0	1	3, 0, -3, -1		-1	3
71	70	277/2	0.5	0	0	2/4	2	1		VII(4)		A	v		VII(4)	VII			4				M	0	1	-2, -3, -1		-2	-2
71	70	139	0.5	1/8	1/8	2/4	2	1		VII		A	v		VII	VII							M	0	1	-2, 2, -1		-2	-2
71	70	279/2	1.0	1/4	1/4	2/4	2	1		VII7		A	v		VII7	VII		7					Mm7	0	1	-2, 2, -1, -4		-2	-2
72	71	281/2	1.0	0	0	2/4	2	1		V.viio7		A	V		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
72	71	283/2	1.0	1/4	1/4	2/4	2	1		V65		A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
73	72	285/2	0.5	0	0	2/4	2	1		I(4)		A	V		I(4)	I			4				M	0	0	0, -1, 1		0	0
73	72	143	0.5	1/8	1/8	2/4	2	1		I		A	V		I	I							M	0	0	0, 4, 1		0	0
73	72	287/2	1.0	1/4	1/4	2/4	2	1		I7		A	V		I7	I		7					Mm7	0	0	0, 4, 1, -2		0	0
74	73	289/2	1.0	0	0	2/4	2	1		#viio7/ii		A	V		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
74	73	291/2	1.0	1/4	1/4	2/4	2	1		V65/ii		A	V		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
75	74	293/2	1.0	0	0	2/4	2	1		ii(4)		A	V		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
75	74	295/2	2.0	1/4	1/4	2/4	2	1		ii%7		A	V		ii%7	ii	%	7					%7	0	0	2, -1, -4, 0		2	2
76	75	299/2	16.5	1/4	1/4	2/4	2	1		viio65|HC}		A	V		viio65	vii	o	65			HC	}	o7	0	0	2, -1, -4, 5		5	2
84	83	166	0.5	3/8	3/8	2/4	2	1		V{		A	V		V	V						{	M	0	0	1, 5, 2		1	1
85	84	333/2	2.0	0	0	2/4	2	1		I6		A	V		I6	I		6					M	0	0	4, 1, 0		0	4
86	85	337/2	2.0	0	0	2/4	2	1		I		A	V		I	I							M	0	0	0, 4, 1		0	0
87	86	341/2	2.0	0	0	2/4	2	1		V65/V		A	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
88	87	345/2	2.0	0	0	2/4	2	1		V7		A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	88	349/2	4.0	0	0	2/4	2	1		I		A	V		I	I							M	0	0	0, 4, 1		0	0
91	90	357/2	2.0	0	0	2/4	2	1		V65/V		A	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
92	91	361/2	2.0	0	0	2/4	2	1		V7		A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
93	92	365/2	0.5	0	0	2/4	2	1		I|PAC}{		A	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
93	92	183	0.5	1/8	1/8	2/4	2	1		V		A	V		V	V							M	0	0	1, 5, 2		1	1
93	92	367/2	0.5	1/4	1/4	2/4	2	1		I		A	V		I	I							M	0	0	0, 4, 1		0	0
93	92	184	0.5	3/8	3/8	2/4	2	1		V		A	V		V	V							M	0	0	1, 5, 2		1	1
94	93	369/2	1.5	0	0	2/4	2	1		I		A	V		I	I							M	0	0	0, 4, 1		0	0
94	93	186	0.5	3/8	3/8	2/4	2	1		V		A	V		V	V							M	0	0	1, 5, 2		1	1
95	94	373/2	0.5	0	0	2/4	2	1		V		A	V		V	V							M	0	0	1, 5, 2		1	1
95	94	187	0.5	1/8	1/8	2/4	2	1		I6		A	V		I6	I		6					M	0	0	4, 1, 0		0	4
95	94	375/2	0.5	1/4	1/4	2/4	2	1		V		A	V		V	V							M	0	0	1, 5, 2		1	1
95	94	188	0.5	3/8	3/8	2/4	2	1		I6		A	V		I6	I		6					M	0	0	4, 1, 0		0	4
96	95	377/2	2.0	0	0	2/4	2	1		V43		A	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
97	96	381/2	0.5	0	0	2/4	2	1		I		A	V		I	I							M	0	0	0, 4, 1		0	0
97	96	191	0.5	1/8	1/8	2/4	2	1		V		A	V		V	V							M	0	0	1, 5, 2		1	1
97	96	383/2	0.5	1/4	1/4	2/4	2	1		I		A	V		I	I							M	0	0	0, 4, 1		0	0
97	96	192	0.5	3/8	3/8	2/4	2	1		V		A	V		V	V							M	0	0	1, 5, 2		1	1
98	97	385/2	1.5	0	0	2/4	2	1		I		A	V		I	I							M	0	0	0, 4, 1		0	0
98	97	194	0.5	3/8	3/8	2/4	2	1		V		A	V		V	V							M	0	0	1, 5, 2		1	1
99	98	389/2	0.5	0	0	2/4	2	1		V2		A	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
99	98	195	0.5	1/8	1/8	2/4	2	1		I6	iii	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
99	98	391/2	0.5	1/4	1/4	2/4	2	1		V64		A	V		V64	V		64					M	0	0	2, 1, 5		1	2
99	98	196	0.5	3/8	3/8	2/4	2	1		I		A	V		I	I							M	0	0	0, 4, 1		0	0
100	99	393/2	0.5	0	0	2/4	2	1		V6		A	V		V6	V		6					M	0	0	5, 2, 1		1	5
100	99	197	0.5	1/8	1/8	2/4	2	1		IV6		A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
100	99	395/2	0.5	1/4	1/4	2/4	2	1		iii6		A	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
100	99	198	0.5	3/8	3/8	2/4	2	1		ii6	V2	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
101	100	397/2	0.5	0	0	2/4	2	1		I6		A	V		I6	I		6					M	0	0	4, 1, 0		0	4
101	100	199	0.5	1/8	1/8	2/4	2	1		viio6		A	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
101	100	399/2	0.5	1/4	1/4	2/4	2	1		vi6		A	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
101	100	200	0.5	3/8	3/8	2/4	2	1		V6		A	V		V6	V		6					M	0	0	5, 2, 1		1	5
102	101	401/2	0.5	0	0	2/4	2	1		IV6		A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
102	101	201	0.5	1/8	1/8	2/4	2	1		iii6		A	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
102	101	403/2	0.5	1/4	1/4	2/4	2	1		ii6	V2	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
102	101	202	0.5	3/8	3/8	2/4	2	1		I6		A	V		I6	I		6					M	0	0	4, 1, 0		0	4
103	102	405/2	2.0	0	0	2/4	2	1		V2		A	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
104	103	409/2	2.0	0	0	2/4	2	1		V		A	V		V	V							M	0	0	1, 5, 2		1	1
105	104	413/2	2.0	0	0	2/4	2	2		I[I		A	V	I	I	I							M	0	0	0, 4, 1		0	0
106	105	417/2	2.0	0	0	2/4	2	2		V7		A	V	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	106	421/2	2.0	0	0	2/4	2	2		I		A	V	I	I	I							M	0	0	0, 4, 1		0	0
108	107	425/2	2.0	0	0	2/4	2	2		V7		A	V	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	108	429/2	2.0	0	0	2/4	2	2		I		A	V	I	I	I							M	0	0	0, 4, 1		0	0
110	109	433/2	1.0	0	0	2/4	2	2		V65		A	V	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
110	109	435/2	1.0	1/4	1/4	2/4	2	2		viio6		A	V	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
111	110	437/2	2.0	0	0	2/4	2	2		I		A	V	I	I	I							M	0	0	0, 4, 1		0	0
112	111	441/2	2.0	0	0	2/4	2	2		V7		A	V	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
113	112	445/2	2.0	0	0	2/4	2	2		I]}		A	V	I	I	I						}	M	0	0	0, 4, 1		0	0
114	113	449/2	2.0	0	0	2/4	2	2		I6		A	V		I6	I		6					M	0	0	4, 1, 0		0	4
115	113			0	0	2/4	2	2	1	I|PAC		A	V		I	I					PAC		M	0	0	0, 4, 1		0	0
119	114	453/2	10.0	0	0	2/4	2	2	2	I|PAC		A	V		I	I					PAC		M	0	0	0, 4, 1		0	0
124	119	473/2	5.5	0	0	2/4	2	1	2	i		A	V		i	i							m	0	0	0, -3, 1		0	0
127	121	242	0.5	0	3/8	2/4	2	1		bIII.I{		A	bIII		I	I						{	M	0	0	0, 4, 1		0	0
128	122	485/2	2.0	0	0	2/4	2	1		V		A	bIII		V	V							M	0	0	1, 5, 2		1	1
129	123	489/2	2.0	0	0	2/4	2	1		I		A	bIII		I	I							M	0	0	0, 4, 1		0	0
130	124	493/2	2.0	0	0	2/4	2	1		IV6	vi	A	bIII		IV6	IV		6					M	0	0	3, 0, -1		-1	3
131	125	497/2	1.5	0	0	2/4	2	1		ii		A	bIII		ii	ii							m	0	0	2, -1, 3		2	2
131	125	250	8.5	3/8	3/8	2/4	2	1		V7		A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
136	130	517/2	2.0	0	0	2/4	2	2		bVI|DC}{		A	bIII		bVI	bVI					DC	}{	M	0	0	-4, 0, -3		-4	-4
137	131	521/2	2.0	0	0	2/4	2	2		bVI64		A	bIII		bVI64	bVI		64					M	0	0	-3, -4, 0		-4	-3
138	132	525/2	8.0	0	0	2/4	2	2		bVI		A	bIII		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
142	136	541/2	0.5	0	0	2/4	2	1		V43/bVI		A	bIII		V43/bVI	V		43		bVI			Mm7	0	0	-2, -5, -3, 1		-3	-2
142	136	271	1.0	1/8	1/8	2/4	2	1		V65/bVI		A	bIII		V65/bVI	V		65		bVI			Mm7	0	0	1, -2, -5, -3		-3	1
142	136	272	0.5	3/8	3/8	2/4	2	1		V7/bVI		A	bIII		V7/bVI	V		7		bVI			Mm7	0	0	-3, 1, -2, -5		-3	-3
143	137	545/2	2.0	0	0	2/4	2	1		V43/bVI		A	bIII		V43/bVI	V		43		bVI			Mm7	0	0	-2, -5, -3, 1		-3	-2
144	138	549/2	1.0	0	0	2/4	2	1		V7/bVI		A	bIII		V7/bVI	V		7		bVI			Mm7	0	0	-3, 1, -2, -5		-3	-3
144	138	551/2	5.0	1/4	1/4	2/4	2	1		V65/bVI		A	bIII		V65/bVI	V		65		bVI			Mm7	0	0	1, -2, -5, -3		-3	1
147	141	561/2	2.0	0	0	2/4	2	1		viio/bVI		A	bIII		viio/bVI	vii	o			bVI			o	0	0	1, -2, -5		1	1
148	142	565/2	1.5	0	0	2/4	2	1		V43/IV		A	bIII		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
148	142	284	0.5	3/8	3/8	2/4	2	1		V7/IV		A	bIII		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
149	143	569/2	2.0	0	0	2/4	2	1		V43/IV		A	bIII		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
150	144	573/2	1.0	0	0	2/4	2	1		V7/IV		A	bIII		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
150	144	575/2	7.0	1/4	1/4	2/4	2	2		V65/IV		A	bIII		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
154	148	589/2	1.0	0	0	2/4	2	2		iv64		A	bIII		iv64	iv		64					m	0	0	0, -1, -4		-1	0
154	148	591/2	7.0	1/4	1/4	2/4	2	2		iv		A	bIII		iv	iv							m	0	0	-1, -4, 0		-1	-1
158	152	605/2	1.0	0	0	2/4	2	2		viio43(+2)		A	bIII		viio43(+2)	vii	o	43	+2				o7	0	0	-1, -4, 5, 2	0	5	-1
158	152	607/2	7.0	1/4	1/4	2/4	2	2		viio43		A	bIII		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
162	156	621/2	1.0	0	0	2/4	2	2		I6}		A	bIII		I6	I		6				}	M	0	0	4, 1, 0		0	4
162	156	623/2	1.0	1/4	1/4	2/4	2	2		I		A	bIII		I	I							M	0	0	0, 4, 1		0	0
163	157	625/2	1.0	0	0	2/4	2	2		I64		A	bIII		I64	I		64					M	0	0	1, 0, 4		0	1
163	157	627/2	1.0	1/4	1/4	2/4	2	2		I6		A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
