mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
77	74	211	1.0	1/4	1/4	2/4	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
78	75	212	1.0	0	0	2/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
78	75	213	1.0	1/4	1/4	2/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
79	76	214	1.0	0	0	2/4	2	1		V43/V		E	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
79	76	215	0.5	1/4	1/4	2/4	2	1		V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
79	76	431/2	0.5	3/8	3/8	2/4	2	1		viio{		E	I		viio		vii	o					{	o	0	0	5, 2, -1		5	5
80	77	216	1.0	0	0	2/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
80	77	217	1.0	1/4	1/4	2/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
81	78	218	1.0	0	0	2/4	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
81	78	219	1.0	1/4	1/4	2/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
82	79	220	1.0	0	0	2/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
82	79	221	1.0	1/4	1/4	2/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
83	80	222	0.5	0	0	2/4	2	1		viio7/V		E	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
83	80	445/2	0.5	1/8	1/8	2/4	2	1		i64		E	I		i64		i		64					m	0	0	1, 0, -3		0	1
83	80	223	0.5	1/4	1/4	2/4	2	1		It6		E	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
83	80	447/2	0.5	3/8	3/8	2/4	2	1		V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
84	81	224	1.0	0	0	2/4	2	1		I6{		E	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
84	81	225	1.0	1/4	1/4	2/4	2	1		V65/ii		E	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
85	82	226	1.0	0	0	2/4	2	1		ii		E	I		ii		ii							m	0	0	2, -1, 3		2	2
85	82	227	1.0	1/4	1/4	2/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
86	83	228	1.0	0	0	2/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
86	83	229	0.5	1/4	1/4	2/4	2	1		V(64)/iii		E	I		V(64)/iii		V			64	iii			M	0	0	5, 4, 1		5	5
86	83	459/2	0.5	3/8	3/8	2/4	2	1		iio6/iii		E	I		iio6/iii		ii	o	6		iii			o	0	0	3, 0, 6		6	3
87	84	230	0.5	0	0	2/4	2	1		V(64)/iii		E	I		V(64)/iii		V			64	iii			M	0	0	5, 4, 1		5	5
87	84	461/2	0.5	1/8	1/8	2/4	2	1		#viio6/iii		E	I		#viio6/iii		#vii	o	6		iii			o	0	0	6, 3, 9		9	6
87	84	231	0.5	1/4	1/4	2/4	2	1		i/iii|PAC}		E	I		i/iii		i				iii	PAC	}	m	0	0	4, 1, 5		4	4
87	84	463/2	0.5	3/8	3/8	2/4	2	1		V2/IV{		E	I		V2/IV		V		2		IV		{	Mm7	0	0	-2, 0, 4, 1		0	-2
88	85	232	0.5	0	0	2/4	2	1		IV6		E	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
88	85	465/2	1.0	1/8	1/8	2/4	2	1		IV		E	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
88	85	467/2	0.5	3/8	3/8	2/4	2	1		IV6		E	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
89	86	234	1.0	0	0	2/4	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
89	86	235	1.0	1/4	1/4	2/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
90	87	236	1.0	0	0	2/4	2	1		V/V		E	I		V/V		V				V			M	0	0	2, 6, 3		2	2
90	87	237	0.5	1/4	1/4	2/4	2	1		viio6		E	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
90	87	475/2	0.5	3/8	3/8	2/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
91	88	238	0.5	0	0	2/4	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
91	88	477/2	0.5	1/8	1/8	2/4	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
91	88	239	0.5	1/4	1/4	2/4	2	1		I6|IAC}		E	I		I6		I		6			IAC	}	M	0	0	4, 1, 0		0	4
91	88	479/2	1.5	3/8	3/8	2/4	2	1		I64{		E	I		I64		I		64				{	M	0	0	1, 0, 4		0	1
92	89	241	1.0	1/4	1/4	2/4	2	1		V2/ii		E	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
93	90	242	1.0	0	0	2/4	2	1		ii6		E	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
93	90	243	1.0	1/4	1/4	2/4	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
94	91	244	1.0	0	0	2/4	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
94	91	245	1.0	1/4	1/4	2/4	2	1		iii		E	I		iii		iii							m	0	0	4, 1, 5		4	4
95	92	246	0.5	0	0	2/4	2	1		V6(4)/iii		E	I		V6(4)/iii		V		6	4	iii			M	0	0	4, 6, 5		5	4
95	92	493/2	0.5	1/8	1/8	2/4	2	1		V65/iii		E	I		V65/iii		V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
95	92	247	0.5	1/4	1/4	2/4	2	1		i/iii|IAC}		E	I		i/iii		i				iii	IAC	}	m	0	0	4, 1, 5		4	4
95	92	495/2	0.5	3/8	3/8	2/4	2	1		V43/IV{		E	I		V43/IV		V		43		IV		{	Mm7	0	0	1, -2, 0, 4		0	1
96	93	248	1.5	0	0	2/4	2	1		IV		E	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
96	93	499/2	0.5	3/8	3/8	2/4	2	1		vi6		E	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
97	94	250	1.0	0	0	2/4	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
97	94	251	1.0	1/4	1/4	2/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
98	95	252	1.0	0	0	2/4	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
98	95	253	0.5	1/4	1/4	2/4	2	1		viio		E	I		viio		vii	o						o	0	0	5, 2, -1		5	5
98	95	507/2	0.5	3/8	3/8	2/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
99	96	254	0.5	0	0	2/4	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	96	509/2	0.5	1/8	1/8	2/4	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
99	96	255	1.0	1/4	1/4	2/4	2	1		I|IAC}		E	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
99	96	511/2	0.0	3/8	3/8	2/4	2	1		{		E	I										{		0	0				
100	97	256	2.25	0	0	9/8	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
100	97	1033/4	0.75	9/16	9/16	9/8	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
100	97	259	1.5	3/4	3/4	9/8	2	1		I64		E	I		I64		I		64					M	0	0	1, 0, 4		0	1
101	98	521/2	0.75	0	0	9/8	2	1		IV		E	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
101	98	1045/4	0.75	3/16	3/16	9/8	2	1		ii7		E	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
101	98	262	1.5	3/8	3/8	9/8	2	1		V43		E	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
101	98	527/2	1.5	3/4	3/4	9/8	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	99	265	0.5	0	0	9/8	2	1		I64(4)		E	I		I64(4)		I		64	4				M	0	0	1, 0, -1		0	1
102	99	531/2	0.5	1/8	1/8	9/8	2	1		I6(11)		E	I		I6(11)		I		6	11				M	0	0	4, 1, 0	-1	0	4
102	99	266	2.0	1/4	1/4	9/8	2	1		I64		E	I		I64		I		64					M	0	0	1, 0, 4		0	1
102	99	268	0.75	3/4	3/4	9/8	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
102	99	1075/4	0.75	15/16	15/16	9/8	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
103	100	539/2	1.5	0	0	9/8	2	1		V7(4)		E	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
103	100	271	1.5	3/8	3/8	9/8	2	1		V43		E	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
103	100	545/2	2.0	3/4	3/4	9/8	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
104	101	549/2	0.5	1/8	1/8	9/8	2	1		I6(119)		E	I		I6(119)		I		6	119				M	0	0	4, 1, 0	-1, 2	0	4
104	101	275	0.5	1/4	1/4	9/8	2	1		I64		E	I		I64		I		64					M	0	0	1, 0, 4		0	1
104	101	551/2	2.0	3/8	3/8	9/8	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
104	101	555/2	1.0	7/8	7/8	9/8	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
105	102	557/2	1.0	0	0	9/8	2	1		V65(4)		E	I		V65(4)		V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
105	102	559/2	0.5	1/4	1/4	9/8	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
105	102	280	1.5	3/8	3/8	9/8	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	102	563/2	0.5	3/4	3/4	9/8	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
105	102	282	0.5	7/8	7/8	9/8	2	1		V(2)		E	I		V(2)		V			2				M	0	0	3, 5, 2		1	3
105	102	565/2	0.5	1	1	9/8	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
106	103	283	1.0	0	0	9/8	2	1		IV		E	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
106	103	284	0.5	1/4	1/4	9/8	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
106	103	569/2	1.0	3/8	3/8	9/8	2	1		I(2)		E	I		I(2)		I			2				M	0	0	2, 4, 1		0	2
106	103	571/2	0.5	5/8	5/8	9/8	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
106	103	286	1.0	3/4	3/4	9/8	2	1		vio7		E	I		vio7		vi	o	7					o7	0	0	3, 0, -3, -6		3	3
106	103	287	0.5	1	1	9/8	2	1		Ger6		E	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
107	104			0	0	9/8	2	1	1	V7/bII	Ger6	E	I		V7/bII		V		7		bII			Mm7	0	0	-4, 0, -3, -6		-4	-4
107	104			1/2	1/2	9/8	2	1	1	V(64)/bII		E	I		V(64)/bII		V			64	bII			M	0	0	-4, -5, -1		-4	-4
107	104			5/8	5/8	9/8	2	1	1	V7/bII	Ger6	E	I		V7/bII		V		7		bII			Mm7	0	0	-4, 0, -3, -6		-4	-4
107	104			3/4	3/4	9/8	2	1	1	It6		E	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
107	104			7/8	7/8	9/8	2	1	1	V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
107	104			1	1	9/8	2	1	1	V2{		E	I		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
108	104			0	0	9/8	2	1	1	I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
108	104			9/16	9/16	9/8	2	1	1	I		E	I		I		I							M	0	0	0, 4, 1		0	0
108	104			3/4	3/4	9/8	2	1	1	I64		E	I		I64		I		64					M	0	0	1, 0, 4		0	1
109	104	575/2	2.0	0	0	9/8	2	1	2	V7/bII	Ger6	E	I		V7/bII		V		7		bII			Mm7	0	0	-4, 0, -3, -6		-4	-4
109	104	579/2	0.5	1/2	1/2	9/8	2	1	2	V(64)/bII		E	I		V(64)/bII		V			64	bII			M	0	0	-4, -5, -1		-4	-4
109	104	290	0.5	5/8	5/8	9/8	2	1	2	V7/bII	Ger6	E	I		V7/bII		V		7		bII			Mm7	0	0	-4, 0, -3, -6		-4	-4
109	104	581/2	0.5	3/4	3/4	9/8	2	1	2	It6		E	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
109	104	291	0.5	7/8	7/8	9/8	2	1	2	V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
109	104	583/2	0.5	1	1	9/8	2	1	2	iv/ii{		E	I		iv/ii		iv				ii		{	m	0	0	1, -2, 2		1	1
110	105	292	3.0	0	0	9/8	2	1	2	V7(b9)/ii		E	I		V7(b9)/ii		V		7	b9	ii			Mm7	0	0	3, 7, 4, 1	-9	3	3
110	105	295	1.5	3/4	3/4	9/8	2	1	2	ii64		E	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
111	106	593/2	3.0	0	0	9/8	2	1		V7(9)		E	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
111	106	599/2	1.5	3/4	3/4	9/8	2	1		I64		E	I		I64		I		64					M	0	0	1, 0, 4		0	1
112	107	301	4.0	0	0	9/8	2	1		#viio65/iii		E	I		#viio65/iii		#vii	o	65		iii			o7	0	0	6, 3, 0, 9		9	6
112	107	305	0.5	1	1	9/8	2	1		V43/iii		E	I		V43/iii		V		43		iii			Mm7	0	0	6, 3, 5, 9		5	6
113	108	611/2	1.5	0	0	9/8	2	1		i/iii|IAC		E	I		i/iii		i				iii	IAC		m	0	0	4, 1, 5		4	4
113	108	307	1.5	3/8	3/8	9/8	2	1		i(#9#74)/iii		E	I		i(#9#74)/iii		i			#9#74	iii			m	0	0	4, 3, 5	13, 9	4	4
113	108	617/2	1.0	3/4	3/4	9/8	2	1		i/iii}		E	I		i/iii		i				iii		}	m	0	0	4, 1, 5		4	4
113	108	619/2	0.5	1	1	9/8	2	1		I6{		E	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
114	109	310	3.0	0	0	9/8	2	1		ii7		E	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
114	109	313	1.5	3/4	3/4	9/8	2	1		ii2		E	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
115	110	629/2	1.0	0	0	9/8	2	1		vii%7		E	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
115	110	631/2	0.5	1/4	1/4	9/8	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
115	110	316	0.5	3/8	3/8	9/8	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
115	110	633/2	0.5	1/2	1/2	9/8	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
115	110	317	0.5	5/8	5/8	9/8	2	1		V43		E	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
115	110	635/2	0.5	3/4	3/4	9/8	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
115	110	318	0.5	7/8	7/8	9/8	2	1		I64		E	I		I64		I		64					M	0	0	1, 0, 4		0	1
115	110	637/2	0.5	1	1	9/8	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
116	111	319	1.5	0	0	9/8	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
116	111	641/2	1.5	3/8	3/8	9/8	2	1		V(64)		E	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
116	111	322	5.0	3/4	3/4	9/8	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
117	112			7/8	7/8	9/8	2	1	1	I|IAC}		E	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
117	112			1	1	9/8	2	1	1	V7(b9)/ii{		E	I		V7(b9)/ii		V		7	b9	ii		{	Mm7	0	0	3, 7, 4, 1	-9	3	3
118	112			3/4	3/4	9/8	2	1	1	ii64		E	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
119	112	327	1.0	7/8	7/8	9/8	2	1	2	I|IAC}		E	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
120	113	328	1.0	0	0	2/2	2	1		I6{		E	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
120	113	329	1.0	1/4	1/4	2/2	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
120	113	330	2.0	1/2	1/2	2/2	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
121	114	332	1.0	0	0	2/2	2	1		ii(72)		E	I		ii(72)		ii			72				m	0	0	4, -1, 3	0	2	4
121	114	333	1.0	1/4	1/4	2/2	2	1		ii		E	I		ii		ii							m	0	0	2, -1, 3		2	2
121	114	334	1.0	1/2	1/2	2/2	2	1		viio64		E	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
121	114	335	2.0	3/4	3/4	2/2	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
122	115	337	1.0	1/4	1/4	2/2	2	1		iii64		E	I		iii64		iii		64					m	0	0	5, 4, 1		4	5
122	115	338	1.0	1/2	1/2	2/2	2	1		V64/IV		E	I		V64/IV		V		64		IV			M	0	0	1, 0, 4		0	1
122	115	339	1.0	3/4	3/4	2/2	2	1		viio6/IV		E	I		viio6/IV		vii	o	6		IV			o	0	0	1, -2, 4		4	1
123	116	340	1.0	0	0	2/2	2	1		IV(72)		E	I		IV(72)		IV			72				M	0	0	1, 3, 0	4	-1	1
123	116	341	1.0	1/4	1/4	2/2	2	1		IV		E	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
123	116	342	1.0	1/2	1/2	2/2	2	1		iio64		E	I		iio64		ii	o	64					o	0	0	-4, 2, -1		2	-4
123	116	343	1.0	3/4	3/4	2/2	2	1		iv64		E	I		iv64		iv		64					m	0	0	0, -1, -4		-1	0
124	117	344	1.0	0	0	2/2	2	1		I(4)		E	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
124	117	345	1.0	1/4	1/4	2/2	2	1		V64(11)/V		E	I		V64(11)/V		V		64	11	V			M	0	0	3, 2, 6	1	2	3
124	117	346	1.0	1/2	1/2	2/2	2	1		V6		E	I		V6		V		6					M	0	0	5, 2, 1		1	5
124	117	347	1.0	3/4	3/4	2/2	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
125	118	348	1.0	0	0	2/2	2	1		I64(2)		E	I		I64(2)		I		64	2				M	0	0	1, 2, 4		0	1
125	118	349	1.0	1/4	1/4	2/2	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
125	118	350	1.0	1/2	1/2	2/2	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
125	118	351	1.0	3/4	3/4	2/2	2	1		I64		E	I		I64		I		64					M	0	0	1, 0, 4		0	1
126	119	352	1.0	0	0	2/2	2	1		V+64/IV		E	I		V+64/IV		V	+	64		IV			+	0	0	8, 0, 4		0	8
126	119	353	1.0	1/4	1/4	2/2	2	1		IV6		E	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
126	119	354	1.0	1/2	1/2	2/2	2	1		viio7/bVII		E	I		viio7/bVII		vii	o	7		bVII			o7	0	0	3, 0, -3, -6		3	3
126	119	355	1.0	3/4	3/4	2/2	2	1		V(64)/bII		E	I		V(64)/bII		V			64	bII			M	0	0	-4, -5, -1		-4	-4
127	120	356	1.0	0	0	2/2	2	1		V/bII		E	I		V/bII		V				bII			M	0	0	-4, 0, -3		-4	-4
127	120	357	1.0	1/4	1/4	2/2	2	1		V(64)/bII		E	I		V(64)/bII		V			64	bII			M	0	0	-4, -5, -1		-4	-4
127	120	358	1.0	1/2	1/2	2/2	2	1		V7/bII	Ger6	E	I		V7/bII		V		7		bII			Mm7	0	0	-4, 0, -3, -6		-4	-4
127	120	359	1.0	3/4	3/4	2/2	2	1		V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
128	121	360	2.0	0	0	2/2	2	1		I64{		E	I		I64		I		64				{	M	0	0	1, 0, 4		0	1
128	121	362	2.0	1/2	1/2	2/2	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
129	122	364	1.0	0	0	2/2	2	1		V7(4)		E	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
129	122	365	0.5	1/4	1/4	2/2	2	1		viio		E	I		viio		vii	o						o	0	0	5, 2, -1		5	5
129	122	731/2	0.5	3/8	3/8	2/2	2	1		IV64		E	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
129	122	366	2.0	1/2	1/2	2/2	2	1		V43		E	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
130	123	368	2.0	0	0	2/2	2	1		I64		E	I		I64		I		64					M	0	0	1, 0, 4		0	1
130	123	370	2.0	1/2	1/2	2/2	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
131	124	372	2.0	0	0	2/2	2	1		ii7		E	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
131	124	374	1.0	1/2	1/2	2/2	2	1		viio64		E	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
131	124	375	1.0	3/4	3/4	2/2	2	1		V2		E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
132	125	376	2.0	0	0	2/2	2	1		I6		E	I		I6		I		6					M	0	0	4, 1, 0		0	4
132	125	378	1.0	1/2	1/2	2/2	2	1		V64/iv		E	I		V64/iv		V		64		iv			M	0	0	1, 0, 4		0	1
132	125	379	1.0	3/4	3/4	2/2	2	1		#viio6/iv		E	I		#viio6/iv		#vii	o	6		iv			o	0	0	1, -2, 4		4	1
133	126	380	2.0	0	0	2/2	2	1		iv		E	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
133	126	382	1.0	1/2	1/2	2/2	2	1		bII64		E	I		bII64		bII		64					M	0	0	-4, -5, -1		-5	-4
133	126	383	1.0	3/4	3/4	2/2	2	1		iv6		E	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
134	127	384	1.0	0	0	2/2	2	1		V2/bIII		E	I		V2/bIII		V		2		bIII			Mm7	0	0	-4, -2, 2, -1		-2	-4
134	127	385	2.0	1/4	1/4	2/2	2	1		bIII6		E	I		bIII6		bIII		6					M	0	0	1, -2, -3		-3	1
134	127	387	1.0	3/4	3/4	2/2	2	1		V7/bVI		E	I		V7/bVI		V		7		bVI			Mm7	0	0	-3, 1, -2, -5		-3	-3
135	128	388	2.5	0	0	2/2	2	1		bVI		E	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
135	128	781/2	0.5	5/8	5/8	2/2	2	1		Ger6		E	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
135	128	391	1.0	3/4	3/4	2/2	2	1		V|HC}		E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
136	129	392	2.0	0	0	2/2	2	1		iv/ii{		E	I		iv/ii		iv				ii		{	m	0	0	1, -2, 2		1	1
136	129	394	2.0	1/2	1/2	2/2	2	1		iv6/ii		E	I		iv6/ii		iv		6		ii			m	0	0	-2, 2, 1		1	-2
137	130	396	1.0	0	0	2/2	2	1		V(2)/ii		E	I		V(2)/ii		V			2	ii			M	0	0	-2, 7, 4		3	-2
137	130	397	1.0	1/4	1/4	2/2	2	1		V2/ii		E	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
137	130	398	1.0	1/2	1/2	2/2	2	1		ii6		E	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
137	130	399	1.0	3/4	3/4	2/2	2	1		ii		E	I		ii		ii							m	0	0	2, -1, 3		2	2
138	131	400	1.0	0	0	2/2	2	1		V7/vi		E	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
138	131	401	1.0	1/4	1/4	2/2	2	1		V6/vi		E	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
138	131	402	1.0	1/2	1/2	2/2	2	1		vi(9)		E	I		vi(9)		vi			9				m	0	0	3, 0, 4	5	3	3
138	131	403	1.0	3/4	3/4	2/2	2	1		vi		E	I		vi		vi							m	0	0	3, 0, 4		3	3
139	132	404	1.0	0	0	2/2	2	1		V/iii		E	I		V/iii		V				iii			M	0	0	5, 9, 6		5	5
139	132	405	1.0	1/4	1/4	2/2	2	1		V2/iii		E	I		V2/iii		V		2		iii			Mm7	0	0	3, 5, 9, 6		5	3
139	132	406	1.0	1/2	1/2	2/2	2	1		i6/iii|IAC		E	I		i6/iii		i		6		iii	IAC		m	0	0	1, 5, 4		4	1
139	132	407	1.0	3/4	3/4	2/2	2	1		i/iii}		E	I		i/iii		i				iii		}	m	0	0	4, 1, 5		4	4
140	133	408	1.0	0	0	2/2	2	1		ii		E	I		ii		ii							m	0	0	2, -1, 3		2	2
140	133	409	0.5	1/4	1/4	2/2	2	1		#vi%7/ii		E	I		#vi%7/ii		#vi	%	7		ii			%7	0	0	5, 2, -1, 3		5	5
140	133	819/2	0.5	3/8	3/8	2/2	2	1		#viio(4+2)/ii		E	I		#viio(4+2)/ii		#vii	o		4+2	ii			o	0	0	7, -1, 1	2	7	7
140	133	410	1.0	1/2	1/2	2/2	2	1		ii64		E	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
140	133	411	1.0	3/4	3/4	2/2	2	1		vii%65		E	I		vii%65		vii	%	65					%7	0	0	2, -1, 3, 5		5	2
141	134	412	1.0	0	0	2/2	2	1		V7(9)		E	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
141	134	413	0.5	1/4	1/4	2/2	2	1		vi7		E	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
141	134	827/2	0.5	3/8	3/8	2/2	2	1		V6(13)		E	I		V6(13)		V		6	13				M	0	0	5, 2, 1	4	1	5
141	134	414	0.5	1/2	1/2	2/2	2	1		I(94)		E	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
141	134	829/2	0.5	5/8	5/8	2/2	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
141	134	415	0.5	3/4	3/4	2/2	2	1		vi		E	I		vi		vi							m	0	0	3, 0, 4		3	3
141	134	831/2	0.5	7/8	7/8	2/2	2	1		vii%7/V		E	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
142	135	416	2.0	0	0	2/2	2	1		V(64)		E	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
142	135	418	1.0	1/2	1/2	2/2	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
142	135	419	0.5	3/4	3/4	2/2	2	1		IV		E	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
142	135	839/2	0.5	7/8	7/8	2/2	2	1		viio64		E	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
143	136	420	1.5	0	0	2/2	2	1		IV		E	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
