mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	15.25	0	7/16	2/4	2	1	G.I{	G	I		I		I						{	M	0	0	0, 4, 1		0	0
9	8	61/4	61/4	1.0	1/4	1/4	2/4	2	1	ii/V	G	I		ii/V		ii				V			m	0	0	3, 0, 4		3	3
10	9	65/4	65/4	3.0	0	0	2/4	2	1	V(64)/V	G	I		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
11	10	77/4	77/4	1.0	1/4	1/4	2/4	2	1	V7/V	G	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
12	11	81/4	81/4	1.75	0	0	2/4	2	1	I/V|HC}	G	I		I/V		I				V	HC	}	M	0	0	1, 5, 2		1	1
12	11	22	22	15.25	7/16	7/16	2/4	2	1	IV/IV.I{	G	IV/IV		I		I						{	M	0	0	0, 4, 1		0	0
20	19	149/4	149/4	1.0	1/4	1/4	2/4	2	1	ii/V	G	IV/IV		ii/V		ii				V			m	0	0	3, 0, 4		3	3
21	20	153/4	153/4	3.0	0	0	2/4	2	1	V(64)/V	G	IV/IV		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
22	21	165/4	165/4	1.0	1/4	1/4	2/4	2	1	V7/V	G	IV/IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
23	22	169/4	169/4	1.75	0	0	2/4	2	1	I/V|HC}	G	IV/IV		I/V		I				V	HC	}	M	0	0	1, 5, 2		1	1
23	22	44	44	1.25	7/16	7/16	2/4	2	1	I.IV{	G	I		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
24	23	181/4	181/4	1.0	1/4	1/4	2/4	2	1	ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
25	24	185/4	185/4	3.0	0	0	2/4	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
26	25	197/4	197/4	1.0	1/4	1/4	2/4	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
27	26	201/4	201/4	2.0	0	0	2/4	2	1	I|PAC}{	G	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
28	27	209/4	209/4	1.0	0	0	2/4	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
28	27	213/4	213/4	1.0	1/4	1/4	2/4	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
29	28	217/4	217/4	2.0	0	0	2/4	2	1	I|IAC}{	G	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
30	29	225/4	225/4	1.0	0	0	2/4	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
30	29	229/4	229/4	1.0	1/4	1/4	2/4	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
31	30	233/4	233/4	14.0	0	0	2/4	2	1	I|PAC}{	G	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
38	37	289/4	289/4	2.0	0	0	2/4	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
39	38	297/4	297/4	2.0	0	0	2/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
40	39	305/4	305/4	13.75	0	0	2/4	2	1	V|HC}	G	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
46	45	90	90	15.25	7/16	7/16	2/4	2	1	I{	G	I		I		I						{	M	0	0	0, 4, 1		0	0
54	53	421/4	421/4	1.0	1/4	1/4	2/4	2	1	iii.iv	G	iii		iv		iv							m	0	1	-1, -4, 0		-1	-1
55	54	425/4	425/4	2.0	0	0	2/4	2	1	V	G	iii		V		V							M	0	1	1, 5, 2		1	1
56	55	433/4	433/4	1.0	0	0	2/4	2	1	iv6	G	iii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
56	55	437/4	437/4	1.0	1/4	1/4	2/4	2	1	It6	G	iii		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
57	56	441/4	441/4	2.0	0	0	2/4	2	1	V|HC}{	G	iii		V		V					HC	}{	M	0	1	1, 5, 2		1	1
58	57	449/4	449/4	1.0	0	0	2/4	2	1	iv6	G	iii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
58	57	453/4	453/4	1.0	1/4	1/4	2/4	2	1	iv	G	iii		iv		iv							m	0	1	-1, -4, 0		-1	-1
59	58	457/4	457/4	2.0	0	0	2/4	2	1	V	G	iii		V		V							M	0	1	1, 5, 2		1	1
60	59	465/4	465/4	1.0	0	0	2/4	2	1	iv6	G	iii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
60	59	469/4	469/4	1.0	1/4	1/4	2/4	2	1	It6	G	iii		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
61	60	473/4	473/4	2.0	0	0	2/4	2	1	V	G	iii		V		V							M	0	1	1, 5, 2		1	1
62	61	481/4	481/4	1.0	0	0	2/4	2	1	iv6	G	iii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
62	61	485/4	485/4	1.0	1/4	1/4	2/4	2	1	It6	G	iii		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
63	62	489/4	489/4	2.0	0	0	2/4	2	1	V	G	iii		V		V							M	0	1	1, 5, 2		1	1
64	63	497/4	497/4	1.0	0	0	2/4	2	1	iv6	G	iii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
