mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.5	0	0	6/8	2	1	F.I{	F	I		I		I						{	M	0	0	0, 4, 1		0	0
1	1	3/2	3/2	2.0	3/8	3/8	6/8	2	1	It6/iii	F	I		It6/iii	It	vii	o	6	b3	V/iii			It	0	0	0, 4, 10		10	0
2	2	7/2	7/2	2.5	1/8	1/8	6/8	2	1	V/iii	F	I		V/iii		V				iii			M	0	0	5, 9, 6		5	5
3	3	6	6	1.5	0	0	6/8	2	1	vii	F	I		vii		vii							m	0	0	5, 2, 6		5	5
3	3	15/2	15/2	2.0	3/8	3/8	6/8	2	1	viio64/#IV	F	I		viio64/#IV		vii	o	64		#IV			o	0	0	5, 11, 8		11	5
4	4	19/2	19/2	2.5	1/8	1/8	6/8	2	1	#IV6	F	I		#IV6		#IV		6					M	0	0	10, 7, 6		6	10
5	5	12	12	1.5	0	0	6/8	2	1	viio6/V	F	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
5	5	27/2	27/2	1.5	3/8	3/8	6/8	2	1	It6	F	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
6	6	15	15	0.5	0	0	6/8	2	1	V(4)	F	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
6	6	31/2	31/2	1.0	1/8	1/8	6/8	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
6	6	33/2	33/2	2.0	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	37/2	37/2	2.5	1/8	1/8	6/8	2	1	vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
8	8	21	21	1.5	0	0	6/8	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
8	8	45/2	45/2	1.5	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	9	24	24	2.5	0	0	6/8	2	1	I|PAC}	F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
9	9	53/2	53/2	0.5	5/8	5/8	6/8	2	1	V{	F	I		V		V						{	M	0	0	1, 5, 2		1	1
10	10	27	27	0.75	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
10	10	111/4	111/4	0.25	3/16	3/16	6/8	2	1	V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
10	10	28	28	0.25	1/4	1/4	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
10	10	113/4	113/4	0.25	5/16	5/16	6/8	2	1	V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
