mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	2.0	0	1/4	3/8	2	1	G.I6{		G	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
3	2	2	1.5	0	0	3/8	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
4	3	7/2	1.0	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
4	3	9/2	0.5	1/4	1/4	3/8	2	1	I(6#4#2)		G	I		I(6#4#2)	I			6#4#2				M	0	0	0, 9, 6, 3		0	0
5	4	5	1.0	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
5	4	6	2.0	1/4	1/4	3/8	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	6	8	1.5	0	0	3/8	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
8	7	19/2	1.0	0	0	3/8	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
8	7	21/2	0.5	1/4	1/4	3/8	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	11	1.0	0	0	3/8	2	1	I|PAC}		G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	8	12	9.5	1/4	1/4	3/8	2	1	V7{		G	I		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
16	15	43/2	0.5	0	0	3/8	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
16	15	22	0.5	1/8	1/8	3/8	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
16	15	45/2	0.5	1/4	1/4	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
17	16	23	1.0	0	0	3/8	2	1	V2|HC}		G	I		V2	V		2			HC	}	Mm7	0	0	-1, 1, 5, 2		1	-1
17	16	24	2.0	1/4	1/4	3/8	2	1	I6{		G	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
19	18	26	1.5	0	0	3/8	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
20	19	55/2	1.0	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
20	19	57/2	0.5	1/4	1/4	3/8	2	1	I(6#4#2)		G	I		I(6#4#2)	I			6#4#2				M	0	0	0, 9, 6, 3		0	0
21	20	29	1.0	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
21	20	30	0.5	1/4	1/4	3/8	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
22	21	61/2	1.0	0	0	3/8	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
22	21	63/2	0.5	1/4	1/4	3/8	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	22	32	1.5	0	0	3/8	2	1	I|PAC}		G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
24	23	67/2	2.5	0	0	3/8	2	1	V/vi{		G	I		V/vi	V				vi		{	M	0	0	4, 8, 5		4	4
25	24	36	0.5	1/4	1/4	3/8	2	1	#viio64/vi		G	I		#viio64/vi	#vii	o	64		vi			o	0	0	2, 8, 5		8	2
26	25	73/2	1.0	0	0	3/8	2	1	i6/vi		G	I		i6/vi	i		6		vi			m	0	0	0, 4, 3		3	0
26	25	75/2	0.5	1/4	1/4	3/8	2	1	V65/vi		G	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
27	26	38	1.5	0	0	3/8	2	1	i/vi		G	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3
28	27	79/2	2.5	0	0	3/8	2	1	V/vi		G	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
29	28	42	0.5	1/4	1/4	3/8	2	1	V7/vi		G	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
30	29	85/2	0.5	0	0	3/8	2	1	iio6/iii		G	I		iio6/iii	ii	o	6		iii			o	0	0	3, 0, 6		6	3
30	29	43	0.5	1/8	1/8	3/8	2	1	V(64)/iii		G	I		V(64)/iii	V			64	iii			M	0	0	5, 4, 1		5	5
30	29	87/2	0.5	1/4	1/4	3/8	2	1	V7/iii		G	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
31	30	44	1.5	0	0	3/8	2	1	i/iii|PAC}		G	I		i/iii	i				iii	PAC	}	m	0	0	4, 1, 5		4	4
32	31	91/2	2.5	0	0	3/8	2	1	V/vi{		G	I		V/vi	V				vi		{	M	0	0	4, 8, 5		4	4
33	32	48	0.5	1/4	1/4	3/8	2	1	#viio64/vi		G	I		#viio64/vi	#vii	o	64		vi			o	0	0	2, 8, 5		8	2
34	33	97/2	1.0	0	0	3/8	2	1	i6/vi		G	I		i6/vi	i		6		vi			m	0	0	0, 4, 3		3	0
34	33	99/2	0.5	1/4	1/4	3/8	2	1	V6/vi		G	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
35	34	50	1.5	0	0	3/8	2	1	i/vi		G	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3
36	35	103/2	2.5	0	0	3/8	2	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
37	36	54	0.5	1/4	1/4	3/8	2	1	#viio64/ii		G	I		#viio64/ii	#vii	o	64		ii			o	0	0	1, 7, 4		7	1
38	37	109/2	1.0	0	0	3/8	2	1	i6/ii		G	I		i6/ii	i		6		ii			m	0	0	-1, 3, 2		2	-1
38	37	111/2	0.5	1/4	1/4	3/8	2	1	V6/ii		G	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
39	38	56	1.5	0	0	3/8	2	1	i/ii		G	I		i/ii	i				ii			m	0	0	2, -1, 3		2	2
40	39	115/2	5.5	0	0	3/8	2	1	V7|HC}		G	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
43	42	63	2.0	1/4	1/4	3/8	2	1	I6{		G	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
45	44	65	1.5	0	0	3/8	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
46	45	133/2	1.0	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
46	45	135/2	0.5	1/4	1/4	3/8	2	1	I(6#4#2)		G	I		I(6#4#2)	I			6#4#2				M	0	0	0, 9, 6, 3		0	0
47	46	68	1.0	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
47	46	69	2.0	1/4	1/4	3/8	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
49	48	71	1.5	0	0	3/8	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
50	49	145/2	1.0	0	0	3/8	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
50	49	147/2	0.5	1/4	1/4	3/8	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	50	74	1.0	0	0	3/8	2	1	I|PAC}		G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
51	50	75	9.5	1/4	1/4	3/8	2	1	V7{		G	I		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
58	57	169/2	0.5	0	0	3/8	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
58	57	85	0.5	1/8	1/8	3/8	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
58	57	171/2	0.5	1/4	1/4	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
59	58	86	1.0	0	0	3/8	2	1	V2|HC}		G	I		V2	V		2			HC	}	Mm7	0	0	-1, 1, 5, 2		1	-1
59	58	87	2.0	1/4	1/4	3/8	2	1	I6{		G	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
61	60	89	1.5	0	0	3/8	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
62	61	181/2	1.0	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
62	61	183/2	0.5	1/4	1/4	3/8	2	1	I(6#4#2)		G	I		I(6#4#2)	I			6#4#2				M	0	0	0, 9, 6, 3		0	0
63	62	92	1.0	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
63	62	93	0.5	1/4	1/4	3/8	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
64	63	187/2	1.0	0	0	3/8	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
64	63	189/2	0.5	1/4	1/4	3/8	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	64	95	1.0	0	0	3/8	2	1	I|PAC}		G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
65	64	96	12.5	1/4	1/4	3/8	2	1	IV.V7		G	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
