mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	2/4	2	1	C.I[I{		C	I	I	I		I						{	M	0	0	0, 4, 1		0	0
3	3	4	4	2.0	0	0	2/4	2	1	V2		C	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
4	4	6	6	6.0	0	0	2/4	2	1	I		C	I	I	I		I							M	0	0	0, 4, 1		0	0
7	7	12	12	2.0	0	0	2/4	2	1	V2		C	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
8	8	14	14	2.0	0	0	2/4	2	1	I]		C	I	I	I		I							M	0	0	0, 4, 1		0	0
9	9	16	16	1.0	0	0	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
9	9	17	17	3.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	20	20	2.0	0	0	2/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
12	12	22	22	3.0	0	0	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
13	13	25	25	3.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	28	28	2.0	0	0	2/4	2	1	V(b64)		C	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
16	16	30	30	2.0	0	0	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
17	17	32	32	2.0	0	0	2/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
18	18	34	34	2.0	0	0	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
19	19	36	36	2.0	0	0	2/4	2	1	V(b64)		C	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
20	20	38	38	1.0	0	0	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
20	20	39	39	1.0	1/4	1/4	2/4	2	1	V(b64)		C	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
21	21	40	40	1.0	0	0	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
21	21	41	41	1.0	1/4	1/4	2/4	2	1	V(b64)		C	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
22	22	42	42	1.0	0	0	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
22	22	43	43	1.0	1/4	1/4	2/4	2	1	V(94)		C	I		V(94)		V			94				M	0	0	1, 0, 2	3	1	1
23	23	44	44	1.5	0	0	2/4	2	1	V|HC}		C	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
23	23	91/2	91/2	0.5	3/8	3/8	2/4	2	1	viio/V		C	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
24	24	46	46	1.5	0	0	2/4	2	1	V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
24	24	95/2	95/2	0.5	3/8	3/8	2/4	2	1	viio6/V		C	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
25	25	48	48	1.5	0	0	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
25	25	99/2	99/2	0.5	3/8	3/8	2/4	2	1	viio/V		C	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
26	26	50	50	0.5	0	0	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
26	26	101/2	101/2	0.5	1/8	1/8	2/4	2	1	viio6/V		C	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
26	26	51	51	0.5	1/4	1/4	2/4	2	1	V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
26	26	103/2	103/2	0.5	3/8	3/8	2/4	2	1	V6/ii		C	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
27	27	52	52	0.5	0	0	2/4	2	1	viio6		C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
27	27	105/2	105/2	0.5	1/8	1/8	2/4	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
27	27	53	53	0.5	1/4	1/4	2/4	2	1	IV		C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
