mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
16	15	89/2	89/2	1.0	1/4	1/4	3/4	2	1		ii6		C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
16	15	91/2	91/2	1.0	1/2	1/2	3/4	2	1		V7		C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	15	93/2	93/2	1.5	0	0	3/4	2	1		I|PAC}		C	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
18	15	48	48	1.5	0	3/8	3/4	2	1		i.V{		C	i		V		V						{	M	0	1	1, 5, 2		1	1
19	16	99/2	99/2	2.0	0	0	3/4	2	1		#viio2		C	i		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
19	16	103/2	103/2	1.0	1/2	1/2	3/4	2	1		#viio43		C	i		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
20	17	105/2	105/2	2.0	0	0	3/4	2	1		i6		C	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
20	17	109/2	109/2	1.0	1/2	1/2	3/4	2	1		i		C	i		i		i							m	0	1	0, -3, 1		0	0
21	18	111/2	111/2	2.0	0	0	3/4	2	1		#viio2/vii		C	i		#viio2/vii		#vii	o	2		vii			o7	0	1	-6, 3, 0, -3		3	-6
21	18	115/2	115/2	1.0	1/2	1/2	3/4	2	1		#viio43/vii		C	i		#viio43/vii		#vii	o	43		vii			o7	0	1	-3, -6, 3, 0		3	-3
22	19	117/2	117/2	2.0	0	0	3/4	2	1		vii6		C	i		vii6		vii		6					m	0	1	-5, -1, -2		-2	-5
22	19	121/2	121/2	1.0	1/2	1/2	3/4	2	1		vii		C	i		vii		vii							m	0	1	-2, -5, -1		-2	-2
23	20	123/2	123/2	3.0	0	0	3/4	2	1		#viio7/vii		C	i		#viio7/vii		#vii	o	7		vii			o7	0	1	3, 0, -3, -6		3	3
24	21	129/2	129/2	3.0	0	0	3/4	2	1		vii		C	i		vii		vii							m	0	1	-2, -5, -1		-2	-2
25	22	135/2	135/2	3.0	0	0	3/4	2	1		vii%7/VI		C	i		vii%7/VI		vii	%	7		VI			%7	0	1	1, -2, -5, -1		1	1
26	23	141/2	141/2	3.0	0	0	3/4	2	1		VI		C	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
27	24	147/2	147/2	3.0	0	0	3/4	2	1		viio7/V		C	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
28	25	153/2	153/2	3.0	0	0	3/4	2	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
29	26	159/2	159/2	2.0	0	0	3/4	2	1		i6		C	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
29	26	163/2	163/2	1.0	1/2	1/2	3/4	2	1		i		C	i		i		i							m	0	1	0, -3, 1		0	0
30	27	165/2	165/2	3.0	0	0	3/4	2	1		V|HC}		C	i		V		V					HC	}	M	0	1	1, 5, 2		1	1
31	28	171/2	171/2	1.0	0	0	3/4	2	1		VI	It6	C	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
31	28	173/2	173/2	2.0	1/4	1/4	3/4	2	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
32	29	177/2	177/2	1.0	0	0	3/4	2	1		V(#9#764)		C	i		V(#9#764)		V			#9#764				M	0	1	1, 0, -3	3, 6	1	1
32	29	179/2	179/2	2.0	1/4	1/4	3/4	2	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
33	30	183/2	183/2	1.0	0	0	3/4	2	1		VI	It6	C	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
33	30	185/2	185/2	2.0	1/4	1/4	3/4	2	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
34	31	189/2	189/2	1.0	0	0	3/4	2	1		V(#9#764)		C	i		V(#9#764)		V			#9#764				M	0	1	1, 0, -3	3, 6	1	1
34	31	191/2	191/2	2.0	1/4	1/4	3/4	2	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
35	32	195/2	195/2	1.0	0	0	3/4	2	1		VI	It6	C	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
35	32	197/2	197/2	2.0	1/4	1/4	3/4	2	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
36	33	201/2	201/2	1.0	0	0	3/4	2	1		V(964)		C	i		V(964)		V			964				M	0	1	1, 0, -3	-4	1	1
36	33	203/2	203/2	2.0	1/4	1/4	3/4	2	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
37	34	207/2	207/2	1.0	0	0	3/4	2	1		V(964)		C	i		V(964)		V			964				M	0	1	1, 0, -3	-4	1	1
37	34	209/2	209/2	2.0	1/4	1/4	3/4	2	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
38	35	213/2	213/2	1.0	0	0	3/4	2	1		V(964)		C	i		V(964)		V			964				M	0	1	1, 0, -3	-4	1	1
38	35	215/2	215/2	2.0	1/4	1/4	3/4	2	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
39	36	219/2	219/2	1.0	0	0	3/4	2	1		VI	It6	C	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
39	36	221/2	221/2	2.0	1/4	1/4	3/4	2	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
40	37	225/2	225/2	1.0	0	0	3/4	2	1		VI	It6	C	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
40	37	227/2	227/2	2.0	1/4	1/4	3/4	2	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
41	38	231/2	231/2	1.0	0	0	3/4	2	1		VI	It6	C	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
41	38	233/2	233/2	0.5	1/4	1/4	3/4	2	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
41	38	117	117	1.5	3/8	3/8	3/4	2	1		I.V{		C	I		V		V						{	M	0	0	1, 5, 2		1	1
42	39	237/2	237/2	2.0	0	0	3/4	2	1		IV6		C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
42	39	241/2	241/2	1.0	1/2	1/2	3/4	2	1		IV		C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
43	40	243/2	243/2	3.0	0	0	3/4	2	1		I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
44	41	249/2	249/2	3.0	0	0	3/4	2	1		V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
45	42	255/2	255/2	3.0	0	0	3/4	2	1		I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
46	43	261/2	261/2	3.0	0	0	3/4	2	1		V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
47	44	267/2	267/2	2.0	0	0	3/4	2	1		I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
47	44	271/2	271/2	1.0	1/2	1/2	3/4	2	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
48	45	273/2	273/2	1.0	0	0	3/4	2	1		ii6(#72)		C	I		ii6(#72)		ii		6	#72				m	0	0	-1, 3, 4, 7		2	-1
48	45	275/2	275/2	1.0	1/4	1/4	3/4	2	1		ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
48	45	277/2	277/2	1.0	1/2	1/2	3/4	2	1		V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	46	279/2	279/2	3.0	0	0	3/4	2	1		I|PAC}		C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
49	46	141	141	0.0	3/8	3/8	3/4	2	1		{		C	I										{		0	0				
50	47	285/2	285/2	2.0	0	0	3/4	2	1		#viio2/iv		C	I		#viio2/iv		#vii	o	2		iv			o7	0	0	-5, 4, 1, -2		4	-5
50	47	289/2	289/2	1.0	1/2	1/2	3/4	2	1		#viio43/iv		C	I		#viio43/iv		#vii	o	43		iv			o7	0	0	-2, -5, 4, 1		4	-2
51	48	291/2	291/2	2.0	0	0	3/4	2	1		iv6		C	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
51	48	295/2	295/2	1.0	1/2	1/2	3/4	2	1		iv		C	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
52	49	297/2	297/2	2.0	0	0	3/4	2	1		viio2		C	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
52	49	301/2	301/2	1.0	1/2	1/2	3/4	2	1		viio43		C	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
53	50	303/2	303/2	2.0	0	0	3/4	2	1		i6		C	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
53	50	307/2	307/2	1.0	1/2	1/2	3/4	2	1		i		C	I		i		i							m	0	0	0, -3, 1		0	0
54	51	309/2	309/2	2.0	0	0	3/4	2	1		viio2/V		C	I		viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
54	51	313/2	313/2	1.0	1/2	1/2	3/4	2	1		viio43/V		C	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
55	52	315/2	315/2	2.0	0	0	3/4	2	1		V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
55	52	319/2	319/2	1.0	1/2	1/2	3/4	2	1		V		C	I		V		V							M	0	0	1, 5, 2		1	1
56	53	321/2	321/2	1.0	0	0	3/4	2	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
56	53	323/2	323/2	1.0	1/4	1/4	3/4	2	1		ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
56	53	325/2	325/2	1.0	1/2	1/2	3/4	2	1		V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	54	327/2	327/2	3.0	0	0	3/4	2	1		I|PAC}		C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
58	55	333/2	333/2	1.0	0	0	3/4	2	1		bII	viio6(b3)	C	I		bII		bII							M	0	0	-5, -1, -4		-5	-5
58	55	335/2	335/2	2.0	1/4	1/4	3/4	2	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
59	56	339/2	339/2	1.0	0	0	3/4	2	1		I(97b64)		C	I		I(97b64)		I			97b64				M	0	0	0, -1, -4	2, 5	0	0
59	56	341/2	341/2	2.0	1/4	1/4	3/4	2	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
60	57	345/2	345/2	1.0	0	0	3/4	2	1		bII	viio6(b3)	C	I		bII		bII							M	0	0	-5, -1, -4		-5	-5
60	57	347/2	347/2	2.0	1/4	1/4	3/4	2	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
61	58	351/2	351/2	1.0	0	0	3/4	2	1		I(97b64)		C	I		I(97b64)		I			97b64				M	0	0	0, -1, -4	2, 5	0	0
61	58	353/2	353/2	2.0	1/4	1/4	3/4	2	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
62	59	357/2	357/2	1.0	0	0	3/4	2	1		bII	viio6(b3)	C	I		bII		bII							M	0	0	-5, -1, -4		-5	-5
62	59	359/2	359/2	2.0	1/4	1/4	3/4	2	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
63	60	363/2	363/2	1.0	0	0	3/4	2	1		I(97b64)		C	I		I(97b64)		I			97b64				M	0	0	0, -1, -4	2, 5	0	0
63	60	365/2	365/2	2.0	1/4	1/4	3/4	2	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
64	61	369/2	369/2	1.0	0	0	3/4	2	1		I(97b64)		C	I		I(97b64)		I			97b64				M	0	0	0, -1, -4	2, 5	0	0
64	61	371/2	371/2	2.0	1/4	1/4	3/4	2	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
65	62	375/2	375/2	1.0	0	0	3/4	2	1		I(97b64)		C	I		I(97b64)		I			97b64				M	0	0	0, -1, -4	2, 5	0	0
65	62	377/2	377/2	5.0	1/4	1/4	3/4	2	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
68	64	387/2	195	3.0	0	0	3/4	2	1		vi.i{		C	vi		i		i						{	m	0	1	0, -3, 1		0	0
69	65	393/2	198	3.0	0	0	3/4	2	1		V64		C	vi		V64		V		64					M	0	1	2, 1, 5		1	2
70	66	399/2	201	3.0	0	0	3/4	2	1		i6		C	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
71	67	405/2	204	3.0	0	0	3/4	2	1		V2		C	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
72	68	411/2	207	3.0	0	0	3/4	2	1		i6		C	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
73	69	417/2	210	3.0	0	0	3/4	2	1		i64/v		C	vi		i64/v		i		64		v			m	0	1	2, 1, -2		1	2
74	70	423/2	213	1.0	0	0	3/4	2	1		viio7/V/v		C	vi		viio7/V/v		vii	o	7		V/v			o7	0	1	7, 4, 1, -2		7	7
74	70	425/2	214	1.0	1/4	1/4	3/4	2	1		V(64)/v		C	vi		V(64)/v		V			64	v			M	0	1	2, 1, -2		2	2
74	70	427/2	215	1.0	1/2	1/2	3/4	2	1		V/v		C	vi		V/v		V				v			M	0	1	2, 6, 3		2	2
75	71		216		0	0	3/4	2	1	1	i/v|PAC}		C	vi		i/v		i				v	PAC	}	m	0	1	1, -2, 2		1	1
76	71	429/2	219	2.0	0	0	3/4	2	1	2	i/v|PAC}		C	vi		i/v		i				v	PAC	}	m	0	1	1, -2, 2		1	1
76	71	433/2	221	1.0	1/2	1/2	3/4	2	1	2	V/III{		C	vi		V/III		V				III		{	M	0	1	-2, 2, -1		-2	-2
77	72	435/2	222	3.0	0	0	3/4	2	1		III		C	vi		III		III							M	0	1	-3, 1, -2		-3	-3
78	73	441/2	225	3.0	0	0	3/4	2	1		V64/III		C	vi		V64/III		V		64		III			M	0	1	-1, -2, 2		-2	-1
79	74	447/2	228	1.0	0	0	3/4	2	1		#viio65/iv		C	vi		#viio65/iv		#vii	o	65		iv			o7	0	1	1, -2, -5, 4		4	1
79	74	449/2	229	1.0	1/4	1/4	3/4	2	1		iv64/iv		C	vi		iv64/iv		iv		64		iv			m	0	1	-1, -2, -5		-2	-1
79	74	451/2	230	1.0	1/2	1/2	3/4	2	1		V65/iv		C	vi		V65/iv		V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
80	75	453/2	231	1.0	0	0	3/4	2	1		iv(94)		C	vi		iv(94)		iv			94				m	0	1	-1, -2, 0	1	-1	-1
80	75	455/2	232	5.0	1/4	1/4	3/4	2	1		iv		C	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
82	77	465/2	237	3.0	0	0	3/4	2	1		i64		C	vi		i64		i		64					m	0	1	1, 0, -3		0	1
83	78	471/2	240	1.0	0	0	3/4	2	1		V43/V		C	vi		V43/V		V		43		V			Mm7	0	1	3, 0, 2, 6		2	3
83	78	473/2	241	1.0	1/4	1/4	3/4	2	1		V(4)		C	vi		V(4)		V			4				M	0	1	1, 0, 2		1	1
83	78	475/2	242	1.0	1/2	1/2	3/4	2	1		V65/V		C	vi		V65/V		V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
84	79	477/2	243	1.0	0	0	3/4	2	1		V(4)|HC		C	vi		V(4)		V			4		HC		M	0	1	1, 0, 2		1	1
84	79	479/2	244	2.0	1/4	1/4	3/4	2	1		V}		C	vi		V		V						}	M	0	1	1, 5, 2		1	1
85	80	483/2	246	3.0	0	0	3/4	2	1		i{		C	vi		i		i						{	m	0	1	0, -3, 1		0	0
86	81	489/2	249	3.0	0	0	3/4	2	1		V64		C	vi		V64		V		64					M	0	1	2, 1, 5		1	2
87	82	495/2	252	3.0	0	0	3/4	2	1		i6		C	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
88	83	501/2	255	3.0	0	0	3/4	2	1		V2		C	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
89	84	507/2	258	3.0	0	0	3/4	2	1		i6		C	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
90	85	513/2	261	1.0	0	0	3/4	2	1		iio6(112)		C	vi		iio6(112)		ii	o	6	112				o	0	1	-1, -4, -3	1	2	-1
90	85	515/2	262	2.0	1/4	1/4	3/4	2	1		iio6		C	vi		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
91	86	519/2	264	1.0	0	0	3/4	2	1		V7		C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
91	86	521/2	265	1.0	1/4	1/4	3/4	2	1		V(64)		C	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
91	86	523/2	266	1.0	1/2	1/2	3/4	2	1		V7		C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
92	87	525/2	267	2.0	0	0	3/4	2	1		i|PAC}		C	vi		i		i					PAC	}	m	0	1	0, -3, 1		0	0
92	87	529/2	269	1.0	1/2	1/2	3/4	2	1		V/III{		C	vi		V/III		V				III		{	M	0	1	-2, 2, -1		-2	-2
93	88	531/2	270	3.0	0	0	3/4	2	1		III		C	vi		III		III							M	0	1	-3, 1, -2		-3	-3
94	89	537/2	273	3.0	0	0	3/4	2	1		V64/III		C	vi		V64/III		V		64		III			M	0	1	-1, -2, 2		-2	-1
95	90	543/2	276	1.0	0	0	3/4	2	1		#viio65/iv		C	vi		#viio65/iv		#vii	o	65		iv			o7	0	1	1, -2, -5, 4		4	1
95	90	545/2	277	1.0	1/4	1/4	3/4	2	1		iv64/iv		C	vi		iv64/iv		iv		64		iv			m	0	1	-1, -2, -5		-2	-1
95	90	547/2	278	1.0	1/2	1/2	3/4	2	1		V65/iv		C	vi		V65/iv		V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
96	91	549/2	279	1.0	0	0	3/4	2	1		iv(94)		C	vi		iv(94)		iv			94				m	0	1	-1, -2, 0	1	-1	-1
96	91	551/2	280	5.0	1/4	1/4	3/4	2	1		iv		C	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
98	93	561/2	285	3.0	0	0	3/4	2	1		i64		C	vi		i64		i		64					m	0	1	1, 0, -3		0	1
99	94	567/2	288	1.0	0	0	3/4	2	1		V43/V		C	vi		V43/V		V		43		V			Mm7	0	1	3, 0, 2, 6		2	3
99	94	569/2	289	1.0	1/4	1/4	3/4	2	1		V(4)		C	vi		V(4)		V			4				M	0	1	1, 0, 2		1	1
99	94	571/2	290	1.0	1/2	1/2	3/4	2	1		V65/V		C	vi		V65/V		V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
100	95	573/2	291	1.0	0	0	3/4	2	1		V(4)|HC		C	vi		V(4)		V			4		HC		M	0	1	1, 0, 2		1	1
100	95	575/2	292	2.0	1/4	1/4	3/4	2	1		V}		C	vi		V		V						}	M	0	1	1, 5, 2		1	1
101	96	579/2	294	3.0	0	0	3/4	2	1		i{		C	vi		i		i						{	m	0	1	0, -3, 1		0	0
102	97	585/2	297	3.0	0	0	3/4	2	1		V64		C	vi		V64		V		64					M	0	1	2, 1, 5		1	2
103	98	591/2	300	3.0	0	0	3/4	2	1		i6		C	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
104	99	597/2	303	3.0	0	0	3/4	2	1		iv		C	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
105	100	603/2	306	3.0	0	0	3/4	2	1		I.ii%2		C	I		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
106	101	609/2	309	5.0	0	0	3/4	2	1		V65|HC		C	I		V65		V		65			HC		Mm7	0	0	5, 2, -1, 1		1	5
107	102	619/2	314	7.5	1/2	1/2	3/4	2	1		V7}		C	I		V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
110	105	317	643/2	6.0	1/2	1/2	3/4	2	1		vi{		C	I		vi		vi						{	m	0	0	3, 0, 4		3	3
112	107	323	655/2	4.0	1/2	1/2	3/4	2	1		V6/V		C	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
114	109	327	663/2	3.0	0	0	3/4	2	1		V[V|HC}		C	I	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
114	109	657/2	333	0.0	3/8	3/8	3/4	2	1		{		C	I	V									{		0	0				
115	110	330	669/2	3.0	0	0	3/4	2	1		viio2		C	I	V	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
116	111	333	675/2	3.0	0	0	3/4	2	1		V(64)		C	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
117	112	336	681/2	3.0	0	0	3/4	2	1		Ger6		C	I	V	Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
118	113	339	687/2	3.0	0	0	3/4	2	1		V		C	I	V	V		V							M	0	0	1, 5, 2		1	1
119	114	342	693/2	3.0	0	0	3/4	2	1		V(64)		C	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
120	115	345	699/2	3.0	0	0	3/4	2	1		V7		C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
121	116	348	705/2	3.0	0	0	3/4	2	1		viio2]		C	I	V	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
122	117	351	711/2	3.0	0	0	3/4	2	1		I[I|PAC}		C	I	I	I		I					PAC	}	M	0	0	0, 4, 1		0	0
122	117	705/2	357	0.0	3/8	3/8	3/4	2	2		{		C	I	I									{		0	0				
123	118	354	717/2	3.0	0	0	3/4	2	1		viio6(b3)		C	I	I	viio6(b3)		vii	o	6	b3				o	0	0	-5, -1, 5		5	-5
124	119	357	723/2	3.0	0	0	3/4	2	1		I		C	I	I	I		I							M	0	0	0, 4, 1		0	0
125	120	360	729/2	3.0	0	0	3/4	2	1		viio6(b3)		C	I	I	viio6(b3)		vii	o	6	b3				o	0	0	-5, -1, 5		5	-5
126	121	363	735/2	3.0	0	0	3/4	2	1		I6		C	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
127	122	366	741/2	3.0	0	0	3/4	2	1		viio6(b3)		C	I	I	viio6(b3)		vii	o	6	b3				o	0	0	-5, -1, 5		5	-5
128	123	369	747/2	3.0	0	0	3/4	2	1		I		C	I	I	I		I							M	0	0	0, 4, 1		0	0
129	124	372	753/2	3.0	0	0	3/4	2	1		viio6(b3)		C	I	I	viio6(b3)		vii	o	6	b3				o	0	0	-5, -1, 5		5	-5
130	125	375	759/2	2.0	0	0	3/4	2	1		I]		C	I	I	I		I							M	0	0	0, 4, 1		0	0
130	125	377	763/2	1.0	1/2	1/2	3/4	2	1		V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
131	126	378	765/2	2.0	0	0	3/4	2	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
131	126	380	769/2	1.0	1/2	1/2	3/4	2	1		V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
132	127	381	771/2	1.5	0	0	3/4	2	1		I|PAC}		C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
