mc	mn	onset	label
165	165	1/4	vi/VI
166	166	0	iv(9)
166	166	1/4	iv
167	167	0	#viio7/V
167	167	1/4	V6/V
168	168	0	#viio7/V
168	168	1/4	V6/V
169	169	0	V[V
169	169	1/2	#viio/ii(+b6)
170	170	0	viio/III
170	170	1/2	VI6
171	171	0	V6
171	171	1/2	#viio/ii(+b6)
172	172	0	viio/III
172	172	1/2	VI6
173	173	0	V6
173	173	3/4	#viio6/ii
174	174	0	ii
174	174	1/4	#viio/ii
174	174	1/2	ii
174	174	3/4	#viio6/ii
175	175	0	ii
175	175	1/4	#viio/ii
175	175	1/2	ii-V7
176	176	0	ii64(+7)
176	176	1/2	#viio7/V
177	177	0	V
177	177	1/2	#viio/ii(+b6)
178	178	0	viio/III
178	178	1/2	VI6
179	179	0	V6
179	179	1/2	#viio/ii(+b6)
180	180	0	viio/III
180	180	1/2	VI6
181	181	0	V6
181	181	3/4	#viio6/ii
182	182	0	ii
182	182	1/4	#viio/ii
182	182	1/2	ii
182	182	3/4	#viio6/ii
183	183	0	ii
183	183	1/4	#viio/ii
183	183	1/2	ii-V7
184	184	0	ii64(+7)
184	184	1/2	#viio7/V
185	185	0	V
185	185	1/4	#viio/ii
185	185	1/2	ii-V7
186	186	0	ii64(+7)
186	186	1/2	#viio7/V
187	187	0	V
187	187	1/4	#viio/ii
187	187	1/2	ii-V7
188	188	0	ii64(+7)
188	188	1/2	#viio7/V
189	189	0	V]\\
197	197	0	i[i
197	197	3/4	V7/iv
198	198	0	iv6
198	198	1/4	V/iv
198	198	1/2	iv
198	198	3/4	viio6
199	199	0	i
199	199	1/4	V6/iv
199	199	3/4	V7/iv
200	200	0	iv6
200	200	1/4	V6/iv
200	200	1/2	iv
200	200	3/4	viio6
201	201	0	i]
201	201	1/2	V43
202	202	0	i6
202	202	1/2	ii6
203	203	0	i64
203	203	1/2	.Ger6
204	204	0	#viio7/V
204	204	1/2	V7
205	205	0	i[i
205	205	3/4	V7/iv
206	206	0	iv6
206	206	1/4	V/iv
206	206	1/2	iv
206	206	3/4	viio6
207	207	0	i
207	207	1/4	V6/iv
207	207	3/4	V7/iv
208	208	0	iv6
208	208	1/4	V6/iv
208	208	1/2	iv
208	208	3/4	viio6
209	209	0	i
209	209	1/2	VI6]
210	210	0	I/bII
210	210	1/2	viio6/bII
211	211	0	I6/bII
211	211	1/2	IV/bII
212	212	0	V64/bII
212	212	1/2	V/bII
213	213	0	V2/iii
213	213	1/2	V6/iii
214	214	0	i/iii
214	214	1/2	viio6/iii
215	215	0	i6/iii
215	215	1/2	iv/iii
216	216	0	V64/iii
216	216	1/2	V/iii
217	217	0	V2/iv
217	217	1/2	V6/iv
218	218	0	i/iv
218	218	1/2	viio6/iv
219	219	0	i6/iv
219	219	1/2	iv/iv
220	220	0	V64/iv
220	220	1/2	iv6/iv
221	221	0	V/iv
223	223	0	V64/iv
227	227	0	V7/iv
231	231	0	V64/iv
233	233	0	i6/iv
235	235	0	V7
239	239	0	V64
243	243	0	V7
247	247	0	i
248	248	0	V7/bvii
249	249	0	i/bvii
250	250	0	V7/VI
251	251	0	I/VI
252	252	0	.Ger6
253	253	0	V64
254	254	0	V
255	255	0	i\\
257	257	0	viio43/iv
259	259	0	i6/iv
259	259	1/2	viio/iv
259	259	3/4	V/iv
260	260	0	i6/iv
260	260	1/2	V64/iv
261	261	0	i/iv
261	261	1/2	viio64/bvii
262	262	0	V43
262	262	1/2	i
263	263	0	V65
263	263	1/2	V2/iv
264	264	0	i6/iv
264	264	1/2	iv
265	265	0	V64
266	266	0	V7
267	267	0	i\\
269	269	0	viio43/iv
271	271	0	i6/iv
271	271	1/2	viio/iv
271	271	3/4	V/iv
272	272	0	i6/iv
272	272	1/2	V64/iv
273	273	0	i/iv
273	273	1/2	viio64/bvii
274	274	0	V43
274	274	1/2	i
275	275	0	V65
275	275	1/2	V2/iv
276	276	0	i6/iv
276	276	1/2	iv
277	277	0	V64
278	278	0	V7
279	279	0	i\\
280	280	0	VI
281	281	0	ii%65
282	282	0	V
283	283	0	i
284	284	0	VI
285	285	0	ii%65
286	286	0	V
287	287	0	i[i\\
287	287	3/4	V7/iv
288	288	0	iv6
288	288	1/4	V/iv
288	288	1/2	iv
288	288	3/4	viio6
289	289	0	i
289	289	1/4	V/iv
289	289	3/4	V7/iv
290	290	0	iv6
290	290	1/4	V/iv
290	290	1/2	iv
290	290	3/4	viio6
291	291	0	i]
292	292	0	i2
293	293	0	VI
294	294	0	i64
295	295	0	#viio7/V\\
297	297	5/16	#viio2/V
297	297	11/32	ii
297	297	7/16	IV43
297	297	23/32	V6\\
298	298	21/16	viio2
298	298	43/32	V
298	298	23/16	viio43
298	298	55/32	i6\\
299	299	11/32	viio2/iv
299	299	3/8	i
299	299	15/32	viio43/iv
299	299	1/2	iv6(974)
299	299	3/4	iv6
299	299	7/8	i64
300	300	0	iv
300	300	1/8	i6
300	300	1/4	V43
300	300	3/8	i
300	300	1/2	iio6
300	300	3/4	V
301	301	0	i\\
301	301	3/4	V7/iv
302	302	0	iv6
302	302	1/4	V/iv
302	302	1/2	iv
302	302	3/4	viio6
303	303	0	i
303	303	1/4	V6/iv
303	303	3/4	V7/iv
304	304	0	iv6
304	304	1/4	V6/iv
304	304	1/2	iv
304	304	3/4	viio6
305	305	0	i
305	305	1/2	i2
306	306	0	VI
306	306	1/2	VIM2
307	307	0	#viio7/V
308	308	0	#viio7/V
309	309	0	V64
310	310	0	V7
311	311	0	i\\
