mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
42	41	122	1.5	0	0	6/8	2	1	V43	G	bIII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
42	41	247/2	1.5	3/8	3/8	6/8	2	1	V2	G	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
43	42	125	1.5	0	0	6/8	2	1	I6	G	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
43	42	253/2	1.5	3/8	3/8	6/8	2	1	I	G	bIII		I		I							M	0	0	0, 4, 1		0	0
44	43	128	1.5	0	0	6/8	2	1	V(64)/V	G	bIII		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
44	43	259/2	1.5	3/8	3/8	6/8	2	1	V7/V	G	bIII		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
45	44	131	1.5	0	0	6/8	2	1	V	G	bIII		V		V							M	0	0	1, 5, 2		1	1
45	44	265/2	1.5	3/8	3/8	6/8	2	1	V2	G	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
46	45	134	1.5	0	0	6/8	2	1	I6	G	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
46	45	271/2	1.5	3/8	3/8	6/8	2	1	I	G	bIII		I		I							M	0	0	0, 4, 1		0	0
47	46	137	1.5	0	0	6/8	2	1	V6	G	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
47	46	277/2	1.5	3/8	3/8	6/8	2	1	I	G	bIII		I		I							M	0	0	0, 4, 1		0	0
48	47	140	1.5	0	0	6/8	2	1	ii6	G	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
48	47	283/2	1.0	3/8	3/8	6/8	2	1	V(64)	G	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
48	47	285/2	0.5	5/8	5/8	6/8	2	1	V7	G	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	48	143	3.0	0	0	6/8	2	1	I|PAC}	G	bIII		I		I					PAC	}	M	0	0	0, 4, 1		0	0
49	48	289/2	0.0	3/8	3/8	6/8	2	1	{	G	bIII										{		0	0				
50	49	146	1.5	0	0	6/8	2	1	I6	G	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
50	49	295/2	1.5	3/8	3/8	6/8	2	1	It6/V	G	bIII		It6/V	It	vii	o	6	b3	V/V			It	0	0	-3, 1, 7		7	-3
51	50	149	1.0	0	0	6/8	2	1	V(4)/V	G	bIII		V(4)/V		V			4	V			M	0	0	2, 1, 3		2	2
51	50	150	2.0	1/4	1/4	6/8	2	1	V/V	G	bIII		V/V		V				V			M	0	0	2, 6, 3		2	2
52	51	152	1.5	0	0	6/8	2	1	ii	G	bIII		ii		ii							m	0	0	2, -1, 3		2	2
52	51	307/2	1.5	3/8	3/8	6/8	2	1	viio7	G	bIII		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
53	52	155	1.5	0	0	6/8	2	1	I(4)	G	bIII		I(4)		I			4				M	0	0	0, -1, 1		0	0
53	52	313/2	1.5	3/8	3/8	6/8	2	1	I	G	bIII		I		I							M	0	0	0, 4, 1		0	0
54	53	158	1.5	0	0	6/8	2	1	V43	G	bIII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
54	53	319/2	1.5	3/8	3/8	6/8	2	1	V2	G	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
55	54	161	1.5	0	0	6/8	2	1	I	G	bIII		I		I							M	0	0	0, 4, 1		0	0
55	54	325/2	1.0	3/8	3/8	6/8	2	1	IV(^9)	G	bIII		IV(^9)		IV			^9				M	0	0	-1, 3, 0	1	-1	-1
55	54	327/2	0.5	5/8	5/8	6/8	2	1	IV	G	bIII		IV		IV							M	0	0	-1, 3, 0		-1	-1
56	55	164	1.5	0	0	6/8	2	1	V(64)	G	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
56	55	331/2	1.0	3/8	3/8	6/8	2	1	V(6)	G	bIII		V(6)		V			6				M	0	0	1, 5, 4		1	1
56	55	333/2	0.5	5/8	5/8	6/8	2	1	V	G	bIII		V		V							M	0	0	1, 5, 2		1	1
57	56	167	3.0	0	0	6/8	2	1	I|PAC}	G	bIII		I		I					PAC	}	M	0	0	0, 4, 1		0	0
57	56	337/2	0.0	3/8	3/8	6/8	2	1	{	G	bIII										{		0	0				
58	57	170	1.5	0	0	6/8	2	1	I6	G	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
58	57	343/2	1.5	3/8	3/8	6/8	2	1	It6/V	G	bIII		It6/V	It	vii	o	6	b3	V/V			It	0	0	-3, 1, 7		7	-3
59	58	173	1.0	0	0	6/8	2	1	V(4)/V	G	bIII		V(4)/V		V			4	V			M	0	0	2, 1, 3		2	2
59	58	174	2.0	1/4	1/4	6/8	2	1	V/V	G	bIII		V/V		V				V			M	0	0	2, 6, 3		2	2
60	59	176	1.5	0	0	6/8	2	1	ii	G	bIII		ii		ii							m	0	0	2, -1, 3		2	2
60	59	355/2	1.5	3/8	3/8	6/8	2	1	viio7	G	bIII		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
61	60	179	1.5	0	0	6/8	2	1	I(4)	G	bIII		I(4)		I			4				M	0	0	0, -1, 1		0	0
61	60	361/2	1.5	3/8	3/8	6/8	2	1	I	G	bIII		I		I							M	0	0	0, 4, 1		0	0
62	61	182	1.5	0	0	6/8	2	1	V43	G	bIII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
62	61	367/2	1.5	3/8	3/8	6/8	2	1	V2	G	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
63	62	185	1.5	0	0	6/8	2	1	I	G	bIII		I		I							M	0	0	0, 4, 1		0	0
63	62	373/2	1.0	3/8	3/8	6/8	2	1	IV(^9)	G	bIII		IV(^9)		IV			^9				M	0	0	-1, 3, 0	1	-1	-1
63	62	375/2	0.5	5/8	5/8	6/8	2	1	IV	G	bIII		IV		IV							M	0	0	-1, 3, 0		-1	-1
64	63	188	1.5	0	0	6/8	2	1	V(64)	G	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
64	63	379/2	1.0	3/8	3/8	6/8	2	1	V(6)	G	bIII		V(6)		V			6				M	0	0	1, 5, 4		1	1
64	63	381/2	0.5	5/8	5/8	6/8	2	1	V7	G	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	64	191	1.0	0	0	6/8	2	1	I|PAC}	G	bIII		I		I					PAC	}	M	0	0	0, 4, 1		0	0
65	64	192	2.0	1/4	1/4	6/8	2	1	i.V{	G	i		V		V						{	M	0	1	1, 5, 2		1	1
66	65	194	3.0	0	0	6/8	2	1	iio	G	i		iio		ii	o						o	0	1	2, -1, -4		2	2
67	66	197	3.0	0	0	6/8	2	1	i	G	i		i		i							m	0	1	0, -3, 1		0	0
68	67	200	1.5	0	0	6/8	2	1	iio6	G	i		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
68	67	403/2	1.5	3/8	3/8	6/8	2	1	V7	G	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
69	68	203	1.5	0	0	6/8	2	1	i|PAC}{	G	i		i		i					PAC	}{	m	0	1	0, -3, 1		0	0
69	68	409/2	1.5	3/8	3/8	6/8	2	1	V6	G	i		V6		V		6					M	0	1	5, 2, 1		1	5
70	69	206	1.5	0	0	6/8	2	1	i	G	i		i		i							m	0	1	0, -3, 1		0	0
70	69	415/2	1.5	3/8	3/8	6/8	2	1	V6	G	i		V6		V		6					M	0	1	5, 2, 1		1	5
71	70	209	3.0	0	0	6/8	2	1	i	G	i		i		i							m	0	1	0, -3, 1		0	0
72	71	212	1.0	0	0	6/8	2	1	V(64)/V	G	i		V(64)/V		V			64	V			M	0	1	2, 1, 5		2	2
72	71	213	0.5	1/4	1/4	6/8	2	1	V/V	G	i		V/V		V				V			M	0	1	2, 6, 3		2	2
72	71	427/2	1.5	3/8	3/8	6/8	2	1	V7	G	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
73	72	215	1.5	0	0	6/8	2	1	i	G	i		i		i							m	0	1	0, -3, 1		0	0
73	72	433/2	1.5	3/8	3/8	6/8	2	1	V6	G	i		V6		V		6					M	0	1	5, 2, 1		1	5
74	73	218	1.5	0	0	6/8	2	1	i	G	i		i		i							m	0	1	0, -3, 1		0	0
74	73	439/2	1.5	3/8	3/8	6/8	2	1	VI6	G	i		VI6		VI		6					M	0	1	0, -3, -4		-4	0
75	74	221	1.5	0	0	6/8	2	1	V6/III	G	i		V6/III		V		6		III			M	0	1	2, -1, -2		-2	2
75	74	445/2	1.5	3/8	3/8	6/8	2	1	III	G	i		III		III							M	0	1	-3, 1, -2		-3	-3
76	75	224	1.5	0	0	6/8	2	1	VI6	G	i		VI6		VI		6					M	0	1	0, -3, -4		-4	0
76	75	451/2	1.5	3/8	3/8	6/8	2	1	iio	G	i		iio		ii	o						o	0	1	2, -1, -4		2	2
77	76	227	1.5	0	0	6/8	2	1	V6	G	i		V6		V		6					M	0	1	5, 2, 1		1	5
77	76	457/2	1.5	3/8	3/8	6/8	2	1	i	G	i		i		i							m	0	1	0, -3, 1		0	0
78	77	230	1.5	0	0	6/8	2	1	iio6	G	i		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
78	77	463/2	1.5	3/8	3/8	6/8	2	1	V	G	i		V		V							M	0	1	1, 5, 2		1	1
79	78	233	4.0	0	0	6/8	2	1	i|PAC}	G	i		i		i					PAC	}	m	0	1	0, -3, 1		0	0
80	79	237	4.0	1/4	1/4	6/8	2	1	V7	G	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
81	80	481/2	0.0	3/8	3/8	6/8	2	1	{	G	i										{		0	1				
81	80	241	0.5	1/2	1/2	6/8	2	1	I.I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
81	80	483/2	0.5	5/8	5/8	6/8	2	1	viio6	G	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
82	81	242	1.0	0	0	6/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
82	81	243	1.5	1/4	1/4	6/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
82	81	489/2	0.5	5/8	5/8	6/8	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
83	82	245	2.0	0	0	6/8	2	1	ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
83	82	247	0.5	1/2	1/2	6/8	2	1	viio	G	I		viio		vii	o						o	0	0	5, 2, -1		5	5
83	82	495/2	0.5	5/8	5/8	6/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
84	83	248	0.5	0	0	6/8	2	1	viio6	G	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
84	83	497/2	0.5	1/8	1/8	6/8	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
84	83	249	0.5	1/4	1/4	6/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
84	83	499/2	1.5	3/8	3/8	6/8	2	1	viio7/V	G	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
85	84	251	2.0	0	0	6/8	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
85	84	253	0.5	1/2	1/2	6/8	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
85	84	507/2	0.5	5/8	5/8	6/8	2	1	viio6	G	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
86	85	254	1.0	0	0	6/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
86	85	255	1.5	1/4	1/4	6/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
86	85	513/2	0.5	5/8	5/8	6/8	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
87	86	257	2.0	0	0	6/8	2	1	ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
87	86	259	0.5	1/2	1/2	6/8	2	1	viio	G	I		viio		vii	o						o	0	0	5, 2, -1		5	5
87	86	519/2	0.5	5/8	5/8	6/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
88	87	260	0.5	0	0	6/8	2	1	viio6	G	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
88	87	521/2	0.5	1/8	1/8	6/8	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
88	87	261	0.5	1/4	1/4	6/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
88	87	523/2	1.0	3/8	3/8	6/8	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
88	87	525/2	0.5	5/8	5/8	6/8	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	88	263	1.0	0	0	6/8	2	1	I|PAC}	G	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
89	88	264	0.5	1/4	1/4	6/8	2	1	V{	G	I		V		V						{	M	0	0	1, 5, 2		1	1
89	88	529/2	1.5	3/8	3/8	6/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
90	89	266	1.5	0	0	6/8	2	1	V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
90	89	535/2	1.5	3/8	3/8	6/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
91	90	269	1.5	0	0	6/8	2	1	V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
91	90	541/2	1.5	3/8	3/8	6/8	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
92	91	272	1.0	0	0	6/8	2	1	V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
92	91	273	0.5	1/4	1/4	6/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
92	91	547/2	1.0	3/8	3/8	6/8	2	1	V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
92	91	549/2	0.5	5/8	5/8	6/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
93	92	275	1.0	0	0	6/8	2	1	V65|HC}	G	I		V65		V		65			HC	}	Mm7	0	0	5, 2, -1, 1		1	5
93	92	276	1.0	1/4	1/4	6/8	2	1	V{	G	I		V		V						{	M	0	0	1, 5, 2		1	1
93	92	277	0.5	1/2	1/2	6/8	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
93	92	555/2	0.5	5/8	5/8	6/8	2	1	viio6	G	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
94	93	278	1.0	0	0	6/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
94	93	279	1.5	1/4	1/4	6/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
94	93	561/2	0.5	5/8	5/8	6/8	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
95	94	281	2.0	0	0	6/8	2	1	ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
95	94	283	0.5	1/2	1/2	6/8	2	1	viio	G	I		viio		vii	o						o	0	0	5, 2, -1		5	5
95	94	567/2	0.5	5/8	5/8	6/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
96	95	284	0.5	0	0	6/8	2	1	viio6	G	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
96	95	569/2	0.5	1/8	1/8	6/8	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
96	95	285	0.5	1/4	1/4	6/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
