mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	4/4	2	1	Ab.ii[ii{		Ab	I	ii	ii	ii						{	m	0	0	2, -1, 3		2	2
1	1	1	1	0.5	1/4	1/4	4/4	2	1	ii6/ii		Ab	I	ii	ii6/ii	ii		6		ii			m	0	0	1, 5, 4		4	1
1	1	3/2	3/2	0.5	3/8	3/8	4/4	2	1	#viio65/ii		Ab	I	ii	#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
1	1	2	2	0.5	1/2	1/2	4/4	2	1	ii		Ab	I	ii	ii	ii							m	0	0	2, -1, 3		2	2
1	1	5/2	5/2	0.5	5/8	5/8	4/4	2	1	V/v		Ab	I	ii	V/v	V				v			M	0	0	2, 6, 3		2	2
1	1	3	3	0.5	3/4	3/4	4/4	2	1	v(4)		Ab	I	ii	v(4)	v			4				m	0	0	1, 0, 2		1	1
1	1	7/2	7/2	0.5	7/8	7/8	4/4	2	1	v]		Ab	I	ii	v	v							m	0	0	1, -2, 2		1	1
2	2	4	4	1.0	0	0	4/4	2	1	bIII		Ab	I		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
2	2	5	5	1.0	1/4	1/4	4/4	2	1	IV/bIII		Ab	I		IV/bIII	IV				bIII			M	0	0	-4, 0, -3		-4	-4
2	2	6	6	1.0	1/2	1/2	4/4	2	1	V(4)/bIII		Ab	I		V(4)/bIII	V			4	bIII			M	0	0	-2, -3, -1		-2	-2
2	2	7	7	1.0	3/4	3/4	4/4	2	1	V7/bIII		Ab	I		V7/bIII	V		7		bIII			Mm7	0	0	-2, 2, -1, -4		-2	-2
3	3	8	8	0.5	0	0	4/4	2	1	V65		Ab	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
3	3	17/2	17/2	0.5	1/8	1/8	4/4	2	1	i		Ab	I		i	i							m	0	0	0, -3, 1		0	0
3	3	9	9	1.0	1/4	1/4	4/4	2	1	ii%65		Ab	I		ii%65	ii	%	65					%7	0	0	-1, -4, 0, 2		2	-1
3	3	10	10	1.0	1/2	1/2	4/4	2	1	V(4)		Ab	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
3	3	11	11	1.0	3/4	3/4	4/4	2	1	V		Ab	I		V	V							M	0	0	1, 5, 2		1	1
4	4	12	12	5.0	0	0	4/4	2	1	V7		Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	17	17	0.25	5/4	5/4	4/4	2	1	i(11)|IAC		Ab	I		i(11)	i			11		IAC		m	0	0	0, -3, 1	-1	0	0
4	4	69/4	69/4	0.25	21/16	21/16	4/4	2	1	i}		Ab	I		i	i						}	m	0	0	0, -3, 1		0	0
4	4	35/2	35/2	0.5	11/8	11/8	4/4	2	1	bVI{		Ab	I		bVI	bVI						{	M	0	0	-4, 0, -3		-4	-4
4	4	18	18	0.5	3/2	3/2	4/4	2	1	IV6/bVI		Ab	I		IV6/bVI	IV		6		bVI			M	0	0	-1, -4, -5		-5	-1
4	4	37/2	37/2	0.5	13/8	13/8	4/4	2	1	V7/bVI		Ab	I		V7/bVI	V		7		bVI			Mm7	0	0	-3, 1, -2, -5		-3	-3
5	5	19	19	8.0	0	0	4/4	2	1	V7/bVI		Ab	I		V7/bVI	V		7		bVI			Mm7	0	0	-3, 1, -2, -5		-3	-3
6	6	27	27	1.0	0	0	4/4	2	1	bVI		Ab	I		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
6	6	28	28	1.0	1/4	1/4	4/4	2	1	viio43		Ab	I		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
7	6	29	29	2.0	0	0	4/4	2	1	viio7/V		Ab	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
7	6	31	31	1.0	1/2	1/2	4/4	2	1	viio		Ab	I		viio	vii	o						o	0	0	5, 2, -1		5	5
8	6	32	32	0.5	0	3/4	4/4	2	1	i		Ab	I		i	i							m	0	0	0, -3, 1		0	0
8	6	65/2	65/2	2.0	1/8	7/8	4/4	2	1	V|HC}		Ab	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
9	7	33	33	0.0	0	0	12/16	2	1	{		Ab	I									{		0	0				
10	8	69/2	69/2	1.5	0	0	12/16	2	1	i6		Ab	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
10	8	36	36	2.75	3/8	3/8	12/16	2	1	i		Ab	I		i	i							m	0	0	0, -3, 1		0	0
11	9	155/4	155/4	0.75	5/16	5/16	12/16	2	1	i(11)		Ab	I		i(11)	i			11				m	0	0	0, -3, 1	-1	0	0
11	9	79/2	79/2	1.0	1/2	1/2	12/16	2	1	i		Ab	I		i	i							m	0	0	0, -3, 1		0	0
12	10	81/2	81/2	0.75	0	0	12/16	2	1	V43(4)		Ab	I		V43(4)	V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
