mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	9	32	32	2.0	0	0	4/4	2	2		I.V[V65	A	I	V	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
9	9	34	34	2.0	1/2	1/2	4/4	2	2		I	A	I	V	I		I							M	0	0	0, 4, 1		0	0
10	10	36	36	4.0	0	0	4/4	2	2		V]	A	I	V	V		V							M	0	0	1, 5, 2		1	1
11	11	40	40	2.0	0	0	4/4	2	1		V[V2	A	I	V	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
11	11	42	42	1.0	1/2	1/2	4/4	2	1		I6	A	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
11	11	43	43	1.0	3/4	3/4	4/4	2	1		vii%65/V	A	I	V	vii%65/V		vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
12	12	44	44	4.0	0	0	4/4	2	1		V]|HC}	A	I	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
13	13	48	48	4.0	0	0	4/4	2	1		I{	A	I		I		I						{	M	0	0	0, 4, 1		0	0
14	14	52	52	3.0	0	0	4/4	2	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
14	14	55	55	1.0	3/4	3/4	4/4	2	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	56	56	2.0	0	0	4/4	2	1		ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
15	15	58	58	1.0	1/2	1/2	4/4	2	1		V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
15	15	59	59	1.0	3/4	3/4	4/4	2	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	60	60	2.0	0	0	4/4	2	1		I(974)}	A	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
16	16	62	62	2.0	1/2	1/2	4/4	2	1		I|PAC	A	I		I		I					PAC		M	0	0	0, 4, 1		0	0
16	16	125/2	125/2	0.0	5/8	5/8	4/4	2	1		{	A	I										{		0	0				
17	17	64	64	1.0	0	0	4/4	2	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
17	17	65	65	3.0	1/4	1/4	4/4	2	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
18	18	68	68	1.0	0	0	4/4	2	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
18	18	69	69	3.0	1/4	1/4	4/4	2	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
19	19	72	72	2.0	0	0	4/4	2	1		ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
19	19	74	74	2.0	1/2	1/2	4/4	2	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	76	76	4.0	0	0	4/4	2	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
21	21	80	80	1.0	0	0	4/4	2	1		V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
21	21	81	81	3.0	1/4	1/4	4/4	2	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
22	22	84	84	1.0	0	0	4/4	2	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
22	22	85	85	3.0	1/4	1/4	4/4	2	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	88	88	2.0	0	0	4/4	2	1		V.viio6	A	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
23	23	90	90	2.0	1/2	1/2	4/4	2	1		V6	A	V		V6		V		6					M	0	0	5, 2, 1		1	5
24	24	92	92	3.0	0	0	4/4	2	1		I	A	V		I		I							M	0	0	0, 4, 1		0	0
24	24	95	95	0.5	3/4	3/4	4/4	2	1		V43	A	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
24	24	191/2	191/2	0.5	7/8	7/8	4/4	2	1		I6	A	V		I6		I		6					M	0	0	4, 1, 0		0	4
25	25	96	96	2.0	0	0	4/4	2	1		ii6	A	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
25	25	98	98	2.0	1/2	1/2	4/4	2	1		V7	A	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	100	100	4.0	0	0	4/4	2	1		I|PAC}{	A	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
27	27	104	104	4.0	0	0	4/4	2	1		V2	A	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
28	28	108	108	1.0	0	0	4/4	2	1		I6	A	V		I6		I		6					M	0	0	4, 1, 0		0	4
28	28	109	109	3.0	1/4	1/4	4/4	2	1		I	A	V		I		I							M	0	0	0, 4, 1		0	0
29	29	112	112	4.0	0	0	4/4	2	1		V2	A	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
30	30	116	116	1.0	0	0	4/4	2	1		I6	A	V		I6		I		6					M	0	0	4, 1, 0		0	4
30	30	117	117	3.0	1/4	1/4	4/4	2	1		I	A	V		I		I							M	0	0	0, 4, 1		0	0
31	31	120	120	4.0	0	0	4/4	2	1		V2	A	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
32	32	124	124	1.5	0	0	4/4	2	1		I6	A	V		I6		I		6					M	0	0	4, 1, 0		0	4
32	32	251/2	251/2	0.5	3/8	3/8	4/4	2	1		I.viio	A	I		viio		vii	o						o	0	0	5, 2, -1		5	5
32	32	126	126	2.0	1/2	1/2	4/4	2	1		V2/IV	A	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
33	33	128	128	1.0	0	0	4/4	2	1		IV6(2)	A	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
33	33	129	129	1.0	1/4	1/4	4/4	2	1		IV6	A	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
33	33	130	130	2.0	1/2	1/2	4/4	2	1		V2/iii	A	I		V2/iii		V		2		iii			Mm7	0	0	3, 5, 9, 6		5	3
34	34	132	132	0.5	0	0	4/4	2	1		iii6(2)	A	I		iii6(2)		iii		6	2				m	0	0	1, 5, -1		4	1
34	34	265/2	265/2	1.0	1/8	1/8	4/4	2	1		iii6	A	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
34	34	267/2	267/2	0.5	3/8	3/8	4/4	2	1		IV/ii	A	I		IV/ii		IV				ii			M	0	0	1, 5, 2		1	1
34	34	134	134	2.0	1/2	1/2	4/4	2	1		V2/ii	A	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
35	35	136	136	1.0	0	0	4/4	2	1		V6(2)/V	A	I		V6(2)/V		V		6	2	V			M	0	0	6, 3, 4		2	6
35	35	137	137	1.0	1/4	1/4	4/4	2	1		V6/V	A	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
35	35	138	138	2.0	1/2	1/2	4/4	2	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
36	36	140	140	2.0	0	0	4/4	2	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
36	36	142	142	1.0	1/2	1/2	4/4	2	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
36	36	143	143	0.5	3/4	3/4	4/4	2	1		I(74)	A	I		I(74)		I			74				M	0	0	0, -1, 1	5	0	0
36	36	287/2	287/2	0.5	7/8	7/8	4/4	2	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
37	37	144	144	4.0	0	0	4/4	2	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	38	148	148	1.0	0	0	4/4	2	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
38	38	149	149	1.0	1/4	1/4	4/4	2	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
38	38	150	150	1.0	1/2	1/2	4/4	2	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
38	38	151	151	0.5	3/4	3/4	4/4	2	1		I(74)	A	I		I(74)		I			74				M	0	0	0, -1, 1	5	0	0
38	38	303/2	303/2	0.5	7/8	7/8	4/4	2	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
39	39	152	152	8.0	0	0	4/4	2	1		V7|HC}	A	I		V7		V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
41	41	160	160	4.0	0	0	4/4	2	1		I{	A	I		I		I						{	M	0	0	0, 4, 1		0	0
42	42	164	164	4.0	0	0	4/4	2	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
43	43	168	168	1.0	0	0	4/4	2	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
43	43	169	169	1.0	1/4	1/4	4/4	2	1		V	A	I		V		V							M	0	0	1, 5, 2		1	1
43	43	170	170	1.0	1/2	1/2	4/4	2	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
43	43	171	171	1.0	3/4	3/4	4/4	2	1		IV6	A	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
44	44	172	172	2.0	0	0	4/4	2	1		V(64)}	A	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
44	44	174	174	1.0	1/2	1/2	4/4	2	1		V|HC	A	I		V		V					HC		M	0	0	1, 5, 2		1	1
44	44	175	175	1.0	3/4	3/4	4/4	2	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
45	45	176	176	2.0	0	0	4/4	2	1		I6{	A	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
45	45	178	178	2.0	1/2	1/2	4/4	2	1		V64	A	I		V64		V		64					M	0	0	2, 1, 5		1	2
46	46	180	180	2.0	0	0	4/4	2	1		V.V65/V	A	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
46	46	182	182	2.0	1/2	1/2	4/4	2	1		V43/V	A	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
47	47	184	184	2.0	0	0	4/4	2	2		V(64)	A	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
47	47	186	186	2.0	1/2	1/2	4/4	2	2		V7	A	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	188	188	2.0	0	0	4/4	2	2		I(974)}	A	V		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
48	48	190	190	2.0	1/2	1/2	4/4	2	1		I|PAC	A	V		I		I					PAC		M	0	0	0, 4, 1		0	0
48	48	381/2	381/2	0.0	5/8	5/8	4/4	2	1		{	A	V										{		0	0				
49	49	192	192	2.0	0	0	4/4	2	2		I.V[V7	A	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	194	194	2.0	1/2	1/2	4/4	2	1		I	A	I	V	I		I							M	0	0	0, 4, 1		0	0
50	50	196	196	4.0	0	0	4/4	2	1		V]	A	I	V	V		V							M	0	0	1, 5, 2		1	1
51	51	200	200	2.0	0	0	4/4	2	1		V[V2	A	I	V	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
51	51	202	202	1.0	1/2	1/2	4/4	2	1		I6	A	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
51	51	203	203	1.0	3/4	3/4	4/4	2	1		vii%65/V	A	I	V	vii%65/V		vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
52	52	204	204	4.0	0	0	4/4	2	1		V]|HC}	A	I	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
53	53	208	208	4.0	0	0	4/4	2	1		I{	A	I		I		I						{	M	0	0	0, 4, 1		0	0
54	54	212	212	3.0	0	0	4/4	2	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
54	54	215	215	1.0	3/4	3/4	4/4	2	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
55	55	216	216	2.0	0	0	4/4	2	1		ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
55	55	218	218	1.0	1/2	1/2	4/4	2	1		V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
55	55	219	219	1.0	3/4	3/4	4/4	2	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	220	220	2.0	0	0	4/4	2	1		I(974)}	A	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
56	56	222	222	2.0	1/2	1/2	4/4	2	1		I|PAC{	A	I		I		I					PAC	{	M	0	0	0, 4, 1		0	0
57	57	224	224	4.0	0	0	4/4	2	1		i.i	A	i		i		i							m	0	1	0, -3, 1		0	0
58	58	228	228	4.0	0	0	4/4	2	1		V43	A	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
59	59	232	232	5.0	0	0	4/4	2	1		i6	A	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
60	60	237	237	1.0	1/4	1/4	4/4	2	1		iio6	A	i		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
60	60	238	238	1.0	1/2	1/2	4/4	2	1		V(64)	A	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
60	60	239	239	1.0	3/4	3/4	4/4	2	1		V7	A	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
61	61	240	240	4.0	0	0	4/4	2	1		i|PAC}{	A	i		i		i					PAC	}{	m	0	1	0, -3, 1		0	0
62	62	244	244	4.0	0	0	4/4	2	1		iv	A	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
63	63	248	248	6.0	0	0	4/4	2	1		bIII.V7	A	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	254	254	2.0	1/2	1/2	4/4	2	1		I	A	bIII		I		I							M	0	0	0, 4, 1		0	0
65	65	256	256	1.0	0	0	4/4	2	1		ii6	A	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
65	65	257	257	1.0	1/4	1/4	4/4	2	1		viio7/V	A	bIII		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
65	65	258	258	1.0	1/2	1/2	4/4	2	1		V(64)	A	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
65	65	259	259	1.0	3/4	3/4	4/4	2	1		V43	A	bIII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
66	66		260		0	0	4/4	2	1	1	I|PAC}	A	bIII		I		I					PAC	}	M	0	0	0, 4, 1		0	0
67	66	260	264	8.0	0	0	4/4	2	1	2	I|PAC}	A	bIII		I		I					PAC	}	M	0	0	0, 4, 1		0	0
68	67	264	268	0.0	0	0	4/4	2	1		{	A	bIII										{		0	0				
69	68	268	272	1.0	0	0	4/4	2	1		V(4)	A	bIII		V(4)		V			4				M	0	0	1, 0, 2		1	1
69	68	269	273	3.0	1/4	1/4	4/4	2	1		V6	A	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
70	69	272	276	1.0	0	0	4/4	2	2		ii(4)	A	bIII		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
70	69	273	277	3.0	1/4	1/4	4/4	2	2		ii	A	bIII		ii		ii							m	0	0	2, -1, 3		2	2
71	70	276	280	1.0	0	0	4/4	2	1		vi(4)	A	bIII		vi(4)		vi			4				m	0	0	3, 2, 4		3	3
71	70	277	281	3.0	1/4	1/4	4/4	2	1		vi6	A	bIII		vi6		vi		6					m	0	0	0, 4, 3		3	0
72	71	280	284	1.0	0	0	4/4	2	2		iii(4)	A	bIII		iii(4)		iii			4				m	0	0	4, 3, 5		4	4
72	71	281	285	3.0	1/4	1/4	4/4	2	2		iii	A	bIII		iii		iii							m	0	0	4, 1, 5		4	4
73	72	284	288	4.0	0	0	4/4	2	1		i.V65/V	A	i		V65/V		V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
74	73	288	292	1.0	0	0	4/4	2	1		v	A	i		v		v							m	0	1	1, -2, 2		1	1
74	73	289	293	1.0	1/4	1/4	4/4	2	1		iio6/V	A	i		iio6/V		ii	o	6		V			o	0	1	0, -3, 3		3	0
74	73	290	294	1.0	1/2	1/2	4/4	2	1		V(64)/V	A	i		V(64)/V		V			64	V			M	0	1	2, 1, 5		2	2
74	73	291	295	1.0	3/4	3/4	4/4	2	1		V7/V	A	i		V7/V		V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
75	74	292	296	1.0	0	0	4/4	2	1		V	A	i		V		V							M	0	1	1, 5, 2		1	1
75	74	293	297	1.0	1/4	1/4	4/4	2	1		V7	A	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
75	74	294	298	1.0	1/2	1/2	4/4	2	1		V(64)	A	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
75	74	295	299	1.0	3/4	3/4	4/4	2	1		V	A	i		V		V							M	0	1	1, 5, 2		1	1
76	75	296	300	4.0	0	0	4/4	2	1		i|PAC}{	A	i		i		i					PAC	}{	m	0	1	0, -3, 1		0	0
77	76	300	304	4.0	0	0	4/4	2	2		V43	A	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
78	77	304	308	5.0	0	0	4/4	2	1		i6	A	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
79	78	309	313	1.0	1/4	1/4	4/4	2	1		iv6	A	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
79	78	310	314	1.0	1/2	1/2	4/4	2	1		V(64)	A	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
79	78	311	315	1.0	3/4	3/4	4/4	2	1		V7	A	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
80	79	312	316	3.0	0	0	4/4	2	1		i|PAC}	A	i		i		i					PAC	}	m	0	1	0, -3, 1		0	0
80	79	315	319	1.0	3/4	3/4	4/4	2	1		III.V43	A	III		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
81	80	316	320	4.0	0	0	4/4	2	1		I{	A	III		I		I						{	M	0	0	0, 4, 1		0	0
82	81	320	324	1.0	0	0	4/4	2	1		V(4)	A	III		V(4)		V			4				M	0	0	1, 0, 2		1	1
82	81	321	325	3.0	1/4	1/4	4/4	2	1		V6	A	III		V6		V		6					M	0	0	5, 2, 1		1	5
83	82	324	328	1.0	0	0	4/4	2	2		ii(4)	A	III		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
83	82	325	329	3.0	1/4	1/4	4/4	2	2		ii	A	III		ii		ii							m	0	0	2, -1, 3		2	2
84	83	328	332	1.0	0	0	4/4	2	1		vi(4)	A	III		vi(4)		vi			4				m	0	0	3, 2, 4		3	3
84	83	329	333	3.0	1/4	1/4	4/4	2	1		vi6	A	III		vi6		vi		6					m	0	0	0, 4, 3		3	0
85	84	332	336	1.0	0	0	4/4	2	2		iii(4)	A	III		iii(4)		iii			4				m	0	0	4, 3, 5		4	4
85	84	333	337	3.0	1/4	1/4	4/4	2	2		iii	A	III		iii		iii							m	0	0	4, 1, 5		4	4
86	85	336	340	4.0	0	0	4/4	2	1		i.V65/V	A	i		V65/V		V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
87	86	340	344	1.0	0	0	4/4	2	1		v	A	i		v		v							m	0	1	1, -2, 2		1	1
87	86	341	345	1.0	1/4	1/4	4/4	2	1		iio6/V	A	i		iio6/V		ii	o	6		V			o	0	1	0, -3, 3		3	0
87	86	342	346	1.0	1/2	1/2	4/4	2	1		V(64)/V	A	i		V(64)/V		V			64	V			M	0	1	2, 1, 5		2	2
87	86	343	347	1.0	3/4	3/4	4/4	2	1		V7/V	A	i		V7/V		V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
88	87	344	348	1.0	0	0	4/4	2	1		V	A	i		V		V							M	0	1	1, 5, 2		1	1
88	87	345	349	1.0	1/4	1/4	4/4	2	1		V7	A	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
88	87	346	350	1.0	1/2	1/2	4/4	2	1		V(64)	A	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
88	87	347	351	1.0	3/4	3/4	4/4	2	1		V	A	i		V		V							M	0	1	1, 5, 2		1	1
89	88	348	352	4.0	0	0	4/4	2	1		i|PAC}{	A	i		i		i					PAC	}{	m	0	1	0, -3, 1		0	0
90	89	352	356	4.0	0	0	4/4	2	1		V43	A	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
91	90	356	360	4.0	0	0	4/4	2	1		i6	A	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
92	91	360	364	2.0	0	0	4/4	2	2		VI	A	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
92	91	362	366	2.0	1/2	1/2	4/4	2	2		Ger6	A	i		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
93	92	364	368	4.0	0	0	4/4	2	2		V	A	i		V		V							M	0	1	1, 5, 2		1	1
94	93	368	372	4.0	0	0	4/4	2	2		viio65/V	A	i		viio65/V		vii	o	65		V			o7	0	1	3, 0, -3, 6		6	3
95	94	372	376	20.0	0	0	4/4	2	2		V65|HC}	A	i		V65		V		65			HC	}	Mm7	0	1	5, 2, -1, 1		1	5
100	99	392	396	4.0	0	0	4/4	2	1		I.V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
101	100	396	400	4.0	0	0	4/4	2	1		I{	A	I		I		I						{	M	0	0	0, 4, 1		0	0
102	101	400	404	4.0	0	0	4/4	2	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
103	102	404	408	1.0	0	0	4/4	2	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
103	102	405	409	1.0	1/4	1/4	4/4	2	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	102	406	410	1.0	1/2	1/2	4/4	2	1		I	A	I		I		I							M	0	0	0, 4, 1		0	0
103	102	407	411	0.5	3/4	3/4	4/4	2	1		IV6	A	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
103	102	815/2	823/2	0.5	7/8	7/8	4/4	2	1		viio64	A	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
104	103	408	412	2.0	0	0	4/4	2	1		V(64)}	A	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
104	103	410	414	1.0	1/2	1/2	4/4	2	1		V|HC	A	I		V		V					HC		M	0	0	1, 5, 2		1	1
104	103	411	415	1.0	3/4	3/4	4/4	2	1		V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
105	104	412	416	2.0	0	0	4/4	2	1		I6{	A	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
105	104	414	418	2.0	1/2	1/2	4/4	2	1		V64	A	I		V64		V		64					M	0	0	2, 1, 5		1	2
106	105	416	420	2.0	0	0	4/4	2	1		V.V65/V	A	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
106	105	418	422	2.0	1/2	1/2	4/4	2	1		V43/V	A	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
107	106	420	424	2.0	0	0	4/4	2	2		V(64)	A	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
107	106	422	426	2.0	1/2	1/2	4/4	2	2		V7	A	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	107	424	428	2.0	0	0	4/4	2	2		I(974)}	A	V		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
108	107	426	430	2.0	1/2	1/2	4/4	2	1		I|PAC	A	V		I		I					PAC		M	0	0	0, 4, 1		0	0
108	107	1705/4	1721/4	0.0	9/16	9/16	4/4	2	1		{	A	V										{		0	0				
109	108	428	432	2.0	0	0	4/4	2	1		I.V[V65	A	I	V	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
109	108	430	434	2.0	1/2	1/2	4/4	2	1		I	A	I	V	I		I							M	0	0	0, 4, 1		0	0
110	109	432	436	2.0	0	0	4/4	2	1		V]	A	I	V	V		V							M	0	0	1, 5, 2		1	1
110	109	434	438	2.0	1/2	1/2	4/4	2	1		V[V64	A	I	V	V64		V		64					M	0	0	2, 1, 5		1	2
111	110	436	440	2.0	0	0	4/4	2	1		V2	A	I	V	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
111	110	438	442	2.0	1/2	1/2	4/4	2	1		I6	A	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
112	111	440	444	4.0	0	0	4/4	2	1		V]|HC}	A	I	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
113	112	444	448	4.0	0	0	4/4	2	2		I{	A	I		I		I						{	M	0	0	0, 4, 1		0	0
114	113	448	452	3.0	0	0	4/4	2	1		V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
114	113	451	455	1.0	3/4	3/4	4/4	2	1		I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
115	114	452	456	2.0	0	0	4/4	2	1		ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
115	114	454	458	1.0	1/2	1/2	4/4	2	1		V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
115	114	455	459	1.0	3/4	3/4	4/4	2	1		V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
