mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
20	20	38	1.0	0	0	2/4	2	1	I(94)	Ab	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
20	20	39	1.0	1/4	1/4	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
21	21	40	2.0	0	0	2/4	2	1	V.iv6	Ab	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
22	22	42	1.0	0	0	2/4	2	1	V7(4)|HC	Ab	V		V7(4)		V		7	4		HC		Mm7	0	0	1, 0, 2, -1		1	1
22	22	43	3.0	1/4	1/4	2/4	2	1	V7}	Ab	V		V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
24	24	46	2.0	0	0	2/4	2	1	V2{	Ab	V		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
25	25	48	0.5	0	0	2/4	2	1	I6(2)	Ab	V		I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
25	25	97/2	1.0	1/8	1/8	2/4	2	1	I6	Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
25	25	99/2	0.5	3/8	3/8	2/4	2	1	#viio6/ii	Ab	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
26	26	50	2.0	0	0	2/4	2	1	V65	Ab	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
27	27	52	0.5	0	0	2/4	2	1	I(4#2)	Ab	V		I(4#2)		I			4#2				M	0	0	0, 9, -1, 1		0	0
27	27	105/2	1.5	1/8	1/8	2/4	2	1	I	Ab	V		I		I							M	0	0	0, 4, 1		0	0
28	28	54	0.75	0	0	2/4	2	1	V2	Ab	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
28	28	219/4	1.0357142857142847	3/16	3/16	2/4	2	1	V2(9)	Ab	V		V2(9)		V		2	9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
28	28	781/14	0.7142857142857153	25/56	25/56	2/4	2	1	V2	Ab	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
29	29	113/2	1.5	1/8	1/8	2/4	2	1	I6	Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
30	30	58	2.0	0	0	2/4	2	1	V65	Ab	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
31	31	60	1.0	0	0	2/4	2	1	I	Ab	V		I		I							M	0	0	0, 4, 1		0	0
31	31	61	1.0	1/4	1/4	2/4	2	1	V43	Ab	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
32	32	62	1.0	0	0	2/4	2	1	I6	Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
32	32	63	1.0	1/4	1/4	2/4	2	1	V+6/IV	Ab	V		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
33	33	64	1.0	0	0	2/4	2	1	IV	Ab	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
33	33	65	1.0	1/4	1/4	2/4	2	1	viio43	Ab	V		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
34	34	66	2.5	0	0	2/4	2	1	viio7/V	Ab	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
35	35	137/2	1.0	1/8	1/8	2/4	2	1	V(64)	Ab	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
35	35	139/2	0.5	3/8	3/8	2/4	2	1	V7	Ab	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	36	70	1.0	0	0	2/4	2	1	I|IAC}{	Ab	V		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
36	36	71	1.0	1/4	1/4	2/4	2	1	V43	Ab	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
37	37	72	1.0	0	0	2/4	2	1	I6	Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
37	37	73	1.0	1/4	1/4	2/4	2	1	V+6/IV	Ab	V		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
38	38	74	1.0	0	0	2/4	2	1	IV	Ab	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
38	38	75	1.0	1/4	1/4	2/4	2	1	V7	Ab	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	39	76	2.0	0	0	2/4	2	1	Ger6	Ab	V		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
40	40	78	0.5	0	0	2/4	2	1	V(64)	Ab	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
40	40	157/2	1.1666666666666714	1/8	1/8	2/4	2	1	I6	Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
40	40	239/3	0.1666666666666572	5/12	5/12	2/4	2	1	viio6	Ab	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
40	40	479/6	0.1666666666666714	11/24	11/24	2/4	2	1	I	Ab	V		I		I							M	0	0	0, 4, 1		0	0
41	41	80	1.0	0	0	2/4	2	1	V7(4)	Ab	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
41	41	81	1.0	1/4	1/4	2/4	2	1	V7	Ab	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	82	1.6666666666666714	0	0	2/4	2	1	I6	Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
42	42	251/3	0.1666666666666572	5/12	5/12	2/4	2	1	viio6	Ab	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
42	42	503/6	0.1666666666666714	11/24	11/24	2/4	2	1	I	Ab	V		I		I							M	0	0	0, 4, 1		0	0
43	43	84	1.0	0	0	2/4	2	1	V7(4)	Ab	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
43	43	85	1.0	1/4	1/4	2/4	2	1	V7	Ab	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	86	2.0	0	0	2/4	2	1	I|PAC}	Ab	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
45	45	88	2.0	0	0	2/4	2	1	I.V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	46	90	1.0	0	0	2/4	2	1	I{	Ab	I		I		I						{	M	0	0	0, 4, 1		0	0
46	46	91	0.75	1/4	1/4	2/4	2	1	V65(6)	Ab	I		V65(6)		V		65	6				Mm7	0	0	5, 4, -1, 1		1	5
46	46	367/4	0.25	7/16	7/16	2/4	2	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	47	92	0.5	0	0	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
47	47	185/2	0.5	1/8	1/8	2/4	2	1	I64	Ab	I		I64		I		64					M	0	0	1, 0, 4		0	1
47	47	93	0.5	1/4	1/4	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
47	47	187/2	0.5	3/8	3/8	2/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
48	48	94	0.5	0	0	2/4	2	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
48	48	189/2	0.5	1/8	1/8	2/4	2	1	V6	Ab	I		V6		V		6					M	0	0	5, 2, 1		1	5
48	48	95	0.5	1/4	1/4	2/4	2	1	I(4)	Ab	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
48	48	191/2	0.25	3/8	3/8	2/4	2	1	I(11)	Ab	I		I(11)		I			11				M	0	0	0, 4, 1	-1	0	0
48	48	383/4	0.25	7/16	7/16	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
49	49	96	1.5	0	0	2/4	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	195/2	0.5	3/8	3/8	2/4	2	1	V+	Ab	I		V+		V	+						+	0	0	1, 5, 9		1	1
50	50	98	1.0	0	0	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
50	50	99	1.0	1/4	1/4	2/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
51	51	100	1.0	0	0	2/4	2	1	IV	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
51	51	101	2.0	1/4	1/4	2/4	2	1	IV6	Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
52	52	103	0.5	1/4	1/4	2/4	2	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
52	52	207/2	0.5	3/8	3/8	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
53	53	104	1.0	0	0	2/4	2	1	V(64)|HC	Ab	I		V(64)		V			64		HC		M	0	0	1, 0, 4		1	1
53	53	105	1.0	1/4	1/4	2/4	2	1	V}	Ab	I		V		V						}	M	0	0	1, 5, 2		1	1
54	54	106	1.0	0	0	2/4	2	1	I{	Ab	I		I		I						{	M	0	0	0, 4, 1		0	0
54	54	107	0.75	1/4	1/4	2/4	2	1	V65(6)	Ab	I		V65(6)		V		65	6				Mm7	0	0	5, 4, -1, 1		1	5
54	54	431/4	0.25	7/16	7/16	2/4	2	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	55	108	0.5	0	0	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
55	55	217/2	0.5	1/8	1/8	2/4	2	1	I64	Ab	I		I64		I		64					M	0	0	1, 0, 4		0	1
55	55	109	1.0	1/4	1/4	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
56	56	110	1.0	0	0	2/4	2	1	V	Ab	I		V		V							M	0	0	1, 5, 2		1	1
56	56	111	0.75	1/4	1/4	2/4	2	1	V7(4)	Ab	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
56	56	447/4	0.25	7/16	7/16	2/4	2	1	V(64)	Ab	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
57	57	112	1.0	0	0	2/4	2	1	V	Ab	I		V		V							M	0	0	1, 5, 2		1	1
57	57	113	0.5	1/4	1/4	2/4	2	1	IV	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
57	57	227/2	0.5	3/8	3/8	2/4	2	1	viio6	Ab	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
58	58	114	0.5	0	0	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
58	58	229/2	0.5	1/8	1/8	2/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
58	58	115	1.0	1/4	1/4	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
59	59	116	1.0	0	0	2/4	2	1	IV	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
59	59	117	1.0	1/4	1/4	2/4	2	1	ii6	Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
60	60	118	1.0	0	0	2/4	2	1	V(64)	Ab	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
60	60	119	1.0	1/4	1/4	2/4	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	61	120	1.0	0	0	2/4	2	1	I(974)|PAC	Ab	I		I(974)		I			974		PAC		M	0	0	0, -1, 1	2, 5	0	0
61	61	121	1.0	1/4	1/4	2/4	2	1	I}	Ab	I		I		I						}	M	0	0	0, 4, 1		0	0
62	62	122	2.0	0	0	2/4	2	1	V65/ii{	Ab	I		V65/ii		V		65		ii		{	Mm7	0	0	7, 4, 1, 3		3	7
63	63	124	1.0	0	0	2/4	2	1	ii(94)	Ab	I		ii(94)		ii			94				m	0	0	2, 1, 3	4	2	2
63	63	125	1.0	1/4	1/4	2/4	2	1	ii	Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
64	64	126	2.0	0	0	2/4	2	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
65	65	128	1.0	0	0	2/4	2	1	i(94)	Ab	I		i(94)		i			94				m	0	0	0, -1, 1	2	0	0
65	65	129	1.0	1/4	1/4	2/4	2	1	i	Ab	I		i		i							m	0	0	0, -3, 1		0	0
66	66	130	2.0	0	0	2/4	2	1	V(64)/bVI	Ab	I		V(64)/bVI		V			64	bVI			M	0	0	-3, -4, 0		-3	-3
67	67	132	1.0	0	0	2/4	2	1	V7(4)/bVI	Ab	I		V7(4)/bVI		V		7	4	bVI			Mm7	0	0	-3, -4, -2, -5		-3	-3
67	67	133	0.875	1/4	1/4	2/4	2	1	V7/bVI	Ab	I		V7/bVI		V		7		bVI			Mm7	0	0	-3, 1, -2, -5		-3	-3
67	67	1071/8	1.125	15/32	15/32	2/4	2	1	ii%43/V	Ab	I		ii%43/V		ii	%	43		V			%7	0	0	-3, 1, 3, 0		3	-3
68	68	135	2.0	1/4	1/4	2/4	2	1	V7/V	Ab	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
69	69	137	3.0	1/4	1/4	2/4	2	1	V7|HC}	Ab	I		V7		V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
71	71	140	2.0	0	0	2/4	2	1	V2{	Ab	I		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
72	72	142	0.5	0	0	2/4	2	1	I6(2)	Ab	I		I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
72	72	285/2	1.0	1/8	1/8	2/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
72	72	287/2	0.5	3/8	3/8	2/4	2	1	#viio6/ii	Ab	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
73	73	144	2.0	0	0	2/4	2	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
74	74	146	0.5	0	0	2/4	2	1	I(4#2)	Ab	I		I(4#2)		I			4#2				M	0	0	0, 9, -1, 1		0	0
74	74	293/2	1.5	1/8	1/8	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
75	75	148	0.75	0	0	2/4	2	1	V2	Ab	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
75	75	595/4	1.0357142857142776	3/16	3/16	2/4	2	1	V2(9)	Ab	I		V2(9)		V		2	9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
75	75	2097/14	0.7142857142857224	25/56	25/56	2/4	2	1	V2	Ab	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
76	76	301/2	1.5	1/8	1/8	2/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
77	77	152	2.0	0	0	2/4	2	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
78	78	154	1.0	0	0	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
78	78	155	1.0	1/4	1/4	2/4	2	1	V43	Ab	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
79	79	156	1.0	0	0	2/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
79	79	157	1.0	1/4	1/4	2/4	2	1	V+6/IV	Ab	I		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
80	80	158	1.0	0	0	2/4	2	1	IV	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
80	80	159	1.0	1/4	1/4	2/4	2	1	#viio2/vi	Ab	I		#viio2/vi		#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
81	81	160	2.5	0	0	2/4	2	1	viio7/V	Ab	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
82	82	325/2	1.0	1/8	1/8	2/4	2	1	V(64)	Ab	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
82	82	327/2	0.5	3/8	3/8	2/4	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
83	83	164	1.0	0	0	2/4	2	1	I|IAC}{	Ab	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
83	83	165	1.0	1/4	1/4	2/4	2	1	V43	Ab	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
84	84	166	1.0	0	0	2/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
84	84	167	1.0	1/4	1/4	2/4	2	1	V+6/IV	Ab	I		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
85	85	168	1.0	0	0	2/4	2	1	IV	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
85	85	169	1.0	1/4	1/4	2/4	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	86	170	2.0	0	0	2/4	2	1	Ger6	Ab	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
87	87	172	0.5	0	0	2/4	2	1	V(64)	Ab	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
87	87	345/2	1.1666666666666572	1/8	1/8	2/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
87	87	521/3	0.16666666666668561	5/12	5/12	2/4	2	1	viio6	Ab	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
87	87	1043/6	0.1666666666666572	11/24	11/24	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
88	88	174	1.0	0	0	2/4	2	1	V7(4)	Ab	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
88	88	175	1.0	1/4	1/4	2/4	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	89	176	1.6666666666666572	0	0	2/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
89	89	533/3	0.16666666666668561	5/12	5/12	2/4	2	1	viio6	Ab	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
89	89	1067/6	0.1666666666666572	11/24	11/24	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
90	90	178	1.0	0	0	2/4	2	1	V7(4)	Ab	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
90	90	179	1.0	1/4	1/4	2/4	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	91	180	0.5	0	0	2/4	2	1	I|PAC}{	Ab	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
91	91	361/2	0.5	1/8	1/8	2/4	2	1	I64	Ab	I		I64		I		64					M	0	0	1, 0, 4		0	1
91	91	181	0.5	1/4	1/4	2/4	2	1	V65(6)	Ab	I		V65(6)		V		65	6				Mm7	0	0	5, 4, -1, 1		1	5
91	91	363/2	0.25	3/8	3/8	2/4	2	1	V7(6)	Ab	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
91	91	727/4	0.25	7/16	7/16	2/4	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	92	182	0.5	0	0	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
92	92	365/2	0.5	1/8	1/8	2/4	2	1	I64	Ab	I		I64		I		64					M	0	0	1, 0, 4		0	1
92	92	183	0.5	1/4	1/4	2/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
92	92	367/2	0.5	3/8	3/8	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
93	93	184	0.5	0	0	2/4	2	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
93	93	369/2	0.5	1/8	1/8	2/4	2	1	V	Ab	I		V		V							M	0	0	1, 5, 2		1	1
93	93	185	0.5	1/4	1/4	2/4	2	1	I(4)	Ab	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
93	93	371/2	0.5	3/8	3/8	2/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
94	94	186	1.5	0	0	2/4	2	1	V	Ab	I		V		V							M	0	0	1, 5, 2		1	1
94	94	375/2	0.5	3/8	3/8	2/4	2	1	V2	Ab	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
95	95	188	0.75	0	0	2/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
95	95	755/4	0.75	3/16	3/16	2/4	2	1	V43(4)	Ab	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
95	95	379/2	0.5	3/8	3/8	2/4	2	1	V43	Ab	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
96	96	190	0.5	0	0	2/4	2	1	I(7)	Ab	I		I(7)		I			7				M	0	0	0, 4, 1	5	0	0
96	96	381/2	0.25	1/8	1/8	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
96	96	763/4	0.25	3/16	3/16	2/4	2	1	V+/IV	Ab	I		V+/IV		V	+			IV			+	0	0	0, 4, 8		0	0
96	96	191	0.5	1/4	1/4	2/4	2	1	ii65	Ab	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
96	96	383/2	0.5	3/8	3/8	2/4	2	1	ii6	Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
97	97	192	1.0	0	0	2/4	2	1	V(64)	Ab	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
97	97	193	0.5	1/4	1/4	2/4	2	1	V(6#4)	Ab	I		V(6#4)		V			6#4				M	0	0	1, 5, 7, 4		1	1
97	97	387/2	0.5	3/8	3/8	2/4	2	1	V	Ab	I		V		V							M	0	0	1, 5, 2		1	1
98	98	194	0.5	0	0	2/4	2	1	I(#9)	Ab	I		I(#9)		I			#9				M	0	0	0, 4, 1	9	0	0
98	98	389/2	0.5	1/8	1/8	2/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
98	98	195	0.5	1/4	1/4	2/4	2	1	V43	Ab	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
98	98	391/2	0.5	3/8	3/8	2/4	2	1	V+64(#7)	Ab	I		V+64(#7)		V	+	64	#7				+	0	0	9, 6, 5		1	9
