mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	9	16	16	1.0	0	0	2/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	9	17	17	0.5	1/4	1/4	2/4	2	1		I|PAC}	Ab	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	9	35/2	35/2	4.5	3/8	3/8	2/4	2	1		V65/vi{	Ab	I		V65/vi	V		65		vi		{	Mm7	0	0	8, 5, 2, 4		4	8
12	12	22	22	7.875	0	0	2/4	2	1		V/vi	Ab	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
15	15	239/8	239/8	4.0	15/32	15/32	2/4	2	1		IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
17	17	271/8	271/8	4.125	15/32	15/32	2/4	2	1		V7|HC}	Ab	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
19	19	75/2	75/2	0.0	3/8	3/8	2/4	2	1		{	Ab	I									{		0	0				
20	20	38	38	1.5	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
20	20	79/2	79/2	0.5	3/8	3/8	2/4	2	1		V43	Ab	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
21	21	40	40	1.5	0	0	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
21	21	83/2	83/2	0.5	3/8	3/8	2/4	2	1		IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	22	42	42	0.5	0	0	2/4	2	1		ii	Ab	I		ii	ii							m	0	0	2, -1, 3		2	2
22	22	85/2	85/2	0.5	1/8	1/8	2/4	2	1		V6	Ab	I		V6	V		6					M	0	0	5, 2, 1		1	5
22	22	43	43	0.5	1/4	1/4	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
22	22	87/2	87/2	0.5	3/8	3/8	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
23	23	44	44	1.25	0	0	2/4	2	1		V	Ab	I		V	V							M	0	0	1, 5, 2		1	1
23	23	181/4	181/4	0.25	5/16	5/16	2/4	2	1		V2	Ab	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
23	23	91/2	91/2	0.25	3/8	3/8	2/4	2	1		vi64	Ab	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
23	23	183/4	183/4	0.25	7/16	7/16	2/4	2	1		viio6	Ab	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
24	24	46	46	1.5	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
24	24	95/2	95/2	0.5	3/8	3/8	2/4	2	1		V43	Ab	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
25	25	48	48	1.5	0	0	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
25	25	99/2	99/2	0.5	3/8	3/8	2/4	2	1		IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
26	26	50	50	0.5	0	0	2/4	2	1		ii	Ab	I		ii	ii							m	0	0	2, -1, 3		2	2
26	26	101/2	101/2	0.5	1/8	1/8	2/4	2	1		V6	Ab	I		V6	V		6					M	0	0	5, 2, 1		1	5
26	26	51	51	0.5	1/4	1/4	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
26	26	103/2	103/2	0.5	3/8	3/8	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
27	27	52	52	1.0	0	0	2/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	53	53	1.0	1/4	1/4	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
28	28	54	54	1.0	0	0	2/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	28	55	55	0.5	1/4	1/4	2/4	2	1		I|PAC}	Ab	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
28	28	111/2	111/2	4.5	3/8	3/8	2/4	2	1		V65/vi{	Ab	I		V65/vi	V		65		vi		{	Mm7	0	0	8, 5, 2, 4		4	8
31	31	60	60	7.875	0	0	2/4	2	1		V/vi	Ab	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
34	34	543/8	543/8	0.625	15/32	15/32	2/4	2	1		I/VI	Ab	I		I/VI	I				VI			M	0	0	3, 7, 4		3	3
35	35	137/2	137/2	0.5	1/8	1/8	2/4	2	1		I6/VI	Ab	I		I6/VI	I		6		VI			M	0	0	7, 4, 3		3	7
35	35	69	69	1.0	1/4	1/4	2/4	2	1		V43/VI	Ab	I		V43/VI	V		43		VI			Mm7	0	0	5, 2, 4, 8		4	5
36	36	70	70	1.0	0	0	2/4	2	1		I6/VI	Ab	I		I6/VI	I		6		VI			M	0	0	7, 4, 3		3	7
36	36	71	71	1.0	1/4	1/4	2/4	2	1		V43/VI	Ab	I		V43/VI	V		43		VI			Mm7	0	0	5, 2, 4, 8		4	5
37	37	72	72	1.0	0	0	2/4	2	1		V.V65/V	Ab	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
37	37	73	73	1.0	1/4	1/4	2/4	2	1		viio65/V	Ab	V		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
38	38	74	74	1.0	0	0	2/4	2	1		viio43/V	Ab	V		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
38	38	75	75	0.5	1/4	1/4	2/4	2	1		V(b6)/V	Ab	V		V(b6)/V	V			b6	V			M	0	0	2, 6, -2		2	2
38	38	151/2	151/2	0.5	3/8	3/8	2/4	2	1		V2/V	Ab	V		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
39	39	76	76	0.5	0	0	2/4	2	1		I/V	Ab	V		I/V	I				V			M	0	0	1, 5, 2		1	1
39	39	153/2	153/2	0.5	1/8	1/8	2/4	2	1		I6/V	Ab	V		I6/V	I		6		V			M	0	0	5, 2, 1		1	5
39	39	77	77	1.0	1/4	1/4	2/4	2	1		viio65/V	Ab	V		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
40	40	78	78	1.0	0	0	2/4	2	1		I6/V	Ab	V		I6/V	I		6		V			M	0	0	5, 2, 1		1	5
40	40	79	79	1.0	1/4	1/4	2/4	2	1		viio65/V	Ab	V		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
41	41	80	80	1.0	0	0	2/4	2	1		V65	Ab	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
41	41	81	81	1.0	1/4	1/4	2/4	2	1		viio65	Ab	V		viio65	vii	o	65					o7	0	0	2, -1, -4, 5		5	2
42	42	82	82	1.0	0	0	2/4	2	1		viio43	Ab	V		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
42	42	83	83	1.0	1/4	1/4	2/4	2	1		viio7	Ab	V		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
43	43	84	84	3.0	0	0	2/4	2	1		viio43	Ab	V		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
44	44	87	87	1.0	1/4	1/4	2/4	2	1		I6	Ab	V		I6	I		6					M	0	0	4, 1, 0		0	4
45	45	88	88	3.0	0	0	2/4	2	1		viio43	Ab	V		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
46	46	91	91	1.0	1/4	1/4	2/4	2	1		I6	Ab	V		I6	I		6					M	0	0	4, 1, 0		0	4
47	47	92	92	1.0	0	0	2/4	2	1		viio43	Ab	V		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
47	47	93	93	1.0	1/4	1/4	2/4	2	1		I6	Ab	V		I6	I		6					M	0	0	4, 1, 0		0	4
48	48	94	94	1.0	0	0	2/4	2	1		viio43	Ab	V		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
48	48	95	95	1.0	1/4	1/4	2/4	2	1		I6	Ab	V		I6	I		6					M	0	0	4, 1, 0		0	4
49	49	96	96	1.0	0	0	2/4	2	1		IV	Ab	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
49	49	97	97	1.0	1/4	1/4	2/4	2	1		V	Ab	V		V	V							M	0	0	1, 5, 2		1	1
50	50	98	98	3.0	0	0	2/4	2	1		I|PAC}{	Ab	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
51	51	101	101	1.0	1/4	1/4	2/4	2	1		V7	Ab	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	102	102	3.0	0	0	2/4	2	1		I	Ab	V		I	I							M	0	0	0, 4, 1		0	0
53	53	105	105	1.0	1/4	1/4	2/4	2	1		V7	Ab	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	54	106	106	1.0	0	0	2/4	2	1		I	Ab	V		I	I							M	0	0	0, 4, 1		0	0
54	54	107	107	1.0	1/4	1/4	2/4	2	1		V7	Ab	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	108	108	1.0	0	0	2/4	2	1		I	Ab	V		I	I							M	0	0	0, 4, 1		0	0
55	55	109	109	1.0	1/4	1/4	2/4	2	1		V7	Ab	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	110	110	1.5	0	0	2/4	2	1		I	Ab	V		I	I							M	0	0	0, 4, 1		0	0
56	56	223/2	223/2	0.5	3/8	3/8	2/4	2	1		viio6	Ab	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
57	57	112	112	1.5	0	0	2/4	2	1		I	Ab	V		I	I							M	0	0	0, 4, 1		0	0
57	57	227/2	227/2	0.5	3/8	3/8	2/4	2	1		viio6	Ab	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
58	58	114	114	4.0	0	0	2/4	2	1		I|PAC}	Ab	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
60	60	118	118	4.0	0	0	2/4	2	1		I.V+	Ab	I		V+	V	+						+	0	0	1, 5, 9		1	1
62	61		122		0	0	2/4	2	1	1	I{	Ab	I		I	I						{	M	0	0	0, 4, 1		0	0
62	61		247/2		3/8	3/8	2/4	2	1	1	V43	Ab	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
63	61		124		0	0	2/4	2	1	1	I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
63	61		251/2		3/8	3/8	2/4	2	1	1	IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
64	61	122	126	4.0	0	0	2/4	2	1	2	V6/VI	Ab	I		V6/VI	V		6		VI			M	0	0	8, 5, 4		4	8
66	62	126	130	1.5	0	0	2/4	2	1		I/VI{	Ab	I		I/VI	I				VI		{	M	0	0	3, 7, 4		3	3
66	62	255/2	263/2	0.5	3/8	3/8	2/4	2	1		V43/VI	Ab	I		V43/VI	V		43		VI			Mm7	0	0	5, 2, 4, 8		4	5
67	63	128	132	1.5	0	0	2/4	2	1		I6/VI	Ab	I		I6/VI	I		6		VI			M	0	0	7, 4, 3		3	7
67	63	259/2	267/2	0.5	3/8	3/8	2/4	2	1		IV/VI	Ab	I		IV/VI	IV				VI			M	0	0	2, 6, 3		2	2
68	64	130	134	0.5	0	0	2/4	2	1		ii/VI	Ab	I		ii/VI	ii				VI			m	0	0	5, 2, 6		5	5
68	64	261/2	269/2	0.5	1/8	1/8	2/4	2	1		V6/VI	Ab	I		V6/VI	V		6		VI			M	0	0	8, 5, 4		4	8
68	64	131	135	0.5	1/4	1/4	2/4	2	1		I/VI	Ab	I		I/VI	I				VI			M	0	0	3, 7, 4		3	3
68	64	263/2	271/2	0.5	3/8	3/8	2/4	2	1		I6/VI	Ab	I		I6/VI	I		6		VI			M	0	0	7, 4, 3		3	7
69	65	132	136	1.25	0	0	2/4	2	1		V/VI	Ab	I		V/VI	V				VI			M	0	0	4, 8, 5		4	4
69	65	533/4	549/4	0.25	5/16	5/16	2/4	2	1		V2/VI	Ab	I		V2/VI	V		2		VI			Mm7	0	0	2, 4, 8, 5		4	2
69	65	267/2	275/2	0.25	3/8	3/8	2/4	2	1		vi64/VI	Ab	I		vi64/VI	vi		64		VI			m	0	0	7, 6, 3		6	7
69	65	535/4	551/4	0.25	7/16	7/16	2/4	2	1		viio6/VI	Ab	I		viio6/VI	vii	o	6		VI			o	0	0	5, 2, 8		8	5
70	66	134	138	1.5	0	0	2/4	2	1		I/VI	Ab	I		I/VI	I				VI			M	0	0	3, 7, 4		3	3
70	66	271/2	279/2	0.5	3/8	3/8	2/4	2	1		V43/VI	Ab	I		V43/VI	V		43		VI			Mm7	0	0	5, 2, 4, 8		4	5
71	67	136	140	1.5	0	0	2/4	2	1		I6/VI	Ab	I		I6/VI	I		6		VI			M	0	0	7, 4, 3		3	7
71	67	275/2	283/2	0.5	3/8	3/8	2/4	2	1		IV/VI	Ab	I		IV/VI	IV				VI			M	0	0	2, 6, 3		2	2
72	68	138	142	1.0	0	0	2/4	2	1		#viio6/ii	Ab	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
72	68	139	143	2.0	1/4	1/4	2/4	2	1		#viio43/ii	Ab	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
73	69	141	145	1.0	1/4	1/4	2/4	2	1		i6/ii	Ab	I		i6/ii	i		6		ii			m	0	0	-1, 3, 2		2	-1
74	70	142	146	1.0	0	0	2/4	2	1		#viio65/ii	Ab	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
74	70	143	147	2.0	1/4	1/4	2/4	2	1		#viio43/ii	Ab	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
75	71	145	149	1.0	1/4	1/4	2/4	2	1		i6/ii	Ab	I		i6/ii	i		6		ii			m	0	0	-1, 3, 2		2	-1
76	72	146	150	1.0	0	0	2/4	2	1		#viio65/iii	Ab	I		#viio65/iii	#vii	o	65		iii			o7	0	0	6, 3, 0, 9		9	6
76	72	147	151	1.0	1/4	1/4	2/4	2	1		i6/iii	Ab	I		i6/iii	i		6		iii			m	0	0	1, 5, 4		4	1
77	73	148	152	1.0	0	0	2/4	2	1		#viio43/iii	Ab	I		#viio43/iii	#vii	o	43		iii			o7	0	0	3, 0, 9, 6		9	3
77	73	149	153	1.0	1/4	1/4	2/4	2	1		i6/iii	Ab	I		i6/iii	i		6		iii			m	0	0	1, 5, 4		4	1
78	74	150	154	1.0	0	0	2/4	2	1		i64/iii	Ab	I		i64/iii	i		64		iii			m	0	0	5, 4, 1		4	5
78	74	151	155	1.0	1/4	1/4	2/4	2	1		i6/iii	Ab	I		i6/iii	i		6		iii			m	0	0	1, 5, 4		4	1
79	75	152	156	1.0	0	0	2/4	2	1		i/iii	Ab	I		i/iii	i				iii			m	0	0	4, 1, 5		4	4
79	75	153	157	1.0	1/4	1/4	2/4	2	1		i64/iii	Ab	I		i64/iii	i		64		iii			m	0	0	5, 4, 1		4	5
80	76	154	158	1.0	0	0	2/4	2	1		i6/iii	Ab	I		i6/iii	i		6		iii			m	0	0	1, 5, 4		4	1
80	76	155	159	1.0	1/4	1/4	2/4	2	1		i/iii	Ab	I		i/iii	i				iii			m	0	0	4, 1, 5		4	4
81	77	156	160	1.0	0	0	2/4	2	1		V/iii	Ab	I		V/iii	V				iii			M	0	0	5, 9, 6		5	5
81	77	157	161	1.0	1/4	1/4	2/4	2	1		i/iii	Ab	I		i/iii	i				iii			m	0	0	4, 1, 5		4	4
82	78	158	162	1.0	0	0	2/4	2	1		V/iii	Ab	I		V/iii	V				iii			M	0	0	5, 9, 6		5	5
82	78	159	163	1.0	1/4	1/4	2/4	2	1		i/iii	Ab	I		i/iii	i				iii			m	0	0	4, 1, 5		4	4
83	79	160	164	4.0	0	0	2/4	2	1		V/III|HC}	Ab	I		V/III	V				III	HC	}	M	0	0	5, 9, 6		5	5
85	81	164	168	1.5	0	0	2/4	2	1		I/III{	Ab	I		I/III	I				III		{	M	0	0	4, 8, 5		4	4
85	81	331/2	339/2	0.5	3/8	3/8	2/4	2	1		V43/III	Ab	I		V43/III	V		43		III			Mm7	0	0	6, 3, 5, 9		5	6
86	82	166	170	1.5	0	0	2/4	2	1		I6/III	Ab	I		I6/III	I		6		III			M	0	0	8, 5, 4		4	8
86	82	335/2	343/2	0.5	3/8	3/8	2/4	2	1		IV/III	Ab	I		IV/III	IV				III			M	0	0	3, 7, 4		3	3
87	83	168	172	0.5	0	0	2/4	2	1		ii/III	Ab	I		ii/III	ii				III			m	0	0	6, 3, 7		6	6
87	83	337/2	345/2	0.5	1/8	1/8	2/4	2	1		V6/III	Ab	I		V6/III	V		6		III			M	0	0	9, 6, 5		5	9
87	83	169	173	0.5	1/4	1/4	2/4	2	1		I/III	Ab	I		I/III	I				III			M	0	0	4, 8, 5		4	4
87	83	339/2	347/2	0.5	3/8	3/8	2/4	2	1		I6/III	Ab	I		I6/III	I		6		III			M	0	0	8, 5, 4		4	8
88	84	170	174	1.0	0	0	2/4	2	1		V/III	Ab	I		V/III	V				III			M	0	0	5, 9, 6		5	5
88	84	171	175	1.0	1/4	1/4	2/4	2	1		V43/III	Ab	I		V43/III	V		43		III			Mm7	0	0	6, 3, 5, 9		5	6
89	85	172	176	1.5	0	0	2/4	2	1		I/III	Ab	I		I/III	I				III			M	0	0	4, 8, 5		4	4
89	85	347/2	355/2	0.5	3/8	3/8	2/4	2	1		viio6/III	Ab	I		viio6/III	vii	o	6		III			o	0	0	6, 3, 9		9	6
90	86	174	178	1.5	0	0	2/4	2	1		I6/III	Ab	I		I6/III	I		6		III			M	0	0	8, 5, 4		4	8
90	86	351/2	359/2	0.5	3/8	3/8	2/4	2	1		i/vi	Ab	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3
91	87	176	180	1.5	0	0	2/4	2	1		V43/vi	Ab	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
91	87	355/2	363/2	0.5	3/8	3/8	2/4	2	1		i6/vi	Ab	I		i6/vi	i		6		vi			m	0	0	0, 4, 3		3	0
92	88	178	182	2.0	0	0	2/4	2	1		#viio43/vi	Ab	I		#viio43/vi	#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
93	89	180	184	3.0	0	0	2/4	2	1		#viio65/vi	Ab	I		#viio65/vi	#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
94	90	183	187	1.0	1/4	1/4	2/4	2	1		#viio43/vi	Ab	I		#viio43/vi	#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
95	91	184	188	2.0	0	0	2/4	2	1		#viio65/vi	Ab	I		#viio65/vi	#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
96	92	186	190	1.0	0	0	2/4	2	1		V65	Ab	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
96	92	187	191	1.0	1/4	1/4	2/4	2	1		#viio2/vi	Ab	I		#viio2/vi	#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
97	93	188	192	1.0	0	0	2/4	2	1		V65	Ab	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
97	93	189	193	1.0	1/4	1/4	2/4	2	1		#viio2/vi	Ab	I		#viio2/vi	#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
98	94	190	194	2.0	0	0	2/4	2	1		V65	Ab	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
99	95	192	196	18.0	0	0	2/4	2	1		V7|HC}	Ab	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
108	104	210	214	1.5	0	0	2/4	2	1		I{	Ab	I		I	I						{	M	0	0	0, 4, 1		0	0
108	104	423/2	431/2	0.5	3/8	3/8	2/4	2	1		V43	Ab	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
109	105	212	216	1.5	0	0	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
109	105	427/2	435/2	0.5	3/8	3/8	2/4	2	1		IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
110	106	214	218	0.5	0	0	2/4	2	1		ii	Ab	I		ii	ii							m	0	0	2, -1, 3		2	2
110	106	429/2	437/2	0.5	1/8	1/8	2/4	2	1		V6	Ab	I		V6	V		6					M	0	0	5, 2, 1		1	5
110	106	215	219	0.5	1/4	1/4	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
110	106	431/2	439/2	0.5	3/8	3/8	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
111	107	216	220	1.25	0	0	2/4	2	1		V	Ab	I		V	V							M	0	0	1, 5, 2		1	1
111	107	869/4	885/4	0.25	5/16	5/16	2/4	2	1		V2	Ab	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
111	107	435/2	443/2	0.25	3/8	3/8	2/4	2	1		vi64	Ab	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
111	107	871/4	887/4	0.25	7/16	7/16	2/4	2	1		viio6	Ab	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
112	108	218	222	1.5	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
112	108	439/2	447/2	0.5	3/8	3/8	2/4	2	1		V43	Ab	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
113	109	220	224	1.5	0	0	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
113	109	443/2	451/2	0.5	3/8	3/8	2/4	2	1		IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
114	110	222	226	0.5	0	0	2/4	2	1		ii	Ab	I		ii	ii							m	0	0	2, -1, 3		2	2
114	110	445/2	453/2	0.5	1/8	1/8	2/4	2	1		V6	Ab	I		V6	V		6					M	0	0	5, 2, 1		1	5
114	110	223	227	0.5	1/4	1/4	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
114	110	447/2	455/2	0.5	3/8	3/8	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
115	111	224	228	1.0	0	0	2/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
115	111	225	229	1.0	1/4	1/4	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
116	112	226	230	1.0	0	0	2/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
116	112	227	231	0.5	1/4	1/4	2/4	2	1		I|PAC}	Ab	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
116	112	455/2	463/2	4.5	3/8	3/8	2/4	2	1		V65/vi{	Ab	I		V65/vi	V		65		vi		{	Mm7	0	0	8, 5, 2, 4		4	8
119	115	232	236	7.875	0	0	2/4	2	1		V/vi	Ab	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
122	118	1919/8	1951/8	4.0	15/32	15/32	2/4	2	1		IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
124	120	1951/8	1983/8	4.125	15/32	15/32	2/4	2	1		V7|HC}	Ab	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
126	122	495/2	503/2	0.0	3/8	3/8	2/4	2	1		{	Ab	I									{		0	0				
127	123	248	252	1.75	0	0	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
127	123	999/4	1015/4	0.25	7/16	7/16	2/4	2	1		viio6	Ab	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
128	124	250	254	1.75	0	0	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
128	124	1007/4	1023/4	0.25	7/16	7/16	2/4	2	1		IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
129	125	252	256	0.5	0	0	2/4	2	1		ii	Ab	I		ii	ii							m	0	0	2, -1, 3		2	2
129	125	505/2	513/2	0.5	1/8	1/8	2/4	2	1		V6	Ab	I		V6	V		6					M	0	0	5, 2, 1		1	5
129	125	253	257	0.5	1/4	1/4	2/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
129	125	507/2	515/2	0.5	3/8	3/8	2/4	2	1		I6	Ab	I		I6	I		6					M	0	0	4, 1, 0		0	4
130	126	254	258	1.25	0	0	2/4	2	1		V	Ab	I		V	V							M	0	0	1, 5, 2		1	1
