mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	61/2	1.5	1/8	1/8	3/4	2	1	V(64)		Ab	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
11	11	32	1.0	1/2	1/2	3/4	2	1	V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	33	3.0	0	0	3/4	2	1	I|PAC}{		Ab	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
13	13	36	3.0	0	0	3/4	2	1	V43		Ab	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
14	14	39	3.0	0	0	3/4	2	1	I6		Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	42	3.0	0	0	3/4	2	1	V65		Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
16	16	45	3.0	0	0	3/4	2	1	I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
17	17	48	2.0	0	0	3/4	2	1	V43/V		Ab	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
17	17	50	1.0	1/2	1/2	3/4	2	1	V		Ab	I		V		V							M	0	0	1, 5, 2		1	1
18	18	51	2.0	0	0	3/4	2	1	V.V65		Ab	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
18	18	53	1.0	1/2	1/2	3/4	2	1	V2/IV		Ab	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
19	19	54	0.5	0	0	3/4	2	1	IV6		Ab	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
19	19	109/2	1.0	1/8	1/8	3/4	2	1	It6		Ab	V		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
19	19	111/2	0.5	3/8	3/8	3/4	2	1	I64		Ab	V		I64		I		64					M	0	0	1, 0, 4		0	1
19	19	56	0.5	1/2	1/2	3/4	2	1	IV(9)		Ab	V		IV(9)		IV			9				M	0	0	-1, 3, 0	1	-1	-1
19	19	113/2	0.5	5/8	5/8	3/4	2	1	V+6/IV		Ab	V		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
20	20	57	1.0	0	0	3/4	2	1	IV		Ab	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
20	20	58	1.0	1/4	1/4	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
20	20	59	1.0	1/2	1/2	3/4	2	1	viio6		Ab	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
21	21	60	1.0	0	0	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
21	21	61	1.0	1/4	1/4	3/4	2	1	viio6		Ab	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
21	21	62	1.0	1/2	1/2	3/4	2	1	I		Ab	V		I		I							M	0	0	0, 4, 1		0	0
22	22	63	1.0	0	0	3/4	2	1	IV		Ab	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
22	22	64	1.0	1/4	1/4	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
22	22	65	1.0	1/2	1/2	3/4	2	1	viio6		Ab	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
23	23	66	1.0	0	0	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	67	1.0	1/4	1/4	3/4	2	1	viio6		Ab	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
23	23	68	0.25	1/2	1/2	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	273/4	0.25	9/16	9/16	3/4	2	1	V2		Ab	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
23	23	137/2	0.25	5/8	5/8	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	275/4	0.25	11/16	11/16	3/4	2	1	V2		Ab	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
24	24	69	1.0	0	0	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
24	24	70	1.0	1/4	1/4	3/4	2	1	V2		Ab	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
24	24	71	0.25	1/2	1/2	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
24	24	285/4	0.25	9/16	9/16	3/4	2	1	V7/V		Ab	V		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
24	24	143/2	0.25	5/8	5/8	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
24	24	287/4	0.25	11/16	11/16	3/4	2	1	V7/V		Ab	V		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
25	25	72	1.0	0	0	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
25	25	73	1.0	1/4	1/4	3/4	2	1	V7/V		Ab	V		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
25	25	74	1.0	1/2	1/2	3/4	2	1	V2/V		Ab	V		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
26	26	75	1.0	0	0	3/4	2	1	V6		Ab	V		V6		V		6					M	0	0	5, 2, 1		1	5
26	26	76	1.0	1/4	1/4	3/4	2	1	V43/V		Ab	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
26	26	77	1.0	1/2	1/2	3/4	2	1	V		Ab	V		V		V							M	0	0	1, 5, 2		1	1
27	27	78	2.25	0	0	3/4	2	1	V2		Ab	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
27	27	321/4	0.25	9/16	9/16	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
27	27	161/2	0.5	5/8	5/8	3/4	2	1	V		Ab	V		V		V							M	0	0	1, 5, 2		1	1
28	28	81	0.75	0	0	3/4	2	1	I|IAC}{		Ab	V		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
28	28	327/4	0.5	3/16	3/16	3/4	2	1	IM2		Ab	V		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
28	28	329/4	0.5	5/16	5/16	3/4	2	1	vi		Ab	V		vi		vi							m	0	0	3, 0, 4		3	3
28	28	331/4	0.5	7/16	7/16	3/4	2	1	I64		Ab	V		I64		I		64					M	0	0	1, 0, 4		0	1
28	28	333/4	0.25	9/16	9/16	3/4	2	1	IVM7(9)		Ab	V		IVM7(9)		IV	M	7	9				MM7	0	0	-1, 3, 0, 4	1	-1	-1
28	28	167/2	0.75	5/8	5/8	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
29	29	337/4	0.5	1/16	1/16	3/4	2	1	I		Ab	V		I		I							M	0	0	0, 4, 1		0	0
29	29	339/4	0.5	3/16	3/16	3/4	2	1	IM2		Ab	V		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
29	29	341/4	0.5	5/16	5/16	3/4	2	1	vi		Ab	V		vi		vi							m	0	0	3, 0, 4		3	3
29	29	343/4	0.5	7/16	7/16	3/4	2	1	I64		Ab	V		I64		I		64					M	0	0	1, 0, 4		0	1
29	29	345/4	0.25	9/16	9/16	3/4	2	1	IVM7		Ab	V		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
29	29	173/2	0.75	5/8	5/8	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
30	30	349/4	0.5	1/16	1/16	3/4	2	1	I		Ab	V		I		I							M	0	0	0, 4, 1		0	0
30	30	351/4	0.5	3/16	3/16	3/4	2	1	IM2		Ab	V		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
30	30	353/4	0.5	5/16	5/16	3/4	2	1	vi		Ab	V		vi		vi							m	0	0	3, 0, 4		3	3
30	30	355/4	0.75	7/16	7/16	3/4	2	1	I64		Ab	V		I64		I		64					M	0	0	1, 0, 4		0	1
30	30	179/2	0.25	5/8	5/8	3/4	2	1	IVM7		Ab	V		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
30	30	359/4	0.25	11/16	11/16	3/4	2	1	I6		Ab	V		I6		I		6					M	0	0	4, 1, 0		0	4
31	31	90	1.75	0	0	3/4	2	1	ii65		Ab	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
31	31	367/4	0.25	7/16	7/16	3/4	2	1	V65/V		Ab	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
31	31	92	1.0	1/2	1/2	3/4	2	1	V		Ab	V		V		V							M	0	0	1, 5, 2		1	1
32	32	93	1.0	0	0	3/4	2	1	V43/V		Ab	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
32	32	94	1.0	1/4	1/4	3/4	2	1	viio7		Ab	V		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
32	32	95	0.5	1/2	1/2	3/4	2	1	I|IAC}		Ab	V		I		I					IAC	}	M	0	0	0, 4, 1		0	0
32	32	381/4	0.0	9/16	9/16	3/4	2	1	{		Ab	V										{		0	0				
32	32	191/2	0.25	5/8	5/8	3/4	2	1	viio6		Ab	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
32	32	383/4	0.25	11/16	11/16	3/4	2	1	viio/IV		Ab	V		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
33	33	96	1.75	0	0	3/4	2	1	IV		Ab	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
33	33	391/4	0.25	7/16	7/16	3/4	2	1	V65/V		Ab	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
33	33	98	0.75	1/2	1/2	3/4	2	1	V		Ab	V		V		V							M	0	0	1, 5, 2		1	1
33	33	395/4	0.25	11/16	11/16	3/4	2	1	V7		Ab	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	99	2.0	0	0	3/4	2	1	I		Ab	V		I		I							M	0	0	0, 4, 1		0	0
34	34	101	0.75	1/2	1/2	3/4	2	1	V7(4)		Ab	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
34	34	407/4	0.25	11/16	11/16	3/4	2	1	V7		Ab	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	35	102	2.0	0	0	3/4	2	1	I		Ab	V		I		I							M	0	0	0, 4, 1		0	0
35	35	104	0.75	1/2	1/2	3/4	2	1	V7(4)		Ab	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
35	35	419/4	0.25	11/16	11/16	3/4	2	1	V7		Ab	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	36	105	0.75	0	0	3/4	2	1	I(9)}		Ab	V		I(9)		I			9			}	M	0	0	0, 4, 1	2	0	0
36	36	423/4	0.25	3/16	3/16	3/4	2	1	I		Ab	V		I		I							M	0	0	0, 4, 1		0	0
36	36	106	0.75	1/4	1/4	3/4	2	1	I(11)		Ab	V		I(11)		I			11				M	0	0	0, 4, 1	-1	0	0
36	36	427/4	0.25	7/16	7/16	3/4	2	1	I		Ab	V		I		I							M	0	0	0, 4, 1		0	0
36	36	107	0.75	1/2	1/2	3/4	2	1	I(13)		Ab	V		I(13)		I			13				M	0	0	0, 4, 1	3	0	0
36	36	431/4	0.25	11/16	11/16	3/4	2	1	I		Ab	V		I		I							M	0	0	0, 4, 1		0	0
37	37	108	1.0	0	0	3/4	2	1	I(9)		Ab	V		I(9)		I			9				M	0	0	0, 4, 1	2	0	0
37	37	109	0.75	1/4	1/4	3/4	2	1	I(11)		Ab	V		I(11)		I			11				M	0	0	0, 4, 1	-1	0	0
37	37	439/4	0.25	7/16	7/16	3/4	2	1	I		Ab	V		I		I							M	0	0	0, 4, 1		0	0
37	37	110	0.75	1/2	1/2	3/4	2	1	I(13)		Ab	V		I(13)		I			13				M	0	0	0, 4, 1	3	0	0
37	37	443/4	3.25	11/16	11/16	3/4	2	1	I		Ab	V		I		I							M	0	0	0, 4, 1		0	0
38	38	111	0.0	0	0	3/4	2	1	|PAC		Ab	V									PAC			0	0				
39	39	114	3.0	0	0	3/4	2	1	I.IV	iv6/vi	Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
40	40	117	3.0	0	0	3/4	2	1	V(64)/vi{	i64/vi{	Ab	I		V(64)/vi		V			64	vi		{	M	0	0	4, 3, 0		4	4
41	41	120	1.0	0	0	3/4	2	1	V7(9)/vi		Ab	I		V7(9)/vi		V		7	9	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
41	41	121	3.5	1/4	1/4	3/4	2	1	V7/vi		Ab	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
42	42	249/2	1.5	3/8	3/8	3/4	2	1	V/vi		Ab	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
43	43	126	3.0	0	0	3/4	2	1	V(64)/vi	i64/vi	Ab	I		V(64)/vi		V			64	vi			M	0	0	4, 3, 0		4	4
44	44	129	3.0	0	0	3/4	2	1	i/vi		Ab	I		i/vi		i				vi			m	0	0	3, 0, 4		3	3
45	45	132	2.0	0	0	3/4	2	1	V7/vi		Ab	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
45	45	134	1.0	1/2	1/2	3/4	2	1	V43/vi		Ab	I		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
46	46	135	3.0	0	0	3/4	2	1	i/vi		Ab	I		i/vi		i				vi			m	0	0	3, 0, 4		3	3
47	47	138	1.0	0	0	3/4	2	1	ii7/IV	V43(4)/IV	Ab	I		ii7/IV		ii		7		IV			mm7	0	0	1, -2, 2, -1		1	1
47	47	139	1.0	1/4	1/4	3/4	2	1	V7/IV		Ab	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
47	47	140	0.5	1/2	1/2	3/4	2	1	V2/IV		Ab	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
47	47	281/2	0.25	5/8	5/8	3/4	2	1	V43/IV		Ab	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
47	47	563/4	0.25	11/16	11/16	3/4	2	1	V7/IV		Ab	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
48	48	141	3.0	0	0	3/4	2	1	I/IV		Ab	I		I/IV		I				IV			M	0	0	-1, 3, 0		-1	-1
49	49	144	3.0	0	0	3/4	2	1	V7/IV		Ab	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
50	50	147	1.0	0	0	3/4	2	1	i6(9)/ii		Ab	I		i6(9)/ii		i		6	9	ii			m	0	0	-1, 3, 2	4	2	-1
50	50	148	2.0	1/4	1/4	3/4	2	1	i/ii		Ab	I		i/ii		i				ii			m	0	0	2, -1, 3		2	2
51	51	150	1.0	0	0	3/4	2	1	ii%7(4)/ii	V43(4)/ii	Ab	I		ii%7(4)/ii		ii	%	7	4	ii			%7	0	0	4, 3, -2, 2		4	4
51	51	151	1.0	1/4	1/4	3/4	2	1	V(4)/ii		Ab	I		V(4)/ii		V			4	ii			M	0	0	3, 2, 4		3	3
51	51	152	1.0	1/2	1/2	3/4	2	1	V/ii		Ab	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
52	52	153	3.0	0	0	3/4	2	1	i/ii		Ab	I		i/ii		i				ii			m	0	0	2, -1, 3		2	2
53	53	156	1.0	0	0	3/4	2	1	V7(4)/ii		Ab	I		V7(4)/ii		V		7	4	ii			Mm7	0	0	3, 2, 4, 1		3	3
53	53	157	1.0	1/4	1/4	3/4	2	1	V43(4)/ii		Ab	I		V43(4)/ii		V		43	4	ii			Mm7	0	0	4, 1, 3, 2		3	4
53	53	158	1.0	1/2	1/2	3/4	2	1	V43/ii	V7/ii	Ab	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
54	54	159	1.0	0	0	3/4	2	1	i/ii		Ab	I		i/ii		i				ii			m	0	0	2, -1, 3		2	2
54	54	160	1.5	1/4	1/4	3/4	2	1	i6/ii		Ab	I		i6/ii		i		6		ii			m	0	0	-1, 3, 2		2	-1
54	54	323/2	0.5	5/8	5/8	3/4	2	1	ii2		Ab	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
55	55	162	1.0	0	0	3/4	2	1	V65		Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	55	163	1.5	1/4	1/4	3/4	2	1	V6		Ab	I		V6		V		6					M	0	0	5, 2, 1		1	5
55	55	329/2	0.5	5/8	5/8	3/4	2	1	V+		Ab	I		V+		V	+						+	0	0	1, 5, 9		1	1
56	56	165	2.0	0	0	3/4	2	1	I|IAC}{		Ab	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
56	56	167	1.0	1/2	1/2	3/4	2	1	I6		Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
57	57	168	1.0	0	0	3/4	2	1	V43		Ab	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
57	57	169	2.0	1/4	1/4	3/4	2	1	V2		Ab	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
58	58	171	1.5	0	0	3/4	2	1	I6		Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
58	58	345/2	0.5	3/8	3/8	3/4	2	1	I6(#2#4)		Ab	I		I6(#2#4)		I		6	#2#4				M	0	0	9, 6, 0		0	9
58	58	173	0.5	1/2	1/2	3/4	2	1	I6		Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
58	58	347/2	0.5	5/8	5/8	3/4	2	1	IV		Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
59	59	174	0.5	0	0	3/4	2	1	V		Ab	I		V		V							M	0	0	1, 5, 2		1	1
59	59	349/2	0.5	1/8	1/8	3/4	2	1	viio6/V		Ab	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
59	59	175	0.5	1/4	1/4	3/4	2	1	viio	V65	Ab	I		viio		vii	o						o	0	0	5, 2, -1		5	5
59	59	351/2	0.5	3/8	3/8	3/4	2	1	V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	59	176	0.5	1/2	1/2	3/4	2	1	IV6		Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
59	59	353/2	0.5	5/8	5/8	3/4	2	1	viio	V6	Ab	I		viio		vii	o						o	0	0	5, 2, -1		5	5
60	60	177	1.5	0	0	3/4	2	1	I6|IAC}{		Ab	I		I6		I		6			IAC	}{	M	0	0	4, 1, 0		0	4
60	60	357/2	1.5	3/8	3/8	3/4	2	1	I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
61	61	180	1.0	0	0	3/4	2	1	IV		Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
61	61	181	2.0	1/4	1/4	3/4	2	1	ii7		Ab	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
62	62	183	1.0	0	0	3/4	2	1	V43/IV		Ab	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
62	62	184	0.5	1/4	1/4	3/4	2	1	viio(11)/IV		Ab	I		viio(11)/IV		vii	o		11	IV			o	0	0	4, 1, -2	3	4	4
62	62	369/2	0.5	3/8	3/8	3/4	2	1	viio/IV		Ab	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
62	62	185	1.0	1/2	1/2	3/4	2	1	V65/IV		Ab	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
63	63	186	3.0	0	0	3/4	2	1	I/IV|IAC}{		Ab	I		I/IV		I				IV	IAC	}{	M	0	0	-1, 3, 0		-1	-1
64	64	189	1.0	0	0	3/4	2	1	V43(4)/IV		Ab	I		V43(4)/IV		V		43	4	IV			Mm7	0	0	1, -2, 0, -1		0	1
64	64	190	2.0	1/4	1/4	3/4	2	1	V43/IV		Ab	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
65	65	192	3.0	0	0	3/4	2	1	V2/IV		Ab	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
66	66	195	3.0	0	0	3/4	2	1	I6/IV		Ab	I		I6/IV		I		6		IV			M	0	0	3, 0, -1		-1	3
67	67	198	3.0	0	0	3/4	2	1	vi6/bVI		Ab	I		vi6/bVI		vi		6		bVI			m	0	0	-4, 0, -1		-1	-4
68	68	201	1.0	0	0	3/4	2	1	V6(9)/bVI		Ab	I		V6(9)/bVI		V		6	9	bVI			M	0	0	1, -2, -3	-1	-3	1
68	68	202	2.0	1/4	1/4	3/4	2	1	V6/bVI		Ab	I		V6/bVI		V		6		bVI			M	0	0	1, -2, -3		-3	1
69	69	204	3.0	0	0	3/4	2	1	V65/bVI		Ab	I		V65/bVI		V		65		bVI			Mm7	0	0	1, -2, -5, -3		-3	1
70	70	207	3.0	0	0	3/4	2	1	I/bVI|IAC}{		Ab	I		I/bVI		I				bVI	IAC	}{	M	0	0	-4, 0, -3		-4	-4
71	71	210	3.0	0	0	3/4	2	1	V43/bVI		Ab	I		V43/bVI		V		43		bVI			Mm7	0	0	-2, -5, -3, 1		-3	-2
72	72	213	3.0	0	0	3/4	2	1	I6/bVI		Ab	I		I6/bVI		I		6		bVI			M	0	0	0, -3, -4		-4	0
73	73	216	3.0	0	0	3/4	2	1	V65/bVI		Ab	I		V65/bVI		V		65		bVI			Mm7	0	0	1, -2, -5, -3		-3	1
74	74	219	1.5	0	0	3/4	2	1	I/bVI		Ab	I		I/bVI		I				bVI			M	0	0	-4, 0, -3		-4	-4
74	74	441/2	1.0	3/8	3/8	3/4	2	1	IV6/bVI		Ab	I		IV6/bVI		IV		6		bVI			M	0	0	-1, -4, -5		-5	-1
74	74	443/2	1.0	5/8	5/8	3/4	2	1	It6/bVI		Ab	I		It6/bVI	It	vii	o	6	b3	V/bVI			It	0	0	-8, -4, 2		2	-8
75	75	445/2	0.5	1/8	1/8	3/4	2	1	I64/bVI		Ab	I		I64/bVI		I		64		bVI			M	0	0	-3, -4, 0		-4	-3
75	75	223	0.5	1/4	1/4	3/4	2	1	IV(9)/bVI		Ab	I		IV(9)/bVI		IV			9	bVI			M	0	0	-5, -1, -4	-3	-5	-5
75	75	447/2	1.0	3/8	3/8	3/4	2	1	V+6/IV/bVI		Ab	I		V+6/IV/bVI		V	+	6		IV/bVI			+	0	0	0, 4, -4		-4	0
75	75	449/2	1.5	5/8	5/8	3/4	2	1	IV/bVI		Ab	I		IV/bVI		IV				bVI			M	0	0	-5, -1, -4		-5	-5
76	76	226	1.0	1/4	1/4	3/4	2	1	I6/bVI		Ab	I		I6/bVI		I		6		bVI			M	0	0	0, -3, -4		-4	0
76	76	227	1.0	1/2	1/2	3/4	2	1	viio6/bVI		Ab	I		viio6/bVI		vii	o	6		bVI			o	0	0	-2, -5, 1		1	-2
77	77	228	1.0	0	0	3/4	2	1	I6/bVI		Ab	I		I6/bVI		I		6		bVI			M	0	0	0, -3, -4		-4	0
77	77	229	1.0	1/4	1/4	3/4	2	1	viio6/bVI		Ab	I		viio6/bVI		vii	o	6		bVI			o	0	0	-2, -5, 1		1	-2
77	77	230	0.5	1/2	1/2	3/4	2	1	#viio/ii/bVI		Ab	I		#viio/ii/bVI		#vii	o			ii/bVI			o	0	0	3, 0, -3		3	3
77	77	461/2	0.5	5/8	5/8	3/4	2	1	#viio/vi		Ab	I		#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8
78	78	231	1.5	0	0	3/4	2	1	V		Ab	I		V		V							M	0	0	1, 5, 2		1	1
78	78	465/2	0.5	3/8	3/8	3/4	2	1	IV6		Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
78	78	233	0.25	1/2	1/2	3/4	2	1	viio	V6	Ab	I		viio		vii	o						o	0	0	5, 2, -1		5	5
78	78	933/4	0.25	9/16	9/16	3/4	2	1	I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
78	78	467/2	0.25	5/8	5/8	3/4	2	1	viio6		Ab	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
78	78	935/4	0.25	11/16	11/16	3/4	2	1	I6		Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
79	79	234	1.0	0	0	3/4	2	1	IV		Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
79	79	235	1.0	1/4	1/4	3/4	2	1	I6		Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
79	79	236	1.0	1/2	1/2	3/4	2	1	viio6		Ab	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
