mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	6/8	2	1		e.i{		e	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	0	0	6/8	2	1		i2		e	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
3	3	0	0	6/8	2	1		VI		e	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
3	3	3/8	3/8	6/8	2	1		iio6(2)		e	i		iio6(2)	ii	o	6	2				o	1	1	-1, -4, -3		2	-1
3	3	5/8	5/8	6/8	2	1		iio6		e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
4	4	0	0	6/8	2	1		V(4)		e	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
4	4	3/8	3/8	6/8	2	1		V		e	i		V	V							M	1	1	1, 5, 2		1	1
5	5	0	0	6/8	2	1		iv		e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	6	0	0	6/8	2	1		i6		e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	7	0	0	6/8	2	1		ii%7		e	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
7	7	3/8	3/8	6/8	2	1		V		e	i		V	V							M	1	1	1, 5, 2		1	1
8	8	0	0	6/8	2	1		i|PAC}		e	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
9	9	0	0	6/8	2	1		V[V7{		e	i	V	V7	V		7				{	Mm7	1	1	1, 5, 2, -1		1	1
10	10	0	0	6/8	2	1		i6		e	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
11	11	0	0	6/8	2	1		iio6		e	i	V	iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
11	11	3/8	3/8	6/8	2	1		viio7(6)/V		e	i	V	viio7(6)/V	vii	o	7	6	V			o7	1	1	6, 3, 2, -3		6	6
11	11	5/8	5/8	6/8	2	1		viio7/V		e	i	V	viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
12	12	0	0	6/8	2	1		V		e	i	V	V	V							M	1	1	1, 5, 2		1	1
12	12	3/8	3/8	6/8	2	1		i		e	i	V	i	i							m	1	1	0, -3, 1		0	0
13	13	0	0	6/8	2	1		V7		e	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
14	14	0	0	6/8	2	1		i6		e	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	0	0	6/8	2	1		iio6		e	i	V	iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
15	15	3/8	3/8	6/8	2	1		viio7(6)/V		e	i	V	viio7(6)/V	vii	o	7	6	V			o7	1	1	6, 3, 2, -3		6	6
15	15	5/8	5/8	6/8	2	1		viio7/V		e	i	V	viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
16	16	0	0	6/8	2	1		V		e	i	V	V	V							M	1	1	1, 5, 2		1	1
16	16	3/8	3/8	6/8	2	1		i|PAC}		e	i	V	i	i					PAC	}	m	1	1	0, -3, 1		0	0
16	16	1/2	1/2	6/8	2	1		{		e	i	V								{		1	1				
17	17	0	0	6/8	2	1		V7		e	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
18	18	0	0	6/8	2	1		i6		e	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
19	19	0	0	6/8	2	1		iio6		e	i	V	iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
19	19	3/8	3/8	6/8	2	1		viio7(6)/V		e	i	V	viio7(6)/V	vii	o	7	6	V			o7	1	1	6, 3, 2, -3		6	6
19	19	5/8	5/8	6/8	2	1		viio7/V		e	i	V	viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
20	20	0	0	6/8	2	1		V		e	i	V	V	V							M	1	1	1, 5, 2		1	1
20	20	3/8	3/8	6/8	2	1		i		e	i	V	i	i							m	1	1	0, -3, 1		0	0
21	21	0	0	6/8	2	1		V7		e	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
22	22	0	0	6/8	2	1		i6		e	i	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
23	23	0	0	6/8	2	1		iio6		e	i	V	iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
23	23	3/8	3/8	6/8	2	1		viio7(6)/V		e	i	V	viio7(6)/V	vii	o	7	6	V			o7	1	1	6, 3, 2, -3		6	6
23	23	5/8	5/8	6/8	2	1		viio7/V		e	i	V	viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
24	24	0	0	6/8	2	1		V]		e	i	V	V	V							M	1	1	1, 5, 2		1	1
24	24	3/8	3/8	6/8	2	1		i|PAC}		e	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
25	25	0	0	6/8	2	1		i6{		e	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
25	25	1/4	1/4	6/8	2	1		#viio		e	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
25	25	5/8	5/8	6/8	2	1		i		e	i		i	i							m	1	1	0, -3, 1		0	0
26	26	0	0	6/8	2	1		V		e	i		V	V							M	1	1	1, 5, 2		1	1
27	27	3/8	3/8	6/8	2	1		iv	iio6	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
27	27	5/8	5/8	6/8	2	1		V		e	i		V	V							M	1	1	1, 5, 2		1	1
28	28	0	0	6/8	2	1		VI	iv6	e	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
28	28	3/8	3/8	6/8	2	1		V		e	i		V	V							M	1	1	1, 5, 2		1	1
29	29	0	0	6/8	2	1		i		e	i		i	i							m	1	1	0, -3, 1		0	0
29	29	1/4	1/4	6/8	2	1		#viio		e	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
29	29	5/8	5/8	6/8	2	1		i		e	i		i	i							m	1	1	0, -3, 1		0	0
30	30	0	0	6/8	2	1		V		e	i		V	V							M	1	1	1, 5, 2		1	1
30	30	1/4	1/4	6/8	2	1		V43		e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
30	30	3/8	3/8	6/8	2	1		i		e	i		i	i							m	1	1	0, -3, 1		0	0
30	30	5/8	5/8	6/8	2	1		V6		e	i		V6	V		6					M	1	1	5, 2, 1		1	5
31	31	0	0	6/8	2	1		i		e	i		i	i							m	1	1	0, -3, 1		0	0
31	31	1/4	1/4	6/8	2	1		v.i6		e	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
31	31	3/8	3/8	6/8	2	1		#viio6		e	v		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
31	31	5/8	5/8	6/8	2	1		i		e	v		i	i							m	1	1	0, -3, 1		0	0
32	32	0	0	6/8	2	1		#viio		e	v		#viio	#vii	o						o	1	1	5, 2, -1		5	5
32	32	1/4	1/4	6/8	2	1		iio64		e	v		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
32	32	3/8	3/8	6/8	2	1		V(64)		e	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
32	32	5/8	5/8	6/8	2	1		viio7/V		e	v		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
33	33	0	0	6/8	2	1		V[V(4)		e	v	V	V(4)	V			4				M	1	1	1, 0, 2		1	1
33	33	1/4	1/4	6/8	2	1		V		e	v	V	V	V							M	1	1	1, 5, 2		1	1
33	33	3/8	3/8	6/8	2	1		V7		e	v	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
34	34	0	0	6/8	2	1		i		e	v	V	i	i							m	1	1	0, -3, 1		0	0
35	35	0	0	6/8	2	1		V7		e	v	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
35	35	1/4	1/4	6/8	2	1		i6		e	v	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
35	35	3/8	3/8	6/8	2	1		#viio43		e	v	V	#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
35	35	5/8	5/8	6/8	2	1		i6		e	v	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
36	36	0	0	6/8	2	1		V43		e	v	V	V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
36	36	1/4	1/4	6/8	2	1		i		e	v	V	i	i							m	1	1	0, -3, 1		0	0
36	36	3/8	3/8	6/8	2	1		V		e	v	V	V	V							M	1	1	1, 5, 2		1	1
36	36	5/8	5/8	6/8	2	1		i		e	v	V	i	i							m	1	1	0, -3, 1		0	0
37	37	0	0	6/8	2	1		V		e	v	V	V	V							M	1	1	1, 5, 2		1	1
37	37	3/8	3/8	6/8	2	1		V7		e	v	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
38	38	0	0	6/8	2	1		i		e	v	V	i	i							m	1	1	0, -3, 1		0	0
39	39	0	0	6/8	2	1		V43		e	v	V	V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
39	39	1/4	1/4	6/8	2	1		i6		e	v	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
39	39	3/8	3/8	6/8	2	1		iv	iio6	e	v	V	iv	iv							m	1	1	-1, -4, 0		-1	-1
39	39	5/8	5/8	6/8	2	1		i6		e	v	V	i6	i		6					m	1	1	-3, 1, 0		0	-3
40	40	0	0	6/8	2	1		iv	iio6	e	v	V	iv	iv							m	1	1	-1, -4, 0		-1	-1
40	40	1/4	1/4	6/8	2	1		V		e	v	V	V	V							M	1	1	1, 5, 2		1	1
40	40	3/8	3/8	6/8	2	1		VI	iv6	e	v	V	VI	VI							M	1	1	-4, 0, -3		-4	-4
40	40	5/8	5/8	6/8	2	1		V		e	v	V	V	V							M	1	1	1, 5, 2		1	1
41	41	0	0	6/8	2	1		VI	iv6	e	v	V	VI	VI							M	1	1	-4, 0, -3		-4	-4
