mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	7	12	12	1.0	0	0	2/4	2	1		#viio43/ii	V(6#4#2)	Eb	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
7	7	13	13	1.0	1/4	1/4	2/4	2	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	8	14	14	2.0	0	0	2/4	2	1		bVI|DC		Eb	I		bVI		bVI					DC		M	0	0	-4, 0, -3		-4	-4
9	9	16	16	0.5	0	0	2/4	2	1		V43(4)/bVI		Eb	I		V43(4)/bVI		V		43	4	bVI			Mm7	0	0	-2, -5, -3, -4		-3	-2
9	9	33/2	33/2	0.5	1/8	1/8	2/4	2	1		V43/bVI		Eb	I		V43/bVI		V		43		bVI			Mm7	0	0	-2, -5, -3, 1		-3	-2
9	9	17	17	0.5	1/4	1/4	2/4	2	1		bVI		Eb	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
9	9	35/2	35/2	0.5	3/8	3/8	2/4	2	1		i64		Eb	I		i64		i		64					m	0	0	1, 0, -3		0	1
10	10	18	18	0.5	0	0	2/4	2	1		viio7/V		Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
10	10	37/2	37/2	0.5	1/8	1/8	2/4	2	1		V65(b9)/V		Eb	I		V65(b9)/V		V		65	b9	V			Mm7	0	0	6, 3, 0, 2	-3	2	6
10	10	19	19	0.5	1/4	1/4	2/4	2	1		V|HC}		Eb	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
10	10	39/2	39/2	0.5	3/8	3/8	2/4	2	1		ii%2/iv{		Eb	I		ii%2/iv		ii	%	2		iv		{	%7	0	0	-1, 1, -2, -5		1	-1
11	11	20	20	0.5	0	0	2/4	2	1		#viio7/iv		Eb	I		#viio7/iv		#vii	o	7		iv			o7	0	0	4, 1, -2, -5		4	4
11	11	41/2	41/2	0.5	1/8	1/8	2/4	2	1		V65(b9)/iv		Eb	I		V65(b9)/iv		V		65	b9	iv			Mm7	0	0	4, 1, -2, 0	-12	0	4
11	11	21	21	0.5	1/4	1/4	2/4	2	1		iv		Eb	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
11	11	43/2	43/2	0.5	3/8	3/8	2/4	2	1		i6		Eb	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
12	12	22	22	1.5	0	0	2/4	2	1		V43|HC}		Eb	I		V43		V		43			HC	}	Mm7	0	0	2, -1, 1, 5		1	2
12	12	93/4	93/4	0.0	5/16	5/16	2/4	2	1		{		Eb	I										{		0	0				
12	12	47/2	47/2	0.5	3/8	3/8	2/4	2	1		i		Eb	I		i		i							m	0	0	0, -3, 1		0	0
13	13	24	24	1.25	0	0	2/4	2	1		V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
13	13	101/4	101/4	0.25	5/16	5/16	2/4	2	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
13	13	51/2	51/2	0.5	3/8	3/8	2/4	2	1		i		Eb	I		i		i							m	0	0	0, -3, 1		0	0
14	14	26	26	1.5	0	0	2/4	2	1		V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
14	14	55/2	55/2	0.25	3/8	3/8	2/4	2	1		V2/iv		Eb	I		V2/iv		V		2		iv			Mm7	0	0	-2, 0, 4, 1		0	-2
14	14	111/4	111/4	1.5	7/16	7/16	2/4	2	1		iv6		Eb	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
15	15	117/4	117/4	0.25	5/16	5/16	2/4	2	1		V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
15	15	59/2	59/2	0.25	3/8	3/8	2/4	2	1		V2/IV		Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
15	15	119/4	119/4	5.25	7/16	7/16	2/4	2	1		IV6}		Eb	I		IV6		IV		6				}	M	0	0	3, 0, -1		-1	3
17	17	32	32	0.0	0	0	2/2	2	1		{		Eb	I										{		0	0				
17	17	35	35	0.5	3/4	3/4	2/2	2	1		III6		Eb	I		III6		III		6					M	0	0	8, 5, 4		4	8
17	17	71/2	71/2	1.5	7/8	7/8	2/2	2	1		iiio6		Eb	I		iiio6		iii	o	6					o	0	0	1, -2, 4		4	1
18	18	37	37	0.5	1/4	1/4	2/2	2	1		II6		Eb	I		II6		II		6					M	0	0	6, 3, 2		2	6
18	18	75/2	75/2	1.5	3/8	3/8	2/2	2	1		iio6		Eb	I		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
18	18	39	39	0.5	3/4	3/4	2/2	2	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
18	18	79/2	79/2	0.5	7/8	7/8	2/2	2	1		io6	viio2/V	Eb	I		io6		i	o	6					o	0	0	-3, -6, 0		0	-3
19	19	40	40	2.0	0	0	2/2	2	1		V43(4)		Eb	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
19	19	42	42	1.0	1/2	1/2	2/2	2	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
19	19	43	43	1.0	3/4	3/4	2/2	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
20	20	44	44	1.0	0	0	2/2	2	1		V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
20	20	45	45	1.0	1/4	1/4	2/2	2	1		vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
20	20	46	46	1.0	1/2	1/2	2/2	2	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	47	47	1.0	3/4	3/4	2/2	2	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
21	21	48	48	4.0	0	0	2/2	2	1		I|IAC}{		Eb	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
22	22	52	52	4.0	0	0	2/2	2	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
23	23	56	56	4.0	0	0	2/2	2	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
24	24	60	60	2.0	0	0	2/2	2	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
24	24	62	62	1.0	1/2	1/2	2/2	2	1		V(b9)		Eb	I		V(b9)		V			b9				M	0	0	1, 5, 2	-4	1	1
24	24	63	63	1.0	3/4	3/4	2/2	2	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
25	25	64	64	4.0	0	0	2/2	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
26	26	68	68	4.0	0	0	2/2	2	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
27	27	72	72	4.0	0	0	2/2	2	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
28	28	76	76	1.0	0	0	2/2	2	1		ii65(#7)		Eb	I		ii65(#7)		ii		65	#7				mm7	0	0	-1, 3, 0, 7		2	-1
28	28	77	77	1.0	1/4	1/4	2/2	2	1		ii65		Eb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
28	28	78	78	2.0	1/2	1/2	2/2	2	1		V65/V		Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
29	29	80	80	1.0	0	0	2/2	2	1		V|HC}{		Eb	I		V		V					HC	}{	M	0	0	1, 5, 2		1	1
29	29	81	81	0.5	1/4	1/4	2/2	2	1		viio64/V		Eb	I		viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
29	29	163/2	163/2	0.5	3/8	3/8	2/2	2	1		V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
29	29	82	82	0.5	1/2	1/2	2/2	2	1		viio6/V		Eb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
29	29	165/2	165/2	0.5	5/8	5/8	2/2	2	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
29	29	83	83	0.5	3/4	3/4	2/2	2	1		viio/V		Eb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
29	29	167/2	167/2	0.5	7/8	7/8	2/2	2	1		viio64	V2	Eb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
30	30	84	84	1.0	0	0	2/2	2	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
30	30	85	85	3.0	1/4	1/4	2/2	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
31	31	88	88	2.0	0	0	2/2	2	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
31	31	90	90	2.0	1/2	1/2	2/2	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
32	32	92	92	1.0	0	0	2/2	2	1		V|HC}		Eb	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
32	32	93	93	0.5	1/4	1/4	2/2	2	1		vii%43{		Eb	I		vii%43		vii	%	43				{	%7	0	0	-1, 3, 5, 2		5	-1
32	32	187/2	187/2	0.5	3/8	3/8	2/2	2	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
32	32	94	94	0.5	1/2	1/2	2/2	2	1		#viio43/vi		Eb	I		#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
32	32	189/2	189/2	0.5	5/8	5/8	2/2	2	1		vi6		Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
32	32	95	95	0.5	3/4	3/4	2/2	2	1		V43/vi		Eb	I		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
32	32	191/2	191/2	0.5	7/8	7/8	2/2	2	1		viio43/V/vi		Eb	I		viio43/V/vi		vii	o	43		V/vi			o7	0	0	3, 0, 9, 6		9	3
33	33	96	96	0.5	0	0	2/2	2	1		V6/vi		Eb	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
33	33	193/2	193/2	0.5	1/8	1/8	2/2	2	1		V64/V/vi		Eb	I		V64/V/vi		V		64		V/vi			M	0	0	6, 5, 9		5	6
33	33	97	97	0.5	1/4	1/4	2/2	2	1		V/vi		Eb	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
33	33	195/2	195/2	0.5	3/8	3/8	2/2	2	1		V2/vi		Eb	I		V2/vi		V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
33	33	98	98	0.5	1/2	1/2	2/2	2	1		vi6		Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
33	33	197/2	197/2	0.5	5/8	5/8	2/2	2	1		#viio6/vi		Eb	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
33	33	99	99	0.5	3/4	3/4	2/2	2	1		vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
33	33	199/2	199/2	2.5	7/8	7/8	2/2	2	1		V.V2/V		Eb	V		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
34	34	102	102	2.0	1/2	1/2	2/2	2	1		V6		Eb	V		V6		V		6					M	0	0	5, 2, 1		1	5
35	35	104	104	3.0	0	0	2/2	2	1		ii%43		Eb	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
35	35	107	107	1.0	3/4	3/4	2/2	2	1		V(4)		Eb	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
36	36	108	108	4.0	0	0	2/2	2	1		ii%65		Eb	V		ii%65		ii	%	65					%7	0	0	-1, -4, 0, 2		2	-1
37	37	112	112	3.0	0	0	2/2	2	1		ii%43		Eb	V		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
37	37	115	115	1.0	3/4	3/4	2/2	2	1		V(4)		Eb	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
38	38	116	116	4.0	0	0	2/2	2	1		V65/V		Eb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
39	39	120	120	4.0	0	0	2/2	2	1		V(b9)		Eb	V		V(b9)		V			b9				M	0	0	1, 5, 2	-4	1	1
40	40	124	124	4.0	0	0	2/2	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
41	41	128	128	2.0	0	0	2/2	2	1		V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	130	130	2.0	1/2	1/2	2/2	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
42	42	132	132	2.0	0	0	2/2	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
42	42	134	134	2.0	1/2	1/2	2/2	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
43	43	136	136	4.0	0	0	2/2	2	1		V(b9)		Eb	V		V(b9)		V			b9				M	0	0	1, 5, 2	-4	1	1
44	44	140	140	4.0	0	0	2/2	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
45	45	144	144	2.0	0	0	2/2	2	1		V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	45	146	146	2.0	1/2	1/2	2/2	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
46	46	148	148	2.0	0	0	2/2	2	1		V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	46	150	150	1.0	1/2	1/2	2/2	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
46	46	151	151	1.0	3/4	3/4	2/2	2	1		viio		Eb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
47	47	152	152	1.0	0	0	2/2	2	1		I(94)		Eb	V		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
47	47	153	153	1.0	1/4	1/4	2/2	2	1		I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
47	47	154	154	1.0	1/2	1/2	2/2	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
47	47	155	155	1.0	3/4	3/4	2/2	2	1		viio		Eb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
48	48	156	156	1.0	0	0	2/2	2	1		I(94)		Eb	V		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
48	48	157	157	1.0	1/4	1/4	2/2	2	1		I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
48	48	158	158	1.0	1/2	1/2	2/2	2	1		V|HC}		Eb	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
48	48	159	159	1.0	3/4	3/4	2/2	2	1		vii%43{		Eb	V		vii%43		vii	%	43				{	%7	0	0	-1, 3, 5, 2		5	-1
49	49	160	160	1.0	0	0	2/2	2	1		I6(13)		Eb	V		I6(13)		I		6	13				M	0	0	4, 1, 0	3	0	4
49	49	161	161	1.0	1/4	1/4	2/2	2	1		i6		Eb	V		i6		i		6					m	0	0	-3, 1, 0		0	-3
49	49	162	162	1.0	1/2	1/2	2/2	2	1		ii7(4)		Eb	V		ii7(4)		ii		7	4				mm7	0	0	2, 1, 3, 0		2	2
49	49	163	163	1.0	3/4	3/4	2/2	2	1		V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	164	164	1.0	0	0	2/2	2	1		I[I|IAC}{		Eb	V	I	I		I					IAC	}{	M	0	0	0, 4, 1		0	0
50	50	165	165	2.0	1/4	1/4	2/2	2	1		I(#96#4)		Eb	V	I	I(#96#4)		I			#96#4				M	0	0	0, 4, 6, 3	9	0	0
50	50	167	167	1.0	3/4	3/4	2/2	2	1		I		Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
51	51	168	168	3.0	0	0	2/2	2	1		viio2		Eb	V	I	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
51	51	171	171	1.0	3/4	3/4	2/2	2	1		V7		Eb	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	172	172	2.0	0	0	2/2	2	1		I		Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
52	52	174	174	1.0	1/2	1/2	2/2	2	1		IV		Eb	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
52	52	175	175	1.0	3/4	3/4	2/2	2	1		I]		Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
53	53	176	176	1.0	0	0	2/2	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
53	53	177	177	1.0	1/4	1/4	2/2	2	1		V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	178	178	1.0	1/2	1/2	2/2	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
53	53	179	179	1.0	3/4	3/4	2/2	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
54	54	180	180	1.0	0	0	2/2	2	1		I[I|IAC}{		Eb	V	I	I		I					IAC	}{	M	0	0	0, 4, 1		0	0
54	54	181	181	2.0	1/4	1/4	2/2	2	1		I(#96#4)		Eb	V	I	I(#96#4)		I			#96#4				M	0	0	0, 4, 6, 3	9	0	0
54	54	183	183	1.0	3/4	3/4	2/2	2	1		I		Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
55	55	184	184	3.0	0	0	2/2	2	1		viio2		Eb	V	I	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
55	55	187	187	1.0	3/4	3/4	2/2	2	1		V7		Eb	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	188	188	2.0	0	0	2/2	2	1		I		Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
56	56	190	190	1.0	1/2	1/2	2/2	2	1		IV		Eb	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
56	56	191	191	1.0	3/4	3/4	2/2	2	1		I]		Eb	V	I	I		I							M	0	0	0, 4, 1		0	0
57	57	192	192	1.0	0	0	2/2	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
57	57	193	193	1.0	1/4	1/4	2/2	2	1		V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	57	194	194	1.0	1/2	1/2	2/2	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
57	57	195	195	1.0	3/4	3/4	2/2	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
58	58	196	196	2.0	0	0	2/2	2	1		I(b6)|EC		Eb	V		I(b6)		I			b6		EC		M	0	0	0, 4, -4		0	0
58	58	198	198	1.0	1/2	1/2	2/2	2	1		I64		Eb	V		I64		I		64					M	0	0	1, 0, 4		0	1
58	58	199	199	1.0	3/4	3/4	2/2	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
59	59	200	200	1.0	0	0	2/2	2	1		V(4)		Eb	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
59	59	201	201	0.5	1/4	1/4	2/2	2	1		V2		Eb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
59	59	403/2	403/2	0.5	3/8	3/8	2/2	2	1		I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
59	59	202	202	0.5	1/2	1/2	2/2	2	1		viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
59	59	405/2	405/2	0.5	5/8	5/8	2/2	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
59	59	203	203	0.5	3/4	3/4	2/2	2	1		V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	59	407/2	407/2	0.5	7/8	7/8	2/2	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
60	60	204	204	2.0	0	0	2/2	2	1		I(b6)|EC		Eb	V		I(b6)		I			b6		EC		M	0	0	0, 4, -4		0	0
60	60	206	206	1.0	1/2	1/2	2/2	2	1		I64		Eb	V		I64		I		64					M	0	0	1, 0, 4		0	1
60	60	207	207	1.0	3/4	3/4	2/2	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
61	61	208	208	1.0	0	0	2/2	2	1		V(4)		Eb	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
61	61	209	209	0.5	1/4	1/4	2/2	2	1		V2		Eb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
61	61	419/2	419/2	0.5	3/8	3/8	2/2	2	1		I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
61	61	210	210	0.5	1/2	1/2	2/2	2	1		viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
61	61	421/2	421/2	0.5	5/8	5/8	2/2	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
61	61	211	211	0.5	3/4	3/4	2/2	2	1		V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	61	423/2	423/2	0.5	7/8	7/8	2/2	2	1		viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
62	62	212	212	4.0	0	0	2/2	2	1		I|IAC}		Eb	V		I		I					IAC	}	M	0	0	0, 4, 1		0	0
63	63	216	216	2.0	0	0	2/2	2	1		I64		Eb	V		I64		I		64					M	0	0	1, 0, 4		0	1
63	63	218	218	2.0	1/2	1/2	2/2	2	1		I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
64	64	220	220	2.0	0	0	2/2	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
64	64	222	222	2.0	1/2	1/2	2/2	2	1		I64		Eb	V		I64		I		64					M	0	0	1, 0, 4		0	1
65	65	224	224	2.0	0	0	2/2	2	1		I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
65	65	226	226	2.0	1/2	1/2	2/2	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
66	66	228	228	4.0	0	0	2/2	2	1		I.V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	67	232	232	4.0	0	0	2/2	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
68	68		236		0	0	2/2	2	1	1	V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
69	69		240		0	0	2/2	2	1	1	V2/IV		Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
70	69	236	244	4.0	0	0	2/2	2	1	2	V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
71	69	240	248	4.0	0	0	2/2	2	1	2	IV6		Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
72	70	244	252	3.0	0	0	2/2	2	1		V6/vi{		Eb	I		V6/vi		V		6		vi		{	M	0	0	8, 5, 4		4	8
72	70	247	255	1.0	3/4	3/4	2/2	2	1		v6/vi		Eb	I		v6/vi		v		6		vi			m	0	0	1, 5, 4		4	1
73	71	248	256	2.0	0	0	2/2	2	1		IV6(2)/vi		Eb	I		IV6(2)/vi		IV		6	2	vi			M	0	0	6, 3, 4		2	6
73	71	250	258	2.0	1/2	1/2	2/2	2	1		iv6/vi		Eb	I		iv6/vi		iv		6		vi			m	0	0	-1, 3, 2		2	-1
74	72	252	260	1.0	0	0	2/2	2	1		V(64)/vi		Eb	I		V(64)/vi		V			64	vi			M	0	0	4, 3, 0		4	4
74	72	253	261	1.0	1/4	1/4	2/2	2	1		V65/V/vi		Eb	I		V65/V/vi		V		65		V/vi			Mm7	0	0	9, 6, 3, 5		5	9
74	72	254	262	1.0	1/2	1/2	2/2	2	1		V2/vi		Eb	I		V2/vi		V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
74	72	255	263	1.0	3/4	3/4	2/2	2	1		i6/vi		Eb	I		i6/vi		i		6		vi			m	0	0	0, 4, 3		3	0
75	73	256	264	4.0	0	0	2/2	2	1		iv/vi	iio6/vi	Eb	I		iv/vi		iv				vi			m	0	0	2, -1, 3		2	2
76	74	260	268	4.0	0	0	2/2	2	1		vi6	I	Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
77	75	264	272	1.0	0	0	2/2	2	1		#viio2/v		Eb	I		#viio2/v		#vii	o	2		v			o7	0	0	-3, 6, 3, 0		6	-3
77	75	265	273	2.0	1/4	1/4	2/2	2	1		#viio65/v		Eb	I		#viio65/v		#vii	o	65		v			o7	0	0	3, 0, -3, 6		6	3
77	75	267	275	2.0	3/4	3/4	2/2	2	1		#viio7/v		Eb	I		#viio7/v		#vii	o	7		v			o7	0	0	6, 3, 0, -3		6	6
