mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
54	53	419/2	419/2	1.0	1/4	1/4	4/4	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
54	53	421/2	421/2	1.0	1/2	1/2	4/4	2	1	bvii6		D	I		bvii6		bvii		6					m	0	0	-5, -1, -2		-2	-5
54	53	423/2	423/2	1.0	3/4	3/4	4/4	2	1	vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
55	54	425/2	425/2	1.0	0	0	4/4	2	1	viio7		D	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
55	54	427/2	427/2	1.0	1/4	1/4	4/4	2	1	v6		D	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
55	54	429/2	429/2	1.0	1/2	1/2	4/4	2	1	viio6/v		D	I		viio6/v		vii	o	6		v			o	0	0	-4, -7, -1		-1	-4
55	54	431/2	431/2	1.0	3/4	3/4	4/4	2	1	iv6		D	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
56	55	433/2	433/2	2.0	0	0	4/4	2	1	V7(4)|HC}		D	I		V7(4)		V		7	4		HC	}	Mm7	0	0	1, 0, 2, -1		1	1
56	55	437/2	437/2	1.5	1/2	1/2	4/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	55	220	220	0.5	0	7/8	4/4	2	1	I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
58	56	441/2	441/2	3.5	0	0	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
58	56	224	224	0.5	7/8	7/8	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
59	57	449/2	449/2	4.0	0	0	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
60	58	457/2	457/2	1.0	0	0	4/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
60	58	459/2	459/2	1.0	1/4	1/4	4/4	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
60	58	461/2	461/2	1.0	1/2	1/2	4/4	2	1	vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
60	58	463/2	463/2	1.0	3/4	3/4	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
61	59	465/2	465/2	2.0	0	0	4/4	2	1	V43/V		D	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
61	59	469/2	469/2	1.0	1/2	1/2	4/4	2	1	V(974)|HC}		D	I		V(974)		V			974		HC	}	M	0	0	1, 0, 2	3, -1	1	1
61	59	471/2	471/2	0.5	3/4	3/4	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
61	59	236	236	0.5	7/8	7/8	4/4	2	1	I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
62	60	473/2	473/2	1.5	0	0	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
62	60	238	238	0.5	3/8	3/8	4/4	2	1	V/vi		D	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
62	60	477/2	477/2	2.0	1/2	1/2	4/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
63	61	481/2	481/2	1.5	0	0	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
63	61	242	242	0.5	3/8	3/8	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
63	61	485/2	485/2	1.0	1/2	1/2	4/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
63	61	487/2	487/2	1.0	3/4	3/4	4/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	62	489/2	489/2	3.5	0	0	4/4	2	1	vi|DC}		D	I		vi		vi					DC	}	m	0	0	3, 0, 4		3	3
64	62	248	248	0.5	7/8	7/8	4/4	2	1	#viio43/ii{		D	I		#viio43/ii		#vii	o	43		ii		{	o7	0	0	1, -2, 7, 4		7	1
65	63	497/2	497/2	1.5	0	0	4/4	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
65	63	250	250	0.5	3/8	3/8	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
65	63	501/2	501/2	1.0	1/2	1/2	4/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
65	63	503/2	503/2	1.0	3/4	3/4	4/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	64	505/2	505/2	2.0	0	0	4/4	2	1	I|PAC}{		D	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
66	64	509/2	509/2	2.0	1/2	1/2	4/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
67	65	513/2	513/2	2.0	0	0	4/4	2	1	I64		D	I		I64		I		64					M	0	0	1, 0, 4		0	1
67	65	517/2	517/2	2.0	1/2	1/2	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
68	66	521/2	521/2	2.0	0	0	4/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
68	66	525/2	525/2	2.0	1/2	1/2	4/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
69	67	529/2	529/2	2.0	0	0	4/4	2	1	I64		D	I		I64		I		64					M	0	0	1, 0, 4		0	1
69	67	533/2	533/2	2.0	1/2	1/2	4/4	2	1	V65/IV		D	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
70	68	537/2	537/2	2.0	0	0	4/4	2	1	I/IV|PAC}{		D	I		I/IV		I				IV	PAC	}{	M	0	0	-1, 3, 0		-1	-1
70	68	541/2	541/2	2.0	1/2	1/2	4/4	2	1	IV6/IV		D	I		IV6/IV		IV		6		IV			M	0	0	2, -1, -2		-2	2
71	69	545/2	545/2	2.0	0	0	4/4	2	1	V7/IV		D	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
71	69	549/2	549/2	2.0	1/2	1/2	4/4	2	1	viio64/IV		D	I		viio64/IV		vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
72	70	553/2	553/2	2.0	0	0	4/4	2	1	I6/IV		D	I		I6/IV		I		6		IV			M	0	0	3, 0, -1		-1	3
72	70	557/2	557/2	2.0	1/2	1/2	4/4	2	1	IV6/IV		D	I		IV6/IV		IV		6		IV			M	0	0	2, -1, -2		-2	2
73	71	561/2	561/2	1.0	0	0	4/4	2	1	V7/IV		D	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
73	71	563/2	563/2	1.0	1/4	1/4	4/4	2	1	I64/IV		D	I		I64/IV		I		64		IV			M	0	0	0, -1, 3		-1	0
73	71	565/2	565/2	1.0	1/2	1/2	4/4	2	1	I/IV	VI/vi	D	I		I/IV		I				IV			M	0	0	-1, 3, 0		-1	-1
73	71	567/2	567/2	1.0	3/4	3/4	4/4	2	1	It6/vi		D	I		It6/vi	It	vii	o	6	b3	V/vi			It	0	0	-1, 3, 9		9	-1
74	72	569/2	569/2	2.0	0	0	4/4	2	1	V/vi		D	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
74	72	573/2	573/2	1.0	1/2	1/2	4/4	2	1	V(64)/vi		D	I		V(64)/vi		V			64	vi			M	0	0	4, 3, 0		4	4
74	72	575/2	575/2	1.0	3/4	3/4	4/4	2	1	viio7/V/vi		D	I		viio7/V/vi		vii	o	7		V/vi			o7	0	0	9, 6, 3, 0		9	9
75	73	577/2	577/2	2.0	0	0	4/4	2	1	V/vi		D	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
75	73	581/2	581/2	1.0	1/2	1/2	4/4	2	1	V(64)/vi		D	I		V(64)/vi		V			64	vi			M	0	0	4, 3, 0		4	4
75	73	583/2	583/2	1.0	3/4	3/4	4/4	2	1	viio7/V/vi		D	I		viio7/V/vi		vii	o	7		V/vi			o7	0	0	9, 6, 3, 0		9	9
76	74	585/2	585/2	8.0	0	0	4/4	2	1	V/vi|HC}		D	I		V/vi		V				vi	HC	}	M	0	0	4, 8, 5		4	4
76	74	294	294	0.0	3/8	3/8	4/4	2	1	{		D	I										{		0	0				
78	76	601/2	601/2	4.0	0	0	4/4	2	1	#viio43/vi		D	I		#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
79	77	609/2	609/2	4.0	0	0	4/4	2	1	viio7/bIII		D	I		viio7/bIII		vii	o	7		bIII			o7	0	0	2, -1, -4, -7		2	2
80	78	617/2	617/2	2.0	0	0	4/4	2	1	bVI64		D	I		bVI64		bVI		64					M	0	0	-3, -4, 0		-4	-3
80	78	621/2	621/2	2.0	1/2	1/2	4/4	2	1	bii6		D	I		bii6		bii		6					m	0	0	-8, -4, -5		-5	-8
81	79	625/2	625/2	2.0	0	0	4/4	2	1	viio43		D	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
81	79	629/2	629/2	2.0	1/2	1/2	4/4	2	1	viio7/V		D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
82	80	633/2	633/2	1.0	0	0	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
82	80	635/2	635/2	3.0	1/4	1/4	4/4	2	1	viio7(+2)/V		D	I		viio7(+2)/V		vii	o	7	+2	V			o7	0	0	6, 3, 0, -3	1	6	6
83	81	641/2	641/2	1.0	0	0	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
83	81	643/2	643/2	3.0	1/4	1/4	4/4	2	1	viio7(+2)/V		D	I		viio7(+2)/V		vii	o	7	+2	V			o7	0	0	6, 3, 0, -3	1	6	6
84	82	649/2	649/2	4.0	0	0	4/4	2	1	V(#0)		D	I		V(#0)		V			#0				M	0	0	1, 5, 2		1	1
85	83	657/2	657/2	3.5	0	0	4/4	2	1	V|HC}		D	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
85	83	332	332	0.5	7/8	7/8	4/4	2	1	I64{		D	I		I64		I		64				{	M	0	0	1, 0, 4		0	1
86	84	665/2	665/2	2.0	0	0	4/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
86	84	669/2	669/2	1.5	1/2	1/2	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
86	84	336	336	0.5	7/8	7/8	4/4	2	1	I64		D	I		I64		I		64					M	0	0	1, 0, 4		0	1
87	85	673/2	673/2	2.0	0	0	4/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
87	85	677/2	677/2	2.0	1/2	1/2	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
88	86	681/2	681/2	1.0	0	0	4/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
88	86	683/2	683/2	1.0	1/4	1/4	4/4	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
88	86	685/2	685/2	0.5	1/2	1/2	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
88	86	343	343	0.5	5/8	5/8	4/4	2	1	vi6		D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
88	86	687/2	687/2	1.0	3/4	3/4	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
89	87	689/2	689/2	2.0	0	0	4/4	2	1	V43/V		D	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
89	87	693/2	693/2	1.0	1/2	1/2	4/4	2	1	V(974)|HC}		D	I		V(974)		V			974		HC	}	M	0	0	1, 0, 2	3, -1	1	1
