mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	11.0	0	0	3/4	2	1	c.i{	c	i		i		i						{	m	1	1	0, -3, 1		0	0
4	4	11	11	1.0	1/2	1/2	3/4	2	1	V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
5	5	12	12	11.0	0	0	3/4	2	1	#viio65	c	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
8	8	23	23	4.0	1/2	1/2	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
10	10	27	27	2.0	0	0	3/4	2	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
10	10	29	29	4.0	1/2	1/2	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
12	12	33	33	2.0	0	0	3/4	2	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
12	12	35	35	4.0	1/2	1/2	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
14	14	39	39	1.0	0	0	3/4	2	1	#viio43(4)	c	i		#viio43(4)		#vii	o	43	4				o7	1	1	-1, -4, 5, -3		5	-1
14	14	40	40	1.0	1/4	1/4	3/4	2	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
14	14	41	41	1.0	1/2	1/2	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
15	15	42	42	1.0	0	0	3/4	2	1	#viio6(2)	c	i		#viio6(2)		#vii	o	6	2				o	1	1	2, -1, 0		5	2
15	15	43	43	1.0	1/4	1/4	3/4	2	1	#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
15	15	44	44	1.0	1/2	1/2	3/4	2	1	VI6	c	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
16	16	45	45	1.0	0	0	3/4	2	1	#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
16	16	46	46	3.0	1/4	1/4	3/4	2	1	V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
17	17	49	49	2.0	1/4	1/4	3/4	2	1	#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
18	18	51	51	4.0	0	0	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
19	19	55	55	2.0	1/4	1/4	3/4	2	1	iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
20	20	57	57	4.0	0	0	3/4	2	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
21	21	61	61	2.0	1/4	1/4	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
22	22	63	63	6.0	0	0	3/4	2	1	i|PAC}{	c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
24	24	69	69	6.0	0	0	3/4	2	1	V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
26	26	75	75	5.0	0	0	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
27	27	80	80	1.0	1/2	1/2	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
28	28	81	81	3.0	0	0	3/4	2	1	iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
29	29	84	84	3.0	0	0	3/4	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
30	30	87	87	6.0	0	0	3/4	2	1	i|PAC}	c	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
32	32	93	93	3.0	0	0	3/4	2	1	III.V/IV{	c	III		V/IV		V				IV		{	M	1	0	0, 4, 1		0	0
