mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	2/4	2	1	E.I{	E	I		I		I						{	M	0	0	0, 4, 1		0	0
1	1	1	1	1.0	1/4	1/4	2/4	2	1	V2	E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
2	2	2	2	1.0	0	0	2/4	2	1	I6	E	I		I6		I		6					M	0	0	4, 1, 0		0	4
2	2	3	3	0.75	1/4	1/4	2/4	2	1	V43	E	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
2	2	15/4	15/4	0.25	7/16	7/16	2/4	2	1	V	E	I		V		V							M	0	0	1, 5, 2		1	1
3	3	4	4	0.25	0	0	2/4	2	1	I6	E	I		I6		I		6					M	0	0	4, 1, 0		0	4
3	3	17/4	17/4	0.25	1/16	1/16	2/4	2	1	V6	E	I		V6		V		6					M	0	0	5, 2, 1		1	5
3	3	9/2	9/2	0.25	1/8	1/8	2/4	2	1	I	E	I		I		I							M	0	0	0, 4, 1		0	0
3	3	19/4	19/4	0.25	3/16	3/16	2/4	2	1	ii6	E	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
3	3	5	5	0.75	1/4	1/4	2/4	2	1	V	E	I		V		V							M	0	0	1, 5, 2		1	1
3	3	23/4	23/4	0.25	7/16	7/16	2/4	2	1	V2	E	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
4	4	6	6	0.25	0	0	2/4	2	1	I6	E	I		I6		I		6					M	0	0	4, 1, 0		0	4
4	4	25/4	25/4	0.25	1/16	1/16	2/4	2	1	V43	E	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
4	4	13/2	13/2	0.25	1/8	1/8	2/4	2	1	I	E	I		I		I							M	0	0	0, 4, 1		0	0
4	4	27/4	27/4	0.25	3/16	3/16	2/4	2	1	ii6	E	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
