mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
53	52	1641/8	3.0	1/4	1/4	4/4	2	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
54	53	1665/8	1.25	0	0	4/4	2	1		V7(4)	c	VI		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
54	53	1675/8	0.5	5/16	5/16	4/4	2	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
54	53	1679/8	0.25	7/16	7/16	4/4	2	1		vi2	c	VI		vi2		vi		2					mm7	1	0	1, 3, 0, 4		3	1
54	53	1681/8	1.75	1/2	1/2	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
54	53	1695/8	1.25	15/16	15/16	4/4	2	1		#viio7/vi	c	VI		#viio7/vi		#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
55	54	1705/8	2.75	1/4	1/4	4/4	2	1		vi	c	VI		vi		vi							m	1	0	3, 0, 4		3	3
55	54	1727/8	1.25	15/16	15/16	4/4	2	1		vii%43	c	VI		vii%43		vii	%	43					%7	1	0	-1, 3, 5, 2		5	-1
56	55	1737/8	2.5	1/4	1/4	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
56	55	1757/8	7.5	7/8	7/8	4/4	2	1		viio7/V	c	VI		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
58	57	1817/8	1.0	3/4	3/4	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
59	58	1825/8	1.0	0	0	4/4	2	1		I|IAC}{	c	VI		I		I					IAC	}{	M	1	0	0, 4, 1		0	0
59	58	1833/8	1.0	1/4	1/4	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
59	58	1841/8	2.0	1/2	1/2	4/4	2	1		V65	c	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
60	59	1857/8	1.0	0	0	4/4	2	1		V2/IV	c	VI		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
60	59	1865/8	1.0	1/4	1/4	4/4	2	1		V/IV	c	VI		V/IV		V				IV			M	1	0	0, 4, 1		0	0
60	59	1873/8	2.0	1/2	1/2	4/4	2	1		IV6	c	VI		IV6		IV		6					M	1	0	3, 0, -1		-1	3
61	60	1889/8	1.0	0	0	4/4	2	1		iv6	c	VI		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
61	60	1897/8	1.0	1/4	1/4	4/4	2	1		iv64	c	VI		iv64		iv		64					m	1	0	0, -1, -4		-1	0
61	60	1905/8	1.0	1/2	1/2	4/4	2	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
61	60	1913/8	1.0	3/4	3/4	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
62	61	1921/8	1.0	0	0	4/4	2	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
62	61	1929/8	1.0	1/4	1/4	4/4	2	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
62	61	1937/8	0.5	1/2	1/2	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
62	61	1941/8	1.5	5/8	5/8	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
63	62	1953/8	0.5	0	0	4/4	2	1		V6	c	VI		V6		V		6					M	1	0	5, 2, 1		1	5
63	62	1957/8	1.5	1/8	1/8	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
63	62	1969/8	0.5	1/2	1/2	4/4	2	1		V43/IV	c	VI		V43/IV		V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
63	62	1973/8	0.5	5/8	5/8	4/4	2	1		V65/IV	c	VI		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
63	62	1977/8	1.0	3/4	3/4	4/4	2	1		V6/IV	c	VI		V6/IV		V		6		IV			M	1	0	4, 1, 0		0	4
64	63	1985/8	0.5	0	0	4/4	2	1		IV6	c	VI		IV6		IV		6					M	1	0	3, 0, -1		-1	3
64	63	1989/8	1.5	1/8	1/8	4/4	2	1		IV	c	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
64	63	2001/8	0.5	1/2	1/2	4/4	2	1		iv	c	VI		iv		iv							m	1	0	-1, -4, 0		-1	-1
64	63	2005/8	0.5	5/8	5/8	4/4	2	1		iv6	c	VI		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
64	63	2009/8	1.0	3/4	3/4	4/4	2	1		iv	c	VI		iv		iv							m	1	0	-1, -4, 0		-1	-1
65	64	2017/8	1.0	0	0	4/4	2	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
65	64	2025/8	1.0	1/4	1/4	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
65	64	2033/8	0.5	1/2	1/2	4/4	2	1		V6	c	VI		V6		V		6					M	1	0	5, 2, 1		1	5
65	64	2037/8	0.5	5/8	5/8	4/4	2	1		V64	c	VI		V64		V		64					M	1	0	2, 1, 5		1	2
65	64	2041/8	1.0	3/4	3/4	4/4	2	1		V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
66	65	2049/8	0.5	0	0	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
66	65	2053/8	0.5	1/8	1/8	4/4	2	1		V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
66	65	2057/8	0.5	1/4	1/4	4/4	2	1		I6(7)	c	VI		I6(7)		I		6	7				M	1	0	4, 1, 5		0	4
66	65	2061/8	1.0	3/8	3/8	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
66	65	2069/8	0.5	5/8	5/8	4/4	2	1		V64	c	VI		V64		V		64					M	1	0	2, 1, 5		1	2
66	65	2073/8	1.0	3/4	3/4	4/4	2	1		V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
67	66	2081/8	0.5	0	0	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
67	66	2085/8	0.5	1/8	1/8	4/4	2	1		V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
67	66	2089/8	0.5	1/4	1/4	4/4	2	1		I6(7)	c	VI		I6(7)		I		6	7				M	1	0	4, 1, 5		0	4
67	66	2093/8	1.0	3/8	3/8	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
67	66	2101/8	0.5	5/8	5/8	4/4	2	1		V64	c	VI		V64		V		64					M	1	0	2, 1, 5		1	2
67	66	2105/8	1.0	3/4	3/4	4/4	2	1		V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
68	67	2113/8	1.0	0	0	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
68	67	2121/8	1.0	1/4	1/4	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
68	67	2129/8	2.0	1/2	1/2	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
69	68	2145/8	1.0	0	0	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
69	68	2153/8	1.0	1/4	1/4	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
69	68	2161/8	2.0	1/2	1/2	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
70	68			0	0	4/4	2	1	1	I|PAC}	c	VI		I		I					PAC	}	M	1	0	0, 4, 1		0	0
70	68			7/8	7/8	4/4	2	1	1	i.V{	c	i		V		V						{	M	1	1	1, 5, 2		1	1
71	68	2177/8	5.0	0	0	4/4	2	1	2	I|PAC}	c	VI		I		I					PAC	}	M	1	0	0, 4, 1		0	0
72	69	2217/8	3.5	1/4	1/4	4/4	2	1		i.V	c	i		V		V							M	1	1	1, 5, 2		1	1
73	70	2245/8	0.5	1/8	1/8	4/4	2	1		V/ii	c	i		V/ii		V				ii			M	1	1	3, 7, 4		3	3
73	70	2249/8	4.5	1/4	1/4	4/4	2	1		V6/v	c	i		V6/v		V		6		v			M	1	1	6, 3, 2		2	6
74	71	2285/8	0.5	3/8	3/8	4/4	2	1		V/v{	c	i		V/v		V				v		{	M	1	1	2, 6, 3		2	2
74	71	2289/8	1.0	1/2	1/2	4/4	2	1		v	c	i		v		v							m	1	1	1, -2, 2		1	1
74	71	2297/8	1.0	3/4	3/4	4/4	2	1		v6	c	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
75	72	2305/8	2.0	0	0	4/4	2	1		V6/v	c	i		V6/v		V		6		v			M	1	1	6, 3, 2		2	6
75	72	2321/8	1.0	1/2	1/2	4/4	2	1		vo6/v	c	i		vo6/v		v	o	6		v			o	1	1	-1, -4, 2		2	-1
75	72	2329/8	1.0	3/4	3/4	4/4	2	1		vo64/v	c	i		vo64/v		v	o	64		v			o	1	1	-4, 2, -1		2	-4
76	73	2337/8	2.0	0	0	4/4	2	1		IV6/v	c	i		IV6/v		IV		6		v			M	1	1	4, 1, 0		0	4
76	73	2353/8	1.0	1/2	1/2	4/4	2	1		iv6/v	c	i		iv6/v		iv		6		v			m	1	1	-3, 1, 0		0	-3
76	73	2361/8	1.0	3/4	3/4	4/4	2	1		iv64/v	c	i		iv64/v		iv		64		v			m	1	1	1, 0, -3		0	1
77	74	2369/8	3.0	0	0	4/4	2	1		V(64)/v	c	i		V(64)/v		V			64	v			M	1	1	2, 1, -2		2	2
77	74	2393/8	1.0	3/4	3/4	4/4	2	1		V2/v	c	i		V2/v		V		2		v			Mm7	1	1	0, 2, 6, 3		2	0
78	75	2401/8	1.0	0	0	4/4	2	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
78	75	2409/8	1.0	1/4	1/4	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
78	75	2417/8	1.0	1/2	1/2	4/4	2	1		i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
78	75	2425/8	1.0	3/4	3/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
79	76	2433/8	2.0	0	0	4/4	2	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
79	76	2449/8	1.0	1/2	1/2	4/4	2	1		V2/V	c	i		V2/V		V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
79	76	2457/8	1.0	3/4	3/4	4/4	2	1		V/V	c	i		V/V		V				V			M	1	1	2, 6, 3		2	2
80	77	2465/8	2.0	0	0	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
80	77	2481/8	2.0	1/2	1/2	4/4	2	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
81	78	2497/8	2.0	0	0	4/4	2	1		#viio65	c	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
81	78	2513/8	2.0	1/2	1/2	4/4	2	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
82	79	2529/8	1.0	0	0	4/4	2	1		V/iv	c	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
82	79	2537/8	1.0	1/4	1/4	4/4	2	1		V43/iv	c	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
82	79	2545/8	1.0	1/2	1/2	4/4	2	1		VI64/iv	c	i		VI64/iv		VI		64		iv			M	1	1	-4, -5, -1		-5	-4
82	79	2553/8	1.0	3/4	3/4	4/4	2	1		VI6/iv	c	i		VI6/iv		VI		6		iv			M	1	1	-1, -4, -5		-5	-1
83	80	2561/8	1.0	0	0	4/4	2	1		#viio64/iv	c	i		#viio64/iv		#vii	o	64		iv			o	1	1	-2, 4, 1		4	-2
83	80	2569/8	1.0	1/4	1/4	4/4	2	1		#viio65/iv	c	i		#viio65/iv		#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
83	80	2577/8	1.0	1/2	1/2	4/4	2	1		V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
83	80	2585/8	1.0	3/4	3/4	4/4	2	1		V/iv	c	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
84	81	2593/8	1.5	0	0	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
84	81	2605/8	0.5	3/8	3/8	4/4	2	1		It6/iv	c	i		It6/iv	It	vii	o	6	b3	V/iv			It	1	1	-5, -1, 5		5	-5
84	81	2609/8	1.0	1/2	1/2	4/4	2	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
84	81	2617/8	0.5	3/4	3/4	4/4	2	1		V6(6)/iv	c	i		V6(6)/iv		V		6	6	iv			M	1	1	4, -4, 0		0	4
84	81	2621/8	0.5	7/8	7/8	4/4	2	1		V6/iv	c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
85	82	2625/8	1.5	0	0	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
85	82	2637/8	0.5	3/8	3/8	4/4	2	1		It6/iv	c	i		It6/iv	It	vii	o	6	b3	V/iv			It	1	1	-5, -1, 5		5	-5
85	82	2641/8	1.0	1/2	1/2	4/4	2	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
85	82	2649/8	0.5	3/4	3/4	4/4	2	1		V6(6)/iv	c	i		V6(6)/iv		V		6	6	iv			M	1	1	4, -4, 0		0	4
85	82	2653/8	0.5	7/8	7/8	4/4	2	1		V6/iv	c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
86	83	2657/8	0.5	0	0	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
86	83	2661/8	0.5	1/8	1/8	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
86	83	2665/8	0.5	1/4	1/4	4/4	2	1		#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
86	83	2669/8	0.5	3/8	3/8	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
86	83	2673/8	0.5	1/2	1/2	4/4	2	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
86	83	2677/8	0.5	5/8	5/8	4/4	2	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
86	83	2681/8	0.5	3/4	3/4	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
86	83	2685/8	0.5	7/8	7/8	4/4	2	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
87	84	2689/8	0.5	0	0	4/4	2	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
87	84	2693/8	3.5	1/8	1/8	4/4	2	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
88	85	2721/8	2.0	0	0	4/4	2	1		V[V|HC}{	c	i	V	V		V					HC	}{	M	1	1	1, 5, 2		1	1
88	85	2737/8	4.0	1/2	1/2	4/4	2	1		viio43/V	c	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
89	86	2769/8	4.0	1/2	1/2	4/4	2	1		#viio65	c	i	V	#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
90	87	2801/8	4.0	1/2	1/2	4/4	2	1		#viio65/iv	c	i	V	#viio65/iv		#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
91	88	2833/8	4.0	1/2	1/2	4/4	2	1		viio65/V	c	i	V	viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
92	89	2865/8	2.0	1/2	1/2	4/4	2	1		#viio7	c	i	V	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
93	90	2881/8	1.0	0	0	4/4	2	1		V]	c	i	V	V		V							M	1	1	1, 5, 2		1	1
93	90	2889/8	2.0	1/4	1/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
93	90	2905/8	0.25	3/4	3/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
93	90	2907/8	0.75	13/16	13/16	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
94	91	2913/8	1.0	0	0	4/4	2	1		i|PAC}{	c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
94	91	2921/8	1.0	1/4	1/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
94	91	2929/8	2.0	1/2	1/2	4/4	2	1		#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
95	92	2945/8	2.0	0	0	4/4	2	1		V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
95	92	2961/8	1.0	1/2	1/2	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
95	92	2969/8	0.5	3/4	3/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
95	92	2973/8	0.5	7/8	7/8	4/4	2	1		V2(9)	c	i		V2(9)		V		2	9				Mm7	1	1	-1, 1, 5, 2	-4	1	-1
96	93	2977/8	1.0	0	0	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
96	93	2985/8	0.5	1/4	1/4	4/4	2	1		V7(64)	c	i		V7(64)		V		7	64				Mm7	1	1	1, 0, -3, -1		1	1
96	93	2989/8	0.5	3/8	3/8	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
96	93	2993/8	0.5	1/2	1/2	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
96	93	2997/8	1.0	5/8	5/8	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
96	93	3005/8	0.5	7/8	7/8	4/4	2	1		V2(9)	c	i		V2(9)		V		2	9				Mm7	1	1	-1, 1, 5, 2	-4	1	-1
97	94	3009/8	1.0	0	0	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
97	94	3017/8	0.5	1/4	1/4	4/4	2	1		V7(#96)	c	i		V7(#96)		V		7	#96				Mm7	1	1	1, 5, -3, -1	3	1	1
97	94	3021/8	0.5	3/8	3/8	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
97	94	3025/8	0.5	1/2	1/2	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
97	94	3029/8	1.0	5/8	5/8	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
97	94	3037/8	0.5	7/8	7/8	4/4	2	1		#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
98	95	3041/8	1.0	0	0	4/4	2	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
98	95	3049/8	0.5	1/4	1/4	4/4	2	1		V6(6)	c	i		V6(6)		V		6	6				M	1	1	5, -3, 1		1	5
98	95	3053/8	0.5	3/8	3/8	4/4	2	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
98	95	3057/8	0.5	1/2	1/2	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
98	95	3061/8	0.5	5/8	5/8	4/4	2	1		#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
98	95	3065/8	0.5	3/4	3/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
98	95	3069/8	0.5	7/8	7/8	4/4	2	1		#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
99	96	3073/8	0.5	0	0	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
99	96	3077/8	0.5	1/8	1/8	4/4	2	1		#viio/iv	c	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
99	96	3081/8	0.5	1/4	1/4	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
99	96	3085/8	0.5	3/8	3/8	4/4	2	1		#viio/iv	c	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
99	96	3089/8	0.5	1/2	1/2	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
99	96	3093/8	0.5	5/8	5/8	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
99	96	3097/8	0.5	3/4	3/4	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
99	96	3101/8	0.5	7/8	7/8	4/4	2	1		iv7	c	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
100	97	3105/8	4.5	0	0	4/4	2	1		bII6	c	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
101	98	3141/8	2.0	1/8	1/8	4/4	2	1		V6/iv	c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
101	98	3157/8	1.0	5/8	5/8	4/4	2	1		V6(b9)/iv	c	i		V6(b9)/iv		V		6	b9	iv			M	1	1	4, 1, 0	-12	0	4
101	98	3165/8	0.5	7/8	7/8	4/4	2	1		V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
102	99	3169/8	1.0	0	0	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
102	99	3177/8	1.0	1/4	1/4	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
102	99	3185/8	1.0	1/2	1/2	4/4	2	1		#viio/iv	c	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
102	99	3193/8	1.0	3/4	3/4	4/4	2	1		#viio7/iv	c	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
103	100	3201/8	0.5	0	0	4/4	2	1		V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
103	100	3205/8	0.5	1/8	1/8	4/4	2	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
103	100	3209/8	0.5	1/4	1/4	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
103	100	3213/8	0.5	3/8	3/8	4/4	2	1		#viio6/iv	c	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
103	100	3217/8	0.5	1/2	1/2	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
103	100	3221/8	0.5	5/8	5/8	4/4	2	1		#viio6/iv	c	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
103	100	3225/8	0.5	3/4	3/4	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
103	100	3229/8	0.5	7/8	7/8	4/4	2	1		iv64	c	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
104	101	3233/8	1.0	0	0	4/4	2	1		IV/VI	c	i		IV/VI		IV				VI			M	1	1	-5, -1, -4		-5	-5
104	101	3241/8	1.5	1/4	1/4	4/4	2	1		viio6/VI	c	i		viio6/VI		vii	o	6		VI			o	1	1	-2, -5, 1		1	-2
104	101	3253/8	0.5	5/8	5/8	4/4	2	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
104	101	3257/8	0.5	3/4	3/4	4/4	2	1		viio/VI	c	i		viio/VI		vii	o			VI			o	1	1	1, -2, -5		1	1
104	101	3261/8	0.5	7/8	7/8	4/4	2	1		vii%43/VI	c	i		vii%43/VI		vii	%	43		VI			%7	1	1	-5, -1, 1, -2		1	-5
105	102	3265/8	0.5	0	0	4/4	2	1		V/VI	c	i		V/VI		V				VI			M	1	1	-3, 1, -2		-3	-3
105	102	3269/8	0.5	1/8	1/8	4/4	2	1		V2/VI	c	i		V2/VI		V		2		VI			Mm7	1	1	-5, -3, 1, -2		-3	-5
105	102	3273/8	1.5	1/4	1/4	4/4	2	1		VI6	c	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
105	102	3285/8	0.5	5/8	5/8	4/4	2	1		vii	c	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
105	102	3289/8	0.5	3/4	3/4	4/4	2	1		#viio/vii	c	i		#viio/vii		#vii	o			vii			o	1	1	3, 0, -3		3	3
105	102	3293/8	0.5	7/8	7/8	4/4	2	1		ii65/vii	c	i		ii65/vii		ii		65		vii			mm7	1	1	-3, 1, -2, 0		0	-3
106	103	3297/8	0.5	0	0	4/4	2	1		V/vii	c	i		V/vii		V				vii			M	1	1	-1, 3, 0		-1	-1
106	103	3301/8	0.5	1/8	1/8	4/4	2	1		V2/vii	c	i		V2/vii		V		2		vii			Mm7	1	1	-3, -1, 3, 0		-1	-3
106	103	3305/8	2.0	1/4	1/4	4/4	2	1		vii6	c	i		vii6		vii		6					m	1	1	-5, -1, -2		-2	-5
106	103	3321/8	1.0	3/4	3/4	4/4	2	1		vii	c	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
107	104	3329/8	1.5	0	0	4/4	2	1		#viio65/vii	c	i		#viio65/vii		#vii	o	65		vii			o7	1	1	0, -3, -6, 3		3	0
107	104	3341/8	0.5	3/8	3/8	4/4	2	1		iio/vii	c	i		iio/vii		ii	o			vii			o	1	1	0, -3, -6		0	0
107	104	3345/8	0.5	1/2	1/2	4/4	2	1		V6/vii	c	i		V6/vii		V		6		vii			M	1	1	3, 0, -1		-1	3
107	104	3349/8	0.5	5/8	5/8	4/4	2	1		V7/vii	c	i		V7/vii		V		7		vii			Mm7	1	1	-1, 3, 0, -3		-1	-1
107	104	3353/8	0.5	3/4	3/4	4/4	2	1		vii	c	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
107	104	3357/8	0.5	7/8	7/8	4/4	2	1		#viio/vii	c	i		#viio/vii		#vii	o			vii			o	1	1	3, 0, -3		3	3
108	105	3361/8	0.5	0	0	4/4	2	1		vii	c	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
108	105	3365/8	0.5	1/8	1/8	4/4	2	1		iio6/vii	c	i		iio6/vii		ii	o	6		vii			o	1	1	-3, -6, 0		0	-3
108	105	3369/8	0.5	1/4	1/4	4/4	2	1		vii6	c	i		vii6		vii		6					m	1	1	-5, -1, -2		-2	-5
108	105	3373/8	0.5	3/8	3/8	4/4	2	1		vi7/bII	c	i		vi7/bII		vi		7		bII			mm7	1	1	-2, -5, -1, -4		-2	-2
108	105	3377/8	0.5	1/2	1/2	4/4	2	1		IV/bII	c	i		IV/bII		IV				bII			M	1	1	-6, -2, -5		-6	-6
108	105	3381/8	0.5	5/8	5/8	4/4	2	1		IV6/bII	c	i		IV6/bII		IV		6		bII			M	1	1	-2, -5, -6		-6	-2
108	105	3385/8	0.5	3/4	3/4	4/4	2	1		viio/bII	c	i		viio/bII		vii	o			bII			o	1	1	0, -3, -6		0	0
108	105	3389/8	0.5	7/8	7/8	4/4	2	1		IV6/bII	c	i		IV6/bII		IV		6		bII			M	1	1	-2, -5, -6		-6	-2
109	106	3393/8	0.5	0	0	4/4	2	1		viio/bII	c	i		viio/bII		vii	o			bII			o	1	1	0, -3, -6		0	0
109	106	3397/8	0.5	1/8	1/8	4/4	2	1		bII6	c	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
