mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
117	116	461	1.0	1/4	1/4	4/4	1	1		i6		C	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
117	116	462	1.0	1/2	1/2	4/4	1	1		#viio6(4)		C	v		#viio6(4)		#vii	o	6	4				o	0	1	-3, -1, 5		5	-3
117	116	463	1.0	3/4	3/4	4/4	1	1		#viio6		C	v		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
118	117	464	2.0	0	0	4/4	1	1		i.V}{		C	i		V		V						}{	M	0	1	1, 5, 2		1	1
118	117	466	6.0	1/2	1/2	4/4	1	1		#viio7		C	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
120	119	472	2.0	0	0	4/4	1	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
120	119	474	1.0	1/2	1/2	4/4	1	1		iv(2)	V(b9)	C	i		iv(2)		iv			2				m	0	1	1, -4, 0		-1	1
120	119	475	1.0	3/4	3/4	4/4	1	1		iv	V2(b9)	C	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
121	120	476	1.0	0	0	4/4	1	1		i6(6)		C	i		i6(6)		i		6	6				m	0	1	-3, -4, 0		0	-3
121	120	477	1.0	1/4	1/4	4/4	1	1		i6		C	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
121	120	478	1.0	1/2	1/2	4/4	1	1		#viio6(4)		C	i		#viio6(4)		#vii	o	6	4				o	0	1	-3, -1, 5		5	-3
121	120	479	1.0	3/4	3/4	4/4	1	1		#viio6		C	i		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
122	121	480	2.0	0	0	4/4	1	1		iv.V}{		C	iv		V		V						}{	M	0	1	1, 5, 2		1	1
122	121	482	6.0	1/2	1/2	4/4	1	1		#viio7		C	iv		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
124	123	488	2.0	0	0	4/4	1	1		V		C	iv		V		V							M	0	1	1, 5, 2		1	1
124	123	490	1.0	1/2	1/2	4/4	1	1		iv(2)	V(b9)	C	iv		iv(2)		iv			2				m	0	1	1, -4, 0		-1	1
124	123	491	1.0	3/4	3/4	4/4	1	1		iv	V2(b9)	C	iv		iv		iv							m	0	1	-1, -4, 0		-1	-1
125	124	492	1.0	0	0	4/4	1	1		i6(6)		C	iv		i6(6)		i		6	6				m	0	1	-3, -4, 0		0	-3
125	124	493	1.0	1/4	1/4	4/4	1	1		i6		C	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
125	124	494	1.0	1/2	1/2	4/4	1	1		#viio6(4)		C	iv		#viio6(4)		#vii	o	6	4				o	0	1	-3, -1, 5		5	-3
125	124	495	1.0	3/4	3/4	4/4	1	1		#viio6		C	iv		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
126	125	496	1.0	0	0	4/4	1	1		i(4)		C	iv		i(4)		i			4				m	0	1	0, -1, 1		0	0
126	125	497	1.0	1/4	1/4	4/4	1	1		i		C	iv		i		i							m	0	1	0, -3, 1		0	0
126	125	498	1.0	1/2	1/2	4/4	1	1		i.i6(4)	III(2)	C	i		i6(4)		i		6	4				m	0	1	-1, 1, 0		0	-1
126	125	499	1.0	3/4	3/4	4/4	1	1		i6	III	C	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
127	126	500	1.0	0	0	4/4	1	1		#viio6(4)		C	i		#viio6(4)		#vii	o	6	4				o	0	1	-3, -1, 5		5	-3
127	126	501	1.0	1/4	1/4	4/4	1	1		#viio6		C	i		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
127	126	502	1.0	1/2	1/2	4/4	1	1		i(2)		C	i		i(2)		i			2				m	0	1	2, -3, 1		0	2
127	126	503	1.0	3/4	3/4	4/4	1	1		i		C	i		i		i							m	0	1	0, -3, 1		0	0
128	127	504	1.0	0	0	4/4	1	1		iio		C	i		iio		ii	o						o	0	1	2, -1, -4		2	2
128	127	505	1.0	1/4	1/4	4/4	1	1		ii%65		C	i		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
128	127	506	1.0	1/2	1/2	4/4	1	1		V6/iv		C	i		V6/iv		V		6		iv			M	0	1	4, 1, 0		0	4
128	127	507	1.0	3/4	3/4	4/4	1	1		V64/iv		C	i		V64/iv		V		64		iv			M	0	1	1, 0, 4		0	1
129	128	508	1.0	0	0	4/4	1	1		iv		C	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
129	128	509	1.0	1/4	1/4	4/4	1	1		iv6		C	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
129	128	510	1.0	1/2	1/2	4/4	1	1		i6		C	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
129	128	511	1.0	3/4	3/4	4/4	1	1		Ger7	viio7/V	C	i		Ger7	Ger	vii	o	7	b3	V			Ger	0	1	6, -4, 0, -3		6	6
130	129	512	2.0	0	0	4/4	1	1		V[V|HC}{		C	i	V	V		V					HC	}{	M	0	1	1, 5, 2		1	1
130	129	514	2.0	1/2	1/2	4/4	1	1		viio/V		C	i	V	viio/V		vii	o			V			o	0	1	6, 3, 0		6	6
131	130	516	1.0	0	0	4/4	1	1		viio2/V		C	i	V	viio2/V		vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
131	130	517	3.0	1/4	1/4	4/4	1	1		V7/V		C	i	V	V7/V		V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
132	131	520	2.0	0	0	4/4	1	1		V		C	i	V	V		V							M	0	1	1, 5, 2		1	1
132	131	522	2.0	1/2	1/2	4/4	1	1		viio/V		C	i	V	viio/V		vii	o			V			o	0	1	6, 3, 0		6	6
133	132	524	1.0	0	0	4/4	1	1		viio2/V		C	i	V	viio2/V		vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
133	132	525	3.0	1/4	1/4	4/4	1	1		V7/V		C	i	V	V7/V		V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
134	133	528	2.0	0	0	4/4	1	1		V		C	i	V	V		V							M	0	1	1, 5, 2		1	1
134	133	530	2.0	1/2	1/2	4/4	1	1		viio/V		C	i	V	viio/V		vii	o			V			o	0	1	6, 3, 0		6	6
135	134	532	1.0	0	0	4/4	1	1		viio2/V		C	i	V	viio2/V		vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
135	134	533	3.0	1/4	1/4	4/4	1	1		V7/V		C	i	V	V7/V		V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
136	135	536	16.0	0	0	4/4	1	1		I.V7]		C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
140	139	552	4.0	0	0	4/4	1	1		I|IAC}{		C	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
141	140	556	4.0	0	0	4/4	1	1		V		C	I		V		V							M	0	0	1, 5, 2		1	1
142	141	560	4.0	0	0	4/4	1	1		V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
143	142	564	4.0	0	0	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
144	143	568	2.0	0	0	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
144	143	570	1.0	1/2	1/2	4/4	1	1		V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
144	143	571	1.0	3/4	3/4	4/4	1	1		V2		C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
145	144	572	1.0	0	0	4/4	1	1		I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
145	144	573	1.0	1/4	1/4	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
145	144	574	1.0	1/2	1/2	4/4	1	1		V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
145	144	575	1.0	3/4	3/4	4/4	1	1		V2		C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
146	145	576	1.0	0	0	4/4	1	1		I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
146	145	577	1.0	1/4	1/4	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
146	145	578	1.0	1/2	1/2	4/4	1	1		ii65		C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
146	145	579	1.0	3/4	3/4	4/4	1	1		ii7		C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
147	146	580	2.0	0	0	4/4	1	1		V		C	I		V		V							M	0	0	1, 5, 2		1	1
147	146	582	2.0	1/2	1/2	4/4	1	1		I|IAC}		C	I		I		I					IAC	}	M	0	0	0, 4, 1		0	0
148	147	584	1.0	0	0	4/4	1	1		I64{		C	I		I64		I		64				{	M	0	0	1, 0, 4		0	1
148	147	585	1.0	1/4	1/4	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
148	147	586	1.0	1/2	1/2	4/4	1	1		ii		C	I		ii		ii							m	0	0	2, -1, 3		2	2
148	147	587	1.0	3/4	3/4	4/4	1	1		viio6/V	V64/V	C	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
149	148	588	1.5	0	0	4/4	1	1		V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
149	148	1179/2	0.5	3/8	3/8	4/4	1	1		V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
149	148	590	2.0	1/2	1/2	4/4	1	1		I}		C	I		I		I						}	M	0	0	0, 4, 1		0	0
150	149	592	1.0	0	0	4/4	1	1		I64/IV{		C	I		I64/IV		I		64		IV		{	M	0	0	0, -1, 3		-1	0
150	149	593	1.0	1/4	1/4	4/4	1	1		I/IV		C	I		I/IV		I				IV			M	0	0	-1, 3, 0		-1	-1
150	149	594	1.0	1/2	1/2	4/4	1	1		ii/IV		C	I		ii/IV		ii				IV			m	0	0	1, -2, 2		1	1
150	149	595	1.0	3/4	3/4	4/4	1	1		viio6/V/IV	V64/V/IV	C	I		viio6/V/IV		vii	o	6		V/IV			o	0	0	2, -1, 5		5	2
151	150	596	1.5	0	0	4/4	1	1		V6/IV		C	I		V6/IV		V		6		IV			M	0	0	4, 1, 0		0	4
151	150	1195/2	0.5	3/8	3/8	4/4	1	1		V7/IV		C	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
151	150	598	3.0	1/2	1/2	4/4	1	1		I/IV}		C	I		I/IV		I				IV		}	M	0	0	-1, 3, 0		-1	-1
152	151	600	0.0	0	0	4/4	1	1		{		C	I										{		0	0				
152	151	601	1.0	1/4	1/4	4/4	1	1		V6/V		C	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
152	151	602	1.0	1/2	1/2	4/4	1	1		V		C	I		V		V							M	0	0	1, 5, 2		1	1
152	151	603	1.0	3/4	3/4	4/4	1	1		#viio/vi		C	I		#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8
153	152	604	1.0	0	0	4/4	1	1		V/ii		C	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
153	152	605	1.0	1/4	1/4	4/4	1	1		V2/ii		C	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
153	152	606	1.0	1/2	1/2	4/4	1	1		viio/V		C	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
153	152	607	1.0	3/4	3/4	4/4	1	1		V7/V		C	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
154	153	608	1.0	0	0	4/4	1	1		V		C	I		V		V							M	0	0	1, 5, 2		1	1
154	153	609	1.0	1/4	1/4	4/4	1	1		V2		C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
154	153	610	1.0	1/2	1/2	4/4	1	1		viio/IV		C	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
154	153	611	1.0	3/4	3/4	4/4	1	1		V7/IV		C	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
155	154	612	2.0	0	0	4/4	1	1		IV		C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
155	154	614	1.0	1/2	1/2	4/4	1	1		ii		C	I		ii		ii							m	0	0	2, -1, 3		2	2
155	154	615	0.5	3/4	3/4	4/4	1	1		ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
155	154	1231/2	0.5	7/8	7/8	4/4	1	1		viio/V	V65/V	C	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
156	155	616	2.0	0	0	4/4	1	1		V|HC}{		C	I		V		V					HC	}{	M	0	0	1, 5, 2		1	1
156	155	618	2.0	1/2	1/2	4/4	1	1		V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
157	156	620	2.0	0	0	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
157	156	622	1.0	1/2	1/2	4/4	1	1		V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
157	156	623	1.0	3/4	3/4	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
158	157	624	2.0	0	0	4/4	1	1		V|HC}		C	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
158	157	626	2.0	1/2	1/2	4/4	1	1		V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
159	158	628	2.0	0	0	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
159	158	630	1.0	1/2	1/2	4/4	1	1		V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
159	158	631	1.0	3/4	3/4	4/4	1	1		I		C	I		I		I							M	0	0	0, 4, 1		0	0
160	159	632	8.0	0	0	4/4	1	1		V|HC		C	I		V		V					HC		M	0	0	1, 5, 2		1	1
162	161	640	4.0	0	0	4/4	1	1		i{		C	I		i		i						{	m	0	0	0, -3, 1		0	0
163	162	644	0.5	0	0	4/4	1	1		V2(4)/V		C	I		V2(4)/V		V		2	4	V			Mm7	0	0	0, 2, 1, 3		2	0
163	162	1289/2	3.5	1/8	1/8	4/4	1	1		V2/V		C	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
164	163	648	4.0	0	0	4/4	1	1		V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
165	164	652	4.0	0	0	4/4	1	1		V2/iv		C	I		V2/iv		V		2		iv			Mm7	0	0	-2, 0, 4, 1		0	-2
166	165	656	1.0	0	0	4/4	1	1		iv6(2)		C	I		iv6(2)		iv		6	2				m	0	0	-4, 0, 1		-1	-4
166	165	657	1.0	1/4	1/4	4/4	1	1		iv6		C	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
166	165	658	1.0	1/2	1/2	4/4	1	1		i64(4)		C	I		i64(4)		i		64	4				m	0	0	1, 0, -1		0	1
166	165	659	1.0	3/4	3/4	4/4	1	1		i64		C	I		i64		i		64					m	0	0	1, 0, -3		0	1
167	166	660	1.0	0	0	4/4	1	1		v.V6(b2)		C	v		V6(b2)		V		6	b2				M	0	1	5, 2, -11		1	5
167	166	661	2.0	1/4	1/4	4/4	1	1		V6		C	v		V6		V		6					M	0	1	5, 2, 1		1	5
167	166	663	1.0	3/4	3/4	4/4	1	1		V7		C	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
168	167	664	4.0	0	0	4/4	1	1		i|IAC}{		C	v		i		i					IAC	}{	m	0	1	0, -3, 1		0	0
169	168	668	4.0	0	0	4/4	1	1		V2/V		C	v		V2/V		V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
170	169	672	4.0	0	0	4/4	1	1		V65		C	v		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
171	170	676	4.0	0	0	4/4	1	1		V2/iv		C	v		V2/iv		V		2		iv			Mm7	0	1	-2, 0, 4, 1		0	-2
172	171	680	1.0	0	0	4/4	1	1		iv6(2)		C	v		iv6(2)		iv		6	2				m	0	1	-4, 0, 1		-1	-4
172	171	681	1.0	1/4	1/4	4/4	1	1		iv6		C	v		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
172	171	682	1.0	1/2	1/2	4/4	1	1		i64(4)		C	v		i64(4)		i		64	4				m	0	1	1, 0, -1		0	1
172	171	683	1.0	3/4	3/4	4/4	1	1		i64		C	v		i64		i		64					m	0	1	1, 0, -3		0	1
173	172	684	1.0	0	0	4/4	1	1		v/v.V6(2)		C	v/v		V6(2)		V		6	2				M	0	1	5, 2, -4		1	5
173	172	685	2.0	1/4	1/4	4/4	1	1		V6		C	v/v		V6		V		6					M	0	1	5, 2, 1		1	5
173	172	687	1.0	3/4	3/4	4/4	1	1		V7		C	v/v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
174	173	688	3.0	0	0	4/4	1	1		i|IAC}{		C	v/v		i		i					IAC	}{	m	0	1	0, -3, 1		0	0
174	173	691	1.0	3/4	3/4	4/4	1	1		V2		C	v/v		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
175	174	692	2.0	0	0	4/4	1	1		i		C	v/v		i		i							m	0	1	0, -3, 1		0	0
175	174	694	2.0	1/2	1/2	4/4	1	1		i.V7		C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
176	175	696	3.0	0	0	4/4	1	1		i		C	i		i		i							m	0	1	0, -3, 1		0	0
176	175	699	1.0	3/4	3/4	4/4	1	1		V2		C	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
177	176	700	2.0	0	0	4/4	1	1		i		C	i		i		i							m	0	1	0, -3, 1		0	0
177	176	702	2.0	1/2	1/2	4/4	1	1		It6		C	i		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
178	177	704	3.0	0	0	4/4	1	1		V[V}		C	i	V	V		V						}	M	0	1	1, 5, 2		1	1
178	177	707	1.0	3/4	3/4	4/4	1	1		V2/V		C	i	V	V2/V		V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
179	178	708	3.0	0	0	4/4	1	1		V		C	i	V	V		V							M	0	1	1, 5, 2		1	1
179	178	711	1.0	3/4	3/4	4/4	1	1		V2/V		C	i	V	V2/V		V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
180	179	712	8.0	0	0	4/4	1	1		V]|HC		C	i	V	V		V					HC		M	0	1	1, 5, 2		1	1
182	181	720	4.0	0	0	4/4	1	1		I{		C	i		I		I						{	M	0	1	0, 4, 1		0	0
183	182	724	4.0	0	0	4/4	1	1		I6		C	i		I6		I		6					M	0	1	4, 1, 0		0	4
184	183	728	4.0	0	0	4/4	1	1		V2		C	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
185	184	732	4.0	0	0	4/4	1	1		V43		C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
186	185	736	4.0	0	0	4/4	1	1		I6		C	i		I6		I		6					M	0	1	4, 1, 0		0	4
187	186	740	4.0	0	0	4/4	1	1		ii65/V		C	i		ii65/V		ii		65		V			mm7	0	1	0, 4, 1, 3		3	0
188	187	744	4.0	0	0	4/4	1	1		V7/V		C	i		V7/V		V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
189	188	748	4.0	0	0	4/4	1	1		V|HC}		C	i		V		V					HC	}	M	0	1	1, 5, 2		1	1
190	189	752	4.0	0	0	4/4	1	1		I{		C	i		I		I						{	M	0	1	0, 4, 1		0	0
191	190	756	4.0	0	0	4/4	1	1		I6		C	i		I6		I		6					M	0	1	4, 1, 0		0	4
192	191	760	4.0	0	0	4/4	1	1		V43		C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
193	192	764	4.0	0	0	4/4	1	1		V2		C	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
194	193	768	4.0	0	0	4/4	1	1		I6		C	i		I6		I		6					M	0	1	4, 1, 0		0	4
195	194	772	4.0	0	0	4/4	1	1		V65/IV		C	i		V65/IV		V		65		IV			Mm7	0	1	4, 1, -2, 0		0	4
196	195	776	3.0	0	0	4/4	1	1		IV}{		C	i		IV		IV						}{	M	0	1	-1, 3, 0		-1	-1
196	195	779	2.0	3/4	3/4	4/4	1	1		IV6		C	i		IV6		IV		6					M	0	1	3, 0, -1		-1	3
197	196	781	3.0	1/4	1/4	4/4	1	1		IV64		C	i		IV64		IV		64					M	0	1	0, -1, 3		-1	0
198	197	784	3.0	0	0	4/4	1	1		V2		C	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
198	197	787	2.0	3/4	3/4	4/4	1	1		V6		C	i		V6		V		6					M	0	1	5, 2, 1		1	5
199	198	789	3.0	1/4	1/4	4/4	1	1		V43		C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
200	199	792	1.0	0	0	4/4	1	1		I6		C	i		I6		I		6					M	0	1	4, 1, 0		0	4
200	199	793	2.0	1/4	1/4	4/4	1	1		I64		C	i		I64		I		64					M	0	1	1, 0, 4		0	1
200	199	795	2.0	3/4	3/4	4/4	1	1		I		C	i		I		I							M	0	1	0, 4, 1		0	0
201	200	797	2.0	1/4	1/4	4/4	1	1		I6		C	i		I6		I		6					M	0	1	4, 1, 0		0	4
201	200	799	9.0	3/4	3/4	4/4	1	1		I64		C	i		I64		I		64					M	0	1	1, 0, 4		0	1
204	203	808	1.0	0	0	4/4	1	1		I		C	i		I		I							M	0	1	0, 4, 1		0	0
204	203	809	1.0	1/4	1/4	4/4	1	1		V6		C	i		V6		V		6					M	0	1	5, 2, 1		1	5
204	203	810	1.0	1/2	1/2	4/4	1	1		vi		C	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
204	203	811	1.0	3/4	3/4	4/4	1	1		iii6		C	i		iii6		iii		6					m	0	1	-6, -2, -3		-3	-6
205	204	812	1.0	0	0	4/4	1	1		IV		C	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
205	204	813	1.0	1/4	1/4	4/4	1	1		I6		C	i		I6		I		6					M	0	1	4, 1, 0		0	4
205	204	814	1.0	1/2	1/2	4/4	1	1		ii		C	i		ii		ii							m	0	1	2, -1, 3		2	2
205	204	815	1.0	3/4	3/4	4/4	1	1		vi6		C	i		vi6		vi		6					m	0	1	-7, -3, -4		-4	-7
206	205	816	1.0	0	0	4/4	1	1		viio		C	i		viio		vii	o						o	0	1	-2, -5, -8		-2	-2
206	205	817	1.0	1/4	1/4	4/4	1	1		viio6/V		C	i		viio6/V		vii	o	6		V			o	0	1	3, 0, 6		6	3
206	205	818	1.0	1/2	1/2	4/4	1	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
206	205	819	1.0	3/4	3/4	4/4	1	1		ii6		C	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
207	206	820	1.0	0	0	4/4	1	1		iii		C	i		iii		iii							m	0	1	-3, -6, -2		-3	-3
207	206	821	1.0	1/4	1/4	4/4	1	1		V43		C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
207	206	822	1.0	1/2	1/2	4/4	1	1		I		C	i		I		I							M	0	1	0, 4, 1		0	0
207	206	823	1.0	3/4	3/4	4/4	1	1		V6		C	i		V6		V		6					M	0	1	5, 2, 1		1	5
208	207	824	4.0	0	0	4/4	1	1		I|IAC}{		C	i		I		I					IAC	}{	M	0	1	0, 4, 1		0	0
209	208	828	4.0	0	0	4/4	1	1		I64(#5)	V6(6)/vi	C	i		I64(#5)		I		64	#5				M	0	1	8, 0, 4		0	8
210	209	832	4.0	0	0	4/4	1	1		vi		C	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
211	210	836	2.0	0	0	4/4	1	1		IV		C	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
211	210	838	2.0	1/2	1/2	4/4	1	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
212	211	840	2.0	0	0	4/4	1	1		I|PAC}		C	i		I		I					PAC	}	M	0	1	0, 4, 1		0	0
212	211	842	3.0	1/2	1/2	4/4	1	1		IV{		C	i		IV		IV						{	M	0	1	-1, 3, 0		-1	-1
213	212	845	1.0	1/4	1/4	4/4	1	1		ii		C	i		ii		ii							m	0	1	2, -1, 3		2	2
213	212	846	2.0	1/2	1/2	4/4	1	1		V7		C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
214	213	848	2.0	0	0	4/4	1	1		I|PAC}		C	i		I		I					PAC	}	M	0	1	0, 4, 1		0	0
214	213	850	3.0	1/2	1/2	4/4	1	1		IV{		C	i		IV		IV						{	M	0	1	-1, 3, 0		-1	-1
215	214	853	1.0	1/4	1/4	4/4	1	1		ii		C	i		ii		ii							m	0	1	2, -1, 3		2	2
215	214	854	2.0	1/2	1/2	4/4	1	1		V7		C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
216	215	856	2.0	0	0	4/4	1	1		I|IAC}		C	i		I		I					IAC	}	M	0	1	0, 4, 1		0	0
216	215	858	4.0	1/2	1/2	4/4	1	1		V43{		C	i		V43		V		43				{	Mm7	0	1	2, -1, 1, 5		1	2
217	216	862	2.0	1/2	1/2	4/4	1	1		V7		C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
218	217	864	2.0	0	0	4/4	1	1		V43		C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
218	217	866	2.0	1/2	1/2	4/4	1	1		V7		C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
219	218	868	24.0	0	0	4/4	1	1		.bVI|DC		C	i		bVI		bVI					DC		M	0	1	-11, -7, -10		-11	-11
225	224	892	8.0	0	0	4/4	1	1		viio43/IV		C	i		viio43/IV		vii	o	43		IV			o7	0	1	-2, -5, 4, 1		4	-2
227	226	900	8.0	0	0	4/4	1	1		viio43/V		C	i		viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
229	228	908	4.0	0	0	4/4	1	1		viio43		C	i		viio43		vii	o	43					o7	0	1	-8, -11, -2, -5		-2	-8
230	229	912	4.0	0	0	4/4	1	1		#viio43/ii		C	i		#viio43/ii		#vii	o	43		ii			o7	0	1	1, -2, 7, 4		7	1
231	230	916	4.0	0	0	4/4	1	1		viio43		C	i		viio43		vii	o	43					o7	0	1	-8, -11, -2, -5		-2	-8
232	231	920	4.0	0	0	4/4	1	1		viio7/V		C	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
233	232	924	3.0	0	0	4/4	1	1		V(64)		C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
234	232	927	3.0	0	1/4	4/4	1	1		V7		C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
235	233	930	4.0	0	0	4/4	1	1		I|IAC}{		C	i		I		I					IAC	}{	M	0	1	0, 4, 1		0	0
236	234	934	4.0	0	0	4/4	1	1		V		C	i		V		V							M	0	1	1, 5, 2		1	1
237	235	938	4.0	0	0	4/4	1	1		V7		C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
238	236	942	6.0	0	0	4/4	1	1		I}		C	i		I		I						}	M	0	1	0, 4, 1		0	0
239	237	946	0.0	0	0	4/4	1	1		{		C	i										{		0	1				
239	237	948	1.0	1/2	1/2	4/4	1	1		V7(4)		C	i		V7(4)		V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
239	237	949	1.0	3/4	3/4	4/4	1	1		V43	viio7	C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
240	238	950	1.0	0	0	4/4	1	1		I(2)		C	i		I(2)		I			2				M	0	1	2, 4, 1		0	2
240	238	951	1.0	1/4	1/4	4/4	1	1		I		C	i		I		I							M	0	1	0, 4, 1		0	0
240	238	952	1.0	1/2	1/2	4/4	1	1		V7(4)		C	i		V7(4)		V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
