mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
61	61	0	0	3/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	62	1/2	1/2	3/4	2	1	#viio7/vi	Eb	V		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
63	63	0	0	3/4	2	1	vi	Eb	V		vi		vi							m	0	0	3, 0, 4		3	3
63	63	1/4	1/4	3/4	2	1	ii6	Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
63	63	1/2	1/2	3/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	0	0	3/4	2	1	I|PAC}{	Eb	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
65	65	0	0	3/4	2	1	V6	Eb	V		V6		V		6					M	0	0	5, 2, 1		1	5
65	65	1/2	1/2	3/4	2	1	V65	Eb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
66	66	0	0	3/4	2	1	I|IAC}{	Eb	V		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
67	67	0	0	3/4	2	1	V6	Eb	V		V6		V		6					M	0	0	5, 2, 1		1	5
67	67	1/2	1/2	3/4	2	1	V65	Eb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
68	68	0	0	3/4	2	1	I	Eb	V		I		I							M	0	0	0, 4, 1		0	0
68	68	1/4	1/4	3/4	2	1	V65/vi	Eb	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
68	68	1/2	1/2	3/4	2	1	vi	Eb	V		vi		vi							m	0	0	3, 0, 4		3	3
69	69	0	0	3/4	2	1	V65/IV	Eb	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
69	69	1/4	1/4	3/4	2	1	IV	Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
69	69	1/2	1/2	3/4	2	1	V65/II	Eb	V		V65/II		V		65		II			Mm7	0	0	7, 4, 1, 3		3	7
70	70	0	0	3/4	2	1	II	Eb	V		II		II							M	0	0	2, 6, 3		2	2
70	70	1/4	1/4	3/4	2	1	V65	Eb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
70	70	1/2	1/2	3/4	2	1	I	Eb	V		I		I							M	0	0	0, 4, 1		0	0
71	71	0	0	3/4	2	1	V65	Eb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
71	71	1/4	1/4	3/4	2	1	I	Eb	V		I		I							M	0	0	0, 4, 1		0	0
71	71	1/2	1/2	3/4	2	1	V65	Eb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
72	72	0	0	3/4	2	1	I|IAC}{	Eb	V		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
75	75	0	0	3/4	2	1	V(64)	Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
78	78	0	0	3/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	1/4	1/4	3/4	2	1	viio2	Eb	V		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
80	80	0	0	3/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	82	0	0	3/4	2	1	I|PAC}	Eb	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
82	82	1/8	1/8	3/4	2	1	{	Eb	V										{		0	0				
83	83	0	0	3/4	2	1	IV6	Eb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
84	84	0	0	3/4	2	1	ii6	Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
85	85	0	0	3/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	86	0	0	3/4	2	1	I|PAC}	Eb	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
86	86	1/8	1/8	3/4	2	1	{	Eb	V										{		0	0				
87	87	0	0	3/4	2	1	I.I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
89	89	0	0	3/4	2	1	ii65	Eb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
92	92	0	0	3/4	2	1	VI.Ger6	Eb	VI		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
94	94	0	0	3/4	2	1	V(b64)	Eb	VI		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
96	96	0	0	3/4	2	1	viio7/V	Eb	VI		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
97	97	0	0	3/4	2	1	viio43	Eb	VI		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
98	98	0	0	3/4	2	1	i6	Eb	VI		i6		i		6					m	0	0	-3, 1, 0		0	-3
99	99	0	0	3/4	2	1	viio	Eb	VI		viio		vii	o						o	0	0	5, 2, -1		5	5
99	99	1/2	1/2	3/4	2	1	V43	Eb	VI		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
100	100	0	0	3/4	2	1	i[i|PAC}{	Eb	VI	i	i		i					PAC	}{	m	0	0	0, -3, 1		0	0
101	101	0	0	3/4	2	1	IV64	Eb	VI	i	IV64		IV		64					M	0	0	0, -1, 3		-1	0
102	102	0	0	3/4	2	1	IM7	Eb	VI	i	IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0	0
103	103	0	0	3/4	2	1	ii2	Eb	VI	i	ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
103	103	1/4	1/4	3/4	2	1	ii%2	Eb	VI	i	ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
103	103	1/2	1/2	3/4	2	1	V2	Eb	VI	i	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
104	104	0	0	3/4	2	1	I}	Eb	VI	i	I		I						}	M	0	0	0, 4, 1		0	0
105	105	0	0	3/4	2	1	IV64{	Eb	VI	i	IV64		IV		64				{	M	0	0	0, -1, 3		-1	0
106	106	0	0	3/4	2	1	IM7	Eb	VI	i	IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0	0
107	107	0	0	3/4	2	1	ii2	Eb	VI	i	ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
107	107	1/4	1/4	3/4	2	1	ii%2	Eb	VI	i	ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
107	107	1/2	1/2	3/4	2	1	V2	Eb	VI	i	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
108	108	0	0	3/4	2	1	I]}	Eb	VI	i	I		I						}	M	0	0	0, 4, 1		0	0
108	108	1/8	1/8	3/4	2	1	I6{	Eb	VI		I6		I		6				{	M	0	0	4, 1, 0		0	4
109	109	0	0	3/4	2	1	V43(b5)	Eb	VI		V43(b5)		V		43	b5				Mm7	0	0	-5, -1, 1, 5		1	-5
110	110	0	0	3/4	2	1	I	Eb	VI		I		I							M	0	0	0, 4, 1		0	0
110	110	1/4	1/4	3/4	2	1	I6	Eb	VI		I6		I		6					M	0	0	4, 1, 0		0	4
111	111	0	0	3/4	2	1	V43(b5)	Eb	VI		V43(b5)		V		43	b5				Mm7	0	0	-5, -1, 1, 5		1	-5
112	112	0	0	3/4	2	1	I	Eb	VI		I		I							M	0	0	0, 4, 1		0	0
112	112	1/4	1/4	3/4	2	1	I6	Eb	VI		I6		I		6					M	0	0	4, 1, 0		0	4
113	113	0	0	3/4	2	1	V43(b5)	Eb	VI		V43(b5)		V		43	b5				Mm7	0	0	-5, -1, 1, 5		1	-5
114	114	0	0	3/4	2	1	I|EC}{	Eb	VI		I		I					EC	}{	M	0	0	0, 4, 1		0	0
115	115	1/2	1/2	3/4	2	1	II.V7	Eb	II		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
116	116	0	0	3/4	2	1	I|IAC}	Eb	II		I		I					IAC	}	M	0	0	0, 4, 1		0	0
116	116	1/8	1/8	3/4	2	1	{	Eb	II										{		0	0				
116	116	1/4	1/4	3/4	2	1	I6	Eb	II		I6		I		6					M	0	0	4, 1, 0		0	4
117	117	0	0	3/4	2	1	V43(b5)	Eb	II		V43(b5)		V		43	b5				Mm7	0	0	-5, -1, 1, 5		1	-5
118	118	0	0	3/4	2	1	I	Eb	II		I		I							M	0	0	0, 4, 1		0	0
118	118	1/4	1/4	3/4	2	1	I6	Eb	II		I6		I		6					M	0	0	4, 1, 0		0	4
119	119	0	0	3/4	2	1	V43(b5)	Eb	II		V43(b5)		V		43	b5				Mm7	0	0	-5, -1, 1, 5		1	-5
120	120	0	0	3/4	2	1	I	Eb	II		I		I							M	0	0	0, 4, 1		0	0
120	120	1/4	1/4	3/4	2	1	I6	Eb	II		I6		I		6					M	0	0	4, 1, 0		0	4
121	121	0	0	3/4	2	1	V43(b5)	Eb	II		V43(b5)		V		43	b5				Mm7	0	0	-5, -1, 1, 5		1	-5
122	122	0	0	3/4	2	1	I|EC}{	Eb	II		I		I					EC	}{	M	0	0	0, 4, 1		0	0
123	123	1/2	1/2	3/4	2	1	I.V7/v	Eb	I		V7/v		V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
124	124	0	0	3/4	2	1	i/v	Eb	I		i/v		i				v			m	0	0	1, -2, 2		1	1
125	125	0	0	3/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
125	125	1/2	1/2	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
126	126	0	0	3/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
127	127	1/2	1/2	3/4	2	1	V7/IV	Eb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
128	128	0	0	3/4	2	1	I/IV	Eb	I		I/IV		I				IV			M	0	0	-1, 3, 0		-1	-1
129	129	0	0	3/4	2	1	ii6(#7)	Eb	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
130	130	0	0	3/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
138	138	0	0	3/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
139	139	0	0	3/4	2	1	ii65	Eb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
140	140	0	0	3/4	2	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
142	142	0	0	3/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
143	143	0	0	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
144	144	0	0	3/4	2	1	I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
146	146	0	0	3/4	2	1	ii65{	Eb	I		ii65		ii		65				{	mm7	0	0	-1, 3, 0, 2		2	-1
149	149	0	0	3/4	2	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
151	151	0	0	3/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
152	152	0	0	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
153	153	0	0	3/4	2	1	I[I|PAC}	Eb	I	I	I		I					PAC	}	M	0	0	0, 4, 1		0	0
154	154	0	0	3/4	2	1	IV64{	Eb	I	I	IV64		IV		64				{	M	0	0	0, -1, 3		-1	0
155	155	0	0	3/4	2	1	IM7	Eb	I	I	IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0	0
156	156	0	0	3/4	2	1	ii2	Eb	I	I	ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
156	156	1/2	1/2	3/4	2	1	viio43	Eb	I	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
157	157	0	0	3/4	2	1	I}	Eb	I	I	I		I						}	M	0	0	0, 4, 1		0	0
158	158	0	0	3/4	2	1	IV64{	Eb	I	I	IV64		IV		64				{	M	0	0	0, -1, 3		-1	0
159	159	0	0	3/4	2	1	IM7	Eb	I	I	IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0	0
160	160	0	0	3/4	2	1	ii2	Eb	I	I	ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
160	160	1/2	1/2	3/4	2	1	viio43	Eb	I	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
161	161	0	0	3/4	2	1	I]}{	Eb	I	I	I		I						}{	M	0	0	0, 4, 1		0	0
162	162	0	0	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
163	163	0	0	3/4	2	1	I|PAC}{	Eb	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
164	164	0	0	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
165	165	0	0	3/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
165	165	1/4	1/4	3/4	2	1	viio/V	Eb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
166	166	0	0	3/4	2	1	V/V	Eb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
167	167	0	0	3/4	2	1	V|HC}	Eb	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
169	169	1/2	1/2	3/4	2	1	V2{	Eb	I		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
170	170	0	0	3/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
172	172	0	0	3/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
172	172	1/2	1/2	3/4	2	1	ii6(#7)	Eb	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
173	173	0	0	3/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
173	173	1/2	1/2	3/4	2	1	V65/V	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
174	174	0	0	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
175	175	1/2	1/2	3/4	2	1	#viio7/vi	Eb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
176	176	0	0	3/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
176	176	1/4	1/4	3/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
176	176	1/2	1/2	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
177	177	0	0	3/4	2	1	I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
183	183	0	0	3/4	2	1	I6{	Eb	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
185	185	0	0	3/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
185	185	1/2	1/2	3/4	2	1	ii6(#7)	Eb	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
186	186	0	0	3/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
186	186	1/2	1/2	3/4	2	1	V65/V	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
187	187	0	0	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
188	188	1/2	1/2	3/4	2	1	#viio7/vi	Eb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
189	189	0	0	3/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
189	189	1/4	1/4	3/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
189	189	1/2	1/2	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
190	190	0	0	3/4	2	1	I|PAC}{	Eb	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
191	191	0	0	3/4	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
191	191	1/2	1/2	3/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
192	192	0	0	3/4	2	1	I|IAC}{	Eb	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
193	193	0	0	3/4	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
193	193	1/2	1/2	3/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
194	194	0	0	3/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
194	194	1/4	1/4	3/4	2	1	V65/vi	Eb	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
194	194	1/2	1/2	3/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
195	195	0	0	3/4	2	1	V65/IV	Eb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
195	195	1/4	1/4	3/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
195	195	1/2	1/2	3/4	2	1	V65/II	Eb	I		V65/II		V		65		II			Mm7	0	0	7, 4, 1, 3		3	7
196	196	0	0	3/4	2	1	II	Eb	I		II		II							M	0	0	2, 6, 3		2	2
196	196	1/4	1/4	3/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
196	196	1/2	1/2	3/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
197	197	0	0	3/4	2	1	V65/vi	Eb	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
197	197	1/4	1/4	3/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
197	197	1/2	1/2	3/4	2	1	V65/IV	Eb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
198	198	0	0	3/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
198	198	1/4	1/4	3/4	2	1	V65/II	Eb	I		V65/II		V		65		II			Mm7	0	0	7, 4, 1, 3		3	7
198	198	1/2	1/2	3/4	2	1	II	Eb	I		II		II							M	0	0	2, 6, 3		2	2
199	199	0	0	3/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
199	199	1/4	1/4	3/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
199	199	1/2	1/2	3/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
200	200	0	0	3/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
200	200	1/4	1/4	3/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
200	200	1/2	1/2	3/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
201	201	0	0	3/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
201	201	1/4	1/4	3/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
201	201	1/2	1/2	3/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
202	202	0	0	3/4	2	1	I|IAC}{	Eb	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
205	205	0	0	3/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
209	209	0	0	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
210	210	1/4	1/4	3/4	2	1	viio2	Eb	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
211	211	0	0	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
213	213	0	0	3/4	2	1	I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
