mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	2	1	Eb.viio43(2)/III{					Eb	I		viio43(2)/III	vii	o	43	2	III		{	o7	0	0	0, -3, 1, 3		6.0	0.0	1	4	0.2	0.03125	1.21875	0.025
1	1	1/8	1/8	2/4	2	1	viio43/III					Eb	I		viio43/III	vii	o	43		III			o7	0	0	0, -3, 6, 3		6.0	0.0	0	4	0.0	0.0	0.75	0.0
2	2	0	0	2/4	2	1	viio43(2)/III					Eb	I		viio43(2)/III	vii	o	43	2	III			o7	0	0	0, -3, 1, 3		6.0	0.0	1	4	0.2	0.03125	1.21875	0.025
2	2	1/8	1/8	2/4	2	1	viio43/III					Eb	I		viio43/III	vii	o	43		III			o7	0	0	0, -3, 6, 3		6.0	0.0	0	7	0.0	0.0	0.875	0.0
3	3	1/8	1/8	2/4	2	1	I6/III	0	-6.6113	/		Eb	I		I6/III	I		6		III			M	0	0	5, 2, 1		1.0	5.0	0	6	0.0	0.0	0.625	0.0
3	3	3/8	3/8	2/4	2	1	V7/III					Eb	I		V7/III	V		7		III			Mm7	0	0	2, 6, 3, 0		2.0	2.0	1	6	0.14285714285714285	0.1875	0.5625	0.25
4	4	1/8	1/8	2/4	2	1	I/III|IAC}					Eb	I		I/III	I				III	IAC	}	M	0	0	1, 5, 2		1.0	1.0	3	11	0.21428571428571427	0.0625	1.1875	0.05
5	5	0	0	2/4	2	1	#viio43(4)/vi					Eb	I		#viio43(4)/vi	#vii	o	43	4	vi			o7	0	0	-1, -4, 5, -3		5.0	-1.0	1	4	0.2	0.03125	1.21875	0.025
5	5	1/8	1/8	2/4	2	1	#viio43/vi					Eb	I		#viio43/vi	#vii	o	43		vi			o7	0	0	-1, -4, 5, 2		5.0	-1.0	0	4	0.0	0.0	0.75	0.0
6	6	0	0	2/4	2	1	#viio43(4)/vi	0	-6.30565	/		Eb	I		#viio43(4)/vi	#vii	o	43	4	vi			o7	0	0	-1, -4, 5, -3		5.0	-1.0	2	5	0.2857142857142857	0.03125	1.21875	0.025
