mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/4	2/4	2	1	E.I{				E	I		I	I						{	M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.625	0.0
2	1	0	0	2/4	2	1	V6				E	I		V6	V		6					M	0	0	9, 6, 5		5	9	0	5	0.0	0.0	0.625	0.0
2	1	1/4	1/4	2/4	2	1	vi				E	I		vi	vi							m	0	0	7, 4, 8		7	7	0	5	0.0	0.0	0.625	0.0
3	2	0	0	2/4	2	1	iii6				E	I		iii6	iii		6					m	0	0	5, 9, 8		8	5	0	5	0.0	0.0	0.625	0.0
3	2	1/4	1/4	2/4	2	1	IV				E	I		IV	IV							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
4	3	0	0	2/4	2	1	I6				E	I		I6	I		6					M	0	0	8, 5, 4		4	8	0	5	0.0	0.0	0.625	0.0
4	3	1/4	1/4	2/4	2	1	V7				E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	6	0.0	0.0	0.875	0.0
5	4	0	0	2/4	2	1	I|IAC}				E	I		I	I					IAC	}	M	0	0	4, 8, 5		4	4	0	11	0.0	0.0	1.5	0.0
6	5	0	0	2/4	2	1	V6				E	I		V6	V		6					M	0	0	9, 6, 5		5	9	0	5	0.0	0.0	0.625	0.0
6	5	1/4	1/4	2/4	2	1	V43/V				E	I		V43/V	V		43		V			Mm7	0	0	7, 4, 6, 10		6	7	0	5	0.0	0.0	0.625	0.0
7	6	0	0	2/4	2	1	I/V				E	I		I/V	I				V			M	0	0	5, 9, 6		5	5	0	5	0.0	0.0	0.625	0.0
7	6	1/4	1/4	2/4	2	1	V(64)/V				E	I		V(64)/V	V			64	V			M	0	0	6, 5, 9		6	6	0	5	0.0	0.0	0.625	0.0
8	7	0	0	2/4	2	1	IV6/V				E	I		IV6/V	IV		6		V			M	0	0	8, 5, 4		4	8	0	5	0.0	0.0	0.625	0.0
8	7	1/4	1/4	2/4	2	1	IV/V				E	I		IV/V	IV				V			M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.625	0.0
9	8	0	0	2/4	2	1	V(64)/V				E	I		V(64)/V	V			64	V			M	0	0	6, 5, 9		6	6	0	6	0.0	0.0	0.8125	0.0
9	8	1/4	1/4	2/4	2	1	V/V				E	I		V/V	V				V			M	0	0	6, 10, 7		6	6	0	5	0.0	0.0	0.625	0.0
10	9	0	0	3/4	2	1	#viio2/vi				E	I		#viio2/vi	#vii	o	2		vi			o7	0	0	3, 12, 9, 6		12	3	0	9	0.0	0.0	1.25	0.0
10	9	1/8	1/8	3/4	2	1	#viio43/vi				E	I		#viio43/vi	#vii	o	43		vi			o7	0	0	6, 3, 12, 9		12	6	2	10	0.16666666666666666	0.125	1.0625	0.10526315789473684
10	9	3/8	3/8	3/4	2	1	#viio7/vi				E	I		#viio7/vi	#vii	o	7		vi			o7	0	0	12, 9, 6, 3		12	12	1	4	0.2	0.0625	0.4375	0.125
10	9	1/2	1/2	3/4	2	1	i/vi				E	I		i/vi	i				vi			m	0	0	7, 4, 8		7	7	0	5	0.0	0.0	0.3125	0.0
10	9	9/16	9/16	3/4	2	1	#viio43/vi				E	I		#viio43/vi	#vii	o	43		vi			o7	0	0	6, 3, 12, 9		12	6	0	4	0.0	0.0	0.25	0.0
10	9	5/8	5/8	3/4	2	1	i6/vi				E	I		i6/vi	i		6		vi			m	0	0	4, 8, 7		7	4	0	4	0.0	0.0	0.25	0.0
10	9	11/16	11/16	3/4	2	1	V43/vi				E	I		V43/vi	V		43		vi			Mm7	0	0	9, 6, 8, 12		8	9	0	5	0.0	0.0	0.3125	0.0
11	10	0	0	3/4	2	1	i6(#4)/vi				E	I		i6(#4)/vi	i		6	#4	vi			m	0	0	4, 13, 7		7	4	0	2	0.0	0.0	0.1875	0.0
11	10	1/8	1/8	3/4	2	1	i6/vi				E	I		i6/vi	i		6		vi			m	0	0	4, 8, 7		7	4	2	12	0.14285714285714285	0.125	1.375	0.08333333333333333
11	10	3/8	3/8	3/4	2	1	viio7/V	0	-6.66425	/	E	I		viio7/V	vii	o	7		V			o7	0	0	10, 7, 4, 1		10	10	1	4	0.2	0.0625	0.4375	0.125
11	10	1/2	1/2	3/4	2	1	I/V				E	I		I/V	I				V			M	0	0	5, 9, 6		5	5	0	4	0.0	0.0	0.25	0.0
