mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
28	28	1/2	1/2	4/4	2	1	V						C	III		V		V							M	0	0	5, 9, 6		5.0	5.0	0	8	0.0	0.0	0.5	0.0
28	28	3/4	3/4	4/4	2	1	V(b64)						C	III		V(b64)		V			b64				M	0	0	5, 4, 1		5.0	5.0	0	8	0.0	0.0	0.5	0.0
29	29	0	0	4/4	2	1	V|HC}						C	III		V		V					HC	}	M	0	0	5, 9, 6		5.0	5.0	0	8	0.0	0.0	1.25	0.0
29	29	1/4	1/4	4/4	2	1	V64						C	III		V64		V		64					M	0	0	6, 5, 9		5.0	6.0	0	4	0.0	0.0	0.25	0.0
29	29	1/2	1/2	4/4	2	1	V6						C	III		V6		V		6					M	0	0	9, 6, 5		5.0	9.0	0	4	0.0	0.0	0.25	0.0
29	29	3/4	3/4	4/4	2	1	V						C	III		V		V							M	0	0	5, 9, 6		5.0	5.0	0	4	0.0	0.0	0.25	0.0
30	30	0	0	4/4	2	1	V64						C	III		V64		V		64					M	0	0	6, 5, 9		5.0	6.0	0	4	0.0	0.0	0.25	0.0
30	30	1/4	1/4	4/4	2	1	V6						C	III		V6		V		6					M	0	0	9, 6, 5		5.0	9.0	0	4	0.0	0.0	0.25	0.0
30	30	1/2	1/2	4/4	2	1	V						C	III		V		V							M	0	0	5, 9, 6		5.0	5.0	0	10	0.0	0.0	0.75	0.0
31	31	1/4	1/4	4/4	2	1	IV6					vi	C	III		IV6		IV		6					M	0	0	7, 4, 3		3.0	7.0	0	2	0.0	0.0	0.25	0.0
31	31	1/2	1/2	4/4	2	1	V6						C	III		V6		V		6					M	0	0	9, 6, 5		5.0	9.0	0	4	0.0	0.0	0.5	0.0
31	31	3/4	3/4	4/4	2	1	IV6					vi	C	III		IV6		IV		6					M	0	0	7, 4, 3		3.0	7.0	0	2	0.0	0.0	0.25	0.0
32	32	0	0	4/4	2	1	V6					viio	C	III		V6		V		6					M	0	0	9, 6, 5		5.0	9.0	0	4	0.0	0.0	0.5	0.0
32	32	1/4	1/4	4/4	2	1	I						C	III		I		I							M	0	0	4, 8, 5		4.0	4.0	0	2	0.0	0.0	0.25	0.0
32	32	1/2	1/2	4/4	2	1	viio6					V64	C	III		viio6		vii	o	6					o	0	0	6, 3, 9		9.0	6.0	0	4	0.0	0.0	0.5	0.0
32	32	3/4	3/4	4/4	2	1	I						C	III		I		I							M	0	0	4, 8, 5		4.0	4.0	0	2	0.0	0.0	0.25	0.0
33	33	0	0	4/4	2	1	viio6					ii	C	III		viio6		vii	o	6					o	0	0	6, 3, 9		9.0	6.0	0	2	0.0	0.0	0.25	0.0
33	33	1/4	1/4	4/4	2	1	I6						C	III		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	2	0.0	0.0	0.25	0.0
33	33	1/2	1/2	4/4	2	1	viio6					ii	C	III		viio6		vii	o	6					o	0	0	6, 3, 9		9.0	6.0	0	4	0.0	0.0	0.5	0.0
33	33	3/4	3/4	4/4	2	1	I6(11)						C	III		I6(11)		I		6	11				M	0	0	8, 5, 4	3	4.0	8.0	0	4	0.0	0.0	0.5	0.0
34	34	0	0	4/4	2	1	IV						C	III		IV		IV							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.5	0.0
34	34	1/4	1/4	4/4	2	1	V7						C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	0.5	0.0
34	34	1/2	1/2	4/4	2	1	IV6						C	III		IV6		IV		6					M	0	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.5	0.0
34	34	3/4	3/4	4/4	2	1	viio						C	III		viio		vii	o						o	0	0	9, 6, 3		9.0	9.0	0	4	0.0	0.0	0.5	0.0
35	35	0	0	4/4	2	1	I|IAC}{						C	III		I		I					IAC	}{	M	0	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	2.5	0.0
35	35	1/2	1/2	4/4	2	1	V7						C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	6	0.0	0.0	1.5	0.0
35	35	3/4	3/4	4/4	2	1	vi						C	III		vi		vi							m	0	0	7, 4, 8		7.0	7.0	0	5	0.0	0.0	1.25	0.0
36	36	0	0	4/4	2	1	V7/vi						C	III		V7/vi		V		7		vi			Mm7	0	0	8, 12, 9, 6		8.0	8.0	0	6	0.0	0.0	3.0	0.0
36	36	1/2	1/2	4/4	2	1	IV						C	III		IV		IV							M	0	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	2.0	0.0
37	37	0	0	4/4	2	1	V43						C	III		V43		V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	7	0.0	0.0	3.5	0.0
37	37	1/2	1/2	4/4	2	1	I6						C	III		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	5	0.0	0.0	1.25	0.0
37	37	3/4	3/4	4/4	2	1	ii65						C	III		ii65		ii		65					mm7	0	0	3, 7, 4, 6		6.0	3.0	0	6	0.0	0.0	1.5	0.0
38	38	0	0	4/4	2	1	V(64)						C	III		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	0	6	0.0	0.0	3.75	0.0
38	38	1/2	1/2	4/4	2	1	V						C	III		V		V							M	0	0	5, 9, 6		5.0	5.0	0	4	0.0	0.0	2.0	0.0
38	38	3/4	3/4	4/4	2	1	V7						C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	1	0.0	0.0	0.25	0.0
39	39	0	0	4/4	2	1	I						C	III		I		I							M	0	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	2.5	0.0
39	39	1/2	1/2	4/4	2	1	V7						C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	6	0.0	0.0	1.5	0.0
39	39	3/4	3/4	4/4	2	1	vi						C	III		vi		vi							m	0	0	7, 4, 8		7.0	7.0	0	5	0.0	0.0	1.25	0.0
40	40	0	0	4/4	2	1	V7/vi						C	III		V7/vi		V		7		vi			Mm7	0	0	8, 12, 9, 6		8.0	8.0	0	6	0.0	0.0	3.0	0.0
40	40	1/2	1/2	4/4	2	1	IV						C	III		IV		IV							M	0	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	2.5	0.0
41	41	0	0	4/4	2	1	V(64)						C	III		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	0	5	0.0	0.0	3.0	0.0
41	41	1/4	1/4	4/4	2	1	V7						C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	2	0.0	0.0	1.5	0.0
41	41	1/2	1/2	4/4	2	1	V7(9)						C	III		V7(9)		V		7	9				Mm7	0	0	5, 9, 6, 3	7	5.0	5.0	0	1	0.0	0.0	0.25	0.0
41	41	3/4	3/4	4/4	2	1	V7						C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	1	0.0	0.0	0.25	0.0
42	42	0	0	4/4	2	1	I|PAC}						C	III		I		I					PAC	}	M	0	0	4, 8, 5		4.0	4.0	11	13	0.4583333333333333	0.9166666666666666	2.6666666666666665	0.2558139534883721
43	43	1/2	1/2	4/4	2	1	V7	0	-7.51563	/			C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	1	6	0.14285714285714285	0.08333333333333333	1.1666666666666667	0.06666666666666667
43	43	3/4	3/4	4/4	2	1	vi	0	-7.70509	/			C	III		vi		vi							m	0	0	7, 4, 8		7.0	7.0	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
44	44	0	0	4/4	2	1	V7/vi						C	III		V7/vi		V		7		vi			Mm7	0	0	8, 12, 9, 6		8.0	8.0	1	9	0.1	0.08333333333333333	2.4166666666666665	0.03333333333333333
44	44	1/2	1/2	4/4	2	1	IV						C	III		IV		IV							M	0	0	3, 7, 4		3.0	3.0	1	8	0.1111111111111111	0.08333333333333333	1.9166666666666667	0.041666666666666664
45	45	0	0	4/4	2	1	V43						C	III		V43		V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	3	8	0.2727272727272727	0.25	2.75	0.08333333333333333
45	45	1/2	1/2	4/4	2	1	I6						C	III		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	1	6	0.14285714285714285	0.08333333333333333	1.1666666666666667	0.06666666666666667
45	45	3/4	3/4	4/4	2	1	ii6						C	III		ii6		ii		6					m	0	0	3, 7, 6		6.0	3.0	1	6	0.14285714285714285	0.08333333333333333	1.1666666666666667	0.06666666666666667
46	46	0	0	4/4	2	1	V(64)	0	-7.09271	/			C	III		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	2	8	0.2	0.16666666666666666	2.5833333333333335	0.0606060606060606
46	46	1/2	1/2	4/4	2	1	V	0	-8.02	/			C	III		V		V							M	0	0	5, 9, 6		5.0	5.0	2	6	0.25	0.16666666666666666	0.8333333333333334	0.16666666666666666
46	46	3/4	3/4	4/4	2	1	V7(9)	0	-8.01731	/			C	III		V7(9)		V		7	9				Mm7	0	0	5, 9, 6, 3	7	5.0	5.0	0	3	0.0	0.0	0.25	0.0
46	46	5/6	5/6	4/4	2	1	vi7	0	-8.02	/			C	III		vi7		vi		7					mm7	0	0	7, 4, 8, 5		7.0	7.0	0	3	0.0	0.0	0.25	0.0
46	46	11/12	11/12	4/4	2	1	viio	0	-8.02	/			C	III		viio		vii	o						o	0	0	9, 6, 3		9.0	9.0	0	3	0.0	0.0	0.25	0.0
47	47	0	0	4/4	2	1	I	0	-8.02	/			C	III		I		I							M	0	0	4, 8, 5		4.0	4.0	3	6	0.3333333333333333	0.25	1.75	0.125
47	47	1/2	1/2	4/4	2	1	V7	0	-8.02	/			C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	1	6	0.14285714285714285	0.08333333333333333	1.1666666666666667	0.06666666666666667
47	47	3/4	3/4	4/4	2	1	vi	0	-8.02	/			C	III		vi		vi							m	0	0	7, 4, 8		7.0	7.0	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
48	48	0	0	4/4	2	1	V7/vi	0	-8.71	/			C	III		V7/vi		V		7		vi			Mm7	0	0	8, 12, 9, 6		8.0	8.0	1	9	0.1	0.08333333333333333	2.4166666666666665	0.03333333333333333
48	48	1/2	1/2	4/4	2	1	IV	0	-8.71	/			C	III		IV		IV							M	0	0	3, 7, 4		3.0	3.0	1	8	0.1111111111111111	0.08333333333333333	1.9166666666666667	0.041666666666666664
49	49	0	0	4/4	2	1	V(64)	0	-8.70919	/			C	III		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	0	6	0.0	0.0	2.5	0.0
49	49	1/4	1/4	4/4	2	1	V7	0	-8.71	/			C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	0.5	0.0
49	49	1/2	1/2	4/4	2	1	V7(9)	0	-8.71	/			C	III		V7(9)		V		7	9				Mm7	0	0	5, 9, 6, 3	7	5.0	5.0	0	4	0.0	0.0	0.5	0.0
49	49	3/4	3/4	4/4	2	1	V7	0	-8.71	/			C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	0.5	0.0
50	50	0	0	4/4	2	1	I|PAC}{						C	III		I		I					PAC	}{	M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	0.8333333333333334	0.0
50	50	1/4	1/4	4/4	2	1	V(64)						C	III		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	0	4	0.0	0.0	0.75	0.0
50	50	1/2	1/2	4/4	2	1	V						C	III		V		V							M	0	0	5, 9, 6		5.0	5.0	0	3	0.0	0.0	0.25	0.0
50	50	3/4	3/4	4/4	2	1	V7						C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	0.5	0.0
51	51	0	0	4/4	2	1	V(64)						C	III		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	0	8	0.0	0.0	1.25	0.0
51	51	1/2	1/2	4/4	2	1	V7						C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	7	0.0	0.0	0.75	0.0
52	52	0	0	4/4	2	1	I6						C	III		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	5	0.0	0.0	0.75	0.0
52	52	1/4	1/4	4/4	2	1	V(64)						C	III		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	0	4	0.0	0.0	0.75	0.0
52	52	1/2	1/2	4/4	2	1	V						C	III		V		V							M	0	0	5, 9, 6		5.0	5.0	0	3	0.0	0.0	0.25	0.0
52	52	3/4	3/4	4/4	2	1	V65						C	III		V65		V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	0	4	0.0	0.0	0.5	0.0
53	53	0	0	4/4	2	1	V(64)						C	III		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	0	4	0.0	0.0	0.5	0.0
53	53	1/4	1/4	4/4	2	1	I						C	III		I		I							M	0	0	4, 8, 5		4.0	4.0	0	4	0.0	0.0	0.75	0.0
53	53	1/2	1/2	4/4	2	1	V65						C	III		V65		V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	0	3	0.0	0.0	0.25	0.0
53	53	3/4	3/4	4/4	2	1	V43						C	III		V43		V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	4	0.0	0.0	0.5	0.0
54	54	0	0	4/4	2	1	I6						C	III		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	6	0.0	0.0	0.5	0.0
54	54	1/4	1/4	4/4	2	1	I						C	III		I		I							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	0.5	0.0
54	54	1/2	1/2	4/4	2	1	V65						C	III		V65		V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	0	6	0.0	0.0	0.5	0.0
54	54	3/4	3/4	4/4	2	1	V7						C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	6	0.0	0.0	0.5	0.0
55	55	0	0	4/4	2	1	I						C	III		I		I							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	0.5	0.0
55	55	1/4	1/4	4/4	2	1	V(64)						C	III		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	0	6	0.0	0.0	0.5	0.0
55	55	1/2	1/2	4/4	2	1	V43						C	III		V43		V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	6	0.0	0.0	0.5	0.0
55	55	3/4	3/4	4/4	2	1	V2						C	III		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	6	0.0	0.0	0.5	0.0
56	56	0	0	4/4	2	1	I6						C	III		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	6	0.0	0.0	0.5	0.0
56	56	1/4	1/4	4/4	2	1	I						C	III		I		I							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	0.5	0.0
56	56	1/2	1/2	4/4	2	1	V43						C	III		V43		V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	6	0.0	0.0	0.5	0.0
56	56	3/4	3/4	4/4	2	1	V2						C	III		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	6	0.0	0.0	0.5	0.0
57	57	0	0	4/4	2	1	I6						C	III		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	6	0.0	0.0	0.5	0.0
57	57	1/4	1/4	4/4	2	1	I						C	III		I		I							M	0	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	0.5	0.0
57	57	1/2	1/2	4/4	2	1	V43						C	III		V43		V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	6	0.0	0.0	0.5	0.0
57	57	3/4	3/4	4/4	2	1	V2						C	III		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	6	0.0	0.0	0.5	0.0
58	58	0	0	4/4	2	1	I						C	III		I		I							M	0	0	4, 8, 5		4.0	4.0	0	8	0.0	0.0	0.5	0.0
58	58	1/4	1/4	4/4	2	1	V43						C	III		V43		V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	8	0.0	0.0	0.5	0.0
58	58	1/2	1/2	4/4	2	1	I						C	III		I		I							M	0	0	4, 8, 5		4.0	4.0	0	8	0.0	0.0	0.5	0.0
58	58	3/4	3/4	4/4	2	1	V43						C	III		V43		V		43					Mm7	0	0	6, 3, 5, 9		5.0	6.0	0	8	0.0	0.0	0.5	0.0
59	59	0	0	4/4	2	1	I6						C	III		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.25	0.0
59	59	1/8	1/8	4/4	2	1	V2						C	III		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	4	0.0	0.0	0.25	0.0
59	59	1/4	1/4	4/4	2	1	I6						C	III		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.25	0.0
59	59	3/8	3/8	4/4	2	1	V2						C	III		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	4	0.0	0.0	0.25	0.0
59	59	1/2	1/2	4/4	2	1	I6						C	III		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.25	0.0
59	59	5/8	5/8	4/4	2	1	V2						C	III		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	4	0.0	0.0	0.25	0.0
59	59	3/4	3/4	4/4	2	1	I6						C	III		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.25	0.0
59	59	7/8	7/8	4/4	2	1	V2						C	III		V2		V		2					Mm7	0	0	3, 5, 9, 6		5.0	3.0	0	4	0.0	0.0	0.25	0.0
60	60	0	0	4/4	2	1	I6|IAC}{						C	III		I6		I		6			IAC	}{	M	0	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.25	0.0
60	60	1/8	1/8	4/4	2	1	V65/IV						C	III		V65/IV		V		65		IV			Mm7	0	0	8, 5, 2, 4		4.0	8.0	6	53	0.1016949152542373	0.375	3.375	0.1
62	62	0	0	4/4	2	1	IV						C	III		IV		IV							M	0	0	3, 7, 4		3.0	3.0	16	52	0.23529411764705882	1.0	5.5	0.15384615384615385
64	64	0	0	4/4	2	1	V65/V						C	III		V65/V		V		65		V			Mm7	0	0	10, 7, 4, 6		6.0	10.0	15	65	0.1875	0.9375	7.0625	0.1171875
66	66	0	0	4/4	2	1	V(64)						C	III		V(64)		V			64				M	0	0	5, 4, 8		5.0	5.0	0	48	0.0	0.0	4.5	0.0
67	67	1/2	1/2	4/4	2	1	I6						C	III		I6		I		6					M	0	0	8, 5, 4		4.0	8.0	0	6	0.0	0.0	0.75	0.0
67	67	3/4	3/4	4/4	2	1	I						C	III		I		I							M	0	0	4, 8, 5		4.0	4.0	0	53	0.0	0.0	4.6875	0.0
70	70	0	0	4/4	2	1	V7						C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	7	40	0.14893617021276595	0.4375	3.5	0.1111111111111111
72	72	0	0	4/4	2	1	V65						C	III		V65		V		65					Mm7	0	0	9, 6, 3, 5		5.0	9.0	5	39	0.11363636363636363	0.25	4.25	0.05555555555555555
74	74	0	0	4/4	2	1	I|PAC}{						C	III		I		I					PAC	}{	M	0	0	4, 8, 5		4.0	4.0	0	5	0.0	0.0	3.75	0.0
74	74	1/2	1/2	4/4	2	1	V7/iv						C	III		V7/iv		V		7		iv			Mm7	0	0	4, 8, 5, 2		4.0	4.0	1	6	0.14285714285714285	0.0625	1.6875	0.03571428571428571
75	75	0	0	4/4	2	1	V(64)/iv						C	III		V(64)/iv		V			64	iv			M	0	0	4, 3, 0		4.0	4.0	4	7	0.36363636363636365	0.25	1.75	0.125
75	75	1/2	1/2	4/4	2	1	V7/iv						C	III		V7/iv		V		7		iv			Mm7	0	0	4, 8, 5, 2		4.0	4.0	3	9	0.25	0.1875	2.3125	0.075
76	76	0	0	4/4	2	1	iv	0	-8	/			C	III		iv		iv							m	0	0	3, 0, 4		3.0	3.0	4	6	0.4	0.25	0.75	0.25
76	76	1/2	1/2	4/4	2	1	iio6						C	III		iio6		ii	o	6					o	0	0	3, 0, 6		6.0	3.0	0	8	0.0	0.0	3.0	0.0
77	77	0	0	4/4	2	1	V(b64)						C	III		V(b64)		V			b64				M	0	0	5, 4, 1		5.0	5.0	0	7	0.0	0.0	2.5	0.0
77	77	1/2	1/2	4/4	2	1	V7						C	III		V7		V		7					Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	7	0.0	0.0	2.5	0.0
78	78	0	0	4/4	2	1	I					i	C	III		I		I							M	0	0	4, 8, 5		4.0	4.0	0	3	0.0	0.0	2.25	0.0
78	78	1/2	1/2	4/4	2	1	V7/iv						C	III		V7/iv		V		7		iv			Mm7	0	0	4, 8, 5, 2		4.0	4.0	1	6	0.14285714285714285	0.0625	1.6875	0.03571428571428571
79	79	0	0	4/4	2	1	V(64)/iv						C	III		V(64)/iv		V			64	iv			M	0	0	4, 3, 0		4.0	4.0	4	7	0.36363636363636365	0.25	2.25	0.1
