mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
28	26	0	0	3/4	2	1	i				f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	6	0.0	0.0	1.5	0.0
29	27	0	0	3/4	2	1	#viio43(4)	0	-2.78705	/	f	i		#viio43(4)		#vii	o	43	4				o7	1	1	-2, -5, 4, -4		4	-2	0	6	0.0	0.0	3.25	0.0
29	27	1/2	1/2	3/4	2	1	#viio7				f	i		#viio7		#vii	o	7					o7	1	1	4, 1, -2, -5		4	4	0	2	0.0	0.0	0.5	0.0
30	28	0	0	3/4	2	1	#viio43(4)				f	i		#viio43(4)		#vii	o	43	4				o7	1	1	-2, -5, 4, -4		4	-2	0	6	0.0	0.0	3.25	0.0
30	28	1/2	1/2	3/4	2	1	#viio7				f	i		#viio7		#vii	o	7					o7	1	1	4, 1, -2, -5		4	4	0	2	0.0	0.0	0.5	0.0
31	29	0	0	3/4	2	1	V(64)				f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	3	0.0	0.0	1.0	0.0
31	29	1/4	1/4	3/4	2	1	V7				f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	5	0.0	0.0	1.25	0.0
32	30	0	0	3/4	2	1	i|PAC}				f	i		i		i					PAC	}	m	1	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
32	30	1/2	1/2	3/4	2	1	V{				f	i		V		V						{	M	1	1	0, 4, 1		0	0	0	1	0.0	0.0	0.25	0.0
33	31	0	0	3/4	2	1	V7				f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	2.5	0.0
33	31	1/2	1/2	3/4	2	1	V(64)				f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	2	0.0	0.0	0.5	0.0
34	32	0	0	3/4	2	1	V7				f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	6	0.0	0.0	3.25	0.0
34	32	1/2	1/2	3/4	2	1	V(64)				f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	5	0.0	0.0	1.25	0.0
35	33	0	0	3/4	2	1	V				f	i		V		V							M	1	1	0, 4, 1		0	0	2	8	0.2	0.25	4.25	0.05555555555555555
36	34	0	0	3/4	2	1	i				f	i		i		i							m	1	1	-1, -4, 0		-1	-1	3	7	0.3	0.25	1.25	0.16666666666666666
37	35	0	0	3/4	2	1	V7	0	-4.51534	/	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	6	0.0	0.0	3.5	0.0
37	35	1/2	1/2	3/4	2	1	V(64)	0.3	-5.3241	/	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	4	0.0	0.0	1.0	0.0
38	36	0	0	3/4	2	1	V7	0.45	-4.9	/	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	6	0.0	0.0	1.5	0.0
38	36	1/2	1/2	3/4	2	1	V	0.45	-6.85	/	f	i		V		V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	1.25	0.0
39	37	0	0	3/4	2	1	i|PAC}	0.75	-7.15	/	f	i		i		i					PAC	}	m	1	1	-1, -4, 0		-1	-1	0	5	0.0	0.0	1.25	0.0
41	38	0	1/2	3/4	2	1	VI.I{				f	VI		I		I						{	M	1	0	-5, -1, -4		-5	-5	0	25	0.0	0.0	8.75	0.0
44	41	0	0	3/4	2	1	ii2(2)				f	VI		ii2(2)		ii		2	2				mm7	1	0	-5, -1, -6, -2		-3	-5	0	5	0.0	0.0	3.75	0.0
45	42	0	0	3/4	2	1	ii2				f	VI		ii2		ii		2					mm7	1	0	-5, -3, -6, -2		-3	-5	1	6	0.14285714285714285	0.125	3.125	0.038461538461538464
46	43	0	0	3/4	2	1	V65				f	VI		V65		V		65					Mm7	1	0	0, -3, -6, -4		-4	0	0	20	0.0	0.0	7.5	0.0
48	45	0	0	3/4	2	1	I(94)				f	VI		I(94)		I			94				M	1	0	-5, -6, -4	-3	-5	-5	0	5	0.0	0.0	3.75	0.0
49	46	0	0	3/4	2	1	I				f	VI		I		I							M	1	0	-5, -1, -4		-5	-5	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
50	47	0	0	3/4	2	1	IV/V				f	VI		IV/V		IV				V			M	1	0	-5, -1, -4		-5	-5	0	8	0.0	0.0	3.0	0.0
51	48	0	0	3/4	2	1	I6/V				f	VI		I6/V		I		6		V			M	1	0	0, -3, -4		-4	0	0	8	0.0	0.0	3.0	0.0
52	49	0	0	3/4	2	1	V43(4)/V	-1.16173	-3.78299	/	f	VI		V43(4)/V		V		43	4	V			Mm7	1	0	-2, -5, -3, -4		-3	-2	0	7	0.0	0.0	5.25	0.0
53	50	0	0	3/4	2	1	V43(+4)/V	0	-3.88833	/	f	VI		V43(+4)/V		V		43	+4	V			Mm7	1	0	-2, -5, -3, 1	-4	-3	-2	0	7	0.0	0.0	3.5	0.0
53	50	1/2	1/2	3/4	2	1	I6/V	0	-3.88026	/	f	VI		I6/V		I		6		V			M	1	0	0, -3, -4		-4	0	0	7	0.0	0.0	1.75	0.0
54	51	0	0	3/4	2	1	ii6(9)/V	0	-3.57833	/	f	VI		ii6(9)/V		ii		6	9	V			m	1	0	-5, -1, -2	0	-2	-5	0	5	0.0	0.0	2.25	0.0
54	51	1/4	1/4	3/4	2	1	ii6/V	0	-2.84507	/	f	VI		ii6/V		ii		6		V			m	1	0	-5, -1, -2		-2	-5	0	1	0.0	0.0	0.25	0.0
54	51	1/2	1/2	3/4	2	1	viio7/V/V	0.15	-2.05	/	f	VI		viio7/V/V		vii	o	7		V/V			o7	1	0	2, -1, -4, -7		2	2	0	5	0.0	0.0	1.25	0.0
55	52	0	0	3/4	2	1	V(64)/V				f	VI		V(64)/V		V			64	V			M	1	0	-3, -4, 0		-3	-3	0	4	0.0	0.0	2.0	0.0
55	52	1/2	1/2	3/4	2	1	V7/V				f	VI		V7/V		V		7		V			Mm7	1	0	-3, 1, -2, -5		-3	-3	0	4	0.0	0.0	1.0	0.0
56	53	0	0	3/4	2	1	I(974)/V|PAC	0	-3.40306	/	f	VI		I(974)/V		I			974	V	PAC		M	1	0	-4, -5, -3	-2, 1	-4	-4	0	5	0.0	0.0	3.0	0.0
57	54	0	0	3/4	2	1	I/V}				f	VI		I/V		I				V		}	M	1	0	-4, 0, -3		-4	-4	0	5	0.0	0.0	1.25	0.0
57	54	1/2	1/2	3/4	2	1	I{				f	VI		I		I						{	M	1	0	-5, -1, -4		-5	-5	0	19	0.0	0.0	6.25	0.0
60	57	0	0	3/4	2	1	ii2(2)				f	VI		ii2(2)		ii		2	2				mm7	1	0	-5, -1, -6, -2		-3	-5	1	5	0.16666666666666666	0.125	2.625	0.045454545454545456
61	58	0	0	3/4	2	1	ii6				f	VI		ii6		ii		6					m	1	0	-6, -2, -3		-3	-6	1	3	0.25	0.125	0.625	0.16666666666666666
61	58	1/4	1/4	3/4	2	1	ii				f	VI		ii		ii							m	1	0	-3, -6, -2		-3	-3	1	1	0.5	0.125	0.125	0.5
61	58	1/2	1/2	3/4	2	1	#viio6/vi	0.75	-2.5	/	f	VI		#viio6/vi		#vii	o	6		vi			o	1	0	0, -3, 3		3	0	0	2	0.0	0.0	0.25	0.0
61	58	5/8	5/8	3/4	2	1	vi	1.05	-2.65	/	f	VI		vi		vi							m	1	0	-2, -5, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
62	59	0	0	3/4	2	1	#viio7/vi				f	VI		#viio7/vi		#vii	o	7		vi			o7	1	0	3, 0, -3, -6		3	3	1	25	0.038461538461538464	0.125	10.125	0.012195121951219513
65	62	0	0	3/4	2	1	vi6				f	VI		vi6		vi		6					m	1	0	-5, -1, -2		-2	-5	1	4	0.2	0.125	0.875	0.125
65	62	1/4	1/4	3/4	2	1	vi				f	VI		vi		vi							m	1	0	-2, -5, -1		-2	-2	1	1	0.5	0.125	0.125	0.5
65	62	1/2	1/2	3/4	2	1	#viio6/iii				f	VI		#viio6/iii		#vii	o	6		iii			o	1	0	1, -2, 4		4	1	0	2	0.0	0.0	0.25	0.0
65	62	5/8	5/8	3/4	2	1	iii				f	VI		iii		iii							m	1	0	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
66	63	0	0	3/4	2	1	#viio7/iii				f	VI		#viio7/iii		#vii	o	7		iii			o7	1	0	4, 1, -2, -5		4	4	0	15	0.0	0.0	5.25	0.0
68	65	0	0	3/4	2	1	V6/iii	0	-2.73723	/	f	VI		V6/iii		V		6		iii			M	1	0	4, 1, 0		0	4	2	4	0.3333333333333333	0.875	1.875	0.3181818181818182
69	66	0	0	3/4	2	1	iii6				f	VI		iii6		iii		6					m	1	0	-4, 0, -1		-1	-4	1	4	0.2	0.125	0.875	0.125
69	66	1/4	1/4	3/4	2	1	iii				f	VI		iii		iii							m	1	0	-1, -4, 0		-1	-1	1	1	0.5	0.125	0.125	0.5
69	66	1/2	1/2	3/4	2	1	I6/V				f	VI		I6/V		I		6		V			M	1	0	0, -3, -4		-4	0	1	3	0.25	0.125	0.625	0.16666666666666666
70	67	0	0	3/4	2	1	ii65/V				f	VI		ii65/V		ii		65		V			mm7	1	0	-5, -1, -4, -2		-2	-5	0	8	0.0	0.0	2.0	0.0
71	68	0	0	3/4	2	1	V/V				f	VI		V/V		V				V			M	1	0	-3, 1, -2		-3	-3	0	7	0.0	0.0	1.75	0.0
72	69	0	0	3/4	2	1	I/V|PAC}				f	VI		I/V		I				V	PAC	}	M	1	0	-4, 0, -3		-4	-4	0	6	0.0	0.0	1.0	0.0
73	70	1/2	1/2	3/4	2	1	iio/ii{	0	-2.35	/	f	VI		iio/ii		ii	o			ii		{	o	1	0	-1, -4, -7		-1	-1	0	9	0.0	0.0	3.0	0.0
75	72	0	0	3/4	2	1	ii%2/ii	-1.8	-2.65	/	f	VI		ii%2/ii		ii	%	2		ii			%7	1	0	-3, -1, -4, -7		-1	-3	0	8	0.0	0.0	3.0	0.0
76	73	0	0	3/4	2	1	#viio7/ii	-2.15749	-6.20984	/	f	VI		#viio7/ii		#vii	o	7		ii			o7	1	0	2, -1, -4, -7		2	2	0	5	0.0	0.0	3.25	0.0
77	74	0	0	3/4	2	1	V65/ii	0.3	-6.63506	/	f	VI		V65/ii		V		65		ii			Mm7	1	0	2, -1, -4, -2		-2	2	2	8	0.2	0.25	1.5	0.14285714285714285
78	75	0	0	3/4	2	1	ii				f	VI		ii		ii							m	1	0	-3, -6, -2		-3	-3	0	7	0.0	0.0	2.5	0.0
79	76	0	0	3/4	2	1	ii%2	-2.25	-2.35	/	f	VI		ii%2		ii	%	2					%7	1	0	-5, -3, -6, -9		-3	-5	0	8	0.0	0.0	3.0	0.0
80	77	0	0	3/4	2	1	viio7	-0.899999	-4.45	/	f	VI		viio7		vii	o	7					o7	1	0	0, -3, -6, -9		0	0	0	5	0.0	0.0	3.25	0.0
81	78	0	0	3/4	2	1	V65|HC}	0.3	-5.52629	/	f	VI		V65		V		65			HC	}	Mm7	1	0	0, -3, -6, -4		-4	0	2	8	0.2	0.25	1.5	0.14285714285714285
82	79	0	0	3/4	2	1	I{				f	VI		I		I						{	M	1	0	-5, -1, -4		-5	-5	0	14	0.0	0.0	4.75	0.0
84	81	0	0	3/4	2	1	ii2(2)	0	-3.1168	/	f	VI		ii2(2)		ii		2	2				mm7	1	0	-5, -1, -6, -2		-3	-5	1	5	0.16666666666666666	0.125	2.625	0.045454545454545456
85	82	0	0	3/4	2	1	ii6				f	VI		ii6		ii		6					m	1	0	-6, -2, -3		-3	-6	1	4	0.2	0.125	0.875	0.125
85	82	1/4	1/4	3/4	2	1	ii				f	VI		ii		ii							m	1	0	-3, -6, -2		-3	-3	1	1	0.5	0.125	0.125	0.5
85	82	1/2	1/2	3/4	2	1	#viio6/vi				f	VI		#viio6/vi		#vii	o	6		vi			o	1	0	0, -3, 3		3	0	0	3	0.0	0.0	0.375	0.0
85	82	5/8	5/8	3/4	2	1	vi				f	VI		vi		vi							m	1	0	-2, -5, -1		-2	-2	0	3	0.0	0.0	0.375	0.0
86	83	0	0	3/4	2	1	#viio7/vi				f	VI		#viio7/vi		#vii	o	7		vi			o7	1	0	3, 0, -3, -6		3	3	1	15	0.0625	0.25	5.25	0.045454545454545456
88	85	0	0	3/4	2	1	i(964)/vi|IAC	0	-3.44893	/	f	VI		i(964)/vi		i			964	vi	IAC		m	1	0	-2, -3, -6	0	-2	-2	0	4	0.0	0.0	2.75	0.0
89	86	0	0	3/4	2	1	i/vi}				f	VI		i/vi		i				vi		}	m	1	0	-2, -5, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
90	87	0	0	3/4	2	1	viio7/V{				f	VI		viio7/V		vii	o	7		V		{	o7	1	0	1, -2, -5, -8		1	1	4	12	0.25	1.5	4.5	0.25
92	89	0	0	3/4	2	1	V(9#54)	0.20302	-4.73322	/	f	VI		V(9#54)		V			9#54				M	1	0	-4, -5, 4	-2	-4	-4	0	4	0.0	0.0	3.0	0.0
93	90	0	0	3/4	2	1	V(64)				f	VI		V(64)		V			64				M	1	0	-4, -5, -1		-4	-4	0	4	0.0	0.0	1.0	0.0
94	91	0	0	3/4	2	1	V7				f	VI		V7		V		7					Mm7	1	0	-4, 0, -3, -6		-4	-4	0	16	0.0	0.0	6.0	0.0
96	93	0	0	3/4	2	1	I|PAC}				f	VI		I		I					PAC	}	M	1	0	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.75	0.0
97	94	1/2	1/2	3/4	2	1	iio/ii{				f	VI		iio/ii		ii	o			ii		{	o	1	0	-1, -4, -7		-1	-1	0	9	0.0	0.0	3.0	0.0
99	96	0	0	3/4	2	1	ii%2/ii				f	VI		ii%2/ii		ii	%	2		ii			%7	1	0	-3, -1, -4, -7		-1	-3	0	8	0.0	0.0	3.0	0.0
100	97	0	0	3/4	2	1	#viio7/ii	0	-5.71146	/	f	VI		#viio7/ii		#vii	o	7		ii			o7	1	0	2, -1, -4, -7		2	2	0	6	0.0	0.0	3.25	0.0
101	98	0	0	3/4	2	1	V65/ii	0	-6.23068	/	f	VI		V65/ii		V		65		ii			Mm7	1	0	2, -1, -4, -2		-2	2	2	8	0.2	0.25	1.5	0.14285714285714285
102	99	0	0	3/4	2	1	ii				f	VI		ii		ii							m	1	0	-3, -6, -2		-3	-3	0	7	0.0	0.0	2.5	0.0
103	100	0	0	3/4	2	1	ii%2				f	VI		ii%2		ii	%	2					%7	1	0	-5, -3, -6, -9		-3	-5	0	8	0.0	0.0	3.0	0.0
104	101	0	0	3/4	2	1	viio7				f	VI		viio7		vii	o	7					o7	1	0	0, -3, -6, -9		0	0	0	6	0.0	0.0	3.25	0.0
105	102	0	0	3/4	2	1	V65|HC}	-0.3	-5.61135	/	f	VI		V65		V		65			HC	}	Mm7	1	0	0, -3, -6, -4		-4	0	2	8	0.2	0.25	1.5	0.14285714285714285
106	103	0	0	3/4	2	1	I{				f	VI		I		I						{	M	1	0	-5, -1, -4		-5	-5	0	14	0.0	0.0	4.75	0.0
108	105	0	0	3/4	2	1	ii2(2)	0	-3.12629	/	f	VI		ii2(2)		ii		2	2				mm7	1	0	-5, -1, -6, -2		-3	-5	1	5	0.16666666666666666	0.125	2.625	0.045454545454545456
109	106	0	0	3/4	2	1	ii6				f	VI		ii6		ii		6					m	1	0	-6, -2, -3		-3	-6	1	4	0.2	0.125	0.875	0.125
109	106	1/4	1/4	3/4	2	1	ii				f	VI		ii		ii							m	1	0	-3, -6, -2		-3	-3	1	1	0.5	0.125	0.125	0.5
109	106	1/2	1/2	3/4	2	1	#viio6/vi				f	VI		#viio6/vi		#vii	o	6		vi			o	1	0	0, -3, 3		3	0	0	3	0.0	0.0	0.375	0.0
109	106	5/8	5/8	3/4	2	1	vi				f	VI		vi		vi							m	1	0	-2, -5, -1		-2	-2	0	3	0.0	0.0	0.375	0.0
110	107	0	0	3/4	2	1	#viio7/vi				f	VI		#viio7/vi		#vii	o	7		vi			o7	1	0	3, 0, -3, -6		3	3	0	15	0.0	0.0	5.25	0.0
112	109	0	0	3/4	2	1	i(964)/vi|IAC	0	-3.33506	/	f	VI		i(964)/vi		i			964	vi	IAC		m	1	0	-2, -3, -6	0	-2	-2	0	4	0.0	0.0	2.75	0.0
113	110	0	0	3/4	2	1	i/vi}				f	VI		i/vi		i				vi		}	m	1	0	-2, -5, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
114	111	0	0	3/4	2	1	viio7/V{				f	VI		viio7/V		vii	o	7		V		{	o7	1	0	1, -2, -5, -8		1	1	4	12	0.25	1.5	4.5	0.25
116	113	0	0	3/4	2	1	V(9#54)	0	-4.73322	/	f	VI		V(9#54)		V			9#54				M	1	0	-4, -5, 4	-2	-4	-4	0	4	0.0	0.0	3.0	0.0
117	114	0	0	3/4	2	1	V(b964)	-2.4	-2.8	/	f	VI		V(b964)		V			b964				M	1	0	-4, -5, -1	-9	-4	-4	0	4	0.0	0.0	3.0	0.0
118	115	0	0	3/4	2	1	V7				f	VI		V7		V		7					Mm7	1	0	-4, 0, -3, -6		-4	-4	0	16	0.0	0.0	6.0	0.0
120	117	0	0	3/4	2	1	I|PAC}				f	VI		I		I					PAC	}	M	1	0	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.75	0.0
122	119	0	0	3/4	2	1	i.VI{				f	i		VI		VI						{	M	1	1	-5, -1, -4		-5	-5	0	8	0.0	0.0	3.0	0.0
124	121	0	0	3/4	2	1	V				f	i		V		V							M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	3.0	0.0
126	123	0	0	3/4	2	1	V7				f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	20	0.0	0.0	7.5	0.0
128	125	0	0	3/4	2	1	i|PAC}{				f	i		i		i					PAC	}{	m	1	1	-1, -4, 0		-1	-1	0	5	0.0	0.0	1.25	0.0
128	125	1/2	1/2	3/4	2	1	V6				f	i		V6		V		6					M	1	1	4, 1, 0		0	4	0	2	0.0	0.0	0.5	0.0
129	126	0	0	3/4	2	1	i				f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	6	0.0	0.0	1.5	0.0
130	127	0	0	3/4	2	1	vi	0	-3.3	/	f	i		vi		vi							m	1	1	-5, -8, -4		-5	-5	2	2	0.5	0.5	0.5	0.5
130	127	1/2	1/2	3/4	2	1	#viio	-0.20302	-3.30374	/	f	i		#viio		#vii	o						o	1	1	4, 1, -2		4	4	0	2	0.0	0.0	0.5	0.0
131	128	0	0	3/4	2	1	i	0	-3.3	/	f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
131	128	1/2	1/2	3/4	2	1	III.viio	-2.25	-3.3	/	f	III		viio		vii	o						o	1	0	1, -2, -5		1	1	0	2	0.0	0.0	0.5	0.0
132	129	0	0	3/4	2	1	I	-0.15	-3.3	/	f	III		I		I							M	1	0	-4, 0, -3		-4	-4	0	3	0.0	0.0	1.0	0.0
132	129	1/4	1/4	3/4	2	1	vi	0	-3.3	/	f	III		vi		vi							m	1	0	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
132	129	1/2	1/2	3/4	2	1	V6	0	-3.3	/	f	III		V6		V		6					M	1	0	1, -2, -3		-3	1	0	4	0.0	0.0	1.0	0.0
133	130	0	0	3/4	2	1	I	0	-3.3	/	f	III		I		I							M	1	0	-4, 0, -3		-4	-4	0	6	0.0	0.0	2.5	0.0
