mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
11	9	1/4	1/4	4/4	2	1	V43					C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	4	0.0	0.0	1.0	0.0
11	9	1/2	1/2	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
11	9	3/4	3/4	4/4	2	1	V2/IV					C	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0.0	-2.0	1	5	0.16666666666666666	0.0	1.0	0.0
12	10	0	0	4/4	2	1	IV6					C	I		IV6	IV		6					M	0	0	3, 0, -1		-1.0	3.0	0	4	0.0	0.0	1.0	0.0
12	10	1/4	1/4	4/4	2	1	V43/IV					C	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	4	0.0	0.0	1.0	0.0
12	10	1/2	1/2	4/4	2	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	11	0.0	0.0	2.9375	0.0
13	11	1/4	1/4	4/4	2	1	V43/ii					C	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3.0	4.0	0	4	0.0	0.0	1.0	0.0
13	11	1/2	1/2	4/4	2	1	ii					C	I		ii	ii							m	0	0	2, -1, 3		2.0	2.0	0	4	0.0	0.0	1.0	0.0
13	11	3/4	3/4	4/4	2	1	#viio6/ii	-2.9	-6	/		C	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7.0	4.0	0	4	0.0	0.0	1.0	0.0
14	12	0	0	4/4	2	1	ii6					C	I		ii6	ii		6					m	0	0	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	1.0	0.0
14	12	1/4	1/4	4/4	2	1	viio7/V					C	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6.0	6.0	0	4	0.0	0.0	1.0	0.0
14	12	1/2	1/2	4/4	2	1	V(4)}					C	I		V(4)	V			4			}	M	0	0	1, 0, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
14	12	3/4	3/4	4/4	2	1	V|HC					C	I		V	V					HC		M	0	0	1, 5, 2		1.0	1.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
15	13	0	0	4/4	2	1	I6{					C	I		I6	I		6				{	M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.375	0.0
15	13	1/4	1/4	4/4	2	1	V43					C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	4	0.0	0.0	0.5	0.0
15	13	1/2	1/2	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
15	13	3/4	3/4	4/4	2	1	V6					C	I		V6	V		6					M	0	0	5, 2, 1		1.0	5.0	0	7	0.0	0.0	0.875	0.0
16	14	0	0	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	8	0.0	0.0	1.0	0.0
16	14	1/4	1/4	4/4	2	1	ii6					C	I		ii6	ii		6					m	0	0	-1, 3, 2		2.0	-1.0	0	8	0.0	0.0	1.0	0.0
16	14	1/2	1/2	4/4	2	1	V					C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	0	8	0.0	0.0	1.0	0.0
16	14	3/4	3/4	4/4	2	1	V2	0	-5.3665	/		C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	4	0.0	0.0	0.75	0.0
17	15	0	0	4/4	2	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	1.0	0.0
17	15	1/4	1/4	4/4	2	1	#viio65/ii					C	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7.0	4.0	0	4	0.0	0.0	1.0	0.0
17	15	1/2	1/2	4/4	2	1	ii6(11#7)					C	I		ii6(11#7)	ii		6	11#7				m	0	0	-1, 3, 7	1	2.0	-1.0	0	4	0.0	0.0	1.5	0.0
17	15	3/4	3/4	4/4	2	1	ii6					C	I		ii6	ii		6					m	0	0	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	0.5	0.0
18	16	0	0	4/4	2	1	V(64)					C	I		V(64)	V			64				M	0	0	1, 0, 4		1.0	1.0	0	4	0.0	0.0	0.5	0.0
18	16	1/4	1/4	4/4	2	1	V7					C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.5	0.0
18	16	1/2	1/2	4/4	2	1	I|PAC}					C	I		I	I					PAC	}	M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
19	17	0	0	4/4	2	1	V7{					C	I		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.5	0.0
19	17	1/4	1/4	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
19	17	1/2	1/2	4/4	2	1	V7/ii					C	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	4	0.0	0.0	0.5	0.0
19	17	3/4	3/4	4/4	2	1	ii					C	I		ii	ii							m	0	0	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
20	18	0	0	4/4	2	1	V7/iii					C	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	0.5	0.0
20	18	1/4	1/4	4/4	2	1	iii					C	I		iii	iii							m	0	0	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.5	0.0
20	18	1/2	1/2	4/4	2	1	V43					C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	5	0.0	0.0	2.5	0.0
21	19	0	0	4/4	2	1	I(74)					C	I		I(74)	I			74				M	0	0	0, -1, 1	5	0.0	0.0	0	4	0.0	0.0	1.0	0.0
21	19	1/4	1/4	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
21	19	1/2	1/2	4/4	2	1	ii43					C	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2.0	3.0	0	4	0.0	0.0	1.0	0.0
21	19	3/4	3/4	4/4	2	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	1.0	0.0
22	20	0	0	4/4	2	1	V(64)					C	I		V(64)	V			64				M	0	0	1, 0, 4		1.0	1.0	0	4	0.0	0.0	0.5	0.0
22	20	1/4	1/4	4/4	2	1	V7					C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.5	0.0
22	20	1/2	1/2	4/4	2	1	I|PAC}					C	I		I	I					PAC	}	M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
23	20	0	15/16	4/4	2	1	V{					C	I		V	V						{	M	0	0	1, 5, 2		1.0	1.0	0	1	0.0	0.0	0.0625	0.0
24	21	0	0	4/4	2	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.75	0.0
24	21	1/4	1/4	4/4	2	1	V2					C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	3	0.0	0.0	0.75	0.0
24	21	1/2	1/2	4/4	2	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.75	0.0
24	21	3/4	3/4	4/4	2	1	V6					C	I		V6	V		6					M	0	0	5, 2, 1		1.0	5.0	0	3	0.0	0.0	0.625	0.0
25	22	0	0	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.875	0.0
25	22	1/4	1/4	4/4	2	1	V43					C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	3	0.0	0.0	0.75	0.0
25	22	1/2	1/2	4/4	2	1	V6					C	I		V6	V		6					M	0	0	5, 2, 1		1.0	5.0	0	5	0.0	0.0	1.375	0.0
26	23	0	0	4/4	2	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.75	0.0
26	23	1/4	1/4	4/4	2	1	V43					C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	3	0.0	0.0	0.75	0.0
26	23	1/2	1/2	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
26	23	3/4	3/4	4/4	2	1	#viio6/vi					C	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8.0	5.0	0	3	0.0	0.0	0.625	0.0
27	24	0	0	4/4	2	1	vi					C	I		vi	vi							m	0	0	3, 0, 4		3.0	3.0	1	3	0.25	0.125	0.75	0.14285714285714285
27	24	1/4	1/4	4/4	2	1	ii6					C	I		ii6	ii		6					m	0	0	-1, 3, 2		2.0	-1.0	0	3	0.0	0.0	0.625	0.0
27	24	1/2	1/2	4/4	2	1	V					C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
28	25	0	0	4/4	2	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.875	0.0
28	25	1/4	1/4	4/4	2	1	V2					C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	3	0.0	0.0	0.75	0.0
28	25	1/2	1/2	4/4	2	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.75	0.0
28	25	3/4	3/4	4/4	2	1	V6					C	I		V6	V		6					M	0	0	5, 2, 1		1.0	5.0	0	3	0.0	0.0	0.625	0.0
29	26	0	0	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.75	0.0
29	26	1/4	1/4	4/4	2	1	V.viio6					C	V		viio6	vii	o	6					o	0	0	3, 0, 6		6.0	3.0	0	4	0.0	0.0	0.75	0.0
29	26	1/2	1/2	4/4	2	1	I6					C	V		I6	I		6					M	0	0	5, 2, 1		1.0	5.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
30	27	0	0	4/4	2	1	ii6					C	V		ii6	ii		6					m	0	0	0, 4, 3		3.0	0.0	0	3	0.0	0.0	0.625	0.0
30	27	1/4	1/4	4/4	2	1	viio7/V	0	-7	/		C	V		viio7/V	vii	o	7		V			o7	0	0	7, 4, 1, -2		7.0	7.0	1	3	0.25	0.25	0.5	0.3333333333333333
30	27	1/2	1/2	4/4	2	1	V(64)	0	-7	/		C	V		V(64)	V			64				M	0	0	2, 1, 5		2.0	2.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
31	28	0	0	4/4	2	1	V7					C	V		V7	V		7					Mm7	0	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.75	0.0
31	28	1/4	1/4	4/4	2	1	V					C	V		V	V							M	0	0	2, 6, 3		2.0	2.0	1	3	0.25	0.125	0.625	0.16666666666666666
31	28	1/2	1/2	4/4	2	1	I|PAC}					C	V		I	I					PAC	}	M	0	0	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
32	29	0	0	4/4	2	1	I.I6{					C	I		I6	I		6				{	M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.75	0.0
32	29	1/4	1/4	4/4	2	1	V43					C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	3	0.0	0.0	0.75	0.0
32	29	1/2	1/2	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
32	29	3/4	3/4	4/4	2	1	viio64/IV					C	I		viio64/IV	vii	o	64		IV			o	0	0	-2, 4, 1		4.0	-2.0	0	3	0.0	0.0	0.625	0.0
33	30	0	0	4/4	2	1	IV6					C	I		IV6	IV		6					M	0	0	3, 0, -1		-1.0	3.0	1	4	0.2	0.125	1.0	0.1111111111111111
33	30	1/4	1/4	4/4	2	1	V43/IV					C	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	4	0.0	0.0	0.875	0.0
33	30	1/2	1/2	4/4	2	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0	3	8	0.2727272727272727	0.375	2.5	0.13043478260869565
34	31	1/4	1/4	4/4	2	1	V65/ii					C	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3.0	7.0	0	3	0.0	0.0	0.75	0.0
34	31	1/2	1/2	4/4	2	1	ii					C	I		ii	ii							m	0	0	2, -1, 3		2.0	2.0	0	3	0.0	0.0	0.75	0.0
34	31	3/4	3/4	4/4	2	1	V2/ii					C	I		V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3.0	1.0	0	3	0.0	0.0	0.625	0.0
35	32	0	0	4/4	2	1	ii6					C	I		ii6	ii		6					m	0	0	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	0.875	0.0
35	32	1/4	1/4	4/4	2	1	V65/V					C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2.0	6.0	0	3	0.0	0.0	0.625	0.0
35	32	1/2	1/2	4/4	2	1	V(4)}					C	I		V(4)	V			4			}	M	0	0	1, 0, 2		1.0	1.0	0	4	0.0	0.0	1.125	0.0
35	32	3/4	3/4	4/4	2	1	V|HC					C	I		V	V					HC		M	0	0	1, 5, 2		1.0	1.0	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
36	33	0	0	4/4	2	1	I6{					C	I		I6	I		6				{	M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.875	0.0
36	33	1/4	1/4	4/4	2	1	V2					C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	3	0.0	0.0	0.75	0.0
36	33	1/2	1/2	4/4	2	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.75	0.0
36	33	3/4	3/4	4/4	2	1	V6					C	I		V6	V		6					M	0	0	5, 2, 1		1.0	5.0	0	3	0.0	0.0	0.625	0.0
37	34	0	0	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.875	0.0
37	34	1/4	1/4	4/4	2	1	V43					C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	3	0.0	0.0	0.75	0.0
37	34	1/2	1/2	4/4	2	1	V6					C	I		V6	V		6					M	0	0	5, 2, 1		1.0	5.0	0	3	0.0	0.0	0.75	0.0
37	34	3/4	3/4	4/4	2	1	V2					C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	3	0.0	0.0	0.625	0.0
38	35	0	0	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	1	3	0.25	0.125	0.75	0.14285714285714285
38	35	1/4	1/4	4/4	2	1	#viio2/ii					C	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-2, 7, 4, 1		7.0	-2.0	0	3	0.0	0.0	0.75	0.0
38	35	1/2	1/2	4/4	2	1	ii64(4)					C	I		ii64(4)	ii		64	4				m	0	0	3, 2, 1		2.0	3.0	0	3	0.0	0.0	0.75	0.0
38	35	3/4	3/4	4/4	2	1	ii64					C	I		ii64	ii		64					m	0	0	3, 2, -1		2.0	3.0	0	3	0.0	0.0	0.625	0.0
39	36	0	0	4/4	2	1	V(64)					C	I		V(64)	V			64				M	0	0	1, 0, 4		1.0	1.0	1	3	0.25	0.125	0.75	0.14285714285714285
39	36	1/4	1/4	4/4	2	1	V					C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.625	0.0
39	36	1/2	1/2	4/4	2	1	I|PAC}					C	I		I	I					PAC	}	M	0	0	0, 4, 1		0.0	0.0	0	6	0.0	0.0	1.0	0.0
40	37	0	0	4/4	2	1	V7{					C	I		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	1.0	0.0
40	37	1/4	1/4	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
40	37	1/2	1/2	4/4	2	1	V7/ii					C	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3.0	3.0	0	4	0.0	0.0	1.0	0.0
40	37	3/4	3/4	4/4	2	1	ii					C	I		ii	ii							m	0	0	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
41	38	0	0	4/4	2	1	V7/iii					C	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5.0	5.0	0	4	0.0	0.0	1.0	0.0
41	38	1/4	1/4	4/4	2	1	iii					C	I		iii	iii							m	0	0	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.5	0.0
41	38	1/2	1/2	4/4	2	1	V43					C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	8	0.0	0.0	2.125	0.0
42	39	0	0	4/4	2	1	I(74)					C	I		I(74)	I			74				M	0	0	0, -1, 1	5	0.0	0.0	0	7	0.0	0.0	1.375	0.0
42	39	1/4	1/4	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
42	39	1/2	1/2	4/4	2	1	ii43					C	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2.0	3.0	0	4	0.0	0.0	1.0	0.0
42	39	3/4	3/4	4/4	2	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	0.625	0.0
43	40	0	0	4/4	2	1	V(974)				1.0	C	I		V(974)	V			974				M	0	0	1, 0, 2	3, -1	1.0	1.0	0	4	0.0	0.0	0.625	0.0
43	40	1/8	1/8	4/4	2	1	V(64)				1.0	C	I		V(64)	V			64				M	0	0	1, 0, 4		1.0	1.0	0	3	0.0	0.0	0.75	0.0
43	40	1/4	1/4	4/4	2	1	V7				1.0	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.625	0.0
43	40	1/2	1/2	4/4	2	1	I|PAC}				1.0	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
43	40	7/8	7/8	4/4	2	1	V{				1.0	C	I		V	V						{	M	0	0	1, 5, 2		1.0	1.0	0	1	0.0	0.0	0.125	0.0
44	40	0	0	4/4	2	1	I6				1.0	C	I		I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.875	0.0
44	40	1/4	1/4	4/4	2	1	V43				1.0	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	0	3	0.0	0.0	0.75	0.0
44	40	1/2	1/2	4/4	2	1	I				1.0	C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
44	40	3/4	3/4	4/4	2	1	viio64/IV				1.0	C	I		viio64/IV	vii	o	64		IV			o	0	0	-2, 4, 1		4.0	-2.0	0	3	0.0	0.0	0.625	0.0
45	40	0	0	4/4	2	1	V(974)				2.0	C	I		V(974)	V			974				M	0	0	1, 0, 2	3, -1	1.0	1.0	0	4	0.0	0.0	0.625	0.0
45	40	1/8	1/8	4/4	2	1	V(64)				2.0	C	I		V(64)	V			64				M	0	0	1, 0, 4		1.0	1.0	0	3	0.0	0.0	0.75	0.0
45	40	1/4	1/4	4/4	2	1	V7				2.0	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.625	0.0
45	40	1/2	1/2	4/4	2	1	I|PAC}				2.0	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
45	40	7/8	7/8	4/4	2	1	V{				2.0	C	I		V	V						{	M	0	0	1, 5, 2		1.0	1.0	0	1	0.0	0.0	0.125	0.0
46	41	0	0	4/4	2	1	I[I6					C	I	I	I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	5	0.0	0.0	0.625	0.0
46	41	1/4	1/4	4/4	2	1	V43					C	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	1	4	0.2	0.125	0.5	0.2
46	41	1/2	1/2	4/4	2	1	I					C	I	I	I	I							M	0	0	0, 4, 1		0.0	0.0	0	5	0.0	0.0	0.625	0.0
46	41	3/4	3/4	4/4	2	1	V65					C	I	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1.0	5.0	1	4	0.2	0.125	0.5	0.2
47	42	0	0	4/4	2	1	V2/IV					C	I	I	V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0.0	-2.0	0	5	0.0	0.0	0.625	0.0
47	42	1/4	1/4	4/4	2	1	IV6					C	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1.0	3.0	0	5	0.0	0.0	0.625	0.0
47	42	1/2	1/2	4/4	2	1	ii%43					C	I	I	ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2.0	-4.0	0	5	0.0	0.0	0.625	0.0
47	42	3/4	3/4	4/4	2	1	V7					C	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	1	4	0.2	0.125	0.5	0.2
48	43	0	0	4/4	2	1	V2					C	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
48	43	1/4	1/4	4/4	2	1	I6					C	I	I	I6	I		6					M	0	0	4, 1, 0		0.0	4.0	0	5	0.0	0.0	0.625	0.0
48	43	1/2	1/2	4/4	2	1	V43					C	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1.0	2.0	1	4	0.2	0.125	0.5	0.2
48	43	3/4	3/4	4/4	2	1	V+7/IV]	-0.6	-6	/		C	I	I	V+7/IV	V	+	7		IV			+7	0	0	0, 4, 8, -2		0.0	0.0	0	5	0.0	0.0	0.625	0.0
49	44	0	0	4/4	2	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	5	0.0	0.0	0.625	0.0
49	44	1/4	1/4	4/4	2	1	ii					C	I		ii	ii							m	0	0	2, -1, 3		2.0	2.0	0	5	0.0	0.0	0.625	0.0
49	44	1/2	1/2	4/4	2	1	V(b9)					C	I		V(b9)	V			b9				M	0	0	1, 5, 2	-4	1.0	1.0	0	5	0.0	0.0	1.5	0.0
49	44	7/8	7/8	4/4	2	1	V					C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	1	1	0.5	0.0625	0.0625	0.5
