mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	6/8	2	1	e.i{					e	i		i	i						{	m	1	1	4, 1, 5		4	4	0	6	0.0	0.0	2.25	0.0
2	2	0	0	6/8	2	1	i2					e	i		i2	i		2					mm7	1	1	2, 4, 1, 5		4	2	0	6	0.0	0.0	2.25	0.0
3	3	0	0	6/8	2	1	VI					e	i		VI	VI							M	1	1	0, 4, 1		0	0	1	3	0.25	0.125	1.0	0.1111111111111111
3	3	3/8	3/8	6/8	2	1	iio6(2)					e	i		iio6(2)	ii	o	6	2				o	1	1	3, 0, 1		6	3	0	4	0.0	0.0	1.375	0.0
3	3	5/8	5/8	6/8	2	1	iio6					e	i		iio6	ii	o	6					o	1	1	3, 0, 6		6	3	0	1	0.0	0.0	0.125	0.0
4	4	0	0	6/8	2	1	V(4)					e	i		V(4)	V			4				M	1	1	5, 4, 6		5	5	0	4	0.0	0.0	2.625	0.0
4	4	3/8	3/8	6/8	2	1	V					e	i		V	V							M	1	1	5, 9, 6		5	5	0	1	0.0	0.0	0.25	0.0
5	5	0	0	6/8	2	1	iv					e	i		iv	iv							m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	2.25	0.0
6	6	0	0	6/8	2	1	i6					e	i		i6	i		6					m	1	1	1, 5, 4		4	1	0	6	0.0	0.0	2.25	0.0
7	7	0	0	6/8	2	1	ii%7	0	-7.87888	/		e	i		ii%7	ii	%	7					%7	1	1	6, 3, 0, 4		6	6	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
7	7	3/8	3/8	6/8	2	1	V	0	-7.87888	/		e	i		V	V							M	1	1	5, 9, 6		5	5	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
8	8	0	0	6/8	2	1	i|PAC}					e	i		i	i					PAC	}	m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.75	0.0
9	9	0	0	6/8	2	1	V[V7{					e	i	V	V7	V		7				{	Mm7	1	1	5, 9, 6, 3		5	5	2	6	0.25	0.25	1.875	0.11764705882352941
10	10	0	0	6/8	2	1	i6					e	i	V	i6	i		6					m	1	1	1, 5, 4		4	1	2	6	0.25	0.25	1.875	0.11764705882352941
11	11	0	0	6/8	2	1	iio6					e	i	V	iio6	ii	o	6					o	1	1	3, 0, 6		6	3	1	4	0.2	0.75	1.125	0.4
11	11	3/8	3/8	6/8	2	1	viio7(6)/V					e	i	V	viio7(6)/V	vii	o	7	6	V			o7	1	1	10, 7, 6, 1		10	10	0	3	0.0	0.0	1.0	0.0
11	11	5/8	5/8	6/8	2	1	viio7/V					e	i	V	viio7/V	vii	o	7		V			o7	1	1	10, 7, 4, 1		10	10	0	1	0.0	0.0	0.125	0.0
12	12	0	0	6/8	2	1	V					e	i	V	V	V							M	1	1	5, 9, 6		5	5	0	5	0.0	0.0	1.875	0.0
12	12	3/8	3/8	6/8	2	1	i					e	i	V	i	i							m	1	1	4, 1, 5		4	4	0	4	0.0	0.0	1.125	0.0
13	13	0	0	6/8	2	1	V7					e	i	V	V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	2	6	0.25	0.25	1.875	0.11764705882352941
14	14	0	0	6/8	2	1	i6					e	i	V	i6	i		6					m	1	1	1, 5, 4		4	1	2	6	0.25	0.25	1.875	0.11764705882352941
15	15	0	0	6/8	2	1	iio6					e	i	V	iio6	ii	o	6					o	1	1	3, 0, 6		6	3	1	4	0.2	0.75	1.125	0.4
15	15	3/8	3/8	6/8	2	1	viio7(6)/V	0	-9	/		e	i	V	viio7(6)/V	vii	o	7	6	V			o7	1	1	10, 7, 6, 1		10	10	0	3	0.0	0.0	1.0	0.0
15	15	5/8	5/8	6/8	2	1	viio7/V	0	-9	/		e	i	V	viio7/V	vii	o	7		V			o7	1	1	10, 7, 4, 1		10	10	0	1	0.0	0.0	0.125	0.0
16	16	0	0	6/8	2	1	V					e	i	V	V	V							M	1	1	5, 9, 6		5	5	0	5	0.0	0.0	1.875	0.0
16	16	3/8	3/8	6/8	2	1	i|PAC}					e	i	V	i	i					PAC	}	m	1	1	4, 1, 5		4	4	1	4	0.2	0.125	0.75	0.14285714285714285
17	17	0	0	6/8	2	1	V7					e	i	V	V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	3	8	0.2727272727272727	0.375	2.125	0.15
18	18	0	0	6/8	2	1	i6					e	i	V	i6	i		6					m	1	1	1, 5, 4		4	1	3	8	0.2727272727272727	0.375	2.125	0.15
19	19	0	0	6/8	2	1	iio6					e	i	V	iio6	ii	o	6					o	1	1	3, 0, 6		6	3	1	4	0.2	0.75	1.0	0.42857142857142855
19	19	3/8	3/8	6/8	2	1	viio7(6)/V					e	i	V	viio7(6)/V	vii	o	7	6	V			o7	1	1	10, 7, 6, 1		10	10	0	4	0.0	0.0	1.0	0.0
19	19	5/8	5/8	6/8	2	1	viio7/V	0	-9	/		e	i	V	viio7/V	vii	o	7		V			o7	1	1	10, 7, 4, 1		10	10	0	1	0.0	0.0	0.125	0.0
