mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
15	14	1/2	1/2	4/4	2	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	6	0.0	0.0	1.25	0.0
15	14	3/4	3/4	4/4	2	1	viio7(+2)/V	0	-8.18159	/		c	i		viio7(+2)/V		vii	o	7	+2	V			o7	1	1	6, 3, 0, -3	1	6.0	6.0	0	6	0.0	0.0	1.125	0.0
15	14	31/32	31/32	4/4	2	1	V|HC}	0	-8.35382	/		c	i		V		V					HC	}	M	1	1	1, 5, 2		1.0	1.0	40	75	0.34782608695652173	1.9375	14.375	0.11877394636015326
20	19	0	0	4/4	2	1	i{					c	i		i		i						{	m	1	1	0, -3, 1		0.0	0.0	0	2	0.0	0.0	0.5	0.0
20	19	7/8	7/8	4/4	2	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
21	20	0	0	4/4	2	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	2	0.0	0.0	0.5	0.0
21	20	1/4	1/4	4/4	2	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	0	2	0.0	0.0	0.5	0.0
21	20	1/2	1/2	4/4	2	1	V6					c	i		V6		V		6					M	1	1	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.75	0.0
21	20	7/8	7/8	4/4	2	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
22	21	0	0	4/4	2	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	2	0.0	0.0	0.5	0.0
22	21	1/4	1/4	4/4	2	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	0	2	0.0	0.0	0.5	0.0
22	21	1/2	1/2	4/4	2	1	#viio7					c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5.0	5.0	0	4	0.0	0.0	1.0	0.0
23	22	0	0	4/4	2	1	V43					c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1.0	2.0	2	6	0.25	0.25	0.75	0.25
23	22	1/2	1/2	4/4	2	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	4	4	0.5	0.25	0.25	0.5
23	22	3/4	3/4	4/4	2	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	2	2	0.5	0.25	0.25	0.5
24	23	0	0	4/4	2	1	V43					c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1.0	2.0	2	6	0.25	0.25	0.75	0.25
24	23	1/2	1/2	4/4	2	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	4	4	0.5	0.25	0.25	0.5
24	23	3/4	3/4	4/4	2	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	6	2	0.75	0.375	0.125	0.75
25	24	0	0	4/4	2	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	4	4	0.5	0.25	0.25	0.5
25	24	1/4	1/4	4/4	2	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	8	8	0.5	0.5	0.5	0.5
25	24	3/4	3/4	4/4	2	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	2	6	0.25	0.125	0.375	0.25
26	25	0	0	4/4	2	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	4	4	0.5	0.25	0.25	0.5
26	25	1/4	1/4	4/4	2	1	iio					c	i		iio		ii	o						o	1	1	2, -1, -4		2.0	2.0	2	6	0.25	0.125	0.375	0.25
26	25	1/2	1/2	4/4	2	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	4	4	0.5	0.25	0.25	0.5
26	25	3/4	3/4	4/4	2	1	#viio/iv					c	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4.0	4.0	2	6	0.25	0.125	0.375	0.25
27	26	0	0	4/4	2	1	iv6					c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	0	4	0.0	0.0	0.25	0.0
27	26	1/8	1/8	4/4	2	1	i64					c	i		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	0	4	0.0	0.0	0.25	0.0
27	26	1/4	1/4	4/4	2	1	iv					c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	0.25	0.0
27	26	3/8	3/8	4/4	2	1	viio/V					c	i		viio/V		vii	o			V			o	1	1	6, 3, 0		6.0	6.0	0	4	0.0	0.0	0.25	0.0
27	26	1/2	1/2	4/4	2	1	V					c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	2	6	0.25	0.125	0.375	0.25
27	26	3/4	3/4	4/4	2	1	#viio7					c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5.0	5.0	16	32	0.3333333333333333	1.0	2.0	0.3333333333333333
29	28	1/4	1/4	4/4	2	1	V43					c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1.0	2.0	8	16	0.3333333333333333	0.5	1.0	0.3333333333333333
30	29	0	0	4/4	2	1	i|PAC}{					c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0.0	0.0	0	13	0.0	0.0	2.25	0.0
30	29	1/2	1/2	4/4	2	1	V2					c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1.0	-1.0	0	5	0.0	0.0	0.875	0.0
30	29	3/4	3/4	4/4	2	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.75	0.0
30	29	7/8	7/8	4/4	2	1	V7(9)					c	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0	0	3	0.0	0.0	0.375	0.0
31	30	0	0	4/4	2	1	V2					c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1.0	-1.0	0	3	0.0	0.0	0.375	0.0
31	30	1/8	1/8	4/4	2	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	5	0.0	0.0	0.625	0.0
31	30	1/4	1/4	4/4	2	1	V7(64)					c	i		V7(64)		V		7	64				Mm7	1	1	1, 0, -3, -1		1.0	1.0	0	5	0.0	0.0	0.625	0.0
31	30	3/8	3/8	4/4	2	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	5	0.0	0.0	0.625	0.0
31	30	1/2	1/2	4/4	2	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	2	2	0.5	0.125	0.125	0.5
31	30	3/4	3/4	4/4	2	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
31	30	7/8	7/8	4/4	2	1	V7(9)	-0.172533	-7.47	/		c	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0	0	4	0.0	0.0	0.5	0.0
32	31	0	0	4/4	2	1	V(64)	0	-7.46653	/		c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	4	0.0	0.0	0.5	0.0
32	31	1/8	1/8	4/4	2	1	V7	0	-7.47	/		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	5	0.0	0.0	0.625	0.0
32	31	1/4	1/4	4/4	2	1	V(64)	0	-7.47	/		c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	5	0.0	0.0	0.625	0.0
32	31	3/8	3/8	4/4	2	1	V	0	-7.47	/		c	i		V		V							M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.5	0.0
32	31	1/2	1/2	4/4	2	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	1	1	0.5	0.0625	0.0625	0.5
32	31	5/8	5/8	4/4	2	1	i}					c	i		i		i						}	m	1	1	0, -3, 1		0.0	0.0	1	8	0.1111111111111111	0.0625	0.9375	0.0625
32	31	7/8	7/8	4/4	2	1	V7(9){	0	-8	/		c	i		V7(9)		V		7	9			{	Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0	0	5	0.0	0.0	0.5	0.0
33	32	0	0	4/4	2	1	V(64)	0	-9.61	/		c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	5	0.0	0.0	0.5	0.0
33	32	1/8	1/8	4/4	2	1	V7	0	-9.6113	/		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	5	0.0	0.0	0.5	0.0
33	32	1/4	1/4	4/4	2	1	#vi%7	0	-9.61	/		c	i		#vi%7		#vi	%	7					%7	1	1	3, 0, -3, 1		3.0	3.0	0	5	0.0	0.0	0.5	0.0
33	32	3/8	3/8	4/4	2	1	V65	0	-9.61	/		c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1.0	5.0	0	6	0.0	0.0	0.5625	0.0
33	32	1/2	1/2	4/4	2	1	i	0	-8	/		c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	5	0.0	0.0	0.5	0.0
33	32	5/8	5/8	4/4	2	1	V6	0	-9.13872	/		c	i		V6		V		6					M	1	1	5, 2, 1		1.0	5.0	0	5	0.0	0.0	0.5	0.0
33	32	3/4	3/4	4/4	2	1	i	0	-8.94893	/		c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	0	5	0.0	0.0	0.5	0.0
33	32	7/8	7/8	4/4	2	1	V64	0	-8	/		c	i		V64		V		64					M	1	1	2, 1, 5		1.0	2.0	0	5	0.0	0.0	0.5	0.0
34	33	0	0	4/4	2	1	i6	0	-7.70807	/		c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	0	5	0.0	0.0	0.5	0.0
34	33	1/8	1/8	4/4	2	1	V65/iv	0	-8.0402	/		c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0.0	4.0	0	5	0.0	0.0	0.5	0.0
34	33	1/4	1/4	4/4	2	1	iv	0	-7.56573	/		c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	5	0.0	0.0	0.5	0.0
34	33	3/8	3/8	4/4	2	1	V6/iv	0	-7.37595	/		c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0.0	4.0	0	5	0.0	0.0	0.5	0.0
34	33	1/2	1/2	4/4	2	1	iv	0	-7.04382	/		c	i		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	5	0.0	0.0	0.5	0.0
34	33	5/8	5/8	4/4	2	1	iv6	0	-7.09127	/		c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	0	6	0.0	0.0	1.0	0.0
34	33	3/4	3/4	4/4	2	1	iv65	0	-7.04382	/		c	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1.0	-4.0	0	3	0.0	0.0	0.25	0.0
34	33	7/8	7/8	4/4	2	1	ii%43	0	-6.7117	/		c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2.0	-4.0	0	10	0.0	0.0	1.5	0.0
35	34	1/8	1/8	4/4	2	1	iv6					c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	0	1	0.0	0.0	0.125	0.0
35	34	1/4	1/4	4/4	2	1	Ger6					c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6.0	-4.0	0	4	0.0	0.0	1.5	0.0
35	34	1/2	1/2	4/4	2	1	i64					c	i		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	0	2	0.0	0.0	0.5	0.0
35	34	3/4	3/4	4/4	2	1	viio7/V					c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6.0	6.0	0	4	0.0	0.0	1.0	0.0
36	35	0	0	4/4	2	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	4	0.0	0.0	1.0	0.0
36	35	1/4	1/4	4/4	2	1	V7(6)					c	i		V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1.0	1.0	1	6	0.14285714285714285	0.0	1.125	0.0
36	35	3/8	3/8	4/4	2	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	1	0.0	0.0	0.125	0.0
36	35	1/2	1/2	4/4	2	1	i|PAC}{					c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0.0	0.0	3	8	0.2727272727272727	0.1875	1.0625	0.15
37	36	0	0	4/4	2	1	#viio					c	i		#viio		#vii	o						o	1	1	5, 2, -1		5.0	5.0	2	3	0.4	0.125	0.375	0.25
37	36	1/4	1/4	4/4	2	1	V7(9)					c	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0	0	8	0.0	0.0	0.5	0.0
37	36	1/2	1/2	4/4	2	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
37	36	5/8	5/8	4/4	2	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.375	0.0
37	36	3/4	3/4	4/4	2	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
37	36	7/8	7/8	4/4	2	1	#viio					c	i		#viio		#vii	o						o	1	1	5, 2, -1		5.0	5.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
38	37	0	0	4/4	2	1	i					c	i		i		i							m	1	1	0, -3, 1		0.0	0.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
38	37	1/8	1/8	4/4	2	1	iio6					c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2.0	-1.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
38	37	1/4	1/4	4/4	2	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	0	4	0.0	0.0	0.375	0.0
38	37	3/8	3/8	4/4	2	1	VI.vi7/V					c	VI		vi7/V		vi		7		V			mm7	1	0	0, -3, 1, -2		0.0	0.0	0	4	0.0	0.0	0.375	0.0
38	37	1/2	1/2	4/4	2	1	IV/V					c	VI		IV/V		IV				V			M	1	0	-4, 0, -3		-4.0	-4.0	2	4	0.3333333333333333	0.125	0.375	0.25
38	37	3/4	3/4	4/4	2	1	viio/V					c	VI		viio/V		vii	o			V			o	1	0	2, -1, -4		2.0	2.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
38	37	7/8	7/8	4/4	2	1	ii43/V					c	VI		ii43/V		ii		43		V			mm7	1	0	0, -3, -1, -4		-1.0	0.0	0	4	0.0	0.0	0.375	0.0
39	38	0	0	4/4	2	1	viio/V					c	VI		viio/V		vii	o			V			o	1	0	2, -1, -4		2.0	2.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
39	38	1/8	1/8	4/4	2	1	V6					c	VI		V6		V		6					M	1	0	1, -2, -3		-3.0	1.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
39	38	1/4	1/4	4/4	2	1	viio6/V					c	VI		viio6/V		vii	o	6		V			o	1	0	-1, -4, 2		2.0	-1.0	0	4	0.0	0.0	0.375	0.0
39	38	3/8	3/8	4/4	2	1	IV64/V					c	VI		IV64/V		IV		64		V			M	1	0	-3, -4, 0		-4.0	-3.0	0	4	0.0	0.0	0.375	0.0
39	38	1/2	1/2	4/4	2	1	V6/V					c	VI		V6/V		V		6		V			M	1	0	2, -1, -2		-2.0	2.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
39	38	5/8	5/8	4/4	2	1	V7/V					c	VI		V7/V		V		7		V			Mm7	1	0	-2, 2, -1, -4		-2.0	-2.0	0	4	0.0	0.0	0.375	0.0
39	38	3/4	3/4	4/4	2	1	IV/V					c	VI		IV/V		IV				V			M	1	0	-4, 0, -3		-4.0	-4.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
39	38	7/8	7/8	4/4	2	1	viio/V					c	VI		viio/V		vii	o			V			o	1	0	2, -1, -4		2.0	2.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
40	39	0	0	4/4	2	1	V					c	VI		V		V							M	1	0	-3, 1, -2		-3.0	-3.0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
40	39	1/4	1/4	4/4	2	1	V6					c	VI		V6		V		6					M	1	0	1, -2, -3		-3.0	1.0	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
40	39	1/2	1/2	4/4	2	1	viio7/V					c	VI		viio7/V		vii	o	7		V			o7	1	0	2, -1, -4, -7		2.0	2.0	0	4	0.0	0.0	0.375	0.0
40	39	5/8	5/8	4/4	2	1	V6/V					c	VI		V6/V		V		6		V			M	1	0	2, -1, -2		-2.0	2.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
40	39	3/4	3/4	4/4	2	1	V65(9)/V					c	VI		V65(9)/V		V		65	9	V			Mm7	1	0	2, -1, -4, -2	0	-2.0	2.0	0	8	0.0	0.0	0.5	0.0
41	40	0	0	4/4	2	1	V(64)/V					c	VI		V(64)/V		V			64	V			M	1	0	-2, -3, 1		-2.0	-2.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
41	40	1/8	1/8	4/4	2	1	V2/V					c	VI		V2/V		V		2		V			Mm7	1	0	-4, -2, 2, -1		-2.0	-4.0	0	4	0.0	0.0	0.375	0.0
41	40	1/4	1/4	4/4	2	1	V6					c	VI		V6		V		6					M	1	0	1, -2, -3		-3.0	1.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
41	40	3/8	3/8	4/4	2	1	viio6/V					c	VI		viio6/V		vii	o	6		V			o	1	0	-1, -4, 2		2.0	-1.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
41	40	1/2	1/2	4/4	2	1	V6					c	VI		V6		V		6					M	1	0	1, -2, -3		-3.0	1.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
41	40	5/8	5/8	4/4	2	1	viio					c	VI		viio		vii	o						o	1	0	1, -2, -5		1.0	1.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
41	40	3/4	3/4	4/4	2	1	V6/vi					c	VI		V6/vi		V		6		vi			M	1	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.375	0.0
41	40	7/8	7/8	4/4	2	1	viio6					c	VI		viio6		vii	o	6					o	1	0	-2, -5, 1		1.0	-2.0	0	4	0.0	0.0	0.375	0.0
42	41	0	0	4/4	2	1	I6					c	VI		I6		I		6					M	1	0	0, -3, -4		-4.0	0.0	1	1	0.5	0.0625	0.0625	0.5
42	41	1/8	1/8	4/4	2	1	viio6					c	VI		viio6		vii	o	6					o	1	0	-2, -5, 1		1.0	-2.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
42	41	1/4	1/4	4/4	2	1	I					c	VI		I		I							M	1	0	-4, 0, -3		-4.0	-4.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
42	41	3/8	3/8	4/4	2	1	viio					c	VI		viio		vii	o						o	1	0	1, -2, -5		1.0	1.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
42	41	1/2	1/2	4/4	2	1	I					c	VI		I		I							M	1	0	-4, 0, -3		-4.0	-4.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
42	41	5/8	5/8	4/4	2	1	V2/IV					c	VI		V2/IV		V		2		IV			Mm7	1	0	-6, -4, 0, -3		-4.0	-6.0	0	4	0.0	0.0	0.375	0.0
42	41	3/4	3/4	4/4	2	1	V7/ii					c	VI		V7/ii		V		7		ii			Mm7	1	0	-1, 3, 0, -3		-1.0	-1.0	0	4	0.0	0.0	0.375	0.0
42	41	7/8	7/8	4/4	2	1	#viio6/ii	0	-9	/		c	VI		#viio6/ii		#vii	o	6		ii			o	1	0	0, -3, 3		3.0	0.0	0	4	0.0	0.0	0.375	0.0
43	42	0	0	4/4	2	1	ii6					c	VI		ii6		ii		6					m	1	0	-5, -1, -2		-2.0	-5.0	2	4	0.3333333333333333	0.125	0.375	0.25
