mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
57	57	1/4	1/4	2/4	2	1	i6						f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	4	0.0	0.0	0.25	0.0
58	58	0	0	2/4	2	1	V/iv						f	i		V/iv		V				iv			M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.25	0.0
58	58	1/4	1/4	2/4	2	1	V6/iv						f	i		V6/iv		V		6		iv			M	1	1	3, 0, -1		-1	3	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
59	59	0	0	2/4	2	1	V43/iv						f	i		V43/iv		V		43		iv			Mm7	1	1	0, -3, -1, 3		-1	0	0	6	0.0	0.0	0.75	0.0
59	59	1/4	1/4	2/4	2	1	V7/iv						f	i		V7/iv		V		7		iv			Mm7	1	1	-1, 3, 0, -3		-1	-1	0	6	0.0	0.0	0.375	0.0
60	60	0	0	2/4	2	1	V65/iv						f	i		V65/iv		V		65		iv			Mm7	1	1	3, 0, -3, -1		-1	3	1	13	0.07142857142857142	0.0625	1.8125	0.03333333333333333
61	61	1/8	1/8	2/4	2	1	iv						f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	0	4	0.0	0.0	0.375	0.0
61	61	1/4	1/4	2/4	2	1	i64						f	i		i64		i		64					m	1	1	0, -1, -4		-1	0	0	4	0.0	0.0	0.375	0.0
61	61	3/8	3/8	2/4	2	1	ii%43						f	i		ii%43		ii	%	43					%7	1	1	-5, -1, 1, -2		1	-5	0	4	0.0	0.0	0.375	0.0
62	62	0	0	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	2	11	0.15384615384615385	0.125	1.0625	0.10526315789473684
63	63	0	0	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	14	0.0	0.0	1.4375	0.0
64	64	0	0	2/4	2	1	i|PAC}{	0	-7.83917	/			f	i		i		i					PAC	}{	m	1	1	-1, -4, 0		-1	-1	10	85	0.10526315789473684	0.625	5.3125	0.10526315789473684
68	68	0	0	2/4	2	1	v.V7						f	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	12	80	0.13043478260869565	0.75	5.0	0.13043478260869565
72	72	0	0	2/4	2	1	i						f	v		i		i							m	1	1	0, -3, 1		0	0	10	66	0.13157894736842105	0.625	4.1875	0.12987012987012986
76	76	0	0	2/4	2	1	bII6						f	v		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1	2	5	0.2857142857142857	0.125	0.9375	0.11764705882352941
76	76	3/8	3/8	2/4	2	1	i6						f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3	1	3	0.25	0.0625	0.3125	0.16666666666666666
77	77	0	0	2/4	2	1	#viio6						f	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2	1	4	0.2	0.0625	0.625	0.09090909090909091
77	77	1/4	1/4	2/4	2	1	i6						f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3	1	4	0.2	0.0625	0.625	0.09090909090909091
78	78	0	0	2/4	2	1	bII6						f	v		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1	2	5	0.2857142857142857	0.125	0.9375	0.11764705882352941
78	78	3/8	3/8	2/4	2	1	i6						f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3	1	3	0.25	0.0625	0.3125	0.16666666666666666
79	79	0	0	2/4	2	1	#viio6						f	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2	1	4	0.2	0.0625	0.625	0.09090909090909091
79	79	1/4	1/4	2/4	2	1	i6						f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3	1	4	0.2	0.0625	0.625	0.09090909090909091
80	80	0	0	2/4	2	1	bII6						f	v		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1	2	5	0.2857142857142857	0.125	0.9375	0.11764705882352941
80	80	3/8	3/8	2/4	2	1	i6						f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3	1	3	0.25	0.0625	0.3125	0.16666666666666666
81	81	0	0	2/4	2	1	#viio6						f	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2	1	4	0.2	0.0625	0.625	0.09090909090909091
81	81	1/4	1/4	2/4	2	1	VI6						f	v		VI6		VI		6					M	1	1	0, -3, -4		-4	0	1	4	0.2	0.0625	0.625	0.09090909090909091
82	82	0	0	2/4	2	1	V6						f	v		V6		V		6					M	1	1	5, 2, 1		1	5	1	4	0.2	0.0625	0.625	0.09090909090909091
82	82	1/4	1/4	2/4	2	1	viio6/V						f	v		viio6/V		vii	o	6		V			o	1	1	3, 0, 6		6	3	1	4	0.2	0.0625	0.625	0.09090909090909091
83	83	0	0	2/4	2	1	iv6						f	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4	1	4	0.2	0.0625	0.625	0.09090909090909091
83	83	1/4	1/4	2/4	2	1	i64					V(64)	f	v		i64		i		64					m	1	1	1, 0, -3		0	1	1	4	0.2	0.0625	0.625	0.09090909090909091
84	84	0	0	2/4	2	1	viio7/V						f	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6	1	4	0.2	0.0625	0.875	0.06666666666666667
84	84	1/4	1/4	2/4	2	1	V6/V						f	v		V6/V		V		6		V			M	1	1	6, 3, 2		2	6	1	3	0.25	0.0625	0.375	0.14285714285714285
85	85	0	0	2/4	2	1	V(64)						f	v		V(64)		V			64				M	1	1	1, 0, -3		1	1	1	5	0.16666666666666666	0.0625	1.375	0.043478260869565216
85	85	1/4	1/4	2/4	2	1	V						f	v		V		V							M	1	1	1, 5, 2		1	1	1	3	0.25	0.0625	0.375	0.14285714285714285
86	86	0	0	2/4	2	1	bII6						f	v		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1	0	8	0.0	0.0	1.4375	0.0
86	86	3/8	3/8	2/4	2	1	i6(+6)						f	v		i6(+6)		i		6	+6				m	1	1	-3, 1, 0	-4	0	-3	0	5	0.0	0.0	0.5	0.0
87	87	0	0	2/4	2	1	#viio65						f	v		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2	1	5	0.16666666666666666	0.0625	0.875	0.06666666666666667
87	87	1/4	1/4	2/4	2	1	i6						f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3	2	5	0.2857142857142857	0.125	0.875	0.125
88	88	0	0	2/4	2	1	bII6						f	v		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1	0	8	0.0	0.0	1.4375	0.0
88	88	3/8	3/8	2/4	2	1	i6(+6)						f	v		i6(+6)		i		6	+6				m	1	1	-3, 1, 0	-4	0	-3	0	5	0.0	0.0	0.5	0.0
89	89	0	0	2/4	2	1	#viio65						f	v		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2	1	5	0.16666666666666666	0.0625	0.875	0.06666666666666667
89	89	1/4	1/4	2/4	2	1	i6						f	v		i6		i		6					m	1	1	-3, 1, 0		0	-3	2	5	0.2857142857142857	0.125	0.875	0.125
90	90	0	0	2/4	2	1	bII6						f	v		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1	0	8	0.0	0.0	1.4375	0.0
90	90	3/8	3/8	2/4	2	1	i6(+6)						f	v		i6(+6)		i		6	+6				m	1	1	-3, 1, 0	-4	0	-3	0	5	0.0	0.0	0.5	0.0
91	91	0	0	2/4	2	1	#viio65						f	v		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2	0	6	0.0	0.0	0.9375	0.0
91	91	1/4	1/4	2/4	2	1	VI6						f	v		VI6		VI		6					M	1	1	0, -3, -4		-4	0	0	6	0.0	0.0	0.9375	0.0
92	92	0	0	2/4	2	1	V6						f	v		V6		V		6					M	1	1	5, 2, 1		1	5	0	6	0.0	0.0	0.9375	0.0
92	92	1/4	1/4	2/4	2	1	viio65/V						f	v		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3	0	7	0.0	0.0	1.1875	0.0
93	93	0	0	2/4	2	1	#viio						f	v		#viio		#vii	o						o	1	1	5, 2, -1		5	5	0	6	0.0	0.0	0.9375	0.0
93	93	1/4	1/4	2/4	2	1	i						f	v		i		i							m	1	1	0, -3, 1		0	0	0	6	0.0	0.0	0.75	0.0
94	94	0	0	2/4	2	1	viio7/V						f	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6	0	7	0.0	0.0	1.5	0.0
94	94	1/4	1/4	2/4	2	1	V6/V						f	v		V6/V		V		6		V			M	1	1	6, 3, 2		2	6	0	5	0.0	0.0	0.5	0.0
95	95	0	0	2/4	2	1	V(64)						f	v		V(64)		V			64				M	1	1	1, 0, -3		1	1	0	6	0.0	0.0	1.0	0.0
95	95	1/4	1/4	2/4	2	1	V						f	v		V		V							M	1	1	1, 5, 2		1	1	0	5	0.0	0.0	0.5	0.0
96	96	0	0	2/4	2	1	i|PAC}{						f	v		i		i					PAC	}{	m	1	1	0, -3, 1		0	0	10	24	0.29411764705882354	0.625	1.75	0.2631578947368421
98	98	0	0	2/4	2	1	iv6						f	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4	4	4	0.5	0.25	0.25	0.5
98	98	1/4	1/4	2/4	2	1	#viio6						f	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
98	98	3/8	3/8	2/4	2	1	V2						f	v		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1	1	5	0.16666666666666666	0.0625	0.5625	0.1
99	99	0	0	2/4	2	1	V43						f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	1	5	0.16666666666666666	0.0625	0.5625	0.1
99	99	1/8	1/8	2/4	2	1	V65						f	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5	1	5	0.16666666666666666	0.0625	0.5625	0.1
99	99	1/4	1/4	2/4	2	1	V7						f	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	6	0.0	0.0	0.625	0.0
99	99	3/8	3/8	2/4	2	1	V43						f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	1	5	0.16666666666666666	0.0625	0.5625	0.1
100	100	0	0	2/4	2	1	i						f	v		i		i							m	1	1	0, -3, 1		0	0	10	24	0.29411764705882354	0.625	1.5	0.29411764705882354
102	102	0	0	2/4	2	1	iv						f	v		iv		iv							m	1	1	-1, -4, 0		-1	-1	4	4	0.5	0.25	0.25	0.5
102	102	1/4	1/4	2/4	2	1	#viio6						f	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
102	102	3/8	3/8	2/4	2	1	V2						f	v		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1	1	5	0.16666666666666666	0.0625	0.5625	0.1
103	103	0	0	2/4	2	1	V43						f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	1	5	0.16666666666666666	0.0625	0.5625	0.1
103	103	1/8	1/8	2/4	2	1	V65						f	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5	1	5	0.16666666666666666	0.0625	0.5625	0.1
103	103	1/4	1/4	2/4	2	1	V7						f	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	6	0.0	0.0	0.625	0.0
103	103	3/8	3/8	2/4	2	1	V43						f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	1	5	0.16666666666666666	0.0625	0.5625	0.1
104	104	0	0	2/4	2	1	i						f	v		i		i							m	1	1	0, -3, 1		0	0	4	12	0.25	0.25	2.25	0.1
105	105	0	0	2/4	2	1	V43						f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	1	5	0.16666666666666666	0.0625	0.5625	0.1
105	105	1/8	1/8	2/4	2	1	V65						f	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5	1	5	0.16666666666666666	0.0625	0.5625	0.1
105	105	1/4	1/4	2/4	2	1	V7						f	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	6	0.0	0.0	0.625	0.0
105	105	3/8	3/8	2/4	2	1	V43						f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	1	5	0.16666666666666666	0.0625	0.5625	0.1
106	106	0	0	2/4	2	1	i						f	v		i		i							m	1	1	0, -3, 1		0	0	4	12	0.25	0.25	1.75	0.125
107	107	0	0	2/4	2	1	V43						f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	1	5	0.16666666666666666	0.0625	0.5625	0.1
107	107	1/8	1/8	2/4	2	1	V65						f	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5	1	5	0.16666666666666666	0.0625	0.5625	0.1
107	107	1/4	1/4	2/4	2	1	V7						f	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	6	0.0	0.0	0.625	0.0
107	107	3/8	3/8	2/4	2	1	V43						f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	1	5	0.16666666666666666	0.0625	0.5625	0.1
108	108	0	0	2/4	2	1	i						f	v		i		i							m	1	1	0, -3, 1		0	0	4	12	0.25	0.25	1.75	0.125
109	109	0	0	2/4	2	1	iv.V2/V						f	iv		V2/V		V		2		V			Mm7	1	1	-2, 0, 4, 1		0	-2	1	5	0.16666666666666666	0.0625	0.5625	0.1
109	109	1/8	1/8	2/4	2	1	V43/V						f	iv		V43/V		V		43		V			Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
109	109	1/4	1/4	2/4	2	1	V65/V						f	iv		V65/V		V		65		V			Mm7	1	1	4, 1, -2, 0		0	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
109	109	3/8	3/8	2/4	2	1	V7/V						f	iv		V7/V		V		7		V			Mm7	1	1	0, 4, 1, -2		0	0	0	6	0.0	0.0	0.625	0.0
110	110	0	0	2/4	2	1	v6						f	iv		v6		v		6					m	1	1	-4, 0, -1		-1	-4	4	12	0.25	0.25	1.75	0.125
111	111	0	0	2/4	2	1	V43/V						f	iv		V43/V		V		43		V			Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
111	111	1/8	1/8	2/4	2	1	V65/V						f	iv		V65/V		V		65		V			Mm7	1	1	4, 1, -2, 0		0	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
111	111	1/4	1/4	2/4	2	1	V7/V						f	iv		V7/V		V		7		V			Mm7	1	1	0, 4, 1, -2		0	0	0	6	0.0	0.0	0.625	0.0
111	111	3/8	3/8	2/4	2	1	V43/V						f	iv		V43/V		V		43		V			Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
112	112	0	0	2/4	2	1	#viio2|HC}						f	iv		#viio2		#vii	o	2			HC	}	o7	1	1	-6, 3, 0, -3		3	-6	0	53	0.0	0.0	3.4375	0.0
118	118	0	0	2/4	2	1	V7(9){						f	iv		V7(9)		V		7	9			{	Mm7	1	1	-1, 3, 0, -3	-6	-1	-1	18	69	0.20689655172413793	1.125	5.5625	0.16822429906542055
126	126	0	0	2/4	2	1	i6						f	iv		i6		i		6					m	1	1	-5, -1, -2		-2	-5	10	58	0.14705882352941177	0.625	5.375	0.10416666666666667
130	130	0	0	2/4	2	1	bII6						f	iv		bII6		bII		6					M	1	1	-3, -6, -7		-7	-3	5	28	0.15151515151515152	0.3125	2.625	0.10638297872340426
132	132	0	0	2/4	2	1	V(64)						f	iv		V(64)		V			64				M	1	1	-1, -2, -5		-1	-1	3	14	0.17647058823529413	0.1875	1.3125	0.125
133	133	0	0	2/4	2	1	V2						f	iv		V2		V		2					Mm7	1	1	-3, -1, 3, 0		-1	-3	3	14	0.17647058823529413	0.1875	1.3125	0.125
134	134	0	0	2/4	2	1	i6						f	iv		i6		i		6					m	1	1	-5, -1, -2		-2	-5	0	5	0.0	0.0	0.375	0.0
134	134	1/4	1/4	2/4	2	1	i						f	iv		i		i							m	1	1	-2, -5, -1		-2	-2	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
135	135	0	0	2/4	2	1	i(#0)						f	iv		i(#0)		i			#0				m	1	1	-2, -5, -1		-2	-2	4	5	0.4444444444444444	0.4375	0.3125	0.5833333333333334
135	135	1/4	1/4	2/4	2	1	i						f	iv		i		i							m	1	1	-2, -5, -1		-2	-2	1	9	0.1	0.0625	0.9375	0.0625
136	136	0	0	2/4	2	1	i6(#7)						f	iv		i6(#7)		i		6	#7				m	1	1	-5, -1, 3		-2	-5	1	4	0.2	0.0625	0.4375	0.125
136	136	1/4	1/4	2/4	2	1	i						f	iv		i		i							m	1	1	-2, -5, -1		-2	-2	2	8	0.2	0.125	0.875	0.125
137	137	0	0	2/4	2	1	i(#0)						f	iv		i(#0)		i			#0				m	1	1	-2, -5, -1		-2	-2	4	5	0.4444444444444444	0.4375	0.3125	0.5833333333333334
137	137	1/4	1/4	2/4	2	1	i						f	iv		i		i							m	1	1	-2, -5, -1		-2	-2	1	9	0.1	0.0625	0.9375	0.0625
138	138	0	0	2/4	2	1	bII6						f	iv		bII6		bII		6					M	1	1	-3, -6, -7		-7	-3	6	35	0.14634146341463414	0.375	2.1875	0.14634146341463414
140	140	0	0	2/4	2	1	V7						f	iv		V7		V		7					Mm7	1	1	-1, 3, 0, -3		-1	-1	6	34	0.15	0.375	2.125	0.15
142	142	0	0	2/4	2	1	i|PAC}{						f	iv		i		i					PAC	}{	m	1	1	-2, -5, -1		-2	-2	0	17	0.0	0.0	1.5	0.0
143	143	1/8	1/8	2/4	2	1	Ger43						f	iv		Ger43	Ger	vii	o	43	b3	V			Ger	1	1	-2, -5, 4, -6		4	-2	0	11	0.0	0.0	0.9375	0.0
144	144	0	0	2/4	2	1	V6(2#0)						f	iv		V6(2#0)		V		6	2#0				M	1	1	3, 0, -6		-1	3	1	3	0.25	0.0625	0.25	0.2
144	144	1/8	1/8	2/4	2	1	V6						f	iv		V6		V		6					M	1	1	3, 0, -1		-1	3	2	25	0.07407407407407407	0.25	1.9375	0.11428571428571428
146	146	0	0	2/4	2	1	i						f	iv		i		i							m	1	1	-2, -5, -1		-2	-2	0	22	0.0	0.0	2.0625	0.0
147	147	1/8	1/8	2/4	2	1	Ger43						f	iv		Ger43	Ger	vii	o	43	b3	V			Ger	1	1	-2, -5, 4, -6		4	-2	0	13	0.0	0.0	1.3125	0.0
148	148	0	0	2/4	2	1	V6(2#0)						f	iv		V6(2#0)		V		6	2#0				M	1	1	3, 0, -6		-1	3	1	4	0.2	0.0625	0.375	0.14285714285714285
148	148	1/8	1/8	2/4	2	1	V6						f	iv		V6		V		6					M	1	1	3, 0, -1		-1	3	4	29	0.12121212121212122	0.5	2.5625	0.16326530612244897
150	150	0	0	2/4	2	1	i						f	iv		i		i							m	1	1	-2, -5, -1		-2	-2	0	5	0.0	0.0	0.4375	0.0
150	150	1/8	1/8	2/4	2	1	i.V6						f	i		V6		V		6					M	1	1	4, 1, 0		0	4	0	11	0.0	0.0	0.9375	0.0
151	151	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	0.3125	0.0
151	151	1/8	1/8	2/4	2	1	viio43/V						f	i		viio43/V		vii	o	43		V			o7	1	1	-1, -4, 5, 2		5	-1	0	11	0.0	0.0	0.9375	0.0
152	152	0	0	2/4	2	1	V6(#2#0)						f	i		V6(#2#0)		V		6	#2#0				M	1	1	2, 1, 0		0	2	2	2	0.5	0.1875	0.125	0.6
152	152	1/8	1/8	2/4	2	1	V6						f	i		V6		V		6					M	1	1	4, 1, 0		0	4	2	25	0.07407407407407407	0.25	1.9375	0.11428571428571428
154	154	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	22	0.0	0.0	2.0625	0.0
155	155	1/8	1/8	2/4	2	1	viio43/V						f	i		viio43/V		vii	o	43		V			o7	1	1	-1, -4, 5, 2		5	-1	0	13	0.0	0.0	1.3125	0.0
