mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	15	0	0	2/4	2	1	V6						A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.625	0.0
16	15	1/8	1/8	2/4	2	1	V						A	I		V	V							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.25	0.0
16	15	1/4	1/4	2/4	2	1	ii7/V						A	I		ii7/V	ii		7		V			mm7	0	0	6, 3, 7, 4		6	6	0	2	0.0	0.0	0.25	0.0
16	15	3/8	3/8	2/4	2	1	viio						A	I		viio	vii	o						o	0	0	8, 5, 2		8	8	0	3	0.0	0.0	0.375	0.0
17	16	0	0	2/4	2	1	I						A	I		I	I							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.625	0.0
17	16	1/8	1/8	2/4	2	1	V6						A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
17	16	1/4	1/4	2/4	2	1	ii7/V						A	I		ii7/V	ii		7		V			mm7	0	0	6, 3, 7, 4		6	6	0	2	0.0	0.0	0.25	0.0
17	16	3/8	3/8	2/4	2	1	V/V						A	I		V/V	V				V			M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.375	0.0
18	17	0	0	2/4	2	1	V[V(64)/V						A	I	V	V(64)/V	V			64	V			M	0	0	5, 4, 8		5	5	0	6	0.0	0.0	1.25	0.0
18	17	1/4	1/4	2/4	2	1	V7/V						A	I	V	V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	0	6	0.0	0.0	1.0	0.0
19	18	0	0	2/4	2	1	V(64)/V						A	I	V	V(64)/V	V			64	V			M	0	0	5, 4, 8		5	5	0	6	0.0	0.0	1.25	0.0
19	18	1/4	1/4	2/4	2	1	V7/V]						A	I	V	V7/V	V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	0	6	0.0	0.0	1.0	0.0
20	19	0	0	2/4	2	1	V|HC}						A	I		V	V					HC	}	M	0	0	4, 8, 5		4	4	0	13	0.0	0.0	3.25	0.0
21	20	3/8	3/8	2/4	2	1	I{						A	I		I	I						{	M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
22	21	0	0	2/4	2	1	V						A	I		V	V							M	0	0	4, 8, 5		4	4	4	7	0.36363636363636365	0.125	0.875	0.125
23	22	0	0	2/4	2	1	I						A	I		I	I							M	0	0	3, 7, 4		3	3	4	9	0.3076923076923077	0.5	1.125	0.3076923076923077
26	25	0	0	2/4	2	1	V						A	I		V	V							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.625	0.0
26	25	1/4	1/4	2/4	2	1	ii2/V						A	I		ii2/V	ii		2		V			mm7	0	0	4, 6, 3, 7		6	4	0	2	0.0	0.0	0.25	0.0
26	25	3/8	3/8	2/4	2	1	viio64						A	I		viio64	vii	o	64					o	0	0	2, 8, 5		8	2	0	3	0.0	0.0	0.375	0.0
27	26	0	0	2/4	2	1	I6						A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	7	0.0	0.0	0.875	0.0
27	26	3/8	3/8	2/4	2	1	I						A	I		I	I							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
28	27	0	0	2/4	2	1	V6						A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.625	0.0
28	27	1/8	1/8	2/4	2	1	V						A	I		V	V							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.25	0.0
28	27	1/4	1/4	2/4	2	1	ii7/V						A	I		ii7/V	ii		7		V			mm7	0	0	6, 3, 7, 4		6	6	0	2	0.0	0.0	0.25	0.0
28	27	3/8	3/8	2/4	2	1	viio						A	I		viio	vii	o						o	0	0	8, 5, 2		8	8	0	3	0.0	0.0	0.375	0.0
29	28	0	0	2/4	2	1	I						A	I		I	I							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.625	0.0
29	28	1/8	1/8	2/4	2	1	V(64)						A	I		V(64)	V			64				M	0	0	4, 3, 7		4	4	0	3	0.0	0.0	0.375	0.0
30	29	0	0	2/4	2	1	V						A	I		V	V							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.625	0.0
30	29	1/4	1/4	2/4	2	1	ii2/V						A	I		ii2/V	ii		2		V			mm7	0	0	4, 6, 3, 7		6	4	0	2	0.0	0.0	0.25	0.0
30	29	3/8	3/8	2/4	2	1	viio64						A	I		viio64	vii	o	64					o	0	0	2, 8, 5		8	2	0	3	0.0	0.0	0.375	0.0
31	30	0	0	2/4	2	1	I6						A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.375	0.0
31	30	1/8	1/8	2/4	2	1	V6						A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.5	0.0
31	30	1/4	1/4	2/4	2	1	I						A	I		I	I							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
31	30	3/8	3/8	2/4	2	1	IV6						A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.375	0.0
32	31	0	0	2/4	2	1	V(64)						A	I		V(64)	V			64				M	0	0	4, 3, 7		4	4	0	3	0.0	0.0	0.75	0.0
32	31	1/4	1/4	2/4	2	1	V7						A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	5	0.0	0.0	1.25	0.0
33	32	0	0	2/4	2	1	I|PAC}{						A	I		I	I					PAC	}{	M	0	0	3, 7, 4		3	3	1	5	0.16666666666666666	0.041666666666666664	0.8333333333333334	0.047619047619047616
33	32	1/8	1/8	2/4	2	1	V						A	I		V	V							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
33	32	1/4	1/4	2/4	2	1	I						A	I		I	I							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
33	32	3/8	3/8	2/4	2	1	V						A	I		V	V							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
34	33	0	0	2/4	2	1	I						A	I		I	I							M	0	0	3, 7, 4		3	3	2	1	0.6666666666666666	0.25	0.125	0.6666666666666666
34	33	3/8	3/8	2/4	2	1	V						A	I		V	V							M	0	0	4, 8, 5		4	4	0	1	0.0	0.0	0.125	0.0
35	34	0	0	2/4	2	1	V2						A	I		V2	V		2					Mm7	0	0	2, 4, 8, 5		4	2	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
35	34	1/8	1/8	2/4	2	1	I6					iii	A	I		I6	I		6					M	0	0	7, 4, 3		3	7	2	2	0.5	0.08333333333333333	0.16666666666666666	0.3333333333333333
35	34	1/4	1/4	2/4	2	1	V64						A	I		V64	V		64					M	0	0	5, 4, 8		4	5	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
35	34	3/8	3/8	2/4	2	1	I						A	I		I	I							M	0	0	3, 7, 4		3	3	2	2	0.5	0.08333333333333333	0.16666666666666666	0.3333333333333333
36	35	0	0	2/4	2	1	V6						A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
36	35	1/8	1/8	2/4	2	1	IV6						A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
36	35	1/4	1/4	2/4	2	1	iii6						A	I		iii6	iii		6					m	0	0	4, 8, 7		7	4	0	2	0.0	0.0	0.25	0.0
36	35	3/8	3/8	2/4	2	1	ii6					V2	A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	0	2	0.0	0.0	0.25	0.0
37	36	0	0	2/4	2	1	I6						A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	3	0.25	0.041666666666666664	0.3333333333333333	0.1111111111111111
37	36	1/8	1/8	2/4	2	1	V6						A	I		V6	V		6					M	0	0	8, 5, 4		4	8	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
37	36	1/4	1/4	2/4	2	1	I6						A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
37	36	3/8	3/8	2/4	2	1	V6						A	I		V6	V		6					M	0	0	8, 5, 4		4	8	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
38	37	0	0	2/4	2	1	I6						A	I		I6	I		6					M	0	0	7, 4, 3		3	7	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
38	37	3/8	3/8	2/4	2	1	V6						A	I		V6	V		6					M	0	0	8, 5, 4		4	8	0	1	0.0	0.0	0.125	0.0
39	38	0	0	2/4	2	1	I						A	I		I	I							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.041666666666666664	0.16666666666666666	0.2
39	38	1/8	1/8	2/4	2	1	V6						A	I		V6	V		6					M	0	0	8, 5, 4		4	8	2	2	0.5	0.08333333333333333	0.16666666666666666	0.3333333333333333
39	38	1/4	1/4	2/4	2	1	viio65/V					ii7/V	A	I		viio65/V	vii	o	65		V			o7	0	0	6, 3, 0, 9		9	6	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
39	38	3/8	3/8	2/4	2	1	V						A	I		V	V							M	0	0	4, 8, 5		4	4	2	2	0.5	0.08333333333333333	0.16666666666666666	0.3333333333333333
40	39	0	0	2/4	2	1	V.V6						A	V		V6	V		6					M	0	0	9, 6, 5		5	9	0	2	0.0	0.0	0.25	0.0
40	39	1/8	1/8	2/4	2	1	IV6						A	V		IV6	IV		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
40	39	1/4	1/4	2/4	2	1	iii6						A	V		iii6	iii		6					m	0	0	5, 9, 8		8	5	0	2	0.0	0.0	0.25	0.0
40	39	3/8	3/8	2/4	2	1	ii6					V2	A	V		ii6	ii		6					m	0	0	3, 7, 6		6	3	0	2	0.0	0.0	0.25	0.0
41	40	0	0	2/4	2	1	I6						A	V		I6	I		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
41	40	1/8	1/8	2/4	2	1	viio6						A	V		viio6	vii	o	6					o	0	0	6, 3, 9		9	6	0	2	0.0	0.0	0.25	0.0
41	40	1/4	1/4	2/4	2	1	vi6						A	V		vi6	vi		6					m	0	0	4, 8, 7		7	4	0	2	0.0	0.0	0.25	0.0
41	40	3/8	3/8	2/4	2	1	V6						A	V		V6	V		6					M	0	0	9, 6, 5		5	9	0	2	0.0	0.0	0.25	0.0
42	41	0	0	2/4	2	1	V43/V						A	V		V43/V	V		43		V			Mm7	0	0	7, 4, 6, 10		6	7	0	2	0.0	0.0	0.25	0.0
42	41	1/8	1/8	2/4	2	1	iii6						A	V		iii6	iii		6					m	0	0	5, 9, 8		8	5	0	2	0.0	0.0	0.25	0.0
42	41	1/4	1/4	2/4	2	1	V6/V						A	V		V6/V	V		6		V			M	0	0	10, 7, 6		6	10	0	2	0.0	0.0	0.25	0.0
42	41	3/8	3/8	2/4	2	1	V7/V						A	V		V7/V	V		7		V			Mm7	0	0	6, 10, 7, 4		6	6	0	2	0.0	0.0	0.25	0.0
43	42	0	0	2/4	2	1	V[V6						A	V	V	V6	V		6					M	0	0	9, 6, 5		5	9	1	3	0.25	0.125	0.875	0.125
43	42	1/4	1/4	2/4	2	1	V2						A	V	V	V2	V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	3	0.0	0.0	0.5	0.0
44	43	0	0	2/4	2	1	I6						A	V	V	I6	I		6					M	0	0	8, 5, 4		4	8	1	3	0.25	0.125	0.875	0.125
44	43	1/4	1/4	2/4	2	1	V2/V						A	V	V	V2/V	V		2		V			Mm7	0	0	4, 6, 10, 7		6	4	0	3	0.0	0.0	0.5	0.0
45	44	0	0	2/4	2	1	V6						A	V	V	V6	V		6					M	0	0	9, 6, 5		5	9	1	3	0.25	0.125	0.875	0.125
45	44	1/4	1/4	2/4	2	1	V2						A	V	V	V2	V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	3	0.0	0.0	0.5	0.0
46	45	0	0	2/4	2	1	I6						A	V	V	I6	I		6					M	0	0	8, 5, 4		4	8	1	3	0.25	0.125	0.875	0.125
46	45	1/4	1/4	2/4	2	1	V2/V						A	V	V	V2/V	V		2		V			Mm7	0	0	4, 6, 10, 7		6	4	0	3	0.0	0.0	0.5	0.0
47	46	0	0	2/4	2	1	V]|HC}{						A	V	V	V	V					HC	}{	M	0	0	5, 9, 6		5	5	4	14	0.2222222222222222	0.5	2.0	0.2
51	50	0	0	2/4	2	1	V2						A	V		V2	V		2					Mm7	0	0	3, 5, 9, 6		5	3	2	6	0.25	0.25	0.75	0.25
53	52	0	0	2/4	2	1	i6						A	V		i6	i		6					m	0	0	1, 5, 4		4	1	2	6	0.25	0.25	0.75	0.25
55	54	0	0	2/4	2	1	V65						A	V		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	4	0.0	0.0	1.125	0.0
56	55	0	0	2/4	2	1	V65(+b9)						A	V		V65(+b9)	V		65	+b9				Mm7	0	0	9, 6, 3, 5	0	5	9	1	15	0.0625	0.125	4.875	0.025
58	57	0	0	2/4	2	1	V65						A	V		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	2	6	0.25	0.625	1.375	0.3125
59	58	0	0	2/4	2	1	v.i|PAC}						A	v		i	i					PAC	}	m	0	1	4, 1, 5		4	4	1	29	0.03333333333333333	0.125	2.25	0.05263157894736842
61	60	0	0	2/4	2	1	ii%7(4)						A	v		ii%7(4)	ii	%	7	4				%7	0	1	6, 5, 0, 4		6	6	1	3	0.25	0.0625	0.3125	0.16666666666666666
61	60	1/8	1/8	2/4	2	1	ii%7						A	v		ii%7	ii	%	7					%7	0	1	6, 3, 0, 4		6	6	0	5	0.0	0.0	0.25	0.0
61	60	1/4	1/4	2/4	2	1	#viio65						A	v		#viio65	#vii	o	65					o7	0	1	6, 3, 0, 9		9	6	0	14	0.0	0.0	1.25	0.0
62	61	1/4	1/4	2/4	2	1	V65/III						A	v		V65/III	V		65		III			Mm7	0	1	6, 3, 0, 2		2	6	0	7	0.0	0.0	0.625	0.0
63	62	0	0	2/4	2	1	III(4)						A	v		III(4)	III			4				M	0	1	1, 0, 2		1	1	1	3	0.25	0.0625	0.5	0.1111111111111111
63	62	1/8	1/8	2/4	2	1	III						A	v		III	III							M	0	1	1, 5, 2		1	1	1	25	0.038461538461538464	0.125	1.8125	0.06451612903225806
65	64	0	0	2/4	2	1	vii%7(4)/bV						A	v		vii%7(4)/bV	vii	%	7	4	bV			%7	0	1	3, 2, -3, 1		3	3	1	3	0.25	0.0625	0.3125	0.16666666666666666
65	64	1/8	1/8	2/4	2	1	vii%7/bV						A	v		vii%7/bV	vii	%	7		bV			%7	0	1	3, 0, -3, 1		3	3	0	5	0.0	0.0	0.25	0.0
65	64	1/4	1/4	2/4	2	1	iio65						A	v		iio65	ii	o	65					o7	0	1	3, 0, -3, 6		6	3	0	14	0.0	0.0	1.25	0.0
66	65	1/4	1/4	2/4	2	1	V65/bV						A	v		V65/bV	V		65		bV			Mm7	0	1	3, 0, -3, -1		-1	3	0	7	0.0	0.0	0.625	0.0
67	66	0	0	2/4	2	1	bV(b4)						A	v		bV(b4)	bV			b4				M	0	1	-2, -3, -1		-2	-2	1	3	0.25	0.0625	0.5	0.1111111111111111
67	66	1/8	1/8	2/4	2	1	bV						A	v		bV	bV							M	0	1	-2, 2, -1		-2	-2	1	25	0.038461538461538464	0.125	1.8125	0.06451612903225806
69	68	0	0	2/4	2	1	V43/bV						A	v		V43/bV	V		43		bV			Mm7	0	1	0, -3, -1, 3		-1	0	1	3	0.25	0.1875	0.1875	0.5
69	68	1/8	1/8	2/4	2	1	iio43						A	v		iio43	ii	o	43					o7	0	1	0, -3, 6, 3		6	0	1	11	0.08333333333333333	0.03125	0.84375	0.03571428571428571
70	69	0	0	2/4	2	1	V65(6)/VII						A	v		V65(6)/VII	V		65	6	VII			Mm7	0	1	7, 6, 1, 3		3	7	1	3	0.25	0.0625	0.375	0.14285714285714285
70	69	1/8	1/8	2/4	2	1	V65/VII						A	v		V65/VII	V		65		VII			Mm7	0	1	7, 4, 1, 3		3	7	0	10	0.0	0.0	0.8125	0.0
71	70	0	0	2/4	2	1	VII(4)						A	v		VII(4)	VII			4				M	0	1	2, 1, 3		2	2	1	3	0.25	0.0625	0.375	0.14285714285714285
71	70	1/8	1/8	2/4	2	1	VII						A	v		VII	VII							M	0	1	2, 6, 3		2	2	0	3	0.0	0.0	0.1875	0.0
71	70	1/4	1/4	2/4	2	1	VII7						A	v		VII7	VII		7					Mm7	0	1	2, 6, 3, 0		2	2	0	8	0.0	0.0	0.875	0.0
72	71	0	0	2/4	2	1	V.viio7						A	V		viio7	vii	o	7					o7	0	0	9, 6, 3, 0		9	9	0	8	0.0	0.0	0.875	0.0
72	71	1/4	1/4	2/4	2	1	V65						A	V		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	8	0.0	0.0	0.875	0.0
73	72	0	0	2/4	2	1	I(4)						A	V		I(4)	I			4				M	0	0	4, 3, 5		4	4	1	3	0.25	0.0625	0.375	0.14285714285714285
73	72	1/8	1/8	2/4	2	1	I						A	V		I	I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.1875	0.0
73	72	1/4	1/4	2/4	2	1	I7						A	V		I7	I		7					Mm7	0	0	4, 8, 5, 2		4	4	0	8	0.0	0.0	0.875	0.0
74	73	0	0	2/4	2	1	#viio7/ii						A	V		#viio7/ii	#vii	o	7		ii			o7	0	0	11, 8, 5, 2		11	11	0	8	0.0	0.0	0.875	0.0
74	73	1/4	1/4	2/4	2	1	V65/ii						A	V		V65/ii	V		65		ii			Mm7	0	0	11, 8, 5, 7		7	11	0	8	0.0	0.0	0.875	0.0
75	74	0	0	2/4	2	1	ii(4)						A	V		ii(4)	ii			4				m	0	0	6, 5, 7		6	6	2	5	0.2857142857142857	0.125	0.5	0.2
75	74	1/4	1/4	2/4	2	1	ii%7						A	V		ii%7	ii	%	7					%7	0	0	6, 3, 0, 4		6	6	0	16	0.0	0.0	1.75	0.0
76	75	1/4	1/4	2/4	2	1	viio65|HC}						A	V		viio65	vii	o	65			HC	}	o7	0	0	6, 3, 0, 9		9	6	13	38	0.2549019607843137	0.875	6.625	0.11666666666666667
84	83	3/8	3/8	2/4	2	1	V{						A	V		V	V						{	M	0	0	5, 9, 6		5	5	0	1	0.0	0.0	0.125	0.0
85	84	0	0	2/4	2	1	I6						A	V		I6	I		6					M	0	0	8, 5, 4		4	8	0	12	0.0	0.0	1.125	0.0
86	85	0	0	2/4	2	1	I						A	V		I	I							M	0	0	4, 8, 5		4	4	0	12	0.0	0.0	0.5	0.0
87	86	0	0	2/4	2	1	V65/V						A	V		V65/V	V		65		V			Mm7	0	0	10, 7, 4, 6		6	10	0	3	0.0	0.0	1.5	0.0
88	87	0	0	2/4	2	1	V7	0.13528	8.80231	/			A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	4	0.0	0.0	2.0	0.0
89	88	0	0	2/4	2	1	I						A	V		I	I							M	0	0	4, 8, 5		4	4	0	23	0.0	0.0	1.375	0.0
91	90	0	0	2/4	2	1	V65/V						A	V		V65/V	V		65		V			Mm7	0	0	10, 7, 4, 6		6	10	0	3	0.0	0.0	1.5	0.0
92	91	0	0	2/4	2	1	V7	0.13528	8.80231	/			A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	4	0.0	0.0	2.0	0.0
93	92	0	0	2/4	2	1	I|PAC}{						A	V		I	I					PAC	}{	M	0	0	4, 8, 5		4	4	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
93	92	1/8	1/8	2/4	2	1	V						A	V		V	V							M	0	0	5, 9, 6		5	5	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
93	92	1/4	1/4	2/4	2	1	I						A	V		I	I							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.041666666666666664	0.16666666666666666	0.2
93	92	3/8	3/8	2/4	2	1	V						A	V		V	V							M	0	0	5, 9, 6		5	5	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
94	93	0	0	2/4	2	1	I						A	V		I	I							M	0	0	4, 8, 5		4	4	2	1	0.6666666666666666	0.25	0.125	0.6666666666666666
94	93	3/8	3/8	2/4	2	1	V						A	V		V	V							M	0	0	5, 9, 6		5	5	0	1	0.0	0.0	0.125	0.0
95	94	0	0	2/4	2	1	V						A	V		V	V							M	0	0	5, 9, 6		5	5	2	2	0.5	0.16666666666666666	0.08333333333333333	0.6666666666666666
95	94	1/8	1/8	2/4	2	1	I6						A	V		I6	I		6					M	0	0	8, 5, 4		4	8	2	2	0.5	0.08333333333333333	0.16666666666666666	0.3333333333333333
95	94	1/4	1/4	2/4	2	1	V						A	V		V	V							M	0	0	5, 9, 6		5	5	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
95	94	3/8	3/8	2/4	2	1	I6						A	V		I6	I		6					M	0	0	8, 5, 4		4	8	2	2	0.5	0.08333333333333333	0.16666666666666666	0.3333333333333333
96	95	0	0	2/4	2	1	V43						A	V		V43	V		43					Mm7	0	0	6, 3, 5, 9		5	6	1	4	0.2	0.125	0.5	0.2
97	96	0	0	2/4	2	1	I						A	V		I	I							M	0	0	4, 8, 5		4	4	1	3	0.25	0.041666666666666664	0.3333333333333333	0.1111111111111111
97	96	1/8	1/8	2/4	2	1	V						A	V		V	V							M	0	0	5, 9, 6		5	5	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
97	96	1/4	1/4	2/4	2	1	I						A	V		I	I							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
97	96	3/8	3/8	2/4	2	1	V						A	V		V	V							M	0	0	5, 9, 6		5	5	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
98	97	0	0	2/4	2	1	I						A	V		I	I							M	0	0	4, 8, 5		4	4	2	1	0.6666666666666666	0.25	0.125	0.6666666666666666
98	97	3/8	3/8	2/4	2	1	V						A	V		V	V							M	0	0	5, 9, 6		5	5	0	1	0.0	0.0	0.125	0.0
99	98	0	0	2/4	2	1	V2						A	V		V2	V		2					Mm7	0	0	3, 5, 9, 6		5	3	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
99	98	1/8	1/8	2/4	2	1	I6					iii	A	V		I6	I		6					M	0	0	8, 5, 4		4	8	2	2	0.5	0.08333333333333333	0.16666666666666666	0.3333333333333333
99	98	1/4	1/4	2/4	2	1	V64						A	V		V64	V		64					M	0	0	6, 5, 9		5	6	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
99	98	3/8	3/8	2/4	2	1	I						A	V		I	I							M	0	0	4, 8, 5		4	4	2	2	0.5	0.08333333333333333	0.16666666666666666	0.3333333333333333
100	99	0	0	2/4	2	1	V6						A	V		V6	V		6					M	0	0	9, 6, 5		5	9	0	2	0.0	0.0	0.25	0.0
100	99	1/8	1/8	2/4	2	1	IV6						A	V		IV6	IV		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
100	99	1/4	1/4	2/4	2	1	iii6						A	V		iii6	iii		6					m	0	0	5, 9, 8		8	5	0	2	0.0	0.0	0.25	0.0
100	99	3/8	3/8	2/4	2	1	ii6					V2	A	V		ii6	ii		6					m	0	0	3, 7, 6		6	3	0	2	0.0	0.0	0.25	0.0
101	100	0	0	2/4	2	1	I6						A	V		I6	I		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
101	100	1/8	1/8	2/4	2	1	viio6						A	V		viio6	vii	o	6					o	0	0	6, 3, 9		9	6	0	2	0.0	0.0	0.25	0.0
101	100	1/4	1/4	2/4	2	1	vi6						A	V		vi6	vi		6					m	0	0	4, 8, 7		7	4	0	2	0.0	0.0	0.25	0.0
101	100	3/8	3/8	2/4	2	1	V6						A	V		V6	V		6					M	0	0	9, 6, 5		5	9	0	2	0.0	0.0	0.25	0.0
102	101	0	0	2/4	2	1	IV6						A	V		IV6	IV		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
102	101	1/8	1/8	2/4	2	1	iii6						A	V		iii6	iii		6					m	0	0	5, 9, 8		8	5	0	2	0.0	0.0	0.25	0.0
102	101	1/4	1/4	2/4	2	1	ii6					V2	A	V		ii6	ii		6					m	0	0	3, 7, 6		6	3	0	2	0.0	0.0	0.25	0.0
102	101	3/8	3/8	2/4	2	1	I6						A	V		I6	I		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
