mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
13	12	0	0	6/8	2	1	I|PAC}					Eb	I		I	I					PAC	}	M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	1.0	0.0
13	12	3/8	3/8	6/8	2	1	V{					Eb	I		V	V						{	M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
14	13	0	0	6/8	2	1	I					Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	0.875	0.0
14	13	3/8	3/8	6/8	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.5	0.0
15	14	0	0	6/8	2	1	I6					Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	3	0.0	0.0	0.375	0.0
15	14	3/8	3/8	6/8	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.5	0.0
16	15	0	0	6/8	2	1	I6					Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	3	0.0	0.0	0.375	0.0
16	15	3/8	3/8	6/8	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.5	0.0
17	16	0	0	6/8	2	1	V6					Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	5	0.0	0.0	0.75	0.0
17	16	3/8	3/8	6/8	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	11	0.0	0.0	1.75	0.0
19	18	0	0	6/8	2	1	V6					Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.5	0.0
19	18	3/8	3/8	6/8	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.5	0.0
20	19	0	0	6/8	2	1	V6					Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.5	0.0
20	19	3/8	3/8	6/8	2	1	V					Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.5	0.0
21	20	0	0	6/8	2	1	I|IAC}					Eb	I		I	I					IAC	}	M	0	0	-3, 1, -2		-3	-3	0	8	0.0	0.0	1.625	0.0
22	21	0	0	6/8	2	1	IV6					Eb	I		IV6	IV		6					M	0	0	0, -3, -4		-4	0	0	4	0.0	0.0	1.375	0.0
22	21	3/8	3/8	6/8	2	1	IV					Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.625	0.0
23	22	0	0	6/8	2	1	I6					Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.75	0.0
23	22	3/8	3/8	6/8	2	1	I					Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	1.0	0.0
24	23	0	0	6/8	2	1	IV6					Eb	I		IV6	IV		6					M	0	0	0, -3, -4		-4	0	0	4	0.0	0.0	1.375	0.0
24	23	3/8	3/8	6/8	2	1	IV					Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.625	0.0
25	24	0	0	6/8	2	1	I6					Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.75	0.0
25	24	3/8	3/8	6/8	2	1	I					Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	1.0	0.0
26	25	0	0	6/8	2	1	IV6					Eb	I		IV6	IV		6					M	0	0	0, -3, -4		-4	0	0	4	0.0	0.0	1.375	0.0
26	25	3/8	3/8	6/8	2	1	IV					Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.625	0.0
27	26	0	0	6/8	2	1	I6					Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.75	0.0
27	26	3/8	3/8	6/8	2	1	ii6					Eb	I		ii6	ii		6					m	0	0	-4, 0, -1		-1	-4	0	4	0.0	0.0	0.75	0.0
28	27	0	0	6/8	2	1	V(64)					Eb	I		V(64)	V			64				M	0	0	-2, -3, 1		-2	-2	0	4	0.0	0.0	0.75	0.0
28	27	3/8	3/8	6/8	2	1	V7					Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	0.75	0.0
29	28	0	0	6/8	2	1	I|PAC}					Eb	I		I	I					PAC	}	M	0	0	-3, 1, -2		-3	-3	0	6	0.0	0.0	1.5	0.0
30	29	0	0	6/8	2	1	iv6					Eb	I		iv6	iv		6					m	0	0	-7, -3, -4		-4	-7	0	4	0.0	0.0	1.375	0.0
30	29	3/8	3/8	6/8	2	1	iv					Eb	I		iv	iv							m	0	0	-4, -7, -3		-4	-4	0	3	0.0	0.0	0.625	0.0
31	30	0	0	6/8	2	1	i6					Eb	I		i6	i		6					m	0	0	-6, -2, -3		-3	-6	0	4	0.0	0.0	0.75	0.0
31	30	3/8	3/8	6/8	2	1	i					Eb	I		i	i							m	0	0	-3, -6, -2		-3	-3	0	4	0.0	0.0	1.0	0.0
32	31	0	0	6/8	2	1	iv6					Eb	I		iv6	iv		6					m	0	0	-7, -3, -4		-4	-7	0	4	0.0	0.0	1.375	0.0
32	31	3/8	3/8	6/8	2	1	iv					Eb	I		iv	iv							m	0	0	-4, -7, -3		-4	-4	0	3	0.0	0.0	0.625	0.0
33	32	0	0	6/8	2	1	i6					Eb	I		i6	i		6					m	0	0	-6, -2, -3		-3	-6	0	4	0.0	0.0	0.75	0.0
33	32	3/8	3/8	6/8	2	1	i					Eb	I		i	i							m	0	0	-3, -6, -2		-3	-3	0	4	0.0	0.0	1.0	0.0
34	33	0	0	6/8	2	1	V.viio6					Eb	V		viio6	vii	o	6					o	0	0	0, -3, 3		3	0	0	4	0.0	0.0	1.375	0.0
34	33	3/8	3/8	6/8	2	1	ii2					Eb	V		ii2	ii		2					mm7	0	0	-2, 0, -3, 1		0	-2	0	3	0.0	0.0	0.625	0.0
35	34	0	0	6/8	2	1	V65					Eb	V		V65	V		65					Mm7	0	0	3, 0, -3, -1		-1	3	0	30	0.0	0.0	5.875	0.0
38	37	3/8	3/8	6/8	2	1	I					Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.125	0.5	0.2
39	38	0	0	6/8	2	1	V65	0	-6.34507	/		Eb	V		V65	V		65					Mm7	0	0	3, 0, -3, -1		-1	3	0	45	0.0	0.0	8.75	0.0
43	42	3/8	3/8	6/8	2	1	I					Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
44	43	0	0	6/8	2	1	#viio6/vi					Eb	V		#viio6/vi	#vii	o	6		vi			o	0	0	3, 0, 6		6	3	1	3	0.25	0.125	0.375	0.25
44	43	3/8	3/8	6/8	2	1	vi					Eb	V		vi	vi							m	0	0	1, -2, 2		1	1	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
45	44	0	0	6/8	2	1	viio6/IV					Eb	V		viio6/IV	vii	o	6		IV			o	0	0	-1, -4, 2		2	-1	1	3	0.25	0.125	0.375	0.25
45	44	3/8	3/8	6/8	2	1	IV					Eb	V		IV	IV							M	0	0	-3, 1, -2		-3	-3	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
46	45	0	0	6/8	2	1	#viio6/ii					Eb	V		#viio6/ii	#vii	o	6		ii			o	0	0	2, -1, 5		5	2	1	3	0.25	0.125	0.375	0.25
46	45	3/8	3/8	6/8	2	1	ii					Eb	V		ii	ii							m	0	0	0, -3, 1		0	0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
47	46	0	0	6/8	2	1	ii6					Eb	V		ii6	ii		6					m	0	0	-3, 1, 0		0	-3	2	22	0.08333333333333333	0.25	3.25	0.07142857142857142
50	49	0	0	6/8	2	1	V(64)					Eb	V		V(64)	V			64				M	0	0	-1, -2, 2		-1	-1	0	6	0.0	0.0	0.75	0.0
50	49	3/8	3/8	6/8	2	1	V7					Eb	V		V7	V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	6	0.0	0.0	0.75	0.0
51	50	0	0	6/8	2	1	V65|EC					Eb	V		V65	V		65			EC		Mm7	0	0	3, 0, -3, -1		-1	3	0	5	0.0	0.0	0.625	0.0
51	50	3/8	3/8	6/8	2	1	I					Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
52	51	0	0	6/8	2	1	V43/vi					Eb	V		V43/vi	V		43		vi			Mm7	0	0	3, 0, 2, 6		2	3	1	4	0.2	0.125	0.5	0.2
52	51	3/8	3/8	6/8	2	1	vi					Eb	V		vi	vi							m	0	0	1, -2, 2		1	1	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
53	52	0	0	6/8	2	1	V43/IV					Eb	V		V43/IV	V		43		IV			Mm7	0	0	-1, -4, -2, 2		-2	-1	1	4	0.2	0.125	0.5	0.2
53	52	3/8	3/8	6/8	2	1	IV					Eb	V		IV	IV							M	0	0	-3, 1, -2		-3	-3	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
54	53	0	0	6/8	2	1	V43/ii					Eb	V		V43/ii	V		43		ii			Mm7	0	0	2, -1, 1, 5		1	2	1	4	0.2	0.125	0.5	0.2
54	53	3/8	3/8	6/8	2	1	ii					Eb	V		ii	ii							m	0	0	0, -3, 1		0	0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
55	54	0	0	6/8	2	1	ii6					Eb	V		ii6	ii		6					m	0	0	-3, 1, 0		0	-3	0	33	0.0	0.0	5.375	0.0
59	58	0	0	6/8	2	1	ii					Eb	V		ii	ii							m	0	0	0, -3, 1		0	0	0	5	0.0	0.0	0.625	0.0
59	58	3/8	3/8	6/8	2	1	ii64					Eb	V		ii64	ii		64					m	0	0	1, 0, -3		0	1	0	6	0.0	0.0	0.75	0.0
60	59	0	0	6/8	2	1	ii6					Eb	V		ii6	ii		6					m	0	0	-3, 1, 0		0	-3	0	6	0.0	0.0	0.75	0.0
60	59	3/8	3/8	6/8	2	1	ii64					Eb	V		ii64	ii		64					m	0	0	1, 0, -3		0	1	0	6	0.0	0.0	0.75	0.0
61	60	0	0	6/8	2	1	ii6					Eb	V		ii6	ii		6					m	0	0	-3, 1, 0		0	-3	10	12	0.45454545454545453	1.25	2.0	0.38461538461538464
64	63	0	0	6/8	2	1	V(64)					Eb	V		V(64)	V			64				M	0	0	-1, -2, 2		-1	-1	0	4	0.0	0.0	1.0	0.0
64	63	3/8	3/8	6/8	2	1	V7					Eb	V		V7	V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	5	0.0	0.0	1.375	0.0
65	64	0	0	6/8	2	1	I|PAC}{					Eb	V		I	I					PAC	}{	M	0	0	-2, 2, -1		-2	-2	1	49	0.02	0.125	6.125	0.02
70	69	0	0	6/8	2	1	V7					Eb	V		V7	V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	10	0.0	0.0	1.25	0.0
71	70	0	0	6/8	2	1	I					Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	1	68	0.014492753623188406	0.125	8.875	0.013888888888888888
78	77	3/8	3/8	6/8	2	1	I.V(6)					Eb	I		V(6)	V			6				M	0	0	-2, 2, 1		-2	-2	1	2	0.3333333333333333	0.125	0.375	0.25
79	78	0	0	6/8	2	1	V7|HC}				1	Eb	I		V7	V		7			HC	}	Mm7	0	0	-2, 2, -1, -4		-2	-2	0	12	0.0	0.0	5.0	0.0
80	79	1/2	1/2	6/8	2	1	I{				1	Eb	I		I	I						{	M	0	0	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.25	0.0
81	79	0	0	6/8	2	1	V7|HC}				2	Eb	I		V7	V		7			HC	}	Mm7	0	0	-2, 2, -1, -4		-2	-2	0	8	0.0	0.0	6.0	0.0
83	80	1/4	1/4	6/8	2	1	bIII.V{					Eb	bIII		V	V						{	M	0	0	-5, -1, -4		-5	-5	1	6	0.14285714285714285	0.125	1.0	0.1111111111111111
84	81	3/8	3/8	6/8	2	1	V(6)					Eb	bIII		V(6)	V			6				M	0	0	-5, -1, -2		-5	-5	1	2	0.3333333333333333	0.125	0.375	0.25
85	82	0	0	6/8	2	1	V7|HC}					Eb	bIII		V7	V		7			HC	}	Mm7	0	0	-5, -1, -4, -7		-5	-5	0	8	0.0	0.0	4.5	0.0
86	83	3/8	3/8	6/8	2	1	V{					Eb	bIII		V	V						{	M	0	0	-5, -1, -4		-5	-5	0	2	0.0	0.0	0.25	0.0
87	84	0	0	6/8	2	1	I					Eb	bIII		I	I							M	0	0	-6, -2, -5		-6	-6	0	5	0.0	0.0	0.875	0.0
87	84	3/8	3/8	6/8	2	1	V					Eb	bIII		V	V							M	0	0	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.5	0.0
88	85	0	0	6/8	2	1	I6					Eb	bIII		I6	I		6					M	0	0	-2, -5, -6		-6	-2	0	3	0.0	0.0	0.375	0.0
88	85	3/8	3/8	6/8	2	1	V					Eb	bIII		V	V							M	0	0	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.5	0.0
89	86	0	0	6/8	2	1	I6					Eb	bIII		I6	I		6					M	0	0	-2, -5, -6		-6	-2	0	3	0.0	0.0	0.375	0.0
89	86	3/8	3/8	6/8	2	1	V					Eb	bIII		V	V							M	0	0	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.5	0.0
90	87	0	0	6/8	2	1	V6					Eb	bIII		V6	V		6					M	0	0	-1, -4, -5		-5	-1	0	5	0.0	0.0	0.75	0.0
90	87	3/8	3/8	6/8	2	1	V					Eb	bIII		V	V							M	0	0	-5, -1, -4		-5	-5	0	11	0.0	0.0	1.75	0.0
92	89	0	0	6/8	2	1	V6					Eb	bIII		V6	V		6					M	0	0	-1, -4, -5		-5	-1	0	4	0.0	0.0	0.5	0.0
92	89	3/8	3/8	6/8	2	1	V					Eb	bIII		V	V							M	0	0	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.5	0.0
93	90	0	0	6/8	2	1	V6					Eb	bIII		V6	V		6					M	0	0	-1, -4, -5		-5	-1	0	4	0.0	0.0	0.5	0.0
93	90	3/8	3/8	6/8	2	1	V					Eb	bIII		V	V							M	0	0	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.5	0.0
94	91	0	0	6/8	2	1	I|IAC}					Eb	bIII		I	I					IAC	}	M	0	0	-6, -2, -5		-6	-6	0	3	0.0	0.0	0.75	0.0
94	91	3/8	3/8	6/8	2	1	V{					Eb	bIII		V	V						{	M	0	0	-5, -1, -4		-5	-5	4	0	1.0	0.75	0.0	1.0
95	92	0	0	6/8	2	1	I					Eb	bIII		I	I							M	0	0	-6, -2, -5		-6	-6	6	0	1.0	1.25	0.0	1.0
95	92	3/8	3/8	6/8	2	1	V					Eb	bIII		V	V							M	0	0	-5, -1, -4		-5	-5	4	0	1.0	0.75	0.0	1.0
96	93	0	0	6/8	2	1	I					Eb	bIII		I	I							M	0	0	-6, -2, -5		-6	-6	6	0	1.0	1.25	0.0	1.0
96	93	3/8	3/8	6/8	2	1	V					Eb	bIII		V	V							M	0	0	-5, -1, -4		-5	-5	4	0	1.0	0.75	0.0	1.0
97	94	0	0	6/8	2	1	I					Eb	bIII		I	I							M	0	0	-6, -2, -5		-6	-6	6	0	1.0	1.25	0.0	1.0
97	94	3/8	3/8	6/8	2	1	V					Eb	bIII		V	V							M	0	0	-5, -1, -4		-5	-5	4	0	1.0	0.75	0.0	1.0
98	95	0	0	6/8	2	1	I.V/#v					Eb	I		V/#v	V				#v			M	0	0	6, 10, 7		6	6	0	10	0.0	0.0	2.0	0.0
99	96	0	0	6/8	2	1	i/#v					Eb	I		i/#v	i				#v			m	0	0	5, 2, 6		5	5	0	5	0.0	0.0	1.875	0.0
99	96	3/8	3/8	6/8	2	1	i6/#v					Eb	I		i6/#v	i		6		#v			m	0	0	2, 6, 5		5	2	0	13	0.0	0.0	2.125	0.0
101	98	0	0	6/8	2	1	i/#v					Eb	I		i/#v	i				#v			m	0	0	5, 2, 6		5	5	0	5	0.0	0.0	0.875	0.0
101	98	3/8	3/8	6/8	2	1	i6/#v					Eb	I		i6/#v	i		6		#v			m	0	0	2, 6, 5		5	2	0	5	0.0	0.0	0.875	0.0
102	99	0	0	6/8	2	1	i/#v					Eb	I		i/#v	i				#v			m	0	0	5, 2, 6		5	5	0	11	0.0	0.0	1.875	0.0
103	100	0	0	6/8	2	1	VI.V					Eb	VI		V	V							M	0	0	1, 5, 2		1	1	0	40	0.0	0.0	8.0	0.0
107	104	0	0	6/8	2	1	i					Eb	VI		i	i							m	0	0	0, -3, 1		0	0	0	5	0.0	0.0	1.875	0.0
107	104	3/8	3/8	6/8	2	1	i6					Eb	VI		i6	i		6					m	0	0	-3, 1, 0		0	-3	0	3	0.0	0.0	0.375	0.0
108	105	0	0	6/8	2	1	i					Eb	VI		i	i							m	0	0	0, -3, 1		0	0	0	5	0.0	0.0	0.875	0.0
108	105	3/8	3/8	6/8	2	1	i6					Eb	VI		i6	i		6					m	0	0	-3, 1, 0		0	-3	0	5	0.0	0.0	0.875	0.0
109	106	0	0	6/8	2	1	i					Eb	VI		i	i							m	0	0	0, -3, 1		0	0	0	5	0.0	0.0	0.875	0.0
109	106	3/8	3/8	6/8	2	1	i6					Eb	VI		i6	i		6					m	0	0	-3, 1, 0		0	-3	0	5	0.0	0.0	0.875	0.0
110	107	0	0	6/8	2	1	i					Eb	VI		i	i							m	0	0	0, -3, 1		0	0	0	10	0.0	0.0	1.75	0.0
111	108	0	0	6/8	2	1	I/bVI					Eb	VI		I/bVI	I				bVI			M	0	0	-4, 0, -3		-4	-4	0	5	0.0	0.0	1.875	0.0
111	108	3/8	3/8	6/8	2	1	I6/bVI					Eb	VI		I6/bVI	I		6		bVI			M	0	0	0, -3, -4		-4	0	0	3	0.0	0.0	0.375	0.0
112	109	0	0	6/8	2	1	I/bVI					Eb	VI		I/bVI	I				bVI			M	0	0	-4, 0, -3		-4	-4	0	5	0.0	0.0	0.875	0.0
112	109	3/8	3/8	6/8	2	1	I6/bVI					Eb	VI		I6/bVI	I		6		bVI			M	0	0	0, -3, -4		-4	0	0	5	0.0	0.0	0.875	0.0
113	110	0	0	6/8	2	1	I/bVI					Eb	VI		I/bVI	I				bVI			M	0	0	-4, 0, -3		-4	-4	0	5	0.0	0.0	0.875	0.0
113	110	3/8	3/8	6/8	2	1	I6/bVI					Eb	VI		I6/bVI	I		6		bVI			M	0	0	0, -3, -4		-4	0	0	5	0.0	0.0	0.875	0.0
114	111	0	0	6/8	2	1	I/bVI					Eb	VI		I/bVI	I				bVI			M	0	0	-4, 0, -3		-4	-4	0	10	0.0	0.0	1.75	0.0
115	112	0	0	6/8	2	1	I6/bII					Eb	VI		I6/bII	I		6		bII			M	0	0	-1, -4, -5		-5	-1	0	5	0.0	0.0	1.875	0.0
115	112	3/8	3/8	6/8	2	1	I64/bII					Eb	VI		I64/bII	I		64		bII			M	0	0	-4, -5, -1		-5	-4	0	3	0.0	0.0	0.375	0.0
116	113	0	0	6/8	2	1	I6/bII					Eb	VI		I6/bII	I		6		bII			M	0	0	-1, -4, -5		-5	-1	0	5	0.0	0.0	0.875	0.0
116	113	3/8	3/8	6/8	2	1	I64/bII					Eb	VI		I64/bII	I		64		bII			M	0	0	-4, -5, -1		-5	-4	0	5	0.0	0.0	0.875	0.0
117	114	0	0	6/8	2	1	I6/bII					Eb	VI		I6/bII	I		6		bII			M	0	0	-1, -4, -5		-5	-1	0	5	0.0	0.0	0.875	0.0
117	114	3/8	3/8	6/8	2	1	I64/bII					Eb	VI		I64/bII	I		64		bII			M	0	0	-4, -5, -1		-5	-4	0	5	0.0	0.0	0.875	0.0
118	115	0	0	6/8	2	1	I6/bII					Eb	VI		I6/bII	I		6		bII			M	0	0	-1, -4, -5		-5	-1	0	5	0.0	0.0	0.875	0.0
118	115	3/8	3/8	6/8	2	1	I64/bII					Eb	VI		I64/bII	I		64		bII			M	0	0	-4, -5, -1		-5	-4	0	5	0.0	0.0	0.875	0.0
119	116	0	0	6/8	2	1	V					Eb	VI		V	V							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	1.875	0.0
119	116	3/8	3/8	6/8	2	1	V6					Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
120	117	0	0	6/8	2	1	V7					Eb	VI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	5	0.0	0.0	0.875	0.0
120	117	3/8	3/8	6/8	2	1	V6					Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5	0	5	0.0	0.0	0.875	0.0
121	118	0	0	6/8	2	1	V					Eb	VI		V	V							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.875	0.0
121	118	3/8	3/8	6/8	2	1	V65					Eb	VI		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	5	0.0	0.0	0.875	0.0
122	119	0	0	6/8	2	1	V					Eb	VI		V	V							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.875	0.0
122	119	3/8	3/8	6/8	2	1	V43					Eb	VI		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2	0	6	0.0	0.0	1.0	0.0
123	120	0	0	6/8	2	1	I					Eb	VI		I	I							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.625	0.0
123	120	3/8	3/8	6/8	2	1	V					Eb	VI		V	V							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
124	121	0	0	6/8	2	1	I6					Eb	VI		I6	I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.375	0.0
124	121	3/8	3/8	6/8	2	1	V					Eb	VI		V	V							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
125	122	0	0	6/8	2	1	I6					Eb	VI		I6	I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.375	0.0
125	122	3/8	3/8	6/8	2	1	V					Eb	VI		V	V							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
126	123	0	0	6/8	2	1	V6					Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5	0	5	0.0	0.0	0.75	0.0
126	123	3/8	3/8	6/8	2	1	V					Eb	VI		V	V							M	0	0	1, 5, 2		1	1	0	11	0.0	0.0	1.75	0.0
128	125	0	0	6/8	2	1	V6					Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.5	0.0
128	125	3/8	3/8	6/8	2	1	V					Eb	VI		V	V							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
129	126	0	0	6/8	2	1	V6					Eb	VI		V6	V		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.5	0.0
129	126	3/8	3/8	6/8	2	1	V					Eb	VI		V	V							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
130	127	0	0	6/8	2	1	I|IAC}					Eb	VI		I	I					IAC	}	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
130	127	3/8	3/8	6/8	2	1	I.#viio43/ii{					Eb	I		#viio43/ii	#vii	o	43		ii		{	o7	0	0	-2, -5, 4, 1		4	-2	0	2	0.0	0.0	0.375	0.0
131	128	0	0	6/8	2	1	#viio2/ii					Eb	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-5, 4, 1, -2		4	-5	0	3	0.0	0.0	0.5	0.0
131	128	3/8	3/8	6/8	2	1	#viio43/ii					Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	-2, -5, 4, 1		4	-2	0	5	0.0	0.0	0.75	0.0
132	129	0	0	6/8	2	1	#viio2/ii					Eb	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-5, 4, 1, -2		4	-5	0	3	0.0	0.0	0.5	0.0
132	129	3/8	3/8	6/8	2	1	#viio43/ii					Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	-2, -5, 4, 1		4	-2	0	5	0.0	0.0	0.75	0.0
133	130	0	0	6/8	2	1	#viio2/ii					Eb	I		#viio2/ii	#vii	o	2		ii			o7	0	0	-5, 4, 1, -2		4	-5	0	3	0.0	0.0	0.5	0.0
133	130	3/8	3/8	6/8	2	1	#viio43/ii					Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	-2, -5, 4, 1		4	-2	1	7	0.125	0.125	1.0	0.1111111111111111
134	131	3/8	3/8	6/8	2	1	V43/IV					Eb	I		V43/IV	V		43		IV			Mm7	0	0	-2, -5, -3, 1		-3	-2	1	4	0.2	0.125	0.625	0.16666666666666666
135	132	0	0	6/8	2	1	viio7/V					Eb	I		viio7/V	vii	o	7		V			o7	0	0	3, 0, -3, -6		3	3	0	4	0.0	0.0	0.625	0.0
