mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
152	148	0	0	4/4	2	1	i6						d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	1	1	0.5	0.25	0.25	0.5
152	148	3/4	3/4	4/4	2	1	V65						d	i		V65		V		65					Mm7	1	1	7, 4, 1, 3		3	7	0	4	0.0	0.0	0.75	0.0
153	149	0	0	4/4	2	1	i						d	i		i		i							m	1	1	2, -1, 3		2	2	1	3	0.25	0.125	0.625	0.16666666666666666
153	149	1/4	1/4	4/4	2	1	V64						d	i		V64		V		64					M	1	1	4, 3, 7		3	4	1	3	0.25	0.125	0.625	0.16666666666666666
153	149	1/2	1/2	4/4	2	1	i6						d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	1	3	0.25	0.125	0.625	0.16666666666666666
153	149	3/4	3/4	4/4	2	1	V65						d	i		V65		V		65					Mm7	1	1	7, 4, 1, 3		3	7	0	4	0.0	0.0	0.75	0.0
154	150	0	0	4/4	2	1	i						d	i		i		i							m	1	1	2, -1, 3		2	2	1	3	0.25	0.125	0.625	0.16666666666666666
154	150	1/4	1/4	4/4	2	1	V64						d	i		V64		V		64					M	1	1	4, 3, 7		3	4	1	3	0.25	0.125	0.625	0.16666666666666666
154	150	1/2	1/2	4/4	2	1	i6						d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	1	3	0.25	0.125	0.625	0.16666666666666666
154	150	3/4	3/4	4/4	2	1	V65/iv						d	i		V65/iv		V		65		iv			Mm7	1	1	6, 3, 0, 2		2	6	0	4	0.0	0.0	0.75	0.0
155	151	0	0	4/4	2	1	iv						d	i		iv		iv							m	1	1	1, -2, 2		1	1	1	3	0.25	0.125	0.625	0.16666666666666666
155	151	1/4	1/4	4/4	2	1	V64/iv						d	i		V64/iv		V		64		iv			M	1	1	3, 2, 6		2	3	1	3	0.25	0.125	0.625	0.16666666666666666
155	151	1/2	1/2	4/4	2	1	iv6						d	i		iv6		iv		6					m	1	1	-2, 2, 1		1	-2	1	3	0.25	0.125	0.625	0.16666666666666666
155	151	3/4	3/4	4/4	2	1	It6						d	i		It6	It	vii	o	6	b3	V			It	1	1	-2, 2, 8		8	-2	1	3	0.25	0.125	0.625	0.16666666666666666
156	152	0	0	4/4	2	1	V(#764)						d	i		V(#764)		V			#764				M	1	1	3, 2, -1	8	3	3	1	5	0.16666666666666666	0.0625	1.9375	0.03125
156	152	1/2	1/2	4/4	2	1	V|HC}{						d	i		V		V					HC	}{	M	1	1	3, 7, 4		3	3	0	4	0.0	0.0	2.0	0.0
157	153	0	0	4/4	2	1	V6/III						d	i		V6/III		V		6		III			M	1	1	4, 1, 0		0	4	6	15	0.2857142857142857	1.5	9.5	0.13636363636363635
161	157	0	0	4/4	2	1	iv/III						d	i		iv/III		iv				III			m	1	1	-2, -5, -1		-2	-2	2	3	0.4	0.25	0.75	0.25
162	158	0	0	4/4	2	1	i6/III}{						d	i		i6/III		i		6		III		}{	m	1	1	-4, 0, -1		-1	-4	0	1	0.0	0.0	1.0	0.0
163	159	0	0	4/4	2	1	V6/#iii						d	i		V6/#iii		V		6		#iii			M	1	1	11, 8, 7		7	11	0	24	0.0	0.0	6.0	0.0
165	161	0	0	4/4	2	1	#iii						d	i		#iii		#iii							m	1	1	6, 3, 7		6	6	0	31	0.0	0.0	2.75	0.0
167	163	0	0	4/4	2	1	V6/iv						d	i		V6/iv		V		6		iv			M	1	1	6, 3, 2		2	6	0	24	0.0	0.0	6.0	0.0
169	165	0	0	4/4	2	1	iv						d	i		iv		iv							m	1	1	1, -2, 2		1	1	0	31	0.0	0.0	2.75	0.0
171	167	0	0	4/4	2	1	#viio43						d	i		#viio43		#vii	o	43					o7	1	1	1, -2, 7, 4		7	1	0	32	0.0	0.0	8.0	0.0
173	169	0	0	4/4	2	1	viio7/V						d	i		viio7/V		vii	o	7		V			o7	1	1	8, 5, 2, -1		8	8	0	24	0.0	0.0	3.0	0.0
175	171	0	0	4/4	2	1	V[V|HC}{						d	i	V	V		V					HC	}{	M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.5	0.0
175	171	1/4	1/4	4/4	2	1	V7						d	i	V	V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	1	9	0.1	0.125	1.125	0.1
176	172	0	0	4/4	2	1	V						d	i	V	V		V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.125	0.375	0.25
176	172	1/4	1/4	4/4	2	1	V7						d	i	V	V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	2	9	0.18181818181818182	0.25	1.125	0.18181818181818182
177	173	0	0	4/4	2	1	V						d	i	V	V		V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.125	0.375	0.25
177	173	1/4	1/4	4/4	2	1	V7						d	i	V	V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	2	10	0.16666666666666666	0.25	1.25	0.16666666666666666
178	174	0	0	4/4	2	1	V						d	i	V	V		V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.125	0.375	0.25
178	174	1/4	1/4	4/4	2	1	V7						d	i	V	V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	1	4	0.2	0.125	0.5	0.2
178	174	1/2	1/2	4/4	2	1	V(64)						d	i	V	V(64)		V			64				M	1	1	3, 2, -1		3	3	1	3	0.25	0.125	0.375	0.25
178	174	3/4	3/4	4/4	2	1	V						d	i	V	V		V							M	1	1	3, 7, 4		3	3	2	7	0.2222222222222222	0.25	0.875	0.2222222222222222
179	175	1/4	1/4	4/4	2	1	i						d	i	V	i		i							m	1	1	2, -1, 3		2	2	1	10	0.09090909090909091	0.125	1.375	0.08333333333333333
180	176	0	0	4/4	2	1	V						d	i	V	V		V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.125	0.375	0.25
180	176	1/4	1/4	4/4	2	1	i						d	i	V	i		i							m	1	1	2, -1, 3		2	2	1	11	0.08333333333333333	0.125	1.375	0.08333333333333333
181	177	0	0	4/4	2	1	V						d	i	V	V		V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.125	0.375	0.25
181	177	1/4	1/4	4/4	2	1	i						d	i	V	i		i							m	1	1	2, -1, 3		2	2	1	11	0.08333333333333333	0.125	1.375	0.08333333333333333
182	178	0	0	4/4	2	1	V						d	i	V	V		V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.125	0.375	0.25
182	178	1/4	1/4	4/4	2	1	i						d	i	V	i		i							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	0.625	0.0
182	178	1/2	1/2	4/4	2	1	V						d	i	V	V		V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.125	0.375	0.25
182	178	3/4	3/4	4/4	2	1	i						d	i	V	i		i							m	1	1	2, -1, 3		2	2	1	4	0.2	0.125	0.5	0.2
183	179	0	0	4/4	2	1	V						d	i	V	V		V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.125	0.375	0.25
183	179	1/4	1/4	4/4	2	1	V7						d	i	V	V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	1	5	0.16666666666666666	0.125	0.75	0.14285714285714285
183	179	3/4	3/4	4/4	2	1	#viio65]						d	i	V	#viio65		#vii	o	65					o7	1	1	4, 1, -2, 7		7	4	13	22	0.37142857142857144	1.625	3.0	0.35135135135135137
186	182	0	0	4/4	2	1	V7|HC}{						d	i		V7		V		7			HC	}{	Mm7	1	1	3, 7, 4, 1		3	3	4	17	0.19047619047619047	0.5	2.5	0.16666666666666666
188	184	1/4	1/4	4/4	2	1	#viio						d	i		#viio		#vii	o						o	1	1	7, 4, 1		7	7	0	4	0.0	0.0	0.5	0.0
188	184	1/2	1/2	4/4	2	1	#viio64						d	i		#viio64		#vii	o	64					o	1	1	1, 7, 4		7	1	0	8	0.0	0.0	1.0	0.0
189	185	0	0	4/4	2	1	i6|IAC}{						d	i		i6		i		6			IAC	}{	m	1	1	-1, 3, 2		2	-1	0	8	0.0	0.0	2.0	0.0
189	185	1/2	1/2	4/4	2	1	bII6						d	i		bII6		bII		6					M	1	1	1, -2, -3		-3	1	0	12	0.0	0.0	8.0	0.0
190	186	1/2	1/2	4/4	2	1	iv						d	i		iv		iv							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
190	186	3/4	3/4	4/4	2	1	#viio43	0.711437	-6.01196	/			d	i		#viio43		#vii	o	43					o7	1	1	1, -2, 7, 4		7	1	0	2	0.0	0.0	0.5	0.0
191	187	0	0	4/4	2	1	i6						d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	0	12	0.0	0.0	3.0	0.0
191	187	1/2	1/2	4/4	2	1	bII6						d	i		bII6		bII		6					M	1	1	1, -2, -3		-3	1	0	12	0.0	0.0	8.0	0.0
192	188	1/2	1/2	4/4	2	1	iv						d	i		iv		iv							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
192	188	3/4	3/4	4/4	2	1	#viio43	0.142287	-4.4468	/			d	i		#viio43		#vii	o	43					o7	1	1	1, -2, 7, 4		7	1	0	2	0.0	0.0	0.5	0.0
193	189	0	0	4/4	2	1	i6						d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	0	10	0.0	0.0	2.5	0.0
193	189	1/2	1/2	4/4	2	1	bIIM65						d	i		bIIM65		bII	M	65					MM7	1	1	1, -2, 2, -3		-3	1	0	8	0.0	0.0	3.0	0.0
194	190	1/4	1/4	4/4	2	1	V65/V						d	i		V65/V		V		65		V			Mm7	1	1	8, 5, 2, 4		4	8	0	4	0.0	0.0	1.0	0.0
194	190	1/2	1/2	4/4	2	1	i43						d	i		i43		i		43					mm7	1	1	3, 0, 2, -1		2	3	0	8	0.0	0.0	3.0	0.0
195	191	1/4	1/4	4/4	2	1	V43/iv						d	i		V43/iv		V		43		iv			Mm7	1	1	3, 0, 2, 6		2	3	0	4	0.0	0.0	1.25	0.0
195	191	1/2	1/2	4/4	2	1	iv6						d	i		iv6		iv		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.75	0.0
195	191	3/4	3/4	4/4	2	1	V65/iv						d	i		V65/iv		V		65		iv			Mm7	1	1	6, 3, 0, 2		2	6	0	4	0.0	0.0	1.0	0.0
196	192	0	0	4/4	2	1	iv						d	i		iv		iv							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	1.0	0.0
196	192	1/4	1/4	4/4	2	1	bII6						d	i		bII6		bII		6					M	1	1	1, -2, -3		-3	1	0	5	0.0	0.0	1.75	0.0
196	192	1/2	1/2	4/4	2	1	V(964)						d	i		V(964)		V			964				M	1	1	3, 2, -1	-2	3	3	0	3	0.0	0.0	1.0	0.0
196	192	3/4	3/4	4/4	2	1	V						d	i		V		V							M	1	1	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
197	193	0	0	4/4	2	1	i|PAC}						d	i		i		i					PAC	}	m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.0	0.0
197	193	1/2	1/2	4/4	2	1	#viio2/iv						d	i		#viio2/iv		#vii	o	2		iv			o7	1	1	-3, 6, 3, 0		6	-3	0	3	0.0	0.0	1.0	0.0
198	194	0	0	4/4	2	1	bII						d	i		bII		bII							M	1	1	-3, 1, -2		-3	-3	0	5	0.0	0.0	2.0	0.0
198	194	1/2	1/2	4/4	2	1	iv64						d	i		iv64		iv		64					m	1	1	2, 1, -2		1	2	0	1	0.0	0.0	0.25	0.0
198	194	3/4	3/4	4/4	2	1	#viio7						d	i		#viio7		#vii	o	7					o7	1	1	7, 4, 1, -2		7	7	0	3	0.0	0.0	0.75	0.0
199	195	0	0	4/4	2	1	V/iv						d	i		V/iv		V				iv			M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
199	195	1/2	1/2	4/4	2	1	#viio2/iv						d	i		#viio2/iv		#vii	o	2		iv			o7	1	1	-3, 6, 3, 0		6	-3	0	3	0.0	0.0	1.0	0.0
200	196	0	0	4/4	2	1	bII						d	i		bII		bII							M	1	1	-3, 1, -2		-3	-3	0	5	0.0	0.0	2.0	0.0
200	196	1/2	1/2	4/4	2	1	iv64						d	i		iv64		iv		64					m	1	1	2, 1, -2		1	2	0	1	0.0	0.0	0.25	0.0
200	196	3/4	3/4	4/4	2	1	#viio7						d	i		#viio7		#vii	o	7					o7	1	1	7, 4, 1, -2		7	7	0	3	0.0	0.0	0.75	0.0
201	197	0	0	4/4	2	1	V/iv						d	i		V/iv		V				iv			M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
201	197	1/2	1/2	4/4	2	1	#viio2/iv						d	i		#viio2/iv		#vii	o	2		iv			o7	1	1	-3, 6, 3, 0		6	-3	0	3	0.0	0.0	1.0	0.0
202	198	0	0	4/4	2	1	bII						d	i		bII		bII							M	1	1	-3, 1, -2		-3	-3	0	5	0.0	0.0	2.0	0.0
202	198	1/2	1/2	4/4	2	1	iv64						d	i		iv64		iv		64					m	1	1	2, 1, -2		1	2	0	1	0.0	0.0	0.25	0.0
202	198	3/4	3/4	4/4	2	1	#viio7	-0.142287	-4.30451	/			d	i		#viio7		#vii	o	7					o7	1	1	7, 4, 1, -2		7	7	0	3	0.0	0.0	0.75	0.0
203	199	0	0	4/4	2	1	V7/III						d	i		V7/III		V		7		III			Mm7	1	1	0, 4, 1, -2		0	0	2	6	0.25	0.25	1.0	0.2
203	199	3/4	3/4	4/4	2	1	viio/III						d	i		viio/III		vii	o			III			o	1	1	4, 1, -2		4	4	1	3	0.25	0.125	0.625	0.16666666666666666
204	200	0	0	4/4	2	1	III						d	i		III		III							M	1	1	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.25	0.75	0.25
204	200	1/2	1/2	4/4	2	1	III6					V(64)	d	i		III6		III		6					M	1	1	3, 0, -1		-1	3	2	4	0.3333333333333333	0.25	0.75	0.25
205	201	0	0	4/4	2	1	V7						d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	2	6	0.25	0.25	1.0	0.2
205	201	3/4	3/4	4/4	2	1	#viio						d	i		#viio		#vii	o						o	1	1	7, 4, 1		7	7	1	3	0.25	0.125	0.625	0.16666666666666666
206	202	0	0	4/4	2	1	i						d	i		i		i							m	1	1	2, -1, 3		2	2	2	6	0.25	0.25	1.0	0.2
206	202	3/4	3/4	4/4	2	1	i6						d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	1	3	0.25	0.125	0.625	0.16666666666666666
207	203	0	0	4/4	2	1	ii%65						d	i		ii%65		ii	%	65					%7	1	1	1, -2, 2, 4		4	1	2	6	0.25	0.25	1.0	0.2
207	203	3/4	3/4	4/4	2	1	ii%43						d	i		ii%43		ii	%	43					%7	1	1	-2, 2, 4, 1		4	-2	1	3	0.25	0.125	0.625	0.16666666666666666
208	204	0	0	4/4	2	1	V						d	i		V		V							M	1	1	3, 7, 4		3	3	3	9	0.25	0.375	1.625	0.1875
209	205	0	0	4/4	2	1	V(64)						d	i		V(64)		V			64				M	1	1	3, 2, -1		3	3	0	7	0.0	0.0	2.5	0.0
209	205	1/2	1/2	4/4	2	1	V7						d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	6	0.0	0.0	1.5	0.0
210	206	0	0	4/4	2	1	V(64)						d	i		V(64)		V			64				M	1	1	3, 2, -1		3	3	0	7	0.0	0.0	2.5	0.0
210	206	1/2	1/2	4/4	2	1	V						d	i		V		V							M	1	1	3, 7, 4		3	3	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
211	207	0	0	4/4	2	1	i						d	i		i		i							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	1.75	0.0
211	207	1/4	1/4	4/4	2	1	i6						d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.25	0.0
211	207	1/2	1/2	4/4	2	1	#viio						d	i		#viio		#vii	o						o	1	1	7, 4, 1		7	7	0	5	0.0	0.0	1.75	0.0
211	207	3/4	3/4	4/4	2	1	V7						d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.25	0.0
212	208	0	0	4/4	2	1	i						d	i		i		i							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	1.75	0.0
212	208	1/4	1/4	4/4	2	1	V(64)						d	i		V(64)		V			64				M	1	1	3, 2, -1		3	3	0	2	0.0	0.0	0.25	0.0
212	208	1/2	1/2	4/4	2	1	V						d	i		V		V							M	1	1	3, 7, 4		3	3	2	5	0.2857142857142857	0.25	1.75	0.125
213	209	0	0	4/4	2	1	V(64)						d	i		V(64)		V			64				M	1	1	3, 2, -1		3	3	0	7	0.0	0.0	2.0	0.0
213	209	1/2	1/2	4/4	2	1	V(13)						d	i		V(13)		V			13				M	1	1	3, 7, 4	-1	3	3	0	3	0.0	0.0	0.75	0.0
213	209	3/4	3/4	4/4	2	1	V7						d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.75	0.0
214	210	0	0	4/4	2	1	V7(134)						d	i		V7(134)		V		7	134				Mm7	1	1	3, 2, 4, 1	-1	3	3	0	5	0.0	0.0	1.25	0.0
214	210	1/4	1/4	4/4	2	1	V(64)						d	i		V(64)		V			64				M	1	1	3, 2, -1		3	3	1	6	0.14285714285714285	0.125	1.875	0.0625
214	210	3/4	3/4	4/4	2	1	V						d	i		V		V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.125	0.625	0.16666666666666666
215	211	0	0	4/4	2	1	i						d	i		i		i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	1.0	0.0
215	211	1/4	1/4	4/4	2	1	i6						d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	1.25	0.0
215	211	1/2	1/2	4/4	2	1	V6(13)						d	i		V6(13)		V		6	13				M	1	1	7, 4, 3	-1	3	7	0	2	0.0	0.0	0.25	0.0
215	211	3/4	3/4	4/4	2	1	V7						d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	5	0.0	0.0	1.0	0.0
216	212	0	0	4/4	2	1	i(119)						d	i		i(119)		i			119				m	1	1	2, -1, 3	1, 4	2	2	0	5	0.0	0.0	1.0	0.0
216	212	1/4	1/4	4/4	2	1	V(64)						d	i		V(64)		V			64				M	1	1	3, 2, -1		3	3	1	6	0.14285714285714285	0.125	1.875	0.0625
216	212	3/4	3/4	4/4	2	1	V						d	i		V		V							M	1	1	3, 7, 4		3	3	1	4	0.2	0.125	0.875	0.125
217	213	0	0	4/4	2	1	V(64)						d	i		V(64)		V			64				M	1	1	3, 2, -1		3	3	0	7	0.0	0.0	2.0	0.0
217	213	1/2	1/2	4/4	2	1	V(13)						d	i		V(13)		V			13				M	1	1	3, 7, 4	-1	3	3	0	3	0.0	0.0	0.75	0.0
217	213	3/4	3/4	4/4	2	1	V7						d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.75	0.0
218	214	0	0	4/4	2	1	V7(134)						d	i		V7(134)		V		7	134				Mm7	1	1	3, 2, 4, 1	-1	3	3	0	5	0.0	0.0	1.25	0.0
218	214	1/4	1/4	4/4	2	1	V(64)						d	i		V(64)		V			64				M	1	1	3, 2, -1		3	3	1	6	0.14285714285714285	0.125	1.875	0.0625
218	214	3/4	3/4	4/4	2	1	V						d	i		V		V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.125	0.625	0.16666666666666666
219	215	0	0	4/4	2	1	i						d	i		i		i							m	1	1	2, -1, 3		2	2	0	7	0.0	0.0	1.5	0.0
219	215	1/2	1/2	4/4	2	1	V						d	i		V		V							M	1	1	3, 7, 4		3	3	2	6	0.25	0.25	1.5	0.14285714285714285
220	216	0	0	4/4	2	1	i						d	i		i		i							m	1	1	2, -1, 3		2	2	0	7	0.0	0.0	1.5	0.0
220	216	1/2	1/2	4/4	2	1	V						d	i		V		V							M	1	1	3, 7, 4		3	3	2	6	0.25	0.25	1.5	0.14285714285714285
221	217	0	0	4/4	2	1	i|PAC}{						d	i		i		i					PAC	}{	m	1	1	2, -1, 3		2	2	0	12	0.0	0.0	5.25	0.0
223	219	0	0	4/4	2	1	i6						d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	0	66	0.0	0.0	24.0	0.0
229	225	0	0	4/4	2	1	i}						d	i		i		i						}	m	1	1	2, -1, 3		2	2	0	25	0.0	0.0	25.0	0.0
