mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
31	29	0	0	2/4	2	1	V2					Db	I		V2		V		2					Mm7	0	0	-6, -4, 0, -3		-4	-6	0	5	0.0	0.0	0.875	0.0
31	29	1/4	1/4	2/4	2	1	viio64					Db	I		viio64		vii	o	64					o	0	0	-6, 0, -3		0	-6	0	5	0.0	0.0	0.625	0.0
32	30	0	0	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	2	5	0.2857142857142857	0.125	0.5	0.2
32	30	1/8	1/8	2/4	2	1	I					Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	0.25	0.0
32	30	1/4	1/4	2/4	2	1	viio6					Db	I		viio6		vii	o	6					o	0	0	-3, -6, 0		0	-3	0	4	0.0	0.0	0.25	0.0
32	30	3/8	3/8	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	0	4	0.0	0.0	0.25	0.0
33	31	0	0	2/4	2	1	IV					Db	I		IV		IV							M	0	0	-6, -2, -5		-6	-6	2	3	0.4	0.25	0.5	0.3333333333333333
33	31	1/4	1/4	2/4	2	1	V					Db	I		V		V							M	0	0	-4, 0, -3		-4	-4	4	7	0.36363636363636365	0.375	0.75	0.3333333333333333
34	32	3/8	3/8	2/4	2	1	I|PAC}				1	Db	I		I		I					PAC	}	M	0	0	-5, -1, -4		-5	-5	2	5	0.2857142857142857	0.125	0.375	0.25
35	32	1/4	1/4	2/4	2	1	I|PAC}				2	Db	I		I		I					PAC	}	M	0	0	-5, -1, -4		-5	-5	1	7	0.125	0.125	0.6875	0.15384615384615385
36	33	1/4	1/4	2/4	2	1	IV					Db	I		IV		IV							M	0	0	-6, -2, -5		-6	-6	0	5	0.0	0.0	0.5	0.0
37	34	0	0	2/4	2	1	I					Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	0	7	0.0	0.0	0.75	0.0
37	34	3/8	3/8	2/4	2	1	ii65					Db	I		ii65		ii		65					mm7	0	0	-6, -2, -5, -3		-3	-6	0	4	0.0	0.0	0.3125	0.0
38	35	0	0	2/4	2	1	V(4)					Db	I		V(4)		V			4				M	0	0	-4, -5, -3		-4	-4	0	5	0.0	0.0	0.5	0.0
38	35	1/4	1/4	2/4	2	1	V					Db	I		V		V							M	0	0	-4, 0, -3		-4	-4	0	5	0.0	0.0	0.5	0.0
39	36	0	0	2/4	2	1	I64					Db	I		I64		I		64					M	0	0	-4, -5, -1		-5	-4	2	8	0.2	0.1875	0.5625	0.25
39	36	3/8	3/8	2/4	2	1	I					Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	0	8	0.0	0.0	0.75	0.0
40	37	1/4	1/4	2/4	2	1	IV					Db	I		IV		IV							M	0	0	-6, -2, -5		-6	-6	0	5	0.0	0.0	0.5	0.0
41	38	0	0	2/4	2	1	I					Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	0	7	0.0	0.0	0.75	0.0
41	38	3/8	3/8	2/4	2	1	Ger6					Db	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-9, -5, -8, 1		1	-9	2	2	0.5	0.1875	0.125	0.6
42	39	0	0	2/4	2	1	V7(4)					Db	I		V7(4)		V		7	4				Mm7	0	0	-4, -5, -3, -6		-4	-4	0	5	0.0	0.0	0.5	0.0
42	39	1/4	1/4	2/4	2	1	V7					Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4	-4	0	5	0.0	0.0	0.5	0.0
43	40	0	0	2/4	2	1	I64}	0	-7.4112	/	1	Db	I		I64		I		64				}	M	0	0	-4, -5, -1		-5	-4	0	3	0.0	0.0	0.25	0.0
43	40	1/8	1/8	2/4	2	1	I|PAC	0	-7.34985	/	1	Db	I		I		I					PAC		M	0	0	-5, -1, -4		-5	-5	1	11	0.08333333333333333	0.0625	0.6875	0.08333333333333333
44	40	0	0	2/4	2	1	I64}	0	-7.4112	/	2	Db	I		I64		I		64				}	M	0	0	-4, -5, -1		-5	-4	0	3	0.0	0.0	0.25	0.0
44	40	1/8	1/8	2/4	2	1	I|PAC	0	-7.53392	/	2	Db	I		I		I					PAC		M	0	0	-5, -1, -4		-5	-5	0	12	0.0	0.0	0.75	0.0
45	41	0	0	2/4	2	1	V2{					Db	I		V2		V		2				{	Mm7	0	0	-6, -4, 0, -3		-4	-6	0	6	0.0	0.0	1.0	0.0
45	41	1/4	1/4	2/4	2	1	V43					Db	I		V43		V		43					Mm7	0	0	-3, -6, -4, 0		-4	-3	0	5	0.0	0.0	0.5	0.0
46	42	0	0	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	1	9	0.1	0.0625	0.6875	0.08333333333333333
46	42	1/4	1/4	2/4	2	1	V43					Db	I		V43		V		43					Mm7	0	0	-3, -6, -4, 0		-4	-3	0	4	0.0	0.0	0.375	0.0
46	42	3/8	3/8	2/4	2	1	I					Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	0.375	0.0
47	43	0	0	2/4	2	1	V2					Db	I		V2		V		2					Mm7	0	0	-6, -4, 0, -3		-4	-6	0	6	0.0	0.0	1.0	0.0
47	43	1/4	1/4	2/4	2	1	V43					Db	I		V43		V		43					Mm7	0	0	-3, -6, -4, 0		-4	-3	0	5	0.0	0.0	0.5	0.0
48	44	0	0	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	1	9	0.1	0.0625	0.6875	0.08333333333333333
48	44	1/4	1/4	2/4	2	1	V65					Db	I		V65		V		65					Mm7	0	0	0, -3, -6, -4		-4	0	0	4	0.0	0.0	0.375	0.0
48	44	3/8	3/8	2/4	2	1	I					Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	0.375	0.0
49	45	0	0	2/4	2	1	V2					Db	I		V2		V		2					Mm7	0	0	-6, -4, 0, -3		-4	-6	0	6	0.0	0.0	1.0	0.0
49	45	1/4	1/4	2/4	2	1	V43					Db	I		V43		V		43					Mm7	0	0	-3, -6, -4, 0		-4	-3	0	5	0.0	0.0	0.5	0.0
50	46	0	0	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	2	10	0.16666666666666666	0.125	0.8125	0.13333333333333333
50	46	1/4	1/4	2/4	2	1	V65					Db	I		V65		V		65					Mm7	0	0	0, -3, -6, -4		-4	0	0	5	0.0	0.0	0.5	0.0
50	46	3/8	3/8	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	0	5	0.0	0.0	0.5	0.0
51	47	0	0	2/4	2	1	ii6					Db	I		ii6		ii		6					m	0	0	-6, -2, -3		-3	-6	0	7	0.0	0.0	1.0	0.0
51	47	1/4	1/4	2/4	2	1	V7					Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4	-4	0	6	0.0	0.0	0.75	0.0
52	48	0	0	2/4	2	1	I64}				1	Db	I		I64		I		64				}	M	0	0	-4, -5, -1		-5	-4	0	4	0.0	0.0	0.375	0.0
52	48	1/8	1/8	2/4	2	1	I|PAC				1	Db	I		I		I					PAC		M	0	0	-5, -1, -4		-5	-5	2	10	0.16666666666666666	0.125	0.625	0.16666666666666666
53	48	0	0	2/4	2	1	I64}				2	Db	I		I64		I		64				}	M	0	0	-4, -5, -1		-5	-4	0	4	0.0	0.0	0.375	0.0
53	48	1/8	1/8	2/4	2	1	I|PAC				2	Db	I		I		I					PAC		M	0	0	-5, -1, -4		-5	-5	1	19	0.05	0.03125	1.0	0.030303030303030304
54	49	1/4	1/4	2/4	2	1	IV64					Db	I		IV64		IV		64					M	0	0	-5, -6, -2		-6	-5	0	9	0.0	0.0	0.375	0.0
55	50	0	0	2/4	2	1	I					Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	1	13	0.07142857142857142	0.125	0.625	0.16666666666666666
55	50	3/8	3/8	2/4	2	1	ii65					Db	I		ii65		ii		65					mm7	0	0	-6, -2, -5, -3		-3	-6	0	7	0.0	0.0	0.5	0.0
56	51	0	0	2/4	2	1	V7(4)					Db	I		V7(4)		V		7	4				Mm7	0	0	-4, -5, -3, -6		-4	-4	0	14	0.0	0.0	1.0	0.0
56	51	1/4	1/4	2/4	2	1	V7					Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4	-4	0	14	0.0	0.0	1.0	0.0
57	52	0	0	2/4	2	1	I					Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	8	11	0.42105263157894735	0.25	0.625	0.2857142857142857
58	53	0	0	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	0	10	0.0	0.0	0.75	0.0
58	53	1/4	1/4	2/4	2	1	IV					Db	I		IV		IV							M	0	0	-6, -2, -5		-6	-6	0	10	0.0	0.0	0.5	0.0
59	54	0	0	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	1	15	0.0625	0.125	1.0	0.1111111111111111
59	54	3/8	3/8	2/4	2	1	viio2/V					Db	I		viio2/V		vii	o	2		V			o7	0	0	-8, 1, -2, -5		1	-8	1	6	0.14285714285714285	0.03125	0.46875	0.0625
60	55	0	0	2/4	2	1	ii%7					Db	I		ii%7		ii	%	7					%7	0	0	-3, -6, -9, -5		-3	-3	4	10	0.2857142857142857	0.125	0.875	0.125
60	55	1/4	1/4	2/4	2	1	V43					Db	I		V43		V		43					Mm7	0	0	-3, -6, -4, 0		-4	-3	0	14	0.0	0.0	1.0	0.0
61	56	0	0	2/4	2	1	I|PAC}					Db	I		I		I					PAC	}	M	0	0	-5, -1, -4		-5	-5	13	21	0.38235294117647056	0.40625	1.59375	0.203125
62	57	3/8	3/8	2/4	2	1	IV64					Db	I		IV64		IV		64					M	0	0	-5, -6, -2		-6	-5	3	11	0.21428571428571427	0.09375	0.90625	0.09375
63	58	1/8	1/8	2/4	2	1	I					Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	2	9	0.18181818181818182	0.0625	0.9375	0.0625
63	58	3/8	3/8	2/4	2	1	ii65					Db	I		ii65		ii		65					mm7	0	0	-6, -2, -5, -3		-3	-6	1	7	0.125	0.03125	0.59375	0.05
64	59	0	0	2/4	2	1	V7(4)					Db	I		V7(4)		V		7	4				Mm7	0	0	-4, -5, -3, -6		-4	-4	2	14	0.125	0.0625	1.1875	0.05
64	59	1/4	1/4	2/4	2	1	V7					Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4	-4	2	14	0.125	0.0625	1.1875	0.05
65	60	0	0	2/4	2	1	I					Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	10	12	0.45454545454545453	0.3125	0.5625	0.35714285714285715
66	61	1/8	1/8	2/4	2	1	I64					Db	I		I64		I		64					M	0	0	-4, -5, -1		-5	-4	3	7	0.3	0.09375	0.65625	0.125
66	61	3/8	3/8	2/4	2	1	IV6					Db	I		IV6		IV		6					M	0	0	-2, -5, -6		-6	-2	4	8	0.3333333333333333	0.125	0.625	0.16666666666666666
67	62	1/8	1/8	2/4	2	1	I64					Db	I		I64		I		64					M	0	0	-4, -5, -1		-5	-4	2	8	0.2	0.0625	0.6875	0.08333333333333333
67	62	3/8	3/8	2/4	2	1	Ger6					Db	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-9, -5, -8, 1		1	-9	3	3	0.5	0.1875	0.09375	0.6666666666666666
68	63	0	0	2/4	2	1	V7(4)					Db	I		V7(4)		V		7	4				Mm7	0	0	-4, -5, -3, -6		-4	-4	2	10	0.16666666666666666	0.0625	0.5	0.1111111111111111
68	63	1/4	1/4	2/4	2	1	V7					Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4	-4	2	10	0.16666666666666666	0.0625	0.5	0.1111111111111111
69	64	0	0	2/4	2	1	I64}					Db	I		I64		I		64				}	M	0	0	-4, -5, -1		-5	-4	2	5	0.2857142857142857	0.0625	0.4375	0.125
69	64	1/8	1/8	2/4	2	1	I|PAC					Db	I		I		I					PAC		M	0	0	-5, -1, -4		-5	-5	6	6	0.5	0.1875	0.1875	0.5
70	65	0	0	2/4	2	1	V2{					Db	I		V2		V		2				{	Mm7	0	0	-6, -4, 0, -3		-4	-6	1	17	0.05555555555555555	0.03125	0.84375	0.03571428571428571
71	66	0	0	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	0	10	0.0	0.0	0.5	0.0
71	66	1/4	1/4	2/4	2	1	V43					Db	I		V43		V		43					Mm7	0	0	-3, -6, -4, 0		-4	-3	0	5	0.0	0.0	0.25	0.0
71	66	3/8	3/8	2/4	2	1	I					Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	0	5	0.0	0.0	0.25	0.0
72	67	0	0	2/4	2	1	V2					Db	I		V2		V		2					Mm7	0	0	-6, -4, 0, -3		-4	-6	1	17	0.05555555555555555	0.03125	0.84375	0.03571428571428571
73	68	0	0	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	0	10	0.0	0.0	0.5	0.0
73	68	1/4	1/4	2/4	2	1	V2					Db	I		V2		V		2					Mm7	0	0	-6, -4, 0, -3		-4	-6	0	5	0.0	0.0	0.25	0.0
73	68	3/8	3/8	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	0	5	0.0	0.0	0.25	0.0
74	69	0	0	2/4	2	1	V65					Db	I		V65		V		65					Mm7	0	0	0, -3, -6, -4		-4	0	0	9	0.0	0.0	0.375	0.0
74	69	1/4	1/4	2/4	2	1	V43					Db	I		V43		V		43					Mm7	0	0	-3, -6, -4, 0		-4	-3	1	9	0.1	0.125	0.375	0.25
75	70	0	0	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	0	10	0.0	0.0	0.5	0.0
75	70	1/4	1/4	2/4	2	1	viio64					Db	I		viio64		vii	o	64					o	0	0	-6, 0, -3		0	-6	0	5	0.0	0.0	0.25	0.0
75	70	3/8	3/8	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	0	5	0.0	0.0	0.25	0.0
76	71	0	0	2/4	2	1	IV					Db	I		IV		IV							M	0	0	-6, -2, -5		-6	-6	3	6	0.3333333333333333	0.09375	0.40625	0.1875
76	71	1/4	1/4	2/4	2	1	V65					Db	I		V65		V		65					Mm7	0	0	0, -3, -6, -4		-4	0	3	8	0.2727272727272727	0.09375	0.90625	0.09375
77	72	0	0	2/4	2	1	I|IAC}					Db	I		I		I					IAC	}	M	0	0	-5, -1, -4		-5	-5	6	12	0.3333333333333333	0.1875	0.46875	0.2857142857142857
78	73	0	0	2/4	2	1	V2{					Db	I		V2		V		2				{	Mm7	0	0	-6, -4, 0, -3		-4	-6	6	21	0.2222222222222222	0.1875	1.4375	0.11538461538461539
79	74	1/8	1/8	2/4	2	1	I6					Db	I		I6		I		6					M	0	0	-1, -4, -5		-5	-1	1	6	0.14285714285714285	0.03125	0.28125	0.1
79	74	1/4	1/4	2/4	2	1	V43					Db	I		V43		V		43					Mm7	0	0	-3, -6, -4, 0		-4	-3	1	6	0.14285714285714285	0.03125	0.28125	0.1
79	74	3/8	3/8	2/4	2	1	I					Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	1	6	0.14285714285714285	0.03125	0.28125	0.1
80	75	0	0	2/4	2	1	V2					Db	I		V2		V		2					Mm7	0	0	-6, -4, 0, -3		-4	-6	3	10	0.23076923076923078	0.09375	0.53125	0.15
80	75	3/8	3/8	2/4	2	1	V65					Db	I		V65		V		65					Mm7	0	0	0, -3, -6, -4		-4	0	4	10	0.2857142857142857	0.125	0.875	0.125
81	76	1/8	1/8	2/4	2	1	I64					Db	I		I64		I		64					M	0	0	-4, -5, -1		-5	-4	1	6	0.14285714285714285	0.03125	0.28125	0.1
81	76	1/4	1/4	2/4	2	1	V2					Db	I		V2		V		2					Mm7	0	0	-6, -4, 0, -3		-4	-6	1	6	0.14285714285714285	0.03125	0.28125	0.1
