mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	2	1	C.I[I{					C	I	I	I		I						{	M	0	0	0, 4, 1		0.0	0.0	0	19	0.0	0.0	1.8125	0.0
3	3	0	0	2/4	2	1	V2					C	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	9	0.0	0.0	0.9375	0.0
4	4	0	0	2/4	2	1	I					C	I	I	I		I							M	0	0	0, 4, 1		0.0	0.0	0	29	0.0	0.0	2.6875	0.0
7	7	0	0	2/4	2	1	V2					C	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	9	0.0	0.0	0.9375	0.0
8	8	0	0	2/4	2	1	I]					C	I	I	I		I							M	0	0	0, 4, 1		0.0	0.0	1	7	0.125	0.0625	0.5	0.1111111111111111
9	9	0	0	2/4	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	5	0.0	0.0	0.375	0.0
9	9	1/4	1/4	2/4	2	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	15	0.0	0.0	1.5	0.0
11	11	0	0	2/4	2	1	V(64)					C	I		V(64)		V			64				M	0	0	1, 0, 4		1.0	1.0	0	8	0.0	0.0	0.875	0.0
12	12	0	0	2/4	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	13	0.0	0.0	1.125	0.0
13	13	1/4	1/4	2/4	2	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	15	0.0	0.0	1.5	0.0
15	15	0	0	2/4	2	1	V(b64)					C	I		V(b64)		V			b64				M	0	0	1, 0, -3		1.0	1.0	0	8	0.0	0.0	0.875	0.0
16	16	0	0	2/4	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	8	0.0	0.0	0.875	0.0
17	17	0	0	2/4	2	1	V(64)					C	I		V(64)		V			64				M	0	0	1, 0, 4		1.0	1.0	0	8	0.0	0.0	0.875	0.0
18	18	0	0	2/4	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	8	0.0	0.0	0.875	0.0
19	19	0	0	2/4	2	1	V(b64)					C	I		V(b64)		V			b64				M	0	0	1, 0, -3		1.0	1.0	0	8	0.0	0.0	0.875	0.0
20	20	0	0	2/4	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.4375	0.0
20	20	1/4	1/4	2/4	2	1	V(b64)					C	I		V(b64)		V			b64				M	0	0	1, 0, -3		1.0	1.0	0	4	0.0	0.0	0.4375	0.0
21	21	0	0	2/4	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.4375	0.0
21	21	1/4	1/4	2/4	2	1	V(b64)					C	I		V(b64)		V			b64				M	0	0	1, 0, -3		1.0	1.0	0	4	0.0	0.0	0.4375	0.0
22	22	0	0	2/4	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.4375	0.0
22	22	1/4	1/4	2/4	2	1	V(94)					C	I		V(94)		V			94				M	0	0	1, 0, 2	3	1.0	1.0	0	4	0.0	0.0	0.4375	0.0
23	23	0	0	2/4	2	1	V|HC}					C	I		V		V					HC	}	M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	0.5625	0.0
23	23	3/8	3/8	2/4	2	1	viio/V					C	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6.0	6.0	0	2	0.0	0.0	0.125	0.0
24	24	0	0	2/4	2	1	V6					C	I		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	0	6	0.0	0.0	0.375	0.0
24	24	3/8	3/8	2/4	2	1	viio6/V					C	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6.0	3.0	0	2	0.0	0.0	0.125	0.0
25	25	0	0	2/4	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	0.375	0.0
25	25	3/8	3/8	2/4	2	1	viio/V	0	-7.85	/		C	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6.0	6.0	0	2	0.0	0.0	0.125	0.0
26	26	0	0	2/4	2	1	V	0	-7.85	/		C	I		V		V							M	0	0	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.125	0.0
26	26	1/8	1/8	2/4	2	1	viio6/V	0	-7.85	/		C	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6.0	3.0	0	2	0.0	0.0	0.125	0.0
26	26	1/4	1/4	2/4	2	1	V6	0	-7.85	/		C	I		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.125	0.0
26	26	3/8	3/8	2/4	2	1	V6/ii	0	-7.85	/		C	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3.0	7.0	0	2	0.0	0.0	0.125	0.0
27	27	0	0	2/4	2	1	viio6	0	-7.8492	/		C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5.0	2.0	0	2	0.0	0.0	0.125	0.0
27	27	1/8	1/8	2/4	2	1	I6	0	-7.85	/		C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	2	0.0	0.0	0.125	0.0
27	27	1/4	1/4	2/4	2	1	IV	0	-7.85	/		C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.125	0.0
27	27	3/8	3/8	2/4	2	1	I6	0	-7.85	/		C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	2	0.0	0.0	0.125	0.0
28	28	0	0	2/4	2	1	viio6	0	-7.85	/		C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5.0	2.0	0	2	0.0	0.0	0.125	0.0
28	28	1/8	1/8	2/4	2	1	I6	0	-7.85	/		C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	2	0.0	0.0	0.125	0.0
28	28	1/4	1/4	2/4	2	1	IV	0	-7.85	/		C	I		IV		IV							M	0	0	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.125	0.0
28	28	3/8	3/8	2/4	2	1	I6	0	-7.85	/		C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	2	0.0	0.0	0.125	0.0
29	29	0	0	2/4	2	1	viio6					C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5.0	2.0	0	2	0.0	0.0	0.125	0.0
29	29	1/8	1/8	2/4	2	1	I				vi6	C	I		I		I							M	0	0	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.125	0.0
29	29	1/4	1/4	2/4	2	1	V6					C	I		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.125	0.0
29	29	3/8	3/8	2/4	2	1	IV6					C	I		IV6		IV		6					M	0	0	3, 0, -1		-1.0	3.0	0	2	0.0	0.0	0.125	0.0
30	30	0	0	2/4	2	1	iii6				V	C	I		iii6		iii		6					m	0	0	1, 5, 4		4.0	1.0	0	2	0.0	0.0	0.125	0.0
30	30	1/8	1/8	2/4	2	1	ii6					C	I		ii6		ii		6					m	0	0	-1, 3, 2		2.0	-1.0	0	2	0.0	0.0	0.125	0.0
30	30	1/4	1/4	2/4	2	1	I6					C	I		I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	2	0.0	0.0	0.125	0.0
30	30	3/8	3/8	2/4	2	1	viio6					C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5.0	2.0	0	2	0.0	0.0	0.125	0.0
31	31	0	0	2/4	2	1	I[I{					C	I	I	I		I						{	M	0	0	0, 4, 1		0.0	0.0	0	11	0.0	0.0	1.125	0.0
32	32	0	0	2/4	2	1	I6	0	-6.48627	/		C	I	I	I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	6	0.0	0.0	1.0	0.0
32	32	1/4	1/4	2/4	2	1	I64	0	-7.38933	/		C	I	I	I64		I		64					M	0	0	1, 0, 4		0.0	1.0	0	6	0.0	0.0	0.5	0.0
33	33	0	0	2/4	2	1	viio6	0	-6.25261	/		C	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5.0	2.0	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
33	33	1/4	1/4	2/4	2	1	V	0	-6.37891	/		C	I	I	V		V							M	0	0	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
34	34	0	0	2/4	2	1	I6	0	-6.56836	/		C	I	I	I6		I		6					M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.625	0.0
34	34	1/8	1/8	2/4	2	1	I	0	-6.50521	/		C	I	I	I		I							M	0	0	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.125	0.0
34	34	1/4	1/4	2/4	2	1	I64					C	I	I	I64		I		64					M	0	0	1, 0, 4		0.0	1.0	0	4	0.0	0.0	0.375	0.0
