mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	e.i{				e	i		i		i						{	m	1	1	4, 1, 5		4	4	2	7	0.2222222222222222	0.25	3.125	0.07407407407407407
2	2	0	0	3/4	2	1	VI				e	i		VI		VI							M	1	1	0, 4, 1		0	0	2	7	0.2222222222222222	0.25	3.5	0.06666666666666667
3	3	0	0	3/4	2	1	viio7/V				e	i		viio7/V		vii	o	7		V			o7	1	1	10, 7, 4, 1		10	10	0	5	0.0	0.0	3.75	0.0
4	4	0	0	3/4	2	1	iio6(2)				e	i		iio6(2)		ii	o	6	2				o	1	1	3, 0, 1		6	3	0	5	0.0	0.0	2.75	0.0
4	4	1/4	1/4	3/4	2	1	iio6				e	i		iio6		ii	o	6					o	1	1	3, 0, 6		6	3	2	2	0.5	0.25	0.25	0.5
4	4	1/2	1/2	3/4	2	1	#viio43	-1.39559	-2.6144	/	e	i		#viio43		#vii	o	43					o7	1	1	3, 0, 9, 6		9	3	0	4	0.0	0.0	0.5	0.0
5	5	0	0	3/4	2	1	i6				e	i		i6		i		6					m	1	1	1, 5, 4		4	1	0	4	0.0	0.0	1.0	0.0
5	5	1/4	1/4	3/4	2	1	V64				e	i		V64		V		64					M	1	1	6, 5, 9		5	6	0	4	0.0	0.0	1.0	0.0
5	5	1/2	1/2	3/4	2	1	i				e	i		i		i							m	1	1	4, 1, 5		4	4	0	4	0.0	0.0	1.0	0.0
6	6	0	0	3/4	2	1	V6				e	i		V6		V		6					M	1	1	9, 6, 5		5	9	0	4	0.0	0.0	1.75	0.0
6	6	1/4	1/4	3/4	2	1	V65				e	i		V65		V		65					Mm7	1	1	9, 6, 3, 5		5	9	0	1	0.0	0.0	0.25	0.0
6	6	1/2	1/2	3/4	2	1	i				e	i		i		i							m	1	1	4, 1, 5		4	4	0	4	0.0	0.0	1.0	0.0
7	7	0	0	3/4	2	1	V				e	i		V		V							M	1	1	5, 9, 6		5	5	0	4	0.0	0.0	2.25	0.0
7	7	1/2	1/2	3/4	2	1	V(#764)	-1.01498	-3.34099	/	e	i		V(#764)		V			#764				M	1	1	5, 4, 1	10	5	5	1	3	0.25	0.125	0.625	0.16666666666666666
