mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	2/2	2	1	f.i{					f	i		i		i						{	m	1	1	-1, -4, 0		-1	-1	2	17	0.10526315789473684	0.08333333333333333	4.166666666666667	0.0196078431372549
4	3	0	0	2/2	2	1	V65					f	i		V65		V		65					Mm7	1	1	4, 1, -2, 0		0	4	2	23	0.08	0.08333333333333333	5.666666666666667	0.014492753623188404
6	5	0	0	2/2	2	1	i					f	i		i		i							m	1	1	-1, -4, 0		-1	-1	2	13	0.13333333333333333	0.08333333333333333	2.9166666666666665	0.027777777777777776
7	6	0	0	2/2	2	1	#viio6	0	-4.58765	/		f	i		#viio6		#vii	o	6					o	1	1	1, -2, 4		4	1	3	12	0.2	0.08333333333333333	2.9166666666666665	0.027777777777777776
8	7	0	0	2/2	2	1	i6	0.130317	-3.41222	/		f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	7	0.0	0.0	2.75	0.0
8	7	1/2	1/2	2/2	2	1	iio6	0	-3.75259	/		f	i		iio6		ii	o	6					o	1	1	-2, -5, 1		1	-2	2	5	0.2857142857142857	0.25	1.0	0.2
9	8	0	0	2/2	2	1	V(4)}	-0.651583	-4.19412	/		f	i		V(4)		V			4			}	M	1	1	0, -1, 1		0	0	1	3	0.25	0.0	0.25	0.0
9	8	1/4	1/4	2/2	2	1	V|HC	0	-4.2745	/		f	i		V		V					HC		M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
9	8	3/4	3/4	2/2	2	1	v{					f	i		v		v						{	m	1	1	0, -3, 1		0	0	2	9	0.18181818181818182	0.08333333333333333	2.1666666666666665	0.037037037037037035
12	11	0	0	2/2	2	1	III.IVM2	0	-6.09861	/	ii7(2)	f	III		IVM2		IV	M	2					MM7	1	0	0, -5, -1, -4		-5	0	1	7	0.125	0.041666666666666664	3.5833333333333335	0.011494252873563218
13	12	0	0	2/2	2	1	ii7					f	III		ii7		ii		7					mm7	1	0	-2, -5, -1, -4		-2	-2	1	8	0.1111111111111111	0.041666666666666664	3.9583333333333335	0.010416666666666666
