mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
23	22	1/4	1/4	2/2	2	1	VI					f	v		VI		VI							M	1	1	-4, 0, -3		-4.0	-4.0	0	4	0.0	0.0	0.5	0.0
23	22	1/2	1/2	2/2	2	1	i64					f	v		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	0	4	0.0	0.0	0.5	0.0
23	22	3/4	3/4	2/2	2	1	viio7/V					f	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6.0	6.0	0	4	0.0	0.0	0.5	0.0
24	23	0	0	2/2	2	1	i64					f	v		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	0	4	0.0	0.0	0.5	0.0
24	23	1/4	1/4	2/2	2	1	VI					f	v		VI		VI							M	1	1	-4, 0, -3		-4.0	-4.0	0	4	0.0	0.0	0.5	0.0
24	23	1/2	1/2	2/2	2	1	i64					f	v		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	0	4	0.0	0.0	0.5	0.0
24	23	3/4	3/4	2/2	2	1	viio7/V					f	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6.0	6.0	0	4	0.0	0.0	0.5	0.0
25	24	0	0	2/2	2	1	i64					f	v		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	0	4	0.0	0.0	0.5	0.0
25	24	1/4	1/4	2/2	2	1	VI					f	v		VI		VI							M	1	1	-4, 0, -3		-4.0	-4.0	0	6	0.0	0.0	0.5	0.0
25	24	1/2	1/2	2/2	2	1	i64					f	v		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	0	6	0.0	0.0	0.5	0.0
25	24	3/4	3/4	2/2	2	1	viio7/V					f	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6.0	6.0	0	6	0.0	0.0	0.5	0.0
26	25	0	0	2/2	2	1	i64					f	v		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	0	6	0.0	0.0	0.5	0.0
26	25	1/4	1/4	2/2	2	1	VI					f	v		VI		VI							M	1	1	-4, 0, -3		-4.0	-4.0	0	6	0.0	0.0	0.5	0.0
26	25	1/2	1/2	2/2	2	1	i64					f	v		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	0	6	0.0	0.0	0.5	0.0
26	25	3/4	3/4	2/2	2	1	viio7/V					f	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6.0	6.0	0	6	0.0	0.0	0.5	0.0
27	26	0	0	2/2	2	1	i64					f	v		i64		i		64					m	1	1	1, 0, -3		0.0	1.0	0	4	0.0	0.0	0.5	0.0
27	26	1/4	1/4	2/2	2	1	VI					f	v		VI		VI							M	1	1	-4, 0, -3		-4.0	-4.0	0	5	0.0	0.0	0.5	0.0
27	26	1/2	1/2	2/2	2	1	bIIM65					f	v		bIIM65		bII	M	65					MM7	1	1	-1, -4, 0, -5		-5.0	-1.0	0	5	0.0	0.0	0.5	0.0
27	26	3/4	3/4	2/2	2	1	vo					f	v		vo		v	o						o	1	1	1, -2, -5		1.0	1.0	0	5	0.0	0.0	0.5	0.0
28	27	0	0	2/2	2	1	V65/iv					f	v		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0.0	4.0	0	5	0.0	0.0	0.5	0.0
28	27	1/4	1/4	2/2	2	1	iv					f	v		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	5	0.0	0.0	0.5	0.0
28	27	1/2	1/2	2/2	2	1	V65					f	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1.0	5.0	0	5	0.0	0.0	0.5	0.0
28	27	3/4	3/4	2/2	2	1	i					f	v		i		i							m	1	1	0, -3, 1		0.0	0.0	0	5	0.0	0.0	0.5	0.0
29	28	0	0	2/2	2	1	#viio6					f	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5.0	2.0	0	5	0.0	0.0	0.5	0.0
29	28	1/4	1/4	2/2	2	1	i6					f	v		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	0	5	0.0	0.0	0.5	0.0
29	28	1/2	1/2	2/2	2	1	#viio43					f	v		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5.0	-1.0	0	5	0.0	0.0	0.5	0.0
29	28	3/4	3/4	2/2	2	1	viio7/V					f	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6.0	6.0	0	5	0.0	0.0	0.5	0.0
30	29	0	0	2/2	2	1	V(64)					f	v		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	10	0.0	0.0	1.0	0.0
30	29	1/2	1/2	2/2	2	1	V					f	v		V		V							M	1	1	1, 5, 2		1.0	1.0	0	10	0.0	0.0	1.0	0.0
31	30	0	0	2/2	2	1	i|IAC}{					f	v		i		i					IAC	}{	m	1	1	0, -3, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
31	30	1/4	1/4	2/2	2	1	VI					f	v		VI		VI							M	1	1	-4, 0, -3		-4.0	-4.0	0	5	0.0	0.0	0.5	0.0
31	30	1/2	1/2	2/2	2	1	bIIM65					f	v		bIIM65		bII	M	65					MM7	1	1	-1, -4, 0, -5		-5.0	-1.0	0	5	0.0	0.0	0.5	0.0
31	30	3/4	3/4	2/2	2	1	vo					f	v		vo		v	o						o	1	1	1, -2, -5		1.0	1.0	0	5	0.0	0.0	0.5	0.0
32	31	0	0	2/2	2	1	V65/iv					f	v		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0.0	4.0	0	5	0.0	0.0	0.5	0.0
32	31	1/4	1/4	2/2	2	1	iv					f	v		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	0	5	0.0	0.0	0.5	0.0
32	31	1/2	1/2	2/2	2	1	V65					f	v		V65		V		65					Mm7	1	1	5, 2, -1, 1		1.0	5.0	0	5	0.0	0.0	0.5	0.0
32	31	3/4	3/4	2/2	2	1	i					f	v		i		i							m	1	1	0, -3, 1		0.0	0.0	0	5	0.0	0.0	0.5	0.0
33	32	0	0	2/2	2	1	V43					f	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	4	0.0	0.0	0.5	0.0
33	32	1/4	1/4	2/2	2	1	i6					f	v		i6		i		6					m	1	1	-3, 1, 0		0.0	-3.0	0	4	0.0	0.0	0.5	0.0
33	32	1/2	1/2	2/2	2	1	iio6					f	v		iio6		ii	o	6					o	1	1	-1, -4, 2		2.0	-1.0	0	4	0.0	0.0	0.5	0.0
33	32	3/4	3/4	2/2	2	1	viio7/V					f	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6.0	6.0	0	4	0.0	0.0	0.5	0.0
34	33	0	0	2/2	2	1	V(64)					f	v		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	10	0.0	0.0	1.0	0.0
34	33	1/2	1/2	2/2	2	1	V					f	v		V		V							M	1	1	1, 5, 2		1.0	1.0	0	10	0.0	0.0	1.0	0.0
35	34	0	0	2/2	2	1	i|PAC}					f	v		i		i					PAC	}	m	1	1	0, -3, 1		0.0	0.0	0	18	0.0	0.0	2.5	0.0
36	35	0	0	2/2	2	1	V6/III					f	v		V6/III		V		6		III			M	1	1	2, -1, -2		-2.0	2.0	2	13	0.13333333333333333	0.5	1.75	0.2222222222222222
36	35	3/4	3/4	2/2	2	1	V65/III					f	v		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2.0	2.0	0	5	0.0	0.0	0.75	0.0
37	36	0	0	2/2	2	1	III					f	v		III		III							M	1	1	-3, 1, -2		-3.0	-3.0	0	8	0.0	0.0	1.5	0.0
37	36	1/2	1/2	2/2	2	1	V6/iv					f	v		V6/iv		V		6		iv			M	1	1	4, 1, 0		0.0	4.0	0	10	0.0	0.0	1.5	0.0
38	37	0	0	2/2	2	1	iv					f	v		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	2	8	0.2	0.5	1.0	0.3333333333333333
38	37	1/2	1/2	2/2	2	1	viio6/III					f	v		viio6/III		vii	o	6		III			o	1	1	-1, -4, 2		2.0	-1.0	2	8	0.2	0.5	1.0	0.3333333333333333
39	38	0	0	2/2	2	1	III6					f	v		III6		III		6					M	1	1	1, -2, -3		-3.0	1.0	0	8	0.0	0.0	1.5	0.0
39	38	1/2	1/2	2/2	2	1	#viio6/iv					f	v		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4.0	1.0	0	10	0.0	0.0	1.5	0.0
40	39	0	0	2/2	2	1	iv6					f	v		iv6		iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	2	8	0.2	0.5	1.0	0.3333333333333333
40	39	1/2	1/2	2/2	2	1	Fr6					f	v		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2.0	-4.0	0	10	0.0	0.0	1.5	0.0
41	40	0	0	2/2	2	1	V(64)					f	v		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	18	0.0	0.0	3.0	0.0
42	41	0	0	2/2	2	1	V					f	v		V		V							M	1	1	1, 5, 2		1.0	1.0	0	18	0.0	0.0	3.0	0.0
43	42	0	0	2/2	2	1	i|PAC}					f	v		i		i					PAC	}	m	1	1	0, -3, 1		0.0	0.0	0	17	0.0	0.0	2.25	0.0
44	43	0	0	2/2	2	1	V6/III					f	v		V6/III		V		6		III			M	1	1	2, -1, -2		-2.0	2.0	2	13	0.13333333333333333	0.5	1.75	0.2222222222222222
44	43	3/4	3/4	2/2	2	1	V65/III					f	v		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2.0	2.0	0	5	0.0	0.0	0.75	0.0
45	44	0	0	2/2	2	1	III					f	v		III		III							M	1	1	-3, 1, -2		-3.0	-3.0	0	8	0.0	0.0	1.5	0.0
45	44	1/2	1/2	2/2	2	1	V6/iv					f	v		V6/iv		V		6		iv			M	1	1	4, 1, 0		0.0	4.0	0	10	0.0	0.0	1.5	0.0
46	45	0	0	2/2	2	1	iv					f	v		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	2	8	0.2	0.5	1.0	0.3333333333333333
46	45	1/2	1/2	2/2	2	1	viio6/III					f	v		viio6/III		vii	o	6		III			o	1	1	-1, -4, 2		2.0	-1.0	2	8	0.2	0.5	1.0	0.3333333333333333
47	46	0	0	2/2	2	1	III6					f	v		III6		III		6					M	1	1	1, -2, -3		-3.0	1.0	0	8	0.0	0.0	1.5	0.0
47	46	1/2	1/2	2/2	2	1	#viio6/iv					f	v		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4.0	1.0	0	10	0.0	0.0	1.5	0.0
48	47	0	0	2/2	2	1	iv6					f	v		iv6		iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	2	8	0.2	0.5	1.0	0.3333333333333333
48	47	1/2	1/2	2/2	2	1	Fr6					f	v		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2.0	-4.0	0	10	0.0	0.0	1.5	0.0
49	48	0	0	2/2	2	1	V(64)					f	v		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	18	0.0	0.0	3.0	0.0
50	49	0	0	2/2	2	1	V					f	v		V		V							M	1	1	1, 5, 2		1.0	1.0	0	18	0.0	0.0	3.0	0.0
51	50	0	0	2/2	2	1	i|PAC}					f	v		i		i					PAC	}	m	1	1	0, -3, 1		0.0	0.0	0	14	0.0	0.0	2.0	0.0
51	50	3/4	3/4	2/2	2	1	i(9#764)	0	-4.9	/		f	v		i(9#764)		i			9#764				m	1	1	0, -1, -4	2, 5	0.0	0.0	0	8	0.0	0.0	1.5	0.0
52	51	0	0	2/2	2	1	i					f	v		i		i							m	1	1	0, -3, 1		0.0	0.0	0	17	0.0	0.0	2.75	0.0
52	51	3/4	3/4	2/2	2	1	V					f	v		V		V							M	1	1	1, 5, 2		1.0	1.0	0	7	0.0	0.0	1.25	0.0
53	52	0	0	2/2	2	1	i					f	v		i		i							m	1	1	0, -3, 1		0.0	0.0	0	17	0.0	0.0	2.75	0.0
53	52	3/4	3/4	2/2	2	1	i(9#764)	0	-4.9	/		f	v		i(9#764)		i			9#764				m	1	1	0, -1, -4	2, 5	0.0	0.0	0	8	0.0	0.0	1.5	0.0
54	53	0	0	2/2	2	1	i					f	v		i		i							m	1	1	0, -3, 1		0.0	0.0	0	17	0.0	0.0	2.75	0.0
54	53	3/4	3/4	2/2	2	1	V					f	v		V		V							M	1	1	1, 5, 2		1.0	1.0	0	7	0.0	0.0	1.25	0.0
55	54	0	0	2/2	2	1	i					f	v		i		i							m	1	1	0, -3, 1		0.0	0.0	0	17	0.0	0.0	2.75	0.0
55	54	3/4	3/4	2/2	2	1	V					f	v		V		V							M	1	1	1, 5, 2		1.0	1.0	0	7	0.0	0.0	1.25	0.0
56	55	0	0	2/2	2	1	i|IAC}					f	v		i		i					IAC	}	m	1	1	0, -3, 1		0.0	0.0	0	28	0.0	0.0	4.0	0.0
57	56	1/2	1/2	2/2	2	1	i.V7				1.0	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0.0	0.0	0	9	0.0	0.0	1.25	0.0
58	57	0	0	2/2	2	1	i{				1.0	f	i		i		i						{	m	1	1	-1, -4, 0		-1.0	-1.0	2	10	0.16666666666666666	0.5	1.5	0.25
60	57	0	0	2/2	2	1	III.V43				2.0	f	III		V43		V		43					Mm7	1	0	-2, -5, -3, 1		-3.0	-2.0	0	23	0.0	0.0	5.75	0.0
62	59	0	0	2/2	2	1	I{					f	III		I		I						{	M	1	0	-4, 0, -3		-4.0	-4.0	0	18	0.0	0.0	5.75	0.0
64	61	0	0	2/2	2	1	V6					f	III		V6		V		6					M	1	0	1, -2, -3		-3.0	1.0	2	22	0.08333333333333333	0.5	6.0	0.07692307692307693
66	63	0	0	2/2	2	1	IV6					f	III		IV6		IV		6					M	1	0	-1, -4, -5		-5.0	-1.0	1	11	0.08333333333333333	0.25	2.75	0.08333333333333333
67	64	0	0	2/2	2	1	I64					f	III		I64		I		64					M	1	0	-3, -4, 0		-4.0	-3.0	1	11	0.08333333333333333	0.25	2.75	0.08333333333333333
68	65	0	0	2/2	2	1	ii6					f	III		ii6		ii		6					m	1	0	-5, -1, -2		-2.0	-5.0	4	13	0.23529411764705882	0.5	2.75	0.15384615384615385
69	66	0	0	2/2	2	1	V(64)					f	III		V(64)		V			64				M	1	0	-3, -4, 0		-3.0	-3.0	0	3	0.0	0.0	1.0	0.0
69	66	1/2	1/2	2/2	2	1	V7					f	III		V7		V		7					Mm7	1	0	-3, 1, -2, -5		-3.0	-3.0	1	5	0.16666666666666666	0.25	1.25	0.16666666666666666
70	67	0	0	2/2	2	1	I(94)}					f	III		I(94)		I			94			}	M	1	0	-4, -5, -3	-2	-4.0	-4.0	1	7	0.125	0.25	2.25	0.1
71	68	0	0	2/2	2	1	I|PAC					f	III		I		I					PAC		M	1	0	-4, 0, -3		-4.0	-4.0	2	23	0.08	0.5	6.25	0.07407407407407407
74	71	0	0	2/2	2	1	V6					f	III		V6		V		6					M	1	0	1, -2, -3		-3.0	1.0	3	22	0.12	0.75	5.5	0.12
76	73	0	0	2/2	2	1	IV6					f	III		IV6		IV		6					M	1	0	-1, -4, -5		-5.0	-1.0	1	11	0.08333333333333333	0.25	2.75	0.08333333333333333
77	74	0	0	2/2	2	1	#viio64/ii					f	III		#viio64/ii		#vii	o	64		ii			o	1	0	-3, 3, 0		3.0	-3.0	1	11	0.08333333333333333	0.25	2.75	0.08333333333333333
78	75	0	0	2/2	2	1	ii6					f	III		ii6		ii		6					m	1	0	-5, -1, -2		-2.0	-5.0	4	13	0.23529411764705882	0.5	2.75	0.15384615384615385
79	76	0	0	2/2	2	1	V(64)					f	III		V(64)		V			64				M	1	0	-3, -4, 0		-3.0	-3.0	0	3	0.0	0.0	1.0	0.0
79	76	1/2	1/2	2/2	2	1	V7					f	III		V7		V		7					Mm7	1	0	-3, 1, -2, -5		-3.0	-3.0	1	5	0.16666666666666666	0.25	1.25	0.16666666666666666
80	77	0	0	2/2	2	1	viio					f	III		viio		vii	o						o	1	0	1, -2, -5		1.0	1.0	2	4	0.3333333333333333	0.5	2.25	0.18181818181818182
81	78	0	0	2/2	2	1	I|PAC}					f	III		I		I					PAC	}	M	1	0	-4, 0, -3		-4.0	-4.0	0	7	0.0	0.0	1.75	0.0
82	79	0	0	2/2	2	1	V6					f	III		V6		V		6					M	1	0	1, -2, -3		-3.0	1.0	2	11	0.15384615384615385	0.5	2.75	0.15384615384615385
83	80	0	0	2/2	2	1	V43					f	III		V43		V		43					Mm7	1	0	-2, -5, -3, 1		-3.0	-2.0	0	13	0.0	0.0	3.25	0.0
84	81	0	0	2/2	2	1	I					f	III		I		I							M	1	0	-4, 0, -3		-4.0	-4.0	3	12	0.2	0.15	3.1	0.04615384615384615
85	82	0	0	2/2	2	1	I6					f	III		I6		I		6					M	1	0	0, -3, -4		-4.0	0.0	0	11	0.0	0.0	2.75	0.0
86	83	0	0	2/2	2	1	V64					f	III		V64		V		64					M	1	0	-2, -3, 1		-3.0	-2.0	4	13	0.23529411764705882	0.5	2.75	0.15384615384615385
87	84	0	0	2/2	2	1	V2					f	III		V2		V		2					Mm7	1	0	-5, -3, 1, -2		-3.0	-5.0	4	13	0.23529411764705882	0.5	2.75	0.15384615384615385
88	85	0	0	2/2	2	1	V					f	III		V		V							M	1	0	-3, 1, -2		-3.0	-3.0	0	3	0.0	0.0	1.0	0.0
88	85	1/2	1/2	2/2	2	1	V65					f	III		V65		V		65					Mm7	1	0	1, -2, -5, -3		-3.0	1.0	2	3	0.4	0.5	1.0	0.3333333333333333
89	86	0	0	2/2	2	1	I|IAC}					f	III		I		I					IAC	}	M	1	0	-4, 0, -3		-4.0	-4.0	4	13	0.23529411764705882	1.0	4.75	0.17391304347826086
91	88	0	0	2/2	2	1	V2/IV					f	III		V2/IV		V		2		IV			Mm7	1	0	-6, -4, 0, -3		-4.0	-6.0	0	13	0.0	0.0	4.25	0.0
92	89	0	0	2/2	2	1	IV6					f	III		IV6		IV		6					M	1	0	-1, -4, -5		-5.0	-1.0	2	13	0.13333333333333333	0.5	3.25	0.13333333333333333
93	90	0	0	2/2	2	1	#viio43/ii					f	III		#viio43/ii		#vii	o	43		ii			o7	1	0	-3, -6, 3, 0		3.0	-3.0	2	13	0.13333333333333333	0.5	3.25	0.13333333333333333
94	91	0	0	2/2	2	1	ii6					f	III		ii6		ii		6					m	1	0	-5, -1, -2		-2.0	-5.0	4	13	0.23529411764705882	1.0	3.25	0.23529411764705882
95	92	0	0	2/2	2	1	V7					f	III		V7		V		7					Mm7	1	0	-3, 1, -2, -5		-3.0	-3.0	2	15	0.11764705882352941	0.5	3.75	0.11764705882352941
96	93	0	0	2/2	2	1	I(94)}					f	III		I(94)		I			94			}	M	1	0	-4, -5, -3	-2	-4.0	-4.0	2	8	0.2	0.5	3.0	0.14285714285714285
97	94	0	0	2/2	2	1	I|PAC					f	III		I		I					PAC		M	1	0	-4, 0, -3		-4.0	-4.0	0	9	0.0	0.0	2.25	0.0
98	95	0	0	2/2	2	1	V6					f	III		V6		V		6					M	1	0	1, -2, -3		-3.0	1.0	2	11	0.15384615384615385	0.5	2.75	0.15384615384615385
99	96	0	0	2/2	2	1	V43					f	III		V43		V		43					Mm7	1	0	-2, -5, -3, 1		-3.0	-2.0	0	13	0.0	0.0	3.25	0.0
100	97	0	0	2/2	2	1	I					f	III		I		I							M	1	0	-4, 0, -3		-4.0	-4.0	1	10	0.09090909090909091	0.25	3.0	0.07692307692307693
101	98	0	0	2/2	2	1	I6					f	III		I6		I		6					M	1	0	0, -3, -4		-4.0	0.0	0	11	0.0	0.0	2.75	0.0
102	99	0	0	2/2	2	1	V64					f	III		V64		V		64					M	1	0	-2, -3, 1		-3.0	-2.0	4	13	0.23529411764705882	0.5	2.75	0.15384615384615385
103	100	0	0	2/2	2	1	V2					f	III		V2		V		2					Mm7	1	0	-5, -3, 1, -2		-3.0	-5.0	4	13	0.23529411764705882	0.5	2.75	0.15384615384615385
104	101	0	0	2/2	2	1	V					f	III		V		V							M	1	0	-3, 1, -2		-3.0	-3.0	0	3	0.0	0.0	1.0	0.0
104	101	1/2	1/2	2/2	2	1	V65	0	-7	/		f	III		V65		V		65					Mm7	1	0	1, -2, -5, -3		-3.0	1.0	2	3	0.4	0.5	1.0	0.3333333333333333
105	102	0	0	2/2	2	1	I|IAC}					f	III		I		I					IAC	}	M	1	0	-4, 0, -3		-4.0	-4.0	4	13	0.23529411764705882	1.0	4.75	0.17391304347826086
107	104	0	0	2/2	2	1	V2/IV					f	III		V2/IV		V		2		IV			Mm7	1	0	-6, -4, 0, -3		-4.0	-6.0	0	13	0.0	0.0	4.25	0.0
108	105	0	0	2/2	2	1	IV6					f	III		IV6		IV		6					M	1	0	-1, -4, -5		-5.0	-1.0	2	13	0.13333333333333333	0.5	3.25	0.13333333333333333
109	106	0	0	2/2	2	1	#viio43/ii					f	III		#viio43/ii		#vii	o	43		ii			o7	1	0	-3, -6, 3, 0		3.0	-3.0	2	13	0.13333333333333333	0.5	3.25	0.13333333333333333
110	107	0	0	2/2	2	1	ii6					f	III		ii6		ii		6					m	1	0	-5, -1, -2		-2.0	-5.0	4	13	0.23529411764705882	1.0	3.25	0.23529411764705882
111	108	0	0	2/2	2	1	V7					f	III		V7		V		7					Mm7	1	0	-3, 1, -2, -5		-3.0	-3.0	2	15	0.11764705882352941	0.5	3.75	0.11764705882352941
