mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
11	11	3/8	3/8	2/4	2	1	i6						Eb	I		i6		i		6					m	0	0	-6, -2, -3		-3	-6	0	6	0.0	0.0	0.75	0.0
12	12	0	0	2/4	2	1	V43|HC}						Eb	I		V43		V		43			HC	}	Mm7	0	0	-1, -4, -2, 2		-2	-1	0	14	0.0	0.0	1.3125	0.0
12	12	3/8	3/8	2/4	2	1	i						Eb	I		i		i							m	0	0	-3, -6, -2		-3	-3	0	14	0.0	0.0	0.875	0.0
13	13	0	0	2/4	2	1	V6						Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	0	6	0.0	0.0	0.75	0.0
13	13	5/16	5/16	2/4	2	1	V43						Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	4	0.0	0.0	0.25	0.0
13	13	3/8	3/8	2/4	2	1	i						Eb	I		i		i							m	0	0	-3, -6, -2		-3	-3	0	8	0.0	0.0	0.5	0.0
14	14	0	0	2/4	2	1	V6						Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	0	8	0.0	0.0	0.75	0.0
14	14	3/8	3/8	2/4	2	1	V2/iv						Eb	I		V2/iv		V		2		iv			Mm7	0	0	-5, -3, 1, -2		-3	-5	0	4	0.0	0.0	0.25	0.0
14	14	7/16	7/16	2/4	2	1	iv6						Eb	I		iv6		iv		6					m	0	0	-7, -3, -4		-4	-7	0	8	0.0	0.0	0.75	0.0
15	15	5/16	5/16	2/4	2	1	V6						Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.25	0.0
15	15	3/8	3/8	2/4	2	1	V2/IV						Eb	I		V2/IV		V		2		IV			Mm7	0	0	-5, -3, 1, -2		-3	-5	0	4	0.0	0.0	0.25	0.0
15	15	7/16	7/16	2/4	2	1	IV6}						Eb	I		IV6		IV		6				}	M	0	0	0, -3, -4		-4	0	0	16	0.0	0.0	4.25	0.0
17	17	3/4	3/4	2/2	2	1	III6						Eb	I		III6		III		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.625	0.0
17	17	7/8	7/8	2/2	2	1	iiio6						Eb	I		iiio6		iii	o	6					o	0	0	-2, -5, 1		1	-2	0	7	0.0	0.0	1.375	0.0
18	18	1/4	1/4	2/2	2	1	II6						Eb	I		II6		II		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.625	0.0
18	18	3/8	3/8	2/2	2	1	iio6						Eb	I		iio6		ii	o	6					o	0	0	-4, -7, -1		-1	-4	0	7	0.0	0.0	1.375	0.0
18	18	3/4	3/4	2/2	2	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.625	0.0
18	18	7/8	7/8	2/2	2	1	io6	0.126872	-4.68635	/		viio2/V	Eb	I		io6		i	o	6					o	0	0	-6, -9, -3		-3	-6	2	1	0.6666666666666666	0.25	0.125	0.6666666666666666
19	19	0	0	2/2	2	1	V43(4)						Eb	I		V43(4)		V		43	4				Mm7	0	0	-1, -4, -2, -3		-2	-1	0	6	0.0	0.0	3.5	0.0
19	19	1/2	1/2	2/2	2	1	V43						Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	4	0.0	0.0	1.0	0.0
19	19	3/4	3/4	2/2	2	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	1.25	0.0
20	20	0	0	2/2	2	1	V6						Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	0	5	0.0	0.0	1.25	0.0
20	20	1/4	1/4	2/2	2	1	vi						Eb	I		vi		vi							m	0	0	0, -3, 1		0	0	1	4	0.2	0.25	1.0	0.2
20	20	1/2	1/2	2/2	2	1	V7						Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	5	0.0	0.0	1.25	0.0
20	20	3/4	3/4	2/2	2	1	V						Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	1.25	0.0
21	21	0	0	2/2	2	1	I|IAC}{						Eb	I		I		I					IAC	}{	M	0	0	-3, 1, -2		-3	-3	0	13	0.0	0.0	2.25	0.0
22	22	0	0	2/2	2	1	V43	0	-6.75782	/			Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	12	0.0	0.0	3.0	0.0
23	23	0	0	2/2	2	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	12	0.0	0.0	3.0	0.0
24	24	0	0	2/2	2	1	V2						Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	8	0.0	0.0	1.5	0.0
24	24	1/2	1/2	2/2	2	1	V(b9)						Eb	I		V(b9)		V			b9				M	0	0	-2, 2, -1	-7	-2	-2	0	4	0.0	0.0	0.75	0.0
24	24	3/4	3/4	2/2	2	1	V						Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.75	0.0
25	25	0	0	2/2	2	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	12	0.0	0.0	2.0	0.0
26	26	0	0	2/2	2	1	V43	0	-6.56836	/			Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	12	0.0	0.0	3.0	0.0
27	27	0	0	2/2	2	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	12	0.0	0.0	3.0	0.0
28	28	0	0	2/2	2	1	ii65(#7)						Eb	I		ii65(#7)		ii		65	#7				mm7	0	0	-4, 0, -3, 4		-1	-4	0	4	0.0	0.0	0.75	0.0
28	28	1/4	1/4	2/2	2	1	ii65						Eb	I		ii65		ii		65					mm7	0	0	-4, 0, -3, -1		-1	-4	0	4	0.0	0.0	0.75	0.0
28	28	1/2	1/2	2/2	2	1	V65/V						Eb	I		V65/V		V		65		V			Mm7	0	0	3, 0, -3, -1		-1	3	0	8	0.0	0.0	1.5	0.0
29	29	0	0	2/2	2	1	V|HC}{						Eb	I		V		V					HC	}{	M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	0.875	0.0
29	29	1/4	1/4	2/2	2	1	viio64/V						Eb	I		viio64/V		vii	o	64		V			o	0	0	-3, 3, 0		3	-3	0	2	0.0	0.0	0.25	0.0
29	29	3/8	3/8	2/2	2	1	V6						Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
29	29	1/2	1/2	2/2	2	1	viio6/V						Eb	I		viio6/V		vii	o	6		V			o	0	0	0, -3, 3		3	0	0	3	0.0	0.0	0.375	0.0
29	29	5/8	5/8	2/2	2	1	V						Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.375	0.0
29	29	3/4	3/4	2/2	2	1	viio/V						Eb	I		viio/V		vii	o			V			o	0	0	3, 0, -3		3	3	0	3	0.0	0.0	0.375	0.0
29	29	7/8	7/8	2/2	2	1	viio64	0	-9	/		V2	Eb	I		viio64		vii	o	64					o	0	0	-4, 2, -1		2	-4	0	3	0.0	0.0	0.375	0.0
30	30	0	0	2/2	2	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	1	3	0.25	0.125	1.125	0.1
30	30	1/4	1/4	2/2	2	1	I						Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	7	7	0.5	0.875	0.875	0.5
31	31	0	0	2/2	2	1	V						Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	1	4	0.2	0.125	0.875	0.125
31	31	1/2	1/2	2/2	2	1	I	0	-7	/			Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	6	6	0.5	0.75	0.75	0.5
32	32	0	0	2/2	2	1	V|HC}						Eb	I		V		V					HC	}	M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
32	32	1/4	1/4	2/2	2	1	vii%43{						Eb	I		vii%43		vii	%	43				{	%7	0	0	-4, 0, 2, -1		2	-4	0	3	0.0	0.0	0.375	0.0
32	32	3/8	3/8	2/2	2	1	I6						Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	3	0.0	0.0	0.375	0.0
32	32	1/2	1/2	2/2	2	1	#viio43/vi						Eb	I		#viio43/vi		#vii	o	43		vi			o7	0	0	-1, -4, 5, 2		5	-1	0	3	0.0	0.0	0.375	0.0
32	32	5/8	5/8	2/2	2	1	vi6						Eb	I		vi6		vi		6					m	0	0	-3, 1, 0		0	-3	0	3	0.0	0.0	0.375	0.0
32	32	3/4	3/4	2/2	2	1	V43/vi						Eb	I		V43/vi		V		43		vi			Mm7	0	0	2, -1, 1, 5		1	2	0	3	0.0	0.0	0.375	0.0
32	32	7/8	7/8	2/2	2	1	viio43/V/vi	0	-9	/			Eb	I		viio43/V/vi		vii	o	43		V/vi			o7	0	0	0, -3, 6, 3		6	0	0	3	0.0	0.0	0.375	0.0
33	33	0	0	2/2	2	1	V6/vi						Eb	I		V6/vi		V		6		vi			M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
33	33	1/8	1/8	2/2	2	1	V64/V/vi						Eb	I		V64/V/vi		V		64		V/vi			M	0	0	3, 2, 6		2	3	0	4	0.0	0.0	0.5	0.0
33	33	1/4	1/4	2/2	2	1	V/vi						Eb	I		V/vi		V				vi			M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
33	33	3/8	3/8	2/2	2	1	V2/vi						Eb	I		V2/vi		V		2		vi			Mm7	0	0	-1, 1, 5, 2		1	-1	0	4	0.0	0.0	0.5	0.0
33	33	1/2	1/2	2/2	2	1	vi6						Eb	I		vi6		vi		6					m	0	0	-3, 1, 0		0	-3	0	4	0.0	0.0	0.5	0.0
33	33	5/8	5/8	2/2	2	1	#viio6/vi						Eb	I		#viio6/vi		#vii	o	6		vi			o	0	0	2, -1, 5		5	2	0	4	0.0	0.0	0.5	0.0
33	33	3/4	3/4	2/2	2	1	vi						Eb	I		vi		vi							m	0	0	0, -3, 1		0	0	0	4	0.0	0.0	0.5	0.0
33	33	7/8	7/8	2/2	2	1	V.V2/V						Eb	V		V2/V		V		2		V			Mm7	0	0	-2, 0, 4, 1		0	-2	0	10	0.0	0.0	1.875	0.0
34	34	1/2	1/2	2/2	2	1	V6						Eb	V		V6		V		6					M	0	0	3, 0, -1		-1	3	0	5	0.0	0.0	1.25	0.0
35	35	0	0	2/2	2	1	ii%43						Eb	V		ii%43		ii	%	43					%7	0	0	-6, -2, 0, -3		0	-6	0	4	0.0	0.0	3.5	0.0
35	35	3/4	3/4	2/2	2	1	V(4)	-1	-6	/			Eb	V		V(4)		V			4				M	0	0	-1, -2, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
36	36	0	0	2/2	2	1	ii%65						Eb	V		ii%65		ii	%	65					%7	0	0	-3, -6, -2, 0		0	-3	3	7	0.3	0.375	3.625	0.09375
37	37	0	0	2/2	2	1	ii%43						Eb	V		ii%43		ii	%	43					%7	0	0	-6, -2, 0, -3		0	-6	0	4	0.0	0.0	3.5	0.0
37	37	3/4	3/4	2/2	2	1	V(4)						Eb	V		V(4)		V			4				M	0	0	-1, -2, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
38	38	0	0	2/2	2	1	V65/V						Eb	V		V65/V		V		65		V			Mm7	0	0	4, 1, -2, 0		0	4	3	7	0.3	0.375	3.625	0.09375
39	39	0	0	2/2	2	1	V(b9)						Eb	V		V(b9)		V			b9				M	0	0	-1, 3, 0	-6	-1	-1	3	6	0.3333333333333333	0.375	1.125	0.25
40	40	0	0	2/2	2	1	V(64)						Eb	V		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	6	3	0.6666666666666666	0.75	0.75	0.5
41	41	0	0	2/2	2	1	V7						Eb	V		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	1	4	0.2	0.125	0.875	0.125
41	41	1/2	1/2	2/2	2	1	V(64)						Eb	V		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	1	4	0.2	0.125	0.875	0.125
42	42	0	0	2/2	2	1	V						Eb	V		V		V							M	0	0	-1, 3, 0		-1	-1	1	4	0.2	0.125	0.875	0.125
42	42	1/2	1/2	2/2	2	1	V(64)						Eb	V		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	1	4	0.2	0.125	0.875	0.125
43	43	0	0	2/2	2	1	V(b9)						Eb	V		V(b9)		V			b9				M	0	0	-1, 3, 0	-6	-1	-1	3	6	0.3333333333333333	0.375	1.125	0.25
44	44	0	0	2/2	2	1	V(64)						Eb	V		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	6	3	0.6666666666666666	0.75	0.75	0.5
45	45	0	0	2/2	2	1	V7						Eb	V		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	1	4	0.2	0.125	0.875	0.125
45	45	1/2	1/2	2/2	2	1	V(64)						Eb	V		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	2	3	0.4	0.25	0.75	0.25
46	46	0	0	2/2	2	1	V7						Eb	V		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	1	4	0.2	0.125	0.875	0.125
46	46	1/2	1/2	2/2	2	1	V						Eb	V		V		V							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
46	46	3/4	3/4	2/2	2	1	viio						Eb	V		viio		vii	o						o	0	0	3, 0, -3		3	3	1	3	0.25	0.125	0.625	0.16666666666666666
47	47	0	0	2/2	2	1	I(94)						Eb	V		I(94)		I			94				M	0	0	-2, -3, -1	0	-2	-2	0	5	0.0	0.0	1.25	0.0
47	47	1/4	1/4	2/2	2	1	I6						Eb	V		I6		I		6					M	0	0	2, -1, -2		-2	2	1	3	0.25	0.125	0.625	0.16666666666666666
47	47	1/2	1/2	2/2	2	1	V						Eb	V		V		V							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
47	47	3/4	3/4	2/2	2	1	viio						Eb	V		viio		vii	o						o	0	0	3, 0, -3		3	3	1	3	0.25	0.125	0.625	0.16666666666666666
48	48	0	0	2/2	2	1	I(94)						Eb	V		I(94)		I			94				M	0	0	-2, -3, -1	0	-2	-2	0	5	0.0	0.0	1.25	0.0
48	48	1/4	1/4	2/2	2	1	I6						Eb	V		I6		I		6					M	0	0	2, -1, -2		-2	2	1	3	0.25	0.125	0.625	0.16666666666666666
48	48	1/2	1/2	2/2	2	1	V|HC}						Eb	V		V		V					HC	}	M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
48	48	3/4	3/4	2/2	2	1	vii%43{	0	-8.07824	/			Eb	V		vii%43		vii	%	43				{	%7	0	0	-3, 1, 3, 0		3	-3	0	4	0.0	0.0	1.0	0.0
49	49	0	0	2/2	2	1	I6(13)	0	-8.2743	/			Eb	V		I6(13)		I		6	13				M	0	0	2, -1, -2	1	-2	2	0	4	0.0	0.0	1.0	0.0
49	49	1/4	1/4	2/2	2	1	i6	0	-8.07824	/			Eb	V		i6		i		6					m	0	0	-5, -1, -2		-2	-5	0	4	0.0	0.0	1.25	0.0
49	49	1/2	1/2	2/2	2	1	ii7(4)	0	-7.76454	/			Eb	V		ii7(4)		ii		7	4				mm7	0	0	0, -1, 1, -2		0	0	0	3	0.0	0.0	0.75	0.0
49	49	3/4	3/4	2/2	2	1	V7						Eb	V		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	4	0.0	0.0	1.0	0.0
50	50	0	0	2/2	2	1	I[I|IAC}{						Eb	V	I	I		I					IAC	}{	M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	2.5	0.0
50	50	1/4	1/4	2/2	2	1	I(#96#4)						Eb	V	I	I(#96#4)		I			#96#4				M	0	0	-2, 2, 4, 1	7	-2	-2	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
50	50	3/4	3/4	2/2	2	1	I						Eb	V	I	I		I							M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.125	0.625	0.16666666666666666
51	51	0	0	2/2	2	1	viio2						Eb	V	I	viio2		vii	o	2					o7	0	0	-6, 3, 0, -3		3	-6	4	7	0.36363636363636365	1.5	2.75	0.35294117647058826
51	51	3/4	3/4	2/2	2	1	V7						Eb	V	I	V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	3	0.0	0.0	0.5	0.0
52	52	0	0	2/2	2	1	I						Eb	V	I	I		I							M	0	0	-2, 2, -1		-2	-2	1	8	0.1111111111111111	0.125	2.625	0.045454545454545456
52	52	1/2	1/2	2/2	2	1	IV						Eb	V	I	IV		IV							M	0	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	1.0	0.0
52	52	3/4	3/4	2/2	2	1	I]						Eb	V	I	I		I							M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	1.0	0.0
53	53	0	0	2/2	2	1	V(64)						Eb	V		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	0	5	0.0	0.0	1.75	0.0
53	53	1/4	1/4	2/2	2	1	V7						Eb	V		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	5	0.0	0.0	1.0	0.0
53	53	1/2	1/2	2/2	2	1	V(64)						Eb	V		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	0	5	0.0	0.0	1.0	0.0
53	53	3/4	3/4	2/2	2	1	V						Eb	V		V		V							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.0	0.0
54	54	0	0	2/2	2	1	I[I|IAC}{						Eb	V	I	I		I					IAC	}{	M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	2.25	0.0
54	54	1/4	1/4	2/2	2	1	I(#96#4)						Eb	V	I	I(#96#4)		I			#96#4				M	0	0	-2, 2, 4, 1	7	-2	-2	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
54	54	3/4	3/4	2/2	2	1	I						Eb	V	I	I		I							M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.125	0.625	0.16666666666666666
55	55	0	0	2/2	2	1	viio2						Eb	V	I	viio2		vii	o	2					o7	0	0	-6, 3, 0, -3		3	-6	3	7	0.3	1.25	2.75	0.3125
55	55	3/4	3/4	2/2	2	1	V7						Eb	V	I	V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	3	0.0	0.0	0.5	0.0
56	56	0	0	2/2	2	1	I						Eb	V	I	I		I							M	0	0	-2, 2, -1		-2	-2	1	8	0.1111111111111111	0.125	2.625	0.045454545454545456
56	56	1/2	1/2	2/2	2	1	IV						Eb	V	I	IV		IV							M	0	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	1.0	0.0
56	56	3/4	3/4	2/2	2	1	I]						Eb	V	I	I		I							M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	1.0	0.0
57	57	0	0	2/2	2	1	V(64)	0	-6.30193	/			Eb	V		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	0	5	0.0	0.0	1.75	0.0
57	57	1/4	1/4	2/2	2	1	V7	0	-6.3882	/			Eb	V		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	5	0.0	0.0	1.0	0.0
57	57	1/2	1/2	2/2	2	1	V(64)	0	-6.34507	/			Eb	V		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	0	5	0.0	0.0	1.0	0.0
57	57	3/4	3/4	2/2	2	1	V	0	-6.5176	/			Eb	V		V		V							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.0	0.0
58	58	0	0	2/2	2	1	I(b6)|EC						Eb	V		I(b6)		I			b6		EC		M	0	0	-2, 2, -6		-2	-2	0	8	0.0	0.0	2.125	0.0
58	58	1/2	1/2	2/2	2	1	I64						Eb	V		I64		I		64					M	0	0	-1, -2, 2		-2	-1	1	4	0.2	0.125	0.625	0.16666666666666666
58	58	3/4	3/4	2/2	2	1	I						Eb	V		I		I							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.5	0.0
59	59	0	0	2/2	2	1	V(4)						Eb	V		V(4)		V			4				M	0	0	-1, -2, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
59	59	1/4	1/4	2/2	2	1	V2						Eb	V		V2		V		2					Mm7	0	0	-3, -1, 3, 0		-1	-3	0	2	0.0	0.0	0.25	0.0
59	59	3/8	3/8	2/2	2	1	I6						Eb	V		I6		I		6					M	0	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
59	59	1/2	1/2	2/2	2	1	viio6						Eb	V		viio6		vii	o	6					o	0	0	0, -3, 3		3	0	0	2	0.0	0.0	0.25	0.0
59	59	5/8	5/8	2/2	2	1	I						Eb	V		I		I							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
59	59	3/4	3/4	2/2	2	1	V7						Eb	V		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	3	0.0	0.0	0.5	0.0
59	59	7/8	7/8	2/2	2	1	V						Eb	V		V		V							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
60	60	0	0	2/2	2	1	I(b6)|EC						Eb	V		I(b6)		I			b6		EC		M	0	0	-2, 2, -6		-2	-2	0	7	0.0	0.0	1.75	0.0
