mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
11	11	7/16	7/16	6/8	2	1	#viio/ii				F	I		#viio/ii		#vii	o			ii			o	0	0	6, 3, 0		6.0	6.0	0	2	0.0	0.0	0.125	0.0
11	11	1/2	1/2	6/8	2	1	ii				F	I		ii		ii							m	0	0	1, -2, 2		1.0	1.0	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
11	11	5/8	5/8	6/8	2	1	V43				F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	4	0.0	0.0	0.25	0.0
12	12	0	0	6/8	2	1	V65				F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0.0	4.0	0	5	0.0	0.0	0.5	0.0
12	12	3/16	3/16	6/8	2	1	V43(6#4)				F	I		V43(6#4)		V		43	6#4				Mm7	0	0	6, 3, -2, 0, 4		0.0	6.0	0	3	0.0	0.0	0.1875	0.0
12	12	1/4	1/4	6/8	2	1	V43				F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0.0	1.0	0	3	0.0	0.0	0.1875	0.0
12	12	5/16	5/16	6/8	2	1	I6				F	I		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
12	12	7/16	7/16	6/8	2	1	IV(+2)				F	I		IV(+2)		IV			+2				M	0	0	-2, 2, -1	0	-2.0	-2.0	0	3	0.0	0.0	0.375	0.0
12	12	9/16	9/16	6/8	2	1	V6	0	-7.22261	/	F	I		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.5	0.0
12	12	11/16	11/16	6/8	2	1	V7	0	-8.36881	/	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	1	4	0.2	0.03125	0.21875	0.125
13	13	0	0	6/8	2	1	I				F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	1	5	0.16666666666666666	0.0625	0.5625	0.1
13	13	3/16	3/16	6/8	2	1	I6(#4#2)				F	I		I6(#4#2)		I		6	#4#2				M	0	0	8, 5, -1		-1.0	8.0	0	2	0.0	0.0	0.125	0.0
13	13	1/4	1/4	6/8	2	1	I6				F	I		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	0	2	0.0	0.0	0.125	0.0
13	13	5/16	5/16	6/8	2	1	I64(#4#2)	0	-7.61793	/	F	I		I64(#4#2)		I		64	#4#2				M	0	0	5, -1, 8		-1.0	5.0	0	2	0.0	0.0	0.125	0.0
13	13	3/8	3/8	6/8	2	1	I64	0	-7.61793	/	F	I		I64		I		64					M	0	0	0, -1, 3		-1.0	0.0	0	2	0.0	0.0	0.125	0.0
13	13	7/16	7/16	6/8	2	1	I6(#4#2)	0	-7.2004	/	F	I		I6(#4#2)		I		6	#4#2				M	0	0	8, 5, -1		-1.0	8.0	0	2	0.0	0.0	0.125	0.0
13	13	1/2	1/2	6/8	2	1	I6	0	-6.93944	/	F	I		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
13	13	5/8	5/8	6/8	2	1	V2				F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0.0	-2.0	0	4	0.0	0.0	0.25	0.0
14	14	0	0	6/8	2	1	I6				F	I		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	0	7	0.0	0.0	0.875	0.0
14	14	1/4	1/4	6/8	2	1	V2	0	-6.2084	/	F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0.0	-2.0	0	4	0.0	0.0	0.5	0.0
14	14	3/8	3/8	6/8	2	1	V6	0	-6.4168	/	F	I		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.5	0.0
14	14	1/2	1/2	6/8	2	1	V7	0	-6.55573	/	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	5	0.0	0.0	0.5	0.0
14	14	5/8	5/8	6/8	2	1	I				F	I		I		I							M	0	0	-1, 3, 0		-1.0	-1.0	2	8	0.2	0.03125	0.84375	0.03571428571428571
15	15	1/8	1/8	6/8	2	1	I6				F	I		I6		I		6					M	0	0	3, 0, -1		-1.0	3.0	0	4	0.0	0.0	0.375	0.0
15	15	1/4	1/4	6/8	2	1	V2				F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0.0	-2.0	0	4	0.0	0.0	0.5	0.0
15	15	3/8	3/8	6/8	2	1	V6				F	I		V6		V		6					M	0	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.5	0.0
15	15	1/2	1/2	6/8	2	1	V7				F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	5	0.0	0.0	0.5	0.0
15	15	5/8	5/8	6/8	2	1	vi				F	I		vi		vi							m	0	0	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
16	16	0	0	6/8	2	1	ii6				F	I		ii6		ii		6					m	0	0	-2, 2, 1		1.0	-2.0	0	5	0.0	0.0	0.625	0.0
16	16	3/8	3/8	6/8	2	1	V7				F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0.0	0.0	0	5	0.0	0.0	0.625	0.0
17	17	0	0	6/8	2	1	I|PAC}{				F	I		I		I					PAC	}{	M	0	0	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	0.625	0.0
17	17	3/8	3/8	6/8	2	1	Ger6/iii				F	I		Ger6/iii	Ger	vii	o	65	b3	V/iii			Ger	0	0	-1, 3, 0, 9		9.0	-1.0	0	9	0.0	0.0	0.875	0.0
18	18	0	0	6/8	2	1	V/iii				F	I		V/iii		V				iii			M	0	0	4, 8, 5		4.0	4.0	0	17	0.0	0.0	2.375	0.0
18	18	1/2	1/2	6/8	2	1	vii				F	I		vii		vii							m	0	0	4, 1, 5		4.0	4.0	0	8	0.0	0.0	1.625	0.0
19	19	3/8	3/8	6/8	2	1	viio43/#IV				F	I		viio43/#IV		vii	o	43		#IV			o7	0	0	4, 1, 10, 7		10.0	4.0	0	10	0.0	0.0	0.90625	0.0
20	20	0	0	6/8	2	1	#IV6				F	I		#IV6		#IV		6					M	0	0	9, 6, 5		5.0	9.0	0	20	0.0	0.0	2.5	0.0
20	20	1/2	1/2	6/8	2	1	viio65/V				F	I		viio65/V		vii	o	65		V			o7	0	0	2, -1, -4, 5		5.0	2.0	0	13	0.0	0.0	1.25	0.0
21	21	3/8	3/8	6/8	2	1	Ger6				F	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-5, -1, -4, 5		5.0	-5.0	0	9	0.0	0.0	0.75	0.0
22	22	0	0	6/8	2	1	V(b64)				F	I		V(b64)		V			b64				M	0	0	0, -1, -4		0.0	0.0	0	9	0.0	0.0	0.75	0.0
22	22	3/8	3/8	6/8	2	1	V.viio7				F	V		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5.0	5.0	0	9	0.0	0.0	0.75	0.0
23	23	0	0	6/8	2	1	viio2				F	V		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5.0	-4.0	0	9	0.0	0.0	0.75	0.0
23	23	3/8	3/8	6/8	2	1	V7				F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	9	0.0	0.0	0.75	0.0
24	24	0	0	6/8	2	1	viio2				F	V		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5.0	-4.0	0	27	0.0	0.0	1.375	0.0
25	25	0	0	6/8	2	1	V7				F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	12	0.0	0.0	0.375	0.0
25	25	1/4	1/4	6/8	2	1	V				F	V		V		V							M	0	0	1, 5, 2		1.0	1.0	0	6	0.0	0.0	0.1875	0.0
25	25	3/8	3/8	6/8	2	1	V7				F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1.0	1.0	0	12	0.0	0.0	0.375	0.0
25	25	5/8	5/8	6/8	2	1	V6				F	V		V6		V		6					M	0	0	5, 2, 1		1.0	5.0	0	6	0.0	0.0	0.1875	0.0
26	26	0	0	6/8	2	1	V				F	V		V		V							M	0	0	1, 5, 2		1.0	1.0	2	10	0.16666666666666666	0.25	1.25	0.16666666666666666
26	26	3/8	3/8	6/8	2	1	#viio7/vi				F	V		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8.0	8.0	0	6	0.0	0.0	1.375	0.0
27	27	0	0	6/8	2	1	vi				F	V		vi		vi							m	0	0	3, 0, 4		3.0	3.0	0	14	0.0	0.0	2.25	0.0
28	28	0	0	6/8	2	1	ii6				F	V		ii6		ii		6					m	0	0	-1, 3, 2		2.0	-1.0	0	7	0.0	0.0	0.875	0.0
28	28	3/8	3/8	6/8	2	1	V|HC}				F	V		V		V					HC	}	M	0	0	1, 5, 2		1.0	1.0	0	7	0.0	0.0	0.875	0.0
