mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
7	6	1/4	1/4	4/4	2	1	IV6(+2)					D	I		IV6(+2)		IV		6	+2				M	0	0	5, 2, 1	3	1	5	0	3	0.0	0.0	0.75	0.0
7	6	1/2	1/2	4/4	2	1	iii6					D	I		iii6		iii		6					m	0	0	3, 7, 6		6	3	0	3	0.0	0.0	0.75	0.0
7	6	3/4	3/4	4/4	2	1	IV6					D	I		IV6		IV		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.75	0.0
8	7	0	0	4/4	2	1	iii6					D	I		iii6		iii		6					m	0	0	3, 7, 6		6	3	0	3	0.0	0.0	0.75	0.0
8	7	1/4	1/4	4/4	2	1	ii6					D	I		ii6		ii		6					m	0	0	1, 5, 4		4	1	0	3	0.0	0.0	0.75	0.0
8	7	1/2	1/2	4/4	2	1	I6					D	I		I6		I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.75	0.0
8	7	3/4	3/4	4/4	2	1	ii65					D	I		ii65		ii		65					mm7	0	0	1, 5, 2, 4		4	1	0	4	0.0	0.0	1.0	0.0
9	8	0	0	4/4	2	1	I6	0	-3.63872	/		D	I		I6		I		6					M	0	0	6, 3, 2		2	6	0	4	0.0	0.0	1.0	0.0
9	8	1/4	1/4	4/4	2	1	viio6	0	-3.54382	/		D	I		viio6		vii	o	6					o	0	0	4, 1, 7		7	4	0	4	0.0	0.0	1.0	0.0
9	8	1/2	1/2	4/4	2	1	I	0	-3.59127	/		D	I		I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
9	8	3/4	3/4	4/4	2	1	#viio/ii	0	-4.01829	/		D	I		#viio/ii		#vii	o			ii			o	0	0	9, 6, 3		9	9	2	4	0.3333333333333333	0.5	1.0	0.3333333333333333
10	9	1/4	1/4	4/4	2	1	ii6	0	-4.06573	/		D	I		ii6		ii		6					m	0	0	1, 5, 4		4	1	0	2	0.0	0.0	0.5	0.0
10	9	1/2	1/2	4/4	2	1	V7	0	-3.9234	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	5	0.0	0.0	1.25	0.0
11	10	0	0	4/4	2	1	I|PAC}	0	-3.57357	/		D	I		I		I					PAC	}	M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
11	10	3/4	3/4	4/4	2	1	I6{					D	I		I6		I		6				{	M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
12	11	0	0	4/4	2	1	viio6					D	I		viio6		vii	o	6					o	0	0	4, 1, 7		7	4	0	2	0.0	0.0	0.25	0.0
12	11	1/4	1/4	4/4	2	1	vi6					D	I		vi6		vi		6					m	0	0	2, 6, 5		5	2	0	2	0.0	0.0	0.25	0.0
12	11	1/2	1/2	4/4	2	1	V6					D	I		V6		V		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
12	11	3/4	3/4	4/4	2	1	V[vi6					D	I	V	vi6		vi		6					m	0	0	2, 6, 5		5	2	2	2	0.5	0.5	0.25	0.6666666666666666
13	12	0	0	4/4	2	1	V6					D	I	V	V6		V		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	2.25	0.0
13	12	1/4	1/4	4/4	2	1	IV6					D	I	V	IV6		IV		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.25	0.0
13	12	1/2	1/2	4/4	2	1	iii6					D	I	V	iii6		iii		6					m	0	0	3, 7, 6		6	3	0	2	0.0	0.0	0.25	0.0
13	12	3/4	3/4	4/4	2	1	IV6					D	I	V	IV6		IV		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.25	0.0
14	13	0	0	4/4	2	1	iii6					D	I	V	iii6		iii		6					m	0	0	3, 7, 6		6	3	0	4	0.0	0.0	1.75	0.0
14	13	1/4	1/4	4/4	2	1	ii6					D	I	V	ii6		ii		6					m	0	0	1, 5, 4		4	1	0	2	0.0	0.0	0.25	0.0
14	13	1/2	1/2	4/4	2	1	I6]					D	I	V	I6		I		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
14	13	3/4	3/4	4/4	2	1	#viio7/vi	0.156668	-5.10008	/		D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	10, 7, 4, 1		10	10	0	4	0.0	0.0	0.75	0.0
15	14	0	0	4/4	2	1	vi	0.611305	-3.10104	/		D	I		vi		vi							m	0	0	5, 2, 6		5	5	0	4	0.0	0.0	0.75	0.0
15	14	1/4	1/4	4/4	2	1	#viio64/ii					D	I		#viio64/ii		#vii	o	64		ii			o	0	0	3, 9, 6		9	3	0	4	0.0	0.0	0.75	0.0
15	14	1/2	1/2	4/4	2	1	ii6					D	I		ii6		ii		6					m	0	0	1, 5, 4		4	1	0	4	0.0	0.0	0.75	0.0
15	14	3/4	3/4	4/4	2	1	#viio6/ii					D	I		#viio6/ii		#vii	o	6		ii			o	0	0	6, 3, 9		9	6	0	4	0.0	0.0	0.75	0.0
16	15	0	0	4/4	2	1	ii	0	-3.06836	/		D	I		ii		ii							m	0	0	4, 1, 5		4	4	2	4	0.3333333333333333	0.25	0.75	0.25
16	15	1/2	1/2	4/4	2	1	V7	0	-3.06836	/		D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
17	16	0	0	4/4	2	1	I|PAC}					D	I		I		I					PAC	}	M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	1.75	0.0
18	17	0	0	4/4	2	1	V6					D	I		V6		V		6					M	0	0	7, 4, 3		3	7	2	8	0.2	0.375	1.375	0.21428571428571427
19	18	0	0	4/4	2	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	1.0	0.0
19	18	1/2	1/2	4/4	2	1	V					D	I		V		V							M	0	0	3, 7, 4		3	3	0	8	0.0	0.0	1.5	0.0
20	19	0	0	4/4	2	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	8	8	0.5	1.5	1.5	0.5
21	20	0	0	4/4	2	1	V					D	I		V		V							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	0.75	0.0
21	20	1/4	1/4	4/4	2	1	#viio/vi	0	-2.81576	/		D	I		#viio/vi		#vii	o			vi			o	0	0	10, 7, 4		10	10	0	4	0.0	0.0	0.75	0.0
21	20	1/2	1/2	4/4	2	1	vi	0	-2.94206	/		D	I		vi		vi							m	0	0	5, 2, 6		5	5	0	4	0.0	0.0	0.75	0.0
21	20	3/4	3/4	4/4	2	1	viio	0	-3.13151	/		D	I		viio		vii	o						o	0	0	7, 4, 1		7	7	0	4	0.0	0.0	0.75	0.0
22	21	0	0	4/4	2	1	I	0	-5.65789	/		D	I		I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
22	21	1/2	1/2	4/4	2	1	viio6	0	-5.26417	/	iv/vi	D	I		viio6		vii	o	6					o	0	0	4, 1, 7		7	4	0	4	0.0	0.0	1.0	0.0
23	22	0	0	4/4	2	1	I6|IAC}	-0.550479	-9.32571	/	ii/V.V|HC}	D	I		I6		I		6			IAC	}	M	0	0	6, 3, 2		2	6	0	5	0.0	0.0	3.25	0.0
24	23	0	0	4/4	2	1	i					D	I		i		i							m	0	0	2, -1, 3		2	2	3	2	0.6	0.375	0.625	0.375
24	23	1/2	1/2	4/4	2	1	V65					D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	3	2	0.6	0.75	0.25	0.75
25	24	0	0	4/4	2	1	i					D	I		i		i							m	0	0	2, -1, 3		2	2	9	4	0.6923076923076923	1.125	0.875	0.5625
26	25	0	0	4/4	2	1	V43					D	I		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	4	2	0.6666666666666666	0.75	0.25	0.75
26	25	1/2	1/2	4/4	2	1	i					D	I		i		i							m	0	0	2, -1, 3		2	2	7	1	0.875	0.875	0.125	0.875
27	26	0	0	4/4	2	1	V					D	I		V		V							M	0	0	3, 7, 4		3	3	8	3	0.7272727272727273	1.25	0.75	0.625
28	27	0	0	4/4	2	1	i					D	I		i		i							m	0	0	2, -1, 3		2	2	3	2	0.6	0.375	0.625	0.375
28	27	1/2	1/2	4/4	2	1	V65					D	I		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	3	2	0.6	0.75	0.25	0.75
29	28	0	0	4/4	2	1	i					D	I		i		i							m	0	0	2, -1, 3		2	2	3	2	0.6	0.375	0.625	0.375
29	28	1/2	1/2	4/4	2	1	i6					D	I		i6		i		6					m	0	0	-1, 3, 2		2	-1	6	2	0.75	0.75	0.25	0.75
30	29	0	0	4/4	2	1	vi/V.V(64)					D	vi/V		V(64)		V			64				M	0	1	7, 6, 3		7	7	0	6	0.0	0.0	1.0	0.0
30	29	1/2	1/2	4/4	2	1	V					D	vi/V		V		V							M	0	1	7, 11, 8		7	7	2	6	0.25	0.25	0.75	0.25
31	30	0	0	4/4	2	1	i|PAC}					D	vi/V		i		i					PAC	}	m	0	1	6, 3, 7		6	6	0	6	0.0	0.0	1.0	0.0
31	30	3/4	3/4	4/4	2	1	V[V7{	-2.93582	3.60124	/		D	vi/V	V	V7		V		7				{	Mm7	0	1	7, 11, 8, 5		7	7	0	8	0.0	0.0	2.75	0.0
32	31	1/2	1/2	4/4	2	1	i					D	vi/V	V	i		i							m	0	1	6, 3, 7		6	6	0	6	0.0	0.0	1.0	0.0
33	32	0	0	4/4	2	1	V7]					D	vi/V	V	V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	1	10	0.09090909090909091	0.125	1.625	0.07142857142857142
34	33	0	0	4/4	2	1	i					D	vi/V		i		i							m	0	1	6, 3, 7		6	6	1	7	0.125	0.125	1.375	0.08333333333333333
34	33	1/2	1/2	4/4	2	1	#viio6					D	vi/V		#viio6		#vii	o	6					o	0	1	8, 5, 11		11	8	2	6	0.25	0.25	1.25	0.16666666666666666
35	34	0	0	4/4	2	1	i6				V.I	D	vi/V		i6		i		6					m	0	1	3, 7, 6		6	3	3	7	0.3	0.375	1.125	0.25
36	35	0	0	4/4	2	1	V[V7					D	vi/V	V	V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	3	4	0.42857142857142855	1.625	0.875	0.65
36	35	1/2	1/2	4/4	2	1	I					D	vi/V	V	I		I							M	0	1	6, 10, 7		6	6	3	3	0.5	0.5	0.5	0.5
37	36	0	0	4/4	2	1	V7]					D	vi/V	V	V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	5	6	0.45454545454545453	0.75	1.0	0.42857142857142855
38	37	0	0	4/4	2	1	I					D	vi/V		I		I							M	0	1	6, 10, 7		6	6	5	3	0.625	0.875	0.625	0.5833333333333334
38	37	1/2	1/2	4/4	2	1	viio6					D	vi/V		viio6		vii	o	6					o	0	1	1, -2, 4		4	1	8	0	1.0	1.5	0.0	1.0
39	38	0	0	4/4	2	1	I6					D	vi/V		I6		I		6					M	0	1	10, 7, 6		6	10	8	2	0.8	1.125	0.375	0.75
40	39	0	0	4/4	2	1	IV					D	vi/V		IV		IV							M	0	1	5, 9, 6		5	5	6	2	0.75	0.75	1.125	0.4
41	40	0	0	4/4	2	1	ii					D	vi/V		ii		ii							m	0	1	8, 5, 9		8	8	12	6	0.6666666666666666	2.375	1.625	0.59375
43	42	0	0	4/4	2	1	V7	0	-4.52726	/		D	vi/V		V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	6	3	0.6666666666666666	1.625	1.25	0.5652173913043478
44	43	0	0	4/4	2	1	I	0	-3.13151	/		D	vi/V		I		I							M	0	1	6, 10, 7		6	6	7	3	0.7	1.75	2.125	0.45161290322580644
45	44	0	0	4/4	2	1	V7/vi	0	-2.81576	/		D	vi/V		V7/vi		V		7		vi			Mm7	0	1	3, 7, 4, 1		3	3	10	3	0.7692307692307693	4.75	1.25	0.7916666666666666
46	45	0	0	4/4	2	1	vi					D	vi/V		vi		vi							m	0	1	2, -1, 3		2	2	11	6	0.6470588235294118	1.5	1.0	0.6
47	46	0	0	4/4	2	1	viio6/V					D	vi/V		viio6/V		vii	o	6		V			o	0	1	9, 6, 12		12	9	6	10	0.375	0.75	1.25	0.375
48	47	0	0	4/4	2	1	V					D	vi/V		V		V							M	0	1	7, 11, 8		7	7	13	3	0.8125	1.625	0.375	0.8125
49	48	0	0	4/4	2	1	V7					D	vi/V		V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	12	4	0.75	1.5	0.5	0.75
50	49	0	0	4/4	2	1	I6					D	vi/V		I6		I		6					M	0	1	10, 7, 6		6	10	10	6	0.625	1.25	0.75	0.625
51	50	0	0	4/4	2	1	IV					D	vi/V		IV		IV							M	0	1	5, 9, 6		5	5	7	1	0.875	0.875	0.125	0.875
51	50	1/2	1/2	4/4	2	1	viio/V					D	vi/V		viio/V		vii	o			V			o	0	1	12, 9, 6		12	12	5	3	0.625	0.625	0.375	0.625
52	51	0	0	4/4	2	1	V(64)	0	-4.06573	/		D	vi/V		V(64)		V			64				M	0	1	7, 6, 3		7	7	7	6	0.5384615384615384	1.0833333333333333	0.9166666666666666	0.5416666666666666
53	52	0	0	4/4	2	1	V(4)	0	-3.90916	/		D	vi/V		V(4)		V			4				M	0	1	7, 6, 8		7	7	7	0	1.0	1.5	0.0	1.0
53	52	1/2	1/2	4/4	2	1	V					D	vi/V		V		V							M	0	1	7, 11, 8		7	7	2	2	0.5	0.25	0.25	0.5
54	53	0	0	4/4	2	1	I|PAC}					D	vi/V		I		I					PAC	}	M	0	1	6, 10, 7		6	6	7	2	0.7777777777777778	1.25	0.5	0.7142857142857143
55	54	0	0	4/4	2	1	V7					D	vi/V		V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	3	2	0.6	0.75	0.5	0.6
55	54	1/2	1/2	4/4	2	1	I					D	vi/V		I		I							M	0	1	6, 10, 7		6	6	4	2	0.6666666666666666	0.5	0.5	0.5
56	55	0	0	4/4	2	1	V					D	vi/V		V		V							M	0	1	7, 11, 8		7	7	4	1	0.8	1.0	0.25	0.8
56	55	1/2	1/2	4/4	2	1	I					D	vi/V		I		I							M	0	1	6, 10, 7		6	6	4	2	0.6666666666666666	0.5	0.5	0.5
57	56	0	0	4/4	2	1	V7					D	vi/V		V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	3	2	0.6	0.75	0.5	0.6
57	56	1/2	1/2	4/4	2	1	vi				IV6	D	vi/V		vi		vi							m	0	1	2, -1, 3		2	2	3	0	1.0	0.75	0.0	1.0
58	57	0	0	4/4	2	1	IV				ii6	D	vi/V		IV		IV							M	0	1	5, 9, 6		5	5	3	0	1.0	0.75	0.0	1.0
58	57	1/2	1/2	4/4	2	1	ii				viio6	D	vi/V		ii		ii							m	0	1	8, 5, 9		8	8	0	3	0.0	0.0	0.75	0.0
59	58	0	0	4/4	2	1	viio				V6	D	vi/V		viio		vii	o						o	0	1	4, 1, -2		4	4	3	0	1.0	0.75	0.0	1.0
59	58	1/2	1/2	4/4	2	1	I					D	vi/V		I		I							M	0	1	6, 10, 7		6	6	3	0	1.0	0.75	0.0	1.0
60	59	0	0	4/4	2	1	IV				ii6	D	vi/V		IV		IV							M	0	1	5, 9, 6		5	5	3	0	1.0	0.75	0.0	1.0
60	59	1/2	1/2	4/4	2	1	V					D	vi/V		V		V							M	0	1	7, 11, 8		7	7	3	0	1.0	0.75	0.0	1.0
61	60	0	0	4/4	2	1	I|PAC}					D	vi/V		I		I					PAC	}	M	0	1	6, 10, 7		6	6	3	0	1.0	0.75	0.0	1.0
61	60	1/2	1/2	4/4	2	1	i{	0	-2.97054	/		D	vi/V		i		i						{	m	0	1	6, 3, 7		6	6	4	2	0.6666666666666666	0.625	0.375	0.625
62	61	0	0	4/4	2	1	V7					D	vi/V		V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	3	2	0.6	0.75	0.5	0.6
62	61	1/2	1/2	4/4	2	1	i	0	-3.44109	/		D	vi/V		i		i							m	0	1	6, 3, 7		6	6	4	2	0.6666666666666666	0.625	0.375	0.625
63	62	0	0	4/4	2	1	V	0	-4.38218	/		D	vi/V		V		V							M	0	1	7, 11, 8		7	7	4	1	0.8	1.0	0.25	0.8
63	62	1/2	1/2	4/4	2	1	i	0	-3.24503	/		D	vi/V		i		i							m	0	1	6, 3, 7		6	6	4	2	0.6666666666666666	0.625	0.375	0.625
64	63	0	0	4/4	2	1	V7					D	vi/V		V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	3	2	0.6	0.75	0.5	0.6
64	63	1/2	1/2	4/4	2	1	bVI	0.252631	-5.19036	/	iv6	D	vi/V		bVI		bVI							M	0	1	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.75	0.0
65	64	0	0	4/4	2	1	iv	0	-3.87184	/	iio6	D	vi/V		iv		iv							m	0	1	5, 2, 6		5	5	0	3	0.0	0.0	0.75	0.0
65	64	1/2	1/2	4/4	2	1	iio	0.126316	-3.75659	/	viio6	D	vi/V		iio		ii	o						o	0	1	8, 5, 2		8	8	0	3	0.0	0.0	0.75	0.0
66	65	0	0	4/4	2	1	viio|HC}				V6|HC}	D	vi/V		viio		vii	o				HC	}	o	0	1	4, 1, -2		4	4	3	0	1.0	0.75	0.0	1.0
67	66	3/4	3/4	4/4	2	1	I{					D	vi/V		I		I						{	M	0	1	6, 10, 7		6	6	2	1	0.6666666666666666	0.5	0.25	0.6666666666666666
68	67	0	0	4/4	2	1	V65	0	-5.26052	/		D	vi/V		V65		V		65					Mm7	0	1	11, 8, 5, 7		7	11	4	2	0.6666666666666666	1.5	0.75	0.6666666666666666
68	67	3/4	3/4	4/4	2	1	I	0	-4.52726	/		D	vi/V		I		I							M	0	1	6, 10, 7		6	6	2	1	0.6666666666666666	0.5	0.25	0.6666666666666666
69	68	0	0	4/4	2	1	V65	0	-4.33233	/		D	vi/V		V65		V		65					Mm7	0	1	11, 8, 5, 7		7	11	4	2	0.6666666666666666	1.5	0.75	0.6666666666666666
69	68	3/4	3/4	4/4	2	1	I	0	-4.80106	/		D	vi/V		I		I							M	0	1	6, 10, 7		6	6	2	1	0.6666666666666666	0.5	0.25	0.6666666666666666
70	69	0	0	4/4	2	1	ii65					D	vi/V		ii65		ii		65					mm7	0	1	5, 9, 6, 8		8	5	2	1	0.6666666666666666	0.75	0.5	0.6
70	69	1/4	1/4	4/4	2	1	V65/V					D	vi/V		V65/V		V		65		V			Mm7	0	1	12, 9, 6, 8		8	12	0	2	0.0	0.0	0.5	0.0
70	69	1/2	1/2	4/4	2	1	V					D	vi/V		V		V							M	0	1	7, 11, 8		7	7	4	1	0.8	1.25	0.5	0.7142857142857143
71	70	0	0	4/4	2	1	I|IAC}	0	-2.9226	/		D	vi/V		I		I					IAC	}	M	0	1	6, 10, 7		6	6	9	4	0.6923076923076923	2.0	0.75	0.7272727272727273
72	71	0	0	4/4	2	1	V65					D	vi/V		V65		V		65					Mm7	0	1	11, 8, 5, 7		7	11	4	2	0.6666666666666666	2.0	1.0	0.6666666666666666
72	71	3/4	3/4	4/4	2	1	I					D	vi/V		I		I							M	0	1	6, 10, 7		6	6	3	1	0.75	0.75	0.25	0.75
73	72	0	0	4/4	2	1	V65					D	vi/V		V65		V		65					Mm7	0	1	11, 8, 5, 7		7	11	4	2	0.6666666666666666	2.0	1.0	0.6666666666666666
73	72	3/4	3/4	4/4	2	1	V2/IV	-0.152826	-5.09805	/		D	vi/V		V2/IV		V		2		IV			Mm7	0	1	4, 6, 10, 7		6	4	2	1	0.6666666666666666	0.5	0.25	0.6666666666666666
74	73	0	0	4/4	2	1	I6/IV	-0.0249437	-2.19435	/		D	vi/V		I6/IV		I		6		IV			M	0	1	9, 6, 5		5	9	4	1	0.8	2.0	0.25	0.8888888888888888
74	73	3/4	3/4	4/4	2	1	V2/IV	-0.757894	-4.9	/		D	vi/V		V2/IV		V		2		IV			Mm7	0	1	4, 6, 10, 7		6	4	2	1	0.6666666666666666	0.5	0.25	0.6666666666666666
75	74	0	0	4/4	2	1	I6/IV					D	vi/V		I6/IV		I		6		IV			M	0	1	9, 6, 5		5	9	4	1	0.8	2.0	0.25	0.8888888888888888
75	74	3/4	3/4	4/4	2	1	V2/bIII	-2.07641	-3.95837	/		D	vi/V		V2/bIII		V		2		bIII			Mm7	0	1	-5, -3, 1, -2		-3	-5	2	1	0.6666666666666666	0.5	0.25	0.6666666666666666
76	75	0	0	4/4	2	1	I6/bIII					D	vi/V		I6/bIII		I		6		bIII			M	0	1	0, -3, -4		-4	0	5	2	0.7142857142857143	1.75	0.5	0.7777777777777778
76	75	3/4	3/4	4/4	2	1	V2/bIII					D	vi/V		V2/bIII		V		2		bIII			Mm7	0	1	-5, -3, 1, -2		-3	-5	2	2	0.5	0.5	0.5	0.5
77	76	0	0	4/4	2	1	I6/bIII	-0.252631	-6.03684	/		D	vi/V		I6/bIII		I		6		bIII			M	0	1	0, -3, -4		-4	0	6	2	0.75	2.5	0.5	0.8333333333333334
77	76	3/4	3/4	4/4	2	1	V65/bIII	-0.928502	-3.88291	/		D	vi/V		V65/bIII		V		65		bIII			Mm7	0	1	1, -2, -5, -3		-3	1	2	1	0.6666666666666666	0.5	0.25	0.6666666666666666
78	77	0	0	4/4	2	1	bIII	0	-3.78902	/		D	vi/V		bIII		bIII							M	0	1	-4, 0, -3		-4	-4	5	2	0.7142857142857143	1.75	0.5	0.7777777777777778
78	77	3/4	3/4	4/4	2	1	V2/bIII	0	-3.84058	/		D	vi/V		V2/bIII		V		2		bIII			Mm7	0	1	-5, -3, 1, -2		-3	-5	2	2	0.5	0.5	0.5	0.5
79	78	0	0	4/4	2	1	I6/bIII	0	-3.99526	/		D	vi/V		I6/bIII		I		6		bIII			M	0	1	0, -3, -4		-4	0	6	2	0.75	2.5	0.5	0.8333333333333334
79	78	3/4	3/4	4/4	2	1	V2/iv					D	vi/V		V2/iv		V		2		iv			Mm7	0	1	4, 6, 10, 7		6	4	3	1	0.75	0.75	0.25	0.75
80	79	0	0	4/4	2	1	i6/iv					D	vi/V		i6/iv		i		6		iv			m	0	1	2, 6, 5		5	2	6	2	0.75	2.5	0.5	0.8333333333333334
80	79	3/4	3/4	4/4	2	1	V2/iv	-1.6421	-4.1421	/		D	vi/V		V2/iv		V		2		iv			Mm7	0	1	4, 6, 10, 7		6	4	3	1	0.75	0.75	0.25	0.75
81	80	0	0	4/4	2	1	i6/iv					D	vi/V		i6/iv		i		6		iv			m	0	1	2, 6, 5		5	2	6	2	0.75	2.5	0.5	0.8333333333333334
81	80	3/4	3/4	4/4	2	1	V65/iv	-1.6421	-4.1421	/		D	vi/V		V65/iv		V		65		iv			Mm7	0	1	10, 7, 4, 6		6	10	2	1	0.6666666666666666	0.5	0.25	0.6666666666666666
82	81	0	0	4/4	2	1	i/iv	0	-4.82024	/		D	vi/V		i/iv		i				iv			m	0	1	5, 2, 6		5	5	5	2	0.7142857142857143	1.75	0.5	0.7777777777777778
82	81	3/4	3/4	4/4	2	1	V2/iv	-1.6421	-4.1421	/		D	vi/V		V2/iv		V		2		iv			Mm7	0	1	4, 6, 10, 7		6	4	3	1	0.75	0.75	0.25	0.75
83	82	0	0	4/4	2	1	i6/iv	0	-4.14995	/		D	vi/V		i6/iv		i		6		iv			m	0	1	2, 6, 5		5	2	6	2	0.75	2.5	0.5	0.8333333333333334
83	82	3/4	3/4	4/4	2	1	V2/bII	-1.6421	-4.1421	/		D	vi/V		V2/bII		V		2		bII			Mm7	0	1	0, 2, 6, 3		2	0	3	1	0.75	0.75	0.25	0.75
84	83	0	0	4/4	2	1	I6/bII					D	vi/V		I6/bII		I		6		bII			M	0	1	5, 2, 1		1	5	6	2	0.75	2.5	0.5	0.8333333333333334
84	83	3/4	3/4	4/4	2	1	V2/bII	0	-2.87745	/		D	vi/V		V2/bII		V		2		bII			Mm7	0	1	0, 2, 6, 3		2	0	3	1	0.75	0.75	0.25	0.75
85	84	0	0	4/4	2	1	I6/bII					D	vi/V		I6/bII		I		6		bII			M	0	1	5, 2, 1		1	5	6	2	0.75	2.5	0.5	0.8333333333333334
85	84	3/4	3/4	4/4	2	1	V2/bII	-1.2365	-5.57103	/		D	vi/V		V2/bII		V		2		bII			Mm7	0	1	0, 2, 6, 3		2	0	2	1	0.6666666666666666	0.5	0.25	0.6666666666666666
86	85	0	0	4/4	2	1	I6/bII	0	-6.70342	/		D	vi/V		I6/bII		I		6		bII			M	0	1	5, 2, 1		1	5	8	2	0.8	2.25	0.75	0.75
87	86	0	0	4/4	2	1	V7	-1.59986	-6.51905	/		D	vi/V		V7		V		7					Mm7	0	1	7, 11, 8, 5		7	7	7	4	0.6363636363636364	2.0	1.5	0.5714285714285714
88	87	0	0	4/4	2	1	I6	0.126316	-5.65789	/		D	vi/V		I6		I		6					M	0	1	10, 7, 6		6	10	9	3	0.75	4.5	1.5	0.75
89	88	0	0	4/4	2	1	vi					D	vi/V		vi		vi							m	0	1	2, -1, 3		2	2	8	4	0.6666666666666666	3.5	2.5	0.5833333333333334
90	89	0	0	4/4	2	1	ii	0	-3.30302	/		D	vi/V		ii		ii							m	0	1	8, 5, 9		8	8	7	5	0.5833333333333334	4.0	2.0	0.6666666666666666
91	90	0	0	4/4	2	1	V					D	vi/V		V		V							M	0	1	7, 11, 8		7	7	9	3	0.75	4.5	1.5	0.75
